SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL50847,0,0,17,24,6,44,11,29,3,131,0,4,19,15,7,14,9,12,0,76,10,30,42,11,13,9,5,13,0,135,27,63,64,23,37,14,30,21,8,299,44,63,97,43,69,19,44,27,5,410,35,73,61,21,52,19,32,24,0,327,7,26,10,4,17,4,12,8,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,129,264,311,150,202,115,147,132,23,1474
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,3,4,33,69,22,93,21,79,4,330,12,47,62,70,43,42,19,50,5,347,47,125,105,41,65,22,24,29,7,461,125,249,136,56,110,34,47,28,17,801,175,308,163,105,161,49,55,42,7,1073,125,172,122,76,121,34,59,50,9,770,48,75,39,19,30,15,10,16,5,259,10,10,0,0,0,5,0,7,3,37,0,0,0,0,0,0,0,0,0,0,546,992,657,438,556,291,235,289,63,4071
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8
SAL50852,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,8,0,28
SAL50853,0,0,8,12,0,18,0,15,0,66,0,5,17,5,0,6,4,7,0,45,3,25,31,10,10,13,8,11,0,100,17,33,27,27,15,7,6,9,0,140,26,38,27,12,27,12,6,8,5,170,22,33,35,20,23,5,12,13,3,168,4,16,6,5,0,3,4,6,0,48,7,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,84,150,146,99,87,60,40,69,8,749
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,4,0,0,16
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50857,0,0,7,10,5,15,0,14,3,59,15,14,10,20,10,19,14,23,0,123,20,54,50,43,23,16,41,35,8,298,21,39,48,41,56,17,31,51,6,313,23,50,55,45,32,16,42,49,7,322,14,21,35,30,32,17,30,42,0,214,0,3,10,8,9,6,8,9,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,178,218,201,157,108,160,228,33,1375
SAL50858,0,0,3,6,0,12,0,6,5,42,0,4,11,11,0,10,3,14,0,43,6,13,13,17,10,10,3,15,0,93,3,15,11,13,8,11,5,32,0,100,10,4,19,12,8,10,3,31,3,104,0,7,9,16,5,6,3,14,0,60,0,6,3,0,0,0,0,3,0,19,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,27,44,67,82,33,55,23,121,13,466
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,4,0,41
SAL50862,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,5,5,8,0,3,0,0,0,0,20,6,3,0,0,0,3,0,0,0,19,12,0,0,0,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,29,19,15,3,8,5,3,8,4,92
SAL50863,0,6,19,13,4,23,0,23,3,90,5,6,28,16,7,17,5,21,6,95,11,13,61,12,20,10,11,5,0,147,36,44,65,27,33,6,17,14,0,254,59,37,68,36,50,22,35,12,6,324,33,34,47,25,49,15,40,17,3,263,9,9,7,3,12,3,7,12,0,54,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,160,148,293,132,185,90,119,112,17,1253
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL50865,0,0,12,15,0,19,0,22,0,69,0,3,12,7,8,5,6,11,0,58,3,27,20,14,9,7,8,17,0,109,11,45,37,16,18,10,7,9,0,154,37,60,32,27,26,17,17,19,3,229,27,44,30,31,28,16,13,17,0,202,7,10,7,9,8,5,4,6,5,58,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,86,189,149,118,97,80,63,98,11,890
SAL50866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,4,7,4,0,3,0,0,3,0,23,5,6,4,5,0,0,0,4,0,22,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,8,15,6,0,3,13,0,75
SAL50867,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,8,0,3,3,3,4,5,0,0,0,18,3,6,7,0,3,0,0,7,0,13,0,0,8,0,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,15,8,6,4,3,3,0,70
SAL50868,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,13,6,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,9,10,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,5,3,9,0,51
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
SAL50870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,13
SAL50871,0,7,5,6,5,18,3,11,0,59,5,13,23,34,12,27,17,19,3,162,31,139,85,67,48,20,35,37,10,480,30,96,96,53,55,22,39,57,12,460,17,52,53,41,30,20,40,35,4,290,8,28,33,30,42,16,31,34,3,214,8,7,5,10,3,5,10,3,0,52,0,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,107,343,303,245,195,136,171,193,38,1727
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50873,4,3,21,29,4,84,25,79,7,258,22,26,100,85,49,73,55,105,17,540,65,153,243,201,126,94,147,178,39,1242,91,211,278,178,159,67,206,165,31,1378,62,81,229,139,94,42,140,187,26,1008,34,67,110,69,101,37,104,99,7,621,4,15,19,19,28,14,26,29,5,154,4,0,0,9,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,280,563,995,728,565,405,719,839,133,5225
SAL50874,0,0,9,39,13,85,10,43,3,206,10,38,45,60,30,65,16,30,4,296,68,195,89,83,96,46,29,30,5,644,175,269,128,88,129,37,38,50,8,913,168,206,105,86,144,52,50,60,7,876,68,63,66,38,72,49,22,38,5,416,14,21,15,11,32,6,16,11,0,132,0,9,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,501,801,460,396,524,334,181,265,41,3503
SAL50875,4,0,13,38,5,44,8,34,0,146,10,12,51,44,14,25,16,23,4,204,33,79,96,42,45,20,24,26,3,366,53,112,85,52,47,22,33,23,3,438,80,77,74,57,55,16,44,23,8,449,33,73,64,41,47,23,34,20,7,346,12,4,3,5,9,4,5,3,4,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,228,363,395,284,234,165,162,143,34,2002
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,5,0,14
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13
SAL50879,0,0,0,4,5,19,0,10,0,36,0,0,11,7,8,3,0,3,0,30,7,8,10,4,9,7,9,9,0,55,22,19,11,5,14,0,0,8,0,78,20,24,18,12,14,4,9,3,7,107,11,29,20,9,15,9,14,5,0,109,0,6,7,0,4,0,4,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,84,79,37,67,35,29,39,6,438
SAL50880,0,0,3,5,0,5,0,10,0,24,0,3,6,9,0,12,3,7,0,41,0,18,17,8,9,4,7,11,0,81,4,24,9,10,8,5,7,9,0,80,3,22,15,9,14,3,8,11,0,80,10,8,10,9,9,0,13,10,0,71,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,72,65,47,44,27,38,58,8,395
SAL50881,0,0,18,21,3,55,10,33,3,139,5,16,37,29,25,33,14,27,3,191,38,95,99,42,60,20,32,28,6,418,72,95,87,29,76,20,24,23,8,440,75,87,70,49,104,28,59,26,6,511,75,72,58,48,83,21,53,18,4,445,33,26,22,12,28,7,17,7,0,150,5,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,299,404,391,222,393,186,209,160,41,2306
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,10,3,0,0,6,0,0,0,22
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,13
SAL50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,3,4,0,0,0,3,27
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,18
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,9
SAL50889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,10,5,8,5,6,0,0,46,0,0,7,4,0,0,0,4,0,14,3,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,17,10,8,4,8,4,0,80
SAL50890,7,4,20,29,3,39,0,33,3,142,8,21,64,66,21,51,25,51,5,323,53,69,113,110,37,49,60,90,12,587,45,66,102,65,52,34,63,72,8,498,63,89,110,66,64,35,63,98,18,609,72,87,96,75,73,55,95,92,11,639,20,19,24,25,22,18,19,19,3,165,7,3,0,0,3,5,0,3,4,27,0,0,0,0,0,0,0,0,4,3,284,354,521,430,285,287,325,460,64,2999
SAL50891,0,0,18,20,3,42,4,31,3,133,8,12,45,18,12,14,18,40,0,171,32,49,67,39,28,30,37,77,8,372,52,49,48,40,36,25,34,62,6,345,58,39,58,42,41,33,40,64,4,369,42,35,46,52,46,24,50,83,8,385,17,15,15,21,14,14,12,19,0,127,11,0,0,3,0,0,0,7,6,20,0,0,0,0,0,0,0,0,0,0,219,197,296,233,182,177,203,376,30,1918
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,24
SAL50893,0,5,4,41,3,44,7,22,0,135,6,50,30,62,22,27,4,17,0,226,51,169,48,26,35,26,18,13,7,383,86,226,46,29,58,17,10,15,5,491,97,194,33,39,71,17,19,12,5,482,61,89,37,23,57,9,13,13,4,306,18,42,7,7,14,6,5,8,3,115,4,0,0,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,323,776,202,224,265,148,75,101,30,2146
SAL50894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,12
SAL50895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,3,0,0,4,0,0,0,17,7,3,0,5,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,8,6,0,5,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,8,9,6,4,0,9,0,69
SAL50896,3,8,29,43,6,108,14,68,5,281,14,36,80,81,46,87,40,78,9,479,84,181,198,137,111,83,91,96,30,1011,94,199,173,130,130,47,105,116,22,1013,108,121,145,131,138,61,117,171,18,1008,61,72,134,102,135,43,98,145,6,804,13,23,43,32,28,15,23,34,0,208,6,0,0,0,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,386,636,805,667,596,439,490,720,93,4831
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,6,0,0,8,0,26
SAL50898,0,0,7,4,0,0,0,7,0,19,0,0,0,3,0,0,0,0,0,11,7,9,10,9,0,5,4,0,0,37,8,12,12,11,10,0,3,8,0,57,14,15,8,8,9,3,6,0,0,67,14,4,0,0,3,0,7,7,0,40,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,37,28,22,12,25,25,0,251
SAL50899,0,3,3,0,0,0,0,6,0,14,0,0,5,3,0,0,0,8,0,19,7,15,26,7,3,3,20,21,0,107,4,11,32,0,0,0,24,17,0,91,10,0,16,3,6,0,15,10,0,74,9,8,11,8,3,0,22,9,8,64,0,0,0,0,0,0,4,4,4,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,23,34,103,25,13,8,97,79,13,394
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,4,0,26
SAL50901,0,0,8,0,0,0,0,8,0,17,3,3,5,0,4,0,5,8,0,25,6,11,8,4,0,0,0,0,0,27,5,7,6,5,6,0,3,4,0,32,15,14,13,9,18,0,13,10,0,91,10,10,3,3,3,8,6,9,0,48,5,0,0,0,5,0,5,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,41,43,22,37,14,29,35,3,266
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,17,15,0,0,0,12,13,3,62,3,10,32,0,0,0,11,11,0,67,7,8,11,0,5,0,21,7,0,52,4,4,8,0,0,0,9,7,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,77,3,5,0,59,41,3,228
SAL50903,9,3,35,65,0,75,3,68,3,254,10,7,44,49,10,28,9,58,0,208,101,123,204,134,49,55,42,144,9,851,171,272,227,140,88,63,80,152,15,1212,164,234,174,116,98,81,76,126,13,1074,83,142,107,69,78,64,54,77,12,690,47,57,20,9,25,20,18,21,4,221,0,4,0,4,4,0,0,8,0,20,0,0,0,0,0,0,0,0,0,0,590,839,809,583,346,386,282,641,55,4538
SAL50904,0,0,11,0,0,6,6,8,0,29,3,0,13,3,4,3,0,8,0,42,3,10,15,8,8,7,6,3,0,60,10,12,22,6,9,4,12,3,0,81,24,12,16,8,12,5,5,4,0,80,22,13,13,6,20,7,9,7,0,101,17,3,12,5,0,5,6,0,0,41,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,81,66,105,42,50,32,33,40,5,453
SAL50905,0,5,5,26,0,42,0,10,0,88,4,24,20,19,6,15,0,6,0,97,14,53,14,11,12,0,4,3,0,112,48,106,34,19,41,10,3,9,7,273,81,103,27,21,38,9,3,3,3,293,55,74,20,13,46,16,12,8,0,251,11,33,13,4,21,8,3,4,0,94,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,215,402,135,108,157,108,32,42,12,1205
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
