SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,9,0,0,0,0,0,0,8,0,8,0,0,0,4,0,4,0,0,0,6,0,6,0,0,0,0,0,0,21,0,25
SAL51316,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,4,3,9,0,0,0,3,0,4,0,0,0,0,0,0,4,0,4,0,0,3,9,0,9,6,0,6,3,0,3,0,0,0,11,0,11,7,0,7,0,0,0,64,10,75
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,11,4,17
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,12,3,21
SAL51319,29,27,57,8,9,18,4,35,42,14,67,79,51,173,222,52,101,155,164,57,219,129,75,210,164,67,234,138,44,180,140,58,195,122,29,151,227,61,283,173,9,181,155,14,169,104,4,104,232,13,241,252,10,266,21,33,57,2168,886,3055
SAL51320,4,3,5,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,5,6,0,6,0,0,4,0,0,0,7,0,7,5,0,5,0,0,0,5,0,5,0,0,0,3,0,3,6,0,6,0,0,0,37,16,55
SAL51321,0,14,16,3,0,8,0,3,9,0,23,23,7,29,36,7,28,35,24,12,37,27,18,43,29,20,41,32,5,40,29,15,39,23,3,29,58,7,63,52,0,51,37,0,44,41,0,44,286,8,295,56,9,59,4,4,5,710,209,918
SAL51322,4,7,11,4,5,9,0,10,11,0,8,12,7,40,52,3,21,28,43,13,48,15,17,39,33,11,39,29,10,42,16,6,27,36,6,45,70,14,83,46,0,46,44,0,49,36,0,37,77,6,90,54,3,59,0,11,14,529,201,730
SAL51323,0,0,4,3,4,6,0,5,3,0,4,8,0,17,22,3,8,12,18,9,24,14,8,20,24,4,27,26,8,31,15,0,18,9,5,11,33,5,39,18,0,18,36,0,36,8,0,8,56,0,56,27,0,25,0,0,3,295,80,369
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,3,5,0,4,4,0,0,0,0,0,3,0,0,3,0,4,4,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,27,43
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,7,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,23,7,28
SAL51328,4,0,6,0,0,4,3,0,3,3,0,3,9,6,10,3,9,9,15,7,26,16,0,14,25,4,32,25,6,24,14,4,18,19,0,15,35,11,46,18,0,23,27,0,31,15,0,15,43,0,43,36,0,37,0,0,0,292,61,354
SAL51329,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,19,11,33
SAL51330,29,86,119,15,34,45,13,71,82,17,110,132,38,247,289,66,210,276,123,177,294,128,204,330,211,236,446,217,262,475,174,207,381,193,209,402,484,467,952,406,56,461,459,148,606,300,33,333,1108,221,1328,445,181,631,34,42,73,4446,3195,7639
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,3,0,3,0,0,0,0,0,4,0,0,0,5,5,14,4,3,5,13,0,13,9,5,9,8,0,7,14,0,19,3,7,9,4,4,4,10,0,13,6,0,6,7,0,8,10,0,10,22,0,22,18,0,17,0,0,3,133,37,168
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,22
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,18
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,3,0,3,0,0,0,17,4,24
SAL51336,0,0,0,0,0,0,0,0,0,0,3,5,3,3,8,4,0,4,0,0,0,0,3,3,0,5,5,0,0,0,3,0,0,0,0,0,3,6,8,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,18,42
SAL51337,23,19,44,9,3,18,8,13,16,13,23,38,31,44,72,35,27,72,102,30,128,93,32,127,124,42,167,128,37,159,127,39,170,159,29,185,402,86,490,355,7,358,379,21,403,249,3,250,630,13,648,498,14,514,30,9,33,3379,487,3872
SAL51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,7,5,0,6,5,0,3,5,5,10,3,0,0,7,0,0,10,6,13,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,45,21,64
SAL51339,8,3,15,0,4,7,0,6,5,0,5,12,8,25,35,6,30,33,41,8,44,35,8,47,37,11,48,34,10,46,15,7,24,37,9,45,77,5,81,48,0,49,67,5,70,29,0,34,114,4,114,116,0,121,7,12,17,684,167,854
SAL51340,29,22,48,4,8,13,12,13,28,11,27,42,30,74,107,57,61,115,151,44,194,115,76,189,186,104,283,237,84,321,242,62,303,225,45,267,456,52,510,333,3,340,217,13,229,101,5,105,151,9,160,297,17,309,25,14,38,2867,724,3589
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,22,3,25
SAL51342,0,0,0,0,0,5,0,3,3,0,7,5,10,4,9,5,3,5,19,5,24,14,3,19,19,7,23,15,3,15,5,0,5,8,0,8,20,0,20,13,0,13,13,3,18,5,0,5,20,0,20,27,0,27,3,0,3,206,34,240
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,13,14,24,9,6,7,7,11,22,0,29,34,15,57,70,15,32,48,47,28,75,50,25,74,59,31,97,88,27,114,60,24,84,63,14,82,143,22,169,104,7,106,108,5,117,82,0,83,363,22,381,98,7,106,7,3,9,1336,365,1701
SAL51346,9,18,29,7,13,15,5,13,24,3,35,42,14,90,104,13,52,64,29,31,61,35,42,80,46,59,102,37,38,73,30,36,70,46,26,74,105,64,168,83,9,91,76,22,96,75,9,75,472,37,515,71,14,82,6,13,21,1151,624,1776
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,16,21,32,4,9,13,7,39,48,5,76,75,25,143,176,33,92,115,67,60,124,68,54,121,74,57,135,73,42,124,44,41,83,66,24,84,126,45,175,69,4,69,82,7,94,52,4,54,129,12,144,121,4,123,7,26,35,1069,767,1836
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,5,23
SAL51351,10,10,20,4,0,4,0,4,11,3,9,14,6,27,31,8,25,37,28,5,36,21,14,35,28,11,38,34,4,38,17,10,25,18,5,29,43,11,50,33,0,32,27,0,31,19,0,18,45,4,43,54,3,57,9,4,9,409,148,558
SAL51352,5,3,4,0,3,3,7,6,6,0,8,9,5,17,21,13,9,24,27,13,36,29,22,49,37,19,52,65,21,90,40,15,64,47,11,63,132,30,161,122,0,123,93,0,102,48,3,55,95,6,98,84,3,88,5,0,8,849,199,1053
SAL51353,0,0,0,0,0,0,0,5,3,0,6,11,0,16,15,6,9,18,13,0,15,16,3,11,8,11,18,19,7,28,16,5,18,10,3,10,30,5,34,20,0,18,16,0,19,0,0,0,4,3,13,34,0,36,5,4,6,197,85,283
SAL51354,9,8,12,0,0,4,3,6,9,0,9,12,13,32,43,15,24,40,45,12,53,51,11,65,43,12,59,56,11,69,59,21,80,49,21,75,129,37,167,97,0,96,115,7,118,74,0,75,175,6,179,157,4,164,3,5,6,1109,219,1336
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,19
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,6,8,9,0,0,4,4,0,7,0,9,8,3,13,18,8,11,23,14,8,17,10,10,24,30,21,49,17,30,45,22,42,60,30,27,58,109,57,167,93,4,100,123,24,148,70,3,73,346,17,365,119,8,135,15,16,35,1018,322,1345
SAL51360,17,18,34,13,12,26,10,18,26,4,29,30,29,78,109,19,75,101,76,52,129,88,33,119,103,34,140,108,29,137,76,20,100,72,16,86,197,30,234,140,0,142,164,8,177,137,0,137,756,20,781,180,8,190,22,28,48,2224,515,2740
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL51362,4,4,13,0,4,3,0,3,5,0,6,6,0,23,26,4,7,14,12,7,18,9,8,21,9,14,25,13,11,26,17,11,22,15,7,20,31,18,48,40,3,44,19,6,27,15,0,15,37,3,36,31,0,32,9,11,20,267,153,421
SAL51363,17,24,43,7,16,22,6,43,47,16,93,107,34,240,275,50,162,218,163,116,272,145,110,248,142,122,265,154,93,244,99,68,163,138,76,217,231,102,334,243,7,249,201,30,226,118,13,129,277,31,306,219,12,231,12,52,66,2275,1395,3669
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9
SAL51365,4,5,6,0,3,3,0,3,7,0,10,10,3,25,26,3,11,15,14,9,19,13,11,29,4,19,24,6,6,17,13,10,22,14,3,21,17,7,24,12,3,17,13,0,18,8,0,8,14,0,9,27,4,30,0,3,5,186,135,321
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,8,20
SAL51368,11,18,31,0,3,11,4,15,18,3,41,42,15,67,81,18,49,70,39,41,77,37,36,72,39,48,86,53,35,88,27,26,53,42,23,67,76,64,142,48,13,60,68,26,98,50,0,50,257,37,294,78,19,98,4,8,15,880,553,1438
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51370,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,5,0,5,0,4,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,17,48
SAL51371,6,11,20,3,7,13,0,9,14,5,10,18,4,32,40,24,25,47,26,16,41,25,27,54,62,28,83,59,29,85,49,18,69,49,19,66,153,37,190,106,5,107,108,9,119,73,0,73,208,14,217,112,12,122,4,9,14,1071,320,1391
SAL51372,24,22,38,5,5,11,12,16,29,11,31,48,25,23,47,20,23,46,47,23,66,45,28,74,51,61,114,70,73,142,62,99,154,96,95,188,257,223,476,241,15,260,275,78,356,210,11,222,616,85,701,284,23,311,55,36,93,2410,966,3377
SAL51373,9,19,24,8,0,10,5,11,12,4,26,25,15,50,73,23,25,51,40,22,60,21,28,50,35,36,74,49,28,78,38,40,79,34,46,82,135,85,217,121,0,127,121,24,144,77,0,80,194,25,220,92,13,102,28,15,39,1054,486,1541
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,4,0,4,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,22,7,30
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51377,13,12,22,5,4,14,7,25,34,10,25,36,22,90,109,33,51,79,83,27,112,63,31,95,98,63,161,113,61,174,95,36,130,90,28,118,219,56,278,190,11,200,136,12,143,90,8,94,125,11,130,135,24,164,14,13,28,1538,596,2129
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,8,0,7
SAL51379,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,17
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,14,0,13
SAL51381,48,101,150,12,28,41,21,59,77,10,92,102,35,182,219,37,172,217,79,123,197,87,153,237,127,215,339,195,182,366,154,176,328,155,149,313,343,290,623,238,27,269,233,91,325,178,9,189,1043,201,1243,243,71,310,27,44,79,3262,2368,5625
SAL51382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,4,0,3,0,0,0,0,0,0,0,0,0,7,0,7,5,0,5,5,6,9,3,0,3,10,0,10,7,0,7,0,0,0,45,13,52
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,18,0,18
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,0,0,0,4,0,4,0,0,0,5,0,5,0,0,0,4,0,4,4,0,4,8,0,8,0,0,0,34,6,38
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,9
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51390,9,10,26,6,3,7,10,9,20,3,14,22,23,65,88,30,37,66,105,21,125,61,23,87,79,26,105,67,18,87,46,23,69,47,9,60,115,37,156,95,3,98,78,14,87,40,4,40,118,13,135,146,5,153,11,9,23,1105,353,1453
SAL51391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,32,8,41
SAL51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,21,3,28
SAL51393,0,3,3,0,3,3,0,12,12,0,6,6,0,21,22,5,10,17,11,6,14,8,11,20,18,5,23,9,7,13,4,8,10,5,5,11,16,13,30,20,3,19,8,0,6,6,0,6,10,5,14,18,0,14,3,3,8,133,120,257
SAL51394,33,23,52,9,7,12,10,9,19,18,16,34,24,43,72,46,50,93,93,32,127,85,32,119,121,41,164,171,40,211,173,44,220,195,38,229,449,58,507,388,3,394,382,15,397,209,0,209,586,12,599,360,11,371,16,13,28,3362,502,3866
SAL51395,7,12,14,6,4,9,10,17,24,7,18,31,14,48,62,11,30,39,43,18,64,35,24,59,53,22,76,30,11,45,39,11,48,27,10,33,40,15,57,32,0,34,17,0,19,13,0,16,13,0,19,52,9,56,12,12,24,456,264,711
SAL51396,39,41,70,11,20,28,15,68,82,16,101,117,74,257,331,60,150,203,225,92,320,163,130,289,207,151,355,208,111,320,173,94,267,165,69,237,353,108,463,271,14,281,210,24,233,149,6,153,324,28,344,259,37,292,26,44,66,2939,1535,4471
SAL51397,7,20,21,5,8,12,8,29,40,0,44,49,19,132,148,19,89,111,82,42,122,72,49,116,79,39,114,81,30,109,52,24,75,46,8,62,97,25,126,77,0,77,51,3,60,20,0,20,46,6,48,69,3,70,14,32,45,832,593,1426
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,5,0,0,6,0,4,3,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,16,24,42
SAL51399,6,0,4,0,0,0,0,0,0,3,0,0,0,3,5,0,0,4,3,0,9,0,3,5,5,0,5,4,0,5,5,0,5,0,3,5,3,3,9,0,0,0,6,0,6,0,0,0,7,0,7,10,0,18,3,0,4,68,17,91
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL51401,0,0,0,0,0,0,10,8,20,8,9,15,47,3,46,18,0,21,34,4,39,19,0,23,21,0,23,13,0,18,11,0,17,6,8,15,7,3,8,0,0,0,3,0,3,0,0,0,0,0,5,15,0,15,10,0,10,230,47,278
SAL51402,6,24,31,5,8,17,0,29,36,10,59,63,17,89,102,17,61,78,43,33,77,42,54,100,47,62,103,77,57,134,59,58,116,73,32,105,168,87,253,116,27,146,108,21,130,58,9,68,186,38,220,97,41,134,3,12,22,1153,791,1937
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,3,0,0,0,0,6,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,6,24
SAL51404,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,4,4,0,4,3,4,4,5,4,3,5,4,4,7,0,7,9,0,5,9,0,12,17,0,17,16,0,16,9,0,9,27,0,32,24,0,24,5,0,3,137,15,150
SAL51405,45,27,70,17,7,23,22,30,50,11,42,57,42,105,152,36,67,109,161,42,209,116,46,166,139,58,194,130,38,173,103,37,142,129,42,167,287,63,345,240,11,248,234,16,254,166,3,172,781,27,809,228,14,234,29,17,46,2913,706,3618
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,4,0,0,0,8,0,8,7,0,9,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,48,8,61
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,5,4,10,8,3,6,0,3,6,0,11,14,7,28,30,8,9,19,40,7,44,27,11,39,43,16,59,31,19,47,25,8,36,42,10,49,80,15,97,72,0,74,65,0,71,32,0,32,123,0,129,95,5,104,13,4,13,720,152,872
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,3,0,3,4,0,0,0,0,4,0,0,0,3,12,12,5,4,5,7,3,11,7,11,11,18,9,24,19,0,19,17,3,15,18,4,22,37,10,47,33,0,33,35,0,35,22,0,22,45,0,49,56,3,58,4,0,4,332,51,387
SAL51411,4,0,3,3,0,3,0,4,8,6,4,4,0,6,13,3,4,3,8,3,7,15,5,15,9,3,14,4,0,9,11,0,11,3,0,9,28,0,33,19,0,26,24,0,28,11,0,11,41,0,47,28,0,28,7,6,5,233,36,261
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4
SAL51413,9,15,20,0,0,3,4,17,18,12,27,33,13,55,70,29,41,61,48,19,69,51,34,90,73,52,123,68,40,107,78,23,102,68,14,81,124,20,151,77,4,76,55,3,60,26,0,26,28,0,24,76,5,82,12,6,20,844,381,1228
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15
SAL51415,0,0,0,0,0,0,0,4,4,0,3,3,9,0,9,10,0,6,9,0,10,7,0,5,3,0,3,3,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,9,0,9,70,16,86
SAL51416,29,50,71,7,21,32,5,56,55,11,118,132,21,173,190,25,127,156,54,102,155,63,100,161,87,124,216,103,142,242,67,170,239,121,113,234,244,262,503,193,26,214,190,77,268,158,16,171,953,220,1171,197,29,222,15,33,48,2535,1947,4482
SAL51417,19,18,43,7,6,16,11,13,21,11,49,61,24,92,111,49,56,102,111,50,158,95,81,170,128,94,222,168,100,270,151,91,239,167,73,242,430,103,537,356,18,372,313,27,346,204,6,207,493,34,528,307,25,333,16,26,37,3063,959,4026
