SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL51261,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,41,43,222,3,0,3,41,268
SAL51263,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,124,0,0,0,4,125
SAL51264,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,20,20,165,10,0,10,20,205
SAL51265,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,0,0,0,0,4,4
SAL51266,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL51267,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,6,0,0,0,10,13
SAL51268,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,4,..,22,0,22,0,23,..,11,0,11,144,160,440,30,0,36,152,619
SAL51269,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,63,0,0,0,12,72
SAL51270,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,11,12,395,12,0,12,11,420
SAL51271,0,51,0,51,..,13,5,15,0,16,..,80,31,107,0,107,..,47,19,66,5,71,..,523,62,581,10,596,..,3517,533,4049,48,4098,..,66,6,73,383,457,2712,3580,539,4119,431,7268
SAL51272,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,12,12,69,3,0,3,12,79
SAL51273,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,24,0,0,3,0,32
SAL51274,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,3,3,16,4,0,4,3,22
SAL51275,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,54,0,53,0,53,..,4,0,4,82,84,1346,55,0,55,81,1488
SAL51276,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,5,5,36,6,0,6,5,43
SAL51277,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,4,0,3,0,3,..,0,0,0,18,18,145,4,0,3,18,172
SAL51278,0,0,0,0,..,14,0,9,0,9,..,0,0,0,0,0,..,13,8,20,0,20,..,117,18,132,0,132,..,664,49,715,6,725,..,23,0,23,446,466,7666,689,49,740,453,8861
SAL51279,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,23,23,166,11,0,10,23,201
SAL51280,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,32,3,34,0,34,..,99,13,115,0,115,..,5,0,5,342,343,1413,104,13,122,342,1871
SAL51281,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,29,4,34,0,34,..,3,0,3,43,43,506,34,4,34,43,580
SAL51282,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,3,0,4,0,4,..,10,0,13,0,13,..,76,3,81,0,81,..,10,0,16,138,147,2256,87,3,97,138,2483
SAL51283,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,27,0,0,0,8,33
SAL51284,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,32
SAL51285,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,7,5,75,10,0,10,7,85
SAL51286,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,16,16,23,0,0,0,16,48
SAL51287,0,9,0,11,..,14,3,15,0,15,..,4,3,9,0,9,..,31,17,48,0,48,..,194,25,218,12,230,..,1032,174,1208,21,1225,..,25,3,22,380,406,3396,1057,176,1231,402,5030
SAL51288,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,13,13,80,6,0,6,13,98
SAL51289,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,27,27,176,3,0,3,27,208
SAL51290,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,8,8,45,5,0,5,8,58
SAL51291,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL51292,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,26,0,0,0,0,25
SAL51293,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,5,8,267,4,0,6,5,280
SAL51294,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51296,0,3,0,3,..,19,0,19,0,19,..,0,0,0,0,0,..,6,12,19,0,19,..,187,25,212,4,219,..,532,76,610,3,610,..,32,3,32,252,286,3730,562,73,640,256,4623
SAL51297,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,18,0,12,0,12,..,0,0,0,7,7,83,18,0,12,7,110
SAL51298,9,153,0,156,..,19,0,19,0,19,..,20,0,20,0,20,..,33,13,40,0,40,..,137,10,148,4,154,..,2573,303,2879,19,2900,..,36,9,41,122,167,3012,2610,313,2921,142,6078
SAL51299,3,27,0,27,..,48,9,55,0,58,..,16,8,22,0,22,..,104,19,122,0,122,..,458,80,541,13,551,..,2904,471,3377,46,3422,..,68,8,76,602,677,6796,2979,477,3455,651,10897
SAL51300,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,9,..,26,3,29,0,29,..,0,0,0,29,29,637,26,3,29,29,696
SAL51301,0,7,0,7,..,33,10,41,0,41,..,0,0,0,0,0,..,40,13,53,0,53,..,236,43,280,5,282,..,1241,204,1447,18,1454,..,65,3,74,1007,1081,12771,1307,207,1519,1020,15312
SAL51302,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,48,8,57,0,55,..,51,9,64,0,66,..,0,0,0,33,38,57,56,9,64,33,150
SAL51303,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,4
SAL51304,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,83,0,0,0,9,92
SAL51305,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,331,3,332,7,338,..,333,3,338,7,349,..,16,0,16,263,277,347,354,3,355,273,975
SAL51306,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,22,0,22,..,40,3,43,0,43,..,0,0,0,117,116,447,44,3,46,117,606
SAL51307,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,11,0,11,..,25,3,28,0,28,..,0,0,0,41,41,869,25,3,28,41,938
SAL51308,0,0,0,0,..,9,0,14,0,14,..,3,0,3,0,3,..,11,0,10,0,10,..,118,6,122,3,126,..,422,35,454,3,457,..,16,0,16,201,217,6175,439,35,467,204,6848
SAL51309,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,13,13,191,11,0,11,13,216
SAL51310,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,19,19,160,11,0,11,19,188
SAL51311,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,24,0,0,0,0,23
SAL51312,0,49,0,49,..,3,0,3,0,3,..,0,0,0,0,0,..,9,4,12,0,12,..,53,5,50,0,55,..,913,121,1037,4,1043,..,5,0,6,87,89,2512,916,122,1039,96,3638
SAL51313,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,26,6,27,0,27,..,0,0,0,91,91,75,26,6,27,91,197
SAL51314,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,24,3,30,0,30,..,0,0,0,19,23,112,32,3,34,19,166
SAL51315,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,75,3,0,3,3,82
SAL51316,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,17,..,0,0,0,13,13,212,15,0,15,12,238
SAL51317,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,50,0,0,0,4,56
SAL51318,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,7,7,74,3,0,3,7,79
SAL51319,0,3,0,3,..,38,0,42,0,42,..,0,0,0,0,0,..,9,0,11,0,11,..,74,12,87,3,88,..,352,33,384,3,388,..,32,0,32,332,362,6912,380,33,417,335,7662
SAL51320,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,9,0,9,..,0,0,0,9,9,128,10,0,9,9,146
SAL51321,0,14,0,14,..,4,0,9,0,9,..,0,0,0,0,0,..,10,3,13,0,13,..,30,4,40,0,40,..,400,30,426,0,431,..,10,0,10,149,160,2329,407,30,439,149,2913
SAL51322,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,16,0,14,0,14,..,251,31,281,0,287,..,8,0,8,55,60,1536,257,31,289,56,1881
SAL51323,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,8,0,9,0,9,..,44,7,51,0,51,..,0,0,0,47,47,931,44,7,51,47,1022
SAL51324,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL51326,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,37,37,67,3,0,3,37,109
SAL51327,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,95,0,0,0,12,110
SAL51328,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,32,0,32,0,32,..,0,0,0,44,43,930,35,0,35,44,1001
SAL51329,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,9,9,84,5,0,5,9,96
SAL51330,0,11,0,11,..,22,6,23,0,23,..,7,0,14,0,14,..,20,8,31,0,31,..,266,34,298,4,308,..,2116,177,2285,17,2304,..,62,4,71,1022,1093,14208,2177,180,2358,1040,17605
SAL51331,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,76,76,441,8,0,8,76,529
SAL51333,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,4,4,35,4,0,4,4,46
SAL51334,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,50,3,0,3,4,68
SAL51335,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,8,8,83,4,0,4,8,89
SAL51336,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,23,23,82,0,0,0,23,107
SAL51337,0,0,0,0,..,28,4,30,0,30,..,6,0,6,0,6,..,6,3,6,0,11,..,150,17,170,3,176,..,637,42,681,7,691,..,49,0,49,417,463,11318,683,42,725,426,12474
SAL51338,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,10,15,152,10,0,10,10,177
SAL51339,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,5,30,..,63,0,63,5,64,..,5,0,5,520,530,2271,71,0,71,523,2863
SAL51340,23,200,4,206,..,32,3,36,0,36,..,3,0,6,0,6,..,18,7,27,0,31,..,687,184,869,18,883,..,2330,329,2663,39,2694,..,62,20,82,640,718,7995,2391,347,2736,668,11408
SAL51341,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,51,51,59,0,0,0,51,114
SAL51342,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,37,0,38,0,38,..,5,0,5,61,63,617,43,0,44,61,715
SAL51343,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,14,0,0,0,0,14
SAL51344,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51345,8,90,5,96,..,15,0,14,0,13,..,0,0,0,0,0,..,24,6,35,0,35,..,136,9,146,3,148,..,1461,154,1608,17,1626,..,9,6,10,100,110,3055,1469,150,1626,111,4795
SAL51346,0,5,0,5,..,8,0,13,0,13,..,0,0,0,0,0,..,14,0,10,0,10,..,63,4,69,4,72,..,577,71,650,12,661,..,19,4,22,160,181,3795,597,75,673,174,4638
SAL51347,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51348,0,0,0,0,..,10,4,11,0,8,..,0,0,0,0,0,..,0,0,3,0,3,..,54,8,59,4,64,..,270,27,296,6,304,..,12,0,14,388,399,3674,279,26,307,391,4368
SAL51349,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,4,0,0,0,5,9
SAL51350,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,57,0,0,0,3,60
SAL51351,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,24,0,24,..,65,5,71,4,67,..,3,0,3,71,79,1301,70,6,77,72,1451
SAL51352,0,7,0,7,..,12,0,16,0,16,..,0,0,0,0,0,..,16,11,29,0,29,..,104,17,119,0,122,..,495,52,550,0,550,..,17,0,16,61,81,2469,509,59,568,62,3100
SAL51353,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,5,9,0,9,..,30,5,30,0,30,..,9,0,9,48,57,676,40,5,44,48,765
SAL51354,0,0,0,0,..,10,0,12,0,12,..,5,0,5,0,5,..,3,0,5,0,8,..,45,0,47,4,47,..,156,7,166,8,173,..,9,0,8,143,156,3702,167,6,177,153,4021
SAL51355,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,21,21,15,0,0,0,21,35
SAL51356,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,6,16,0,16,..,0,0,0,7,7,37,9,6,16,7,59
SAL51358,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51359,0,10,0,8,..,12,0,12,0,12,..,0,0,0,0,0,..,8,0,3,0,3,..,209,10,214,3,219,..,586,29,619,9,623,..,20,4,24,380,403,3134,607,34,641,393,4165
SAL51360,0,9,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,16,9,26,0,26,..,77,7,86,0,87,..,660,50,712,3,714,..,13,0,13,204,216,6868,671,50,726,207,7795
SAL51361,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,20
SAL51362,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,20,4,19,0,20,..,63,5,68,0,68,..,7,0,7,490,501,935,69,5,76,495,1506
SAL51363,0,7,0,7,..,14,0,14,0,14,..,0,0,0,0,0,..,12,5,12,0,12,..,108,6,114,0,116,..,616,63,680,8,689,..,22,0,28,407,438,7682,645,63,705,423,8810
SAL51364,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,25,0,0,0,8,30
SAL51365,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,8,19,0,19,..,47,8,54,0,54,..,13,0,13,179,190,669,58,8,63,179,909
SAL51366,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL51367,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,44,0,0,0,3,47
SAL51368,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,44,4,42,0,42,..,307,40,345,4,352,..,10,4,14,159,175,2874,320,41,355,166,3398
SAL51369,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,10
SAL51370,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,12,12,104,3,0,3,12,116
SAL51371,0,4,0,4,..,23,0,23,0,23,..,0,0,0,0,0,..,12,5,21,0,21,..,80,6,86,3,96,..,452,35,486,9,500,..,19,0,20,102,116,3162,471,41,508,113,3781
SAL51372,5,20,0,20,..,55,6,62,0,61,..,5,5,11,0,11,..,40,0,42,0,42,..,425,26,452,12,459,..,1600,117,1719,31,1751,..,162,10,172,1686,1853,7442,1760,127,1890,1716,11046
SAL51373,0,8,0,8,..,25,6,31,0,31,..,0,0,0,0,0,..,11,5,14,0,14,..,158,9,166,11,170,..,603,50,650,18,670,..,39,7,51,344,392,3360,644,55,699,359,4416
SAL51374,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,14,0,0,0,3,20
SAL51375,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,10,10,74,3,0,3,10,85
SAL51376,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,7,0,0,0,4,18
SAL51377,0,13,0,13,..,26,3,38,0,39,..,5,0,6,0,6,..,18,5,20,4,25,..,147,27,170,5,178,..,1063,183,1246,14,1262,..,37,10,49,279,323,4247,1105,190,1292,295,5831
SAL51378,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,18,0,0,0,5,23
SAL51379,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,0,0,0,3,3,54,13,0,13,3,73
SAL51380,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,33,4,0,4,0,43
SAL51381,0,43,0,43,..,49,17,65,0,65,..,13,0,13,0,13,..,100,14,115,0,115,..,246,27,271,11,282,..,2243,244,2489,28,2520,..,52,4,53,625,685,9392,2294,250,2549,657,12596
SAL51382,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,30,24,53,0,53,..,0,0,0,0,0,..,46,33,75,0,79,..,0,0,0,18,18,85,46,33,75,19,188
SAL51383,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,47,0,0,0,10,54
SAL51384,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,19,0,0,0,5,22
SAL51385,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,107,0,0,0,12,126
SAL51386,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,29
SAL51387,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,25
SAL51388,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,11,0,0,0,7,15
SAL51389,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,7,0,0,0,4,12
SAL51390,0,0,0,0,..,8,0,11,0,11,..,0,0,0,0,0,..,0,0,3,0,3,..,23,4,26,0,26,..,111,11,123,0,123,..,17,4,17,243,261,3478,127,15,145,243,3860
SAL51391,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,7,7,76,5,0,5,7,84
SAL51392,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,8,8,81,3,0,3,8,91
SAL51393,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,40,4,43,0,44,..,9,0,6,47,57,473,47,3,46,50,572
SAL51394,12,217,0,216,..,26,3,29,0,28,..,17,6,24,0,24,..,31,4,35,0,35,..,768,108,872,12,882,..,4538,569,5105,53,5153,..,69,15,87,370,456,7235,4608,583,5192,418,12852
