SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,0,4,20,17,11,11,5,3,0,69,102,190,309,348,347,301,128,14,0,1743,0,0,0,3,12,6,0,0,0,19,0,9,51,66,79,50,18,0,0,271,3,12,19,23,22,31,14,9,0,129,0,0,9,10,6,6,5,0,0,44,5,18,43,54,60,52,17,8,0,253,0,6,9,19,22,23,6,0,0,92,58,51,37,28,47,35,18,0,0,284,59,51,31,18,15,11,7,0,0,197,0,11,18,26,11,24,3,0,0,99,0,5,10,11,5,3,0,0,0,34,0,3,16,28,36,31,9,9,0,127,0,11,17,22,31,20,22,3,0,125,0,42,84,118,101,80,38,9,0,466,3,12,14,19,8,11,4,4,0,77,0,11,39,37,28,30,13,3,0,162,3,19,37,50,49,60,45,0,0,266,14,48,106,137,130,111,43,5,0,596,4,15,21,8,12,3,0,0,0,67
SAL50023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,14,0,0,7,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,3,5,3,7,10,4,3,0,0,37,78,103,188,280,248,199,60,6,0,1162,0,0,0,4,3,4,0,0,0,7,0,8,18,44,38,25,8,0,0,144,3,3,7,23,29,16,9,0,0,90,0,0,0,8,6,3,3,0,0,26,9,14,29,31,39,18,10,0,0,145,0,3,8,11,16,9,0,0,0,48,31,49,20,28,30,33,9,3,0,209,62,30,26,10,9,12,6,0,0,149,0,3,3,21,19,11,3,0,0,71,0,0,0,4,3,0,0,0,0,15,4,0,14,22,8,17,0,0,0,59,0,8,0,22,11,13,7,4,0,57,5,28,52,100,70,46,14,3,0,311,4,8,4,11,19,6,5,0,0,56,0,10,17,38,44,39,6,0,0,143,6,17,39,43,59,46,19,0,0,234,8,23,74,84,69,72,29,3,0,355,13,6,8,5,4,3,0,0,0,38
SAL50025,0,0,0,0,6,0,0,0,0,12,8,3,22,29,43,36,4,0,0,145,0,0,0,4,0,7,0,0,0,9,0,0,8,8,5,3,0,0,0,32,0,0,0,3,5,3,0,0,0,25,0,0,0,0,0,5,0,0,0,3,0,0,4,9,7,10,0,0,0,33,0,0,0,0,0,0,0,0,0,4,6,5,0,8,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,8,0,0,0,4,13,11,0,0,0,25,0,0,3,9,8,10,0,0,0,28,0,0,7,3,15,16,7,0,0,40,0,0,0,0,0,0,0,0,0,0
SAL50026,8,14,18,21,15,12,5,0,0,102,120,254,433,424,433,373,113,9,0,2165,0,5,0,12,8,3,3,0,0,34,9,22,48,54,44,44,3,0,0,220,8,45,68,89,76,53,6,3,0,356,0,0,0,15,10,15,0,0,0,44,20,47,113,80,64,61,20,4,0,400,0,16,33,38,43,26,3,0,0,164,49,93,128,82,84,67,16,3,0,518,86,55,56,37,22,22,6,0,0,291,3,28,61,71,68,85,25,0,0,339,0,4,10,8,3,9,3,0,0,33,0,3,13,10,4,11,0,0,0,41,0,3,15,10,4,15,5,0,0,47,0,19,43,34,29,28,6,0,0,163,10,17,45,44,50,43,8,0,0,219,3,13,57,58,60,45,21,3,0,261,6,26,51,49,66,64,27,3,0,296,8,55,147,154,162,155,37,0,0,708,4,10,8,7,5,6,3,0,0,43
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,16,0,0,4,7,0,11,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,15,0,0,3,5,7,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,3,6,4,9,8,0,0,0,33,29,70,138,147,167,153,38,5,0,756,0,0,3,6,0,4,3,0,0,11,3,5,43,45,29,33,10,0,0,171,3,3,4,6,11,16,7,0,0,50,0,0,6,0,9,0,3,0,0,14,4,7,29,20,21,18,10,0,0,111,0,3,10,4,17,19,0,0,0,59,18,16,27,9,23,20,4,0,0,118,19,20,26,19,12,17,3,0,0,115,0,9,9,12,12,22,5,3,0,70,0,0,0,0,4,4,0,0,0,15,0,0,3,5,9,9,4,0,0,46,0,3,3,3,3,8,0,0,0,30,0,3,28,46,20,26,7,0,0,144,0,5,9,3,10,14,3,0,0,50,0,9,15,19,27,24,3,0,0,94,3,5,18,18,34,33,8,0,0,122,0,19,42,42,47,36,8,0,0,197,3,6,6,5,14,13,11,5,0,64
SAL50032,0,0,6,4,3,6,0,0,0,21,19,58,152,154,157,81,23,0,0,644,0,0,0,0,4,0,0,0,0,8,0,4,27,18,18,15,0,0,0,86,3,3,8,12,11,10,0,0,0,56,0,0,5,3,3,6,0,0,0,19,3,13,43,44,47,21,7,0,0,176,0,0,7,3,9,4,3,0,0,33,20,26,31,22,30,13,3,0,0,148,13,14,13,9,4,5,0,0,0,53,0,4,10,12,15,5,0,0,0,43,0,0,0,3,3,0,0,0,0,14,0,3,10,11,5,6,0,0,0,32,0,0,3,5,4,0,0,0,0,11,0,8,21,32,18,5,7,0,0,90,0,0,5,12,11,7,6,0,0,46,0,4,8,16,23,14,3,0,0,68,0,3,34,24,19,13,3,0,0,105,3,12,53,46,46,37,8,0,0,201,0,5,6,7,6,4,0,0,0,24
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,4,4,0,0,0,0,0,6,12,24,76,77,75,36,15,0,0,315,0,0,0,0,0,0,0,0,0,3,0,0,22,15,5,0,0,0,0,44,0,5,3,7,12,6,4,0,0,40,0,0,0,4,0,0,0,0,0,4,3,5,11,8,6,9,0,0,0,48,0,0,10,9,3,5,0,0,0,24,11,9,8,13,5,7,0,0,0,64,9,6,14,5,0,0,0,0,0,41,0,0,8,4,13,3,9,0,0,30,0,0,0,4,7,0,0,0,0,12,0,4,3,4,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,5,16,13,22,3,4,0,0,58,3,0,3,6,10,0,0,0,0,24,0,4,14,12,11,8,6,0,0,47,6,0,9,14,13,11,0,0,0,49,0,8,28,20,23,10,7,0,0,93,0,4,0,4,0,3,0,0,0,13
SAL50035,3,3,7,8,9,7,0,0,0,44,141,158,226,339,414,284,73,11,0,1651,0,0,3,0,11,8,0,5,0,24,0,3,30,58,78,38,6,3,0,228,5,15,25,34,50,42,6,3,3,179,0,0,6,8,3,8,7,0,0,35,11,19,32,65,85,41,13,0,0,263,6,4,7,17,33,14,10,4,0,90,65,60,34,43,41,40,9,0,0,298,75,38,18,19,15,3,0,0,0,168,7,8,9,27,41,23,8,3,0,121,3,0,10,8,3,3,0,0,0,28,0,6,11,24,28,33,9,6,0,115,0,5,15,16,24,24,12,4,0,108,12,29,53,85,107,74,21,3,0,374,5,0,8,21,14,15,8,0,0,76,0,7,17,23,46,35,11,0,0,145,10,29,48,70,100,73,23,0,0,353,7,40,86,93,128,97,24,0,0,470,12,14,9,5,15,5,0,0,0,70
SAL50036,7,8,15,18,14,6,3,0,0,87,241,245,436,620,686,312,57,4,0,2603,0,0,0,4,13,3,0,0,0,24,0,12,60,92,93,46,3,0,0,307,16,22,43,78,133,52,4,0,0,353,4,9,12,25,18,11,0,0,0,73,23,45,88,126,116,63,8,0,0,467,8,5,31,36,38,27,0,0,0,153,109,98,72,60,88,49,9,0,0,493,157,45,33,28,27,11,4,0,0,313,8,20,39,62,68,45,11,0,0,252,3,4,7,6,11,0,0,0,0,34,0,5,31,47,47,23,0,0,0,148,0,4,6,15,19,7,3,0,0,58,6,28,74,121,80,28,7,0,0,347,0,14,26,31,42,21,9,0,0,138,7,11,55,79,101,54,5,0,0,319,16,35,65,124,203,61,18,0,0,531,15,64,136,189,192,117,25,0,0,737,39,20,8,16,7,8,0,0,0,97
SAL50037,3,9,11,17,18,4,0,0,0,65,93,141,367,633,360,129,38,5,0,1755,0,0,0,5,3,0,0,0,0,13,0,10,57,90,57,19,0,0,0,236,8,15,51,71,48,29,4,0,0,222,4,0,5,8,18,5,0,0,0,47,9,19,60,113,62,23,11,0,0,294,4,10,17,37,31,12,5,0,0,122,48,40,46,89,36,23,11,0,0,293,72,35,25,36,13,5,6,0,0,183,0,6,41,35,35,14,3,0,0,137,0,0,3,10,0,0,0,0,0,19,0,0,19,48,17,3,0,0,0,90,0,0,16,13,10,0,6,0,0,39,0,6,72,127,58,14,8,0,0,289,3,13,12,24,23,9,7,0,0,81,0,13,46,107,55,25,3,0,0,252,8,25,52,146,80,31,6,0,0,358,6,48,104,181,111,43,14,0,0,505,10,6,14,17,7,0,0,0,0,53
SAL50038,0,0,0,0,4,0,0,0,0,13,9,7,24,50,68,74,24,0,0,256,0,0,7,3,8,9,3,0,0,39,0,0,4,7,9,0,0,0,0,17,0,0,4,3,10,5,4,0,0,16,0,0,0,0,0,3,0,0,0,3,0,5,3,14,13,13,3,0,0,60,0,0,0,0,5,6,0,0,0,7,8,0,9,8,10,20,5,0,0,61,7,5,13,12,16,8,5,3,0,69,0,0,4,0,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,8,5,0,0,12,0,0,0,0,0,4,4,0,0,13,0,0,3,7,6,4,7,0,0,28,0,0,0,4,3,7,3,0,0,18,0,0,0,3,9,10,4,0,0,25,0,0,3,12,12,22,10,0,0,57,0,0,0,0,0,0,0,0,0,5
SAL50039,8,12,30,21,9,10,3,0,0,97,298,262,721,918,787,540,99,11,0,3636,3,8,33,20,33,12,18,8,0,141,4,29,179,227,159,113,7,0,0,719,38,74,179,235,172,108,10,0,0,820,3,9,31,44,46,24,3,0,0,163,39,79,200,191,156,142,28,4,0,841,7,10,38,34,34,17,0,0,0,137,137,69,138,165,141,109,20,0,0,774,193,43,63,56,41,25,10,0,0,437,8,17,35,63,79,64,22,0,0,291,4,0,10,6,5,0,0,0,0,28,0,0,16,29,23,8,8,0,0,88,3,7,21,15,19,14,5,0,0,84,0,14,61,74,58,36,10,4,0,257,7,8,37,39,32,37,10,0,0,173,5,19,59,98,97,77,14,0,0,355,13,10,99,187,153,132,28,0,0,624,25,78,180,242,249,169,27,0,0,979,22,9,18,15,4,5,0,0,0,69
SAL50040,6,18,33,24,22,12,3,0,0,113,200,352,1112,964,688,355,61,0,0,3738,4,4,12,16,3,3,0,0,0,37,8,23,181,197,125,70,6,0,0,610,9,37,102,132,89,34,8,0,0,411,0,0,35,22,19,13,3,0,0,90,25,77,200,197,103,57,10,0,0,672,6,19,73,76,55,32,6,0,0,274,118,106,242,167,110,51,19,0,0,808,152,60,108,80,44,24,0,0,0,471,10,33,121,144,102,55,13,4,0,469,0,6,21,25,9,3,0,0,0,62,0,13,61,47,34,20,0,0,0,173,6,7,36,38,24,14,4,0,0,129,3,29,108,123,43,27,8,0,0,338,9,17,59,51,44,13,9,0,0,203,4,19,126,152,113,63,12,0,0,486,16,40,134,168,139,54,14,3,0,557,12,95,294,291,182,135,20,0,0,1021,14,9,31,23,10,4,3,0,0,99
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,0,0,0,14,0,0,5,0,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,13,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
