SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51189,0,0,0,0,0,0,4,4,4,81,56,11,149,13,10,24,177,139,5,312
SAL51190,0,0,0,0,0,0,0,0,0,34,35,9,74,0,0,3,78,56,0,138
SAL51191,0,0,0,0,0,0,0,0,0,4,7,0,11,0,0,0,11,0,0,9
SAL51192,0,0,0,0,0,0,0,0,6,154,115,10,279,6,4,10,291,103,0,401
SAL51193,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,6,0,0,11
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51197,0,0,0,0,0,0,0,4,7,149,96,13,265,8,9,14,277,91,3,370
SAL51198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51200,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,6,0,13
SAL51201,0,0,0,0,0,0,0,0,0,22,4,4,28,0,0,0,28,0,0,28
SAL51202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,0,0,0,0,0,0,0,0,0,31,21,0,47,0,0,0,48,31,0,77
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51208,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,4,0,13
SAL51209,0,0,0,0,0,0,0,5,8,86,62,8,154,9,7,12,166,112,5,285
SAL51210,0,0,0,0,0,0,5,9,10,94,84,12,185,8,18,32,217,200,9,423
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51219,0,0,0,0,0,0,0,0,0,86,65,9,153,4,3,12,160,43,0,203
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51222,0,0,0,0,0,0,0,0,0,28,14,7,48,0,0,6,45,9,0,63
SAL51223,0,0,0,0,0,0,0,0,0,10,3,0,13,0,0,0,17,0,0,16
SAL51224,0,0,0,0,0,0,0,0,0,12,12,0,18,0,0,0,18,16,0,35
SAL51225,0,0,0,0,0,0,0,0,0,9,12,0,26,0,0,0,24,12,0,39
SAL51226,0,0,0,0,0,0,0,0,0,8,4,0,13,0,0,0,13,3,0,11
SAL51227,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,7,0,0,11
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51230,0,0,0,0,0,0,0,0,3,100,46,5,158,3,4,6,162,78,3,243
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51234,0,0,0,0,0,0,0,5,5,167,94,11,271,7,5,17,283,89,5,375
SAL51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51236,0,0,0,0,0,0,0,0,0,46,16,3,67,3,0,7,74,12,0,86
SAL51237,0,0,0,0,0,0,0,0,0,8,11,0,10,0,0,0,13,9,0,27
SAL51238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
SAL51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51244,0,0,0,0,0,0,0,0,0,4,3,4,10,0,0,5,16,23,0,40
SAL51245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL51247,0,0,0,0,0,0,0,0,0,65,65,4,131,11,10,19,150,114,4,265
SAL51248,0,0,0,0,0,0,0,0,0,4,5,0,14,0,0,0,14,11,0,25
SAL51249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51252,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL51253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL51256,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,4,0,6
SAL51257,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51258,0,0,0,0,0,0,0,0,0,13,13,5,28,3,0,3,32,24,0,56
SAL51259,0,0,0,0,0,0,0,3,6,46,4,3,57,0,0,0,56,12,3,68
SAL51260,4,4,0,0,0,4,0,12,11,204,175,26,406,21,25,39,448,243,9,700
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5
SAL51263,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,4,0,10
SAL51264,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,0,0,10
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51268,0,0,0,0,0,0,0,0,0,7,5,0,6,0,0,0,10,8,0,21
SAL51269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
SAL51271,0,0,0,0,0,0,5,3,7,76,50,0,125,7,6,16,146,102,9,252
SAL51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51275,0,0,0,0,0,0,0,0,0,7,13,4,26,0,0,0,26,3,0,28
SAL51276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51277,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6
SAL51278,0,0,0,0,0,4,3,0,3,155,91,15,259,13,14,24,286,113,0,404
SAL51279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL51280,0,0,0,0,0,0,3,0,5,16,24,5,44,4,7,14,58,90,3,151
SAL51281,0,0,0,0,0,0,0,4,4,10,6,0,13,0,0,0,18,0,4,24
SAL51282,0,0,0,0,0,0,0,0,0,35,38,3,73,0,0,0,75,24,0,105
SAL51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51285,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SAL51286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51287,0,0,0,0,0,0,0,0,3,68,49,4,122,12,9,16,139,91,4,235
SAL51288,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
SAL51289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51293,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,3,0,11
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,0,0,0,0,0,0,0,0,4,64,68,16,145,6,10,16,162,81,0,241
SAL51297,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
SAL51298,0,0,0,0,0,0,0,0,0,79,59,12,147,9,5,12,161,72,0,227
SAL51299,0,3,0,0,0,3,0,0,7,124,76,3,202,18,16,31,229,143,0,373
SAL51300,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,4,0,11
SAL51301,0,0,0,0,0,0,13,8,15,221,154,28,397,28,16,40,440,303,10,752
SAL51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,5
SAL51305,0,0,0,0,0,0,0,0,0,10,10,0,20,0,0,0,22,40,0,60
SAL51306,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,9,3,0,15
SAL51307,0,0,0,0,0,0,0,0,0,6,7,0,10,0,0,0,10,5,0,19
SAL51308,0,0,0,0,0,0,0,0,4,96,45,7,145,4,7,10,155,56,0,210
SAL51309,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,8,0,0,8
SAL51310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL51312,0,0,0,0,0,0,0,0,0,30,31,3,63,3,3,5,68,30,3,97
SAL51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51315,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,6
SAL51316,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51319,0,0,0,0,0,0,0,3,4,104,75,12,184,0,5,11,195,130,3,331
SAL51320,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51321,0,0,0,0,0,0,0,0,0,32,17,0,46,0,0,0,46,25,0,68
SAL51322,0,0,0,0,0,0,0,0,0,15,16,0,26,0,4,4,31,24,0,58
SAL51323,0,0,0,0,0,0,0,0,0,8,10,0,18,0,0,0,23,5,0,29
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51328,0,0,0,0,0,0,0,0,0,18,4,4,30,0,0,0,29,6,0,36
SAL51329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51330,0,3,0,0,0,3,0,5,9,242,204,24,470,12,6,22,492,179,3,680
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,8
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51337,0,5,0,0,0,5,0,4,10,198,143,20,361,10,12,21,385,115,4,510
SAL51338,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,0,0,3
SAL51339,0,0,0,0,0,0,3,0,3,20,19,3,40,0,0,0,44,32,0,75
SAL51340,0,0,0,0,0,0,0,7,13,164,127,22,312,24,23,41,355,200,10,567
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51342,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,14,3,0,22
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,0,0,0,0,0,0,0,0,0,63,33,0,102,0,3,3,109,52,0,161
SAL51346,0,0,0,0,0,0,0,0,0,59,43,0,104,4,4,7,109,44,0,157
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,0,0,0,0,0,0,0,0,0,46,44,11,93,7,0,7,99,80,4,183
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51351,0,0,0,0,0,0,0,0,0,25,17,0,37,3,3,9,50,23,0,73
SAL51352,0,0,0,0,0,3,0,0,0,62,35,3,99,8,0,11,107,34,0,143
SAL51353,0,0,0,0,0,0,0,0,0,17,9,0,29,0,0,0,33,11,3,43
SAL51354,0,0,0,0,0,0,0,0,0,76,50,10,134,3,0,3,134,51,0,186
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,0,0,0,0,0,0,0,5,3,44,7,4,55,0,3,3,60,31,5,91
SAL51360,0,0,0,0,0,0,0,0,0,76,37,6,111,0,0,4,118,58,0,175
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,0,4,0,0,0,4,0,4,5,28,11,0,36,0,5,5,39,24,4,72
SAL51363,0,0,0,0,0,0,3,0,3,131,117,11,256,9,10,11,271,126,5,393
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,0,0,0,0,0,0,0,0,0,15,7,0,23,0,3,3,21,22,0,44
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51368,0,0,0,0,0,0,0,0,0,42,18,3,63,4,5,7,68,37,0,108
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8
SAL51371,0,0,0,0,0,0,0,0,0,61,35,0,102,3,0,4,110,35,0,140
SAL51372,0,5,0,0,0,5,7,12,19,174,54,22,245,16,10,18,273,134,18,422
SAL51373,0,6,0,0,0,6,0,10,10,86,27,7,121,5,0,3,124,57,14,194
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51377,0,0,0,0,0,0,6,0,3,84,62,8,160,9,11,15,171,130,0,304
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51381,0,0,0,0,0,0,5,0,7,135,79,5,225,4,6,11,231,107,4,345
SAL51382,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,10,0,0,10
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51390,0,0,0,0,0,0,0,0,3,46,39,6,94,6,12,11,112,53,0,162
SAL51391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51393,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,10,10,0,19
SAL51394,0,0,0,0,0,0,0,3,9,132,108,14,260,8,7,16,269,105,4,382
SAL51395,0,0,0,0,0,0,0,0,4,27,27,0,51,3,3,10,58,63,9,130
SAL51396,0,4,0,0,0,4,8,0,6,163,140,12,319,16,12,27,343,209,5,556
SAL51397,0,0,0,0,0,0,4,0,0,54,46,10,109,3,6,11,119,75,0,192
SAL51398,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,3
SAL51399,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,5
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,0,0,0,0,0,0,0,0,0,5,5,5,15,0,0,5,22,63,0,82
SAL51402,0,0,0,0,0,0,0,0,0,67,42,0,99,6,0,6,114,67,0,176
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51404,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,8
SAL51405,0,0,0,0,0,0,0,0,0,100,74,16,186,10,5,11,199,109,0,311
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,7
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,0,0,0,0,0,0,0,3,37,13,4,51,5,0,0,50,23,0,81
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,0,0,0,0,0,0,0,0,0,10,3,5,17,0,0,0,21,10,4,34
SAL51411,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,6,11,5,0,20
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51413,0,0,0,0,0,0,0,4,3,74,65,5,144,5,16,20,164,111,4,274
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51415,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,8,12,0,17
SAL51416,3,4,0,0,0,4,0,0,4,145,78,7,224,8,6,17,246,64,0,305
SAL51417,0,0,0,0,0,0,0,4,8,183,140,22,344,0,16,21,368,98,8,471
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51419,0,0,0,0,0,0,0,0,0,30,27,3,62,0,0,0,59,18,0,83
SAL51420,0,0,0,0,0,0,3,6,5,136,99,11,246,11,8,20,262,180,9,449
SAL51421,0,0,0,0,0,0,0,0,0,51,37,3,89,6,0,8,96,34,0,129
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51424,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,10,0,15
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,10
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51433,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,5,28,0,31
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51435,0,0,0,0,0,0,0,0,0,152,94,9,250,7,8,11,266,82,0,348
SAL51436,0,0,0,0,0,0,0,0,0,12,17,5,28,0,0,0,28,10,0,38
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51440,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,9,0,15
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,0,0,0,0,0,0,0,0,0,53,37,3,97,0,0,0,100,34,0,136
SAL51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51448,0,3,0,0,3,4,0,7,16,341,222,27,591,31,39,74,658,417,12,1094
SAL51449,0,0,0,0,0,0,0,0,0,3,3,0,10,0,4,4,7,3,0,16
SAL51450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51453,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51456,0,0,0,0,0,0,0,0,0,27,5,3,42,0,0,0,43,0,0,42
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51458,0,0,0,0,0,0,0,0,0,11,14,3,29,0,0,6,30,24,0,61
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51462,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,6,0,17
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51467,3,3,0,0,0,3,0,0,0,44,29,3,76,0,0,0,76,19,0,102
SAL51468,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,0,0,0,0,0,0,0,0,27,12,0,37,0,0,0,37,18,0,61
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51472,0,5,0,0,0,5,0,4,6,109,57,11,175,7,10,24,194,91,4,287
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3
SAL51475,0,0,0,0,0,0,0,0,0,42,29,0,69,3,5,8,80,56,0,138
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51478,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,14
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,0,0,0,0,0,0,0,0,6,6,3,18,0,0,0,16,6,0,26
SAL51483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
