SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL50763,0,0,0,0,0,0,9,7,3,14,0,0,0,0,0,0,0,0,0,7,3,3,0,0,7,10,8,0,0,43,12,7,18,20,39,55,52,23,3,231
SAL50764,0,0,3,7,4,9,46,75,96,237,0,0,0,0,6,0,5,18,19,49,17,5,35,44,60,52,51,53,57,383,301,594,1092,1813,1653,1777,1770,766,559,10324
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,10
SAL50766,4,0,0,9,3,10,23,13,10,69,0,0,0,0,0,0,0,3,0,7,15,15,28,36,46,26,18,17,22,221,237,473,785,890,1180,938,511,217,86,5312
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9
SAL50768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,9,4,8,10,18,32,26,24,9,0,131
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,15
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,3,3,4,10,3,0,21
SAL50771,0,3,0,0,3,8,10,7,12,43,0,0,0,0,0,0,0,0,0,0,4,0,12,11,14,15,5,19,16,92,28,42,118,146,122,188,129,102,49,920
SAL50772,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,10,0,3,11,7,12,27,23,5,0,84
SAL50773,0,0,0,0,0,0,9,3,5,13,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,6,4,3,0,26,10,9,31,33,49,66,50,18,6,283
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,6,7,0,10,8,3,0,0,30
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,0,3,5,7,12,12,3,3,0,60
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,7,9,3,0,33
SAL50777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,4,6,0,0,24,0,6,22,22,19,14,11,7,0,97
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,0,0,0,14
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,10,6,4,0,0,49,0,6,32,7,32,14,6,0,0,93
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,8,10,14,8,0,4,45
SAL50781,3,3,29,37,41,40,29,32,17,227,0,4,24,51,49,33,22,8,3,191,13,25,35,44,36,15,27,22,0,227,120,326,501,513,477,392,361,190,47,2938
SAL50782,0,0,0,0,0,13,11,18,0,42,0,0,3,0,0,0,0,0,0,3,9,5,16,15,13,16,10,5,0,89,31,67,155,139,111,122,97,58,9,783
SAL50783,0,0,0,0,0,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,0,20,6,5,12,18,39,38,44,16,0,181
SAL50784,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,0,0,8,9,6,13,14,10,6,54
SAL50785,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,7,9,21,34,38,11,0,121
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,3,7,11,12,8,0,50
SAL50787,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,8,7,0,12,30,37,61,29,15,3,208
SAL50788,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,15,14,28,19,5,0,84
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,3,3,11,5,0,0,0,35
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,6,11,6,3,11,0,0,37
SAL50791,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,4,0,23,4,5,13,14,17,27,21,8,0,117
SAL50792,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,3,0,3,0,0,4,5,5,8,9,0,0,39,9,4,39,40,40,49,52,28,9,272
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,10,15,20,15,0,7,0,64
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,4,0,0,0,30,0,11,26,19,16,9,10,0,0,91
SAL50796,8,3,3,3,3,4,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,15,29,23,7,10,5,0,0,97
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,10,9,0,0,34
SAL50798,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,11,10,14,6,0,44
SAL50799,10,4,16,17,19,32,18,17,4,141,0,0,0,3,4,4,7,8,0,33,55,69,197,148,156,104,63,23,14,832,169,316,1010,795,780,661,291,92,21,4134
SAL50800,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,3,0,0,13,0,3,9,6,13,10,9,0,0,49
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,3,4,3,5,6,0,26
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,12,9,0,0,41
SAL50806,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,16,15,44,82,111,68,37,28,11,0,396
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,17
SAL50808,4,0,0,0,0,0,3,0,0,15,0,0,0,3,0,0,3,0,0,7,0,0,4,5,7,4,0,0,0,24,32,60,118,76,87,46,24,6,0,443
SAL50809,0,0,0,4,4,3,4,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,8,3,0,8,0,0,0,19,7,15,47,33,17,23,13,3,0,160
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50811,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,7,0,5,3,7,6,17,9,4,0,45
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,3,0,0,12
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,0,0,22
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9
SAL50815,0,0,0,0,5,0,5,5,0,17,0,0,0,0,0,0,0,0,0,0,4,8,0,11,12,10,6,3,0,52,29,35,55,116,119,119,85,30,4,598
SAL50816,0,0,5,4,7,22,28,48,29,148,0,0,0,0,0,0,9,7,0,20,9,14,32,39,28,24,19,16,0,188,103,249,673,755,647,585,376,181,56,3634
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,33,17,13,3,0,0,132,0,21,68,39,27,18,5,0,0,170
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,0,0,0,3,0,5,0,5,3,3,6,5,0,22,11,33,67,68,53,70,48,36,9,405
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,5,9,0,0,0,20
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,6,0,5,3,0,0,21
SAL50822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,4,0,4,15,18,16,6,0,0,67
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,3,0,0,18
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,14
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,10,5,11,0,0,0,52
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,3,0,4,0,0,7,31,45,6,92,0,0,0,4,3,0,0,0,0,8,7,17,55,43,48,28,21,16,8,240,183,340,977,929,694,430,441,311,42,4341
SAL50829,0,0,3,0,0,7,6,9,3,29,0,0,0,3,0,0,0,0,0,3,3,8,27,19,21,20,5,9,0,108,49,132,339,299,276,248,89,49,17,1502
SAL50830,0,0,5,0,3,3,13,12,5,38,0,0,8,0,0,0,0,0,4,7,0,11,7,10,13,18,13,14,0,84,8,37,122,68,93,131,134,76,25,697
SAL50831,0,3,15,27,34,45,64,36,17,251,0,0,20,35,39,37,29,14,9,183,14,33,76,67,68,57,26,13,8,370,423,971,2264,2732,2014,1465,719,269,75,10920
SAL50832,0,0,0,0,0,4,7,6,3,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,10,0,27,9,25,34,36,28,45,69,63,22,333
SAL50833,0,9,11,23,21,32,58,32,16,196,0,0,13,19,19,29,15,15,3,107,24,37,61,70,69,33,31,21,4,340,147,418,810,839,686,548,497,230,58,4219
SAL50834,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,15,0,0,0,12,8,10,13,0,0,45
SAL50835,3,0,0,0,0,10,5,11,20,53,0,0,0,0,0,0,0,0,0,9,10,9,36,20,20,21,16,6,4,141,87,270,692,559,453,457,268,111,57,2962
SAL50836,0,0,0,0,0,6,7,0,0,22,0,0,0,0,0,0,0,0,0,0,7,24,89,47,59,49,11,0,0,286,29,58,208,133,145,154,43,11,5,784
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,11,0,0,4,6,0,10,0,0,0,20
SAL50838,0,0,7,5,5,14,14,9,0,56,0,0,4,8,0,0,4,0,0,22,21,9,41,34,25,22,17,3,3,181,112,207,460,458,401,353,193,71,19,2270
SAL50839,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,10,3,0,22,0,8,17,5,49,53,62,26,3,216
SAL50840,0,3,0,0,4,4,12,13,24,56,0,0,0,0,0,0,0,0,3,10,5,27,88,22,28,15,15,8,16,213,68,262,975,591,462,311,266,133,133,3200
SAL50841,0,0,0,0,0,4,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,12,6,5,4,37,3,12,26,25,38,85,86,17,8,299
SAL50842,0,0,3,5,5,18,38,36,23,134,0,0,5,0,4,10,9,3,0,39,11,9,31,38,19,44,39,27,11,225,284,593,1055,1418,1391,1581,1544,500,139,8504
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50844,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,34,44,43,26,24,3,0,0,173,14,93,137,132,87,65,18,0,0,550
SAL50845,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,3,0,4,5,0,0,0,13,7,6,23,22,26,40,14,17,0,167
SAL50846,0,0,0,0,8,3,8,4,0,27,0,0,0,0,0,0,0,0,0,3,6,14,38,26,29,26,7,9,0,152,23,29,127,86,100,105,61,26,3,555
SAL50847,0,0,0,0,0,3,9,10,0,34,0,0,0,0,0,0,0,0,0,0,4,3,15,13,26,35,19,16,0,123,90,101,188,360,498,549,422,135,15,2354
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,0,0,0,4,0,12,30,33,27,118,0,0,0,0,0,0,4,7,3,15,12,11,21,31,34,46,44,48,56,297,248,440,576,945,1235,1059,1000,640,225,6378
SAL50850,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,5,0,27
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,13
SAL50852,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,10,10,3,3,51
SAL50853,0,0,0,0,0,3,10,12,9,32,0,0,0,0,0,0,0,0,0,3,4,4,3,9,7,10,6,5,8,53,45,55,123,161,191,242,221,123,30,1196
SAL50854,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,4,9,3,5,0,0,24
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50857,0,0,4,3,11,30,39,32,7,135,0,0,0,3,4,14,4,3,0,36,14,24,34,34,33,30,26,22,0,209,82,230,441,458,469,387,316,167,28,2574
SAL50858,0,0,0,3,0,8,10,17,10,58,0,0,0,10,0,0,0,0,0,20,7,5,14,15,14,17,15,14,9,110,47,71,147,157,152,152,131,89,53,1004
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4,10,6,0,0,45
SAL50862,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,17,3,6,6,23,22,34,30,21,0,144
SAL50863,0,0,0,0,0,4,5,13,4,26,0,0,0,0,0,0,0,0,0,3,17,7,18,14,40,36,20,11,4,161,95,120,197,311,406,387,185,88,22,1806
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,6,13
SAL50865,0,0,0,0,4,7,9,6,4,31,0,0,0,4,0,0,0,0,0,6,0,3,7,7,24,18,12,7,12,93,37,66,153,210,285,308,273,124,49,1495
SAL50866,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,3,8,9,33,40,35,3,0,133
SAL50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,4,3,11,18,17,8,21,5,0,92
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,10,13,9,12,14,6,4,0,69
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,14
SAL50870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,3,0,25
SAL50871,3,0,5,3,5,19,14,19,5,79,0,3,0,5,8,7,7,10,4,38,13,10,21,26,21,16,7,7,7,129,73,214,594,583,387,379,262,186,63,2746
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,0,9
SAL50873,3,11,51,73,53,61,85,79,45,468,4,6,57,73,85,52,26,15,6,325,37,53,146,138,122,99,68,56,43,763,311,822,1859,1982,1474,1155,967,540,210,9321
SAL50874,3,0,3,5,9,18,31,51,32,148,0,0,0,4,12,4,7,11,3,43,0,20,34,20,26,11,27,24,37,212,143,365,767,1082,1028,592,554,360,198,5097
SAL50875,0,0,0,3,0,5,5,16,9,41,0,0,0,3,0,0,0,0,0,6,3,16,24,25,29,26,21,6,0,147,111,256,451,539,545,486,310,105,31,2830
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,14
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,19
SAL50879,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,10,3,5,8,5,0,0,40,25,43,80,95,125,144,104,42,10,662
SAL50880,0,0,0,0,0,0,8,6,3,25,0,0,0,4,0,0,0,0,0,3,5,0,14,8,13,3,5,6,4,52,23,49,106,118,122,109,73,30,16,635
SAL50881,0,0,10,0,4,3,22,17,17,71,0,0,0,0,0,4,0,4,0,16,15,4,17,28,30,30,27,14,14,177,135,234,525,525,636,652,525,230,79,3539
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12
SAL50883,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,4,6,4,11,7,7,0,41
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,11,0,0,0,0,0,21
SAL50885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,9,0,0,32
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,3,0,0,21
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,6,4,0,0,16
SAL50889,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,10,49,11,8,15,12,6,0,109
SAL50890,9,6,11,13,25,41,80,96,76,340,4,3,5,4,3,6,10,0,0,40,44,66,130,126,132,130,140,164,128,1063,245,550,1023,890,1076,1289,1376,818,362,7637
SAL50891,0,0,6,7,7,10,37,66,30,169,0,0,12,9,7,3,4,3,5,43,28,8,18,28,45,31,36,33,17,247,129,245,502,456,509,588,504,304,115,3343
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,4,12,5,13,3,0,40
SAL50893,7,0,8,6,5,10,16,20,18,87,0,0,6,0,7,11,3,3,0,29,6,11,31,22,17,24,17,5,9,135,127,305,487,602,582,475,425,182,81,3259
SAL50894,0,0,0,0,6,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,8,25,13,8,0,9,0,0,77
SAL50895,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,7,25,18,17,23,18,6,0,116
SAL50896,0,6,18,39,51,77,116,97,69,469,0,0,20,28,56,66,45,37,16,265,22,30,63,61,57,68,74,107,104,580,302,678,1340,1353,1346,1337,1032,558,260,8209
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,3,4,13,11,11,5,0,48
SAL50898,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,3,4,0,0,31,13,9,51,64,83,65,50,11,3,353
SAL50899,0,0,0,0,0,6,8,4,0,20,0,0,0,0,0,0,0,0,0,10,4,15,81,68,65,47,10,0,0,297,30,58,218,195,169,129,32,12,3,849
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,0,0,0,5,3,10,10,4,0,43
SAL50901,0,0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,16,30,30,45,106,58,44,18,7,351
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,22,99,103,67,53,12,0,0,360,8,30,165,171,125,82,15,0,0,596
SAL50903,4,12,27,12,12,8,14,14,17,117,0,0,0,0,3,0,0,0,0,9,26,31,97,112,129,64,60,28,39,598,176,292,1097,1517,1352,1019,828,291,125,6693
SAL50904,0,0,0,3,0,7,12,5,0,25,0,0,0,0,0,0,0,0,0,4,4,6,10,7,4,12,0,0,0,42,35,53,76,99,103,150,124,44,5,689
SAL50905,0,0,0,0,3,0,5,14,5,25,0,0,0,0,0,0,0,0,0,5,0,0,7,11,7,12,11,5,0,63,54,104,141,313,340,345,344,141,35,1822
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8
SAL50908,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,6,8,13,7,9,6,4,38
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL50911,0,0,0,0,0,0,7,11,6,28,0,0,0,3,3,0,5,4,0,10,8,4,17,11,12,6,20,19,58,154,53,88,253,241,204,223,183,114,92,1446
SAL50912,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,10,3,0,0,40,0,4,14,24,32,24,12,5,0,115
SAL50913,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,4,3,3,5,3,0,0,13,7,3,18,22,31,32,33,23,5,184
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,4,0,0,18
SAL50916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,10,0,0,10,23,27,32,20,16,0,132
