SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL50384,17,50,39,74,91,51,31,8,3,369,9,61,74,90,90,51,21,3,4,416,7,62,103,108,152,75,23,6,0,538,4,44,83,102,118,49,8,0,0,411,0,9,62,94,114,62,12,0,0,362,0,5,45,77,103,40,4,0,0,276,0,5,62,182,190,64,11,0,0,517,0,0,13,41,29,19,0,0,0,99,0,0,6,70,66,17,0,0,0,154,18,20,23,42,39,28,13,15,9,214,702,536,711,1158,1266,685,386,214,54,5711
SAL50385,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,15
SAL50386,0,0,5,7,3,6,4,3,0,31,0,7,0,5,7,9,10,0,3,33,0,3,7,10,8,4,7,5,0,40,0,6,6,5,5,3,0,0,0,25,0,0,17,12,4,6,0,0,0,33,0,4,6,4,10,3,0,0,0,27,0,0,3,3,13,9,0,0,0,34,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,0,0,0,5,0,0,0,0,8,7,0,0,0,20,38,35,64,65,86,69,63,42,11,467
SAL50387,0,4,6,3,7,6,0,4,0,32,0,10,3,6,9,9,13,3,0,48,0,0,11,5,5,11,5,0,0,39,0,0,8,8,13,11,0,0,0,36,0,0,8,3,4,6,0,0,0,31,0,0,8,6,7,13,0,0,0,33,0,0,3,9,23,13,3,0,0,44,0,0,0,0,10,9,0,0,0,16,0,0,0,3,11,5,6,0,0,16,5,0,3,6,8,11,4,3,0,44,53,28,60,63,129,129,77,22,10,569
SAL50388,0,0,0,0,0,6,7,0,0,16,0,0,0,12,0,6,3,0,0,21,0,4,5,3,10,10,4,0,0,37,0,0,0,3,0,9,0,0,0,19,0,0,7,0,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,10,0,0,3,4,8,5,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,6,0,0,10,0,0,5,11,4,5,0,4,3,41,15,17,27,48,51,63,48,26,12,303
SAL50389,4,12,8,14,5,9,9,0,0,68,0,18,15,13,17,14,13,5,0,96,0,14,24,17,20,24,9,3,0,101,0,4,28,16,27,17,8,0,0,106,0,9,14,16,27,21,10,0,0,100,0,0,20,10,12,22,0,0,0,61,0,0,21,23,39,27,8,0,0,123,0,0,5,13,7,13,5,0,0,40,0,0,3,18,18,13,3,0,0,56,3,4,9,13,13,14,3,0,0,66,96,102,184,190,226,237,154,53,10,1264
SAL50390,0,8,16,23,21,16,45,20,4,155,4,19,18,27,32,37,35,19,0,191,0,3,18,32,46,43,26,20,4,193,0,9,28,25,51,30,26,12,0,174,0,0,16,52,42,32,15,3,6,165,0,0,24,42,47,30,8,3,0,155,0,0,31,92,101,70,24,6,0,327,0,0,5,30,44,29,9,0,0,124,0,0,8,56,77,57,7,0,0,213,7,9,17,17,19,20,19,24,5,134,232,147,237,492,568,521,452,255,58,2960
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,5,20,0,0,35
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9
SAL50393,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,12,9,0,0,0,29
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,15
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,8
SAL50396,6,33,50,50,51,61,100,33,5,400,5,26,57,54,51,60,69,33,4,359,6,27,62,82,84,62,47,26,3,386,7,11,42,50,65,57,33,12,0,270,0,14,38,51,66,37,16,5,0,233,3,6,35,61,64,39,14,3,0,219,0,13,91,123,145,88,19,0,0,482,0,3,29,49,46,21,4,0,0,148,0,0,17,36,53,33,7,0,0,156,33,14,37,63,83,55,41,14,12,355,432,280,692,859,910,878,1096,500,63,5701
SAL50397,3,26,95,71,19,9,8,3,0,239,4,47,157,113,62,26,14,0,0,413,0,41,210,180,79,30,7,0,0,542,0,19,166,143,67,22,5,0,0,422,0,16,132,116,45,20,0,0,0,336,0,7,105,97,42,13,0,0,0,257,0,5,103,124,63,22,0,0,0,315,0,0,17,22,9,6,0,0,0,59,0,0,18,21,5,0,3,0,0,54,11,24,59,43,11,15,5,0,0,169,258,328,1377,1154,504,253,143,26,6,4057
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,4,5,0,5,0,0,25
SAL50399,0,4,0,0,5,4,0,0,0,20,0,5,0,4,0,11,0,0,0,24,0,0,0,0,5,8,0,0,0,14,0,3,5,7,9,8,0,0,0,22,0,0,0,3,6,4,3,0,0,19,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,7,7,3,0,0,37,27,12,22,34,47,73,28,9,0,251
SAL50400,4,10,9,18,16,7,9,0,3,68,6,15,7,10,11,12,3,0,0,59,0,6,11,11,14,11,3,0,0,54,0,4,5,6,12,13,0,0,0,39,0,0,17,16,13,11,3,0,0,62,0,4,3,13,12,7,0,0,0,42,0,0,18,25,41,14,0,0,0,96,0,0,0,5,12,5,0,0,0,26,0,0,0,8,3,4,0,0,0,14,5,3,0,17,15,6,3,0,0,51,75,53,95,142,166,128,53,23,3,745
SAL50401,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,7,15,11,17,4,0,53
SAL50402,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,17,13,8,0,0,73
SAL50403,3,6,11,5,0,14,16,3,0,60,0,9,20,11,7,6,8,10,0,80,0,11,38,7,12,8,0,4,0,76,0,0,13,8,10,5,3,0,0,39,0,0,4,11,11,8,0,0,0,32,0,0,0,0,3,7,4,0,0,23,0,0,3,8,3,14,3,0,0,33,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,7,5,9,20,17,18,24,20,15,5,136,19,42,127,93,101,140,135,65,8,731
SAL50404,0,6,24,25,27,34,26,17,10,165,3,10,13,29,35,28,27,19,7,169,0,4,24,36,45,38,26,6,0,183,0,3,12,19,22,18,13,3,3,92,0,0,15,23,14,12,12,5,0,87,0,0,13,22,18,6,7,5,0,69,0,0,6,37,17,15,13,0,0,87,0,0,3,4,10,6,0,0,0,20,0,0,0,8,6,4,3,4,0,25,21,14,28,29,42,28,29,23,18,229,212,65,191,308,318,370,422,271,108,2255
SAL50405,6,11,20,22,13,15,9,5,0,95,5,20,18,17,15,14,17,3,0,104,6,13,37,21,24,23,18,0,0,140,0,21,41,23,27,27,11,0,0,160,0,10,47,31,38,44,13,0,0,176,0,6,24,30,26,26,11,0,0,110,0,3,33,39,37,38,13,0,0,164,0,0,5,10,10,6,0,0,0,24,0,0,4,9,6,7,6,0,0,32,42,76,202,150,133,109,69,23,8,816,156,220,554,418,430,413,271,87,24,2572
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,12
SAL50407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,5,0,10,6,16,16,16,6,0,71
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,5,8,4,0,0,26
SAL50409,27,148,187,201,176,193,155,155,61,1294,14,152,299,206,270,235,165,105,39,1483,5,134,385,308,311,320,154,63,24,1692,3,87,336,265,296,268,100,28,15,1395,0,63,292,263,312,214,90,33,7,1267,0,24,232,233,219,161,54,16,3,944,0,17,325,471,467,337,94,35,0,1742,0,6,66,126,130,76,24,14,4,437,0,0,56,176,216,135,61,19,7,682,62,69,140,156,155,122,120,104,63,1001,1304,1469,2968,3120,3322,3065,2532,1847,815,20446
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,9
SAL50411,0,0,0,0,0,0,0,0,0,10,0,0,0,5,4,3,4,0,0,13,0,0,0,4,3,3,4,0,0,13,0,0,4,0,5,6,0,0,0,20,0,0,0,3,5,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,8,5,0,0,21,8,7,15,25,31,37,25,9,0,163
SAL50412,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,6,0,3,0,0,0,0,10,0,0,6,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,8,9,0,0,17,9,7,10,23,28,20,23,4,0,121
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SAL50414,0,0,0,0,0,4,0,0,0,12,0,6,8,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,6,10,5,0,0,62
SAL50415,6,15,30,27,20,0,8,0,0,97,3,23,31,34,27,12,3,0,4,133,8,13,61,55,54,35,12,0,0,221,3,23,50,56,51,32,4,0,0,220,3,0,75,66,48,44,5,0,0,250,0,6,56,76,41,28,7,0,0,220,0,0,67,108,94,31,6,0,0,307,0,3,9,23,15,4,0,0,0,55,0,0,6,23,21,10,0,0,0,68,26,19,77,94,81,47,23,0,0,376,166,134,537,633,495,306,114,21,4,2416
SAL50416,0,8,13,6,10,14,12,7,0,75,0,10,9,18,16,16,10,3,0,81,0,0,14,20,15,22,17,5,0,87,0,0,8,8,9,13,5,3,0,50,0,3,8,5,9,7,9,0,0,47,0,0,0,15,7,14,4,0,0,50,0,3,7,17,22,25,8,0,0,85,0,0,0,4,0,8,0,0,0,17,0,0,0,0,4,3,3,0,0,20,4,4,7,10,20,24,14,14,0,100,68,43,111,142,170,251,239,125,24,1170
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,11,7,15,0,0,0,41
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL50419,13,18,39,28,30,31,38,19,0,211,6,11,34,41,39,29,16,9,0,191,0,16,16,41,25,48,15,4,0,173,0,9,12,24,33,30,10,0,0,123,0,4,20,32,22,24,11,5,0,115,0,3,9,24,36,22,4,0,0,91,0,3,31,36,46,32,15,0,0,161,0,0,6,12,9,12,0,4,0,37,0,0,0,8,8,12,3,0,0,32,15,3,19,26,15,19,33,16,5,156,171,116,281,359,357,420,421,259,100,2478
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,0,10,5,3,9,7,0,0,39
SAL50421,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,5,0,0,0,17,9,9,7,5,11,18,13,5,0,70
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,7,50,64,39,62,54,35,17,7,355,5,62,84,62,64,59,42,23,4,408,4,44,160,106,120,70,53,7,7,575,0,24,179,117,96,72,27,10,0,526,0,26,190,142,104,84,15,3,0,572,0,12,158,114,96,61,18,3,6,456,0,12,278,308,234,137,38,4,3,1015,0,0,55,81,66,43,7,0,0,265,0,0,73,178,169,68,15,3,0,507,19,25,108,76,45,48,31,16,15,387,541,504,1530,1476,1271,1021,663,335,164,7496
SAL50424,0,0,0,3,4,0,11,8,0,27,0,9,4,12,3,8,3,3,0,31,0,0,3,0,12,4,5,0,0,31,0,0,0,3,0,0,3,0,0,8,0,3,0,4,3,5,0,0,0,17,0,0,3,10,4,0,4,0,0,16,0,0,4,4,5,0,7,0,0,23,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,3,0,0,8,0,0,0,4,9,0,12,7,0,43,17,29,26,58,56,40,90,41,10,351
SAL50425,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,4,5,7,10,6,7,7,0,0,40
SAL50426,5,8,21,17,9,10,14,0,0,89,0,17,17,16,16,10,4,4,0,75,0,5,21,16,19,16,9,0,0,91,0,6,23,14,20,4,8,0,0,77,0,0,24,16,20,11,8,0,0,80,0,0,17,24,24,12,0,0,0,77,0,6,30,38,52,18,3,0,0,155,0,0,0,10,9,11,0,0,0,37,0,0,8,6,7,5,0,0,0,26,4,6,20,12,15,9,5,3,0,82,119,62,245,210,233,156,130,44,12,1213
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,0,4,5,10,9,0,0,28
SAL50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,0,0,0,0,24
SAL50430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,9,15,5,7,7,0,50
SAL50431,10,23,34,55,48,63,122,57,10,424,7,43,58,45,74,59,65,33,17,391,0,37,59,66,68,92,46,13,8,399,0,12,59,42,54,63,33,22,3,297,0,13,41,45,52,81,25,7,0,265,0,4,25,34,56,47,10,3,3,183,0,3,45,81,118,108,26,0,0,390,0,0,11,15,26,23,7,3,0,90,0,0,15,30,33,44,14,10,14,151,27,22,37,52,57,48,66,70,76,461,333,326,598,623,835,1024,1177,809,341,6056
SAL50432,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,6,0,23
SAL50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,5,0,0,26,0,0,3,4,21,11,8,3,0,42
SAL50434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,9,0,7,3,0,4,0,24
SAL50435,3,3,0,0,0,3,4,0,0,18,0,5,0,3,3,3,3,0,0,13,0,0,3,0,5,10,0,0,0,21,0,0,3,3,0,3,5,0,0,15,0,0,4,0,3,0,3,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,4,3,0,38,22,8,21,19,38,56,40,20,6,228
SAL50436,0,0,0,0,3,6,0,0,0,11,0,0,0,0,3,9,6,0,0,18,0,0,5,5,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,5,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,11,57,4,10,18,20,38,19,4,5,175
SAL50437,0,0,0,0,0,4,0,3,0,10,0,0,6,4,4,7,0,0,0,26,0,0,6,3,8,3,7,5,0,31,0,0,4,4,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,12,9,15,5,0,51,9,7,40,31,43,47,50,26,0,246
