SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL51456,980,896,1878,91,84,173,3,0,7,5,9,16,13,7,19,0,0,3,172,167,337,0,0,0,12,7,18,0,0,0,0,0,0,209,200,406,9,4,14,0,0,0,302,287,594,215,174,387,1496,1357,2857
SAL51457,12,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20
SAL51458,510,493,1000,22,26,54,0,0,4,0,0,5,0,0,0,0,0,0,58,67,128,0,6,9,0,0,0,0,0,0,0,0,0,63,77,139,0,0,3,0,0,0,93,105,195,86,71,154,690,670,1354
SAL51459,14,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,22
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,17,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,20
SAL51462,160,126,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,23,0,0,0,0,0,0,0,0,0,0,0,0,10,9,24,0,4,0,0,0,0,11,15,29,43,19,62,216,158,374
SAL51463,33,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,326,0,329,360,32,394
SAL51464,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,6,7,10,22
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,41,41,86,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,5,4,7,8,8,16,57,59,112
SAL51467,1457,1492,2949,54,63,116,7,3,12,7,0,9,3,9,7,0,0,0,341,418,757,0,0,0,0,0,0,0,0,0,0,0,0,350,443,794,23,20,49,9,9,13,434,531,968,99,85,180,1994,2111,4106
SAL51468,68,50,121,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,9,11,19,9,6,17,84,67,153
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,1121,1238,2358,31,29,56,0,6,8,8,3,8,5,3,10,0,0,0,120,128,250,0,0,0,0,0,0,0,0,0,0,0,0,137,141,275,21,18,36,8,4,9,187,186,376,58,44,97,1366,1469,2827
SAL51471,18,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,6,18,15,31
SAL51472,2707,2934,5641,93,103,195,14,10,28,22,19,39,10,10,24,4,4,12,453,563,1017,0,0,0,3,4,5,0,0,3,0,0,0,508,612,1116,27,35,57,8,6,17,633,756,1389,225,198,420,3560,3885,7451
SAL51473,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9
SAL51474,33,34,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,3,7,13,0,0,0,37,39,77
SAL51475,1499,1448,2942,42,54,98,8,9,18,9,4,10,4,10,15,0,0,0,190,183,373,0,0,0,9,6,13,5,0,4,0,0,0,219,212,433,13,5,19,6,0,6,276,277,559,168,119,288,1945,1841,3789
SAL51476,33,32,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,6,8,4,11,43,36,78
SAL51477,16,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,19,17,33
SAL51478,176,145,326,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,14,9,25,12,11,21,202,173,373
SAL51479,11,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,28,10,33,37,14,51
SAL51480,83,81,159,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,4,0,4,93,80,176
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,238,234,474,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,27,35,0,0,0,0,0,0,0,0,0,0,0,0,14,27,35,0,0,0,0,0,0,15,28,43,19,10,28,273,272,543
SAL51483,25,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,28,32,55
SAL51484,55,38,93,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,0,0,0,0,0,0,10,22,34,9,4,9,75,61,134
SAL51485,813,871,1682,19,22,48,0,3,4,0,0,6,3,0,3,0,0,0,120,91,210,0,0,0,4,3,3,0,0,0,0,0,0,130,95,225,9,5,17,4,5,10,161,136,298,64,69,135,1047,1070,2113
SAL51486,560,525,1078,22,17,41,0,0,0,0,4,3,0,0,0,4,3,0,55,71,118,0,0,0,0,0,0,0,0,0,0,0,0,55,70,127,0,0,0,4,4,5,85,93,172,108,91,196,752,707,1449
SAL51487,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51488,26,13,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,5,29,19,44
SAL51489,1121,1152,2275,85,96,177,0,5,9,4,4,11,3,4,8,0,0,0,97,110,213,0,3,4,0,0,0,0,0,0,0,0,0,109,127,239,7,3,13,3,0,3,205,229,433,69,52,122,1397,1431,2829
SAL51490,3381,3213,6597,150,149,299,30,20,57,39,34,71,24,18,42,8,3,12,723,686,1410,5,4,3,4,3,0,0,5,9,0,0,0,830,773,1602,81,90,176,17,8,27,1086,1022,2104,319,204,522,4788,4441,9228
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,309,268,578,11,3,19,0,0,0,0,0,0,3,0,4,0,0,0,40,32,65,0,0,0,0,4,0,0,0,0,0,0,0,46,35,83,5,0,3,3,0,5,56,47,106,47,32,82,414,351,763
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,472,554,1023,10,11,21,0,0,0,0,0,3,5,0,3,0,0,0,53,75,129,0,0,0,0,0,0,0,0,0,0,0,0,57,82,139,6,4,5,0,0,0,70,100,169,37,37,71,579,685,1264
SAL51495,42,33,74,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,4,0,0,0,4,7,14,7,6,14,55,39,97
SAL51496,13,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,14,15,26
SAL51497,13,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,6,5,8,0,0,3,17,14,27
SAL51498,24,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,7,9,30,24,51
SAL51499,26,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,0,8,32,18,52
SAL51500,1023,1012,2027,47,44,87,0,0,0,0,0,0,0,5,0,0,0,0,92,99,191,0,0,0,4,3,3,0,0,0,0,0,0,98,104,209,5,4,6,4,5,4,154,158,310,150,148,301,1327,1313,2644
SAL51501,525,523,1044,45,53,100,0,0,0,0,0,5,0,0,0,0,0,3,43,55,97,0,0,0,0,0,0,0,0,0,0,0,0,46,57,102,0,0,0,0,0,3,95,109,207,87,92,178,703,723,1432
SAL51502,5054,5250,10303,80,83,165,22,15,40,11,17,29,19,14,34,11,4,15,427,485,909,4,8,11,5,3,10,0,0,5,0,0,0,499,551,1050,16,23,36,20,10,29,617,663,1279,394,333,722,6066,6239,12304
SAL51503,17,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,19,39
SAL51504,29,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,3,33,32,66
SAL51505,90,100,192,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,4,0,4,0,0,0,9,12,22,4,3,6,104,117,217
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,415,428,840,9,11,28,0,0,0,0,0,0,0,0,0,0,0,0,42,45,90,0,0,0,0,0,0,0,0,0,0,0,0,47,47,96,5,0,6,0,0,0,60,60,124,33,12,39,500,501,1002
SAL51509,15,25,36,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,0,3,0,0,3,15,25,46
SAL51510,182,155,341,11,11,23,0,0,0,0,0,4,0,0,0,0,0,0,16,23,37,0,0,0,0,0,0,0,0,0,0,0,0,14,28,41,0,0,0,0,0,4,27,35,65,12,6,24,227,197,427
SAL51511,28,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,8,5,9,19,43,44,82
SAL51512,14,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,34
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,16,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,13,32
SAL51515,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21
SAL51516,45,48,96,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,9,9,17,7,0,4,59,55,114
SAL51517,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,4,8,9,14
SAL51518,129,112,243,8,7,12,0,0,0,0,0,0,0,0,5,0,0,0,19,10,32,0,0,0,0,0,0,0,0,0,0,0,0,21,17,39,0,0,0,0,0,0,32,23,52,50,42,86,211,178,383
SAL51519,1679,1805,3475,29,29,59,5,3,11,4,8,10,0,0,3,0,3,3,225,275,503,0,0,0,0,12,10,0,0,0,0,0,0,239,301,542,18,9,29,4,0,9,287,346,635,71,56,129,2032,2208,4239
SAL51520,27,15,43,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,7,12,4,0,6,36,24,61
SAL51521,1604,1722,3328,112,108,222,6,3,10,5,7,8,7,11,21,4,0,4,194,223,412,0,0,0,4,13,14,0,3,5,0,0,0,214,255,469,10,17,27,3,4,5,339,382,725,135,136,267,2078,2244,4323
SAL51522,45,44,93,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,0,0,0,0,0,0,0,0,0,0,0,0,7,12,20,0,0,0,0,0,0,12,12,27,8,11,22,74,66,137
SAL51523,16,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,0,0,13,3,10,6,0,6,28,14,43
SAL51524,55,50,105,3,0,6,4,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,10,5,15,10,4,11,68,62,131
SAL51525,1574,1704,3276,68,67,143,13,8,14,4,9,8,9,15,18,0,3,4,207,214,422,0,0,0,0,0,0,0,0,0,0,0,0,234,243,476,18,17,33,7,3,9,328,329,660,123,53,170,2020,2089,4113
SAL51526,4993,5131,10122,98,110,205,7,10,17,0,7,10,8,7,13,0,0,4,468,488,958,3,0,4,0,3,6,4,0,3,0,0,0,497,520,1017,25,28,56,23,15,35,636,674,1314,316,244,558,5947,6046,11995
SAL51527,32,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,5,4,37,27,60
SAL51528,75,83,154,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,7,5,16,8,8,14,86,93,184
SAL51529,59,55,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,8,8,12,7,3,3,70,62,137
SAL51530,207,222,423,14,12,26,0,0,0,0,0,0,0,0,0,4,4,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,12,11,21,0,0,0,0,0,3,25,24,51,11,15,24,246,257,503
SAL51531,10,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,13,10,26
SAL51532,22,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,22,30,49
SAL51533,205,194,391,10,3,13,0,0,0,0,0,3,0,0,0,0,0,0,7,13,16,0,0,0,0,0,4,0,0,0,0,0,0,7,19,27,0,0,0,0,0,0,14,19,39,13,10,24,229,223,453
SAL51534,4319,4530,8848,70,53,121,12,16,29,22,19,41,17,17,33,4,3,8,477,521,989,0,3,3,0,0,0,5,0,5,0,0,0,537,577,1113,29,29,58,19,8,27,647,663,1311,301,235,537,5270,5428,10700
SAL51535,25,17,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14,0,0,0,0,0,0,7,10,14,5,0,5,37,30,63
SAL51536,1106,1164,2271,44,62,105,3,0,7,8,10,17,7,3,5,3,0,3,98,106,203,0,0,0,0,0,0,0,0,0,0,0,0,118,115,236,0,0,6,5,0,5,163,182,352,113,104,218,1386,1455,2840
SAL51537,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,5,10
SAL51538,21,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,27,34,32,62
SAL51539,8,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,13,25
SAL51540,341,351,692,10,14,24,0,0,5,0,0,0,0,0,0,0,0,0,20,18,39,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45,0,0,5,0,0,0,41,36,73,13,17,34,394,397,793
SAL51541,1541,1632,3168,26,34,61,9,7,13,14,10,23,0,4,3,0,0,8,180,214,394,0,0,0,0,0,0,0,0,0,0,0,0,207,238,447,6,9,19,4,4,11,242,284,530,68,52,121,1849,1970,3821
SAL51542,34,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,8,11,20,0,0,0,0,0,0,12,11,19,16,8,20,57,51,110
SAL51543,13,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,28
SAL51544,1039,1000,2041,18,26,42,3,4,9,4,3,3,0,0,0,0,0,0,132,112,248,0,0,0,0,0,0,0,0,0,0,0,0,145,113,264,13,14,25,3,0,3,174,153,329,42,38,81,1255,1190,2442
SAL51545,66,59,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,8,7,5,0,12,79,63,139
SAL51546,558,603,1160,8,14,15,0,5,3,0,0,0,0,0,0,0,0,0,65,53,119,0,0,0,0,5,4,0,0,0,0,0,0,73,59,127,6,0,10,0,0,5,85,72,156,21,20,41,660,697,1359
SAL51547,62,49,109,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,6,8,15,4,3,9,69,62,131
SAL51548,33,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,34,23,60
SAL51549,2726,2847,5576,54,58,108,11,9,11,5,10,10,0,0,3,0,0,0,183,204,387,3,0,0,0,4,4,0,0,0,0,0,0,200,222,418,18,25,40,4,4,5,272,306,580,160,129,296,3164,3289,6451
SAL51550,197,156,356,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,21,35,55,0,0,0,0,0,0,0,0,0,0,0,0,22,39,58,0,0,0,0,0,0,21,38,65,11,12,22,236,206,444
SAL51551,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,24
SAL51552,63,66,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,18,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,14,8,20,4,3,10,83,76,152
SAL51553,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,6,15,8,18
SAL51554,47,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,3,8,3,0,9,47,34,80
SAL51555,41,16,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,0,0,0,0,0,0,0,0,0,0,0,0,10,13,20,0,0,0,0,0,0,16,11,27,23,17,40,83,44,128
SAL51556,18,11,24,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,5,4,22,12,36
SAL51557,50,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,17,0,18,4,0,4,70,4,69
SAL51558,5507,5710,11219,175,187,360,31,28,52,35,29,60,20,17,33,6,14,21,664,715,1381,7,4,7,11,17,23,4,0,3,0,0,0,768,818,1586,54,52,104,17,20,36,1018,1072,2090,322,213,529,6843,6999,13843
SAL51559,18,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,4,0,0,0,20,15,35
SAL51560,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,4,5,4,0,3,3,8,6,13
SAL51561,56,73,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,4,3,11,6,6,10,69,82,151
SAL51562,30,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,6,3,9,34,38,78
SAL51563,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,5,0,5,12,0,16
SAL51564,4731,5031,9761,172,182,352,27,23,53,22,28,57,13,16,26,3,8,17,524,579,1109,4,5,14,3,5,3,0,0,0,0,0,0,602,664,1269,73,87,157,11,12,23,859,944,1800,188,176,365,5780,6150,11924
SAL51565,2894,2804,5700,74,56,135,6,8,21,3,13,18,11,10,19,0,3,3,275,249,528,0,0,0,0,4,8,0,0,0,0,0,0,310,289,593,51,46,95,8,0,10,440,392,828,90,66,151,3424,3256,6687
SAL51566,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,4,3,8,0,0,0,21,25,44
SAL51567,545,587,1125,69,81,149,0,0,0,4,5,13,3,7,3,0,0,0,37,32,72,0,0,0,0,0,0,0,0,0,0,0,0,45,47,87,3,3,8,0,0,0,112,132,246,47,42,89,699,761,1460
SAL51568,10,8,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,11,4,21
SAL51569,3280,3732,7009,207,244,454,7,8,18,11,13,20,3,4,11,4,0,6,339,371,709,0,0,4,4,3,6,0,0,0,0,0,0,378,400,779,18,28,48,7,14,25,611,689,1299,248,236,481,4137,4657,8790
SAL51570,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51571,15,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,23
