SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,4,4,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,10,0,0,4,3,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,0,0,0,0,5,15,7,5,0,29,9,0,0,3,3,4,4,3,0,28,0,0,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,4,0,25,0,0,0,0,0,4,3,4,0,16,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,3,7,0,0,6,0,0,0,3,0,9,6,0,0,22,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,9,9,0,0,24,84,27,27,45,37,15,11,11,0,250,5,0,6,3,5,5,0,0,0,32,104,31,36,65,54,50,37,16,3,394,0,0,0,0,8,11,9,8,0,38,4,3,10,11,0,3,3,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,4,0,0,9
SAL50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,26,122,93,40,18,6,5,0,311,0,26,124,93,40,21,10,8,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50221,0,0,0,5,12,33,19,10,0,80,24,15,9,18,26,12,6,5,0,111,0,0,0,0,5,7,15,4,0,28,0,0,0,0,0,0,3,0,0,9,0,0,0,4,12,19,21,0,0,62,0,0,0,4,8,13,20,9,0,57,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,4,0,13,3,10,14,11,14,10,13,0,0,70,0,0,0,0,0,3,7,6,0,14,19,11,0,12,21,29,18,0,0,115,374,242,135,206,271,186,69,6,0,1502,13,18,10,17,28,18,9,3,0,121,433,292,172,271,384,305,153,40,5,2054,0,0,4,5,25,28,37,9,3,110,19,18,6,25,16,18,10,4,0,126,0,0,0,0,7,9,10,4,3,44,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,14,13,3,0,45,0,0,0,0,0,8,9,6,3,26
SAL50222,0,0,0,0,0,0,0,4,0,9,4,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,12,5,12,20,8,10,0,0,107,0,3,0,0,0,0,3,3,0,11,28,14,14,21,36,10,17,7,0,151,0,0,0,0,3,3,3,0,0,11,6,4,0,4,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50223,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,3,3,0,0,0,29,0,0,0,0,3,0,0,0,0,11,12,7,4,9,16,5,7,0,0,59,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,3,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,0,0,0,6,6,17,19,10,3,49,3,6,16,16,13,8,9,3,0,62,0,0,0,4,0,3,21,8,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10,21,23,12,0,75,0,0,0,0,5,17,27,3,0,58,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,11,3,0,16,0,8,20,12,7,8,4,0,0,63,0,0,0,0,0,3,0,0,0,6,3,0,16,12,6,17,11,3,0,69,110,105,233,173,129,102,65,14,3,930,12,10,28,14,20,20,12,8,0,125,125,134,305,235,189,187,161,50,11,1388,0,5,0,3,7,20,32,24,8,94,7,22,16,15,16,11,8,4,4,97,0,0,0,0,8,11,13,5,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,11,0,0,30,0,0,0,0,5,5,8,9,5,33
SAL50227,0,0,0,6,3,3,5,0,0,19,8,5,8,0,6,3,0,4,0,24,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,3,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,5,4,4,0,0,0,11,49,30,82,48,20,5,5,0,0,236,0,0,8,4,0,3,0,0,0,17,59,34,94,62,40,21,13,5,0,325,0,0,0,0,3,5,5,4,0,17,0,0,8,5,4,4,0,3,0,33,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL50228,0,0,0,8,8,16,31,29,4,92,9,3,10,10,7,10,5,8,0,66,0,0,0,0,6,13,23,14,7,54,0,0,0,0,0,4,5,0,6,11,0,0,0,5,3,17,33,21,9,80,0,0,0,0,3,9,32,24,10,75,0,0,0,0,0,0,8,3,3,16,0,0,0,0,0,8,14,7,0,37,0,4,11,11,19,17,13,7,0,89,0,0,0,0,0,4,6,5,0,22,3,5,4,5,14,10,19,4,3,71,72,46,57,42,72,65,54,22,5,436,5,13,17,10,14,7,16,15,3,103,89,73,98,82,125,120,174,100,30,896,0,0,0,10,8,26,56,54,29,180,3,5,10,10,15,19,12,11,9,90,0,0,0,0,0,4,24,9,3,50,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,12,22,18,5,56,0,0,0,0,0,8,15,9,10,42
SAL50229,0,3,11,20,49,65,57,26,4,236,129,72,77,67,76,24,24,12,6,481,0,4,0,5,18,17,34,23,3,106,0,0,0,0,0,0,5,9,3,14,5,9,19,32,67,57,52,32,5,264,0,0,3,4,25,42,68,38,10,197,0,0,0,0,6,6,3,10,0,25,0,4,0,3,7,14,19,13,4,76,51,92,97,84,91,41,22,4,0,482,0,0,0,4,4,9,8,9,4,36,86,65,43,65,65,52,29,14,4,413,1301,731,619,583,585,265,135,41,9,4266,144,81,82,81,105,51,17,11,0,565,1687,1018,907,899,970,534,342,141,30,6520,0,13,25,53,136,129,134,79,23,586,73,127,112,112,119,61,54,20,3,685,0,3,5,12,35,32,34,19,6,147,0,0,0,0,0,0,0,12,5,13,0,6,7,18,50,51,55,26,7,224,0,0,0,3,16,27,40,28,12,132
SAL50230,0,4,15,38,47,81,88,60,16,350,206,86,145,111,58,35,31,9,3,698,4,5,5,13,24,43,42,27,3,160,0,0,0,0,0,0,5,4,7,28,5,7,20,52,72,100,82,40,0,383,4,3,6,19,35,59,72,51,14,263,3,0,4,0,6,8,9,5,3,50,5,0,4,4,10,21,26,26,7,98,61,62,140,141,79,53,21,10,3,574,0,0,0,9,3,6,11,11,8,54,129,52,58,87,66,76,45,25,12,546,2241,722,1087,1059,583,305,128,44,6,6177,186,73,133,138,78,48,28,16,3,702,2791,995,1563,1585,980,680,415,189,45,9231,4,16,45,64,89,152,159,70,34,634,176,97,190,177,101,81,39,22,10,880,0,4,8,21,27,40,47,17,5,171,0,0,0,0,0,0,3,13,15,33,0,11,26,48,68,71,72,23,10,339,6,5,3,9,28,32,37,32,21,160
SAL50231,0,0,8,3,16,31,25,5,0,91,24,9,14,26,19,10,11,0,3,122,0,0,0,4,3,9,13,3,0,43,0,0,0,0,0,3,0,0,0,7,0,0,0,0,13,25,17,6,3,70,6,0,0,3,8,15,27,12,6,67,0,0,0,7,0,7,7,0,0,22,0,0,0,0,4,5,12,0,6,21,3,17,18,24,24,18,10,0,0,119,0,0,0,0,0,0,3,3,0,8,18,8,10,15,28,27,9,6,0,112,501,219,316,266,242,142,100,11,8,1800,101,46,65,63,71,54,19,14,3,443,649,301,432,390,408,291,200,51,20,2746,0,6,0,10,20,38,30,16,0,127,12,19,25,38,28,23,16,4,0,172,0,0,0,8,8,12,13,6,0,45,0,0,0,0,0,0,0,3,3,3,0,0,4,14,21,28,15,6,0,95,3,3,3,4,8,7,15,5,0,50
SAL50232,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,7,3,0,0,22,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,6,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50234,0,0,0,0,0,3,0,0,6,8,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,7,10,10,11,6,3,0,0,73,0,0,0,0,0,3,0,0,0,9,32,12,16,11,9,13,8,10,0,110,0,0,0,0,0,0,0,3,0,10,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,3
SAL50235,0,0,0,0,4,17,11,27,19,91,17,8,12,11,8,6,7,12,3,81,0,0,0,0,3,6,11,10,12,42,0,0,0,0,0,0,3,13,15,37,0,0,0,0,17,13,13,18,7,76,0,0,0,3,9,9,14,36,20,94,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,5,13,15,12,50,0,17,20,9,24,16,18,17,6,131,0,0,0,0,0,3,10,10,6,30,10,9,12,6,14,16,20,32,19,129,123,59,62,58,70,35,22,15,5,449,7,11,12,12,13,13,3,6,4,78,154,93,106,97,138,103,91,101,61,948,0,0,3,3,13,26,54,75,57,233,11,10,13,18,18,13,12,12,0,112,0,0,7,0,8,0,10,9,12,44,0,0,0,0,0,3,0,25,23,51,0,0,3,5,8,12,24,26,17,90,0,0,0,0,3,9,8,39,30,95
SAL50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,19,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50238,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,21,37,17,17,8,0,0,0,150,31,3,4,11,7,3,3,0,0,62,77,29,46,32,26,25,13,0,0,252,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SAL50239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,7,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50240,0,3,7,12,26,46,49,27,12,176,31,31,17,26,19,28,13,3,0,167,0,0,3,0,3,16,23,14,5,75,0,0,0,0,0,0,6,7,0,14,4,0,9,17,38,37,47,15,3,162,0,0,0,0,14,36,44,18,12,127,0,0,3,0,4,5,9,13,7,35,0,0,0,4,7,21,25,19,5,78,21,28,38,47,33,39,11,7,0,225,0,0,0,3,3,4,12,5,0,26,32,17,15,29,22,35,22,14,0,182,333,199,205,175,130,105,68,22,0,1225,57,38,28,26,31,19,19,3,0,218,457,300,292,297,260,273,228,93,25,2224,0,0,6,26,36,79,87,38,5,271,33,41,45,43,36,52,38,17,0,295,0,0,7,0,13,8,18,13,3,63,0,0,0,0,0,0,7,10,8,20,0,3,9,23,18,49,55,20,8,172,0,0,0,0,8,21,26,13,5,82
SAL50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,4,3,3,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
