SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL50451,0,5,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
SAL50452,23,48,32,35,4,147,16,11,70,39,89,5,225,0,0,4,0,9,0,16,0,0,3,4,51,0,63,0,0,5,4,18,9,32,42,46,215,176,676,52,1206
SAL50453,15,56,13,33,4,142,68,13,183,69,68,14,422,0,0,18,8,8,0,35,6,0,26,10,35,3,88,19,0,32,27,45,18,131,351,73,882,382,607,100,2398
SAL50454,0,9,7,6,3,23,0,3,0,7,11,0,27,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,5,0,5,7,6,22,43,119,18,217
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,12
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50457,79,189,28,27,5,440,141,57,287,60,46,10,600,12,8,30,7,8,0,67,9,0,31,15,36,0,91,13,3,29,17,16,11,94,502,261,1388,379,548,84,3156
SAL50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,13
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,18
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50464,29,159,40,28,3,398,181,38,368,85,78,24,774,17,7,44,26,12,4,105,16,6,39,31,62,4,162,55,0,102,28,27,26,247,1235,224,2591,816,881,185,5933
SAL50465,0,3,0,0,0,4,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,17,11,34,0,70
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SAL50467,0,0,0,4,0,4,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,21,5,29
SAL50468,79,218,46,50,3,547,122,67,350,110,102,11,758,19,7,39,14,25,3,100,19,8,47,14,54,3,148,16,0,64,20,35,11,155,774,295,2003,667,983,105,4824
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL50470,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL50471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,10,10,0,30
SAL50472,20,81,37,87,5,240,12,18,116,88,163,12,405,0,0,0,0,7,4,17,4,4,11,17,93,5,132,0,0,4,9,56,14,90,47,61,383,345,1495,94,2423
SAL50473,19,57,18,26,4,140,9,13,68,38,52,7,189,3,3,4,5,8,3,24,4,0,8,5,31,4,56,3,0,14,8,24,4,45,95,56,341,181,507,40,1222
SAL50474,39,96,34,40,0,259,33,24,114,39,62,13,289,0,0,11,0,8,4,25,0,0,15,11,35,0,73,0,0,13,11,34,4,60,165,106,528,291,615,61,1771
SAL50475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,13
SAL50476,16,42,26,27,4,125,14,8,71,79,91,4,271,0,0,3,7,4,0,13,0,0,8,10,39,6,67,0,0,6,4,25,12,48,39,34,261,281,639,43,1298
SAL50477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,15,0,38
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50480,0,4,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,0,31
SAL50481,5,5,3,3,0,20,0,0,3,4,5,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,6,0,7,0,5,15,26,58,11,119
SAL50482,65,240,107,201,10,680,57,55,352,282,463,37,1247,5,0,18,9,40,8,74,12,0,41,58,249,13,373,12,3,48,43,173,48,329,357,197,1461,1362,3769,302,7456
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10
SAL50484,18,50,16,24,6,129,21,7,80,33,54,7,202,8,0,5,4,4,0,21,0,0,12,9,24,0,43,6,0,10,12,14,14,52,119,62,475,195,386,42,1282
SAL50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3
SAL50486,3,0,0,0,0,8,3,0,5,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,12,18,0,50
SAL50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,4,33
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50491,6,61,13,34,4,119,14,9,51,54,60,10,193,0,0,3,5,5,0,14,0,0,3,7,37,3,52,0,0,6,4,13,11,35,39,21,208,191,574,54,1086
SAL50492,11,26,8,18,0,71,10,3,38,13,36,3,99,0,0,0,0,0,0,0,0,0,4,3,24,0,29,0,0,5,0,10,7,22,18,26,108,74,268,34,524
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11
SAL50497,15,44,7,18,5,90,10,3,26,13,23,5,83,3,0,3,3,10,0,19,0,0,0,3,26,0,33,7,0,16,5,38,7,69,55,30,269,161,537,53,1112
SAL50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,12
SAL50499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
SAL50500,33,80,21,41,0,203,11,12,72,56,78,12,235,0,3,3,8,12,0,20,0,0,4,12,50,4,74,0,0,3,9,31,14,56,45,66,287,264,785,70,1515
SAL50501,0,0,0,0,0,5,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,28,14,32,0,82
SAL50502,23,79,21,29,0,190,23,19,113,52,58,11,267,4,0,8,4,15,0,32,0,0,17,7,34,0,61,5,3,10,4,22,3,48,134,77,505,248,530,37,1537
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50508,13,33,4,16,4,76,11,6,27,4,16,0,69,0,0,0,0,5,5,6,0,0,0,5,3,0,7,0,0,0,0,0,6,6,29,15,80,29,104,20,273
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,60,181,35,13,6,426,193,58,381,64,30,21,747,9,4,25,8,9,0,63,10,3,23,14,33,0,88,8,10,51,16,15,4,102,794,263,1752,364,343,76,3597
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,10,5,6,0,11,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,8,32,18,31,3,89
SAL50513,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,4,23
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,17
SAL50517,0,15,0,7,0,27,3,3,15,8,10,0,35,0,0,0,0,0,0,5,0,0,0,3,17,0,24,0,0,7,0,13,6,24,16,12,69,49,148,9,300
SAL50518,32,117,49,116,4,351,30,25,205,121,205,19,604,5,0,18,12,35,0,70,4,5,13,37,159,3,222,5,0,19,30,96,21,176,182,112,838,677,2157,151,4117
SAL50519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,0,12,15,69,8,113
SAL50520,3,5,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,23,21,58,9,115
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,21
SAL50522,79,200,39,38,9,565,144,45,329,62,62,19,662,22,6,57,16,26,4,126,12,3,30,20,48,0,121,24,9,59,19,30,21,170,776,255,1652,501,746,135,4059
SAL50523,0,8,3,4,0,18,0,3,13,3,12,0,36,0,0,0,0,0,0,0,0,0,0,3,5,0,14,0,0,0,0,7,0,8,0,8,26,23,115,5,179
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50525,0,8,3,4,0,17,0,0,0,3,8,5,20,0,0,3,6,0,0,0,0,0,0,0,8,0,4,0,0,0,0,3,4,6,5,0,17,19,103,13,164
SAL50526,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,0,33
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,35,0,45
SAL50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,32,37,139,10,223
SAL50530,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,15
SAL50531,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,12
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL50533,12,52,11,19,0,107,19,11,53,24,30,3,138,0,0,0,3,0,0,6,5,3,10,7,29,0,57,0,0,0,0,18,3,24,45,37,220,121,380,22,829
SAL50534,14,50,16,24,6,123,20,14,65,40,54,8,189,0,0,0,0,5,0,4,0,0,3,4,34,0,48,0,0,3,8,17,5,37,45,46,230,177,504,43,1043
SAL50535,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,23
SAL50536,13,32,20,33,3,110,23,15,93,39,36,5,213,0,0,0,0,5,0,8,6,0,8,9,19,0,43,0,0,0,4,13,0,23,63,35,223,151,377,25,869
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,5
SAL50539,0,4,10,5,0,8,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,4,0,8,0,6,17,13,55,8,95
SAL50540,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,17
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,16,29,13,31,0,100,16,9,39,21,31,3,120,0,0,3,3,0,0,8,0,0,3,10,38,0,56,0,0,8,3,23,9,41,70,46,208,186,481,32,1016
SAL50543,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,6,4,25
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,3,0,14
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,3,3,0,8,0,23,0,0,4,8,6,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,9,0,12,3,8,66,40,120,8,248
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,6,0,12
SAL50550,17,53,34,44,8,180,27,23,116,90,154,11,414,4,0,15,7,13,4,37,3,0,12,15,66,3,101,0,0,22,23,52,21,126,131,61,505,361,1004,106,2162
SAL50551,3,17,12,9,0,41,5,0,20,16,24,0,69,0,0,0,4,0,0,4,0,0,0,3,8,0,19,0,0,0,0,6,3,5,9,13,54,58,187,10,328
SAL50552,22,64,21,27,3,161,24,22,72,27,27,7,178,0,0,4,0,9,0,15,4,0,8,10,37,0,54,3,0,5,5,15,3,36,115,77,291,172,354,30,1038
SAL50553,9,34,4,27,0,76,4,6,40,26,62,4,144,0,0,0,5,4,0,12,0,0,0,3,40,0,45,0,0,4,5,21,3,33,20,18,185,134,514,37,910
SAL50554,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,12
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11
SAL50556,6,27,6,7,0,53,80,17,122,44,41,9,312,8,0,6,0,0,0,15,3,0,8,4,10,4,19,15,4,19,6,9,7,62,307,46,485,191,182,43,1253
SAL50557,0,19,3,7,0,44,5,6,19,16,13,5,65,0,0,0,0,0,0,0,0,0,5,4,10,0,13,0,0,0,0,9,0,12,12,11,69,68,180,15,346
SAL50558,0,0,0,6,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,29,0,50
SAL50559,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,0,36
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,14
SAL50561,0,16,9,11,0,39,0,4,12,8,18,0,43,0,0,0,0,0,0,4,0,0,0,0,14,0,18,0,0,3,0,11,4,18,18,12,97,55,176,18,375
SAL50562,13,13,0,3,0,34,6,3,18,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,15,23,20,81,41,58,6,227
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50564,5,3,0,0,0,18,4,0,6,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,8,3,22,10,64,3,111
SAL50565,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,12
SAL50566,30,89,30,76,3,242,9,8,86,59,92,3,265,0,0,4,3,12,0,25,0,3,7,3,74,4,91,0,0,10,15,50,10,81,62,61,354,318,1096,55,1949
SAL50567,9,4,3,0,0,21,5,3,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,10,12,30,10,17,0,85
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
SAL50569,0,3,0,7,0,9,0,0,0,6,6,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,3,0,3,0,4,18,9,50,12,92
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50571,18,73,14,19,0,169,26,14,73,41,25,0,179,3,5,7,6,8,0,24,3,4,5,9,37,0,53,0,0,14,3,14,6,35,141,75,387,204,347,39,1198
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,41,132,54,132,16,415,41,18,269,187,329,34,884,4,0,7,15,26,0,54,11,5,31,40,176,14,276,10,3,28,38,153,40,274,286,112,1023,867,2572,230,5085
SAL50575,5,6,3,0,0,18,3,0,5,0,3,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,8,44,12,24,3,96
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,3,3,0,12
SAL50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,3,39
SAL50578,0,0,3,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,23,4,36
SAL50579,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,3,31,3,48
SAL50580,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,24
SAL50581,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,22
SAL50582,0,0,0,0,0,4,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,13,41,3,72
SAL50583,20,57,42,74,7,213,14,10,100,68,175,9,388,0,0,0,0,17,0,21,3,3,4,13,74,0,100,4,0,12,4,45,9,81,50,49,294,331,1230,99,2064
SAL50584,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL50585,11,43,13,18,5,104,13,4,44,21,37,9,124,0,0,5,3,11,0,18,0,0,0,10,31,0,40,0,0,9,7,13,8,47,44,32,203,145,367,36,824
SAL50586,0,9,4,0,0,12,0,0,9,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,3,8,0,3,30,17,46,4,105
SAL50587,76,199,51,76,11,466,63,35,256,80,126,20,586,0,3,20,10,16,0,57,13,6,13,31,108,5,172,9,4,33,17,42,12,116,287,194,1131,538,1346,116,3609
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,9
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0,27
SAL50594,17,61,16,12,0,124,20,7,55,26,24,3,126,0,0,4,4,6,0,18,0,0,5,9,16,0,30,0,0,0,4,4,0,15,88,54,294,118,181,11,750
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8
SAL50597,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,19
SAL50598,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,7,11,0,23
SAL50599,38,106,25,24,0,231,38,27,160,53,29,0,306,3,0,12,6,11,0,31,5,0,13,7,36,0,59,11,0,27,8,11,8,69,251,137,834,319,412,46,1995
SAL50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,13
SAL50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,9,5,22
SAL50602,3,35,0,12,0,58,0,4,14,5,23,3,56,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,5,8,16,20,14,74,20,97,18,246
