SAL_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,15
SAL51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,10,11,9,5,0,0,34
SAL51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,7,4,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,5,10,8,9,3,0,0,27,0,4,0,0,0,0,0,0,4,5,0,4,5,12,3,0,0,34,5,6,17,17,22,0,0,0,72
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,4,6,0,0,0,18
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,8,9,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,9,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,6,17,4,13,5,0,0,0,40
SAL51558,299,64,29,13,4,0,583,8,66,79,50,15,5,4,0,226,99,595,714,293,96,52,14,0,1867,69,303,284,198,97,48,18,7,1031,322,725,528,358,201,97,37,4,2276,99,56,30,19,7,0,0,0,226,18,34,34,50,27,18,5,0,185,438,823,594,424,240,118,40,4,2690,3,17,30,17,8,3,5,0,86,90,174,161,95,61,22,14,3,632,726,2144,2166,1143,561,264,100,15,7112
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,12
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5
SAL51561,0,0,3,0,0,0,5,0,0,0,5,4,0,0,0,3,0,6,0,5,12,3,0,0,25,0,0,0,3,5,4,0,0,14,0,0,5,4,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,9,15,20,31,10,3,0,87
SAL51562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,13,0,9,7,0,8,5,4,0,40
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,7
SAL51564,460,299,142,93,33,10,1425,5,79,110,93,66,47,9,0,408,188,772,850,582,358,207,98,46,3105,62,157,186,162,134,124,69,40,935,108,146,138,119,118,94,53,38,806,36,9,9,9,6,4,3,6,71,11,9,15,30,30,26,9,5,141,151,167,161,156,150,123,62,45,1017,3,19,13,14,10,18,10,5,90,26,107,80,57,50,54,40,61,485,447,1688,1865,1356,906,666,321,214,7455
SAL51565,164,163,104,60,28,9,619,0,37,58,90,46,28,16,0,283,92,212,367,410,249,170,103,29,1632,18,28,93,122,90,79,71,31,538,48,60,62,71,85,44,25,19,412,27,4,6,9,3,10,0,0,56,7,5,8,19,19,11,9,8,86,86,64,77,99,106,56,36,25,550,0,5,14,9,12,12,14,0,62,24,24,38,27,32,26,28,16,212,220,456,824,918,645,430,290,111,3900
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,15
SAL51567,7,11,8,8,0,0,35,0,4,14,4,9,3,5,0,43,9,54,36,51,30,20,14,0,207,0,7,18,21,37,14,12,0,115,16,49,31,53,32,23,12,4,213,5,5,0,0,4,6,0,0,26,5,0,3,3,3,8,4,0,24,30,53,37,57,47,26,9,4,266,0,4,0,0,0,3,0,0,11,11,8,14,19,11,17,20,0,95,55,136,119,164,134,93,55,9,774
SAL51568,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,3,0,11
SAL51569,32,31,26,21,10,0,140,0,14,30,37,33,20,3,0,148,24,121,147,145,124,104,46,16,733,20,79,103,140,158,116,60,11,691,134,277,300,323,282,204,92,30,1642,55,21,19,16,17,12,0,0,140,10,6,15,34,29,29,12,4,132,195,309,329,374,321,253,104,28,1909,3,3,5,3,7,13,7,5,44,57,79,59,81,86,90,100,47,589,299,620,708,819,760,617,322,105,4256
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,13
SAL51572,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,0,14,0,0,0,0,4,4,0,0,11,0,0,15,7,7,3,0,0,30,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,3,11,7,8,6,0,0,40,0,0,0,0,0,0,0,0,0,4,0,4,5,3,4,0,0,25,12,3,28,15,19,12,0,0,94
SAL51573,0,3,0,0,0,0,9,0,0,3,0,3,0,0,0,5,7,12,5,4,8,3,0,0,38,3,5,4,3,10,8,6,0,31,10,11,3,9,14,19,10,4,82,3,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,5,12,11,3,16,12,24,17,4,100,0,0,0,0,0,0,0,0,5,9,3,4,12,11,9,12,3,67,28,34,22,31,47,50,33,16,258
SAL51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,11
SAL51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,3,5,0,0,0,0,5,0,14
SAL51576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,4,4,3,0,0,0,0,15
SAL51577,13,3,6,0,0,0,31,0,0,0,9,4,0,0,0,15,8,40,42,19,9,4,0,0,117,0,18,23,15,18,10,0,0,84,19,52,69,44,26,21,9,0,245,9,3,4,0,0,0,0,0,17,0,3,4,4,4,3,0,0,15,36,60,76,43,32,20,7,0,280,0,0,0,0,0,4,0,0,6,9,9,27,13,12,20,0,0,87,47,142,184,101,78,59,10,0,618
SAL51578,161,108,75,52,9,0,546,0,47,35,28,23,18,8,4,152,82,393,300,209,140,115,24,3,1263,17,53,64,61,79,54,23,5,354,38,64,45,31,45,29,10,0,266,7,6,3,0,4,3,5,0,27,0,5,4,3,8,9,4,0,33,42,76,54,40,57,38,15,0,332,0,6,10,3,4,4,0,0,27,19,60,30,25,33,39,41,50,300,174,765,656,470,409,310,122,68,2979
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51580,254,92,68,35,16,3,859,10,84,68,35,23,15,7,0,233,162,768,398,183,138,80,47,13,1783,24,142,106,59,64,46,22,10,478,71,136,99,58,58,33,17,7,481,22,15,3,0,0,5,0,0,58,4,7,7,9,6,6,5,0,52,95,154,113,75,70,40,26,12,588,8,18,6,6,8,8,7,3,63,43,139,91,46,44,47,25,14,439,355,1689,1043,491,407,268,147,49,4449
SAL51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,12,0,0,0,3,0,4,4,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,9,10,4,8,9,0,42
SAL51582,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,5,8,0,3,0,0,27,0,3,4,0,9,0,0,0,22,6,15,23,16,18,3,4,0,85,0,4,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,4,11,14,25,24,18,8,3,0,97,0,0,0,0,0,0,0,0,0,7,5,10,3,4,0,0,0,31,14,26,56,32,29,18,3,6,181
SAL51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,4,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,8,4,0,14,0,0,27
SAL51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,13,4,3,6,6,0,0,35
SAL51585,5,0,0,3,0,0,14,0,0,0,0,3,5,0,0,5,7,10,18,11,7,11,3,0,70,0,0,4,6,15,7,4,0,34,6,7,11,21,22,13,10,0,89,0,0,5,0,0,0,0,0,10,0,0,0,0,4,3,0,5,16,7,13,17,18,28,21,12,5,111,0,5,0,0,3,3,0,0,10,3,0,5,8,8,8,5,5,36,17,27,49,49,66,53,17,4,287
SAL51586,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,4,0,7,10,3,14,8,5,0,33,0,5,3,9,15,10,3,0,46,6,15,9,18,26,18,3,0,91,6,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,6,15,9,18,33,22,3,0,106,0,0,0,0,0,0,0,0,6,4,11,12,11,15,6,7,0,57,11,35,29,39,79,52,16,4,263
SAL51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,3,5,3,0,0,4,5,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,5,5,6,0,9,5,3,37
SAL51588,115,17,4,3,0,0,316,7,33,39,10,13,4,3,0,115,65,380,286,103,57,33,14,0,935,46,199,170,90,62,33,11,0,618,111,243,176,121,91,53,33,5,846,26,20,10,9,10,12,0,0,82,6,16,17,11,16,10,10,0,83,139,281,208,139,121,74,44,11,1013,0,12,16,14,0,3,5,0,61,62,136,106,64,86,50,47,10,573,332,1206,947,444,348,202,121,26,3617
SAL51589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,14,0,0,6,0,8,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,5,4,0,26,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,20,4,11,4,3,15,13,4,0,60
SAL51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,3,6,3,0,0,18
SAL51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51592,0,0,0,0,0,0,9,0,7,5,0,0,0,0,0,13,4,31,14,10,9,4,0,0,64,3,30,26,15,9,0,0,0,80,37,97,34,11,19,8,0,0,211,9,6,3,4,0,0,0,0,25,0,0,0,3,0,0,0,0,9,44,108,44,13,18,6,0,0,236,0,3,0,0,5,0,0,0,6,10,27,3,7,4,0,0,3,58,63,200,86,51,48,14,0,3,464
SAL51593,87,71,55,20,3,0,281,0,7,27,36,32,9,0,0,114,40,159,165,151,100,58,13,0,685,12,38,53,65,52,31,9,3,255,24,68,67,67,57,28,15,4,328,20,6,3,7,0,0,4,0,35,6,3,3,8,9,8,3,0,46,48,76,77,83,67,39,17,4,416,4,3,0,0,6,9,0,0,18,13,31,25,29,30,31,13,16,193,114,357,433,438,350,193,53,34,1972
SAL51594,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,12,0,3,7,13,5,0,0,0,38,0,5,8,11,5,9,0,0,46,9,28,30,23,12,5,0,0,115,3,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,13,10,25,33,28,13,4,3,0,131,0,0,0,0,0,0,0,0,5,9,3,11,18,13,4,0,0,56,20,56,69,71,45,23,12,0,294
SAL51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,14
SAL51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,6,0,0,3,0,0,26,0,0,0,4,5,0,0,0,14,3,12,9,7,14,6,6,0,48,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,3,14,9,3,15,8,6,0,49,0,0,0,0,0,0,0,0,0,0,9,0,4,17,8,8,7,52,7,35,20,18,39,21,12,7,145
SAL51601,5,3,0,0,0,0,15,0,4,8,6,3,0,0,0,23,8,26,40,19,11,0,0,0,109,6,21,32,27,5,3,0,0,91,28,135,148,65,32,10,4,0,426,12,10,6,0,0,0,0,0,29,0,0,4,0,0,0,0,0,10,43,151,158,73,35,6,4,0,467,0,0,0,0,0,0,0,0,3,37,87,76,48,43,10,5,0,298,87,292,325,170,96,20,3,0,1008
SAL51602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,19,0,0,6,4,3,3,0,0,24
SAL51603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9
SAL51604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,0,0,13
SAL51605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,7
SAL51606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,7,9,0,3,0,0,24
SAL51607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SAL51608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
SAL51609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,10
SAL51610,71,43,26,22,6,0,234,0,37,38,31,15,8,7,0,141,55,305,216,129,74,40,17,12,853,22,82,83,95,64,39,15,8,405,71,132,137,120,89,47,38,9,652,31,12,11,13,7,0,5,0,80,5,7,11,15,16,7,7,0,67,106,151,161,150,111,61,48,9,799,0,5,6,7,4,9,8,0,36,50,60,70,71,39,28,41,39,402,241,707,648,537,324,203,144,68,2867
SAL51611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,7,7,9,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,16,9,13,12,6,5,0,0,0,49
SAL51612,617,452,213,97,37,0,1636,3,49,104,139,83,61,16,0,461,297,578,1150,968,493,314,101,21,3908,60,110,320,350,241,255,97,12,1445,186,163,276,333,288,226,104,28,1595,86,10,14,28,17,18,6,0,178,13,14,29,53,54,49,22,6,235,282,188,320,408,357,290,132,35,2008,10,11,30,27,24,35,23,3,156,73,61,85,120,66,69,55,12,549,749,1186,2623,2467,1478,1120,461,86,10159
SAL51613,0,0,4,0,0,0,9,0,0,0,0,0,4,0,0,6,0,3,6,6,5,3,0,0,23,0,0,3,0,5,4,0,0,10,0,0,6,3,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,3,0,0,22,0,0,0,0,0,0,0,0,0,3,6,3,3,8,6,0,0,28,4,10,16,12,30,18,3,0,99
SAL51614,7,4,0,0,0,0,12,0,0,0,6,4,0,0,0,13,4,25,31,20,15,3,0,0,95,0,9,21,12,17,12,4,0,67,15,25,38,19,26,8,5,0,137,4,0,3,4,0,0,0,0,14,0,0,3,0,0,6,0,0,10,17,31,44,24,21,16,4,0,158,0,0,0,0,0,0,0,0,5,14,16,21,16,19,21,13,3,118,36,78,114,79,72,49,26,7,461
