POW_LGA_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
LGA56090,18,19,7,14,5,3,67,0,0,17,18,17,15,18,5,90,0,4,26,29,18,21,16,4,115,0,9,36,38,38,33,8,0,163,0,7,47,33,43,32,11,5,177,0,7,64,37,54,41,7,5,220,0,0,47,52,55,46,18,0,222,0,0,41,77,85,78,28,0,309,0,0,6,16,14,13,5,0,57,0,0,6,18,29,28,12,0,88,0,0,0,0,6,4,0,0,13,11,49,317,365,407,351,152,33,1695,0,0,0,0,0,0,0,0,8,4,0,0,4,4,0,4,0,20,4,0,3,0,0,6,0,0,18,4,3,3,7,12,12,10,0,47,11,0,11,16,9,6,11,0,61,17,14,14,18,14,20,10,0,105,15,36,27,25,24,9,9,3,140,0,26,38,28,42,31,7,5,188,0,13,52,41,51,40,9,0,213,0,20,51,47,41,24,9,0,191,0,8,42,32
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA56230,0,4,5,7,4,0,24,0,0,0,0,9,4,0,0,22,0,0,4,12,7,3,5,0,31,0,4,7,13,7,6,6,0,50,0,11,17,9,7,3,3,0,63,0,0,20,23,22,12,0,0,85,0,5,20,16,20,15,7,0,82,0,9,40,54,63,36,12,0,216,0,0,10,29,12,9,0,0,58,0,0,0,10,20,20,0,0,55,0,0,0,0,0,0,0,0,4,8,35,144,187,179,136,45,3,734,0,0,0,6,3,0,0,0,7,7,0,4,0,0,5,0,0,16,0,3,3,6,0,0,0,0,18,0,3,4,3,8,3,0,0,27,5,5,6,0,10,7,0,0,38,19,11,12,9,0,10,12,0,74,22,19,13,9,7,4,3,0,82,0,27,28,14,17,19,7,0,121,0,26,26,28,22,12,7,0,123,0,13,27,21,25,19,4,6,106,0,8,33,25
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,5,0,16,0,0,0,4,3,0,0,0,8,0,0,0,3,4,4,4,0,12,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,16,20,18,11,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,6,13,8,8,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0
LGA56460,0,4,3,6,0,0,16,0,0,4,0,0,0,0,0,15,0,5,5,5,4,13,7,0,43,3,3,6,9,13,9,9,0,53,0,16,12,12,11,12,5,0,62,0,7,26,17,13,12,3,0,75,0,0,18,15,17,15,4,0,64,0,0,14,19,29,32,8,0,97,0,0,0,4,9,6,0,0,14,0,0,5,8,11,5,8,0,28,0,0,0,0,0,0,0,0,6,8,31,96,87,104,112,46,3,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,20,5,4,0,6,5,4,4,0,24,6,10,8,6,5,12,0,0,40,3,9,11,10,4,8,0,0,41,0,6,9,12,10,10,0,0,52,0,0,8,0,9,8,0,0,27,0,0,8,4
LGA56580,32,35,20,25,13,5,141,0,19,39,36,31,21,8,4,157,0,11,67,59,49,40,19,3,256,0,34,124,96,65,74,28,3,426,0,63,199,132,99,65,17,3,576,0,16,228,146,122,97,34,0,650,0,7,194,152,136,86,25,3,600,0,4,191,277,242,189,55,0,966,0,0,15,40,49,41,14,4,157,0,0,24,105,178,154,60,9,531,0,0,3,8,9,6,0,0,26,17,200,1160,1133,1034,828,299,40,4719,0,0,0,0,3,0,0,0,3,6,0,0,5,0,0,0,0,8,3,4,5,5,0,3,3,0,25,0,0,10,0,4,0,3,0,21,7,9,14,3,4,3,0,0,38,9,16,18,11,11,8,3,0,81,0,19,34,28,8,10,7,0,101,0,20,54,22,20,13,5,0,146,4,13,79,45,38,23,8,0,213,0,13,67,45,43,30,0,0,199,0,8,52,44
LGA56620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,0,6,4,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,12,12,18,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,3,6,5,0,0,0,18,0,4,6,9,7,8,6,0,27,0,4,15,11,11,5,0,0,42,0,9,24,26,17,18,6,0,90,0,12,31,19,24,18,4,0,109,0,9,38,21,23,37,3,0,123,0,0,22,35,31,22,7,0,116,0,4,29,56,57,55,19,0,225,0,0,3,11,9,3,0,0,24,0,0,4,8,14,7,5,0,38,0,0,0,0,0,0,0,0,0,0,35,174,204,198,181,60,0,860,0,0,0,0,3,3,0,0,6,7,0,0,0,3,3,0,0,11,0,0,0,6,3,4,0,0,11,4,3,0,0,0,0,0,0,13,14,6,5,3,0,3,0,0,29,18,8,4,0,7,12,5,0,62,8,11,7,5,11,9,4,0,52,5,16,16,9,11,21,3,0,70,0,17,23,20,23,19,6,0,108,0,4,22,20,18,14,6,0,93,0,4,19,10
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,6,0,4,4,0,4,5,0,0,16,0,0,4,5,4,4,0,0,20,0,0,6,6,5,0,0,0,15,0,0,0,3,10,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,11,22,32,30,6,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,7,0,17,0,0,0,3,7,4,0,0,10,0,0,3,4,0,0,0,0,12,0,0,3,5,3,3,0,0,14,0,0,5,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,4,3,0,0,0,0,12,0,0,5,0,0,0,0,0,10,0,0,3,6,0,0,3,0,14,0,0,8,3,4,5,9,0,26,0,0,13,3,12,6,0,0,36,0,0,12,13,3,11,0,0,38,0,4,15,4,9,7,0,0,32,0,0,6,25,31,18,5,0,85,0,0,0,3,0,8,0,0,10,0,0,0,5,21,4,5,0,33,0,0,0,0,0,0,0,0,0,17,29,72,71,97,56,21,9,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,6,0,0,7,0,5,0,0,0,12,0,0,7,0,4,4,0,0,14,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,14,10,9,3,0,0,38,0,0,0,7,5,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,22,15,14,15,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,3,0,4,0,0,0,0,5,0,0,4,0
LGA57080,265,190,93,84,64,13,889,3,183,401,345,170,121,63,9,1290,13,358,667,571,302,197,88,16,2203,5,925,1669,1115,565,364,132,9,4790,5,1035,2904,1526,789,467,141,14,6883,4,586,3664,2236,1317,753,177,23,8757,0,215,2928,2377,1448,898,208,14,8087,0,240,5504,6726,4083,2259,440,23,19280,0,21,1213,2267,1429,731,139,7,5814,0,14,1110,4411,4098,2073,468,44,12219,0,22,69,70,70,42,10,0,285,115,4153,20690,22049,14474,8114,2011,202,71812,0,0,11,15,7,6,0,0,39,14,13,11,0,0,7,6,0,51,22,24,20,13,12,3,4,0,98,23,41,37,29,10,15,11,3,166,37,45,67,40,26,12,7,0,234,54,96,101,76,42,35,7,4,420,26,121,181,102,67,45,17,0,571,14,158,289,180,111,104,23,4,878,12,170,547,353,177,151,31,0,1444,6,90,481,375,247,156,36,0,1390,7,58,338,358
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,11,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0
LGA57210,5,0,0,3,0,0,8,0,0,0,0,0,0,4,0,8,0,0,0,0,5,3,0,0,6,0,4,3,9,5,3,0,0,20,0,0,7,9,0,4,5,0,28,0,0,10,0,6,7,0,0,18,0,0,0,10,9,6,0,0,23,0,0,3,8,15,18,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,36,38,41,50,13,0,186,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,10,0,0,0,3,4,0,0,0,12,9,0,0,3,0,0,3,0,20,0,3,4,3,8,4,3,0,21,0,4,7,4,7,6,6,0,29,0,7,3,5,10,5,5,0,43,0,7,4,4,6,0,0,0,24,0,4,4,9
LGA57280,0,3,0,0,0,0,12,0,0,16,5,6,3,4,0,35,0,3,11,11,3,3,0,0,33,0,5,21,16,7,6,6,0,63,0,19,32,23,17,14,0,0,107,0,18,68,34,33,18,5,0,172,0,8,75,30,25,26,9,0,176,0,6,118,153,77,56,13,0,420,0,0,44,43,27,22,0,0,136,0,0,45,90,83,49,11,0,275,0,0,0,3,6,0,0,0,8,10,64,456,421,271,201,42,0,1472,0,0,3,0,3,0,0,0,7,4,0,0,0,0,0,0,0,4,7,0,3,0,0,0,0,0,7,0,0,0,4,6,5,0,0,14,10,0,0,3,7,0,0,0,16,4,9,3,4,4,6,3,0,25,16,8,4,11,6,3,0,0,55,14,14,9,11,12,9,4,0,66,16,15,24,16,14,12,0,0,101,6,24,34,34,19,19,3,0,138,4,20,68,47
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,6,0,0,5,0,4,4,0,0,8,0,0,0,3,3,3,0,0,15,0,5,8,0,3,0,0,0,16,0,3,17,11,15,9,4,0,62,0,0,5,3,5,0,0,0,22,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,6,49,26,34,27,10,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,7,0,0,7,0,3,0,3,0,0,4,0,12,0,4,4,3,7,0,0,0,18,0,0,0,5,5,6,0,0,17,0,0,8,7
LGA57490,54,58,40,36,15,0,210,3,26,76,81,45,49,20,7,304,0,40,112,109,68,40,26,5,411,0,51,199,174,110,80,27,4,651,0,93,251,186,139,66,19,3,765,0,57,359,237,197,127,20,0,1004,0,12,261,252,214,149,23,0,918,0,7,259,388,377,265,45,0,1341,0,0,42,41,45,41,7,0,178,0,3,29,102,126,67,15,0,341,0,0,5,0,6,5,0,0,25,54,343,1746,1735,1435,971,232,29,6544,0,0,0,5,6,4,0,0,22,13,5,0,7,11,3,0,0,38,19,6,16,16,11,14,4,0,96,31,23,25,29,23,17,14,0,154,44,19,34,34,28,37,12,0,214,69,68,59,44,51,44,12,0,336,37,102,98,60,71,58,10,0,439,17,105,176,87,96,59,22,0,564,7,103,200,141,115,102,15,3,690,4,122,226,124,111,60,12,0,653,7,79,227,137
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,5,14,3,3,7,0,40,0,5,14,13,4,10,3,0,52,0,5,11,16,11,8,4,0,53,0,5,25,25,10,12,5,0,88,0,14,45,29,21,8,3,0,118,0,5,66,27,15,23,3,0,136,0,0,54,35,18,20,0,0,133,0,0,27,60,38,30,4,0,155,0,0,3,6,11,5,0,0,19,0,0,7,10,10,4,0,0,31,0,0,0,0,0,0,0,0,9,11,60,275,259,152,129,37,9,927,0,4,0,0,4,0,0,0,9,9,0,0,3,0,3,0,0,17,0,0,9,5,4,4,8,0,19,5,3,13,3,5,0,0,0,35,7,3,8,5,11,9,8,0,52,24,14,19,18,12,12,7,0,99,8,17,19,12,15,14,0,0,82,5,21,32,26,20,22,0,0,123,3,23,50,30,26,21,10,0,157,0,6,38,34,18,18,0,0,114,0,6,43,33
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,14,8,4,6,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,4,0,0,0,9,0,0,0,4,0,0,0,0,10,0,0,0,3
LGA57840,31,31,17,19,14,5,132,0,16,33,56,23,37,17,5,181,0,27,59,70,60,41,28,0,295,0,47,106,90,75,61,43,3,429,0,35,136,87,77,56,29,5,428,0,27,153,150,111,77,37,0,546,0,9,168,154,115,65,20,6,543,0,6,185,315,274,194,52,14,1034,0,0,25,57,57,49,21,0,213,0,0,21,77,117,92,26,0,342,0,5,3,4,4,0,0,0,16,29,218,958,1157,982,744,311,45,4440,0,0,3,0,0,0,0,0,7,4,0,5,4,0,0,0,0,13,0,0,0,0,3,0,0,0,15,0,11,10,4,7,3,6,0,41,11,8,12,12,10,3,7,0,64,16,17,13,19,12,12,10,6,88,7,29,50,23,21,5,8,0,141,4,26,60,51,36,32,8,0,204,0,23,83,69,45,20,12,0,260,0,16,61,66,47,35,8,0,233,0,6,31,42
LGA57910,116,124,92,82,65,12,559,6,49,189,196,122,107,69,17,763,0,117,327,294,196,155,89,11,1197,3,169,577,441,321,222,111,7,1858,3,179,735,555,371,270,82,3,2198,0,77,783,643,499,313,93,9,2423,0,18,616,628,498,342,83,14,2191,0,13,643,1198,1129,749,167,18,3916,0,3,76,238,191,131,39,8,681,0,0,101,331,373,239,106,19,1164,0,8,22,18,34,17,8,0,109,112,912,4416,4925,4001,2758,988,147,18254,3,3,11,7,11,7,4,0,49,26,8,6,16,5,12,6,0,81,32,17,24,34,34,12,5,8,162,29,39,43,31,36,43,22,0,241,87,70,56,47,39,54,35,8,389,163,135,100,91,81,82,46,10,715,74,253,229,139,92,103,39,5,932,42,321,414,237,183,165,66,7,1427,5,230,653,453,326,281,62,4,2015,12,116,569,403,323,224,61,0,1703,0,64,443,434
LGA57980,35,37,34,22,17,3,181,0,34,77,56,40,17,7,3,242,0,69,133,106,72,36,22,5,440,0,149,282,161,99,80,32,4,812,0,90,414,213,120,98,36,7,974,0,39,425,256,172,134,26,4,1058,0,22,287,219,180,105,32,3,841,0,6,390,482,352,238,73,9,1556,0,0,64,155,88,57,25,3,391,0,0,78,272,324,216,66,6,960,0,0,12,6,8,5,0,0,32,35,524,2241,2019,1533,1035,349,58,7804,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,7,7,6,0,0,0,0,0,20,0,3,4,0,4,7,0,0,27,10,5,11,4,13,7,0,0,53,14,17,20,16,9,11,3,0,81,5,27,26,15,9,9,0,0,95,6,33,62,33,19,22,3,0,175,0,27,93,75,38,33,3,0,273,0,22,76,43,34,24,5,0,211,0,15,48,60
