POW_LGA_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
LGA50080,0,160,5,0,0,0,0,6,9,0,0,0,0,9,40,0,7,0,0,43,578,25,66,8,11,692,34,0,5,0,0,39,6,0,0,0,3,14,188,5,20,4,4,221,57,3,0,3,0,75,7382,266,670,197,71,8591,10430,645,1221,293,114,12704,0,0,0,0,0,0,4,0,0,0,0,4,44,5,9,0,0,58,37,4,8,0,0,53,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,67,4,14,3,0,93,0,0,0,0,0,0,9,0,0,0,0,9,79,9,3,3,0,100,31,0,7,0,0,36,5,0,0,0,0,5,0,0,0,0,0,0,23,4,6,0,0,31,24,12,7,4,0,43,12,3,0,0,0,16,7,3,0,0,0,9,0,0,0,0,0,0,42,0,0,0,0,37,8,0,0,0,0,8,55,5,10,5,0,75,305,23,34,8,10,373
LGA50210,0,251,74,4,15,0,0,91,21,0,5,0,0,24,72,0,11,0,0,80,1073,45,98,17,5,1234,36,0,4,0,0,43,49,3,10,0,0,69,588,18,37,14,3,666,37,0,0,0,0,42,10518,442,844,146,61,12008,10825,734,952,121,55,12688,59,8,16,0,0,88,30,0,3,0,0,36,55,9,7,0,0,70,166,35,27,8,3,243,10,0,0,0,0,12,11,0,3,0,0,9,13,0,0,0,0,13,55,4,5,0,0,76,3,0,0,0,0,5,36,9,3,0,0,40,872,111,103,22,10,1130,106,6,11,0,0,122,46,0,9,0,0,61,17,9,5,0,0,30,111,8,23,0,0,140,33,8,9,3,3,56,21,0,4,0,0,29,43,14,8,0,0,65,8,5,6,0,0,15,243,25,38,0,3,320,39,0,3,3,0,40,71,7,11,3,0,94,662,41,54,0,8,770
LGA50250,0,40,8,0,0,0,0,8,9,0,0,0,0,9,30,0,3,0,0,33,163,3,5,0,0,173,5,0,0,0,0,7,6,0,0,0,0,6,144,0,0,0,0,147,32,0,0,0,0,34,2826,31,71,19,18,2967,8951,94,102,21,28,9201,12,0,0,0,0,11,3,0,0,0,0,3,34,0,4,0,0,36,42,6,0,0,0,49,21,0,0,0,0,19,3,0,0,0,0,3,21,0,0,0,0,19,34,0,0,0,0,34,4,0,0,0,0,3,9,0,0,0,0,9,123,0,0,0,0,125,51,0,0,0,0,57,27,0,0,0,0,27,4,0,0,0,0,4,195,13,7,0,0,213,33,0,0,0,0,33,5,0,0,0,0,5,21,0,0,0,0,20,0,0,0,0,0,0,63,10,0,0,0,67,9,0,0,0,0,9,30,0,0,0,0,30,1166,7,6,4,7,1190
LGA50280,0,53,0,0,0,0,0,0,13,0,0,0,0,14,12,4,4,0,0,20,253,25,73,20,6,375,17,0,4,4,0,20,10,0,0,0,0,11,129,5,27,0,0,160,24,3,7,3,0,37,2596,191,483,120,32,3428,3173,405,726,159,50,4518,10,0,6,0,0,19,0,0,0,0,0,0,26,4,9,0,0,35,12,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,15,0,0,65,0,0,0,0,0,0,4,0,4,0,0,11,16,3,0,0,0,26,16,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,42,54,8,10,9,0,73,16,4,0,0,0,18,9,0,4,0,0,13,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,18,0,8,0,0,29,155,19,37,5,0,221
LGA50350,0,42,11,0,0,0,0,11,12,0,0,0,0,7,20,0,4,0,0,20,153,3,28,4,0,194,4,4,0,0,0,12,51,0,11,3,0,64,163,8,10,3,0,185,0,0,0,0,4,5,2100,105,188,34,15,2444,3120,238,253,27,21,3660,21,5,0,0,0,28,20,0,0,0,0,20,11,0,0,0,0,12,93,3,11,4,0,115,13,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,24,0,8,0,0,35,5,0,0,0,0,5,13,0,4,0,0,21,236,15,9,0,0,262,14,4,0,0,0,19,20,3,0,0,0,18,3,0,0,0,0,3,54,3,7,0,0,59,35,9,3,0,0,40,5,0,4,0,0,9,19,0,3,0,0,20,0,0,0,0,0,0,92,3,10,4,0,109,17,0,0,0,0,19,10,4,3,0,0,13,225,11,6,5,0,250
LGA50420,0,160,45,0,5,0,0,45,34,3,3,0,0,40,70,0,8,0,0,90,619,32,64,11,3,722,40,0,9,0,0,53,236,21,40,7,3,304,799,48,57,7,10,918,24,0,0,4,7,34,9364,473,783,143,60,10823,10131,963,1033,129,63,12316,58,15,7,5,0,87,27,4,5,0,0,33,40,0,8,0,0,50,309,60,46,14,0,436,26,4,8,4,0,39,14,0,4,0,0,11,15,0,0,0,0,14,59,6,9,0,0,81,13,0,3,3,0,22,85,15,9,0,0,111,743,68,54,9,4,884,96,3,5,0,0,115,64,10,8,0,6,90,23,14,4,6,5,49,159,31,20,3,0,210,131,21,40,3,0,201,37,0,7,0,0,42,80,13,17,5,0,114,14,3,0,0,0,19,267,25,22,0,3,323,103,0,5,0,0,108,30,0,13,0,0,43,483,46,56,0,0,590
LGA50490,0,337,88,0,0,0,0,97,72,0,6,0,0,84,111,5,5,0,0,122,1320,37,26,8,8,1395,57,0,0,0,0,58,170,14,23,5,3,209,1160,22,37,10,5,1237,44,0,0,0,0,49,16053,337,413,95,67,16965,23433,804,561,85,89,24961,107,17,16,0,0,147,112,9,13,0,0,127,130,6,3,0,0,138,566,60,39,11,3,691,56,0,0,0,0,57,40,0,4,0,0,43,49,0,0,0,0,50,153,0,0,0,0,151,12,5,0,0,0,13,136,14,13,4,0,165,2121,133,113,7,21,2401,374,17,21,3,0,419,150,5,10,3,0,169,45,0,6,0,3,58,386,20,7,0,0,416,151,13,5,0,0,176,122,0,0,3,0,123,117,11,7,3,4,142,29,0,3,0,0,37,723,33,48,6,0,817,213,4,9,0,0,225,79,8,3,0,0,88,2053,47,44,5,11,2157
LGA50560,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,3,147,10,37,26,7,225,190,50,82,35,12,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,20
LGA50630,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,5,0,0,0,0,9,524,7,20,18,4,574,1681,38,54,24,13,1803,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,173,0,3,0,0,179
LGA50770,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,10,5,0,0,0,0,8,193,18,53,38,8,313,278,47,132,85,11,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,5,0,22
LGA50840,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,69,0,13,0,0,87,0,0,0,0,0,3,4,0,0,0,0,6,15,0,3,3,0,26,11,0,0,0,0,10,744,38,135,38,5,965,1315,75,217,67,19,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,10,75,5,7,5,0,85
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,144,13,18,15,0,194,204,39,57,35,5,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,11
LGA50980,0,44,13,0,0,0,0,13,12,0,3,0,0,13,39,0,0,0,0,43,216,15,21,3,3,253,26,0,0,0,0,30,13,3,0,0,0,17,210,10,12,0,3,226,35,0,5,0,0,40,3830,161,202,43,35,4266,5099,362,312,69,44,5875,0,0,0,0,0,0,6,0,0,0,0,6,20,0,6,0,0,21,74,0,3,0,0,75,3,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,56,0,3,0,0,65,0,0,0,0,0,0,11,0,0,0,0,15,49,10,0,0,0,52,20,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,44,0,0,0,0,53,35,0,0,0,0,37,10,0,0,0,4,14,8,0,0,0,0,10,0,0,0,0,0,0,23,0,3,0,0,24,0,0,0,0,0,5,28,0,0,0,0,32,215,17,17,4,5,254
LGA51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,14,30,19,3,131,106,62,94,37,18,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
LGA51120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,107,18,23,24,3,171,216,55,54,43,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12
LGA51190,0,349,20,0,0,0,0,24,36,0,0,0,0,36,44,0,3,0,0,46,892,24,34,10,0,959,26,6,0,0,0,30,22,3,7,0,0,28,385,14,16,3,0,417,61,0,0,0,0,69,12396,372,475,106,59,13409,16737,819,829,140,90,18618,0,0,0,0,0,0,15,0,0,0,0,14,51,0,5,0,0,60,72,10,8,0,0,87,6,0,0,0,0,0,11,0,0,0,0,11,4,0,0,0,0,4,64,4,8,0,0,71,0,0,0,0,0,3,23,4,0,0,0,23,257,22,12,0,4,300,68,0,0,0,0,69,17,0,0,0,0,17,10,0,0,0,0,7,126,9,15,3,0,152,50,0,0,0,0,51,32,0,4,0,0,34,60,4,0,0,0,59,18,8,5,0,0,27,74,0,8,0,0,84,41,0,0,0,0,41,71,4,9,0,0,81,766,20,30,7,11,829
LGA51260,0,147,8,0,0,0,0,8,27,0,0,0,0,28,47,0,8,0,0,55,586,48,95,16,4,747,27,5,5,0,0,40,19,5,6,0,0,29,227,10,38,7,5,283,48,6,10,3,4,66,7333,454,874,201,74,8942,9327,939,1421,281,102,12071,19,6,13,0,0,40,3,0,0,0,0,3,68,7,12,0,0,86,29,0,5,4,0,36,3,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,5,107,10,11,5,0,134,0,0,0,0,0,0,5,0,4,0,0,7,87,8,0,4,0,104,36,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,58,11,7,0,0,77,49,0,7,0,0,57,25,0,4,0,8,35,42,0,0,0,0,44,0,0,0,0,0,0,32,3,0,0,0,41,15,0,0,0,0,16,21,5,4,4,0,40,377,46,55,14,5,490
LGA51310,0,232,27,0,0,0,0,27,37,0,0,0,0,37,37,0,3,0,0,41,724,32,61,3,0,827,56,5,3,0,0,62,61,0,4,0,0,74,677,26,36,3,4,744,17,0,0,0,0,14,7787,402,538,79,27,8831,6707,702,646,77,19,8145,25,3,0,0,0,28,18,0,0,0,0,17,50,8,15,0,0,69,115,27,8,10,4,161,17,0,0,0,0,19,7,0,4,0,0,15,3,3,0,0,0,7,42,5,6,0,0,62,7,0,0,0,0,4,34,5,7,0,0,42,367,35,17,3,0,424,68,5,0,3,0,77,37,5,5,0,0,47,4,0,0,0,0,4,189,17,6,0,0,218,55,14,18,3,0,84,72,0,6,0,0,84,40,8,4,0,0,52,4,0,0,0,0,4,202,17,18,3,0,243,67,5,0,0,0,72,27,0,0,0,0,34,330,30,22,0,0,385
LGA51330,0,483,157,10,10,3,0,178,130,3,3,0,3,141,169,6,8,0,0,180,1634,77,73,23,3,1805,74,5,7,0,0,83,223,13,34,7,6,279,1465,60,77,10,4,1626,52,0,0,0,3,62,21519,889,1025,266,90,23798,29313,1585,1109,196,108,32318,206,17,24,0,6,249,126,12,11,4,8,161,105,8,6,0,0,118,1245,213,141,65,7,1675,71,4,5,0,0,81,43,5,4,4,0,52,34,0,6,0,0,33,189,14,8,0,0,212,17,4,4,0,0,27,262,25,29,8,0,326,2902,242,213,26,28,3405,535,41,53,10,3,645,181,11,9,0,4,210,63,6,11,0,4,79,434,23,17,3,0,473,188,41,17,7,5,254,86,6,5,0,0,100,297,68,51,4,3,419,34,9,8,0,0,57,1506,157,156,27,3,1864,197,5,0,3,0,207,90,8,9,0,0,105,2332,84,82,10,11,2521
LGA51400,0,62,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,113,0,24,5,3,139,5,0,0,0,0,9,3,0,0,0,0,5,35,6,12,0,0,52,9,0,0,0,0,8,1360,72,201,58,13,1701,1914,155,297,82,13,2466,0,0,0,0,0,0,5,0,0,0,0,5,6,0,5,0,0,14,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,13,0,4,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,6,0,3,0,0,6,91,3,11,0,0,104
LGA51470,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,96,6,13,6,0,120,160,24,34,17,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8
LGA51540,0,6,0,0,0,0,0,0,10,0,0,0,0,13,8,0,0,0,0,8,51,4,5,3,0,60,11,0,0,0,0,11,13,7,12,4,4,45,54,0,14,9,0,75,8,0,0,0,0,12,973,70,99,27,22,1190,1340,126,151,42,25,1679,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,11,0,0,0,0,10,12,0,3,3,0,18,0,0,0,0,0,0,8,0,0,0,0,8,15,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,19,6,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,12,10,0,0,0,0,12,13,0,0,0,0,14,0,0,0,0,0,0,35,0,0,0,0,34,0,0,0,0,0,0,12,4,0,0,0,13,65,6,0,0,0,74
LGA51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,17,28,16,0,102,135,52,63,29,6,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,7
LGA51680,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,14,13,9,3,101,0,0,0,0,0,0,3,0,0,0,0,3,17,0,4,0,0,23,6,0,0,0,0,9,513,53,84,40,21,703,752,104,154,51,29,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,5,8,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,35,4,8,0,0,45
LGA51710,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,8,0,3,0,0,14,331,4,25,4,7,373,391,18,18,0,3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,173,7,8,0,5,196,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,29
LGA51750,0,122,11,0,0,0,0,16,18,0,0,0,0,19,14,0,5,0,0,14,339,26,23,8,0,396,35,0,0,0,0,37,33,0,0,0,0,38,291,7,16,0,0,314,12,0,0,0,5,14,3727,176,243,45,14,4201,3488,317,277,39,13,4131,9,0,0,0,0,15,5,0,0,0,0,10,27,0,0,0,0,29,93,16,0,5,5,116,3,0,8,0,0,11,9,0,0,0,0,8,0,0,0,0,0,0,27,8,0,0,0,40,9,0,0,0,0,6,26,3,0,0,0,34,144,7,6,5,0,156,63,5,3,0,0,70,28,3,4,3,0,34,7,0,0,0,0,7,54,3,4,0,0,61,33,4,0,0,0,43,25,0,0,0,0,27,17,0,0,0,0,18,3,0,0,0,0,6,98,5,3,0,0,111,40,0,0,0,0,40,10,0,5,0,0,16,119,11,11,0,4,143
LGA51820,0,477,85,3,11,0,0,94,42,0,0,0,0,47,122,0,10,5,0,133,1511,84,145,30,3,1771,58,7,7,0,0,74,94,11,34,10,4,149,1134,60,104,18,6,1329,48,3,0,0,10,59,17637,859,1373,284,79,20235,25097,1744,1733,270,99,28946,66,11,12,0,0,88,48,0,4,0,0,54,97,12,22,0,0,122,740,97,64,32,3,940,154,29,27,7,0,217,24,4,3,0,0,35,29,0,0,0,0,32,167,19,34,8,4,232,7,0,0,0,0,8,99,5,4,5,0,112,1470,105,76,28,12,1691,309,25,24,6,0,356,158,15,20,3,3,202,30,0,4,0,0,38,340,33,19,0,0,402,210,45,53,10,5,321,49,4,8,0,0,60,154,49,35,4,3,238,5,3,0,0,0,14,631,69,52,4,0,757,106,5,0,0,0,106,84,10,17,0,0,112,1806,103,115,20,9,2052
LGA51860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,94,5,4,0,0,105,161,8,4,6,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
