POW_LGA_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
LGA51860,3,3,0,0,6,0,0,0,0,16,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,7,0,8,7,3,5,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,21,28,22,10,10,13,34,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA51890,12,17,65,13,31,4,91,41,6,278,20,24,103,5,27,7,137,37,0,361,24,32,134,0,14,6,162,45,10,417,65,145,509,8,27,3,286,62,24,1128,28,55,144,0,12,0,24,0,7,280,72,38,104,4,4,4,16,0,9,248,3,3,10,5,0,0,3,4,7,39,336,389,1290,269,261,239,856,499,71,4214,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,0,6,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9
LGA51960,3,13,29,0,16,3,35,20,0,127,8,8,50,0,14,0,84,27,0,180,8,31,40,0,16,0,97,18,0,217,16,113,252,16,16,0,324,15,8,758,8,56,116,0,3,0,75,10,3,268,74,55,103,0,0,0,49,3,0,289,5,0,4,0,0,0,11,0,0,22,146,292,656,52,100,58,716,172,16,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
LGA52030,7,0,5,0,4,4,4,0,0,23,16,3,6,0,5,0,3,0,0,32,7,8,4,0,3,0,0,0,0,24,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,9,116,20,42,11,29,14,23,45,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52100,19,4,11,0,6,0,3,4,3,57,19,0,9,0,6,8,7,7,0,52,24,0,5,0,0,0,4,5,0,33,20,7,9,0,3,0,4,0,0,45,4,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,178,25,50,29,44,34,35,63,6,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52170,41,64,55,23,34,15,0,7,0,242,43,59,46,6,27,11,0,4,0,199,26,49,17,5,11,12,0,0,5,130,64,71,27,4,17,16,6,0,3,213,30,25,4,0,4,9,0,0,0,75,101,107,10,7,22,18,0,3,18,282,4,3,3,4,0,4,0,0,9,20,449,561,370,538,310,342,24,168,45,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA52240,24,4,0,0,0,0,7,9,0,49,23,4,0,0,0,0,3,17,0,47,19,0,0,0,0,0,8,0,0,33,19,3,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,4,0,0,21,11,0,0,0,0,0,0,0,0,9,230,17,24,14,24,6,55,107,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52310,14,0,3,0,0,4,0,3,0,19,8,0,0,0,0,0,6,5,0,17,8,0,0,0,0,0,4,3,0,15,7,0,0,0,6,0,3,5,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,106,5,26,3,7,3,17,49,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52380,3,5,9,0,0,0,6,5,0,27,0,5,7,4,0,0,12,9,0,34,0,7,4,0,0,0,32,5,0,47,5,28,35,0,0,0,65,8,0,151,6,8,28,0,0,0,13,0,0,62,11,4,16,0,0,0,17,0,0,51,0,0,0,0,0,0,0,0,0,4,29,46,109,4,18,5,156,39,8,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52450,0,0,14,3,5,0,4,9,0,42,11,4,12,5,0,0,6,3,0,39,21,5,8,0,0,9,4,0,0,40,23,8,0,0,0,0,4,0,0,42,6,0,0,0,4,0,0,0,0,9,12,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,13,134,28,77,32,43,30,30,71,11,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52520,26,3,20,0,10,6,14,10,0,89,29,3,11,0,0,0,12,6,0,60,28,5,6,0,3,0,13,3,0,63,29,6,9,0,0,0,13,0,0,59,10,0,0,0,0,0,0,0,0,19,25,3,3,0,5,0,0,0,0,33,4,0,0,0,0,0,0,0,0,5,236,45,90,11,70,35,64,67,10,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52590,41,7,26,3,10,0,12,20,0,121,34,10,13,0,9,4,26,6,0,104,18,11,20,0,8,0,30,15,0,106,24,30,59,0,5,4,81,12,0,215,10,10,20,3,0,0,4,5,0,58,15,3,9,0,0,3,4,3,0,41,0,0,4,0,0,0,6,4,0,13,293,102,254,87,130,91,224,274,7,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52660,27,29,39,19,36,9,75,26,0,269,40,27,50,5,16,11,85,18,0,252,30,27,51,7,5,0,70,12,3,211,56,48,66,0,15,4,61,12,3,272,17,11,7,0,3,0,3,0,0,43,29,12,4,0,0,4,3,0,0,53,12,0,3,5,0,3,3,6,4,35,428,287,442,389,272,451,454,493,31,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52730,51,30,29,10,14,10,3,9,0,139,38,33,13,4,8,4,6,5,0,109,23,24,6,3,3,6,8,4,0,74,30,31,12,0,8,4,0,4,0,90,9,10,0,0,0,0,3,0,0,19,13,15,0,0,0,0,0,0,0,33,3,5,5,0,5,0,0,0,0,21,411,247,228,171,154,160,64,247,18,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52800,26,36,20,41,27,3,6,28,0,191,35,52,27,20,22,6,13,17,0,183,24,36,18,15,7,3,19,20,3,137,37,70,46,13,12,4,84,23,0,293,12,13,35,0,0,0,17,5,0,89,26,19,29,0,0,0,0,3,0,84,7,10,9,4,3,0,13,9,0,52,233,338,291,260,152,87,193,267,22,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
LGA52870,43,13,24,3,14,6,22,13,0,137,25,7,17,3,10,0,12,7,0,90,30,12,9,0,3,3,11,3,0,79,35,14,19,3,0,0,13,9,3,105,8,5,5,0,0,0,6,4,0,25,24,14,5,0,0,0,0,0,4,47,6,0,5,0,0,0,0,4,0,20,428,137,216,137,142,110,132,307,13,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52940,5,0,0,0,0,0,4,3,0,17,10,0,0,0,0,0,3,0,0,19,8,0,0,0,0,0,4,0,0,16,19,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,7,121,13,19,10,20,8,18,29,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53010,11,0,0,0,0,0,3,4,0,30,3,0,0,0,0,0,8,0,0,13,10,0,3,0,0,0,0,5,0,15,6,7,0,0,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,9,6,0,0,0,0,0,0,0,0,7,129,17,18,4,11,8,13,29,4,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,3,3,0,0,0,9,10,0,27,3,5,0,0,4,6,11,6,0,41,0,9,9,0,0,0,31,5,0,64,3,33,44,3,8,0,58,4,0,150,9,22,23,0,0,0,17,0,0,63,15,10,13,0,0,0,10,0,0,46,0,4,0,0,0,0,3,0,0,9,58,97,118,20,36,19,143,57,7,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,24,49,28,19,23,3,4,7,0,159,19,64,15,8,18,10,0,4,0,137,27,38,9,9,6,8,3,0,0,103,54,75,10,8,8,7,0,0,4,161,17,19,0,0,6,4,0,0,0,39,29,52,3,4,4,21,0,0,6,114,0,4,0,0,0,4,0,4,0,13,237,456,211,457,212,127,26,136,18,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA53220,51,38,229,47,80,11,252,277,13,1001,44,70,356,45,109,12,507,183,23,1360,51,123,468,45,88,7,741,157,19,1697,158,582,2161,100,168,11,2441,368,54,6041,102,375,1201,20,49,0,669,71,28,2523,422,391,1146,6,68,3,353,47,29,2467,3,15,51,0,3,5,46,21,14,157,892,1700,5866,426,676,172,5324,1521,219,16794,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,4,5,8,0,0,0,4,0,0,0,0,8,13,0,0,0,0,0,0,0,0,8,15,0,0,6,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,9,11,0,0,4,0,5,0,0,0,7,12,0,0,3,0,0,0,0,0,5,9
LGA53290,96,63,80,17,66,21,88,48,10,495,120,53,81,17,44,19,85,35,5,461,87,46,56,0,20,13,66,33,3,325,153,81,102,4,35,24,123,36,4,559,51,19,13,5,10,3,13,7,6,126,93,47,19,0,10,8,6,12,0,194,24,9,12,10,4,4,8,6,5,74,1080,476,774,410,572,511,608,693,71,5191,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,10,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,4,3
LGA53360,26,18,36,14,10,4,3,13,0,133,20,14,26,5,9,0,10,14,3,111,15,12,28,0,8,0,4,3,0,75,36,19,49,4,4,0,6,9,0,132,10,0,12,3,4,0,0,0,0,32,21,11,18,0,0,0,7,0,3,64,5,0,0,0,0,0,0,4,0,10,206,157,295,183,149,132,71,209,22,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53430,315,461,393,163,351,137,199,139,17,2166,330,528,316,94,237,91,162,96,19,1869,275,423,196,42,111,63,125,79,3,1318,557,872,263,57,151,60,171,221,9,2361,216,195,51,0,34,23,11,29,0,559,384,356,32,11,31,36,9,16,12,877,16,23,26,27,9,14,10,12,23,160,3104,4343,3060,2938,2434,2062,1395,2282,184,21787,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,7,13,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,12,14,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,4,0,10,26,0,5,0,3,0,0,0,3,4,23,0,0,4,3,0,0,0,0,13,30,0,3,0,0,0,0,0,0,4,11,6,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,13
LGA53570,35,9,17,6,19,7,27,70,7,180,58,11,18,4,18,0,21,9,3,139,32,9,13,3,3,0,14,8,0,87,54,19,18,0,0,0,49,3,3,145,15,6,10,0,0,5,0,8,0,43,24,11,11,0,0,5,0,0,4,45,11,0,0,0,7,4,0,13,0,34,518,96,199,62,167,82,194,649,26,1986,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53640,16,4,10,0,3,3,4,15,0,59,25,4,0,0,3,0,13,0,0,56,17,3,7,0,0,0,0,6,0,36,26,4,13,0,0,4,9,3,0,63,10,0,3,0,0,0,0,0,0,16,14,6,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,8,205,28,70,12,41,21,64,89,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,13,0,5,4,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,3,0,18,10,0,0,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,0,11,3,5,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,7,116,23,26,23,27,14,17,38,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
