POW_LGA_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
LGA56300,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,16,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,16,10,6,15,23,0,11,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,15,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,15,0,3,5,4,0,0,0,0,0,16,0,7,3,0,3,0,0,0,0,15,0,4,16,3,3,5,0,3,0,43,0,3,10,8,9,14,0,7,0,53,3,3,14,3,16,16,4,13,0,62,3,8,5,9,12,21,9,14,0,75,0,5,0,10,9,20,5,16,0,64,0,5,0,9,17,29,10,26,0,97,0,0,0,0,0,6,0,3,0,14,0,0,4,4,3,11,0,8,0,28,0,0,0,0,0,0,0,0,0,6,25,49,53,44,78,121,31,87,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,4,0,0,0,20,0,9,0,0,0,12,0,3,0,24
LGA56580,4,46,7,0,0,6,0,0,0,60,8,43,11,0,0,3,0,0,0,71,16,75,28,11,9,5,4,3,0,141,9,59,41,11,10,10,0,5,7,157,11,64,82,35,26,25,0,8,6,256,22,56,105,86,78,46,16,17,4,426,24,46,97,88,158,106,19,25,0,576,36,26,73,94,198,139,34,48,0,650,24,21,43,62,172,166,46,62,0,600,42,32,48,69,278,273,85,139,0,966,5,11,10,14,20,46,21,35,0,157,8,37,28,39,46,130,45,191,3,531,0,0,5,0,8,9,0,0,5,26,201,579,599,516,1005,973,281,532,27,4719,0,0,3,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,8,4,14,0,0,0,0,0,0,0,25,0,18,0,0,0,0,0,0,0,21,0,16,7,7,4,0,0,4,0,38,0,24,19,10,13,15,0,0,0,81
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,4,0,0,0,10,9,3,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,10,3,13,21,3,13,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,21,3,5,5,0,0,4,0,0,0,18,0,9,8,0,0,0,0,3,0,27,0,8,8,14,5,3,5,3,0,42,7,5,18,18,23,15,0,5,0,90,4,6,13,22,31,21,12,10,0,109,3,0,9,16,36,36,12,11,0,123,8,0,4,12,42,28,9,17,0,116,6,0,3,10,57,67,27,48,3,225,0,4,0,0,6,11,4,3,0,24,0,0,0,4,4,11,4,7,0,38,0,0,0,0,0,0,0,0,0,0,32,71,84,96,204,190,67,103,3,860,0,0,0,0,4,0,0,0,0,6,0,4,3,0,0,0,0,4,0,11,0,8,0,0,0,0,0,0,0,11,0,5,3,0,0,4,0,0,0,13,0,8,0,3,5,4,0,0,0,29,0,7,6,6,12,21,4,4,0,62
LGA56790,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,6,0,0,0,0,5,6,0,0,0,16,0,0,3,6,0,3,0,4,0,20,0,0,0,0,4,9,0,3,0,15,3,0,0,0,3,5,4,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,11,14,13,13,21,8,13,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,9,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,0,9,0,7,7,0,0,3,0,0,0,12,0,7,4,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,14,0,5,6,4,8,4,0,0,0,26,0,0,10,4,10,10,0,4,0,36,4,0,3,6,5,15,5,4,0,38,0,0,3,0,13,8,0,6,0,32,3,0,5,0,6,20,24,32,0,85,0,0,4,0,0,3,0,0,0,10,0,0,7,3,3,6,6,10,0,33,0,0,0,0,0,0,0,0,0,0,11,74,45,29,50,66,30,58,4,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,8,7,0,0,0,0,0,3,21,0,38,0,0,0,0,0,0,3,10,0,12,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,10,0,4,0,5,3,5,43,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,41,243,45,12,8,10,0,9,5,373,32,246,93,15,9,11,5,3,9,418,57,431,204,48,50,42,9,29,10,889,110,428,371,98,127,104,10,29,10,1290,106,407,633,229,332,349,69,56,10,2203,224,401,902,510,1184,1113,207,212,34,4790,344,268,786,754,2005,1919,354,420,35,6883,455,272,627,885,2649,2659,518,654,32,8757,408,156,375,647,2614,2630,524,705,24,8087,820,353,621,949,4970,7143,1804,2560,60,19280,206,111,148,213,908,2357,726,1126,17,5814,399,176,278,415,1253,4271,1627,3759,39,12219,6,11,16,6,45,79,18,37,71,285,3268,3841,5129,4801,16175,22733,5884,9619,362,71812,13,4,3,0,3,3,0,5,5,39,5,35,5,0,0,5,0,0,0,51,8,54,11,6,9,4,0,0,0,98,10,95,29,6,11,12,6,4,4,166,6,94,61,11,19,23,5,5,5,234,8,87,138,46,49,48,12,18,12,420
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,4,7,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,5,9,4,0,5,0,20,4,0,3,4,7,4,3,3,0,28,0,0,0,3,6,8,5,3,0,18,0,0,0,0,7,8,5,4,0,23,5,0,0,0,7,16,10,11,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,17,25,10,27,44,20,30,0,186,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,3,0,0,0,10,0,0,3,0,4,0,0,0,0,12,0,0,0,4,3,3,0,0,0,20
LGA57280,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,12,9,12,4,0,8,0,0,4,0,35,6,8,5,0,4,4,0,4,0,33,0,4,5,6,19,15,5,9,0,63,3,4,8,13,25,35,8,6,0,107,9,5,3,17,51,44,15,19,0,172,11,6,3,13,41,50,16,35,0,176,33,0,10,9,71,105,50,135,5,420,17,0,0,4,10,23,20,52,0,136,46,0,4,6,12,29,37,137,0,275,0,0,0,3,0,0,0,4,0,8,151,68,52,73,249,327,148,402,15,1472,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,7,0,3,0,5,0,3,0,0,0,14,0,0,0,0,3,3,0,4,0,16,0,7,3,0,3,0,0,4,0,25
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,4,5,0,4,6,0,15,0,0,0,0,0,4,3,3,0,16,3,0,0,0,8,12,0,31,0,62,0,0,0,0,0,0,5,10,0,22,0,0,3,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,10,11,10,8,14,21,11,68,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,11
LGA57490,7,61,22,3,5,3,3,5,0,108,0,57,18,9,5,7,0,5,0,96,15,82,63,15,19,9,0,8,0,210,15,97,88,41,23,13,3,8,0,304,27,84,123,52,51,40,5,17,3,411,29,73,137,102,147,103,24,28,8,651,36,34,110,92,186,178,35,72,10,765,48,38,67,110,249,277,84,115,8,1004,58,22,47,80,230,265,82,130,0,918,59,22,40,78,286,421,149,270,9,1341,8,3,10,13,25,60,19,48,0,178,10,3,17,22,60,128,26,73,0,341,0,3,3,0,4,8,3,10,3,25,332,719,764,630,1289,1526,442,795,45,6544,3,4,3,0,7,3,5,5,0,22,3,20,5,0,0,5,0,0,3,38,0,71,9,7,3,0,0,4,0,96,7,67,29,6,12,13,4,8,4,154,16,56,48,12,35,24,5,15,0,214,13,64,69,39,65,55,8,19,5,336
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,7,5,6,0,0,0,0,0,21,0,15,0,3,5,0,0,0,0,18,0,13,11,5,4,5,0,6,0,40,4,7,15,3,3,3,0,0,0,52,6,8,14,13,3,11,0,3,0,53,3,7,17,13,16,20,4,9,0,88,6,3,10,7,18,40,7,21,0,118,8,0,11,13,28,39,20,16,0,136,9,3,3,10,20,32,18,33,0,133,6,9,6,6,20,38,20,51,0,155,0,0,0,5,8,5,0,5,0,19,0,0,0,5,6,5,0,17,0,31,0,0,0,0,0,0,0,0,0,9,49,111,114,91,124,196,77,155,12,927,3,6,0,0,0,0,0,3,0,9,0,13,4,0,0,0,0,0,0,17,0,12,5,4,0,0,0,0,0,19,0,13,10,0,4,3,0,0,0,35,0,15,4,6,9,8,0,0,0,52,0,23,20,9,16,17,5,4,3,99
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,11,0,0,0,0,6,0,0,0,0,12,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,4,0,15,10,0,11,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA57840,6,39,6,7,8,0,0,0,0,67,0,46,17,3,4,0,0,3,3,83,0,60,45,7,8,7,4,5,0,132,6,74,57,13,13,9,0,4,0,181,8,67,79,37,52,29,8,15,0,295,13,46,103,58,74,74,18,30,0,429,14,25,74,53,125,90,24,29,0,428,19,27,61,64,147,141,40,46,0,546,23,16,28,52,163,154,38,68,0,543,47,27,49,37,259,261,122,227,6,1034,4,11,5,14,41,51,30,45,0,213,5,14,33,15,32,95,38,108,0,342,0,0,0,5,0,7,0,0,4,16,166,546,568,371,924,927,320,597,20,4440,0,0,0,0,0,3,0,0,0,7,0,5,0,0,0,0,0,0,0,13,3,11,0,0,0,0,0,0,0,15,0,27,12,6,0,0,0,0,0,41,3,25,12,3,6,5,0,4,0,64,3,17,30,13,8,13,0,0,0,88
LGA57910,13,206,40,14,12,20,3,4,0,315,10,202,81,20,11,16,0,5,0,341,14,284,143,25,27,29,4,20,4,559,40,251,233,87,60,53,12,22,8,763,45,264,289,155,227,157,21,39,5,1197,69,198,333,256,440,391,67,96,12,1858,70,127,289,265,665,516,108,149,11,2198,80,108,180,219,738,657,183,248,13,2423,82,80,113,184,590,628,219,293,9,2191,149,129,160,201,847,1163,440,810,20,3916,10,31,25,44,88,232,78,172,0,681,32,61,65,96,136,296,117,352,0,1164,5,7,10,4,21,14,4,20,29,109,646,2334,2011,1573,3866,4191,1270,2244,117,18254,4,9,5,0,6,5,0,5,8,49,11,52,6,0,7,8,0,5,0,81,11,94,26,8,7,5,0,3,6,162,20,114,38,14,34,14,0,7,3,241,9,128,87,27,56,58,14,18,4,389,32,128,173,48,120,148,27,36,5,715
LGA57980,3,58,13,0,5,0,0,0,0,80,0,51,26,0,4,3,0,0,0,99,15,86,49,15,7,8,6,5,0,181,14,72,90,22,23,12,4,9,0,242,19,79,115,54,67,61,16,21,8,440,29,84,166,100,187,189,23,28,3,812,32,62,128,130,249,253,52,56,11,974,48,51,97,132,266,280,59,112,0,1058,38,28,59,78,208,241,66,108,5,841,60,36,95,108,312,512,147,292,0,1556,15,17,20,23,48,117,40,105,0,391,18,33,60,52,76,229,135,356,0,960,0,4,0,0,7,11,0,3,10,32,312,755,929,728,1463,1913,549,1107,46,7804,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,18,4,0,0,0,0,0,0,20,0,18,3,0,3,3,0,0,0,27,4,23,16,0,12,3,0,0,0,53,7,19,17,5,14,17,5,3,3,81
LGA58050,4,102,14,12,3,5,0,0,3,152,12,85,43,8,5,9,0,3,6,168,19,125,93,21,14,15,5,14,3,300,13,109,145,43,42,30,0,19,6,399,25,113,156,87,92,67,18,37,3,599,32,78,223,127,240,189,43,63,12,1006,53,51,162,133,345,303,66,87,9,1211,69,64,104,136,472,421,110,177,10,1565,58,17,55,106,397,424,123,208,4,1399,101,48,80,93,507,765,284,411,3,2285,10,13,21,27,46,118,42,74,0,351,13,15,32,51,67,161,66,145,3,557,3,4,9,7,3,11,0,7,21,67,427,1005,1167,855,2234,2522,755,1265,92,10318,5,13,3,5,4,11,3,8,3,60,7,33,3,0,0,0,0,0,0,51,5,75,22,5,8,7,0,7,0,127,8,98,45,22,21,31,3,13,4,242,7,84,62,17,62,58,20,20,5,339,16,62,155,52,108,111,23,45,6,582
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
LGA58330,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,5,0,0,0,0,3,0,9,0,0,0,0,0,5,0,0,0,9,0,0,0,4,4,0,0,4,0,13,0,0,0,0,0,4,4,0,0,13,5,0,0,0,3,3,0,3,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,9,22,21,11,10,12,6,15,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,9,4,0,0,6,0,6,0,15
