POW_LGA_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA58050,0,5,0,0,4,5,5,4,12,41,0,6,4,0,6,6,0,8,5,24,0,4,0,8,4,4,4,0,3,35,0,0,7,3,6,10,0,18,7,50,3,0,4,5,5,4,0,6,3,38,0,4,0,4,0,11,3,5,9,38,0,4,0,3,6,5,0,0,3,20,0,3,4,0,0,0,0,0,3,9,0,5,0,0,0,0,0,0,0,8,25,42,29,30,30,61,15,44,69,341,137,2631,581,228,350,336,90,103,66,4521,177,1288,982,462,1170,1033,309,450,166,6048,276,667,664,455,1501,1526,474,892,146,6598,354,754,819,458,1411,1654,542,1103,147,7238,243,752,838,491,1503,1613,497,1034,127,7090,155,604,712,493,1415,1482,501,1096,100,6562,174,532,682,507,1368,1470,561,1102,84,6482,198,485,641,515,1394,1497,513,1185,81,6508,220,502,576,495,1218,1218,419,967,68,5676,178,496,572,363,840,786,244,640,40,4165
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,0,8,0,15,0,3,0,0,0,3,0,4,0,13,0,8,0,0,0,0,0,0,0,13,0,4,0,0,0,0,3,0,0,12,0,0,0,0,0,8,0,4,0,13,0,0,0,0,3,0,3,6,0,19,4,0,0,0,0,0,0,14,0,19,0,0,0,0,0,4,0,4,0,12
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,4,5,0,14,0,0,0,0,0,5,0,10,0,16,0,3,4,0,4,3,0,7,0,16,3,4,4,0,5,10,0,15,0,44,0,0,0,0,0,3,3,8,0,23,0,4,0,8,3,0,7,8,0,31,3,3,3,0,0,0,4,12,0,33,0,4,0,3,8,10,5,9,3,35,0,6,0,0,3,8,0,5,0,25
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,9,0,30,3,4,8,3,0,6,0,49,0,0,4,0,7,15,5,14,4,50,0,4,6,4,15,4,3,15,0,63,5,5,3,0,6,13,5,14,4,63,0,14,12,3,8,13,0,9,0,57,4,13,7,8,4,10,0,15,0,62,5,10,4,9,16,13,6,20,0,75,5,9,20,11,4,11,6,23,6,97,4,25,17,6,12,17,8,27,0,112,5,27,18,9,15,17,3,15,0,105
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,4,0,0,0,5,4,0,6,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,15,0,6,0,4,0,3,0,9,0,16,0,3,0,0,3,3,0,4,0,17,0,0,0,0,0,3,0,5,0,12
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,3,0,6,0,12,0,0,0,0,0,5,0,3,0,5,0,3,0,0,0,0,0,4,0,9
LGA58510,0,0,4,0,0,0,0,0,6,19,0,3,0,0,0,0,0,0,0,10,0,3,0,5,0,5,0,0,0,13,0,0,0,0,4,6,0,5,0,16,0,3,0,0,0,0,0,3,3,10,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,10,11,24,17,11,12,4,4,12,25,122,56,903,211,55,81,90,11,20,24,1453,104,1109,635,274,486,426,108,137,73,3350,104,483,522,305,729,743,197,279,69,3447,220,386,423,303,862,918,228,414,55,3816,180,412,496,342,952,905,247,433,55,4018,86,353,388,289,694,809,195,457,41,3296,76,264,320,237,652,702,214,425,37,2925,87,245,268,239,600,644,182,466,30,2774,77,237,253,194,546,479,159,364,22,2331,68,261,247,153,433,348,101,232,25,1863
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,5,0,0,4,0,0,0,20,0,6,4,0,4,3,3,4,0,19,0,5,0,0,6,8,3,5,0,24,5,0,3,0,0,9,3,16,0,34,0,5,0,0,3,8,6,10,0,29,0,4,0,3,0,8,0,15,0,30,3,0,4,0,3,8,0,12,0,39,6,3,4,0,5,7,4,17,0,41,7,9,8,6,5,15,3,24,3,70,0,3,6,5,5,9,11,16,0,51
LGA58570,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,9,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,9,16,13,11,13,10,8,8,18,97,41,674,141,39,73,62,16,17,17,1084,63,621,461,192,423,405,67,105,43,2386,102,321,361,185,692,654,195,225,53,2788,143,336,371,246,738,775,176,332,45,3165,133,295,366,232,665,756,192,364,44,3047,76,250,328,214,544,700,193,378,29,2719,50,215,257,204,500,578,167,356,19,2354,42,188,219,194,473,561,169,394,14,2250,71,198,235,168,393,442,125,275,18,1925,57,217,189,136,279,290,100,177,8,1451
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,19,4,0,0,4,0,3,3,32,4,5,4,6,7,8,0,0,0,25,6,5,3,4,7,11,9,11,0,51,0,11,5,0,9,12,0,8,4,48,6,13,8,3,6,12,5,15,0,60,0,7,5,3,8,19,0,10,0,62,3,9,7,4,4,12,12,22,3,67,7,5,9,8,6,10,0,20,0,73,5,9,3,9,12,7,8,16,0,72,9,9,7,3,9,11,0,9,0,63
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,5,0,10,0,3,0,0,0,0,0,4,0,13,0,0,0,0,0,4,0,0,0,12,0,0,3,3,0,0,0,4,0,14,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,4,5,5,0,15,0,5,0,5,5,0,0,13,0,23,0,4,6,0,3,7,0,4,3,25,0,5,4,0,0,6,0,6,0,23
LGA58760,0,5,4,6,3,5,0,0,14,29,0,0,0,5,0,8,0,10,6,40,0,7,0,6,8,10,0,4,5,41,3,5,6,5,4,3,0,6,3,35,5,0,3,0,6,6,0,5,7,32,3,3,4,3,3,0,5,0,0,21,0,3,0,5,0,0,0,0,5,15,0,4,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,3,10,23,43,31,29,33,43,10,30,73,303,122,2628,617,181,355,310,62,82,57,4403,159,1130,928,418,1051,970,252,363,101,5374,203,582,564,343,1150,1198,374,592,124,5125,281,690,646,403,1116,1230,365,807,114,5645,191,761,798,471,1096,1241,395,891,100,5945,103,611,767,436,1005,1242,348,816,73,5412,128,588,683,500,1045,1155,376,895,74,5441,143,519,660,477,1044,1097,342,844,55,5178,165,448,562,383,884,870,316,709,62,4402,124,440,456,297,594,574,186,457,36,3172
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,24,3,25,12,0,7,14,8,12,0,83,3,13,14,12,51,21,10,42,9,177,3,8,16,19,43,40,12,32,8,179,11,20,9,7,34,37,19,37,8,180,5,26,20,9,49,41,26,55,10,235,17,12,9,16,69,43,17,51,6,229,11,23,20,20,90,45,40,58,3,300,18,22,23,14,79,47,39,68,4,317,26,21,24,13,79,30,38,54,0,289,25,31,22,8,45,18,18,38,0,203
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,7,0,8,3,0,7,0,27,0,0,0,0,4,4,4,9,0,15,0,0,0,0,3,0,0,10,0,15,0,0,3,5,0,4,0,4,0,21,0,4,3,0,4,3,0,13,0,24,0,0,6,0,5,6,3,11,0,37,0,10,0,5,10,6,3,20,0,52,0,7,8,3,3,7,3,16,0,40,3,0,3,0,4,3,0,15,0,36
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,3,16,0,24,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,4,21,0,27,3,0,0,0,6,0,0,15,0,31,0,0,5,0,3,0,5,16,0,23,0,0,0,0,0,0,0,20,5,31,4,5,3,0,8,0,0,21,0,38,0,0,0,3,3,4,6,15,0,32
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,13,0,0,0,0,0,3,3,7,0,20,0,0,0,0,0,0,0,8,0,17,0,0,5,0,0,4,0,6,0,22,0,6,3,0,0,9,0,8,0,23,0,3,0,3,0,0,8,10,0,23,0,0,0,0,4,3,0,15,0,21,0,8,4,0,3,10,4,13,0,41,3,4,4,0,7,0,6,8,0,31
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,12,0,13,0,0,0,0,0,0,0,6,0,17,0,4,4,0,0,3,4,9,0,28,0,6,0,0,7,3,8,9,0,33,0,4,4,0,3,8,10,7,5,39,0,3,12,0,3,12,8,19,0,64,0,10,5,0,0,0,5,17,0,45,3,5,7,5,3,4,6,17,0,42,4,6,7,0,4,6,0,9,0,43,5,5,3,11,0,0,4,15,0,50,3,10,9,7,0,11,5,24,0,70
LGA59250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,3,0,0,12,3,19,7,3,8,4,9,3,4,73,3,105,20,0,8,3,3,6,5,128,0,181,18,0,7,0,14,6,16,136,9,210,18,4,7,0,12,9,18,127,8,205,19,9,5,3,4,10,12,104,0,169,11,3,0,0,11,3,8,84,4,125,22,0,3,0,5,9,10,92,3,150,14,4,3,0,5,3,6,64,5,103,14,4,0,0,7,5,6,55,0,90
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,4,4,0,8,0,0,6,8,0,0,0,25,6,0,6,5,3,24,10,8,0,51,0,11,7,4,6,15,6,9,0,54,0,9,0,0,3,14,4,12,0,38,0,12,9,7,11,3,7,22,0,62,0,10,8,6,8,17,3,16,0,59,0,9,6,9,0,18,3,17,0,68,4,8,12,0,0,17,0,20,0,60,0,10,0,4,6,9,5,31,0,67,12,8,6,4,5,11,5,20,0,65
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,5,3,3,4,5,0,0,0,18,0,0,6,4,6,5,0,5,0,25,0,0,0,0,3,0,4,4,0,15,0,0,0,0,4,3,0,3,0,14,0,4,4,0,7,3,0,7,0,21,0,4,0,0,4,3,0,5,0,18,0,3,6,9,0,0,0,6,0,24,4,3,0,0,0,9,0,16,0,29,0,3,3,0,3,5,0,10,0,28
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,18,0,0,0,0,4,0,0,3,0,15,0,0,0,0,3,3,3,9,0,20,0,3,0,0,0,7,0,0,0,15,0,3,0,0,5,3,0,4,0,18,3,0,0,3,4,0,5,4,0,22,0,6,3,4,4,8,0,10,0,28,0,0,0,6,4,3,0,9,0,22,4,3,0,0,5,0,0,10,0,31
LGA59340,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,8,5,27,3,51,10,11,10,22,4,16,5,136,7,20,13,18,49,58,16,62,4,250,19,23,18,33,104,91,37,101,10,443,38,33,32,32,86,94,35,108,8,464,22,30,29,28,55,82,32,109,7,388,20,19,15,24,72,59,38,93,12,343,14,20,23,20,69,61,17,84,16,323,17,13,14,25,67,84,26,102,8,358,23,22,14,19,60,55,26,103,3,324,16,16,20,21,67,58,27,68,3,297
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,3,0,0,0,0,0,33,0,45,5,0,0,0,3,6,6,74,0,92,4,4,5,0,5,0,14,52,4,90,11,0,0,0,3,0,7,42,0,71,4,4,0,0,6,0,0,37,3,63,14,5,0,0,0,3,9,42,0,78,8,0,4,0,4,3,8,52,0,81,10,5,0,0,7,0,5,32,0,57,6,3,0,0,5,0,0,17,0,37
LGA59360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,16,4,6,4,0,0,4,0,3,0,21,8,7,0,4,6,4,7,36,3,76,10,6,0,0,3,7,10,69,3,111,19,3,6,5,8,4,3,74,5,128,10,5,9,0,4,8,14,70,0,132,9,4,9,3,10,9,5,76,3,136,11,9,3,4,9,10,9,94,0,139,21,11,12,4,13,4,13,107,6,190,8,3,9,9,14,21,22,79,0,164,12,7,9,0,0,5,17,68,0,120
LGA59370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,12,6,37,7,0,0,0,3,5,0,65,3,11,5,3,3,14,4,7,0,49,3,7,6,4,12,13,8,19,0,66,3,14,6,0,8,15,9,16,0,68,9,18,17,9,17,19,7,28,0,109,0,15,14,14,10,17,3,23,0,103,0,13,13,4,16,11,10,14,3,84,9,15,13,24,19,13,8,18,3,112,6,18,9,8,22,22,9,30,0,129,12,27,29,13,6,13,7,31,3,136
LGA59499,6,9,12,7,6,17,0,10,14,74,6,3,5,12,8,13,6,8,5,58,5,9,14,0,6,16,0,7,11,77,8,15,18,0,10,21,0,9,12,91,10,24,10,7,7,12,8,5,5,89,10,20,6,11,7,10,3,9,11,83,12,15,10,0,4,11,0,5,6,62,9,0,5,0,0,0,0,0,6,28,9,12,3,0,0,0,0,5,13,40,89,137,108,52,51,121,23,76,110,767,116,899,189,102,260,351,86,141,66,2207,287,1187,648,374,596,818,234,787,166,5104,384,792,687,412,743,1096,372,1315,172,5967,566,926,715,434,808,1342,453,1679,212,7141,466,1054,725,449,785,1287,397,1607,156,6932,372,928,688,480,696,1101,344,1394,102,6109,402,914,786,535,717,1104,327,1299,117,6199,440,977,816,538,694,1116,340,1346,124,6396,489,1014,767,565,589,938,281,1116,86,5847,444,1009,745,430,448,625,189,753,64,4703
