POW_LGA_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
LGA56090,4,0,0,0,0,0,0,6,7,12,11,4,4,7,0,34,12,15,15,7,6,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,5,0,0,0,17,10,6,0,5,0,0,0,19,5,22,58,108,119,86,23,424,117,55,58,55,77,29,7,404,5,9,8,7,10,0,0,32,749,781,853,947,901,355,60,4642,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,384,497,605,742,611,127,16,2988,118,22,23,34,27,10,0,238,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,4,5,5,4,0,0,15,17,6,12,25,14,8,0,78,536,537,644,809,659,150,16,3360,0,0,0,0,0,0,0,7
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,6,6,6,12,14,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,6,3,0,0,0,12,0,0,0,0,0,0,0,0
LGA56230,4,0,0,0,0,0,0,4,3,7,4,6,0,0,0,28,6,7,4,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,32,41,53,38,16,191,85,81,94,120,149,24,0,551,3,5,10,4,6,0,0,21,455,638,759,849,781,191,33,3714,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,275,354,421,287,59,8,1652,61,12,13,19,15,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,0,0,4,3,4,0,0,20,14,6,10,9,13,0,5,59,328,299,383,457,315,76,6,1870,0,0,0,0,0,0,0,0
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,17,7,41,0,4,0,6,10,8,0,21,0,0,0,0,0,0,0,0,16,21,42,58,64,46,14,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,29,36,37,14,0,127,0,0,0,0,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,21,7,16,35,39,48,11,3,161,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,5,0,34,5,3,4,4,0,0,0,19,0,0,0,0,0,0,0,3,19,49,37,51,44,27,5,235,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,18,16,11,7,0,87,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,20,8,31,20,24,23,10,4,118,0,0,0,0,0,0,0,0
LGA56460,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,10,21,15,6,65,18,8,5,12,17,7,0,72,0,3,4,0,0,0,0,12,150,164,169,202,233,106,19,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,166,184,217,206,52,5,923,18,9,8,10,3,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,16,10,11,17,7,0,67,122,196,203,239,223,60,5,1050,0,0,0,0,0,0,0,0
LGA56580,3,0,8,0,0,0,0,15,3,10,12,3,13,0,0,37,25,27,32,23,20,0,0,126,4,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,3,3,0,4,7,0,0,19,5,16,5,10,10,0,0,42,19,39,68,128,159,85,30,536,115,75,61,57,77,31,12,426,5,6,0,4,0,0,0,20,729,1254,1183,1139,1032,385,84,5797,10,17,8,10,4,3,0,50,31,42,25,13,12,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,4,0,23,616,1210,1093,1138,859,267,15,5193,56,47,44,54,37,14,0,262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,6,10,17,7,0,0,46,0,4,5,3,0,0,0,13,37,13,9,21,15,7,5,101,752,1337,1195,1263,949,301,19,5818,19,14,17,8,16,6,0,79
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,5,0,13,0,0,0,0,0,0,0,0,3,22,21,20,34,7,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,4,0,22,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,15,15,17,3,0,69,10,17,17,24,30,6,0,100,0,0,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,0,3,8,6,5,0,0,0,21,3,7,6,5,4,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,10,5,0,5,0,0,0,0,9,3,5,14,26,35,29,10,120,24,20,21,35,27,21,0,152,0,9,4,6,6,0,0,24,335,406,416,479,459,194,23,2313,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,213,279,336,440,416,94,6,1776,69,10,20,28,25,6,0,155,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,19,3,14,12,17,6,0,71,293,299,370,488,460,108,7,2018,0,0,0,0,0,0,0,0
LGA56790,0,0,5,0,0,0,0,5,0,4,0,0,0,0,0,10,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,10,18,15,18,14,90,7,10,3,15,12,6,4,57,0,0,0,0,0,0,0,6,65,69,90,125,152,70,22,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,46,82,74,22,0,286,0,5,0,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,5,0,0,3,5,7,12,3,14,4,0,43,31,41,60,93,104,27,3,363,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,8,10,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,5,0,20,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,6,13,8,3,49,16,4,4,4,4,0,0,34,0,0,0,0,0,0,0,0,80,77,62,61,64,30,9,381,3,0,4,4,0,0,0,9,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,103,82,116,87,20,0,470,13,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,8,0,0,3,3,0,0,20,100,111,89,127,95,21,4,542,0,0,0,0,0,0,0,0
LGA57000,0,4,4,8,5,0,0,11,0,0,8,4,3,0,0,12,0,4,7,9,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,5,0,0,3,4,0,0,0,9,0,3,4,5,7,6,4,29,6,35,39,30,32,8,0,143,0,0,0,0,0,0,0,0,36,155,155,146,124,30,8,661,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,9,14,0,0,44,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,9,3,0,0,27,8,0,0,5,8,4,5,22,18,20,26,22,26,10,3,116,0,0,0,0,0,0,0,0
LGA57080,110,229,223,121,89,17,4,787,47,147,150,112,68,13,0,528,940,2243,2965,2277,1231,223,12,9894,166,277,350,227,132,24,4,1177,9,29,33,14,11,3,0,111,46,164,173,85,45,4,0,522,226,473,560,326,184,37,8,1814,269,1741,3347,2667,1303,362,55,9738,861,1598,1745,1420,1133,357,36,7150,53,102,75,71,32,17,24,368,6495,19357,24500,19514,11827,2965,328,84989,995,2324,2189,1631,979,164,9,8292,1043,2718,1651,1147,830,189,11,7593,0,13,9,0,3,0,0,26,0,0,3,0,0,0,0,0,58,163,95,39,31,4,0,386,2522,7647,8550,7067,4199,902,48,30937,515,1336,1019,827,669,164,9,4535,0,0,0,0,0,0,0,0,0,17,14,17,12,0,0,69,32,165,165,147,77,3,0,590,45,132,88,57,39,7,0,369,250,694,344,204,173,37,0,1705,5464,15219,14135,11152,7002,1467,78,54511,469,824,740,605,419,111,4,3169
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,8,3,6,34,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,5,15,21,25,30,46,22,11,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,15,25,36,4,0,98,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,13,15,16,34,42,8,0,123,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,3,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,25,41,45,11,150,14,4,4,22,27,10,3,74,0,4,0,3,0,3,0,15,172,186,207,285,237,123,36,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,70,95,129,115,23,3,481,20,11,15,14,11,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,4,6,7,3,8,7,3,45,69,91,118,151,141,35,4,612,0,0,0,0,0,0,0,0
LGA57280,0,3,7,6,0,0,0,14,11,44,31,22,16,3,0,126,11,51,34,21,13,3,0,139,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,10,12,9,11,8,5,4,0,50,13,17,16,16,12,5,0,68,5,16,50,42,37,4,0,154,81,279,301,295,251,56,0,1265,6,4,17,3,5,0,0,43,554,1592,1773,1432,1090,207,4,6659,0,0,0,0,0,0,0,0,11,7,11,10,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,7,0,0,0,20,236,753,711,444,284,52,0,2480,91,58,37,38,20,3,0,252,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,5,4,0,0,0,0,11,11,19,19,12,6,0,0,70,28,59,29,27,22,4,0,168,385,910,812,536,336,66,0,3056,0,0,0,0,0,0,0,0
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,10,5,0,18,0,3,0,3,0,5,0,16,0,0,0,0,0,0,0,3,12,27,25,25,38,26,16,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,7,8,5,0,69,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,9,6,17,24,17,20,6,0,83,0,0,0,0,0,0,0,0
LGA57420,0,7,6,6,3,0,0,15,0,5,0,3,0,0,0,11,5,5,5,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,4,0,4,0,0,7,4,7,14,9,15,0,3,48,6,36,48,50,29,14,0,182,0,0,0,3,0,4,0,4,89,271,228,262,229,55,12,1148,0,0,0,0,0,0,0,0,8,16,4,8,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,54,46,46,9,0,218,5,10,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,6,0,0,16,13,17,0,15,9,0,0,58,47,93,65,77,65,7,3,358,0,0,0,0,0,0,0,0
LGA57490,13,7,4,0,0,0,0,19,25,27,23,12,16,4,0,102,71,57,43,27,20,8,5,223,14,12,9,0,0,0,0,41,4,5,0,0,0,0,0,12,11,6,3,4,4,5,0,37,32,20,6,7,12,6,0,80,32,84,173,186,178,71,19,748,520,285,197,204,203,67,10,1484,16,22,22,10,6,4,4,86,3174,3339,2921,2620,2205,562,85,14901,12,11,11,5,0,0,0,41,110,30,28,15,20,3,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,7,0,0,0,27,1964,2815,3116,3116,2028,343,19,13399,584,149,100,104,102,23,0,1068,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,4,0,18,3,10,0,0,33,30,32,4,12,8,3,0,92,90,41,48,53,31,15,0,281,2799,3088,3333,3320,2212,390,13,15159,50,28,20,12,8,0,0,120
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,8,7,6,6,13,4,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0
LGA57700,0,0,3,0,0,0,0,6,5,3,5,0,4,0,0,24,10,6,8,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,17,12,6,0,4,0,0,0,21,16,25,43,61,75,47,12,269,78,40,35,30,47,16,9,261,4,8,4,3,0,0,4,24,577,628,571,526,519,177,42,3041,0,3,0,0,0,0,0,5,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,381,464,458,398,283,44,0,2029,110,32,19,17,12,0,0,188,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,16,15,13,16,15,19,5,0,76,518,516,495,438,313,54,0,2337,0,6,0,0,0,0,0,5
LGA57770,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,3,0,6,13,5,0,32,0,0,0,0,0,0,0,3,20,58,50,54,62,17,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,15,21,20,8,0,92,0,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,3,11,27,9,10,9,3,0,79,25,58,25,35,33,5,0,193,0,0,0,0,0,0,0,0
LGA57840,7,6,0,0,0,0,0,17,10,15,12,3,4,6,0,44,25,21,25,14,14,8,0,104,5,9,3,0,3,0,0,27,3,0,0,0,0,0,0,5,0,9,12,0,4,0,0,27,15,19,21,0,11,0,0,57,28,65,134,147,173,148,35,727,171,95,83,58,63,36,3,509,3,6,4,3,0,9,6,31,918,1154,1270,1111,906,440,74,5879,7,12,5,0,5,0,0,28,48,56,17,22,9,0,0,146,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,5,11,3,3,0,0,0,23,675,1138,1168,1180,873,224,12,5270,119,88,56,67,56,20,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,0,15,6,17,3,0,4,0,0,30,45,31,29,28,33,15,0,171,910,1358,1289,1300,980,258,18,6106,31,22,3,8,4,0,0,74
LGA57910,33,16,7,6,3,0,0,61,43,72,45,40,34,5,0,241,180,210,145,113,89,25,5,776,18,28,10,12,5,5,0,83,5,7,3,0,7,0,0,19,46,53,35,21,11,10,0,176,72,85,47,31,24,16,0,274,79,397,737,762,666,356,104,3099,966,554,457,355,344,204,46,2927,32,61,36,29,15,5,3,182,6181,8897,8890,7870,5959,2160,370,40326,43,74,56,37,25,8,0,239,201,181,83,69,31,15,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,29,14,4,4,0,154,3798,6141,6348,6460,4703,1137,66,28654,727,387,268,241,189,67,6,1890,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,12,10,22,20,20,16,0,0,87,24,26,37,18,13,3,0,126,125,111,83,86,66,28,3,504,4990,6989,6922,6957,5052,1260,81,32249,94,128,73,55,29,10,0,389
LGA57980,4,5,0,0,0,0,0,7,6,16,18,6,6,0,0,58,64,107,104,67,30,10,0,383,8,15,11,6,3,5,0,50,0,5,0,0,0,0,0,6,0,11,19,8,0,0,0,42,8,29,25,16,3,3,0,92,18,135,212,158,154,93,22,800,176,117,105,84,84,36,9,615,3,7,7,4,7,0,0,30,1037,1949,1989,1653,1155,451,81,8310,71,109,71,56,39,9,0,353,42,47,30,14,12,6,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,5,0,0,32,828,1849,1629,1571,997,217,16,7118,129,110,61,50,58,16,0,431,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,6,21,14,16,11,0,0,65,0,8,4,4,5,4,0,28,52,69,38,45,47,9,4,258,1124,2217,1857,1769,1182,259,26,8429,33,57,32,31,36,6,0,198
