POW_LGA_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
LGA57420,0,0,0,5,0,0,0,0,0,0,57,0,0,0,0,63,8,0,0,0,0,13,996,44,77,21,12,1148,290,9,38,23,3,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
LGA57490,4,0,0,54,43,10,10,6,0,62,427,49,50,7,5,552,52,0,3,0,3,57,12367,1018,1289,132,86,14901,11040,321,754,122,36,12276,0,0,0,0,0,4,11,0,0,0,0,13,46,0,9,0,0,50,87,11,13,6,0,116,14,0,0,0,0,18,3,0,0,0,0,5,16,0,0,0,0,19,75,3,14,0,0,91,3,0,0,0,0,8,17,0,0,0,0,22,277,12,11,6,4,301,102,0,8,0,0,111,8,4,5,0,0,16,3,0,0,0,0,3,108,6,13,0,0,122,22,3,4,0,0,26,25,0,0,0,0,33,29,4,0,0,0,33,9,0,0,0,0,12,122,8,3,6,0,140,19,0,0,0,0,24,27,5,6,0,0,37,868,25,68,19,4,984,14,0,0,0,0,14,408,6,10,6,5,434,23,0,5,0,0,31,68,3,3,0,0,74,448,15,30,8
LGA57630,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,27,6,4,0,0,41,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,12,10,0,3,3,0,14,95,9,16,5,0,125,15,3,0,0,0,22,2130,346,456,86,23,3041,1787,143,261,83,18,2291,5,0,0,0,0,5,4,0,0,0,0,4,9,0,6,0,0,9,16,3,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,6,0,0,11,0,0,0,0,0,0,3,0,6,0,0,7,72,4,4,3,5,91,16,0,0,0,0,18,4,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,15,4,0,0,4,0,8,4,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,17,0,4,0,0,18,0,0,0,0,0,0,5,0,0,0,0,6,89,0,19,10,0,116,8,0,0,0,0,8,48,0,0,0,0,55,0,0,0,0,0,0,21,0,0,0,0,19,66,0,9,0
LGA57770,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,3,0,0,0,0,3,195,24,26,10,0,262,124,8,13,5,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,0,0,26,12,8,10,3,0,39,343,36,38,3,0,422,20,3,0,0,3,24,4324,867,574,81,35,5879,3987,244,302,50,14,4594,6,0,0,0,0,6,6,0,0,0,0,6,32,0,3,0,0,40,144,27,17,10,0,191,7,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,24,0,4,0,0,33,0,0,0,0,0,0,32,4,3,0,0,33,258,14,3,0,0,278,108,10,8,5,0,126,38,4,6,0,0,51,9,0,0,0,0,9,63,4,5,0,0,70,26,3,0,0,0,36,38,0,6,0,0,41,41,5,8,0,4,62,0,0,0,0,0,0,187,20,14,0,0,227,88,0,0,0,0,84,22,0,0,0,0,21,163,9,17,0,0,191,5,0,0,0,0,5,175,4,7,0,0,184,23,3,8,0,0,28,75,4,10,0,0,85,145,13,15,0
LGA57910,16,0,4,189,393,42,78,16,17,548,2725,314,361,40,32,3485,109,16,8,3,15,143,31834,4439,3448,363,238,40326,21244,1049,1403,262,69,24027,49,4,4,0,0,53,29,0,0,0,0,29,147,9,15,0,0,169,487,63,51,18,5,629,76,5,6,3,0,81,37,3,4,0,0,47,18,0,0,5,0,18,156,11,30,5,0,200,41,3,7,0,0,49,128,3,18,5,0,154,1324,37,46,12,10,1429,245,6,7,0,0,262,142,11,15,0,0,166,42,5,0,0,0,53,446,22,23,4,3,502,242,21,32,8,0,298,142,0,21,0,0,168,142,9,13,0,0,167,21,0,0,0,0,23,505,26,32,5,0,571,144,3,0,0,6,148,73,0,8,0,0,88,1145,36,62,3,4,1261,58,3,3,0,0,63,776,10,26,8,4,827,122,9,23,0,0,158,250,17,17,4,0,284,1074,57,90,10
LGA57980,4,0,0,62,49,6,7,0,0,58,469,58,32,7,0,557,21,4,3,0,0,34,6553,1113,552,64,31,8310,6011,301,314,54,22,6690,0,0,0,0,0,0,12,0,0,0,0,12,48,0,3,0,0,51,151,15,8,0,0,174,16,3,0,0,0,21,7,0,0,0,0,7,7,0,0,0,0,7,51,0,5,0,0,62,6,0,0,0,0,8,47,0,3,0,0,54,251,7,3,0,4,273,86,0,0,0,0,91,27,0,0,0,0,31,7,0,0,0,0,7,145,0,7,0,0,152,49,0,0,0,0,50,59,0,7,0,0,64,30,3,4,0,0,35,3,0,0,0,0,3,202,7,13,6,0,230,37,0,0,0,0,37,32,0,0,0,0,33,291,14,10,0,0,318,15,0,0,0,0,15,152,3,0,0,0,152,31,0,4,0,0,36,99,7,4,0,0,106,246,14,18,3
LGA58050,7,0,0,141,402,42,99,28,8,581,1945,216,185,32,25,2395,114,16,3,5,22,157,28979,2829,2410,367,212,34793,15706,579,982,246,55,17575,26,0,0,0,0,29,21,0,0,0,0,25,79,3,8,0,0,91,250,25,22,3,4,305,42,0,8,3,0,54,18,3,3,0,0,20,15,0,0,0,0,16,106,5,13,0,0,126,13,0,3,0,0,17,72,3,7,0,0,80,943,50,64,21,10,1090,122,3,14,6,0,141,67,4,3,3,0,78,16,0,0,0,0,17,223,12,14,5,0,252,85,9,9,8,0,116,46,4,3,0,0,51,40,6,4,0,0,48,10,0,0,0,0,14,319,11,20,7,5,358,47,0,0,0,0,51,40,3,0,0,0,48,1011,32,47,15,3,1114,49,0,7,0,0,53,667,7,19,16,3,709,59,3,5,0,0,75,155,5,8,0,0,169,561,23,31,13
LGA58190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,19,19,11,0,92,30,8,7,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,99,18,26,14,0,151,66,8,8,14,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,3,0,0,0,0,0,0,10,4,5,0,0,16,0,0,3,0,0,6,238,62,99,26,5,444,223,28,49,24,6,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,31,15,10,8,0,65,44,0,3,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,3,0,33,14,5,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,4,0,0,84,136,9,23,8,0,170,1114,56,65,8,10,1253,40,0,6,0,6,51,13168,1014,791,83,76,15131,7240,232,250,53,17,7791,16,0,0,0,0,21,26,0,0,0,0,25,53,9,4,0,0,64,408,28,21,14,0,474,12,0,0,0,0,12,12,0,0,0,0,13,9,0,0,0,0,10,76,0,4,0,0,81,6,0,0,0,0,4,125,0,3,0,0,133,588,12,18,5,3,628,259,8,13,3,0,276,61,0,6,0,0,63,15,0,0,0,0,17,119,0,0,0,0,119,61,0,3,0,0,71,72,0,3,0,0,84,135,10,6,4,0,155,9,0,0,0,0,4,526,18,8,7,0,556,131,0,0,0,0,137,22,0,4,0,0,29,384,14,18,0,0,414,25,0,3,0,0,27,486,0,8,6,0,496,33,4,3,0,0,39,212,12,9,5,0,236,250,3,4,0
LGA58540,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,158,41,39,29,4,272,61,10,13,20,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,6,0,0,62,108,29,22,4,0,168,717,74,55,0,3,856,42,3,0,0,4,47,9033,1359,845,106,49,11392,6300,412,446,51,17,7224,13,0,0,0,0,13,15,4,0,0,0,17,54,4,3,0,0,58,265,29,22,4,0,329,9,0,5,0,0,16,15,0,0,0,0,15,4,0,0,0,0,7,63,5,10,0,0,75,6,0,0,0,0,8,68,5,5,0,0,75,351,16,6,4,6,378,96,5,3,4,0,104,49,0,3,0,0,53,11,0,0,0,0,11,144,4,10,0,0,160,100,7,9,5,0,118,50,3,4,0,0,61,41,6,7,0,0,58,8,0,0,0,0,6,235,15,11,6,3,271,75,0,0,0,0,76,18,0,0,0,0,21,307,20,12,0,0,339,12,0,0,5,0,13,189,0,4,0,0,194,45,0,3,0,0,47,104,6,3,0,0,112,234,12,17,0
LGA58610,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,180,41,65,25,0,315,172,10,30,23,6,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,64,18,12,8,5,106,34,3,10,10,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,11,0,0,77,344,72,117,19,11,568,1394,308,244,23,18,1983,75,12,15,0,13,118,20861,3182,3073,321,173,27615,10624,579,951,215,59,12430,31,0,0,0,0,39,16,0,0,0,0,17,48,0,4,0,0,55,162,21,24,9,0,221,21,0,7,0,0,26,41,5,4,0,0,40,14,0,0,0,0,16,81,9,11,10,0,106,5,0,0,3,0,8,39,5,4,0,0,50,483,48,36,8,3,585,98,6,14,0,0,122,59,0,9,0,0,69,23,0,7,0,0,27,237,21,25,5,0,285,60,12,9,0,0,75,40,0,0,0,0,43,42,3,3,0,0,53,5,0,0,0,0,10,204,5,26,5,4,248,34,0,0,0,0,35,30,8,9,0,0,48,829,37,79,16,8,963,22,6,0,0,0,23,378,5,27,10,3,425,65,9,10,0,0,85,110,5,14,3,0,134,955,76,135,17
LGA58820,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,26,17,0,0,6,5,26,1405,52,73,27,18,1578,514,19,30,18,10,589,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,30,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,39,51,36,3,207,51,9,18,27,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,171,13,10,11,7,208,22,5,8,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,36,34,22,7,158,54,10,15,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,158,41,78,18,7,304,94,19,30,20,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,59,6,0,0,0,0,6,1074,13,14,3,8,1116,180,0,3,4,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,209,48,63,15,3,347,173,17,26,24,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
LGA59320,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,6,96,17,25,13,3,155,25,10,6,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
