POW_LGA_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,7,9,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,4,0,4,7,4,6,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,37,27,72,51,10,16,0,278,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,3,5,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,12,0,4,12,4,4,0,3,0,0,22,0,5,4,9,11,3,0,3,0,28,7,0,8,0,4,7,3,0,0,30,0,0,0,0,5,5,0,0,0,18,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
LGA56580,4,7,13,9,35,30,5,22,0,122,0,6,4,5,0,4,0,3,0,21,0,10,0,0,0,0,4,0,0,19,0,0,4,4,7,0,0,0,5,17,65,341,280,198,479,305,56,81,16,1817,0,0,0,0,0,0,0,0,0,3,3,48,0,0,0,0,0,0,0,48,0,31,3,0,0,0,0,0,0,35,3,20,4,0,0,0,0,0,0,25,0,11,16,0,0,3,0,0,0,35,0,17,16,0,0,0,0,0,0,45,0,7,14,10,4,3,0,4,0,54,0,6,9,10,9,13,0,0,0,43,3,6,4,4,11,8,5,0,0,44,0,5,6,0,17,14,0,5,0,42,0,0,0,3,9,4,0,3,0,23,0,0,4,0,6,10,0,9,4,26,0,3,6,4,3,12,4,20,0,46,0,0,0,0,0,0,0,6,0,11,0,3,9,5,0,5,3,18,0,40
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,3,5,7,3,3,0,23,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,30,76,97,60,170,101,21,31,3,594,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,0,0,0,50,3,25,10,0,0,0,0,0,0,36,0,16,0,0,0,0,0,0,0,22,0,16,18,3,0,0,0,0,0,41,4,5,18,9,6,0,0,5,0,51,4,6,18,6,19,9,0,0,0,56,0,3,11,7,31,15,0,0,0,67,0,5,0,6,9,12,3,4,0,45,0,0,6,0,0,0,0,0,0,11,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,4,5,4,0,11,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56790,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,18,12,16,13,5,7,0,97,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,11,4,0,3,4,0,0,0,0,0,15,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,28,16,15,23,21,0,10,0,116,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,11,0,4,5,0,0,0,0,0,0,10,0,0,5,0,0,6,0,0,0,7,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9
LGA57000,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,9,6,5,17,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,177,61,97,131,1016,1210,356,478,11,3528,19,19,19,28,115,262,89,165,6,723,36,27,38,28,158,406,191,422,3,1306,4,5,16,9,39,25,8,10,18,129,1524,2493,3490,2445,10514,7180,1615,2023,174,31457,8,8,3,0,0,0,0,4,3,25,19,217,10,0,0,3,0,0,4,256,21,280,41,6,0,0,0,0,4,355,23,220,101,8,3,4,0,0,9,365,9,162,122,14,12,5,0,0,7,334,21,137,220,49,27,12,0,4,13,474,20,74,170,94,117,32,6,0,4,512,23,39,88,65,240,67,11,11,6,552,6,17,38,46,263,131,20,17,6,549,24,8,22,19,139,130,22,29,8,405,9,13,14,19,114,120,26,22,0,339,5,4,9,14,59,71,21,32,0,219,22,15,9,14,112,149,47,61,0,436,4,5,0,5,24,50,15,34,0,141,6,4,5,0,20,80,30,103,5,255
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,5,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,0,0,0,0,0,0,0,0,5,10,38,47,17,30,15,10,12,3,180,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,9,0,4,8,6,0,0,0,0,0,20,0,0,3,8,9,0,0,0,0,19,0,0,0,0,4,0,0,0,0,10,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57280,6,0,3,6,37,33,16,70,0,167,0,0,0,4,0,7,3,23,0,44,5,0,0,0,0,3,17,30,0,57,0,0,0,0,0,0,0,0,6,8,61,70,84,48,230,188,80,226,14,994,0,0,0,0,0,0,0,0,0,4,3,39,0,0,0,0,0,0,0,44,0,19,4,0,0,0,0,0,0,25,0,9,9,0,0,0,0,0,0,18,4,3,6,0,3,0,0,0,0,21,0,9,16,8,7,4,0,0,6,52,0,6,7,14,11,4,0,3,0,46,3,5,3,6,24,10,3,0,0,47,0,6,0,0,17,15,4,5,0,70,0,0,6,4,8,8,0,3,5,38,0,0,0,0,3,5,0,15,0,29,0,0,0,0,4,0,0,5,0,20,0,0,0,0,3,3,0,10,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,4,0,6,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,19,3,15,5,8,22,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,0,7,12,7,40,36,14,27,0,139,0,0,0,0,4,10,0,12,0,33,0,0,0,0,4,8,0,13,0,36,0,0,6,3,4,4,0,4,4,23,140,567,597,345,861,502,114,182,22,3323,6,34,0,0,0,0,0,0,4,44,31,633,21,0,0,3,0,0,3,687,15,444,71,9,0,3,0,0,7,546,13,245,109,14,4,0,0,0,3,388,19,166,189,28,11,3,0,3,6,415,30,120,264,76,44,20,0,5,7,561,19,64,147,118,134,38,7,9,4,533,10,31,54,85,178,53,8,7,0,424,13,11,27,25,107,68,24,28,4,292,3,10,7,3,36,36,14,23,0,139,0,4,4,4,18,28,7,27,0,101,3,0,5,0,9,15,0,9,0,40,0,0,0,0,11,14,3,35,0,63,0,3,0,0,4,5,3,5,0,23,0,5,3,0,0,5,5,15,0,29
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,5,0,9,6,3,3,0,23,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,29,175,132,55,75,90,15,37,4,621,0,5,0,0,0,0,0,0,0,4,4,91,3,0,0,0,0,0,0,99,8,46,15,0,0,0,0,0,0,67,0,27,16,0,0,0,0,0,0,39,3,16,17,10,0,3,0,0,0,43,0,9,23,11,4,0,0,0,0,52,0,10,16,17,11,6,4,0,0,53,4,0,10,8,18,11,0,0,0,56,0,0,3,4,10,10,0,0,0,30,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,0,0,5
LGA57770,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,17,3,5,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,3,11,9,11,26,33,6,12,0,121,0,5,3,0,4,8,0,9,0,29,0,8,9,3,0,6,0,4,0,35,0,0,0,0,3,0,0,0,0,4,64,346,347,190,436,276,48,66,13,1784,0,3,0,0,0,0,0,0,0,8,10,137,5,0,0,0,0,0,0,154,3,74,10,0,0,0,0,0,0,95,0,58,17,0,0,0,0,0,0,84,0,27,21,0,3,3,0,0,0,61,4,22,37,7,4,0,0,5,0,79,7,13,35,17,10,3,0,4,0,83,4,5,20,15,22,16,3,3,0,89,5,5,0,6,29,30,6,6,0,95,3,4,4,9,20,23,9,11,0,75,4,4,6,5,4,11,6,7,0,46,0,6,0,0,3,0,8,8,0,28,0,3,0,5,3,18,5,17,0,47,0,0,0,0,0,7,5,5,0,19,0,6,0,4,0,8,0,18,0,30
LGA57910,27,34,40,30,167,183,58,118,0,662,0,12,16,13,16,24,17,31,0,121,5,30,11,10,13,33,12,39,5,160,0,9,5,3,11,8,4,5,14,62,424,1716,1770,1051,3033,2058,442,584,77,11153,9,33,3,3,4,0,4,7,8,68,60,875,30,0,0,0,0,4,12,973,25,746,134,12,7,3,0,0,8,932,28,475,167,27,14,11,0,5,4,718,32,331,304,44,15,9,0,5,5,746,29,269,476,84,62,19,4,5,9,968,21,123,321,203,188,72,12,24,13,972,22,71,121,158,336,154,28,28,14,928,27,40,61,71,278,205,60,62,5,809,16,21,37,26,137,170,57,60,3,522,11,15,11,23,90,130,42,64,0,389,11,6,17,12,50,80,21,48,0,243,6,10,13,18,60,97,37,100,0,343,0,3,3,3,9,15,11,34,0,83,0,9,7,16,8,30,8,78,0,169
LGA57980,10,13,10,12,49,66,20,37,0,216,0,8,5,0,3,14,6,12,0,49,0,5,3,0,10,16,5,17,0,55,0,0,0,5,0,5,0,0,9,17,93,450,444,247,796,541,99,141,23,2837,0,0,0,0,0,0,0,0,0,13,9,125,0,0,0,0,0,0,0,136,3,100,15,3,0,0,0,0,0,122,0,57,18,6,0,0,0,0,0,87,4,38,28,5,0,0,4,0,0,83,5,35,58,11,4,6,0,0,5,123,5,17,28,28,20,14,0,0,6,118,0,15,14,18,30,21,0,4,0,101,3,4,10,5,47,33,8,3,3,115,4,5,7,5,25,27,7,9,0,92,4,4,0,4,16,26,7,3,0,67,8,0,0,3,6,10,6,13,0,50,0,3,0,5,15,25,16,22,0,91,0,0,0,0,4,8,0,12,0,19,0,0,0,3,8,19,4,22,0,62
LGA58050,10,18,13,15,84,118,34,95,3,394,0,0,4,4,5,15,9,18,0,59,0,12,5,4,3,16,8,21,0,73,0,6,0,0,16,12,0,0,8,50,263,1028,1137,635,1994,1590,360,524,68,7602,9,37,3,0,0,0,3,0,0,61,42,673,28,0,0,0,0,0,9,753,23,529,87,12,4,8,0,0,0,671,16,348,146,14,4,0,0,3,0,530,11,214,229,25,11,12,0,0,5,512,24,183,330,111,59,12,0,10,7,728,27,91,196,152,158,53,8,12,4,695,13,35,87,90,291,109,19,17,7,672,24,20,35,45,209,141,40,43,3,562,9,7,14,11,97,109,40,40,4,335,3,4,8,6,69,96,33,45,4,271,4,5,7,4,24,51,17,36,3,156,3,3,10,0,27,50,22,74,0,200,0,3,0,0,6,9,4,17,0,39,0,6,0,3,0,12,4,29,0,51
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,6,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,3,15,10,0,9,0,95,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
