POW_LGA_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA56090,0,12,0,0,11,0,4,0,0,12,0,6,0,0,6,0,5,4,0,3,0,3,0,0,3,5,8,0,0,12,3,4,0,0,5,3,4,0,0,9,0,3,0,0,8,3,5,0,0,6,0,3,0,0,8,0,3,0,0,3,0,0,0,0,5,26,60,10,0,93,124,582,13,9,733,307,352,21,20,699,454,224,23,14,716,487,215,47,10,761,538,293,27,9,870,534,290,27,11,859,610,313,20,14,961,664,357,26,7,1056,630,369,39,12,1055,400,315,47,10,780,175,224,27,0,433,50,109,3,3,160,18,61,11,0,91,4988,3708,337,128,9163,0,5,0,0,3,0,0,0,0,5,0,5,0,0,8,0,0,0,0,3,3,0,0,0,0,6,0,0,3,7,0,7,3,0,7,5,6,0,0,9,4,4,0,0,11,4,0,0,0,6,0,3,0,0,4,0,0,0,0,0
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,0,0,0,5,6,0,0,0,6,6,3,0,0,5,10,0,0,0,12,5,3,0,0,9,3,0,0,0,3,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,9,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,4,0,3,0,0,3,4,0,0,0,7,0,0,0,0,0,0,7,0,0,6,0,0,0,0,4,4,6,0,0,3,0,4,0,0,3,9,40,0,0,58,99,315,16,6,437,259,175,12,11,460,343,128,22,8,504,359,145,23,13,541,441,171,19,5,648,434,153,24,7,612,518,147,15,9,689,529,143,34,7,710,483,175,52,10,721,277,147,44,10,476,103,106,19,4,225,32,48,0,0,85,12,33,0,6,47,3878,1892,283,107,6158,0,0,0,0,4,0,0,0,0,5,6,0,0,0,6,0,0,0,0,3,0,3,0,0,3,3,5,0,0,3,4,3,0,0,4,0,0,0,0,5,3,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,4,0,0,16,4,3,0,0,6,8,5,5,3,19,11,8,0,0,24,28,12,0,0,43,28,19,0,0,44,36,15,0,0,54,29,28,0,0,57,37,29,0,0,68,26,31,4,0,62,16,27,3,0,50,9,16,5,0,26,9,13,0,6,17,249,205,27,12,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,15,14,0,0,0,18,25,9,0,0,34,42,17,3,0,55,27,11,0,0,43,16,4,0,4,25,22,3,0,0,32,37,8,0,0,53,19,15,0,0,26,45,13,0,0,58,9,9,0,0,24,10,4,0,0,8,3,0,0,0,11,283,82,13,9,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,18,44,54,11,8,117,119,54,0,4,178,134,56,11,3,207,105,65,11,5,182,123,76,11,6,214,119,58,3,3,189,142,70,3,5,218,171,92,6,4,265,158,90,15,0,262,142,84,18,0,243,72,63,11,0,145,14,25,8,0,41,9,16,0,0,22,1339,801,102,41,2282,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA56580,0,8,0,0,8,0,18,0,0,21,0,18,0,0,16,0,20,0,0,23,6,16,0,0,20,3,11,0,0,13,9,12,4,0,22,6,18,0,0,23,5,25,0,0,32,6,12,0,0,18,0,3,0,0,3,0,6,0,0,4,0,5,0,0,5,38,156,5,3,205,54,412,22,3,494,422,675,22,26,1147,945,428,70,31,1482,911,421,95,23,1450,848,498,85,27,1454,793,463,34,17,1299,861,424,38,5,1324,907,455,36,14,1410,775,427,41,8,1249,525,387,48,8,962,222,310,19,10,564,81,149,8,0,238,28,88,6,0,134,7373,5132,526,168,13197,0,0,0,0,5,0,0,0,0,8,3,0,0,0,3,0,3,0,0,0,5,0,0,0,10,3,0,0,0,5,7,5,0,0,11,9,6,0,0,15,7,0,0,0,7,5,8,0,0,8,3,0,0,0,3,0,0,0,0,0
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,19,6,0,0,24,12,0,0,0,13,16,3,0,0,22,13,0,0,0,14,12,0,0,0,16,24,3,0,0,29,31,0,10,0,37,19,4,0,0,24,12,0,0,0,8,0,3,0,0,6,0,0,0,0,0,169,32,15,7,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,4,0,0,0,0,5,0,0,5,0,3,0,0,6,0,6,0,0,0,0,3,0,0,3,0,0,0,0,3,4,5,0,0,9,0,7,5,0,6,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,4,4,0,0,4,0,0,0,0,0,14,26,8,4,50,101,176,11,11,289,253,100,15,7,373,250,85,23,10,370,269,110,14,7,401,290,132,22,8,455,288,112,14,6,419,318,143,17,9,483,372,160,17,15,563,330,154,17,6,503,302,172,29,3,510,128,98,19,0,244,38,43,6,8,93,12,19,0,0,35,2942,1510,205,85,4743,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,5,3,0,0,0,8,0,0,0,0,3,3,0,0,0,3,3,0,0,0,9,3,0,0,0,6,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0
LGA56790,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,4,9,11,0,0,23,16,25,10,4,46,30,16,3,0,58,32,13,0,0,56,41,26,7,3,79,57,29,6,0,94,55,29,5,0,89,65,35,4,0,103,78,42,3,8,132,73,62,7,6,145,87,61,8,0,160,40,43,0,0,84,19,23,0,0,37,15,15,0,0,28,598,416,70,23,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,6,0,0,0,0,0,3,5,0,0,3,8,0,0,0,6,5,0,0,0,4,5,5,0,0,5,11,0,0,0,11,8,0,0,0,7,6,5,0,0,13,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,45,22,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,67,4,0,77,21,87,4,0,116,72,27,5,0,111,60,28,4,3,100,59,33,0,0,94,42,29,0,0,71,65,35,0,0,92,72,37,3,0,117,59,36,0,3,100,36,41,3,0,83,10,29,0,0,39,6,13,0,0,24,0,11,0,0,10,507,476,31,14,1030,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,15,40,4,0,0,45,59,8,13,0,83,88,9,8,3,104,61,15,9,0,84,73,14,13,0,100,68,8,13,0,86,77,6,9,0,89,64,22,11,0,98,55,4,6,0,69,26,4,5,0,36,3,0,0,0,10,9,0,0,0,12,634,86,91,12,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,3,22,0,3,31,17,54,5,0,75,46,56,6,3,110,40,48,15,0,102,37,28,14,5,84,56,32,11,0,103,61,32,6,0,100,48,42,18,0,106,45,32,11,6,85,33,32,16,0,75,14,15,6,0,36,4,12,0,5,18,5,10,0,0,17,414,409,102,18,948,460,1776,90,92,2410,6611,5121,398,243,12370,14496,3771,821,313,19398,16527,4438,1732,335,23029,18320,5469,1558,232,25576,16400,4348,734,187,21665,15026,3408,561,197,19190,13230,2821,660,147,16852,9957,2506,695,89,13240,6022,2280,543,85,8934,2231,1446,234,42,3951,528,669,77,19,1301,124,261,23,35,447,119929,38312,8127,2003,168377,4,3,3,10,20,36,27,0,6,70,56,20,0,15,89,66,17,0,13,105,88,25,3,13,127,68,17,0,6,97,96,19,4,5,121,79,27,4,3,108,67,18,0,4,94,55,17,0,4,72,6,10,3,0,24,8,7,0,0,11
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,7,3,9,0,0,15,10,3,0,0,15,13,4,0,0,18,8,4,3,0,23,20,12,0,0,34,13,0,0,0,18,12,13,0,0,33,26,14,0,0,41,26,20,4,0,48,26,22,3,0,51,11,9,0,0,18,5,5,0,0,11,4,6,0,0,16,185,131,16,3,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,3,6,27,57,65,0,4,119,90,34,4,9,136,115,24,3,5,152,96,47,8,3,148,104,40,3,5,157,141,57,5,6,209,161,62,10,4,241,154,71,8,4,243,141,74,11,10,236,113,70,16,6,201,54,60,13,0,132,34,32,3,5,76,12,30,3,7,50,1283,672,103,54,2103,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57280,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,3,0,5,0,0,8,4,0,0,0,6,9,0,0,0,9,6,0,0,0,3,6,0,0,0,5,0,0,5,0,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,27,14,10,0,61,147,227,14,13,402,437,104,37,28,606,915,154,88,35,1194,1106,240,136,35,1518,1126,245,145,34,1551,880,157,99,36,1170,817,124,108,15,1058,766,92,107,18,981,672,84,95,16,867,433,81,78,11,602,150,33,38,0,223,35,14,4,3,59,3,0,0,0,7,7489,1568,946,246,10245,5,0,0,0,0,0,0,0,4,6,5,0,0,0,8,4,0,0,4,6,10,0,0,0,17,9,0,3,3,13,6,0,0,0,11,13,0,0,0,13,9,3,0,0,10,6,0,5,0,4,0,0,0,0,3,0,0,0,0,0
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,14,7,0,0,0,10,12,6,3,0,18,21,10,0,0,36,21,6,0,0,28,13,7,0,0,21,15,7,0,0,23,21,10,0,0,36,21,15,0,0,36,22,15,3,0,38,11,9,0,0,15,5,8,0,0,17,5,4,0,0,10,175,103,9,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,15,26,9,0,0,40,82,11,11,11,111,145,28,9,0,185,144,41,15,5,209,117,28,12,8,159,106,27,19,3,154,128,26,8,3,167,161,19,8,5,190,115,29,17,7,169,111,26,13,3,160,39,14,5,0,54,6,11,0,0,16,9,9,0,0,19,1181,290,113,46,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,0,40,3,0,44,13,32,4,0,51,3,29,3,0,36,7,21,6,0,30,13,21,3,0,37,12,15,5,0,31,16,27,5,0,45,16,22,3,0,46,17,22,3,0,44,5,12,4,0,29,3,4,0,0,12,0,6,0,0,8,0,8,0,5,8,111,261,46,9,421,459,2572,75,50,3160,1785,1608,112,77,3578,2298,1136,239,80,3752,2146,1192,224,74,3636,2179,1393,137,58,3772,1981,1280,96,38,3399,2032,1230,91,48,3403,2001,1098,132,45,3277,1744,1073,160,46,3013,981,872,127,15,1993,329,444,56,9,833,65,183,13,0,259,19,80,3,4,115,18022,14166,1460,553,34194,10,9,0,0,16,13,7,0,0,24,5,5,0,0,11,5,7,0,0,14,13,4,0,0,18,14,14,0,3,33,19,9,0,0,30,12,11,0,0,17,9,7,3,0,21,4,3,0,5,10,3,0,0,0,7,0,0,0,0,0
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,4,0,0,0,4,0,0,0,0,6,4,5,0,0,11,10,3,0,0,13,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,39,10,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,5,0,0,6,0,3,0,0,5,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,4,5,0,0,4,0,3,0,0,6,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,11,35,3,5,57,129,453,19,3,608,295,272,13,16,601,375,212,29,22,632,430,252,39,13,727,372,260,28,20,681,346,215,18,11,590,348,177,19,10,554,362,205,15,10,590,309,198,24,10,540,227,170,30,9,433,87,96,20,0,202,29,52,6,0,85,10,32,0,0,51,3313,2580,261,132,6290,3,0,0,0,5,6,0,0,0,11,4,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,8,0,4,18,21,10,0,0,36,56,8,0,0,66,42,11,3,4,59,26,19,0,5,46,27,9,0,0,35,35,8,0,0,49,38,11,0,3,52,43,13,3,0,51,34,12,0,0,48,11,11,0,0,17,3,0,0,0,7,5,0,0,0,9,338,112,11,15,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,10,0,0,10,0,9,3,0,10,4,5,0,0,10,0,4,0,0,3,7,3,0,0,4,0,7,0,0,9,0,6,3,0,11,0,5,0,0,7,3,4,0,0,7,0,8,0,0,7,0,4,0,0,4,0,3,0,0,5,0,3,0,0,7,14,60,16,0,95,59,666,23,9,757,448,835,37,36,1358,803,480,50,21,1358,916,517,79,30,1536,905,562,90,19,1579,801,535,35,12,1380,854,482,32,13,1379,859,492,27,12,1388,729,424,49,11,1211,539,420,40,5,1005,212,329,22,4,572,69,192,16,6,284,21,78,8,7,113,7214,6009,510,183,13910,0,3,0,0,7,3,4,0,0,6,8,6,0,0,11,0,4,0,0,6,5,4,0,0,8,10,5,0,0,12,8,3,0,0,14,6,6,0,0,4,3,5,0,0,6,0,5,0,0,8,3,0,0,0,7,0,0,0,0,0
LGA57910,3,34,0,0,38,11,65,0,5,86,19,60,14,0,89,15,50,4,0,68,7,40,0,0,56,10,35,0,0,45,28,46,7,0,83,19,52,6,0,78,22,38,9,0,75,11,49,11,0,71,14,33,3,0,48,6,13,0,0,20,9,14,0,3,25,175,532,58,14,778,667,3811,178,57,4711,3457,4125,256,139,7973,5426,2553,291,202,8463,5871,2764,476,205,9317,6046,2981,308,147,9485,5471,2754,190,99,8522,5656,2517,176,94,8442,5277,2444,189,105,8003,4395,2237,252,82,6967,2933,2213,232,36,5417,1132,1454,147,29,2755,318,786,51,14,1169,96,371,22,20,507,46740,31019,2766,1216,81734,0,24,0,0,27,18,12,0,4,34,36,17,0,9,55,41,11,3,0,58,38,12,0,3,50,32,15,0,4,56,29,11,0,3,45,30,19,0,0,47,26,16,4,4,47,26,17,3,0,45,7,17,4,0,28,10,11,0,3,18
LGA57980,0,11,0,0,11,0,9,0,0,15,0,11,0,0,15,4,5,0,0,8,4,9,0,0,15,4,5,0,0,8,6,5,5,0,21,6,11,0,0,15,6,4,3,0,15,0,8,4,0,12,0,6,0,0,4,0,0,0,0,0,0,5,0,0,10,35,97,13,4,142,81,630,16,14,739,832,875,36,26,1769,1592,552,87,34,2259,1698,672,135,38,2539,1459,772,111,28,2377,1332,692,56,28,2103,1333,614,36,20,2006,1242,575,48,17,1882,1003,496,65,12,1576,631,443,58,5,1146,264,297,28,4,595,76,168,10,0,258,39,85,6,5,124,11585,6860,690,244,19377,0,0,0,0,0,4,8,0,0,10,7,0,0,0,8,6,3,0,0,9,3,0,0,0,8,4,7,0,0,8,6,5,0,0,10,4,0,0,0,11,7,4,0,0,20,5,0,0,0,15,3,4,0,0,6,0,0,0,0,0
