LGA_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
LGA54170,0,0,0,3,4,0,3,9,0,0,0,15,0,0,4,21,0,10,3,37,7,0,5,61,3,5,9,24,0,0,7,50,9,5,7,18,0,0,5,51,3,4,11,15,0,3,0,33,4,4,10,14,0,0,0,27,14,32,34,122,15,5,24,248,0,0,35,366,205,16,63,689,51,710,254,890,155,49,83,2189,591,1786,627,2545,92,74,191,5901,1079,2345,1189,2975,65,134,256,8038,1262,2320,1409,2870,49,170,300,8375,990,1697,1369,3175,42,170,231,7672,826,1616,1708,3657,56,276,662,8790,4790,10477,6588,16474,667,884,1782,41659,0,0,0,4,0,0,99,98,0,0,0,5,0,0,135,142,0,0,0,3,0,0,333,340,3,4,0,4,0,0,432,441,0,5,0,7,0,0,449,470,0,3,4,15,0,0,365,384,4,4,7,12,0,0,370,396,6,16,14,50,0,4,2180,2271,0,0,35,370,209,16,161,790
LGA54200,0,0,0,11,0,0,9,27,0,0,0,5,4,0,0,12,0,0,5,37,5,0,3,52,0,0,0,23,0,0,0,33,0,8,0,16,0,0,0,27,3,4,0,9,0,0,3,22,0,0,0,3,0,0,0,12,6,10,14,108,15,6,21,182,0,0,18,114,78,8,29,245,18,142,80,372,86,18,27,735,131,394,211,1132,61,25,62,2022,275,624,432,1190,31,46,95,2693,270,561,425,1158,21,57,96,2588,204,361,332,1102,16,56,98,2179,271,571,523,1387,17,104,309,3181,1175,2645,2016,6455,310,320,718,13633,0,0,0,0,0,0,44,43,0,0,0,5,0,0,72,76,0,0,0,0,0,0,174,180,0,0,0,0,0,0,196,200,0,0,0,3,0,0,179,183,0,0,0,7,0,0,163,170,0,0,4,0,0,0,140,145,3,0,4,20,0,0,968,999,0,0,18,126,84,8,77,313
LGA54280,0,0,0,0,3,0,13,17,0,5,0,17,10,0,13,47,0,4,0,61,7,3,16,86,0,0,4,29,0,0,20,52,0,5,0,22,0,0,13,48,0,0,3,15,0,0,12,32,0,0,0,8,0,0,15,23,6,10,13,149,24,7,92,297,0,0,0,42,27,6,19,94,18,51,11,235,61,10,22,414,118,269,99,850,27,17,62,1444,116,236,156,801,18,28,64,1422,83,138,114,725,14,30,41,1149,42,97,108,563,6,23,46,886,21,61,56,337,3,16,84,581,400,850,542,3549,171,130,340,5986,0,0,0,0,0,0,51,51,0,0,0,0,0,0,106,113,0,0,0,5,0,0,248,253,0,0,0,0,0,0,214,215,0,0,0,5,0,0,198,203,0,0,0,6,0,0,190,197,0,0,0,3,0,0,158,162,0,4,3,13,0,0,1171,1191,0,0,0,44,36,6,80,155
LGA54310,0,0,0,9,3,0,0,12,0,0,0,27,7,0,4,31,0,0,0,70,11,0,9,93,5,6,4,66,5,0,7,83,3,0,0,36,0,0,7,53,0,4,4,7,3,0,10,33,0,0,0,5,0,0,4,7,3,10,8,218,21,3,44,317,0,0,0,31,25,4,16,79,3,14,0,130,36,0,10,198,75,182,78,744,21,10,49,1148,102,197,206,796,14,26,55,1398,54,138,147,572,7,20,33,986,22,62,94,349,7,9,31,569,8,11,20,108,0,4,16,172,263,604,540,2735,115,78,209,4552,0,0,0,0,0,0,93,95,0,0,0,0,0,0,113,118,0,0,0,5,0,0,397,406,0,0,0,3,0,0,438,439,0,0,0,3,0,0,296,299,0,0,0,0,0,0,194,195,0,0,0,0,0,0,76,76,0,0,0,11,5,0,1609,1629,0,0,0,36,33,4,113,188
LGA54340,0,0,0,0,0,0,5,4,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,29,0,0,0,6,4,0,4,11,0,0,0,33,9,4,0,55,7,13,9,78,3,4,16,125,4,16,7,53,7,6,6,101,6,11,19,52,3,8,5,97,3,17,8,56,4,0,15,106,3,15,17,56,3,4,34,122,20,71,60,329,29,30,79,619,0,0,0,0,0,0,16,16,0,0,0,0,0,0,9,9,0,0,0,0,0,0,25,25,0,0,0,0,0,0,37,39,0,0,0,0,0,0,20,23,0,0,0,3,0,0,16,20,0,0,0,0,0,0,21,21,0,0,0,0,0,0,144,151,0,0,0,6,6,0,23,32
LGA54410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,9,0,0,5,18,0,0,0,22,0,0,4,17,0,0,3,24,0,4,4,14,0,0,5,20,0,6,7,21,0,0,0,38,0,0,5,17,0,0,15,47,9,12,23,97,4,3,22,163,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,19,19,0,0,0,0,0,0,9,9,0,0,0,0,0,0,51,53,0,0,0,0,0,0,3,9
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,12,0,0,0,20,0,3,4,5,0,0,3,16,0,6,0,11,0,0,0,20,0,0,4,9,0,0,0,8,0,0,0,5,0,0,4,11,5,17,12,39,4,6,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,21,19,0,0,0,0,0,0,4,9
LGA54550,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,10,0,0,0,0,5,0,3,9,0,7,0,12,0,0,0,19,0,8,4,29,5,0,4,45,4,21,16,34,0,0,5,75,0,14,10,20,0,0,7,52,0,9,3,26,0,0,10,56,5,12,16,15,0,8,12,73,11,62,48,139,11,8,45,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,21,21,0,0,0,0,0,0,57,57,0,0,0,0,5,0,5,11
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,4,0,4,0,0,0,6,0,4,0,12,0,0,0,21,0,3,4,18,0,0,0,30,0,0,0,12,0,0,0,15,0,4,0,11,0,0,4,12,0,0,4,9,0,0,6,19,0,13,12,64,5,4,15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,0,0,0,41,37,0,0,0,4,0,0,5,3
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,4,3,0,0,0,7,0,3,0,8,0,0,0,14,0,0,0,8,0,0,0,4,0,0,0,14,0,0,9,19,0,3,4,32,0,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,5,0,8,3,0,0,19,0,3,4,13,0,3,3,26,0,9,6,14,0,0,0,26,0,0,4,5,0,0,0,15,0,0,5,17,0,0,8,21,0,21,16,61,11,4,8,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0
LGA54830,0,0,0,4,3,0,3,15,0,0,0,20,5,0,9,29,4,6,3,37,11,0,5,67,0,0,4,30,0,0,0,41,0,0,5,10,0,0,9,27,3,0,4,6,0,0,0,11,0,0,0,7,0,0,6,15,8,15,15,116,17,3,30,210,0,0,3,80,67,6,22,184,8,96,55,341,91,12,40,654,124,444,296,1124,86,36,84,2186,304,654,346,1019,38,53,124,2539,94,312,289,809,20,49,103,1680,61,126,145,600,15,32,58,1039,47,86,120,553,16,31,129,974,648,1722,1259,4526,333,210,560,9260,0,0,0,0,0,0,64,65,0,0,0,0,0,0,58,61,0,0,0,0,0,0,241,242,0,0,0,4,0,0,216,215,0,0,0,10,0,0,148,153,0,0,0,3,0,0,105,110,0,0,0,6,0,0,67,77,0,0,4,22,0,0,900,931,0,0,3,87,70,6,92,268
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,0,0,7,0,0,0,9,0,0,0,20,3,3,0,35,6,0,0,45,0,9,8,24,0,0,0,49,5,7,3,22,0,0,5,41,0,4,5,22,0,6,9,35,0,0,0,14,0,3,8,27,3,26,22,133,3,6,26,217,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,14,14,0,0,0,0,0,0,6,5,0,0,0,0,0,0,37,38,0,0,0,5,4,0,4,15
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,3,4,19,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,11,5,34,0,0,4,62,4,7,9,26,0,0,4,49,3,9,10,14,0,0,6,42,0,4,3,23,0,0,4,38,0,0,4,10,0,0,0,17,13,29,36,113,8,0,23,218,0,0,0,0,0,0,5,5,0,0,0,0,0,0,25,25,0,0,0,0,0,0,98,98,0,0,0,0,0,0,77,77,0,0,0,0,0,0,78,78,0,0,0,0,0,0,55,55,0,0,0,0,0,0,15,15,0,0,0,0,0,0,346,346,0,0,0,0,0,0,5,10
LGA55040,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,10,0,0,0,0,0,0,0,3,0,4,4,9,4,0,0,22,0,8,13,47,3,0,4,79,3,4,11,40,4,0,6,64,4,8,3,27,0,0,3,49,0,3,6,21,0,3,0,35,0,0,3,17,0,0,3,23,16,34,35,161,17,4,22,278,0,0,0,0,0,0,6,6,0,0,0,0,0,0,45,45,0,0,0,0,0,0,106,106,0,0,0,0,0,0,72,72,0,0,0,0,0,0,45,45,0,0,0,0,0,0,37,36,0,0,0,0,0,0,10,10,0,0,0,0,0,0,327,333,0,0,0,0,4,0,4,10
LGA55110,0,0,0,3,9,3,7,23,0,0,0,13,8,0,0,32,0,3,4,64,3,0,7,86,0,4,10,35,5,0,4,56,0,0,4,26,5,0,7,44,0,3,13,30,0,0,4,53,0,4,3,20,0,3,8,36,11,11,28,197,29,6,38,329,0,0,18,169,138,8,55,387,12,102,83,540,113,19,43,913,70,347,254,1592,93,40,100,2492,182,422,416,1582,47,54,144,2846,208,426,478,1750,32,67,127,3094,226,408,558,1871,35,75,160,3331,297,663,919,2901,45,207,753,5790,988,2368,2727,10411,495,477,1382,18855,0,0,0,4,0,0,81,84,0,0,0,0,0,0,141,141,0,0,5,3,0,0,326,328,0,0,0,0,0,0,376,384,0,0,3,11,0,0,409,420,0,0,0,8,0,0,313,325,0,3,4,26,0,0,393,431,3,3,8,51,0,6,2048,2123,0,0,18,181,147,10,147,496
LGA55180,0,0,0,3,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,22,6,3,4,36,0,0,0,19,9,0,9,43,0,3,0,51,15,0,8,83,0,43,19,146,18,7,15,243,15,39,23,122,3,3,8,224,20,31,35,179,3,10,16,297,14,54,55,186,5,14,21,365,20,63,51,209,3,20,75,443,75,244,181,914,63,61,156,1696,0,0,0,0,0,0,16,16,0,0,0,0,0,0,15,15,0,0,0,0,0,0,37,38,0,0,0,0,0,0,36,38,0,0,0,3,0,0,62,66,0,0,0,0,0,0,45,47,0,0,0,0,0,0,61,62,0,0,0,5,0,0,264,278,0,0,0,23,16,0,24,64
LGA55250,0,0,0,0,0,0,11,10,0,0,0,4,0,0,3,6,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,35,47,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,15,4,16,6,38,0,0,0,65,3,3,6,21,0,3,0,37,0,0,5,12,0,0,0,19,0,0,5,22,0,0,0,27,0,0,3,9,0,0,0,18,9,23,21,103,9,3,10,185,0,0,0,0,0,0,6,6,0,0,0,0,0,0,13,13,0,0,0,0,0,0,49,55,0,0,0,0,0,0,30,29,0,0,0,0,0,0,27,21,0,0,0,0,0,0,15,19,0,0,0,0,0,0,15,15,0,0,4,3,0,0,150,152,0,0,0,0,0,0,13,17
LGA55320,0,0,0,8,5,0,7,15,0,0,3,9,4,0,0,17,0,8,4,15,0,0,9,39,7,3,7,10,0,0,0,27,3,3,9,8,0,0,0,20,5,3,6,12,0,3,4,26,0,0,3,8,0,0,0,14,14,23,31,60,8,4,21,157,0,0,16,155,98,7,35,320,65,637,159,381,98,25,66,1431,703,1930,401,970,45,32,136,4210,1165,2225,598,985,44,64,147,5218,1184,1875,766,1091,32,91,161,5204,967,1432,678,1215,24,109,169,4601,1095,1879,1204,1728,48,190,510,6645,5177,9979,3818,6524,388,523,1231,27638,0,0,0,0,0,0,56,56,0,0,0,3,0,0,69,66,0,3,0,0,0,0,210,209,0,4,0,0,0,0,251,256,0,5,5,10,0,0,240,254,0,0,0,3,0,0,224,228,0,4,9,18,0,0,325,357,4,13,9,28,0,0,1371,1437,0,0,16,163,103,7,98,395
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,4,6,0,3,17,5,3,3,28,3,0,3,42,0,4,3,20,0,0,3,29,0,0,3,13,0,0,0,18,0,4,3,5,0,0,0,13,0,0,4,6,0,0,4,7,7,16,17,75,4,0,11,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,36,36,0,0,0,0,0,0,38,38,0,0,0,0,0,0,19,19,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,129,129,0,0,0,0,0,0,4,3
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,3,0,4,25,0,0,0,5,4,0,0,6,0,4,0,29,3,0,6,43,13,13,8,68,6,0,0,106,3,17,16,52,5,0,3,89,12,15,9,48,0,6,5,91,5,15,7,62,0,4,6,97,5,6,7,52,0,9,22,100,35,62,43,312,20,13,50,535,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,10,0,0,0,0,0,0,25,25,0,0,0,0,0,0,30,31,0,0,0,0,0,0,22,22,0,0,0,0,0,0,23,23,0,0,0,0,0,0,35,36,0,0,0,3,0,0,152,158,0,0,0,3,4,0,14,21
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,10,4,0,0,8,0,3,0,13,0,4,0,4,0,0,0,9,0,3,0,4,0,0,0,9,0,0,0,6,0,0,4,13,4,8,3,31,0,7,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,12,12,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,4,0,0,0,9,0,0,12,25,0,0,0,3,0,0,4,8,0,0,0,15,3,0,0,13,0,6,0,37,0,0,0,59,7,12,6,32,0,0,0,53,0,14,5,40,3,5,3,69,0,7,0,37,0,0,6,57,4,6,13,37,0,0,12,75,9,50,30,204,5,11,32,336,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,16,20,0,0,0,0,0,0,15,15,0,0,0,0,0,0,13,18,0,0,0,0,0,0,15,15,0,0,0,0,0,0,19,19,0,0,0,3,0,0,101,103,0,0,0,3,0,0,14,18
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,11,0,0,0,16,0,3,0,5,0,0,0,12,0,3,0,8,0,0,0,24,0,0,7,7,0,0,0,14,0,0,4,14,0,6,3,20,3,8,8,51,4,7,7,86,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,38,38,0,0,0,0,0,0,11,11
LGA55740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,12,0,0,0,9,0,0,7,17,14,63,16,28,0,0,9,124,80,188,36,51,0,0,14,370,144,209,51,48,6,0,15,462,152,223,58,52,0,4,15,507,122,177,39,58,0,3,17,423,115,228,93,99,0,17,43,603,635,1087,290,341,12,26,115,2515,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,40,40,0,0,0,0,0,0,37,37,0,0,0,0,0,0,33,33,0,7,0,0,0,0,35,36,0,0,0,0,0,0,40,45,0,7,0,0,0,0,188,194,0,0,0,9,0,0,8,21
