SA2_CODE_2021,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85over,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85over,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85over,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85over,C11_M_ArchBuild_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85over,C11_M_AgEnv_RS_Tot,C11_M_Health_15_19,C11_M_Health_20_24,C11_M_Health_25_34,C11_M_Health_35_44,C11_M_Health_45_54,C11_M_Health_55_64,C11_M_Health_65_74,C11_M_Health_75_84,C11_M_Health_85over,C11_M_Health_Tot,C11_M_Educ_15_19,C11_M_Educ_20_24,C11_M_Educ_25_34,C11_M_Educ_35_44,C11_M_Educ_45_54,C11_M_Educ_55_64,C11_M_Educ_65_74,C11_M_Educ_75_84,C11_M_Educ_85over,C11_M_Educ_Tot,C11_M_MngtCom_15_19,C11_M_MngtCom_20_24,C11_M_MngtCom_25_34,C11_M_MngtCom_35_44,C11_M_MngtCom_45_54,C11_M_MngtCom_55_64,C11_M_MngtCom_65_74,C11_M_MngtCom_75_84,C11_M_MngtCom_85over,C11_M_MngtCom_Tot,C11_M_Soc_cult_15_19,C11_M_Soc_cult_20_24,C11_M_Soc_cult_25_34,C11_M_Soc_cult_35_44,C11_M_Soc_cult_45_54,C11_M_Soc_cult_55_64,C11_M_Soc_cult_65_74,C11_M_Soc_cult_75_84,C11_M_Soc_cult_85over,C11_M_Soc_cult_Tot,C11_M_Creative_art_15_19,C11_M_Creative_art_20_24,C11_M_Creative_art_25_34,C11_M_Creative_art_35_44,C11_M_Creative_art_45_54,C11_M_Creative_art_55_64,C11_M_Creative_art_65_74,C11_M_Creative_art_75_84,C11_M_Creative_art_85over,C11_M_Creative_art_Tot,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85over,C11_M_FoodHos_PS_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85over,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85over,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85over,C11_M_FldStu_NS_Tot,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85over,C11_M_Tot_Tot,C16_M_NatPhy_sci_15_19,C16_M_NatPhy_sci_20_24,C16_M_NatPhy_sci_25_34,C16_M_NatPhy_sci_35_44,C16_M_NatPhy_sci_45_54,C16_M_NatPhy_sci_55_64,C16_M_NatPhy_sci_65_74,C16_M_NatPhy_sci_75_84,C16_M_NatPhy_sci_85over,C16_M_NatPhy_sci_Tot,C16_M_InfTec_15_19,C16_M_InfTec_20_24,C16_M_InfTec_25_34,C16_M_InfTec_35_44,C16_M_InfTec_45_54,C16_M_InfTec_55_64,C16_M_InfTec_65_74,C16_M_InfTec_75_84,C16_M_InfTec_85over,C16_M_InfTec_Tot,C16_M_EngRT_15_19,C16_M_EngRT_20_24,C16_M_EngRT_25_34,C16_M_EngRT_35_44,C16_M_EngRT_45_54,C16_M_EngRT_55_64,C16_M_EngRT_65_74,C16_M_EngRT_75_84,C16_M_EngRT_85over,C16_M_EngRT_Tot,C16_M_ArchBuild_15_19,C16_M_ArchBuild_20_24,C16_M_ArchBuild_25_34,C16_M_ArchBuild_35_44,C16_M_ArchBuild_45_54,C16_M_ArchBuild_55_64,C16_M_ArchBuild_65_74,C16_M_ArchBuild_75_84,C16_M_ArchBuild_85over,C16_M_ArchBuild_Tot,C16_M_AgEnv_RS_15_19,C16_M_AgEnv_RS_20_24,C16_M_AgEnv_RS_25_34,C16_M_AgEnv_RS_35_44,C16_M_AgEnv_RS_45_54,C16_M_AgEnv_RS_55_64,C16_M_AgEnv_RS_65_74,C16_M_AgEnv_RS_75_84,C16_M_AgEnv_RS_85over,C16_M_AgEnv_RS_Tot
506031129,0,19,30,37,49,34,24,5,3,201,0,14,38,36,33,10,3,0,0,129,10,52,138,208,272,214,147,81,17,1135,3,25,29,31,47,49,41,30,8,257,0,0,11,7,8,7,3,0,0,50,0,12,47,28,29,21,19,12,0,171,0,0,7,15,36,46,19,13,7,132,3,43,86,124,145,93,53,26,9,584,8,15,35,29,39,25,21,6,3,189,5,9,19,11,4,5,6,0,0,62,3,9,7,17,6,9,3,0,0,66,0,0,0,0,0,0,0,0,0,5,0,0,7,6,0,3,3,3,0,27,48,29,59,50,55,65,34,30,19,404,85,242,501,589,742,585,383,217,59,3408,0,11,18,37,51,42,26,12,0,202,0,8,38,61,31,19,6,0,0,165,8,72,129,224,318,204,176,81,29,1242,7,22,33,36,45,48,29,38,7,264,0,0,7,10,14,10,10,4,0,48
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
506031131,0,19,31,52,68,42,13,3,5,233,7,16,63,62,49,19,4,0,0,214,20,109,196,291,367,320,153,47,18,1530,5,31,42,54,70,62,31,14,8,317,0,0,11,24,16,24,9,5,0,86,0,16,37,22,46,37,20,10,0,182,0,9,18,27,37,68,37,15,0,206,0,64,129,152,163,162,54,9,0,739,9,28,39,48,60,62,36,7,0,291,4,15,29,30,12,5,7,0,0,99,4,14,25,30,21,18,9,4,0,118,0,0,0,0,0,0,0,0,0,4,0,0,5,14,9,17,4,0,0,50,36,26,40,43,45,58,44,26,4,328,93,346,669,850,966,885,425,135,37,4405,0,24,26,48,76,54,26,4,0,261,3,14,40,89,54,21,14,0,0,237,8,91,189,368,343,303,212,67,7,1593,0,26,37,58,65,62,45,11,4,313,0,4,9,15,26,19,15,4,0,93
506041132,0,10,21,30,8,14,8,0,0,94,5,25,82,45,16,7,0,0,0,181,14,72,297,262,239,216,114,42,4,1267,0,48,95,48,41,45,42,17,3,338,0,10,15,17,9,11,7,3,0,72,0,16,20,18,12,11,6,0,0,90,0,0,12,19,13,6,14,3,0,69,0,56,138,82,46,45,22,4,0,401,14,21,51,46,28,20,16,0,0,194,8,12,33,11,10,5,9,3,0,89,8,24,62,40,18,19,11,3,0,187,0,6,0,0,0,0,0,0,0,8,0,0,7,11,9,5,6,3,0,38,79,99,167,159,117,104,69,43,18,855,138,389,999,789,571,520,318,127,26,3873,4,9,32,31,24,12,8,3,0,119,4,9,92,71,23,6,0,0,0,215,11,99,389,323,250,219,145,58,16,1509,12,31,104,58,49,42,44,27,8,361,0,4,22,12,18,14,9,4,0,82
506041133,0,7,41,45,21,14,0,3,0,140,9,20,125,62,33,8,0,0,0,257,26,101,347,456,365,239,76,27,4,1643,9,31,55,75,71,48,24,4,4,322,0,6,15,14,16,6,9,0,0,63,0,15,41,51,45,21,5,0,0,174,0,0,12,26,28,27,4,4,0,99,11,50,241,234,155,70,17,4,0,779,13,22,44,47,34,25,11,4,0,206,6,13,34,21,6,0,4,0,0,76,5,17,39,53,23,13,5,0,0,159,0,0,0,0,0,0,0,0,0,4,0,0,11,29,6,3,4,0,0,60,125,253,396,278,153,95,40,27,9,1371,195,535,1395,1378,971,577,204,78,16,5340,0,19,35,51,41,21,12,5,0,181,15,18,101,110,51,14,3,0,0,320,12,120,372,523,472,257,152,36,0,1948,6,34,74,68,69,50,30,9,4,339,0,9,12,10,22,5,9,0,0,66
506041134,0,6,17,8,16,4,0,5,0,56,10,9,64,22,12,6,0,0,0,119,21,96,280,231,241,242,166,77,12,1370,12,40,79,64,56,56,56,29,3,396,5,9,25,22,13,9,5,0,3,87,5,7,14,12,18,11,12,0,0,82,0,3,12,4,12,26,13,0,0,83,9,27,93,48,41,38,19,15,3,297,5,21,51,22,22,31,23,6,0,181,3,7,18,12,9,6,0,0,0,68,7,28,43,33,18,26,10,4,0,167,0,0,0,0,0,4,0,0,0,3,0,5,16,9,5,5,5,0,4,55,106,86,177,165,152,120,88,99,51,1049,183,339,885,664,617,589,398,244,83,4003,0,0,25,17,11,9,5,5,0,76,6,16,58,41,16,4,5,0,0,146,14,83,300,294,271,234,162,101,32,1493,11,40,96,77,68,63,46,48,14,451,0,6,28,16,22,15,11,0,0,89
506041135,0,3,18,19,6,11,0,0,0,65,9,13,51,46,15,7,0,0,0,143,8,74,288,286,241,186,69,19,4,1186,7,28,68,85,51,61,28,4,0,322,3,3,13,10,10,7,0,4,0,51,0,3,22,30,19,7,4,0,0,88,0,0,0,18,16,21,0,0,0,64,4,17,98,97,61,40,17,0,0,339,5,9,37,32,31,17,9,3,0,135,0,8,15,15,10,3,0,0,0,54,4,6,43,45,35,13,4,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,27,40,43,77,71,73,48,27,8,4,389,91,222,742,748,582,416,164,46,8,3023,0,4,22,32,26,10,10,0,0,102,10,27,77,95,25,12,3,0,0,248,20,96,396,408,337,235,132,46,9,1673,3,44,111,80,70,62,33,12,0,411,3,3,14,14,10,12,4,3,0,59
506041136,0,5,13,13,7,4,4,0,0,44,7,14,41,10,7,0,0,0,0,76,12,46,211,173,197,167,87,27,9,916,11,22,46,36,43,37,25,19,4,244,0,7,9,4,7,3,0,0,0,39,0,3,12,10,8,13,9,0,0,51,0,3,8,13,7,13,6,4,0,57,8,15,56,51,37,26,23,0,0,213,3,12,18,24,28,21,10,0,0,109,0,7,15,6,4,0,0,0,0,35,0,4,25,20,22,19,12,3,0,107,0,0,0,0,0,0,0,0,0,11,0,3,7,10,4,5,0,0,0,29,58,45,105,87,77,94,59,48,16,600,105,177,559,462,444,396,234,115,40,2541,0,5,16,13,13,4,6,0,0,59,3,14,48,27,13,4,0,0,0,114,15,71,250,272,201,182,118,56,10,1170,3,28,65,38,54,37,34,23,5,290,0,0,9,13,12,9,0,3,0,46
506041137,0,15,34,34,33,19,9,4,0,145,3,25,76,50,17,9,0,0,0,186,19,135,330,391,395,355,226,74,6,1937,15,49,83,84,106,93,60,21,4,504,3,12,20,23,24,12,7,0,0,93,0,12,27,28,30,19,10,4,0,131,0,9,22,15,28,31,20,4,3,128,15,64,145,98,115,103,49,9,0,596,3,25,62,43,46,41,22,4,0,256,10,18,33,17,6,11,5,0,0,98,3,28,58,33,37,26,13,0,0,202,0,0,0,6,0,4,0,0,0,10,0,0,15,14,11,11,12,3,0,55,86,70,123,131,105,100,77,65,20,776,167,445,1030,966,947,829,507,201,29,5119,0,8,34,27,33,21,10,0,0,136,10,24,80,65,37,9,3,0,0,228,25,132,367,424,373,373,274,105,28,2102,6,41,97,84,85,89,73,36,4,518,0,7,19,24,26,9,10,0,0,86
506051138,0,6,15,22,11,9,4,3,0,75,0,13,45,27,18,12,0,0,0,110,25,106,273,304,284,287,105,41,7,1432,3,33,66,48,63,62,29,4,0,316,0,7,21,15,4,8,9,0,0,69,4,3,19,14,18,18,10,0,0,80,0,0,12,16,11,14,12,0,0,61,8,17,87,79,72,39,18,7,0,329,0,9,25,39,26,17,4,0,4,125,3,9,16,12,7,5,3,3,0,51,8,18,36,25,14,14,6,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,11,16,7,8,6,0,0,40,34,39,98,102,83,80,50,49,16,554,76,265,724,721,611,568,244,128,32,3373,0,7,21,24,14,5,11,0,0,86,4,9,62,61,24,10,6,0,0,176,17,123,353,401,342,287,156,65,9,1753,13,31,97,67,60,70,43,19,5,411,0,6,23,22,17,13,3,3,0,86
506051139,0,0,11,10,9,4,7,0,0,40,5,8,28,16,8,4,0,0,0,69,13,80,238,219,220,128,94,54,5,1052,10,32,43,44,43,31,28,10,3,248,3,4,15,17,8,7,4,0,0,57,0,0,17,17,6,5,4,0,0,55,0,4,8,15,13,13,11,0,0,64,3,8,44,61,31,30,15,3,0,196,7,10,24,26,8,18,4,5,0,96,0,3,13,10,7,3,5,0,0,38,0,11,31,21,17,13,4,0,0,93,0,0,0,0,4,0,0,0,0,6,0,0,5,10,5,4,0,0,0,34,52,29,93,109,84,48,45,32,6,502,103,193,570,571,469,305,223,111,17,2553,0,0,14,12,6,3,8,0,0,51,3,11,24,22,14,6,0,0,0,75,14,92,267,236,203,155,111,68,12,1164,7,32,65,50,30,47,25,17,0,276,0,0,12,15,13,3,3,0,0,52
506051140,0,6,12,30,32,49,33,9,3,168,7,11,18,37,23,9,0,0,0,101,21,78,126,220,323,332,209,92,20,1414,10,24,40,59,67,82,49,31,6,371,0,0,14,20,21,20,13,7,3,96,0,0,16,26,35,26,16,13,3,141,0,0,17,19,33,35,36,9,4,158,8,15,38,80,81,104,72,25,5,428,5,8,24,32,46,49,39,14,0,219,8,11,13,17,15,10,3,3,0,86,3,9,14,18,19,12,9,0,0,84,0,0,0,0,3,0,0,0,0,6,0,6,4,14,11,11,8,3,0,53,38,26,39,68,60,83,46,41,14,418,90,199,367,637,768,816,533,252,65,3730,0,7,9,34,41,27,46,16,0,182,0,6,23,36,27,14,11,0,0,114,5,73,164,217,315,293,269,123,25,1489,6,32,60,67,76,76,83,39,5,434,0,0,18,17,26,16,19,9,9,111
506051141,0,3,22,34,37,32,20,7,0,155,3,5,12,26,8,6,0,0,0,70,10,55,108,196,244,222,155,55,12,1058,3,19,25,49,44,50,42,11,7,246,0,6,16,20,18,10,9,5,0,85,0,6,7,20,29,18,10,7,9,92,0,0,7,20,23,37,18,10,4,117,4,12,22,47,56,86,35,8,0,276,4,9,10,23,30,40,20,8,0,144,4,11,16,16,6,12,3,3,0,72,0,4,16,17,8,3,8,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,0,4,0,23,37,19,38,43,56,53,46,37,33,374,68,148,288,516,567,585,377,157,67,2782,0,6,19,23,37,25,36,12,3,167,8,6,5,18,15,13,0,0,0,69,10,62,139,203,253,214,172,93,13,1164,0,14,36,49,47,33,34,20,9,242,0,3,12,20,25,18,7,9,0,95
506061142,0,0,11,7,6,4,0,0,0,35,4,8,17,13,0,0,0,0,0,41,9,71,145,160,151,106,46,9,0,704,10,37,66,49,41,33,17,7,0,247,8,5,12,16,3,3,5,0,0,42,0,0,7,9,11,6,5,0,0,39,0,4,8,10,12,14,5,0,0,56,0,16,28,25,31,21,11,0,0,122,0,4,14,10,8,11,5,0,0,56,0,7,4,4,3,6,4,0,0,20,5,4,16,12,11,9,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,20,11,16,41,50,40,29,22,17,10,237,44,170,374,377,318,230,111,38,16,1677,0,0,10,21,16,12,0,0,0,58,0,17,58,21,8,3,0,0,0,112,16,136,480,308,261,167,99,22,4,1494,4,52,139,73,49,34,36,3,0,400,0,7,23,11,21,10,3,0,0,84
506061143,0,0,3,0,11,0,6,0,0,26,3,6,9,5,4,0,0,0,0,22,7,43,54,132,160,86,35,9,0,526,0,14,17,39,36,27,12,5,0,152,0,0,10,11,10,9,6,3,0,51,0,5,4,6,3,12,0,0,0,30,0,0,6,4,3,8,7,0,0,23,0,6,9,27,22,16,4,0,0,89,0,8,0,7,14,9,3,6,0,36,8,0,0,0,0,0,3,0,0,11,0,0,3,14,9,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,13,29,13,19,31,33,39,14,10,0,171,48,87,133,267,309,211,97,31,8,1194,0,0,6,3,5,5,3,0,0,30,0,5,3,0,3,0,0,0,0,15,17,59,81,113,164,130,69,15,4,659,0,18,24,26,39,30,18,4,7,175,0,4,3,9,14,13,5,6,0,51
506061144,0,0,0,8,0,3,3,0,0,17,5,0,5,5,0,0,0,0,0,7,9,22,43,86,100,72,49,12,0,382,3,13,10,15,18,15,11,4,0,94,0,0,8,8,9,8,4,0,0,43,0,0,0,8,8,9,5,0,0,30,0,0,6,6,5,7,0,0,0,30,0,3,0,13,9,12,10,3,0,54,0,0,0,9,4,6,4,0,0,29,0,0,7,0,0,4,0,0,0,13,0,0,3,11,9,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,25,72,99,72,50,23,13,0,365,29,67,161,258,234,197,119,36,3,1107,0,0,0,5,10,3,3,0,0,20,0,4,5,3,0,5,0,0,0,16,0,25,70,79,119,76,52,28,0,445,6,12,16,12,24,26,11,7,0,114,0,0,3,4,6,10,11,0,0,35
506071145,0,13,55,41,38,28,15,7,0,212,3,10,71,41,14,9,4,0,0,145,9,98,292,179,172,131,56,32,17,978,8,31,70,43,33,33,23,13,12,269,0,3,22,16,13,11,6,4,0,83,0,14,94,30,27,25,15,6,3,216,0,13,19,6,23,38,20,13,0,128,6,54,222,149,129,129,53,16,9,772,0,27,95,60,33,38,21,0,0,281,0,28,49,12,8,8,5,5,0,111,4,14,32,20,11,15,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,4,4,0,0,34,39,47,110,73,69,53,39,33,26,478,64,361,1134,685,571,519,254,137,74,3801,0,15,69,46,31,28,30,8,5,236,0,17,48,41,19,14,3,0,0,138,3,83,325,222,150,158,103,42,21,1103,3,31,104,47,34,46,28,12,4,311,0,10,10,8,13,12,9,3,0,69
506071146,6,21,34,33,38,37,12,4,0,184,3,16,54,29,24,12,0,0,0,134,7,70,114,99,144,148,64,24,12,678,0,25,34,22,42,31,21,4,4,183,0,9,15,13,6,10,4,4,0,67,0,12,34,29,31,24,11,8,0,158,0,0,11,16,21,20,18,5,0,99,17,80,112,115,95,95,38,10,12,574,0,16,29,29,41,48,14,8,0,188,0,17,16,6,3,9,4,0,0,62,0,8,15,4,8,9,6,6,0,49,0,0,0,0,0,0,0,0,0,9,0,3,8,6,6,5,3,0,0,37,48,57,63,46,42,46,36,37,26,395,83,337,545,450,499,488,240,114,63,2814,0,17,41,37,42,37,24,3,3,202,3,12,34,33,26,18,9,0,0,133,5,72,156,119,128,160,91,51,10,784,6,23,42,29,41,32,23,6,3,196,0,4,9,10,8,5,3,8,0,51
506071147,0,25,58,72,66,56,20,6,7,302,5,15,71,49,24,17,3,0,0,180,7,77,299,229,247,227,100,29,17,1233,0,38,84,52,50,64,34,7,10,335,0,7,23,11,19,14,12,0,0,89,0,10,76,66,54,31,32,16,3,299,0,3,27,17,38,54,16,10,0,173,4,76,258,243,208,174,69,20,3,1057,0,29,84,71,74,76,21,12,0,375,5,18,51,19,12,10,6,3,0,128,0,12,32,14,17,18,3,0,0,97,6,0,0,0,0,0,0,0,0,4,0,0,8,10,9,6,4,3,0,33,38,70,151,101,94,120,58,52,26,711,59,386,1214,951,909,862,380,155,68,4993,0,23,57,67,60,63,37,11,0,321,0,14,61,70,36,25,7,0,0,206,7,69,294,243,227,212,143,52,16,1266,0,19,100,53,50,49,44,17,4,339,0,5,20,7,18,11,16,5,4,88
507011148,0,0,16,35,15,13,0,0,0,88,4,10,88,58,15,8,0,0,0,187,13,66,344,391,251,117,60,16,5,1272,4,23,70,90,59,35,14,5,0,301,0,0,17,14,16,4,4,0,0,51,0,4,39,62,20,16,0,0,0,139,0,0,22,21,17,12,3,0,0,76,6,23,144,163,80,36,11,0,0,458,0,3,49,41,35,10,5,0,0,151,0,8,26,20,3,3,0,0,0,68,7,13,36,32,15,6,6,0,0,111,0,0,0,6,0,0,0,0,0,4,0,0,6,13,9,0,0,0,0,22,33,15,89,75,47,36,18,3,0,328,67,168,962,1017,573,298,131,28,10,3253,0,0,20,42,40,10,10,0,0,124,3,16,80,106,26,4,3,0,0,235,14,82,358,467,327,165,78,28,3,1524,0,31,88,116,87,54,22,11,0,411,6,6,15,16,12,8,3,8,0,78
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,10,3,5,3,0,0,29,0,5,19,9,9,0,0,0,0,39,8,52,108,159,213,142,66,30,5,784,0,12,24,48,54,36,32,10,3,210,0,0,3,8,8,11,0,4,3,39,0,0,11,12,13,9,0,0,0,46,0,0,9,5,13,7,3,3,0,42,0,11,27,50,50,29,8,0,0,175,0,5,15,16,16,13,3,6,0,70,0,10,13,7,3,0,0,0,0,32,0,4,9,12,8,4,4,0,0,43,0,0,5,0,0,0,0,0,0,7,0,0,0,9,5,5,3,0,0,28,24,19,25,46,46,42,36,22,7,281,39,120,263,382,442,306,169,78,16,1809,0,0,7,6,8,16,8,0,0,46,0,8,15,19,11,0,0,0,0,52,8,55,133,206,218,175,98,39,6,936,4,21,34,42,59,41,37,22,4,262,0,4,8,5,8,10,8,3,0,44
507011153,0,9,21,18,12,4,3,0,0,69,5,6,26,10,8,3,0,0,0,55,0,42,117,140,125,100,59,35,3,621,5,13,46,28,28,18,15,15,5,172,0,3,25,15,8,3,6,0,0,63,0,0,18,12,9,11,3,4,0,51,0,0,6,18,9,11,10,0,0,63,0,13,39,44,29,21,5,0,0,159,3,12,24,34,21,12,3,0,0,111,0,3,14,12,8,6,5,0,0,48,3,10,15,20,11,11,9,3,0,77,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,3,0,0,0,24,22,19,41,40,45,32,34,23,6,258,38,131,396,393,332,230,150,88,14,1778,0,5,16,23,18,11,4,0,0,79,0,8,31,17,10,5,0,0,0,60,11,35,134,129,127,113,63,37,3,653,0,13,53,47,37,25,21,7,0,205,0,0,16,20,15,13,4,0,0,74
507011154,0,6,20,30,20,10,0,0,0,84,3,10,23,12,17,0,0,0,0,65,4,49,153,174,132,91,63,35,6,706,6,22,52,63,40,49,26,10,5,271,0,0,11,21,11,7,0,0,0,61,0,3,19,23,16,9,4,0,7,80,3,0,10,22,17,14,4,6,0,80,5,10,38,41,23,21,0,5,0,147,0,15,24,49,43,27,4,9,0,158,0,4,19,18,16,7,3,0,0,73,0,5,19,25,14,5,7,3,0,83,0,0,0,0,3,0,0,0,0,0,0,3,3,14,7,10,0,3,0,37,39,48,71,65,73,67,60,52,34,506,70,176,462,550,430,322,187,119,49,2354,0,8,29,12,18,17,7,0,0,96,0,0,25,25,15,5,0,0,0,73,8,24,183,154,149,106,91,41,13,780,4,15,64,70,64,31,35,15,5,302,0,0,14,27,20,7,5,0,0,79
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
