SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
505011082,0,0,0,0,0,6,19,29,23,52,33,0,168,0,0,0,0,4,7,18,12,8,5,5,0,68,0,0,0,0,0,10,33,29,19,41,13,3,152,0,0,0,0,0,3,6,0,0,7,0,0,27,0,0,0,0,0,14,31,7,30,11,3,0,107,0,0,0,14,8,30,15,12,8,3,3,0,99,0,0,0,3,0,7,3,0,0,0,0,0,16,0,0,0,0,0,0,6,5,0,0,0,0,9,5,0,23,61,42,92,59,13,9,8,6,13,332,0,0,0,0,0,0,0,0,0,0,0,72,76,15,0,19,80,62,174,201,96,100,133,67,92,1046,0,0,0,0,0,0,9,25,22,68,92,27,246,0,0,0,0,4,3,7,7,9,14,5,5,67,0,0,4,0,0,12,66,64,82,164,72,54,518,0,0,0,0,0,0,11,3,11,21,14,6,65,0,0,0,0,0
505011083,0,0,0,0,3,3,14,35,25,40,21,0,143,0,0,0,0,3,15,19,9,0,0,0,3,48,0,0,0,0,0,8,40,36,18,22,6,0,130,0,0,0,0,0,0,3,3,0,3,0,0,19,0,0,0,0,0,14,22,0,38,3,0,6,93,0,0,0,9,9,23,14,0,9,6,0,0,63,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,62,41,61,27,5,6,3,0,14,241,0,0,0,0,0,0,0,0,0,0,0,49,52,6,0,13,78,56,129,143,93,95,78,23,71,797,0,0,0,0,4,7,13,32,37,84,58,36,276,0,0,0,0,0,8,12,10,7,11,5,0,55,0,0,0,0,6,26,93,120,98,162,49,55,607,0,0,0,0,0,3,13,6,15,21,4,11,85,0,0,0,0,0
505021084,4,0,0,0,0,13,75,118,56,110,34,0,413,0,0,3,7,5,11,24,8,0,7,0,0,65,0,0,0,0,0,26,61,49,15,26,5,3,193,0,0,0,0,0,0,10,10,14,9,0,3,48,0,0,0,4,9,44,41,10,22,8,0,3,146,0,4,9,19,18,37,21,5,4,3,0,4,121,0,0,0,0,0,3,8,0,4,0,0,0,22,0,0,0,0,0,3,7,3,0,0,0,0,16,24,6,42,256,87,127,29,5,5,3,4,26,605,0,0,0,3,3,0,0,0,0,0,0,120,135,30,0,54,307,126,269,275,209,121,160,47,168,1765,0,0,0,0,0,10,44,36,28,57,28,20,221,0,0,0,0,3,8,17,11,3,4,0,10,57,4,0,0,4,0,36,132,113,79,96,25,30,509,0,0,0,0,0,3,18,17,19,13,9,4,81,4,0,0,0,17
505021085,0,0,0,0,0,17,104,85,32,33,8,8,285,0,0,0,8,5,17,14,0,0,0,0,0,45,0,0,0,6,0,38,79,29,5,7,0,4,161,0,0,0,0,4,13,13,5,0,0,0,3,38,0,0,0,12,17,57,34,10,3,4,0,12,147,0,0,10,32,13,15,0,0,3,0,0,0,77,0,0,3,3,0,9,4,0,0,0,0,0,17,0,0,0,0,0,4,4,5,0,0,0,0,13,18,5,36,180,53,62,3,5,0,0,0,15,374,0,0,0,13,0,0,3,0,0,0,0,101,116,24,5,45,250,99,232,258,136,46,49,11,138,1285,0,0,0,0,0,16,79,48,27,31,8,20,225,0,0,0,3,7,27,24,8,4,0,0,9,87,0,0,0,4,5,62,126,43,21,17,9,33,316,0,0,0,0,0,9,22,8,7,7,0,8,63,0,0,7,26,34
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,8,66,128,73,195,121,5,601,0,0,3,4,5,12,14,10,3,6,0,0,56,0,0,0,0,0,19,63,50,25,61,13,4,231,0,0,0,0,0,0,3,5,12,8,7,5,44,0,0,0,5,7,23,37,5,35,12,4,3,119,0,0,0,5,8,22,14,5,4,3,0,0,63,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,8,9,0,27,9,7,28,147,64,83,27,9,0,0,0,18,378,0,0,0,4,0,4,0,3,0,0,0,155,173,7,7,29,165,86,169,229,216,155,289,148,192,1695,0,0,0,0,0,8,20,33,32,69,60,19,233,0,0,0,0,3,8,11,6,4,3,3,4,52,0,0,0,0,4,14,88,73,84,142,33,22,467,0,0,0,0,0,3,13,19,14,33,15,10,104,0,0,3,0,7
505021089,0,0,0,0,0,6,42,62,49,117,104,10,387,0,0,0,4,3,23,32,10,5,5,6,0,84,0,0,0,0,0,28,83,57,31,85,11,0,301,0,0,0,0,0,0,5,10,10,15,8,0,47,0,0,0,3,5,20,50,6,33,18,5,0,143,0,4,9,7,20,46,45,6,15,8,0,10,164,0,0,0,0,5,9,3,0,4,0,0,0,27,0,0,0,0,0,0,3,4,5,0,0,0,13,13,0,21,143,121,173,90,17,14,13,9,23,645,0,0,0,0,0,0,0,0,0,0,0,126,135,16,5,34,165,156,315,352,177,161,263,144,167,1944,0,0,0,0,0,3,29,36,46,142,135,45,448,0,0,0,0,3,10,22,20,9,24,3,12,102,0,0,4,0,0,30,153,166,183,320,121,58,1028,0,0,0,0,0,3,16,11,27,37,20,14,134,0,0,0,3,5
505021090,0,0,0,0,0,19,110,159,74,113,37,9,526,0,0,0,5,5,26,14,3,4,4,0,0,61,0,0,3,0,0,32,74,41,14,16,4,0,176,0,0,0,0,0,3,20,10,6,6,0,0,48,3,0,0,3,12,64,36,6,16,0,6,4,160,0,5,11,23,8,15,10,0,0,0,0,3,68,0,0,0,5,0,4,0,0,0,0,0,3,16,0,0,0,4,3,0,6,7,5,5,0,0,32,15,0,37,208,62,69,14,0,0,0,0,27,437,0,0,0,3,0,0,3,0,0,0,0,94,105,20,6,51,257,100,232,281,231,118,149,46,138,1622,4,0,0,0,0,0,56,41,11,27,12,15,172,0,0,0,5,3,6,15,3,0,3,0,3,42,3,0,0,0,5,39,86,54,28,32,3,5,250,0,0,0,0,0,8,22,13,10,11,0,4,61,6,0,0,13,27
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,0,0,10,97,146,90,178,122,7,658,0,0,0,4,8,20,17,10,9,8,0,0,75,0,0,0,0,3,24,79,38,31,48,12,0,243,0,0,0,0,0,6,6,14,10,8,0,0,49,0,0,0,3,7,23,44,12,36,3,4,0,140,0,0,0,14,8,20,19,3,4,3,0,3,77,0,0,0,0,0,6,0,0,3,0,0,0,16,0,0,0,0,0,0,3,7,5,3,0,0,22,13,3,15,72,39,79,35,11,9,0,5,4,276,0,0,0,0,0,0,0,0,0,0,0,188,187,17,9,17,96,66,179,306,246,191,263,149,205,1749,0,0,0,0,0,0,12,21,13,37,45,18,145,0,0,0,0,0,6,8,14,6,7,0,3,48,0,0,0,0,0,5,67,56,69,92,30,18,338,0,0,0,0,0,8,11,16,14,14,10,4,66,0,0,0,0,0
505021093,0,0,0,0,0,6,73,87,42,95,66,7,377,0,0,0,4,3,23,16,8,0,0,0,0,60,0,0,0,0,0,39,64,24,10,32,8,6,179,0,0,0,0,0,6,4,3,3,4,0,4,33,4,0,0,5,15,37,55,3,27,5,0,10,163,0,0,7,13,7,24,17,5,3,3,0,7,85,0,0,0,0,0,14,5,0,0,0,0,3,20,0,0,0,0,0,3,0,3,0,3,3,0,16,16,0,23,169,46,72,26,9,6,3,0,16,378,0,0,0,9,3,4,0,0,0,0,0,93,112,18,0,29,202,82,221,259,142,99,148,83,146,1431,0,0,0,3,0,4,38,40,25,71,72,24,275,0,0,0,9,0,9,12,9,4,7,7,4,56,0,0,0,0,0,16,99,96,74,106,55,34,481,0,0,0,0,0,8,10,7,8,15,9,11,72,0,0,0,6,11
505021094,0,0,0,0,0,0,20,26,13,49,34,0,150,0,0,0,0,5,12,15,6,0,13,6,0,50,0,0,0,0,3,7,27,25,9,36,11,4,114,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,4,3,3,11,11,0,15,5,4,0,66,0,0,4,5,12,19,12,3,5,3,3,0,64,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,8,5,0,14,52,37,77,46,6,0,6,3,9,259,0,0,0,6,0,0,0,0,0,0,0,58,59,5,0,19,59,50,134,128,74,45,118,69,75,799,0,0,0,0,0,0,3,10,10,33,47,13,120,0,0,0,0,0,4,11,4,7,4,11,11,49,0,0,0,0,0,5,30,45,43,105,43,21,293,0,0,0,0,0,0,5,8,9,5,14,0,42,0,0,0,0,0
505021095,0,0,0,0,0,7,80,121,74,125,35,0,441,0,0,0,4,6,28,11,5,3,5,0,4,69,3,0,0,0,0,33,80,45,19,27,10,5,222,0,0,0,0,0,0,6,0,0,5,0,0,23,0,0,0,4,13,31,45,9,13,13,0,6,130,0,0,0,9,7,9,3,3,0,0,0,3,42,0,0,3,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,5,0,4,5,0,3,15,12,0,23,132,44,50,16,3,0,0,0,6,286,0,0,0,0,0,0,0,0,0,0,0,81,84,20,0,33,163,74,152,248,193,124,180,45,100,1335,0,0,0,0,0,9,22,17,14,29,23,9,121,0,0,0,0,0,7,9,4,0,0,0,4,34,0,0,0,0,0,25,66,46,29,42,15,6,232,0,0,0,0,0,5,11,8,3,14,9,4,48,0,0,3,6,9
505021096,0,0,0,0,0,6,27,31,27,59,62,9,221,0,0,5,0,4,9,18,9,4,9,3,0,58,0,0,0,0,3,13,32,33,8,36,7,0,130,0,0,0,0,0,5,4,4,0,4,3,0,28,0,0,0,0,7,15,34,7,27,11,7,0,107,0,0,3,15,9,34,27,12,8,7,4,0,121,0,0,0,0,0,8,6,6,4,0,0,0,13,0,0,0,0,0,0,0,4,0,6,0,4,12,14,0,21,99,69,151,94,24,16,7,7,11,503,0,0,5,5,6,4,0,0,0,0,0,71,83,14,0,29,111,97,241,238,121,98,144,87,98,1279,0,0,0,0,0,10,22,27,33,75,100,30,299,0,0,0,0,0,9,16,13,8,15,10,4,70,4,0,0,3,5,13,56,79,106,240,98,54,650,0,0,0,0,0,0,4,7,17,14,14,7,70,0,0,0,0,4
505021097,0,0,0,0,0,14,54,98,39,104,55,9,389,0,0,0,5,9,29,23,8,3,9,5,0,90,3,0,0,0,3,30,65,45,18,40,8,4,221,0,0,0,0,0,8,5,10,7,12,7,4,50,0,0,0,6,15,46,41,8,20,11,6,5,157,0,0,4,21,18,20,17,3,4,0,0,4,93,0,0,0,7,0,4,5,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,4,5,0,11,18,0,39,154,83,118,55,12,3,13,9,16,529,0,0,0,3,0,3,6,0,0,0,0,100,109,23,3,48,199,129,274,265,192,104,197,94,134,1654,3,0,0,0,5,3,30,38,30,71,70,25,276,0,0,0,0,0,10,11,6,3,6,8,7,52,0,0,0,5,3,29,68,61,83,116,61,28,451,0,0,0,0,0,3,16,9,10,16,9,5,59,0,0,0,0,10
505021301,0,0,0,0,0,6,29,50,26,31,16,4,169,0,0,0,9,7,18,7,4,0,0,0,0,43,0,0,0,0,4,17,42,14,21,20,8,0,117,0,0,0,0,0,7,3,5,4,3,3,0,21,0,0,0,0,3,26,21,5,16,4,0,5,90,0,0,4,8,10,25,13,9,0,4,4,3,82,0,0,0,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,9,13,0,26,147,61,99,43,7,5,0,8,15,422,0,0,0,3,0,0,0,0,0,0,0,61,69,19,4,33,172,89,193,161,91,70,70,42,93,1032,0,0,0,0,0,16,48,51,52,91,86,38,377,0,0,0,0,0,5,17,8,6,6,5,3,54,0,0,0,0,3,26,100,83,96,122,62,45,549,0,0,0,0,0,0,11,3,5,9,5,11,54,0,0,0,4,9
505021302,0,0,0,0,0,9,48,82,40,68,30,3,281,0,0,0,6,8,15,20,0,0,0,4,0,52,0,0,0,0,7,18,43,32,17,25,4,5,143,0,0,0,0,0,4,13,4,6,8,4,0,33,0,0,0,8,9,30,38,12,16,3,3,0,109,0,0,4,14,9,25,11,3,8,0,3,3,80,0,0,3,0,0,7,5,0,0,0,0,0,16,0,0,0,0,0,0,5,0,4,0,0,0,11,5,0,24,153,77,111,37,13,0,7,4,21,468,0,0,0,3,4,5,0,0,0,0,0,94,113,14,0,35,181,102,219,207,144,90,122,57,130,1316,0,0,0,0,0,8,33,33,19,45,37,17,191,0,0,0,0,0,14,14,10,6,4,3,0,52,0,0,0,0,4,25,88,79,46,80,31,24,370,0,0,0,0,0,0,7,12,7,14,4,8,55,0,0,0,7,8
505031098,0,0,0,0,0,7,77,71,28,34,9,6,225,0,0,0,0,3,7,12,0,0,0,0,0,26,0,0,0,0,0,27,38,30,3,8,0,0,114,0,0,0,0,0,8,6,8,0,0,0,0,28,0,0,0,0,7,32,37,0,16,0,6,5,107,0,0,5,15,10,15,6,0,5,0,0,4,60,0,0,0,5,3,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,7,9,0,17,127,36,58,12,0,0,0,0,6,276,3,0,0,4,0,0,4,0,0,0,0,47,57,8,0,25,151,62,149,195,109,59,54,11,73,907,0,6,0,3,0,10,58,61,38,39,22,35,272,0,0,0,4,7,15,14,10,4,3,3,4,66,0,0,0,0,4,37,135,61,53,57,9,24,382,0,0,0,0,0,3,11,10,14,9,4,5,58,5,0,6,10,18
505031099,0,0,0,0,0,12,122,142,63,82,19,0,445,0,0,0,0,6,17,18,3,3,3,0,4,52,0,0,6,0,3,32,90,38,6,18,4,8,198,0,0,0,0,0,5,7,15,9,10,0,0,52,0,0,0,9,7,36,53,7,23,3,0,0,142,0,0,0,18,12,12,14,0,0,0,0,4,59,0,0,0,0,0,3,7,0,3,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,4,13,12,0,32,228,117,138,28,3,8,0,0,18,590,0,0,0,4,0,0,0,0,0,0,0,134,146,13,0,39,260,150,262,334,215,112,117,24,182,1718,5,0,0,0,0,6,76,93,62,99,38,40,417,0,0,0,0,0,14,21,12,0,0,0,6,53,3,0,0,0,3,58,246,148,78,79,17,32,661,0,0,0,0,0,8,35,23,20,10,5,7,119,6,0,3,8,20
505031100,3,0,0,0,0,6,82,110,39,57,13,0,315,0,0,0,0,0,8,14,10,4,0,0,0,36,0,0,0,0,0,15,48,20,10,7,4,4,116,0,0,0,0,0,3,13,7,5,8,0,0,30,0,0,0,0,8,26,39,6,14,7,0,3,96,0,0,4,5,4,9,4,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,4,3,0,0,13,6,0,14,45,23,22,10,3,0,0,0,7,131,0,0,0,0,0,0,0,0,0,0,0,75,77,7,0,17,61,41,88,213,158,75,82,16,93,847,0,0,0,0,0,7,48,65,46,68,33,19,281,0,0,0,0,4,10,18,5,4,3,4,0,53,0,0,3,0,0,33,196,130,85,95,16,36,604,0,0,0,0,0,3,21,15,18,16,3,7,84,5,0,0,0,13
505031101,0,0,0,0,0,11,90,125,50,75,20,12,377,0,0,0,3,5,4,3,0,0,0,0,0,18,0,0,0,0,5,18,67,24,15,19,0,5,149,0,0,0,0,0,5,10,0,5,0,0,0,28,0,0,0,8,5,30,28,7,13,3,0,3,96,0,0,3,7,3,14,3,0,0,4,0,0,38,0,0,0,3,0,0,7,0,0,0,0,4,13,0,0,0,0,0,0,4,3,0,3,3,0,14,8,0,19,65,17,23,6,3,0,0,0,5,152,0,0,0,0,0,0,0,0,0,0,0,90,88,8,0,25,81,43,109,211,169,86,109,22,120,977,0,0,0,0,0,3,55,59,33,34,18,20,223,0,0,0,0,0,6,9,6,5,3,0,3,36,5,0,0,0,0,43,146,95,45,35,8,16,394,0,0,0,0,0,0,17,13,11,15,0,3,71,0,0,0,10,13
505031102,0,0,0,0,0,11,59,52,14,17,5,0,160,0,0,0,4,0,11,6,0,0,0,0,0,24,0,0,0,0,0,20,32,14,3,3,0,0,79,0,0,0,0,0,0,4,4,0,3,0,0,11,0,0,0,9,11,29,23,5,0,3,0,3,78,0,0,0,14,9,8,0,0,0,0,0,3,42,0,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,16,109,27,33,0,0,0,0,0,10,209,0,0,0,5,0,0,0,0,0,0,0,50,58,7,5,23,143,54,115,123,75,22,28,9,78,676,0,0,0,0,0,9,34,17,22,16,3,7,107,4,0,0,0,6,13,8,7,0,0,3,3,37,0,0,0,5,10,31,59,32,12,11,0,17,169,0,0,0,0,0,4,12,3,0,6,0,8,38,0,4,0,13,24
505031104,5,0,0,0,0,11,56,66,24,35,16,4,208,0,0,0,5,3,10,8,3,0,0,0,0,25,0,0,0,0,0,24,43,29,9,6,0,0,119,0,0,0,0,0,7,3,3,0,3,0,4,23,0,0,0,7,17,31,26,0,3,4,0,5,93,0,0,0,14,8,8,3,4,0,0,0,5,47,0,0,0,7,4,3,6,0,0,0,0,0,14,0,0,0,0,0,4,0,5,0,0,0,3,15,14,0,18,112,31,37,3,3,0,0,0,8,230,0,0,0,3,0,0,0,0,0,0,0,60,70,19,0,23,143,59,136,161,114,43,46,19,85,844,6,0,0,0,8,13,53,57,27,32,9,27,230,0,0,0,0,0,19,22,8,7,3,0,3,74,0,0,0,6,7,29,150,62,22,30,12,25,348,0,0,0,0,0,0,19,11,8,3,5,13,60,4,0,4,10,17
505031105,0,0,0,0,0,3,61,90,54,86,37,4,343,0,0,0,0,12,12,18,0,9,9,0,0,62,0,0,0,0,0,28,76,45,24,33,8,4,218,0,0,0,0,0,0,5,13,7,3,0,0,37,0,0,0,4,12,29,52,10,42,6,0,8,159,0,0,6,17,16,23,19,0,5,0,0,0,85,0,0,0,4,0,5,0,0,6,0,0,0,22,0,0,0,0,0,4,9,4,0,5,4,0,26,17,0,16,117,70,100,23,10,0,5,5,14,381,0,0,0,0,0,3,0,0,0,0,0,147,145,19,0,24,143,111,196,265,180,138,150,60,184,1476,0,0,0,0,0,6,49,86,80,161,114,52,551,0,0,0,0,4,14,26,16,10,12,6,7,96,0,0,0,0,0,23,189,157,126,184,58,65,815,0,0,0,0,0,8,16,18,19,34,8,6,120,4,0,0,3,10
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,5,57,128,58,96,15,9,360,0,0,5,3,0,9,8,4,4,4,0,0,39,0,0,0,0,0,24,58,29,13,24,0,0,149,0,0,0,0,0,0,11,5,0,7,0,5,29,0,0,0,0,4,30,33,10,25,0,0,6,107,0,0,5,14,13,15,8,0,0,0,0,6,53,0,0,0,7,0,3,3,0,3,0,0,5,22,0,0,0,0,0,0,0,6,0,4,0,3,19,12,0,17,104,53,65,20,0,0,3,0,13,285,0,0,0,0,0,0,0,0,0,0,0,81,84,12,0,25,123,74,144,195,183,111,137,22,116,1152,7,0,3,0,0,9,46,84,56,103,41,31,379,0,0,0,0,3,14,18,4,6,13,0,0,56,0,4,0,4,5,26,179,177,80,104,25,33,635,0,0,0,0,0,8,24,27,15,19,8,4,99,4,0,0,0,8
