SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
505011082,0,8,24,22,21,11,9,0,0,97,0,0,6,3,3,0,0,0,0,20,0,6,8,10,16,9,3,0,0,47,0,4,8,11,4,0,0,0,0,27,0,4,5,3,0,0,0,0,0,9,0,23,49,75,102,111,61,21,4,436,0,9,28,90,115,146,81,13,9,491,6,33,72,138,162,126,60,31,6,642,3,21,41,59,68,64,41,11,0,313,0,16,10,21,17,9,8,0,0,84,9,8,21,19,39,23,23,4,0,148,4,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,3,5,0,21,15,3,13,28,27,35,29,14,12,193,41,136,288,475,586,544,329,100,32,2530,0,13,18,20,32,9,12,0,0,112,0,0,0,6,8,8,3,0,0,27,0,0,10,5,16,13,7,4,0,53,0,0,3,6,3,8,0,0,0,22,0,5,11,9,7,0,0,0,0,32
505011083,0,10,9,20,15,9,3,0,0,63,0,0,5,8,5,6,0,0,0,23,0,0,5,22,10,7,3,0,0,43,0,0,3,10,3,0,0,0,0,20,0,0,4,12,4,0,0,0,0,24,4,30,54,71,109,87,38,14,6,406,0,19,17,66,123,100,27,7,0,361,12,28,63,136,161,88,27,15,7,539,8,28,42,70,76,45,17,3,0,295,3,7,10,18,16,7,3,0,0,63,17,12,25,24,41,26,11,3,0,155,0,0,0,0,0,0,0,0,0,4,0,0,3,5,8,4,0,0,0,15,13,6,12,11,28,20,21,24,10,143,64,151,245,471,589,393,149,70,25,2168,0,8,11,22,20,8,11,0,0,79,0,4,0,9,11,5,0,0,0,27,0,0,8,12,13,4,3,0,3,47,0,0,5,3,5,5,0,0,0,17,0,0,4,7,6,0,0,0,0,18
505021084,0,13,29,35,21,8,6,0,0,112,0,6,14,12,11,3,0,0,0,50,0,0,29,23,11,9,10,9,0,96,0,8,23,3,4,7,0,0,0,43,0,4,11,4,7,0,0,0,0,28,0,27,172,110,73,76,50,27,5,529,0,15,110,90,109,74,59,16,6,461,10,46,256,229,148,73,57,19,6,850,4,29,122,109,72,56,38,14,0,437,4,14,66,43,18,10,3,9,0,157,5,20,117,57,44,30,13,9,0,294,0,0,0,5,0,3,3,0,0,16,0,3,10,0,3,5,0,6,0,24,22,29,96,69,46,74,101,98,106,632,47,212,1041,791,560,429,336,188,123,3726,0,18,47,42,25,8,5,0,0,153,0,3,21,16,11,0,0,0,0,53,0,3,34,20,11,15,8,7,8,107,0,7,22,16,4,0,0,0,0,52,0,0,10,10,0,0,4,0,0,33
505021085,0,13,58,24,16,3,4,0,0,126,0,16,34,16,5,0,0,0,0,60,0,6,25,26,27,22,10,6,0,118,0,0,14,4,4,4,0,0,0,29,0,3,15,9,6,5,5,0,0,36,4,61,167,81,48,45,33,4,0,450,0,14,95,55,53,40,20,14,0,291,14,78,294,144,98,71,33,16,0,753,13,52,232,163,112,69,34,3,0,690,0,17,47,24,8,6,6,0,0,104,12,33,106,46,27,24,14,0,0,263,0,0,6,7,7,3,10,0,0,33,0,5,19,11,5,5,0,0,0,49,50,72,202,119,97,101,81,70,10,795,89,381,1320,727,509,399,243,115,21,3804,0,13,49,45,21,8,3,0,0,139,3,5,51,21,6,3,0,0,0,90,0,9,37,24,14,21,18,4,0,140,0,0,18,10,0,0,0,0,0,44,0,0,18,12,7,3,0,0,0,50
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,23,71,51,27,17,3,4,0,195,0,3,9,15,14,4,5,0,0,48,0,5,45,32,22,10,0,8,0,132,0,4,23,23,18,4,3,0,0,82,0,0,25,14,6,0,0,0,0,44,5,40,336,163,116,105,62,37,7,862,0,24,172,117,96,101,48,20,5,582,9,63,424,257,205,95,57,31,24,1168,4,39,230,141,93,80,43,8,0,638,10,22,100,55,26,3,3,6,4,227,3,36,107,46,37,29,13,5,0,278,0,0,4,0,0,0,0,0,0,12,0,0,15,15,3,3,3,5,0,43,25,41,180,90,92,71,66,79,116,764,56,297,1739,1017,766,528,311,201,160,5083,0,23,79,57,40,27,13,0,0,234,0,0,19,18,15,11,0,0,0,69,0,4,44,58,24,21,4,4,4,158,0,11,38,24,14,15,5,0,0,100,0,3,24,21,7,7,0,0,0,60
505021089,0,17,43,72,41,35,11,0,0,220,0,0,5,12,10,14,4,4,0,46,0,9,23,34,17,6,5,5,3,111,0,6,12,22,12,7,3,0,0,61,0,0,7,17,5,8,0,0,0,40,4,55,186,219,205,133,104,47,12,976,7,22,80,155,199,203,129,36,12,848,9,53,188,408,276,149,120,67,24,1298,4,39,119,172,132,109,74,13,5,659,0,16,54,40,45,15,23,8,0,199,11,22,57,51,51,24,29,9,5,259,0,0,0,0,0,0,3,0,0,3,0,3,0,8,13,8,3,4,0,46,25,18,47,76,68,60,56,70,105,521,60,250,834,1292,1084,771,555,272,164,5288,0,21,40,77,60,25,23,6,5,256,0,0,5,18,14,9,8,0,0,55,0,4,23,57,26,21,7,9,3,150,0,4,19,24,17,12,5,0,0,77,0,8,10,21,8,9,0,0,0,57
505021090,0,8,77,38,18,6,3,0,0,153,0,5,54,24,3,7,0,0,0,104,0,12,63,22,7,4,0,10,0,118,0,5,23,19,4,6,0,0,0,48,0,0,12,4,0,0,0,0,0,25,6,49,272,121,73,49,35,16,3,637,0,16,120,90,57,43,23,13,0,358,16,86,513,252,97,94,37,15,4,1112,0,44,267,147,64,62,25,7,0,630,4,17,86,31,11,3,4,0,0,163,7,46,147,57,36,20,6,9,0,323,0,0,4,9,5,3,0,0,0,17,0,10,37,17,10,7,5,0,0,78,27,48,205,121,79,73,76,66,18,723,60,354,1875,945,469,378,224,138,39,4484,0,20,88,50,18,12,8,0,0,207,0,16,70,45,12,9,5,0,0,157,0,9,67,45,22,7,9,3,3,164,0,4,25,17,11,5,3,0,0,68,0,0,19,12,3,5,0,0,0,46
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,17,87,54,21,11,6,0,0,196,0,0,5,18,10,7,0,0,0,39,3,8,44,28,12,4,8,0,0,110,0,6,36,22,4,9,0,0,0,84,0,6,16,25,4,0,0,0,0,61,0,46,338,160,130,100,53,29,10,860,0,19,142,110,117,109,60,31,4,586,5,62,399,249,152,100,60,29,10,1068,0,43,257,142,85,62,38,15,3,638,0,25,116,50,37,23,11,5,0,263,8,35,101,48,38,21,22,7,0,275,0,3,0,0,0,4,0,4,0,7,0,4,18,11,8,4,3,0,0,53,22,41,187,106,76,62,52,40,18,603,42,321,1751,1021,684,514,307,161,46,4842,0,16,84,59,32,17,17,0,0,228,0,0,10,15,4,7,0,0,0,34,0,4,70,45,23,14,5,0,0,164,0,7,41,28,14,13,0,0,0,106,0,3,28,26,8,3,4,0,0,73
505021093,0,27,45,33,19,6,4,0,0,128,0,11,31,18,7,5,0,0,0,67,0,13,39,30,14,6,9,10,0,117,5,10,27,17,3,0,0,0,0,65,0,0,7,10,4,0,0,0,0,20,0,56,169,102,69,64,30,10,4,505,0,17,87,78,66,73,28,12,0,367,6,71,267,250,173,90,41,14,4,914,5,33,133,107,74,53,30,11,0,443,0,23,61,28,16,10,4,0,0,147,6,23,69,42,35,27,8,0,0,213,0,0,4,4,0,6,0,0,0,12,0,0,15,13,0,0,0,0,0,29,13,25,82,49,68,54,53,32,19,399,39,300,1030,780,549,390,221,88,31,3427,0,20,40,34,24,21,8,3,0,144,0,3,36,21,19,8,0,0,0,84,3,8,56,45,9,6,11,9,0,159,0,6,25,12,8,0,0,0,0,60,0,4,15,18,6,0,0,0,0,42
505021094,0,4,22,19,9,16,0,0,0,78,0,0,0,3,4,3,0,0,0,12,0,0,19,15,9,9,0,3,4,51,0,0,9,14,10,0,0,0,0,34,0,0,8,11,3,0,0,0,0,17,0,18,70,71,88,71,42,27,5,395,0,7,29,66,79,109,58,18,8,367,0,15,76,113,87,61,56,19,9,437,0,16,49,54,67,45,25,12,4,266,0,13,30,31,14,8,10,6,3,110,0,4,26,11,14,17,13,3,3,96,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,4,3,0,0,24,9,4,27,17,26,34,30,17,9,186,20,84,370,429,415,375,248,106,38,2074,0,11,15,25,19,15,13,0,0,91,0,0,0,4,4,7,0,0,0,16,0,0,8,15,15,0,7,0,0,44,0,3,11,11,14,4,7,0,0,41,0,0,5,4,0,0,0,0,0,20
505021095,0,23,63,33,20,6,4,0,0,154,0,0,25,17,6,0,0,0,0,54,0,16,46,24,12,8,0,5,3,117,0,3,17,6,7,0,0,0,0,32,0,0,24,6,4,4,0,3,0,44,5,26,215,116,61,52,44,18,4,532,0,15,114,52,53,63,20,15,7,338,8,58,355,215,134,64,44,11,7,892,3,28,206,130,62,60,24,8,3,527,4,23,93,42,19,15,5,4,0,200,7,19,72,45,21,20,9,5,0,196,0,0,4,0,0,0,8,0,0,14,0,4,24,13,3,0,0,0,0,43,10,24,125,74,41,51,51,51,64,483,36,237,1384,777,446,339,208,117,82,3627,0,20,69,52,20,9,9,0,0,181,0,4,35,20,9,8,0,0,0,88,0,8,60,27,12,5,10,3,0,122,0,4,18,12,9,3,0,0,0,53,0,0,18,16,4,0,0,0,0,46
505021096,0,21,24,47,33,28,14,4,0,180,0,0,9,20,11,7,0,0,0,51,0,8,25,26,19,16,10,11,10,119,0,8,18,19,11,10,0,0,0,59,0,0,11,4,15,0,0,0,0,33,3,36,119,183,183,113,86,49,16,785,0,9,54,89,139,131,105,61,8,589,0,26,154,287,222,108,78,60,15,942,0,28,93,125,99,95,48,21,6,527,3,24,28,39,30,23,15,13,0,177,4,12,18,23,31,17,10,3,3,118,0,0,0,0,0,0,0,0,0,6,0,3,0,14,9,4,0,3,3,48,12,15,39,38,45,46,42,53,21,302,27,197,591,911,853,603,400,275,86,3945,0,22,22,62,62,35,22,9,0,244,0,0,5,16,19,9,5,4,0,61,0,4,32,43,37,20,10,3,6,155,0,3,16,16,20,9,0,4,0,74,0,3,6,15,12,5,3,0,0,41
505021097,0,14,51,35,39,5,5,4,0,154,0,4,19,20,15,8,3,0,0,60,0,5,27,23,13,9,4,12,11,105,0,7,26,9,13,4,3,0,0,69,0,5,8,7,10,3,0,0,0,39,4,41,180,113,94,108,64,40,25,663,0,14,89,101,114,99,60,32,17,530,13,76,278,226,181,108,68,51,27,1031,3,38,180,132,121,95,37,22,6,633,6,34,90,51,29,15,12,7,0,233,6,19,61,53,44,23,10,9,7,225,0,0,0,0,0,0,0,3,0,5,0,3,16,8,3,5,6,4,0,52,27,36,88,101,61,56,65,106,177,724,67,296,1119,884,725,535,336,296,279,4535,0,22,38,58,38,25,12,7,0,200,0,3,29,28,13,10,3,0,0,86,4,8,44,33,20,4,7,7,11,146,0,7,27,16,10,8,3,0,0,68,0,0,14,0,8,8,4,0,0,45
505021301,0,10,14,16,26,12,3,0,0,88,0,0,5,8,13,3,0,0,0,29,0,6,13,11,17,15,13,7,10,92,0,5,10,6,6,3,0,0,0,36,0,0,5,5,0,0,0,0,0,13,4,41,81,49,58,62,33,20,5,343,0,9,47,71,92,81,51,12,6,377,5,48,113,134,163,89,52,30,11,645,3,30,66,67,73,61,18,9,0,330,0,9,23,20,24,12,5,4,3,93,7,17,34,48,48,20,13,10,0,197,0,0,0,0,0,0,3,4,0,14,0,3,3,5,7,4,4,0,0,34,19,24,39,38,37,33,46,30,16,288,48,215,453,475,572,391,246,129,52,2580,0,11,17,26,19,26,7,3,0,115,0,0,6,15,12,9,0,0,0,43,0,8,13,18,17,19,13,12,0,89,0,0,13,10,0,0,0,0,0,30,0,3,4,0,3,0,0,0,0,13
505021302,0,13,38,24,16,14,5,0,0,113,0,0,19,18,11,6,0,0,0,48,0,11,26,15,10,13,4,9,5,90,0,9,18,7,4,4,0,0,0,38,0,0,6,6,5,5,0,0,0,27,0,33,107,89,78,67,55,36,15,476,0,5,77,76,78,76,53,35,9,410,5,43,201,184,143,87,41,40,17,763,9,37,112,115,85,64,43,15,9,483,7,24,42,40,27,15,6,7,0,159,3,22,60,52,32,15,10,10,5,213,0,0,0,0,0,6,0,5,0,16,0,3,10,10,5,10,0,6,0,40,24,24,44,62,47,38,49,77,28,393,45,215,758,698,525,417,270,236,87,3253,0,15,33,29,21,15,3,0,0,115,0,0,14,19,17,4,0,0,0,60,0,4,29,20,9,13,12,4,10,91,0,9,25,11,10,7,0,0,0,54,0,0,11,8,3,7,0,0,0,28
505031098,0,8,19,17,17,7,0,0,0,69,0,0,3,8,0,5,3,0,0,20,3,8,9,22,14,10,4,0,0,72,0,0,5,3,0,4,0,0,0,14,0,0,9,6,4,0,0,0,0,22,0,22,55,42,47,47,25,9,0,242,0,12,55,42,56,50,18,6,0,234,10,43,115,102,79,58,30,14,0,456,8,32,78,83,75,61,19,0,0,355,3,9,17,8,6,8,6,0,0,58,3,27,38,43,29,22,11,5,0,177,0,0,0,3,3,0,0,0,0,11,0,0,9,3,4,5,0,0,0,18,28,23,55,60,48,51,25,45,10,343,54,194,472,434,384,315,143,81,13,2092,0,9,21,15,8,9,6,0,0,69,0,3,4,15,4,0,0,0,0,29,0,6,11,12,15,5,3,0,0,58,0,0,9,3,0,4,0,0,0,19,0,0,3,7,3,5,3,0,0,21
505031099,0,10,33,30,9,5,0,0,0,85,0,3,21,20,9,6,0,0,0,55,0,7,24,15,16,3,5,6,5,87,0,8,9,5,10,0,6,3,0,32,0,6,13,11,5,0,0,0,0,30,14,62,168,171,139,65,45,29,6,700,0,29,118,184,118,30,21,20,6,529,29,77,309,253,179,88,49,39,14,1040,26,78,225,201,135,64,23,17,3,762,5,19,49,34,18,4,6,4,0,133,24,45,175,102,79,27,24,4,0,484,0,4,9,4,0,5,0,0,0,18,0,0,8,8,10,3,0,0,0,38,110,94,177,187,136,87,81,86,83,1038,215,447,1340,1213,850,383,266,207,130,5046,0,14,25,31,23,8,7,0,0,102,0,3,12,17,16,9,0,0,0,56,4,12,30,21,9,11,5,7,0,91,0,5,13,6,8,0,3,0,0,41,0,5,12,18,3,6,0,0,0,51
505031100,0,15,44,17,11,0,0,0,0,92,0,3,22,19,3,0,0,0,0,48,0,0,24,12,13,9,5,0,0,74,0,0,3,5,7,0,0,0,0,21,0,4,17,16,7,3,0,0,0,38,12,50,162,191,122,69,21,6,0,633,7,24,129,109,81,26,12,8,4,399,13,71,311,256,149,90,27,0,0,926,20,66,216,153,99,45,18,3,0,621,7,9,33,36,10,3,0,0,0,108,16,53,133,76,63,28,11,0,0,374,4,0,0,0,0,0,0,0,0,10,0,5,8,13,4,9,0,0,0,37,41,35,108,61,59,39,27,7,3,373,121,339,1218,962,643,319,122,29,11,3752,0,17,38,29,24,8,6,0,0,129,6,0,14,15,13,0,0,0,0,50,0,3,27,13,15,3,5,3,0,75,0,3,10,10,11,0,0,0,0,36,0,0,13,6,7,4,0,0,0,38
505031101,0,15,32,19,10,0,0,0,0,73,3,5,17,4,6,3,0,0,0,47,0,4,14,12,17,6,7,7,0,67,0,4,10,9,3,4,0,0,0,29,0,3,12,6,5,3,0,0,0,30,9,49,136,86,77,51,17,7,0,426,3,20,96,71,55,19,15,3,0,281,9,52,246,193,134,56,27,4,0,727,13,51,142,113,81,58,16,0,0,482,6,13,42,29,10,11,3,0,0,112,19,42,103,63,44,16,7,0,0,298,0,0,0,0,0,0,0,0,0,5,0,0,12,9,8,0,0,0,0,31,35,38,106,82,85,35,27,11,0,422,97,291,963,696,543,268,127,37,9,3023,0,13,38,16,7,6,4,0,0,87,0,0,12,18,12,5,0,0,0,44,0,7,14,9,14,18,3,0,0,68,0,0,14,4,8,0,0,0,0,27,4,6,11,5,0,4,0,0,0,35
505031102,0,0,25,11,5,0,0,0,0,44,0,0,9,3,0,0,0,0,0,13,0,0,14,7,7,8,4,0,0,42,0,0,6,0,0,0,0,0,0,11,0,0,3,6,0,4,0,0,0,13,0,21,51,30,28,20,20,8,0,173,3,16,26,29,32,25,10,8,0,148,3,30,93,56,46,31,20,9,0,300,9,28,79,62,51,46,19,0,0,292,0,3,19,5,12,7,0,0,0,47,5,22,44,40,14,16,8,0,0,137,0,0,0,0,0,4,0,0,0,10,0,5,4,0,4,4,6,0,0,21,30,20,51,39,49,42,42,22,3,292,54,150,414,310,241,202,128,51,3,1547,0,13,16,24,10,3,0,0,0,58,0,3,5,4,3,0,0,0,0,14,0,0,10,12,4,6,5,3,0,37,0,0,10,0,0,4,0,0,0,16,0,0,6,7,4,4,0,0,0,18
505031104,0,11,19,27,5,7,0,0,0,68,0,0,6,11,4,4,0,0,0,22,0,3,8,11,20,12,4,0,0,63,0,0,3,3,5,0,0,0,0,14,0,4,3,6,4,0,0,0,0,13,7,33,83,47,31,35,18,8,3,271,0,17,47,45,45,26,17,10,0,209,10,43,110,108,66,49,30,4,6,421,11,27,83,78,70,47,16,7,0,331,0,7,14,13,7,3,0,0,0,55,7,17,48,38,29,9,5,0,0,168,0,3,0,5,0,0,0,0,0,10,0,0,5,7,3,0,0,0,0,20,20,27,49,31,45,38,42,44,67,368,62,189,484,427,332,230,142,72,80,2020,0,9,25,22,8,9,5,0,0,73,0,4,5,5,10,4,0,0,0,22,0,5,11,0,19,15,5,0,0,58,0,0,3,9,5,3,0,0,0,19,0,0,3,3,4,0,0,0,0,18
505031105,0,12,13,30,23,8,4,3,0,94,0,0,4,29,20,15,3,0,0,76,5,3,15,28,19,8,5,5,0,90,0,3,7,5,9,0,0,0,0,32,0,3,4,9,11,3,0,0,0,27,6,51,101,186,237,110,50,15,3,759,5,34,76,140,184,70,40,8,0,566,13,52,140,263,301,114,61,22,4,982,18,43,108,167,163,88,24,10,4,629,6,22,20,38,23,20,9,4,3,142,12,31,81,89,112,39,20,5,0,386,0,0,0,0,5,5,0,0,0,8,0,3,5,3,8,3,3,0,0,25,60,35,67,77,113,69,38,41,50,552,127,297,640,1080,1229,550,264,120,70,4370,0,17,20,28,32,17,6,3,0,123,0,7,7,12,26,7,0,0,0,55,0,6,14,27,26,20,4,3,5,104,0,9,7,13,15,15,0,0,0,56,0,0,9,10,10,4,0,0,0,35
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,7,20,17,13,3,0,0,0,72,0,0,12,15,3,0,0,0,0,36,0,5,13,17,12,4,5,8,0,56,0,0,4,4,0,0,0,0,0,17,0,3,8,5,3,0,0,0,0,25,7,21,110,142,137,66,32,15,0,523,0,19,87,114,67,39,20,10,0,358,14,40,172,214,147,50,34,18,0,700,16,40,91,146,80,29,15,5,0,434,3,13,33,19,11,4,5,3,0,89,19,29,87,67,66,23,9,8,0,308,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,3,0,0,0,26,20,22,57,58,32,45,23,39,3,290,85,206,701,843,568,274,146,104,8,2934,0,14,23,29,26,11,5,0,0,101,0,0,7,15,16,0,0,0,0,45,4,7,14,13,11,10,9,5,0,58,0,3,9,8,5,6,0,0,0,31,0,4,3,11,12,0,0,0,0,30
