SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
503011033,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,17,5,7,0,26,19,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,1298,202,24,2097,400,36,79,2616,614,1362,195,14,2195,323,35,39,2591,14,10,5,0,28,10,0,0,35,13,9,4,0,31,4,0,0,39,30,20,8,0,59,19,0,0,80,0,0,0,0,5,0,0,0,5,55,18,7,0,80,37,4,13,132,33,5,3,3,45,35,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,85,27,11,3,125,77,11,12,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011034,11,4,153,178,35,48,411,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,200,45,23,7,283,492,63,137,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,985,1192,305,40,2532,1153,144,295,4113,739,1167,210,16,2135,372,66,80,2648,56,32,29,6,128,165,8,12,307,58,50,26,4,136,121,13,18,289,112,82,59,10,260,284,22,29,600,18,7,8,0,33,66,3,13,112,60,22,7,4,84,286,13,34,418,70,25,15,5,117,240,24,38,412,15,0,3,3,26,19,0,4,45,0,0,0,0,0,0,0,0,0,163,49,31,7,256,604,44,84,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
503011035,15,0,179,93,18,44,334,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,292,133,49,20,489,439,171,122,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,9,4,0,11,1565,2188,402,99,4248,1291,469,308,6318,1236,1926,286,36,3482,595,159,69,4304,81,72,31,0,192,154,28,11,381,119,114,43,16,287,163,77,23,553,207,181,78,17,484,321,102,32,937,107,73,32,9,222,194,75,23,515,79,26,15,5,130,173,37,24,361,83,22,9,0,119,65,18,8,204,52,7,10,4,70,35,3,9,118,0,9,0,0,4,0,0,0,10,327,140,57,13,542,459,136,70,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
503011036,0,0,17,10,0,28,54,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,56,3,3,0,61,164,4,42,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,4,5,0,3,0,0,4,3,0,0,8,755,1207,232,25,2216,669,65,143,3094,683,1285,227,10,2208,345,56,45,2659,44,22,15,0,82,108,4,8,198,57,57,27,0,139,96,8,6,254,99,75,44,0,222,205,13,14,456,6,3,4,0,15,68,0,6,88,8,0,0,0,8,29,0,0,41,55,14,10,0,75,45,3,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,67,13,16,0,93,141,4,31,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,14,3,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,14,3,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,13,20,4,10,46,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,114,19,4,0,140,195,28,37,397,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,17,9,0,3,33,11,0,0,0,18,9,0,4,40,4,3,0,0,4,0,0,0,10,1047,1321,300,65,2727,1040,288,189,4248,733,1262,269,29,2290,527,126,60,3000,101,97,32,5,233,228,22,22,501,201,108,53,13,372,179,51,32,632,300,201,78,16,599,410,69,53,1132,44,5,3,0,53,60,8,3,127,62,12,9,3,88,120,13,26,245,37,16,9,3,64,96,13,54,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,30,22,7,202,275,35,85,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,4,0,0
503021039,8,3,108,263,25,52,452,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,383,83,75,16,563,894,136,253,1842,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,3,4,0,5,3,0,6,14,0,3,4,0,5,3,8,6,21,0,0,3,0,4,8,0,0,8,1724,1754,455,89,4017,1997,439,538,6994,1161,1519,308,43,3026,683,160,77,3950,153,73,44,9,274,249,27,16,566,228,120,68,6,428,281,56,16,781,387,189,107,19,700,520,89,32,1344,137,34,38,4,219,440,43,54,762,138,23,27,4,189,434,44,28,701,73,9,8,3,91,277,21,26,416,17,6,3,0,21,65,7,13,112,0,0,0,0,5,0,0,0,5,365,72,83,19,536,1223,119,122,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
503021040,0,0,30,70,3,6,102,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,101,18,8,6,124,232,36,44,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,3,0,0,6,3,0,0,0,0,3,0,3,14,8,3,0,0,13,4,0,0,14,874,984,228,50,2131,968,283,200,3587,704,905,193,29,1830,542,189,65,2632,52,42,19,6,117,147,19,11,296,126,91,43,10,260,139,36,14,451,177,130,59,15,379,289,54,22,744,52,12,16,3,79,138,26,23,261,53,8,10,4,68,103,19,7,199,35,0,9,0,51,119,16,15,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,132,24,30,9,199,364,54,41,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
503021042,33,15,341,474,53,139,992,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,573,167,98,30,871,1248,140,323,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,3,3,0,0,11,11,0,3,17,1842,1649,462,78,4033,2375,378,574,7352,1018,1345,294,31,2682,702,119,78,3572,71,68,17,5,154,132,11,16,310,267,184,104,15,570,420,62,41,1096,333,249,118,21,727,555,78,56,1407,169,62,39,9,276,402,38,39,757,213,60,36,10,319,561,31,64,974,261,98,51,8,413,629,40,91,1169,0,6,5,0,12,11,3,0,36,0,0,0,0,0,0,0,0,4,650,223,125,28,1026,1600,112,196,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
503021043,7,14,225,293,34,78,618,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,603,319,89,51,1065,1169,171,270,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,6,3,0,4,14,3,4,0,0,6,3,0,9,15,3,3,3,0,5,6,0,0,12,1776,1981,444,108,4312,2282,398,548,7533,844,1515,246,41,2645,579,120,55,3404,154,100,52,4,311,274,16,27,631,271,192,120,17,597,302,63,36,999,422,288,168,21,904,577,81,60,1627,182,163,40,17,402,380,44,44,860,346,186,51,9,595,579,72,61,1302,115,21,15,7,155,307,15,31,508,86,36,14,7,142,150,28,14,329,0,0,0,0,0,0,0,0,4,727,404,123,42,1294,1415,151,150,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
503021295,106,67,1744,1283,328,657,4019,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,3,1442,400,136,82,2049,1555,413,765,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,0,0,0,0,0,6,0,0,12,0,0,0,0,3,4,0,35,43,3,0,0,0,3,0,3,0,8,1634,520,161,90,2415,1693,468,853,5423,97,70,13,3,182,51,20,9,270,7,0,0,0,8,3,0,6,13,124,77,20,6,225,78,23,13,339,129,76,25,6,231,85,23,15,357,20,3,5,0,32,70,6,17,117,150,39,31,13,234,256,66,49,606,505,144,70,18,733,718,145,128,1726,976,308,108,39,1430,1083,224,290,3033,0,0,0,0,0,0,0,0,0,1651,500,214,67,2433,2125,441,487,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0
503021296,22,22,484,478,115,190,1267,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,804,170,71,40,1082,1130,267,428,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,3,5,0,0,4,6,0,8,19,3,5,0,0,7,6,4,44,55,12,4,0,0,17,18,3,4,31,1435,516,199,75,2228,1752,600,706,5283,300,207,75,11,596,271,152,41,1064,161,117,27,7,307,198,57,31,593,247,94,50,6,397,256,97,41,797,404,208,69,16,703,455,158,71,1388,133,26,23,8,191,284,46,45,566,300,74,49,11,425,554,102,84,1167,409,102,41,13,566,661,135,83,1448,15,0,0,0,17,17,0,0,31,0,0,0,0,0,0,4,0,4,856,205,112,30,1202,1508,293,214,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,4,0,0,0
503021297,105,53,1451,1353,300,767,3876,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1249,300,136,63,1751,1694,406,1007,4855,4,0,0,0,4,0,0,3,7,0,0,0,0,0,13,0,185,200,3,0,0,0,0,0,0,3,8,4,0,0,0,7,8,0,194,212,13,4,0,0,23,27,0,11,59,1317,316,142,68,1847,1754,438,1231,5265,15,11,0,0,23,5,0,5,31,0,0,0,0,6,6,0,0,11,25,7,4,0,34,23,13,6,69,20,8,4,0,36,28,16,5,88,37,3,9,5,50,38,16,11,117,198,52,33,13,293,397,91,84,858,550,163,75,26,815,924,162,205,2105,762,221,80,35,1100,1142,215,274,2732,0,0,0,0,0,0,0,0,0,1548,441,201,74,2259,2501,489,573,5817,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,313,313,0,0,0,0
504011044,0,0,8,20,0,0,31,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,39,12,21,0,73,156,11,9,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,6,0,0,0,7,5,0,0,15,1504,1683,680,83,3958,1686,236,284,6169,1359,1630,553,79,3616,1186,182,187,5174,168,114,118,11,406,471,30,59,962,37,26,19,0,88,57,10,14,166,202,142,139,11,494,532,37,71,1137,28,11,20,9,66,118,7,7,199,8,3,0,0,8,27,0,5,43,14,3,4,0,23,27,3,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,48,19,21,9,94,180,12,16,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
504011045,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,41,32,17,3,95,95,16,22,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,0,4,11,7,5,0,0,12,8,0,0,28,2309,2628,908,135,5982,2255,495,437,9178,2247,2743,814,105,5906,1779,341,216,8244,219,157,113,7,501,636,55,53,1238,41,52,14,0,115,58,14,3,181,264,212,127,13,611,685,67,56,1425,22,12,7,7,42,81,10,9,136,19,13,4,0,37,47,3,5,94,9,0,0,0,9,4,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,42,28,14,3,90,139,11,13,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
504011046,16,9,208,263,45,97,607,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,450,195,79,30,761,1021,146,224,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,9,5,6,0,0,10,10,0,0,21,1557,1024,375,80,3035,2153,458,466,6117,639,599,143,34,1406,445,120,62,2028,131,75,40,5,254,232,25,25,536,384,202,122,21,725,719,147,84,1683,515,279,165,26,984,950,176,111,2221,256,90,66,14,429,651,67,81,1224,102,20,23,13,156,277,32,30,503,64,25,17,9,101,255,19,39,413,73,25,7,0,108,146,19,17,281,0,0,0,0,0,0,0,0,0,500,160,113,28,795,1327,137,163,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
504011047,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,7,0,15,15,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,3,3,0,13,9,4,0,22,2224,2463,877,148,5714,1860,409,389,8373,2063,2288,855,127,5328,1671,317,190,7509,249,252,150,24,674,456,59,68,1260,41,32,26,3,99,83,9,5,195,284,283,177,28,772,540,70,71,1454,14,4,3,0,20,23,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,4,7,0,25,24,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0
504011048,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,865,1038,297,28,2226,523,58,114,2927,789,963,254,22,2025,397,40,38,2497,81,58,60,5,209,229,16,11,461,10,3,8,3,29,26,0,5,57,92,62,69,11,230,253,14,14,517,3,0,0,0,6,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,17,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021049,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,8,0,0,4,0,3,0,4,0,9,289,358,121,8,770,193,14,83,1059,335,333,101,3,772,193,21,49,1044,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021050,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,801,1000,221,12,2043,405,31,94,2569,826,999,215,20,2051,415,40,65,2562,6,0,0,0,15,18,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,15,18,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0
504021051,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,607,663,190,19,1479,408,51,86,2022,617,704,204,16,1538,445,47,59,2083,21,5,9,0,33,70,0,3,107,4,0,0,0,4,0,0,0,4,21,5,9,0,39,70,0,3,115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,9,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,15,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,15,0,3,20,4,8,0,0,10,3,0,0,10,1439,1674,408,21,3549,779,63,229,4622,1545,1738,441,18,3739,754,70,125,4688,4,3,3,0,13,71,0,15,104,0,0,0,0,0,0,0,0,0,4,3,3,0,13,71,0,15,104,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,9,0,5,0,0,9,0,0,0,12,0,0,0,0,3,6,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
504021054,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,1254,1267,625,62,3216,1180,140,253,4793,1330,1259,609,60,3257,1050,120,167,4590,79,18,52,10,158,314,13,40,524,3,5,7,0,17,25,0,9,44,82,23,57,11,172,336,13,47,570,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,8,0,5,0,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
504031055,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
