SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
505011075,0,4,0,0,0,0,8,0,7,0,0,0,0,15,0,0,0,8,0,0,5,0,0,0,6,0,0,10,0,0,0,11,0,0,13,7,0,0,14,0,0,23,25,0,0,38,4,0,69,112,0,0,94,9,0,210,86,0,0,29,3,0,115,50,0,0,14,0,0,66,29,0,0,12,0,0,40,13,0,0,3,0,0,19,8,0,0,3,0,0,16,15,0,0,0,0,0,23,4,0,0,9,0,0,9,351,17,0,239,16,4,627,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,6,0,0,12,0,3,0,3,0,0,6,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,16,3,0,25,69,0,0,62,5,0,137,91,0,0,34,0,0,127,67,0,0,27,0,0,93,46,0,0,9,0,0,50,29,0,0,12,0,0,37,15,0,0,4
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,10,5,0,0,3,0,0,10,7,0,0,9,0,0,13,16,0,0,5,0,0,29,19,0,0,5,0,0,26,13,0,0,3,0,0,18,14,0,0,3,0,0,21,13,0,0,0,0,0,10,5,0,0,0,0,0,5,91,0,0,46,9,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,8,0,0,0,3,0,0,3,5,0,0,0,0,0,4,6,0,0,9,0,0,9,18,0,0,9,0,0,22,41,0,0,19,0,0,58,50,0,0,12,0,0,65,19,0,0,5,0,0,31,6,0,0,7
505011077,3,14,0,4,0,0,21,0,47,0,0,0,0,47,4,28,14,10,0,0,58,22,21,0,14,0,0,57,7,9,0,22,0,0,33,29,6,0,34,0,0,79,190,5,0,133,7,0,333,552,0,0,179,22,3,755,111,0,0,44,5,0,159,35,0,0,12,0,0,46,8,0,0,5,0,0,12,5,0,0,3,0,0,10,0,0,0,0,0,0,0,7,0,0,0,3,0,14,19,16,0,10,4,6,50,995,139,18,477,43,13,1671,0,7,0,4,4,0,12,0,11,0,6,0,0,18,5,51,0,15,0,0,74,17,24,4,28,0,0,69,6,11,0,8,0,0,33,15,9,0,17,0,0,44,132,0,0,61,4,0,202,539,3,0,185,3,6,735,204,0,0,84,8,0,288,56,0,0,15,0,0,74,12,0,0,0,0,0,11,0,0,0,4,0,0,6,0,0,0,6
505011078,0,7,0,0,0,0,12,0,7,4,3,0,0,14,0,8,9,15,8,0,41,0,4,0,14,0,0,18,3,0,0,10,0,0,12,5,0,3,18,4,0,29,36,0,0,49,6,0,92,151,0,4,79,6,0,237,70,0,0,29,3,4,107,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,14,284,27,22,225,19,4,584,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,10,0,0,0,0,12,0,6,8,10,0,4,29,0,5,0,4,0,0,10,4,0,0,10,0,0,16,3,0,0,20,0,0,30,109,0,0,78,0,0,196,127,0,0,45,4,0,180,40,0,0,12,0,0,50,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0
505011079,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,0,0,17,0,0,0,10,0,0,13,0,0,0,16,0,0,16,45,0,0,48,5,0,91,151,0,0,101,9,0,255,73,0,0,37,0,0,112,38,0,0,17,0,0,61,20,0,0,7,0,0,26,7,0,0,0,0,0,4,12,0,0,0,0,0,10,4,0,0,0,0,0,11,0,0,0,4,0,0,6,358,3,0,259,16,0,639,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,11,0,0,11,0,0,0,11,0,0,11,18,0,0,20,0,0,40,106,0,0,72,3,0,184,84,0,0,55,4,0,140,41,0,0,23,0,0,61,46,0,0,13,0,0,56,23,0,0,0,0,0,26,6,0,0,0
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,6,0,0,6,8,0,0,15,4,0,27,73,0,0,30,0,0,95,72,0,0,25,0,0,97,47,0,0,12,0,0,61,26,0,0,8,0,0,29,14,0,0,0,0,0,14,6,0,0,0,0,0,6,7,0,0,0,3,0,12,0,0,0,5,0,0,7,249,0,0,105,7,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,8,0,0,8,32,0,0,26,0,0,63,75,0,0,25,0,0,101,65,0,0,14,0,0,80,32,0,0,9,0,4,44,13,0,0,3,0,0,11,8,0,0,0
505011081,5,0,0,3,0,0,8,0,3,0,3,0,0,6,0,7,0,3,0,0,17,0,0,0,17,0,0,20,0,0,0,11,0,0,11,5,0,0,25,3,0,42,73,3,0,69,0,0,149,149,0,0,112,0,0,263,33,0,0,24,0,0,52,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,275,20,4,271,11,6,588,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,7,0,10,3,0,14,0,0,0,9,0,0,12,0,0,0,12,0,0,11,25,3,0,32,0,0,60,176,0,0,119,5,0,307,77,0,0,35,4,0,115,14,0,0,9,0,0,18,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
505011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,3,0,0,24,0,0,22,0,0,0,13,0,0,15,5,0,0,16,0,0,22,38,0,0,24,0,0,63,52,0,0,42,3,0,95,41,0,0,29,0,0,74,40,0,0,21,0,0,57,22,0,0,6,0,0,26,13,0,0,6,0,0,20,7,0,0,4,0,0,11,10,0,0,6,0,0,16,7,0,0,8,0,0,20,231,0,0,209,14,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,18,0,0,18,3,0,0,10,0,0,10,5,0,0,13,0,0,18,14,0,0,23,0,0,38,33,0,0,26,0,0,62,51,0,0,35,0,0,83,33,0,0,13,0,0,52,38,0,0,19,0,0,56,36,0,0,7,0,0,41,7,0,0,5
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,11,0,0,11,0,0,0,4,0,0,4,0,0,0,6,0,0,7,11,0,0,19,0,0,32,56,0,0,39,3,0,102,64,0,0,20,0,0,84,19,0,0,6,0,0,26,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,15,164,0,0,114,3,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,3,0,0,4,0,0,0,5,0,0,3,0,0,0,17,0,0,19,29,0,0,37,0,0,67,81,0,0,44,4,0,126,54,0,0,23,0,0,74,7,0,0,3,0,0,10,4,0,0,0,0,0,3,0,0,0,0
505021084,0,50,0,8,0,0,57,0,91,0,5,0,0,103,7,46,4,29,3,5,90,5,23,4,45,4,0,79,14,11,0,42,0,0,63,37,9,6,80,4,0,137,232,3,0,198,17,0,452,295,0,0,190,19,0,510,66,0,0,21,4,0,96,9,0,0,6,0,0,15,3,0,0,3,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,4,11,18,4,14,10,10,51,678,251,20,637,61,13,1659,0,14,0,4,0,0,19,0,19,0,3,0,0,21,4,113,4,9,0,0,123,4,35,0,29,0,0,63,8,14,0,17,3,0,38,18,15,0,29,4,0,67,145,12,0,107,7,0,269,413,4,4,256,23,7,709,152,5,0,66,6,0,227,24,0,0,12,0,0,30,7,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0
505021085,7,109,3,10,0,0,131,0,222,0,3,0,0,227,0,182,5,24,6,0,219,11,76,6,38,0,0,129,16,37,3,36,3,0,88,96,33,5,78,5,5,230,464,10,0,265,69,5,807,273,11,0,152,35,0,470,4,0,0,3,0,0,14,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,50,4,26,8,6,103,884,738,33,637,131,19,2440,3,37,0,0,0,0,39,0,41,0,3,0,0,47,8,255,0,22,0,0,287,12,127,11,21,0,0,169,5,49,5,15,5,3,86,33,47,4,26,8,0,118,449,38,5,174,37,10,713,657,7,3,337,92,8,1106,28,0,0,36,5,0,74,6,0,0,4,0,0,8,3,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,107,4,0,0,0,115,0,228,0,3,0,0,236,6,140,10,14,3,0,175,8,67,4,37,0,0,121,6,19,0,34,3,0,61,33,19,0,70,0,0,129,144,12,0,131,9,0,297,410,0,0,201,16,3,630,239,0,0,58,8,0,301,81,0,0,19,0,0,97,26,0,0,6,0,0,33,10,0,0,5,0,0,13,4,0,0,0,0,0,3,4,0,0,4,0,0,10,6,45,0,16,4,0,82,975,643,31,604,48,11,2314,0,29,5,0,0,0,35,0,46,3,0,0,0,52,0,289,9,16,0,5,316,0,109,13,16,0,0,135,8,45,4,25,4,0,88,13,26,0,31,11,0,78,70,18,3,75,6,0,166,349,10,0,183,8,6,562,444,6,0,156,0,0,609,180,0,0,38,0,0,213,56,0,0,17,0,0,74,17,0,0,4,0,0,24,6,0,0,0
505021089,0,12,3,0,0,0,23,0,28,10,0,0,0,33,0,21,28,13,10,0,66,3,7,0,18,13,0,43,3,4,0,28,10,0,38,16,0,0,36,7,0,62,67,5,0,84,6,0,157,181,4,0,110,6,0,302,78,0,0,48,4,0,132,70,0,0,26,5,0,98,35,0,0,0,4,0,43,17,0,0,0,4,0,21,5,0,0,3,0,0,9,15,0,0,7,5,0,17,12,4,8,8,5,0,37,509,80,44,379,74,3,1087,0,0,0,3,0,0,8,0,11,0,0,0,0,12,0,30,22,3,0,0,62,3,11,3,12,0,0,32,3,3,3,12,0,0,29,5,0,0,15,10,0,31,27,3,0,34,9,0,68,125,0,0,85,9,0,221,106,0,0,57,9,0,167,116,0,0,39,0,0,150,90,0,0,18,0,0,115,42,0,0,9,0,0,57,9,0,0,0
505021090,0,81,8,7,0,0,96,0,156,15,3,0,3,177,5,120,19,16,5,0,167,21,78,7,45,3,0,149,12,23,0,49,8,0,95,75,13,0,77,10,3,180,423,8,0,231,33,3,709,661,3,3,238,33,9,943,33,0,0,19,3,0,58,6,0,0,5,0,0,6,6,0,0,5,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,7,10,35,8,26,4,4,88,1261,538,56,720,102,19,2694,0,32,3,0,0,0,33,0,27,5,5,0,0,37,0,184,15,24,3,4,239,11,75,30,36,0,0,148,7,49,0,21,0,0,77,16,35,0,41,3,0,96,338,28,0,136,21,6,529,1126,4,3,347,63,6,1550,131,4,0,71,8,0,206,5,0,0,4,0,0,16,4,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,29,0,8,0,0,35,0,30,0,0,0,0,32,4,21,5,29,0,0,61,21,16,0,39,3,0,69,37,3,4,46,12,0,95,121,6,0,78,10,0,217,448,3,0,214,12,0,678,494,0,0,236,8,4,749,224,0,0,78,4,3,308,109,0,0,43,0,5,151,52,0,0,19,0,0,68,33,0,0,12,0,0,43,14,0,0,0,0,0,15,23,0,0,6,0,0,30,23,4,0,35,3,3,78,1603,118,10,839,52,14,2640,0,10,0,4,0,0,13,0,9,0,6,0,0,12,4,44,0,8,0,0,62,9,24,10,25,0,0,66,13,4,0,23,3,0,52,75,4,0,50,11,0,136,283,3,0,110,16,0,425,528,3,0,244,12,8,792,365,0,0,133,6,0,508,213,0,0,60,4,0,280,124,0,0,19,0,0,147,52,0,0,13,0,0,63,18,0,0,11
505021093,0,34,0,3,0,0,32,0,22,0,5,0,0,29,0,22,3,15,3,4,52,32,20,0,39,3,0,97,55,4,0,46,0,0,105,137,4,0,99,13,0,255,227,4,4,134,19,4,385,139,5,0,83,9,3,234,66,0,0,33,0,0,101,27,0,0,10,0,0,38,30,0,0,3,0,0,31,20,0,0,3,0,0,26,5,0,0,0,0,0,8,10,0,0,0,0,0,10,11,3,7,16,3,7,38,753,117,17,488,53,14,1439,5,4,0,3,0,0,12,0,8,0,0,0,0,5,0,55,6,13,4,0,73,9,23,3,22,0,0,55,31,3,0,7,0,0,55,97,4,0,39,3,0,146,270,9,0,129,18,4,422,218,0,0,124,14,4,356,122,0,0,41,6,0,167,50,0,0,14,0,0,60,34,0,0,7,0,0,39,19,0,0,3,0,0,22,5,0,0,0
505021094,0,31,0,3,0,0,37,0,55,4,0,0,0,63,0,37,13,11,3,0,64,6,15,3,20,0,0,45,4,4,0,14,0,0,21,14,4,0,36,0,0,61,70,0,0,65,0,0,137,101,0,0,80,7,0,188,54,0,0,27,0,0,80,28,0,0,17,0,0,48,23,0,0,6,0,0,30,7,0,0,0,0,0,14,9,0,0,0,0,0,8,9,0,0,8,0,0,19,5,7,3,10,0,0,22,325,155,28,309,13,0,835,0,13,0,4,0,0,15,0,9,0,0,0,0,10,0,83,13,10,0,0,108,6,21,4,7,0,0,44,3,10,0,3,0,0,13,5,8,0,18,0,0,25,31,0,0,30,0,0,65,82,4,0,70,0,0,158,83,0,0,44,0,0,130,51,0,0,14,0,0,64,25,0,0,14,0,0,36,15,0,0,5,0,0,19,14,0,0,0
505021095,0,29,6,9,0,0,44,0,54,0,0,0,0,64,9,45,30,36,0,0,119,28,30,0,55,5,0,123,47,7,0,49,8,0,111,159,17,3,113,10,0,308,464,5,0,232,18,0,725,318,0,0,157,11,0,491,80,0,0,32,0,0,115,20,0,0,9,0,0,29,0,0,0,4,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,8,0,0,15,14,6,7,23,7,6,73,1170,194,48,726,68,18,2218,0,19,0,6,0,0,27,0,12,0,0,0,0,16,6,74,0,22,0,0,109,16,39,29,23,4,0,117,15,10,4,24,0,0,56,121,4,3,47,10,4,181,443,4,0,184,17,0,647,486,5,4,242,12,3,751,163,3,0,67,3,0,237,50,0,0,10,0,0,59,20,0,0,8,0,0,31,6,0,0,0,0,0,5,4,0,0,0
505021096,0,5,0,0,0,0,9,0,7,0,6,0,0,11,3,3,3,7,0,0,24,11,12,0,22,3,0,41,6,0,0,25,0,0,33,35,0,0,44,5,0,80,165,0,0,99,4,0,273,144,0,0,101,4,0,245,63,0,0,35,0,0,99,37,0,0,9,0,0,49,30,0,0,6,0,0,36,20,0,0,12,0,0,26,16,0,0,5,0,0,22,25,0,0,7,0,0,30,4,0,3,17,0,0,30,549,34,5,392,19,5,999,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,13,9,11,0,6,0,0,22,3,6,0,13,5,0,19,11,5,0,17,0,0,35,90,0,0,58,6,0,154,131,0,0,80,10,0,216,87,0,0,51,3,0,143,64,0,0,20,0,0,83,56,0,0,19,0,0,68,39,0,0,18,0,0,52,32,0,0,7
505021097,0,15,8,8,0,0,34,0,27,10,3,0,4,46,10,32,12,37,7,0,99,52,8,4,49,7,0,122,104,6,3,62,4,0,181,180,5,7,77,6,0,276,366,0,4,203,13,3,593,304,0,4,165,8,4,485,93,0,0,55,9,0,156,33,0,0,15,0,0,50,12,0,0,4,0,0,15,8,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,6,12,11,3,21,4,7,48,1190,108,45,697,66,18,2123,6,0,0,5,0,0,14,0,12,0,3,0,0,16,7,44,18,11,8,0,86,9,25,31,37,5,0,101,14,9,7,23,0,0,52,166,5,5,34,11,0,220,337,8,0,116,6,3,471,367,0,0,158,22,0,553,187,0,0,65,4,0,260,61,0,0,40,7,0,98,24,0,0,11,0,0,40,5,0,0,3,0,0,16,4,0,0,0
505021301,0,39,0,0,0,0,40,0,74,3,0,0,0,77,0,26,0,11,0,0,39,0,8,0,21,0,0,30,0,0,0,10,0,0,15,18,0,0,34,0,0,51,57,3,0,62,3,0,123,89,0,0,47,5,0,146,26,3,0,12,4,0,47,18,0,0,5,0,0,26,0,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,8,3,17,0,10,0,0,34,221,167,6,224,19,4,636,0,9,0,0,0,0,18,0,18,0,0,0,0,20,0,94,3,6,0,0,103,0,34,4,7,0,0,43,0,7,0,11,0,0,25,6,0,0,8,0,0,16,46,3,0,51,0,0,98,78,0,0,79,4,0,167,49,0,0,25,0,0,81,21,0,0,13,3,0,38,11,0,0,6,0,0,21,0,0,0,0,0,0,7,0,0,0,0
505021302,0,15,9,4,0,0,29,0,25,0,0,0,0,29,8,8,19,25,3,3,62,18,3,0,43,3,0,65,16,3,0,35,5,0,62,91,3,0,90,5,5,189,287,0,0,169,16,0,481,224,0,0,137,10,5,383,51,0,0,30,0,0,85,6,0,0,6,0,0,11,4,0,0,4,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,8,0,0,13,12,3,8,29,3,4,59,728,67,38,576,53,17,1489,0,4,5,7,0,0,11,0,8,0,0,0,0,8,0,32,0,14,3,0,53,8,7,12,22,0,0,60,7,3,4,11,6,0,33,34,0,0,32,3,0,75,214,0,7,132,8,8,367,341,4,0,188,24,6,565,134,0,0,63,7,4,198,39,0,0,20,0,0,57,15,0,0,8,0,0,19,4,0,0,0,0,0,4,4,0,0,0
505031098,0,41,0,0,0,0,42,0,67,0,0,4,0,67,0,65,4,4,4,0,82,5,17,0,14,0,3,39,3,3,0,20,7,0,28,20,10,0,35,3,0,58,116,0,0,78,16,0,207,129,0,0,74,15,3,221,18,0,0,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,18,0,15,0,0,44,297,231,13,253,37,10,840,0,17,0,3,0,0,22,0,10,0,0,0,0,13,0,90,0,5,0,0,97,0,49,4,6,5,0,64,0,13,0,6,3,0,25,7,13,0,19,0,0,40,63,4,0,59,9,0,145,179,4,0,116,36,3,340,58,0,0,30,10,0,95,12,0,0,8,0,0,18,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
505031099,0,5,0,0,0,0,8,0,30,7,4,0,0,36,0,77,8,11,5,0,102,7,45,10,15,0,0,73,0,20,0,19,0,0,40,3,39,4,29,0,0,79,253,8,3,141,6,0,410,586,0,5,182,11,0,785,27,0,0,27,3,0,55,0,0,0,5,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,9,8,8,10,8,3,48,899,233,49,448,28,10,1662,3,9,0,3,0,0,15,0,7,5,0,0,0,11,0,37,10,7,7,3,63,10,72,17,13,0,0,116,9,24,8,11,0,0,48,8,46,3,28,0,0,82,410,39,3,110,9,6,573,829,16,0,280,15,0,1142,114,0,0,46,7,0,166,15,0,0,5,3,0,22,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
505031100,0,8,0,0,0,0,8,0,18,0,0,0,0,23,0,29,0,5,0,0,33,0,31,0,5,0,0,40,0,13,0,5,0,0,23,0,13,0,12,3,0,34,35,0,6,40,0,0,90,177,3,0,91,10,0,277,53,0,0,31,0,0,91,6,0,0,5,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,17,279,126,11,214,17,5,657,0,13,0,0,0,0,11,0,0,5,0,0,0,7,0,33,0,0,4,0,38,3,20,3,10,5,0,52,0,21,0,7,0,0,35,3,17,0,11,4,0,37,39,16,3,34,0,0,94,305,3,0,124,6,0,439,128,0,0,71,3,0,208,17,0,0,18,0,0,36,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0
