SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
506071145,598,626,219,61,1508,500,117,102,2225,412,156,95,50,712,762,106,90,1675,400,175,109,58,749,432,159,85,1421,817,330,204,116,1458,1196,265,175,3088,148,46,23,18,246,316,72,56,699,57,24,14,13,104,126,22,24,276,24,0,5,0,29,30,9,17,87,..,..,..,..,..,..,..,..,..,0,0,0,0,0,10,0,0,10,224,75,46,31,375,489,111,97,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,1021,468,211,3344,2187,491,370,6385,559,667,191,42,1466,534,102,129,2231,437,208,118,42,799,754,111,115,1787,446,254,114,59,874,445,136,93,1550,880,457,234,99,1670,1202,245,208,3331,125,58,40,23,245,252,37,65,595,63,17,15,5,94,113,29,22,255,23,3
506071146,755,1136,312,96,2304,575,158,144,3188,59,38,30,9,130,165,14,18,332,17,23,3,4,50,43,5,14,115,78,65,34,9,183,211,24,27,447,6,0,15,0,26,54,9,12,99,0,0,0,0,0,0,0,0,0,24,0,0,0,27,30,0,0,63,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,28,0,15,3,53,89,9,18,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,869,1204,363,110,2542,874,183,195,3795,808,1134,321,76,2345,490,169,131,3135,92,82,30,7,214,202,24,24,471,28,47,9,5,90,21,21,12,144,117,129,42,13,299,225,42,37,606,3,0,0,0,4,26,0,3,32,0,0,0,0,3,0,0,0,3,27,0
506071147,847,1264,264,42,2419,578,152,138,3292,123,57,27,11,215,190,29,47,480,230,106,47,23,402,228,62,66,753,348,166,73,36,618,413,91,113,1236,157,58,30,18,261,288,60,68,680,220,52,30,23,317,436,79,113,949,313,101,40,27,481,386,54,218,1130,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,690,203,96,68,1059,1109,192,400,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1888,1635,431,143,4097,2103,437,650,7287,799,1300,247,39,2384,515,128,146,3168,142,57,27,0,231,193,22,28,468,570,263,87,36,946,680,140,196,1960,712,316,111,40,1174,874,158,222,2432,67,25,11,10,112,147,28,42,327,88,36,15,21,154,198,30,66,447,238,63
507011148,1109,2284,397,65,3846,407,112,131,4499,28,15,5,0,49,31,10,5,90,13,0,3,0,22,5,0,0,26,42,23,8,0,69,35,7,7,115,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,2306,407,62,3921,445,123,136,4623,1088,2758,460,52,4356,490,119,150,5114,101,109,38,4,259,76,12,23,365,19,16,5,0,40,12,8,9,67,121,120,46,5,299,84,15,31,432,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,708,1037,208,30,1983,383,47,101,2517,38,25,15,0,82,39,4,6,136,5,6,0,0,15,3,0,0,16,48,34,12,0,101,43,4,8,157,8,5,0,0,12,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,8,5,0,0,12,15,0,0,28,13,0,0,0,21,24,0,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,22,24,0,53,102,0,0,0,0,0,0,0,0,0,779,1079,228,28,2110,467,57,161,2797,813,1191,240,26,2271,406,51,112,2845,38,34,18,3,93,70,8,11,174,6,12,3,0,18,3,0,0,28,47,45,19,3,113,75,12,10,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011153,660,797,331,49,1839,532,94,73,2545,46,23,32,3,109,129,8,8,250,0,0,0,0,0,0,0,0,6,46,25,32,6,107,129,9,8,259,20,5,7,4,34,77,6,3,118,35,16,10,4,72,111,22,23,227,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,3,0,0,5,9,0,0,16,63,26,17,6,113,197,29,33,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,774,849,378,63,2068,864,135,116,3170,656,817,337,47,1859,590,115,128,2694,45,23,21,0,90,138,10,21,267,18,5,11,0,29,66,7,0,105,65,31,30,0,126,204,15,24,368,3,3,9,0,20,33,0,14,61,38,21,18,5,79,103,17,23,223,0,0
507011154,764,761,439,45,2012,760,150,99,3022,101,81,100,6,287,321,29,30,666,51,26,18,4,99,67,10,20,197,152,107,118,9,382,394,39,52,859,41,29,34,3,113,91,24,13,237,24,8,0,0,32,41,7,11,93,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,64,39,33,8,145,134,29,26,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,982,906,587,57,2539,1292,214,177,4217,776,790,412,30,2004,762,158,218,3139,138,94,112,13,344,397,52,64,865,49,19,37,3,112,45,7,10,178,186,113,150,16,462,441,59,79,1039,23,9,9,3,46,45,5,9,99,17,9,0,0,29,81,5,13,128,3,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,22,60,5,0,87,5,7,7,99,0,0,0,0,0,3,0,0,3,16,16,5,0,37,4,0,9,53,16,16,5,0,37,9,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,5,0,32,17,0,17,63,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,23,5,5,0,33,17,0,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,8,0,157,23,6,28,216,107,133,16,0,258,9,0,6,279,0,4,0,0,8,0,0,0,6,92,108,3,0,206,36,12,15,268,92,112,5,0,213,36,12,20,279,5,0,0,0,10,0,0,0,9,6,0,0,0,5,5,0,8,25,127,37
507011159,932,1277,474,69,2750,806,151,82,3787,72,59,41,3,173,110,12,11,300,0,0,0,0,0,0,0,0,0,72,64,41,3,173,110,12,11,302,3,0,0,0,3,5,0,4,17,20,4,4,5,24,11,7,3,51,15,4,0,0,22,19,7,3,55,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,35,12,6,5,48,46,11,12,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1350,520,76,2979,950,175,115,4213,951,1242,445,58,2695,647,135,163,3628,81,32,35,8,154,278,15,35,478,0,6,0,0,11,0,0,0,7,82,41,32,8,166,278,15,34,487,0,0,0,0,0,0,0,0,5,26,7,7,5,44,54,11,11,124,91,15
507011160,837,933,316,30,2114,514,80,69,2781,94,77,73,3,249,233,26,21,530,5,0,0,0,4,10,0,0,18,101,74,74,3,255,242,26,23,544,37,18,32,3,87,104,12,3,206,17,12,7,3,43,51,10,3,102,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,54,30,33,6,124,157,22,9,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,1038,428,38,2495,910,128,100,3638,900,911,319,33,2163,550,89,121,2923,135,159,116,18,430,343,47,61,881,13,5,0,0,20,23,6,4,45,150,162,118,18,449,366,54,65,927,5,4,7,0,19,22,4,0,42,15,14,0,4,43,42,4,22,105,0,0
507011161,832,1528,262,37,2662,295,97,97,3155,112,45,34,4,197,128,15,28,365,12,7,4,0,26,18,5,4,45,127,55,34,9,222,143,19,30,405,22,10,5,4,40,37,0,10,87,41,11,10,4,73,57,11,22,156,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,66,20,13,9,114,94,12,34,247,10,0,3,0,16,25,0,5,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,5,0,14,25,0,6,44,0,0,0,0,0,0,0,0,0,1030,1603,322,54,3012,554,123,163,3852,941,1979,354,32,3310,384,105,151,3946,164,169,69,3,406,172,17,18,620,36,40,22,0,103,34,5,23,163,200,211,93,8,515,208,25,38,785,19,0,0,3,26,40,6,9,84,26,13,15,3,58,53,9,30,153,34,3
507011163,538,915,322,32,1806,341,66,107,2328,27,19,14,0,65,83,6,3,163,0,5,0,0,7,4,0,0,9,29,24,20,0,76,89,6,7,173,15,10,8,7,30,27,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,6,0,0,8,3,0,0,6,19,9,6,7,40,32,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,947,351,36,1917,459,74,120,2578,615,976,282,19,1882,353,53,119,2405,41,26,18,4,85,124,11,32,253,9,10,9,0,26,21,0,8,56,51,34,25,4,111,149,7,41,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,502,976,209,28,1711,266,58,73,2101,14,4,4,0,24,17,4,3,53,0,0,8,0,8,4,0,0,9,14,4,11,0,29,24,4,3,64,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,984,217,24,1741,303,59,75,2178,641,1173,286,23,2115,306,83,118,2627,37,13,11,0,70,44,0,13,128,7,0,7,3,15,12,0,6,34,47,16,21,4,82,58,4,19,159,11,0,4,0,17,32,0,4,52,6,0,0,0,4,6,0,7,18,0,0
507011260,252,374,67,12,703,62,18,21,810,4,4,0,0,5,9,0,0,14,3,0,3,0,4,0,3,0,16,3,0,5,0,14,11,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,378,72,12,721,76,21,21,837,288,349,68,7,708,91,14,36,851,0,0,0,0,0,0,0,0,3,3,0,0,0,3,8,0,4,11,3,0,0,0,5,8,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,493,802,147,7,1446,345,63,67,1922,53,26,19,4,97,72,14,11,194,77,35,23,6,136,91,17,20,256,127,57,41,7,238,163,27,31,453,23,7,6,0,36,34,7,14,86,18,7,6,4,30,102,5,10,148,25,12,5,6,41,49,16,24,127,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,66,22,16,11,112,182,27,46,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,687,878,208,27,1797,694,115,145,2753,483,841,142,10,1483,281,45,73,1881,53,34,27,0,118,77,11,12,212,105,58,38,5,200,98,23,21,340,156,88,67,4,318,177,27,28,557,10,3,6,0,17,42,0,3,66,26,0,4,5,31,96,3,5,137,60,11
507021165,817,811,292,32,1957,682,187,137,2968,182,81,63,11,332,294,71,43,741,247,103,68,13,431,290,75,76,870,429,181,132,20,765,589,148,119,1615,100,29,27,0,152,306,43,74,579,102,18,20,4,157,215,27,98,498,96,21,15,8,143,241,14,59,455,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,305,62,66,14,447,760,88,235,1532,0,0,0,0,0,6,0,4,9,0,0,0,0,0,0,0,61,61,0,9,3,0,10,12,3,5,28,0,6,3,0,8,18,3,76,102,0,0,0,0,5,0,0,5,8,1552,1068,490,69,3186,2049,422,565,6224,805,878,266,28,1976,661,167,207,3015,205,117,74,12,410,318,65,137,924,323,140,122,11,603,452,71,148,1276,533,262,196,21,1006,768,136,280,2199,62,15,12,0,89,149,10,60,311,93,23,14,3,137,199,26,104,468,188,45
507021166,1128,1296,525,48,2995,1001,239,160,4397,122,64,87,10,273,360,23,41,694,59,31,27,0,118,62,11,12,200,181,93,112,10,390,422,34,47,896,16,7,7,0,30,61,0,18,105,20,6,7,0,33,60,10,11,112,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,4,38,5,13,0,61,113,14,26,220,39,4,11,0,51,69,0,64,188,0,0,0,0,0,0,0,3,3,4,4,0,0,7,5,3,0,20,44,3,13,0,61,74,7,72,212,0,0,0,0,0,0,0,0,5,1386,1403,665,56,3507,1614,286,308,5722,1169,1351,518,44,3091,952,261,239,4538,116,75,75,10,268,374,21,58,718,108,59,41,7,207,65,24,26,323,218,130,112,16,475,444,40,81,1044,12,8,8,0,19,56,7,18,91,25,8,8,0,46,61,6,17,123,6,0
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,699,1094,283,33,2122,354,80,119,2671,0,0,0,0,5,0,0,0,5,0,0,0,0,9,0,0,0,6,4,7,3,0,15,0,0,0,12,0,0,5,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,1104,299,38,2139,357,80,120,2703,1045,1981,495,54,3579,544,120,194,4439,28,22,14,4,68,35,9,3,116,5,4,9,0,12,14,0,9,30,31,25,24,4,82,46,9,11,144,4,4,0,0,8,20,3,9,36,4,0,0,0,6,0,0,3,7,0,0
507031170,522,612,379,37,1547,649,84,201,2485,51,107,30,0,190,70,13,14,290,3,3,9,0,15,5,0,8,27,60,113,31,0,202,75,12,22,314,12,0,3,0,14,41,0,11,68,4,0,0,0,9,8,0,0,22,4,0,0,0,4,8,0,0,8,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,20,3,0,0,26,56,0,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,6,606,728,412,38,1781,784,104,233,2905,522,728,436,44,1736,620,79,191,2623,48,11,15,3,75,153,3,18,254,0,3,3,0,10,7,0,0,21,48,19,19,7,86,162,5,18,276,11,3,6,0,22,59,4,25,116,0,0,0,0,0,0,0,0,0,0,0
507031172,11,6,3,0,25,3,3,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,25,3,3,4,31,5,4,0,0,15,6,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,3,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
