SA2_CODE_2021,Netherlands_C11_P,Netherlands_C16_M,Netherlands_C16_F,Netherlands_C16_P,Netherlands_C21_M,Netherlands_C21_F,Netherlands_C21_P,New_Zealand_C11_M,New_Zealand_C11_F,New_Zealand_C11_P,New_Zealand_C16_M,New_Zealand_C16_F,New_Zealand_C16_P,New_Zealand_C21_M,New_Zealand_C21_F,New_Zealand_C21_P,Pakistan_C11_M,Pakistan_C11_F,Pakistan_C11_P,Pakistan_C16_M,Pakistan_C16_F,Pakistan_C16_P,Pakistan_C21_M,Pakistan_C21_F,Pakistan_C21_P,Philippines_C11_M,Philippines_C11_F,Philippines_C11_P,Philippines_C16_M,Philippines_C16_F,Philippines_C16_P,Philippines_C21_M,Philippines_C21_F,Philippines_C21_P,Poland_C11_M,Poland_C11_F,Poland_C11_P,Poland_C16_M,Poland_C16_F,Poland_C16_P,Poland_C21_M,Poland_C21_F,Poland_C21_P,Singapore_C11_M,Singapore_C11_F,Singapore_C11_P,Singapore_C16_M,Singapore_C16_F,Singapore_C16_P,Singapore_C21_M,Singapore_C21_F,Singapore_C21_P,South_Africa_C11_M,South_Africa_C11_F,South_Africa_C11_P,South_Africa_C16_M,South_Africa_C16_F,South_Africa_C16_P,South_Africa_C21_M,South_Africa_C21_F,South_Africa_C21_P,Sri_Lanka_C11_M,Sri_Lanka_C11_F,Sri_Lanka_C11_P,Sri_Lanka_C16_M,Sri_Lanka_C16_F,Sri_Lanka_C16_P,Sri_Lanka_C21_M,Sri_Lanka_C21_F,Sri_Lanka_C21_P,Taiwan_C11_M,Taiwan_C11_F,Taiwan_C11_P,Taiwan_C16_M,Taiwan_C16_F,Taiwan_C16_P,Taiwan_C21_M,Taiwan_C21_F,Taiwan_C21_P,Thailand_C11_M,Thailand_C11_F,Thailand_C11_P,Thailand_C16_M,Thailand_C16_F,Thailand_C16_P,Thailand_C21_M,Thailand_C21_F,Thailand_C21_P,Unitd_Kingdom_C11_M,Unitd_Kingdom_C11_F,Unitd_Kingdom_C11_P,Unitd_Kingdom_C16_M,Unitd_Kingdom_C16_F,Unitd_Kingdom_C16_P,Unitd_Kingdom_C21_M,Unitd_Kingdom_C21_F,Unitd_Kingdom_C21_P,Unit_Sts_Amer_C11_M,Unit_Sts_Amer_C11_F,Unit_Sts_Amer_C11_P,Unit_Sts_Amer_C16_M,Unit_Sts_Amer_C16_F,Unit_Sts_Amer_C16_P,Unit_Sts_Amer_C21_M,Unit_Sts_Amer_C21_F,Unit_Sts_Amer_C21_P,Vietnam_C11_M,Vietnam_C11_F,Vietnam_C11_P,Vietnam_C16_M,Vietnam_C16_F,Vietnam_C16_P,Vietnam_C21_M,Vietnam_C21_F,Vietnam_C21_P,Born_elsewhere_C11_M,Born_elsewhere_C11_F,Born_elsewhere_C11_P,Born_elsewhere_C16_M,Born_elsewhere_C16_F,Born_elsewhere_C16_P,Born_elsewhere_C21_M,Born_elsewhere_C21_F,Born_elsewhere_C21_P,Country_birt_ns_C11_M,Country_birt_ns_C11_F,Country_birt_ns_C11_P,Country_birt_ns_C16_M,Country_birt_ns_C16_F,Country_birt_ns_C16_P,Country_birt_ns_C21_M,Country_birt_ns_C21_F,Country_birt_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
507051187,50,24,23,48,28,18,49,392,401,795,460,460,923,344,366,710,0,0,0,0,0,0,0,0,0,15,25,38,33,47,85,24,68,95,0,3,3,0,0,9,0,8,8,20,13,37,9,12,23,13,7,24,102,106,204,110,124,237,124,133,257,0,7,7,4,6,6,0,0,0,0,0,0,5,0,5,3,3,5,6,31,36,3,32,36,10,35,41,1126,1182,2305,1042,1078,2117,948,1008,1955,21,18,36,13,24,39,11,22,36,5,8,8,5,3,7,5,12,15,143,160,304,161,179,340,179,184,362,558,436,998,512,457,972,414,296,708,6976,7127,14100,6759,7022,13779,6671,6813,13477
507051188,96,41,49,90,41,40,82,316,327,642,346,379,720,347,305,646,9,6,14,9,6,15,4,3,10,51,88,142,109,147,255,75,139,209,11,8,22,5,11,17,6,8,13,29,16,42,8,16,20,6,17,26,84,72,157,81,72,147,72,75,141,6,9,15,4,0,6,4,9,10,0,0,5,0,12,15,0,6,7,3,25,28,8,52,56,8,55,61,1431,1529,2962,1313,1456,2770,1351,1481,2825,24,5,31,27,17,43,30,21,47,15,11,26,17,31,46,27,33,62,283,274,556,282,277,558,283,294,581,653,472,1125,956,742,1700,958,598,1560,7514,7310,14824,7706,7725,15434,8236,8171,16411
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,0,0,0,4,7,15,4,6,13,0,0,3
507051190,79,32,31,62,38,23,54,199,228,433,223,202,422,208,214,425,0,0,0,3,0,3,0,0,0,15,30,50,20,37,56,17,45,62,6,9,17,4,5,14,15,13,28,5,11,18,9,12,18,6,10,14,62,67,133,79,69,143,71,66,138,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,16,15,8,26,35,12,46,54,1065,1082,2145,992,1037,2034,952,1000,1945,20,20,40,19,27,44,14,24,40,0,0,0,5,5,12,6,9,11,143,138,283,148,155,303,141,171,314,337,259,600,408,345,749,419,360,779,5566,5670,11240,5770,5738,11509,6002,6041,12039
507051191,53,27,27,58,25,28,56,344,320,667,456,441,898,472,457,927,0,0,0,4,5,7,14,4,17,10,23,32,29,49,76,28,59,92,3,7,13,4,10,15,6,10,19,14,7,15,17,14,29,8,19,33,210,207,408,236,224,460,243,223,469,0,0,0,3,5,0,3,0,4,0,0,0,0,3,0,0,4,6,4,19,20,8,25,33,8,50,58,1756,1645,3404,2043,1921,3960,2006,1960,3961,41,31,72,36,36,75,45,41,87,7,0,4,4,3,13,9,9,16,108,127,241,164,196,361,190,250,439,396,229,625,629,518,1154,538,332,870,7940,7674,15615,9847,9765,19609,11079,11100,22178
507051192,46,18,13,37,27,24,40,323,341,665,326,362,694,293,285,582,0,0,0,3,0,3,7,4,7,49,58,106,94,120,217,94,137,228,3,0,5,9,6,14,8,10,14,10,9,22,9,12,22,13,17,26,87,68,152,110,98,208,111,101,211,0,3,0,0,3,0,0,5,5,0,0,0,0,0,0,0,3,8,3,36,40,5,31,39,11,42,50,944,1000,1949,897,987,1885,862,914,1776,14,18,35,10,17,28,20,24,36,10,12,18,16,30,49,24,33,57,146,147,294,183,186,368,177,203,380,401,372,780,401,387,788,403,346,748,5906,6076,11982,6184,6273,12452,6181,6353,12539
507051193,48,20,25,40,20,30,48,296,272,566,276,291,563,255,248,501,0,3,3,3,0,5,3,3,3,19,35,51,21,47,66,30,75,101,5,4,12,9,7,14,4,8,11,15,14,29,7,5,19,11,9,20,59,67,123,75,67,135,71,66,136,0,0,4,0,3,7,0,0,5,0,0,0,0,7,5,0,5,6,9,34,42,4,45,47,6,53,60,840,886,1724,735,827,1565,705,758,1456,23,18,40,14,15,28,17,15,30,0,6,11,0,3,9,0,11,14,105,117,225,116,118,243,109,136,246,360,321,685,454,437,885,302,220,525,5497,5606,11106,5304,5392,10699,5296,5448,10741
507051312,26,11,19,31,19,16,39,137,85,218,324,288,615,439,394,832,3,0,3,3,3,9,6,4,14,0,12,11,22,33,58,73,113,186,5,0,3,6,9,13,10,4,13,6,6,12,12,8,20,10,17,26,41,32,74,89,85,173,144,132,270,0,0,6,10,9,21,9,3,13,0,0,0,0,0,0,0,3,3,0,8,8,0,6,6,8,28,31,287,277,565,449,464,915,581,614,1191,7,6,13,12,12,27,14,14,31,0,0,0,0,4,3,6,8,14,43,43,83,149,164,318,209,279,492,103,69,169,480,445,921,374,288,658,2069,2023,4095,4132,4242,8373,5711,5936,11651
507051313,65,33,46,80,41,43,79,287,227,518,726,683,1412,723,736,1460,0,0,0,9,6,9,14,9,21,3,18,18,74,112,191,117,163,279,6,4,7,12,10,26,5,12,21,19,15,37,27,39,65,26,38,66,172,149,323,355,352,711,365,387,759,3,0,7,10,13,19,8,8,21,0,0,0,0,4,0,0,3,7,4,11,12,8,31,42,5,52,59,1127,1149,2281,1727,1770,3498,1696,1818,3512,28,29,61,45,47,92,47,42,85,4,4,4,3,16,23,13,19,30,139,153,295,359,380,738,415,463,876,248,221,464,883,778,1662,675,471,1144,5773,6016,11792,11367,11908,23275,12671,13378,26046
507051314,7,4,0,8,3,0,4,5,5,5,27,27,49,50,53,100,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,9,13,8,18,21,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,9,72,69,137,97,97,196,132,128,257,0,0,0,3,0,5,5,4,7,0,0,0,0,0,0,0,3,3,0,7,6,9,20,33,26,18,45,14,11,21,73,68,140,65,37,101,369,340,717,680,693,1377,1022,1074,2096
509011225,135,56,57,117,49,64,112,142,135,282,128,135,259,134,134,272,3,0,5,0,0,0,0,0,0,126,140,267,118,141,255,91,138,225,13,16,30,7,13,18,11,9,18,5,7,12,11,9,19,6,10,14,61,66,128,72,72,143,84,89,173,4,4,10,6,4,11,12,13,26,0,0,3,0,6,9,0,4,9,11,19,29,23,31,50,12,34,45,583,707,1298,616,731,1346,568,745,1311,18,27,46,19,23,41,26,33,61,7,8,10,4,7,9,6,6,13,110,111,223,117,136,256,168,161,325,331,288,620,459,533,991,398,398,794,6455,7225,13678,6637,7614,14251,6882,7946,14828
509011226,31,20,17,33,20,14,31,37,25,57,36,35,70,44,32,85,0,0,0,0,0,0,0,0,0,0,3,5,0,8,9,4,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,6,9,11,20,11,14,27,21,24,49,0,0,5,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,3,153,132,285,151,138,285,155,135,293,9,9,16,9,10,16,11,15,25,0,0,0,0,0,0,0,0,0,19,16,36,21,21,44,27,26,53,53,50,103,150,145,295,179,127,310,1533,1466,2996,1793,1648,3439,1949,1759,3707
509011227,28,9,8,16,6,5,20,37,35,73,50,68,114,36,57,93,0,0,0,0,0,0,0,0,0,0,9,13,3,9,11,10,13,23,5,0,4,4,3,5,0,5,0,0,0,7,0,0,0,6,3,6,30,36,70,62,59,119,44,49,96,0,4,4,0,0,3,0,3,3,0,0,0,0,3,3,3,0,4,4,5,5,0,3,3,0,4,8,197,226,431,219,244,465,235,286,519,3,7,18,6,10,15,4,10,16,0,0,0,3,3,3,0,5,5,36,32,73,30,30,58,51,47,97,114,81,194,142,134,273,136,110,247,2114,2142,4261,2401,2433,4831,2527,2687,5211
509011228,41,18,24,46,25,22,48,54,56,111,59,69,124,63,52,118,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,19,14,3,0,7,4,4,10,3,3,13,0,4,3,0,3,0,0,3,6,34,26,59,34,36,66,40,40,78,3,0,7,7,0,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,9,339,368,704,362,359,722,366,373,741,14,16,40,16,18,35,21,26,47,3,5,4,8,0,10,9,11,13,63,53,120,60,74,138,69,86,151,149,116,268,313,315,627,323,311,631,2553,2640,5197,2902,2946,5850,3084,3226,6310
509011229,10,5,10,12,6,10,13,49,48,101,61,60,122,38,37,76,0,0,0,0,0,0,0,0,0,0,0,6,26,15,47,31,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,11,7,17,19,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,39,47,85,38,57,91,45,49,90,4,3,4,0,3,5,4,0,4,0,0,0,0,0,0,0,0,0,12,15,22,8,18,21,16,20,33,71,54,126,221,154,371,156,132,291,1511,1318,2833,1582,1298,2884,1542,1320,2862
509011230,13,9,3,14,13,3,19,60,83,142,76,73,145,65,67,137,4,0,3,7,3,3,7,0,10,8,8,8,5,16,23,12,22,37,0,0,6,0,0,0,0,0,0,3,11,21,4,14,14,10,12,19,15,17,33,21,19,40,22,25,44,3,0,3,12,0,12,4,0,6,0,0,0,3,3,6,0,6,7,14,22,39,32,37,74,25,43,74,79,102,180,64,82,146,65,94,159,4,3,6,7,5,4,3,5,4,5,5,3,0,0,5,3,3,3,98,83,178,117,88,200,140,87,223,119,94,216,313,311,628,264,238,500,2304,2300,4603,2339,2222,4561,2325,2182,4512
509011231,10,4,5,6,3,0,5,76,71,150,74,74,147,69,56,127,0,0,0,0,0,0,0,0,0,8,15,22,31,24,59,31,30,66,0,0,4,5,0,5,3,0,5,0,0,0,0,6,6,0,7,5,9,10,20,4,7,15,12,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,7,0,4,4,101,113,216,98,108,211,82,96,180,5,4,9,0,3,9,3,3,6,0,0,0,0,0,0,3,6,11,15,23,40,22,15,36,25,18,42,123,76,197,244,234,482,213,212,424,2125,2065,4195,2141,2069,4214,2074,1976,4053
509011232,37,17,9,28,16,11,25,27,17,46,36,23,58,42,30,69,0,0,0,0,0,0,0,0,0,0,3,5,0,10,12,4,6,10,0,3,0,0,0,0,0,6,9,5,4,3,0,0,0,3,0,0,9,9,20,15,10,23,22,14,30,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,3,168,182,351,181,180,359,171,176,345,8,5,13,9,10,16,8,6,17,0,0,0,4,0,5,14,0,14,16,24,48,29,31,58,38,39,77,58,45,108,106,89,199,113,72,186,1842,1432,3276,2052,1578,3630,2049,1636,3679
509011233,69,24,28,57,27,35,63,81,60,147,78,71,148,82,81,158,0,0,0,0,0,0,0,0,0,64,92,151,114,141,248,140,197,330,3,8,10,5,10,14,6,8,12,0,4,8,0,3,3,0,8,5,30,20,50,36,39,77,47,58,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,22,31,39,45,85,339,383,721,346,370,707,342,389,727,7,9,14,12,11,24,12,18,26,0,0,0,12,4,18,8,3,10,37,64,98,77,73,152,100,96,195,227,213,444,346,354,704,290,247,536,4629,4809,9440,5170,5259,10431,5631,5704,11333
509011234,24,9,15,23,5,15,26,51,46,100,61,48,112,62,62,123,0,0,0,7,4,9,0,7,8,7,11,24,11,13,26,25,33,53,0,8,3,0,3,7,0,4,4,0,0,4,3,0,3,0,0,0,19,27,51,22,29,48,22,26,48,0,0,3,3,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,5,7,218,250,470,204,244,441,223,239,463,11,9,19,11,8,16,10,9,19,0,0,0,0,0,3,4,0,7,42,56,95,46,51,95,40,48,87,146,127,269,256,227,484,320,303,619,2496,2385,4880,2614,2465,5078,2775,2610,5388
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,34,18,22,35,21,10,33,65,57,123,75,78,151,107,83,181,0,0,0,0,0,0,0,0,0,0,3,3,9,7,16,5,10,18,0,0,0,3,3,4,3,4,4,5,12,20,6,8,12,7,14,17,21,22,43,26,27,58,32,41,74,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,9,10,296,331,630,354,405,761,346,442,789,10,12,17,7,3,11,12,10,19,0,0,0,0,0,3,5,4,4,41,44,77,45,51,94,57,58,115,133,96,228,289,265,556,308,241,549,2251,2180,4431,2776,2695,5474,3005,2924,5930
509021237,16,5,12,15,6,11,16,28,39,66,39,44,83,37,39,76,0,0,0,0,0,0,0,0,0,29,22,47,56,46,103,24,35,61,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,7,10,12,11,14,28,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,100,115,221,89,92,184,72,80,155,0,6,4,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,15,24,35,23,21,45,21,24,45,107,79,183,252,220,474,286,271,552,2024,1907,3933,2141,1966,4102,1934,1853,3789
509021238,24,8,8,19,4,9,17,39,32,73,41,30,64,49,44,89,0,0,0,0,0,0,0,0,0,0,4,8,16,18,34,10,13,23,4,0,3,0,5,5,0,4,5,0,0,0,0,0,0,0,0,0,10,13,27,12,7,17,11,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,89,93,185,94,98,197,89,92,176,5,4,8,3,3,4,8,5,6,0,0,0,0,0,0,0,0,0,19,26,44,16,19,36,18,18,38,118,115,233,183,170,344,202,158,363,2087,1970,4058,2061,1917,3985,2008,1796,3801
509021239,35,19,16,37,15,9,23,109,108,222,112,117,232,132,113,246,4,0,0,0,0,4,0,0,3,44,64,108,43,51,101,34,44,77,9,3,14,0,3,6,0,4,9,0,0,6,3,0,3,3,0,0,24,24,49,30,35,67,32,48,76,0,0,0,5,0,7,3,3,3,0,18,18,37,68,105,16,47,68,0,6,6,5,16,19,0,24,20,332,332,661,330,332,658,364,382,747,9,15,21,12,7,16,12,10,18,13,11,26,11,13,29,15,18,37,88,75,161,93,65,161,179,147,327,441,289,735,500,453,949,519,375,895,4150,3720,7872,4408,4020,8432,4702,4231,8929
509021240,14,3,6,9,9,5,11,77,45,123,75,52,134,57,35,91,0,0,0,0,0,0,0,0,4,11,19,27,31,40,71,11,31,44,5,5,3,0,7,5,0,3,3,3,6,3,3,0,3,3,0,3,31,18,52,23,18,41,15,12,30,6,5,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,3,110,112,220,100,106,207,85,93,173,4,0,5,4,5,9,3,0,7,6,3,3,0,0,0,4,6,4,42,43,85,29,30,60,39,33,79,135,138,280,228,210,436,366,313,682,2642,2426,5068,2651,2437,5088,2529,2367,4893
509021241,20,10,4,19,11,12,20,91,75,162,79,66,144,59,64,125,0,0,0,0,0,0,0,0,0,24,14,38,65,65,131,75,63,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,15,32,19,19,43,16,20,37,4,0,4,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,5,0,7,9,0,3,7,91,118,206,80,97,174,68,88,153,6,6,10,6,4,12,3,7,14,0,0,0,0,0,0,0,0,0,26,19,46,23,25,48,21,21,42,147,108,258,299,254,551,305,300,603,2425,2213,4645,2536,2234,4774,2295,2177,4471
509021242,9,4,3,8,4,5,5,97,59,157,78,46,125,58,45,107,0,0,0,0,0,0,0,0,0,17,14,29,6,8,17,20,14,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,9,8,15,6,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,7,0,0,0,96,67,160,78,63,144,69,63,131,0,8,5,0,7,5,0,4,0,0,0,0,0,0,0,0,0,0,27,22,46,22,13,39,27,16,41,174,89,258,254,158,413,289,153,441,2008,1458,3468,1818,1369,3188,1702,1305,3005
509021243,55,30,21,49,29,23,53,113,114,228,162,133,299,158,151,305,0,0,0,8,0,13,13,6,26,48,60,116,87,98,180,71,105,177,13,25,31,10,11,18,13,14,18,0,8,10,5,7,17,4,7,11,31,37,66,34,32,65,32,38,73,0,3,3,40,0,44,23,11,32,0,0,0,0,0,0,0,0,0,4,6,9,0,9,12,3,8,16,319,391,714,341,382,724,298,351,649,6,6,13,16,10,30,9,14,15,4,4,9,45,11,55,35,4,41,92,107,195,168,93,257,159,83,245,472,441,908,599,559,1159,583,550,1130,5203,5357,10559,5725,5387,11115,5744,5619,11358
509021244,36,19,14,30,13,7,26,75,58,132,75,61,141,91,64,153,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,7,11,4,3,6,4,4,5,5,3,6,0,0,4,0,4,5,0,4,4,18,15,33,15,15,35,15,16,29,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,6,6,0,4,6,0,4,4,255,265,521,257,265,522,262,277,538,8,7,21,12,3,18,8,8,19,0,0,0,0,0,0,0,4,4,38,35,71,39,44,85,47,48,98,205,151,358,259,236,500,303,242,546,2185,2207,4387,2252,2188,4442,2370,2229,4601
509021245,43,27,15,43,19,13,30,71,63,126,71,58,133,73,66,135,0,0,0,0,0,0,0,0,0,4,11,19,12,20,31,9,21,29,0,0,0,0,0,0,0,0,0,6,0,4,3,0,8,0,4,5,11,18,29,20,29,50,14,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,231,242,470,210,231,440,225,240,467,3,6,13,8,10,16,8,5,11,0,0,0,4,3,6,0,4,4,35,36,72,36,39,72,38,48,89,168,128,297,334,331,667,309,253,560,2504,2455,4959,2695,2651,5347,2589,2568,5158
509031246,14,6,4,15,8,3,12,39,41,81,46,38,85,46,52,98,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,3,13,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,12,3,12,13,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,108,113,219,104,91,193,86,79,169,0,5,3,0,12,15,3,9,7,0,0,0,0,0,0,0,0,0,13,25,43,18,29,42,22,27,52,99,81,176,237,222,453,167,147,317,1837,1769,3604,1901,1813,3716,1796,1710,3504
509031247,17,3,9,15,7,10,12,86,70,149,60,42,105,57,34,101,0,0,0,0,0,0,0,0,0,17,20,38,9,12,25,9,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,10,17,13,13,24,14,19,34,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,91,95,189,82,84,172,66,80,145,6,4,3,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,13,26,42,23,31,54,14,22,36,146,80,228,223,186,412,303,239,546,2462,2126,4584,2265,2026,4293,2253,1996,4249
509031248,15,7,0,10,6,3,9,74,36,114,53,40,91,37,34,72,0,0,0,0,0,0,0,0,0,3,6,12,5,9,14,0,11,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,6,17,8,10,16,9,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,7,94,60,153,76,73,146,76,67,145,0,7,12,3,0,6,3,4,7,0,0,0,0,0,0,0,0,0,39,22,60,19,13,32,18,18,35,323,78,403,163,116,283,134,111,246,1755,1174,2928,1358,1215,2575,1215,1156,2376
509031249,14,9,3,14,5,3,13,40,47,88,45,46,91,51,47,101,0,0,0,3,0,4,3,0,6,12,20,31,41,48,86,52,63,120,7,8,16,3,4,11,0,0,0,0,8,8,3,0,5,3,8,8,34,26,56,21,24,46,31,38,70,0,0,4,0,0,0,0,3,9,0,0,4,0,4,4,0,7,4,0,0,0,0,3,3,0,0,0,107,120,227,97,124,218,77,111,188,8,6,11,9,4,17,4,7,6,6,8,9,3,0,8,4,9,10,36,39,79,38,38,78,61,40,102,121,101,228,286,303,588,254,224,477,2327,2402,4732,2291,2431,4725,2148,2227,4370
509031250,23,14,6,21,10,3,15,73,56,132,75,60,138,71,66,137,0,0,0,0,0,0,0,0,0,9,14,25,3,7,17,19,27,42,0,0,0,0,0,0,0,0,0,0,4,9,0,3,3,0,6,6,11,14,24,15,13,35,20,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,3,0,3,5,142,154,294,116,134,256,112,151,258,3,0,7,6,3,10,3,6,7,3,0,4,0,0,0,0,0,3,14,25,45,11,24,40,14,24,43,99,105,204,314,271,583,269,282,549,2484,2385,4866,2538,2403,4937,2500,2358,4859
510011262,28,26,13,40,12,19,35,173,115,284,189,149,340,144,140,280,0,4,6,5,8,13,3,3,7,58,69,130,103,122,231,97,124,219,4,4,7,5,3,9,0,0,0,7,3,13,6,7,14,10,16,23,41,35,77,40,42,80,43,53,96,6,0,8,14,10,18,14,12,24,3,12,21,30,34,64,7,17,23,4,40,49,13,59,75,10,59,69,290,281,577,301,311,610,245,270,518,11,13,26,17,11,31,26,27,49,0,5,3,8,9,10,8,21,25,102,109,212,122,166,286,183,231,410,751,647,1392,918,940,1854,1013,1029,2050,6500,6270,12769,7004,6986,13984,7108,7553,14660
510011263,9,4,0,10,0,3,0,83,47,130,71,84,149,64,58,127,43,0,43,0,0,0,0,0,0,3,5,6,11,20,34,18,20,43,0,0,0,0,0,4,0,0,0,4,0,4,5,0,5,0,0,0,3,10,14,4,11,15,10,6,16,107,6,110,5,7,13,5,3,3,3,7,11,5,4,9,0,3,3,3,8,10,0,6,6,0,12,13,77,54,134,75,50,122,59,43,100,4,3,10,6,6,17,5,5,10,4,0,0,0,0,0,0,0,0,55,41,94,46,37,83,42,44,85,487,376,857,312,342,654,521,563,1078,4960,3455,8413,3895,3817,7703,3548,3492,7045
510011264,3,0,0,0,0,0,0,16,16,33,18,21,42,17,21,37,0,0,0,5,3,7,0,0,0,0,4,4,0,6,3,3,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,6,0,0,4,0,0,0,9,0,9,0,0,4,0,0,0,0,3,8,0,5,3,0,0,0,0,3,3,0,3,9,15,8,27,16,13,24,16,16,33,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,3,4,12,11,21,17,3,27,13,17,32,75,34,108,198,192,391,206,169,380,1828,1741,3564,1604,1672,3271,1797,1806,3603
510011265,16,11,10,21,9,13,18,73,74,147,67,67,133,51,53,104,0,0,0,0,0,0,0,0,3,13,15,25,16,29,41,11,27,39,0,0,0,0,0,0,0,3,3,0,5,0,0,5,5,0,4,7,22,16,37,12,14,23,14,26,37,4,0,5,9,4,9,0,9,7,7,8,10,5,16,16,0,15,18,0,13,15,5,19,21,0,12,17,139,145,278,110,132,246,118,126,246,8,18,30,6,8,20,4,15,20,16,13,26,11,8,20,11,10,19,63,63,126,78,78,154,106,105,211,440,303,750,459,475,934,658,650,1308,4052,3751,7804,3530,3618,7150,3699,3775,7477
510011266,9,3,0,3,3,3,6,11,7,18,17,15,30,15,14,27,0,0,0,0,0,0,0,0,0,3,6,5,5,7,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,19,20,40,26,24,47,24,30,51,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,9,4,17,6,9,18,21,24,51,60,34,95,88,74,160,128,113,244,1169,1070,2241,1120,1128,2246,1151,1151,2310
