SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
504031057,215,588,434,2714,121,4073,0,0,0,45,0,49,736,3,11,12,9,778,85,30,9,28,0,137,123,35,12,33,3,212,1493,490,421,1671,130,4205,260,3,16,0,14,293,46,6,0,14,3,68,129,29,15,125,7,307,32,11,10,32,0,84,21,7,5,12,0,46,552,17,16,4,14,605,261,85,56,443,19,871,309,119,54,274,17,774,7,0,0,0,0,7,26,13,0,4,0,47,43,7,0,10,3,56,36,3,6,11,0,48,170,15,7,3,8,201,106,26,22,5,0,155,98,15,12,24,0,153,19,0,0,5,0,22,9,0,0,0,0,12,372,93,89,361,29,940,123,11,6,5,4,148,96,5,3,0,0,114,32,6,0,3,3,42,44,10,0,0,0,59,650,0,5,3,23,680,28,0,6,5,0,53,2178,125,58,82,79,2525,238,27,14,126,910,1309,7474,1114,790,4515,1319,15207,300,605
504031058,34,230,191,1310,27,1794,0,0,0,0,0,0,5,0,0,4,0,17,10,0,0,10,0,28,39,17,9,28,0,98,850,200,164,770,43,2027,3,0,3,0,0,10,8,0,4,3,0,14,56,3,8,55,0,122,4,4,0,3,0,15,3,0,0,0,0,10,13,0,0,7,0,20,89,18,14,180,3,308,45,20,22,53,0,143,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,20,5,0,0,0,30,39,10,5,0,0,60,19,4,4,3,0,26,0,0,0,0,0,0,5,0,0,0,0,5,159,34,28,167,6,395,0,0,0,0,0,4,6,0,0,0,0,14,4,0,0,0,0,3,5,0,0,0,0,7,4,0,0,0,0,4,30,14,3,3,0,45,120,28,25,36,0,199,12,4,4,63,225,315,1319,376,298,2042,297,4328,55,247
504031060,10,154,118,696,9,994,0,0,0,3,0,6,9,0,0,8,0,19,8,9,0,11,0,18,36,6,4,8,0,61,408,140,109,564,26,1243,4,0,3,0,0,9,12,0,0,0,0,11,27,11,6,41,0,91,0,0,0,3,0,8,4,0,0,0,0,0,5,0,0,0,0,8,38,20,21,99,3,186,36,22,10,39,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,6,18,14,0,4,0,36,13,4,0,0,0,19,0,0,0,5,0,6,0,0,0,0,0,0,80,22,16,136,7,253,4,0,0,0,0,4,9,7,3,0,0,19,3,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,8,26,80,18,15,15,3,128,0,0,0,17,155,170,684,248,191,1210,198,2532,13,165
504031061,38,199,126,953,32,1351,0,0,0,14,0,14,53,3,0,5,0,58,29,10,3,7,4,54,40,12,9,18,0,76,565,189,112,612,32,1509,23,0,0,0,0,28,8,4,0,3,0,16,43,12,3,42,6,108,8,0,0,4,0,10,7,0,4,4,0,14,23,8,0,0,0,35,100,31,17,139,3,294,52,32,8,43,4,139,0,0,5,0,0,5,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,10,30,5,3,3,3,44,34,20,6,0,6,62,20,0,0,0,0,26,3,0,0,0,0,3,5,0,0,0,0,5,131,34,29,140,0,334,3,3,0,0,0,10,32,0,0,3,0,42,0,0,0,0,0,6,3,0,0,0,0,3,9,0,0,0,3,15,20,0,0,9,0,31,171,30,20,26,6,250,9,0,7,39,212,262,1189,370,228,1540,298,3619,38,253
504031062,66,372,281,1936,95,2745,0,3,10,37,9,57,273,5,15,9,6,305,94,4,5,25,0,136,68,23,18,39,0,149,800,287,213,1161,87,2545,148,5,22,3,8,179,39,0,0,10,3,58,58,27,13,75,6,177,25,3,4,11,0,40,8,7,0,0,0,10,199,5,8,0,0,209,145,49,28,267,19,504,138,59,20,140,20,379,3,0,0,0,0,5,4,0,0,0,0,9,22,4,0,0,0,27,24,4,0,11,0,42,79,5,4,3,18,111,61,18,12,0,3,95,64,3,3,20,0,93,9,0,0,0,0,14,13,0,6,0,0,17,195,60,44,246,26,568,78,3,0,0,4,84,24,0,6,0,0,35,13,4,0,4,3,26,11,3,3,0,0,18,199,4,7,0,4,213,17,4,4,9,0,37,731,85,42,59,37,947,94,13,6,74,338,523,3198,643,475,3135,605,8055,162,464
504031063,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,12,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,37,216,184,1279,46,1758,0,0,0,19,0,22,42,3,7,4,0,58,165,15,13,39,3,237,64,20,5,24,0,116,606,192,184,820,48,1851,52,0,5,0,0,56,16,0,0,6,0,25,43,12,6,67,11,145,9,3,0,14,0,24,10,0,0,4,0,13,45,0,6,0,0,51,89,35,24,210,10,368,241,46,25,137,9,459,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,8,5,0,3,3,0,16,40,8,0,3,0,47,41,7,10,5,0,69,34,5,4,9,0,57,4,0,0,0,0,4,0,0,0,0,0,0,111,48,38,181,0,384,5,0,0,0,0,5,25,0,0,0,0,31,9,0,0,12,0,16,3,0,0,0,0,9,16,0,0,0,0,21,18,9,0,11,0,43,195,45,23,28,5,300,32,11,0,52,513,602,1669,415,331,2153,618,5189,37,225
504031066,56,421,314,2047,97,2935,0,0,0,79,7,88,114,0,5,10,0,128,101,11,9,28,12,155,101,29,13,16,3,163,1158,385,281,1458,109,3389,239,0,13,0,16,270,33,5,10,15,0,62,97,21,22,121,4,264,15,4,0,6,0,25,11,0,4,0,0,13,186,8,3,0,4,209,227,82,46,449,15,823,345,58,28,157,20,604,11,0,0,0,0,11,4,0,0,0,0,9,5,0,0,0,0,9,7,9,5,5,0,26,143,7,3,0,5,162,81,21,7,0,0,112,104,8,5,6,6,125,21,7,0,5,0,25,5,0,0,0,0,5,256,78,53,340,15,744,24,0,4,0,0,31,40,3,6,0,0,52,20,9,0,6,0,28,9,5,0,0,0,12,27,0,0,0,0,31,24,15,4,20,0,60,549,65,40,53,23,730,80,12,3,80,1008,1190,3465,774,516,3546,1291,9597,112,478
504031067,65,337,295,1974,40,2716,0,6,4,53,5,61,46,0,10,0,0,52,35,13,6,20,0,67,59,20,10,28,0,118,846,324,263,1316,64,2817,45,3,5,0,0,56,10,9,0,7,0,28,53,19,21,88,3,181,18,9,0,13,0,43,13,0,0,0,0,13,55,7,3,11,0,77,118,43,25,271,14,466,121,68,33,180,4,404,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,12,9,3,6,0,33,123,9,4,4,0,148,59,18,11,6,0,90,51,12,5,18,0,82,0,0,4,4,0,11,9,0,0,0,0,9,139,54,51,254,15,513,7,0,0,0,3,11,29,5,3,4,0,44,14,6,3,0,0,27,14,0,0,0,0,23,18,0,0,0,0,18,24,12,5,9,0,47,291,51,19,45,10,408,44,13,5,62,291,419,1936,633,487,3247,412,6717,64,366
504031068,43,239,219,1303,25,1830,0,0,0,5,0,3,31,0,6,7,3,42,73,10,8,61,0,148,71,15,13,30,3,132,1204,211,189,829,30,2458,6,0,3,0,0,10,18,0,0,8,0,28,60,10,3,39,3,116,11,0,0,6,0,18,4,0,0,0,0,7,35,4,12,7,0,58,136,33,16,164,3,344,129,51,27,80,4,293,3,0,0,0,0,3,0,0,0,0,0,0,6,6,0,6,0,17,13,0,0,4,0,15,21,3,0,4,0,34,50,15,11,0,0,80,33,0,10,8,0,49,6,0,0,0,0,6,0,0,0,0,0,0,229,40,49,175,0,494,0,0,0,0,0,0,95,3,0,0,0,105,9,0,0,7,0,18,7,0,0,0,0,7,0,0,0,0,0,0,39,0,0,21,0,61,230,41,38,46,10,370,25,8,5,37,179,253,2200,447,363,2141,249,5402,132,419
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,65,286,245,1363,28,1981,0,0,0,0,0,4,67,9,0,0,0,74,23,12,7,19,0,57,49,16,9,21,0,98,1059,265,207,905,45,2479,23,0,9,0,0,34,18,0,0,4,0,25,54,12,21,64,0,149,6,10,4,17,0,31,4,3,9,3,0,16,139,9,5,10,0,167,130,28,21,208,4,388,85,44,27,139,3,300,4,0,0,0,0,5,11,0,5,5,5,23,12,0,5,3,0,18,9,3,0,3,0,10,51,3,0,0,3,57,77,20,10,3,0,120,35,8,12,12,0,68,9,0,0,3,0,10,0,0,0,0,0,0,210,54,44,170,11,494,10,7,0,0,0,16,129,0,0,0,0,138,10,0,0,6,0,18,11,0,0,0,0,15,38,0,0,0,6,41,37,3,8,7,0,61,359,47,27,44,10,496,39,9,3,68,241,359,2316,493,405,2261,330,5798,143,546
504031299,30,146,114,701,21,1018,0,0,0,15,6,18,9,0,5,5,0,19,17,4,0,9,0,33,39,15,14,25,0,96,384,116,77,485,37,1097,16,0,0,0,0,16,11,0,0,3,0,11,20,9,7,27,0,75,5,4,4,3,0,12,0,0,0,0,0,6,20,3,0,7,4,34,65,4,22,92,9,193,69,16,12,70,0,171,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,14,4,0,0,0,0,3,36,4,0,0,0,34,13,8,7,4,0,30,12,8,3,8,0,42,0,0,0,0,0,0,0,0,0,0,0,0,84,29,17,93,7,229,0,0,0,0,0,4,22,3,0,0,0,32,3,0,0,6,0,7,3,3,0,0,0,5,6,5,0,0,0,10,5,0,0,5,0,18,106,21,9,22,15,170,20,10,8,33,128,190,827,238,186,1182,201,2641,85,246
504031300,155,778,575,3622,123,5251,0,0,4,36,0,47,166,6,17,13,0,204,31,19,5,29,4,93,179,56,32,78,12,355,2483,668,590,2221,102,6054,130,5,17,0,0,153,31,6,0,14,0,50,150,50,37,176,8,419,31,20,8,42,0,94,21,6,0,5,0,31,242,9,10,18,0,285,426,89,77,559,20,1169,179,91,58,285,19,631,5,0,3,3,0,12,9,4,0,0,0,17,27,3,4,6,6,51,41,17,8,12,0,77,284,24,17,4,19,346,200,68,26,16,3,313,92,15,11,34,5,161,24,0,0,5,7,33,13,3,0,0,0,17,538,132,102,456,29,1255,17,7,0,0,0,24,240,15,15,3,8,283,34,3,0,13,8,66,34,0,0,0,0,41,57,6,0,0,6,67,71,23,3,18,3,114,1130,164,100,88,52,1533,122,24,22,115,554,838,5869,1382,1065,5760,889,14954,244,886
505011070,85,490,443,2195,47,3272,0,0,0,18,0,22,121,9,5,9,0,150,35,7,9,14,0,66,115,41,17,49,0,227,1882,394,373,1404,88,4140,55,5,10,3,4,71,24,0,5,10,0,43,135,23,18,138,6,326,19,3,0,19,3,42,11,0,0,5,0,17,57,9,7,6,5,80,438,63,58,457,17,1036,118,48,22,129,5,315,6,0,0,0,0,6,9,4,0,0,3,17,13,3,0,9,0,29,13,5,0,0,0,20,108,3,5,0,5,123,148,37,7,4,3,205,104,17,7,13,7,146,25,0,0,4,0,28,5,0,0,0,0,5,404,76,75,327,12,897,18,0,0,0,3,32,105,10,7,0,0,122,30,4,0,3,0,42,4,0,0,0,0,4,24,0,0,0,0,24,51,9,9,17,0,89,523,73,74,71,15,757,42,14,5,51,405,514,3894,815,686,3616,584,9593,85,495
505011071,170,554,518,2338,54,3631,0,4,0,3,0,5,286,13,11,9,4,318,34,14,4,21,0,71,176,47,15,25,0,265,4262,494,438,1356,126,6675,114,6,8,0,0,124,56,8,6,20,3,83,171,37,24,96,7,333,36,8,10,15,0,73,26,0,0,4,0,35,194,19,0,9,4,225,730,90,61,363,27,1270,154,50,23,180,4,413,14,0,3,0,0,23,13,4,4,3,0,21,25,7,6,8,0,45,23,0,0,10,0,29,95,4,0,0,0,102,147,21,23,3,0,201,102,9,10,10,0,130,15,5,0,4,0,16,6,0,0,0,0,6,845,96,109,294,19,1368,22,10,0,3,0,35,524,0,16,3,4,554,36,8,4,15,0,63,21,11,0,4,0,28,25,3,4,3,0,36,176,12,14,20,4,227,941,76,78,42,32,1169,84,14,13,50,259,415,7963,958,839,3692,495,13946,156,535
505011072,129,786,557,3609,82,5165,0,0,0,6,0,10,256,8,14,14,5,304,54,24,12,38,3,125,172,53,25,54,4,305,2768,630,477,2444,93,6416,51,0,5,0,0,51,52,6,12,19,0,86,230,44,25,188,9,494,83,25,6,44,3,164,26,3,0,7,0,40,164,6,9,7,3,191,573,136,91,759,20,1577,330,89,45,262,7,730,18,0,0,0,0,22,8,0,0,0,5,16,45,12,4,38,0,92,31,0,5,15,0,48,60,15,10,4,0,90,116,42,22,12,3,192,95,10,9,22,0,143,19,4,9,0,0,35,0,0,0,0,0,0,629,147,95,605,19,1492,23,0,4,0,0,37,429,19,10,3,3,464,46,4,0,9,3,68,16,4,0,0,0,21,23,0,0,4,0,28,128,27,9,31,3,203,746,89,89,99,5,1032,49,18,19,105,281,472,6082,1318,922,6199,508,15025,125,721
505011073,110,768,538,3348,79,4845,0,0,0,6,0,7,272,10,20,14,4,318,69,21,5,34,3,130,171,37,30,61,4,310,2080,638,421,2245,96,5476,60,0,11,3,0,80,39,8,3,25,0,82,168,25,19,125,8,346,53,25,3,31,0,110,30,4,0,6,0,36,164,18,5,22,0,204,474,121,79,765,27,1468,288,103,39,204,9,634,8,0,3,0,0,14,5,3,0,0,0,5,52,16,5,21,0,97,10,7,3,9,0,25,129,21,8,0,4,155,128,47,18,8,0,204,75,14,9,25,0,124,15,0,3,9,0,25,3,0,0,0,0,3,495,117,85,551,12,1258,33,3,0,0,0,34,143,19,3,0,0,169,47,6,4,13,0,72,17,8,5,0,0,28,56,0,4,0,0,64,87,21,4,36,0,149,710,102,77,95,17,1001,75,17,25,104,334,554,5033,1283,859,5713,544,13424,122,739
505011074,105,468,398,2166,71,3208,0,0,0,10,3,15,144,3,10,8,3,165,24,12,0,7,4,40,113,34,29,32,3,207,2681,477,383,1266,102,4904,36,0,10,0,0,53,48,0,3,3,0,59,124,18,14,127,3,288,21,12,5,18,0,56,20,0,0,3,0,25,101,4,0,4,4,111,520,70,57,398,20,1064,119,56,36,120,9,338,5,0,0,0,0,5,19,0,0,0,0,19,16,0,0,9,0,28,3,10,4,6,0,21,87,6,14,5,0,109,112,23,13,0,10,162,82,7,9,19,0,114,18,5,0,3,0,21,20,0,3,0,0,23,518,69,77,284,8,969,21,0,0,0,0,21,154,7,4,0,0,169,28,3,0,9,0,33,18,0,0,0,0,12,10,0,0,0,0,11,116,7,10,13,0,144,570,59,47,49,24,742,73,13,7,58,379,522,4929,814,683,3414,580,10422,86,510
505011075,81,492,378,2287,50,3287,0,0,0,0,0,0,160,12,8,4,6,186,60,13,6,22,0,104,131,28,21,41,0,225,2145,412,342,1441,67,4400,35,0,0,0,0,43,41,0,3,17,0,61,167,24,25,107,4,317,50,24,10,43,0,128,24,3,5,0,0,29,224,20,8,6,3,250,429,76,65,473,18,1054,257,79,35,194,0,565,4,0,0,0,0,4,13,0,5,0,0,24,53,15,6,18,0,89,9,0,4,4,0,15,28,5,7,0,3,40,98,32,13,3,4,156,99,8,7,17,3,130,19,0,5,0,0,33,0,0,0,0,0,0,521,100,62,344,12,1038,20,0,0,0,0,24,282,15,5,0,8,315,26,0,0,11,0,42,13,0,0,4,0,18,39,0,4,0,0,39,107,7,3,13,0,125,633,82,60,66,12,845,48,7,15,42,312,428,4833,887,659,3847,458,10678,103,535
505011076,59,260,172,885,27,1406,0,0,0,0,0,0,123,3,0,0,0,127,21,0,0,3,0,29,74,18,3,15,0,114,2123,228,176,474,65,3072,20,0,6,0,0,23,20,8,0,3,6,33,72,18,6,46,3,146,20,3,5,18,0,48,8,0,0,0,0,9,125,5,4,0,0,137,377,39,27,135,0,577,87,30,32,59,0,213,5,0,0,0,0,3,0,0,0,0,0,3,17,0,7,3,0,28,8,4,0,6,0,20,4,0,0,0,4,10,24,11,5,0,4,49,60,4,0,5,5,73,0,0,0,0,0,3,0,0,0,0,0,0,371,27,27,123,7,556,4,0,0,0,0,4,305,4,3,0,6,319,23,0,6,3,0,29,0,0,0,0,0,0,11,4,0,0,0,14,78,9,8,6,0,98,401,32,24,26,11,496,28,0,13,8,91,136,3821,436,318,1375,213,6167,77,402
505011077,141,618,499,2078,64,3393,0,0,0,0,0,0,476,7,10,18,6,517,32,15,0,18,0,63,217,45,25,32,6,332,3696,472,408,1411,114,6104,81,0,5,0,0,85,65,10,0,15,4,91,220,33,14,130,6,407,29,6,9,14,0,58,25,3,0,0,0,30,239,9,5,0,3,259,743,67,63,436,19,1324,157,50,25,140,12,385,16,0,0,0,0,16,8,0,0,3,0,19,18,5,0,12,0,37,13,5,3,7,5,22,114,18,7,0,3,138,160,38,19,3,4,224,123,11,14,22,3,166,21,4,0,4,0,32,24,0,0,0,0,24,700,83,92,351,17,1229,12,0,0,5,0,22,297,10,7,0,14,332,42,10,0,8,6,62,16,3,0,0,0,23,25,0,0,0,0,26,127,16,8,14,3,168,1045,95,85,62,24,1310,78,4,11,54,669,825,7514,966,756,3563,930,13724,153,584
505011078,109,628,474,3255,55,4519,0,0,0,0,0,6,210,12,10,23,10,272,41,11,13,30,6,83,179,38,34,55,0,303,2546,552,441,2167,60,5753,41,0,5,0,0,47,54,3,0,28,5,87,148,32,34,151,9,367,39,20,3,18,3,86,16,3,0,3,0,27,148,8,9,8,0,168,457,103,71,602,22,1259,281,77,40,249,12,660,12,0,0,0,0,12,0,0,0,0,0,0,38,13,4,16,0,66,12,0,7,3,0,21,48,3,8,0,0,62,109,34,16,5,4,167,86,21,8,18,0,129,15,0,0,9,0,24,0,0,0,0,0,0,625,124,97,530,17,1391,10,0,0,0,0,10,239,5,12,0,4,254,24,0,0,10,0,40,15,0,3,0,0,14,28,4,5,0,0,40,93,15,5,39,0,156,566,92,74,75,12,815,47,19,9,62,489,623,5153,1095,825,5472,667,13219,104,687
505011079,123,473,418,2102,36,3159,0,0,0,3,0,3,88,9,6,10,0,112,33,11,7,9,0,61,139,32,11,30,5,212,3042,403,366,1430,85,5324,21,0,0,0,0,24,45,11,8,14,0,78,173,29,20,99,11,337,33,3,0,12,0,50,24,0,3,0,0,32,85,9,5,0,3,97,576,83,57,451,13,1178,152,67,28,126,9,389,0,0,0,0,0,0,3,0,0,3,0,4,16,0,4,0,0,23,12,0,4,11,0,28,81,3,14,3,6,100,108,20,24,4,4,158,80,10,4,9,0,100,38,3,3,0,0,43,16,0,0,0,0,16,607,84,67,295,18,1072,24,5,0,0,0,26,202,0,0,0,0,209,34,3,0,0,6,46,7,5,0,0,0,7,19,0,3,0,0,25,114,3,9,9,0,143,552,65,55,54,13,730,65,18,7,51,377,519,5429,817,688,3520,547,11005,122,524
505011080,65,297,279,1345,26,2016,0,0,0,3,0,3,181,5,16,3,0,209,17,8,4,0,0,25,84,11,16,23,0,138,2407,297,237,740,61,3745,32,0,8,3,0,40,34,6,0,11,0,40,130,26,15,68,0,233,53,4,0,17,0,77,14,0,0,0,0,13,103,0,3,0,0,115,413,50,40,219,17,741,180,53,16,89,4,352,8,3,0,0,0,12,5,0,0,0,5,10,30,16,0,3,0,58,19,6,4,0,0,25,29,0,7,0,0,33,80,10,11,0,3,106,82,7,0,3,3,92,12,0,5,3,0,22,0,0,0,0,0,0,429,63,58,167,7,718,11,0,0,0,0,11,270,0,9,0,0,282,20,0,0,5,0,28,13,0,0,0,0,12,36,0,0,0,0,42,99,3,0,10,8,120,560,53,27,45,17,698,55,6,19,16,249,344,4633,559,450,2093,372,8103,68,305
