SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
505011079,24,5,11,20,17,44,30,53,25,68,41,14,350,3,0,4,0,3,14,12,20,15,26,12,8,121,11,3,8,10,8,49,51,108,72,111,84,30,557,5,4,0,10,9,14,21,28,21,31,23,9,175,13,4,0,0,12,14,18,24,14,17,14,10,143,34,11,15,23,32,92,100,179,127,183,140,55,987,0,0,0,0,5,3,0,0,0,0,0,0,11,3,0,0,0,6,12,3,11,6,3,4,11,56,0,0,0,0,0,3,6,0,3,0,3,0,22,0,5,5,4,7,8,5,7,0,3,0,7,43,0,10,3,4,10,25,12,20,12,9,12,9,129,65,25,34,42,62,152,141,248,165,261,194,80,1467,25,4,4,9,9,38,42,74,50,42,37,9,351,0,0,0,0,0,12,12,26,18,24,32,0,130,9,6,3,13,10,47,49,109,100,151,78,21,593,14,3,6,8,4
505011080,22,12,7,16,11,31,25,37,19,31,40,7,254,6,0,3,0,6,9,18,14,11,25,27,4,120,9,5,4,5,10,29,37,69,41,86,57,17,372,0,3,0,4,4,15,29,27,18,22,36,7,171,3,0,0,6,5,20,18,28,16,16,17,9,148,20,13,11,20,27,78,97,141,86,150,133,33,802,0,0,0,0,0,6,0,0,0,4,0,0,10,3,0,0,0,4,4,7,5,4,10,9,0,47,0,0,0,0,0,4,0,0,7,3,0,0,23,3,0,3,0,3,13,7,3,3,0,3,0,32,0,0,4,5,12,23,15,5,9,18,12,0,106,51,25,22,33,48,133,133,189,113,203,185,43,1165,21,16,3,8,10,35,21,42,30,42,32,7,268,0,0,0,4,5,5,5,31,15,22,17,3,98,12,0,0,8,9,22,30,58,51,90,57,14,354,3,4,3,5,7
505011081,20,13,7,11,14,43,35,49,57,62,11,19,339,0,3,0,4,0,12,8,12,12,8,4,0,64,8,0,7,24,19,44,69,108,77,72,11,19,462,0,0,0,5,11,14,21,10,7,5,0,6,89,0,3,4,6,4,22,17,11,5,9,0,9,98,20,12,11,35,41,87,119,139,111,90,20,28,702,0,0,0,0,0,4,0,0,0,0,0,0,9,4,0,3,0,10,3,6,12,4,4,0,0,52,3,0,0,0,0,3,3,4,3,0,0,0,21,3,3,3,0,6,8,7,5,3,0,3,3,52,10,9,10,7,13,20,18,21,10,5,7,5,132,43,29,24,54,64,149,173,216,175,159,39,51,1179,24,10,7,10,11,38,37,82,66,50,14,4,348,3,0,0,0,5,3,8,6,10,9,3,3,54,4,0,3,14,13,43,59,140,116,66,25,7,504,0,5,4,3,4
505011082,22,0,10,5,15,26,29,36,22,41,49,12,257,0,4,0,0,0,12,9,22,10,21,35,10,114,5,5,6,11,14,19,42,56,40,72,92,28,392,5,3,3,3,7,21,9,26,15,21,36,12,159,8,3,4,6,5,17,17,22,5,9,21,6,118,23,8,14,21,31,66,76,123,67,116,179,52,785,0,0,0,0,3,6,0,0,0,0,0,0,11,4,0,0,0,6,0,4,7,0,3,3,3,23,3,0,0,0,4,0,3,4,0,0,0,0,30,6,0,0,0,0,6,0,0,0,0,3,6,26,15,4,0,0,9,15,12,12,3,3,12,11,89,50,17,24,28,53,108,113,169,95,165,240,73,1128,21,7,7,10,15,28,14,30,22,35,39,22,255,4,4,0,5,4,5,9,12,12,15,27,6,108,8,4,5,7,11,29,38,75,62,106,124,20,477,13,6,0,5,0
505011083,28,13,11,15,23,31,25,32,36,28,29,14,274,0,9,3,11,5,13,16,24,19,24,15,3,160,6,4,6,12,30,37,57,95,73,83,42,15,474,13,3,0,11,14,28,25,26,20,29,4,9,173,8,3,8,8,9,26,29,28,21,15,6,9,185,27,20,20,46,52,103,129,173,132,158,77,43,985,0,0,0,0,0,7,10,6,0,0,0,0,17,3,0,0,3,7,7,5,8,8,8,3,0,50,0,0,0,0,3,7,6,4,3,0,3,0,28,0,0,0,5,7,7,11,6,0,0,0,4,35,8,0,3,15,18,19,24,20,12,12,4,5,134,58,32,31,75,90,161,175,222,179,194,100,64,1391,27,3,9,8,14,27,35,47,31,46,17,9,280,5,0,0,8,5,17,7,21,26,34,10,3,126,15,8,6,8,10,40,42,103,110,112,30,13,497,11,4,0,9,8
505021084,19,5,6,13,18,49,40,89,86,87,27,27,473,3,0,0,3,9,9,6,12,8,15,5,3,64,11,8,10,17,14,72,65,113,98,79,23,22,533,5,0,0,9,11,8,14,13,11,9,8,6,98,0,8,4,3,7,14,10,12,7,10,4,6,83,25,19,15,36,35,100,105,142,116,108,37,36,774,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,0,3,11,14,15,9,7,4,4,4,81,0,0,0,0,3,8,7,7,0,3,0,0,31,8,0,5,11,5,12,9,11,3,0,5,9,72,4,8,5,17,22,28,34,38,12,12,10,10,198,50,29,27,69,77,182,182,268,222,207,69,70,1449,37,0,0,22,14,44,49,122,80,75,16,20,485,4,4,0,0,3,8,11,22,8,14,11,0,89,17,9,13,12,20,52,93,158,97,85,31,19,602,6,0,3,4,5
505021085,28,19,11,29,29,59,72,115,65,22,9,22,480,4,0,3,6,9,23,19,33,15,0,4,7,133,18,5,11,15,12,82,83,140,83,25,8,28,505,4,4,8,6,9,24,12,21,8,5,4,3,101,17,6,4,0,15,24,24,23,11,3,5,12,139,37,20,18,30,54,153,139,212,114,37,15,47,883,0,0,0,3,0,5,0,0,0,0,0,0,13,5,8,4,8,8,27,16,27,4,0,0,3,121,0,0,0,8,4,9,11,9,0,0,0,3,43,13,9,8,4,11,22,10,13,3,6,0,8,102,21,23,10,26,30,52,34,53,13,9,0,14,281,90,54,42,89,105,263,250,382,190,65,21,87,1643,22,11,6,12,22,74,119,186,41,21,15,18,560,3,0,0,3,5,24,25,39,16,7,3,9,139,15,4,0,12,13,70,158,239,56,18,21,16,623,15,3,7,0,10
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,27,7,4,12,13,37,57,90,110,164,101,24,642,3,0,0,0,3,6,9,13,11,12,20,3,82,12,5,0,16,15,45,56,111,89,125,71,18,570,3,4,5,3,0,14,12,13,11,10,20,4,105,0,0,0,0,5,10,13,9,5,14,3,3,67,25,17,4,17,22,84,92,144,113,161,114,30,823,0,0,0,0,0,0,6,7,0,0,5,0,18,3,3,0,4,4,9,10,6,11,6,0,0,56,5,0,4,6,3,12,10,12,3,4,0,0,63,6,0,5,5,4,11,7,11,0,10,0,5,63,6,9,6,13,17,35,32,37,18,22,10,10,204,54,24,18,41,51,153,182,274,241,349,218,65,1668,20,9,8,14,16,50,70,158,164,122,63,20,713,0,0,0,0,6,0,6,26,11,20,17,3,88,17,7,3,9,12,35,52,128,127,159,85,23,665,5,3,0,0,5
505021089,37,4,14,25,21,61,47,51,56,87,96,22,531,10,6,3,8,3,32,19,36,19,37,19,9,196,19,10,4,13,28,107,106,182,155,224,222,44,1119,15,10,3,8,7,24,26,37,19,36,23,8,210,10,6,5,6,5,15,15,30,19,21,11,16,157,52,28,16,36,46,175,167,289,205,318,282,68,1689,0,0,0,0,0,4,0,3,0,0,4,0,15,4,4,0,0,4,8,8,16,12,16,8,3,81,3,0,0,4,4,11,8,5,7,5,3,0,48,4,3,0,4,3,7,6,8,7,4,0,3,55,15,7,0,8,17,27,17,34,21,21,11,7,199,114,44,35,70,80,263,230,376,288,432,392,99,2418,52,20,16,15,19,58,60,86,78,100,87,15,598,10,0,4,0,5,24,13,29,16,30,37,12,198,45,16,10,17,29,92,90,213,193,342,213,49,1297,21,6,8,6,13
505021090,21,8,10,11,23,48,64,142,149,76,28,13,585,0,0,0,0,3,8,6,5,6,3,0,3,34,9,3,4,4,16,43,43,91,78,33,11,15,346,3,0,0,0,4,11,0,8,3,8,0,5,48,5,0,0,0,4,10,7,14,3,0,0,0,42,14,6,9,6,25,63,59,118,86,46,18,20,474,0,0,0,0,0,0,3,0,0,0,0,0,10,4,0,0,3,5,4,17,11,6,0,0,0,60,0,0,3,0,3,4,5,3,3,5,0,5,34,3,0,0,3,9,15,8,6,3,0,3,3,54,4,4,4,6,21,28,35,24,16,7,4,10,163,40,11,16,27,65,141,160,278,252,133,45,47,1217,26,13,7,14,21,61,113,223,98,50,20,26,664,0,0,0,0,4,6,4,11,10,3,0,6,42,14,6,3,7,9,52,95,208,75,34,22,13,535,0,0,0,0,4
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,32,9,7,10,13,41,41,76,92,110,107,19,558,0,0,0,0,0,8,0,3,3,3,9,3,41,8,10,6,4,7,34,36,60,62,74,64,11,372,0,0,3,0,0,5,12,8,5,23,13,6,75,0,0,4,4,0,4,5,4,3,9,6,3,48,10,8,5,10,11,55,59,77,74,109,91,19,533,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,3,9,12,6,8,4,5,6,3,67,0,0,0,4,0,4,9,9,8,4,0,0,36,0,0,0,0,0,7,10,4,8,0,3,0,44,8,4,3,9,11,30,20,20,15,12,9,7,146,50,19,23,32,34,119,125,175,183,225,210,45,1238,18,3,5,16,15,54,69,107,116,114,91,18,623,0,0,0,0,0,4,4,13,3,8,10,3,51,12,4,8,7,11,32,65,124,96,128,82,11,578,4,0,0,0,6
505021093,12,4,11,11,14,27,42,73,60,60,78,23,418,3,0,0,5,0,8,3,9,3,8,25,6,74,23,11,5,5,18,58,50,96,71,87,102,19,557,5,0,4,0,3,9,11,25,6,24,21,0,121,12,0,0,8,0,13,7,11,12,14,16,9,109,38,14,13,22,24,86,78,143,95,135,166,39,851,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,3,3,0,6,3,8,3,3,3,0,40,0,0,0,0,3,4,4,4,0,4,0,0,26,3,0,0,0,4,4,3,4,6,0,5,0,31,8,4,3,4,7,12,13,15,8,13,9,9,104,63,25,30,38,48,127,131,235,169,205,246,70,1375,28,8,8,7,15,46,56,79,64,71,63,13,454,0,0,0,0,3,3,17,10,11,19,15,0,84,19,10,3,14,14,41,71,93,86,112,97,20,579,5,4,3,4,5
505021094,15,0,6,0,0,15,13,19,23,35,54,6,187,0,3,0,0,0,4,3,5,4,10,8,0,48,8,3,4,4,4,24,21,34,23,40,87,15,273,3,0,0,7,6,3,0,7,9,7,18,5,60,4,0,0,0,11,5,8,8,0,3,10,4,52,17,4,3,10,18,36,33,53,37,65,121,29,433,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,4,0,3,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,6,0,4,4,0,0,22,4,0,0,0,3,6,7,4,6,11,10,0,63,38,11,8,15,27,56,51,81,59,107,185,40,677,26,7,3,4,5,18,15,29,21,33,52,7,206,0,0,0,0,3,9,0,12,11,16,14,3,72,13,7,3,0,0,20,17,43,37,62,93,15,304,8,0,4,5,0
505021095,12,11,9,11,14,37,50,81,72,67,43,11,414,5,0,0,0,0,6,4,5,0,4,4,0,28,7,5,4,3,11,20,40,52,33,46,29,8,270,0,0,0,0,0,0,0,3,6,3,4,0,27,3,0,0,0,3,0,4,6,3,7,0,0,34,13,6,4,6,22,37,45,71,38,57,39,11,353,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,9,8,7,3,3,5,46,0,0,7,4,0,4,0,4,4,0,4,0,21,3,0,0,4,0,4,8,5,5,3,0,0,40,4,0,0,11,9,12,18,19,15,7,5,4,114,31,15,17,29,40,78,115,169,128,137,89,28,879,12,6,7,11,19,35,59,123,76,65,29,17,456,4,0,0,0,0,0,4,3,3,5,3,0,21,15,7,5,9,14,37,34,71,60,50,36,6,338,0,0,0,0,3
505021096,13,14,4,13,5,25,12,29,26,37,54,16,248,6,0,0,7,3,13,12,17,11,30,33,3,133,23,5,4,3,15,25,46,76,55,99,152,22,519,7,0,3,4,0,19,23,32,13,36,41,6,188,3,0,0,9,8,15,10,6,7,13,9,3,90,42,8,7,21,30,65,89,125,91,165,241,37,927,0,0,0,0,0,0,3,0,0,0,4,0,16,3,0,0,3,0,7,5,6,8,12,6,0,49,0,0,0,6,0,8,0,4,3,5,0,3,29,3,0,0,0,0,3,3,4,0,0,0,4,24,5,0,0,8,4,16,16,14,16,12,16,4,117,58,22,17,43,41,116,112,170,135,221,309,58,1296,28,4,0,6,14,25,21,51,37,57,60,14,320,9,6,0,8,5,5,8,20,17,36,33,4,153,23,6,7,9,11,38,34,89,60,140,215,27,651,10,3,0,3,8
505021097,20,6,4,10,17,37,41,85,68,68,51,15,427,10,3,3,5,4,4,8,9,12,19,22,0,99,8,6,4,5,12,35,48,75,50,70,97,22,434,11,3,4,4,4,11,11,15,6,12,10,6,89,4,0,0,6,3,9,12,8,11,11,10,4,80,29,15,10,20,22,62,77,102,75,115,139,31,703,0,0,0,0,0,3,0,0,0,0,6,0,12,0,0,0,4,0,6,10,11,0,0,3,0,43,0,0,5,0,0,0,5,4,4,0,0,0,20,0,0,0,6,10,3,5,7,4,0,0,3,39,3,7,5,8,11,17,16,23,9,8,7,6,114,50,27,20,45,49,116,137,205,154,185,205,48,1243,23,10,5,12,11,47,60,110,75,48,58,29,476,0,5,0,4,0,7,10,10,10,11,22,4,96,19,8,6,10,11,36,54,94,69,94,109,20,536,10,0,0,9,4
505021301,9,5,0,7,16,18,18,30,29,36,29,14,231,9,0,0,0,6,11,17,28,8,17,28,3,143,11,9,5,10,9,38,57,100,86,78,54,19,480,14,0,6,11,9,21,18,27,11,13,23,14,164,9,4,0,6,6,21,15,18,12,11,24,6,132,37,13,13,26,38,95,100,181,121,125,134,42,918,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,5,0,12,0,9,4,0,42,0,0,0,0,3,4,0,7,5,6,0,0,27,4,0,0,6,3,5,6,8,6,0,0,4,39,11,0,4,3,5,20,11,28,11,15,11,3,120,59,21,19,39,57,136,130,241,163,174,174,60,1266,29,7,4,3,8,31,35,51,28,52,23,7,292,8,4,8,3,0,17,10,27,20,20,17,3,131,12,5,3,5,8,35,44,95,80,82,52,22,457,14,3,4,5,7
505021302,19,9,5,3,11,33,34,76,48,46,21,12,315,3,0,0,0,0,6,5,5,4,11,5,5,47,10,8,8,4,20,49,47,76,57,65,36,15,401,3,0,0,6,3,7,8,12,0,9,7,6,76,7,0,0,4,6,8,7,8,7,7,11,4,65,18,5,9,17,31,70,71,104,74,88,61,28,591,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,3,0,4,9,8,4,7,3,4,43,0,0,0,0,5,4,3,13,6,0,0,4,30,4,0,3,4,0,4,8,0,3,3,3,0,30,10,0,4,15,5,15,15,26,11,9,7,6,121,49,14,18,35,48,120,120,204,137,144,90,46,1029,21,0,5,8,21,37,41,96,60,47,20,3,369,4,4,0,4,5,4,13,17,14,15,6,8,85,26,0,5,6,19,38,46,91,59,77,39,13,413,5,0,0,0,3
505031098,20,11,9,21,23,60,47,75,64,43,11,23,399,0,0,7,14,16,22,19,30,18,9,3,7,131,18,6,0,19,30,77,95,137,73,28,17,19,521,3,6,4,9,16,25,22,29,8,7,8,5,144,5,8,5,13,14,32,13,27,13,11,9,18,167,29,21,17,54,67,149,148,216,115,57,34,46,960,0,0,0,0,0,8,7,0,0,0,4,0,21,0,4,4,4,6,15,14,11,7,10,0,0,84,4,3,0,5,0,10,10,3,5,0,0,5,44,3,5,0,14,3,27,9,13,0,4,3,3,90,8,14,7,22,15,56,35,31,14,13,8,12,239,63,46,35,99,110,261,233,325,194,115,48,80,1596,22,8,15,17,9,52,45,94,57,22,9,13,368,0,4,7,3,9,24,29,40,16,7,5,0,149,15,4,6,18,14,47,85,166,69,29,14,18,484,10,5,5,7,11
505031099,22,13,6,15,16,50,62,203,230,106,27,25,774,0,0,0,0,3,20,31,52,57,32,6,13,209,3,0,3,13,32,93,209,355,330,157,36,43,1279,0,0,0,5,5,20,20,28,30,29,4,8,143,0,0,6,10,3,16,18,33,23,18,8,8,147,6,8,8,25,49,146,283,466,442,235,51,67,1776,0,0,0,0,0,4,4,8,5,0,0,3,21,0,0,4,8,10,19,47,34,18,3,3,8,156,0,0,3,7,3,15,0,4,0,7,0,4,42,4,4,3,6,3,8,19,10,20,4,0,4,82,8,8,10,17,15,49,63,54,39,11,3,17,304,38,25,24,62,79,240,410,719,708,349,85,111,2849,19,10,10,22,23,80,130,286,112,43,26,25,778,5,0,0,0,14,24,37,94,50,15,3,8,256,7,0,7,12,18,81,213,581,220,77,26,30,1269,3,4,0,0,9
505031100,8,3,3,3,10,48,46,126,192,77,15,18,551,3,5,5,4,8,17,25,24,32,26,7,3,163,9,5,10,11,14,60,119,240,231,161,53,32,932,4,0,0,0,3,20,20,21,40,21,6,6,148,4,3,3,5,3,15,18,29,23,18,3,7,119,21,7,14,17,26,118,178,315,322,224,71,51,1362,0,0,0,0,4,7,3,11,0,6,0,0,30,4,0,0,8,10,14,21,35,31,12,3,9,138,0,0,0,0,0,4,8,0,4,3,0,0,28,0,3,0,3,0,5,13,15,9,5,5,4,60,3,3,3,9,10,31,46,60,43,16,8,12,247,32,14,23,33,49,191,272,497,554,323,91,84,2160,21,15,8,15,11,54,108,292,192,52,31,32,829,3,0,0,8,8,21,25,86,49,33,13,3,237,11,3,7,7,13,78,165,478,307,133,47,30,1280,7,3,3,5,11
505031101,18,4,9,16,14,36,46,122,138,65,16,20,499,0,0,0,9,3,22,15,20,16,7,0,0,95,4,0,5,7,24,57,103,156,155,63,20,20,613,0,4,0,9,8,16,15,29,24,10,10,4,123,3,3,5,8,0,18,19,23,14,9,6,4,107,11,6,12,28,32,111,151,228,205,93,29,34,937,0,0,0,0,0,10,12,0,0,0,0,0,20,4,0,4,9,3,17,10,17,16,4,3,9,95,3,0,0,0,0,7,6,3,0,3,0,5,33,0,0,4,4,3,12,11,12,9,3,0,3,61,8,0,9,17,12,35,34,38,24,9,6,23,214,31,16,18,55,60,182,232,382,371,169,54,78,1644,10,5,12,17,16,38,86,213,126,40,23,16,610,0,0,0,3,6,12,15,50,12,7,6,0,117,10,0,0,9,12,63,99,264,125,42,17,7,658,5,3,3,5,0
505031102,13,8,11,11,16,35,56,72,28,3,4,10,281,0,4,8,3,8,8,11,11,3,3,0,5,54,10,3,6,12,18,53,65,89,23,9,5,11,292,3,0,0,9,5,12,10,15,4,0,0,0,56,4,9,5,3,3,9,8,16,3,0,0,0,63,8,20,9,23,31,84,90,123,31,17,6,18,466,0,0,0,3,0,7,3,0,0,0,0,0,18,4,0,0,3,3,21,15,17,3,0,0,3,73,6,3,0,4,0,6,0,0,0,0,0,0,21,7,5,5,6,3,9,6,9,3,0,0,0,56,15,7,10,17,11,41,23,29,4,3,0,6,179,38,34,33,54,60,166,175,225,71,24,16,29,922,13,6,10,20,10,34,57,58,14,10,6,0,221,0,0,0,7,8,11,15,17,6,4,0,0,62,13,0,0,12,11,40,81,94,22,13,5,9,297,0,4,0,3,0
