SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
509031247,804,0,0,21,0,827,335,0,0,3,0,340,9,0,3,0,0,8,53,24,19,0,0,94,3,8,8,0,0,22,124,4,3,0,0,130,73,12,4,0,0,85,0,0,0,0,0,4,256,46,36,6,0,347,161,4,5,3,0,166,60,0,5,22,0,93,1622,53,44,54,0,1776,763,3,4,21,7,800,295,5,0,3,4,302,13,4,0,0,0,16,68,16,8,0,0,90,4,3,9,0,0,14,108,0,0,0,0,114,67,13,0,4,0,80,0,0,0,0,0,6,259,31,18,7,0,312,155,0,0,6,0,164,157,7,3,8,9,183,1638,50,23,40,17,1767,740,3,0,23,6,777,270,4,0,3,0,281,11,3,0,0,0,12,30,14,0,0,0,48,23,4,0,0,0,26,119,3,0,0,0,124,93,3,0,10,6,118,0,0,0,0,0,3,280,29,0,16,6,330,157,0
509031248,269,4,0,20,0,295,269,0,0,11,0,281,46,13,7,0,0,60,13,0,6,0,0,18,0,0,0,0,0,0,90,8,0,0,0,96,26,3,4,0,0,29,0,0,0,0,0,4,177,16,12,0,0,209,43,3,3,0,0,52,46,4,0,22,0,69,807,27,21,52,0,903,293,0,3,15,0,311,306,0,0,0,0,312,84,6,5,4,0,90,8,4,3,0,0,15,0,0,0,0,0,0,73,0,0,0,0,73,30,0,0,0,0,33,0,0,0,0,0,4,196,9,13,3,0,222,22,0,0,7,0,29,99,0,4,8,4,110,922,16,17,28,8,982,309,0,0,14,0,328,276,0,0,0,0,282,78,9,0,0,0,80,12,0,0,0,0,17,8,3,0,0,0,13,66,0,0,0,0,69,44,0,0,4,0,46,0,0,0,0,0,0,207,15,0,7,3,230,24,5
509031249,531,7,10,0,0,547,524,5,0,0,0,532,115,12,23,0,0,152,103,37,28,0,0,170,9,0,20,0,0,26,86,3,3,0,0,93,40,3,7,0,0,54,3,0,3,0,0,6,353,57,89,4,0,498,31,0,11,0,0,46,80,8,7,0,0,99,1517,72,125,5,3,1723,530,11,0,13,0,560,503,4,0,4,0,504,132,21,7,0,0,166,69,39,0,3,0,112,0,0,0,16,0,21,127,7,0,3,0,139,45,5,0,3,0,48,3,0,0,0,0,3,375,70,10,24,0,490,38,0,0,15,0,54,170,29,0,9,0,207,1610,119,14,74,3,1816,583,19,0,3,0,608,477,0,0,0,0,479,142,18,5,0,0,173,94,36,0,0,0,132,11,15,0,0,0,32,154,8,0,0,0,164,33,4,0,0,0,38,3,5,0,0,0,12,435,93,5,0,0,539,40,16
509031250,845,3,0,15,0,865,560,0,0,7,0,563,47,8,0,0,0,53,28,19,3,0,0,55,0,16,3,0,0,19,127,3,0,9,0,131,53,0,0,0,0,63,0,4,0,0,0,9,258,43,9,8,0,326,132,0,0,5,0,140,63,0,0,6,0,72,1856,52,16,41,0,1964,832,3,0,17,7,856,518,0,0,5,0,526,40,0,0,0,0,40,27,14,0,0,0,38,4,23,0,0,0,26,141,3,0,0,4,150,43,3,0,0,0,46,4,0,0,0,0,9,265,45,0,0,4,315,117,0,0,0,0,119,206,12,0,5,3,226,1931,63,0,28,18,2044,885,0,0,8,4,906,458,0,0,0,5,463,50,3,0,0,0,53,19,16,0,0,0,35,7,20,0,0,0,30,159,0,0,3,0,159,56,0,0,0,0,60,3,0,0,0,0,8,292,49,0,3,4,349,128,0
510011262,422,33,17,1196,13,1677,838,55,37,67,3,1001,370,105,103,32,6,612,476,172,71,7,6,731,11,5,6,0,0,16,202,35,41,49,3,317,289,38,52,178,9,567,0,0,0,0,0,10,1354,348,276,259,24,2263,94,13,20,67,9,205,334,69,72,189,4,671,3048,515,413,1777,58,5815,489,21,18,1125,18,1669,1102,38,37,53,11,1247,530,135,160,21,6,847,493,71,44,0,26,642,23,0,0,0,3,29,209,23,30,31,11,305,305,62,18,154,6,540,11,0,0,4,4,21,1572,296,249,218,49,2382,122,11,14,44,20,213,478,99,79,297,15,969,3768,468,394,1734,108,6482,597,52,7,931,22,1614,1219,71,14,47,0,1350,535,217,62,17,11,833,485,226,6,7,3,725,40,30,0,0,0,81,300,49,20,32,20,413,284,51,6,278,33,653,12,3,0,4,0,25,1656,575,98,338,65,2734,88,15
510011263,152,4,0,314,70,537,175,0,0,41,3,218,38,5,0,3,0,53,312,18,18,0,0,350,372,0,0,10,0,377,34,0,0,18,0,58,153,12,17,29,6,216,7,0,0,0,0,12,911,36,36,65,13,1062,140,6,26,72,20,266,219,24,5,209,18,469,1592,69,70,695,124,2551,131,6,3,413,4,557,158,0,0,28,6,190,67,32,0,3,0,98,793,85,22,0,0,900,43,0,0,0,0,42,41,8,0,17,0,65,149,43,19,37,4,258,10,5,0,3,0,10,1094,173,42,62,8,1376,112,9,25,54,5,203,194,57,30,153,10,446,1683,242,95,722,32,2776,144,3,0,372,27,553,127,0,0,21,6,153,60,35,0,4,0,99,572,28,0,0,5,609,344,6,0,3,5,361,69,0,0,19,15,101,178,38,4,75,22,323,10,0,0,0,0,12,1232,118,4,105,48,1504,128,17
510011264,22,4,0,119,61,208,13,0,0,7,8,23,0,0,0,0,0,0,322,9,0,9,9,346,64,0,0,9,0,73,11,0,0,3,0,16,27,14,5,16,4,62,0,0,0,0,0,0,418,21,3,36,18,498,101,10,0,42,19,175,25,0,0,17,7,48,586,32,7,212,109,958,33,0,0,146,0,188,6,0,0,19,0,27,0,0,0,8,0,8,266,40,8,3,0,312,26,9,0,0,0,34,8,0,0,4,0,11,28,24,3,13,0,71,3,0,0,0,0,0,328,72,15,19,0,433,82,18,9,27,5,143,164,36,12,31,0,249,617,130,25,248,10,1030,39,0,0,216,26,290,8,0,0,10,0,17,0,0,0,0,0,0,364,41,12,5,7,427,161,5,0,0,0,174,5,0,0,19,7,34,69,4,0,26,11,114,7,0,0,0,0,8,612,57,10,50,31,757,100,25
510011265,205,7,0,836,54,1101,299,21,10,80,7,416,114,31,20,7,0,172,334,48,24,0,0,408,92,3,0,8,0,105,85,7,0,44,4,145,209,32,35,124,6,404,7,0,0,3,0,12,845,117,82,185,7,1248,156,5,10,133,12,321,138,33,10,253,5,438,1652,178,109,1490,86,3516,193,4,4,668,21,892,309,15,7,72,6,403,138,53,14,9,4,223,273,62,16,4,4,350,113,4,4,0,0,126,153,14,9,40,3,215,186,42,16,115,6,370,10,3,0,7,0,19,865,183,66,173,17,1301,102,9,10,65,0,187,225,56,24,292,16,612,1697,260,106,1273,67,3397,222,10,9,518,29,781,255,25,7,39,15,335,115,49,42,4,5,206,263,65,33,0,0,361,197,19,11,4,0,228,163,27,7,42,15,256,185,37,20,255,31,526,13,0,0,0,0,15,921,191,102,317,51,1586,98,18
510011266,58,0,4,429,31,519,36,0,0,26,5,59,0,0,0,0,0,0,127,0,3,0,0,137,97,0,0,0,0,101,6,0,0,4,0,11,4,0,0,17,0,27,0,0,0,0,0,0,242,0,10,26,0,277,73,0,4,21,7,108,47,0,0,71,3,117,459,0,11,560,43,1085,68,0,0,484,6,551,42,0,0,30,0,71,3,0,0,8,0,8,297,0,0,0,0,302,15,0,0,7,0,17,3,0,0,0,0,9,14,0,0,26,0,42,0,0,0,0,0,5,339,0,0,39,3,375,62,0,0,18,0,86,128,0,4,154,8,286,632,0,6,716,11,1366,49,0,0,733,75,864,37,0,0,37,7,82,0,0,0,0,0,3,224,6,0,3,0,229,124,0,0,0,0,127,12,0,0,18,3,40,27,0,0,114,33,166,0,0,0,3,0,3,382,6,0,139,45,575,64,8
510021267,43,0,4,149,57,251,30,0,0,12,0,47,3,0,0,3,0,14,38,0,4,0,0,40,153,0,0,0,0,158,10,0,0,3,0,11,9,0,0,0,3,18,0,0,0,0,0,0,210,0,4,13,9,240,86,0,0,22,12,116,35,0,0,63,11,108,399,0,9,261,93,760,31,0,0,176,7,213,23,0,0,3,0,34,10,0,0,0,0,10,105,5,0,0,0,111,80,0,0,0,0,80,0,0,0,0,0,4,20,0,0,5,3,30,0,0,0,0,0,0,224,5,0,13,3,243,70,5,4,16,10,98,75,4,10,82,37,204,428,10,13,285,52,785,24,0,0,274,31,334,27,0,0,16,3,45,5,0,0,0,4,9,57,0,4,0,0,63,168,6,3,0,0,165,8,0,0,7,10,18,33,0,0,21,28,89,0,0,0,0,0,6,269,3,3,38,45,350,70,3
510021268,62,0,0,17,6,80,196,3,4,0,0,199,28,4,0,0,0,29,49,4,14,0,0,69,0,0,0,0,0,0,12,0,0,0,0,20,507,38,57,0,4,609,0,0,0,0,0,0,607,47,72,3,4,725,206,15,42,0,0,262,248,26,28,0,0,307,1313,94,139,18,10,1573,62,3,3,20,0,80,59,4,0,0,0,62,200,16,8,4,0,227,54,21,3,0,0,74,0,0,0,0,0,0,22,0,0,0,0,20,571,22,4,3,7,595,0,0,0,0,0,0,850,52,10,7,7,919,118,7,23,10,12,166,164,24,17,0,3,226,1245,89,55,34,27,1455,86,0,0,11,0,102,78,0,0,6,0,81,186,13,22,0,0,222,59,8,0,0,0,72,4,0,0,0,0,4,39,0,0,5,4,42,704,27,15,12,15,770,0,0,0,0,0,0,1002,48,36,12,10,1114,156,6
510021269,80,4,8,27,10,137,112,8,9,21,3,151,77,14,14,6,3,120,38,11,5,0,0,52,11,0,3,0,0,12,20,0,4,9,0,43,255,70,54,4,0,382,0,0,0,0,0,3,398,101,88,25,5,607,104,9,23,32,9,175,175,59,61,196,4,490,865,185,182,307,25,1570,82,6,8,58,0,151,96,3,10,3,0,113,184,22,141,0,0,348,45,12,11,0,0,75,0,0,7,0,0,8,34,3,8,0,0,47,276,36,115,7,0,427,4,0,0,0,0,5,547,70,277,13,0,902,126,0,18,6,6,161,115,10,116,91,14,354,962,89,433,173,22,1681,86,8,13,77,21,204,157,6,5,11,0,190,162,75,106,5,0,351,46,18,8,0,0,79,4,3,0,0,0,10,41,11,12,9,0,68,372,42,119,51,9,596,0,0,0,0,0,0,629,149,246,64,15,1105,121,24
510021270,143,15,7,124,4,295,399,48,15,18,0,478,219,57,40,0,0,310,251,78,14,0,0,339,0,0,0,0,0,7,47,3,3,0,0,60,409,167,71,5,0,649,3,5,0,0,0,6,926,310,120,14,0,1371,125,19,31,0,0,181,454,94,69,61,0,681,2041,485,240,222,15,3006,137,13,5,30,3,181,280,19,3,4,0,305,603,82,107,0,0,797,338,23,9,0,4,370,8,0,0,0,0,12,55,8,0,0,0,66,549,90,76,9,9,730,11,0,0,0,0,11,1569,201,189,7,14,1991,103,13,11,3,0,129,421,71,49,137,6,687,2510,313,265,180,23,3291,176,45,7,56,3,293,566,77,3,5,0,644,409,197,121,0,3,730,374,97,17,0,0,498,61,7,3,0,0,71,74,20,8,6,0,113,617,250,76,35,3,976,9,6,0,0,0,12,1553,574,222,39,13,2404,125,42
510031271,129,0,0,368,38,543,68,0,0,17,0,85,36,8,0,4,0,46,47,20,5,6,0,74,56,0,0,0,0,52,19,0,0,8,0,26,1023,112,26,38,0,1195,3,0,0,0,0,9,1191,137,34,45,0,1410,194,23,0,47,12,279,126,19,4,170,4,331,1707,184,38,648,59,2642,103,0,0,340,4,453,47,0,4,23,0,75,77,19,13,0,0,112,66,8,3,0,0,75,48,4,0,0,0,50,35,0,5,14,0,48,1015,105,13,31,0,1169,12,0,0,0,0,12,1253,131,32,46,0,1466,150,11,25,45,7,238,139,17,12,181,27,381,1690,158,73,633,47,2605,111,0,4,437,47,597,36,3,0,24,8,68,65,9,15,3,0,88,77,9,0,0,3,92,48,4,3,3,0,60,32,3,3,28,6,79,927,44,15,145,44,1174,6,0,4,0,0,8,1153,76,36,180,55,1501,176,17
510031272,199,15,17,219,14,470,541,43,15,34,0,638,372,90,32,6,0,497,273,118,13,0,4,400,3,4,0,0,0,8,94,19,12,13,0,138,1017,128,61,71,0,1281,15,0,0,0,0,15,1773,351,112,92,0,2336,434,67,55,32,0,583,711,217,94,60,0,1090,3656,705,299,433,16,5112,208,10,3,139,0,360,680,51,3,6,3,741,1030,181,124,4,0,1340,321,95,14,0,0,424,4,0,0,0,0,4,132,20,8,0,0,161,1058,79,34,18,3,1191,10,4,0,0,0,13,2557,375,182,20,6,3134,397,36,22,11,8,470,513,80,67,43,6,713,4361,561,279,214,18,5427,276,33,6,105,7,431,1159,126,9,8,5,1309,745,223,171,0,9,1142,314,81,37,0,0,427,16,5,0,0,0,23,117,49,18,3,0,193,1138,127,77,95,19,1456,4,4,0,0,0,5,2334,487,308,99,29,3258,278,34
510031273,104,0,7,333,14,455,150,3,0,16,8,179,56,14,9,0,3,77,95,22,5,3,0,125,14,4,0,0,0,19,35,8,0,6,0,41,207,94,26,16,7,353,0,0,0,3,0,8,407,132,38,33,6,619,72,18,30,20,12,142,142,44,35,63,3,289,869,204,114,455,39,1680,104,0,6,207,6,319,162,0,3,9,0,177,91,27,3,0,0,120,76,37,0,0,5,115,22,0,5,0,0,28,41,3,0,3,0,55,424,123,8,9,0,569,0,0,0,0,0,3,667,193,14,16,4,894,42,27,14,4,12,100,89,29,6,46,23,187,1065,251,41,283,40,1677,109,8,7,209,52,379,219,11,3,5,0,240,72,23,22,0,0,118,76,48,0,0,0,124,23,8,4,0,0,30,56,5,3,4,5,81,364,113,7,30,16,532,0,0,0,0,0,5,594,200,33,42,25,885,44,11
511011274,1127,122,28,117,7,1391,1195,60,18,18,0,1289,374,37,57,0,0,462,149,37,38,0,0,232,7,35,7,0,0,49,322,36,39,9,0,410,74,14,22,29,0,135,6,0,4,0,0,10,933,157,159,35,3,1290,77,9,8,9,0,106,251,18,24,35,0,338,3579,365,243,213,16,4420,1286,70,10,77,34,1469,1324,19,6,8,13,1375,365,81,22,0,3,465,121,64,9,0,0,197,9,38,0,0,0,44,374,50,24,3,3,452,75,14,0,5,7,104,10,3,0,0,0,14,952,251,53,8,15,1281,71,14,3,0,3,92,411,86,8,33,10,545,4041,439,77,134,72,4762,1368,90,19,84,12,1568,1380,36,0,8,9,1425,335,111,22,0,0,465,117,68,5,0,0,191,7,17,26,0,0,52,435,65,12,10,7,523,82,12,0,28,5,123,10,7,0,0,0,15,989,270,66,37,12,1379,76,10
511011275,516,14,0,33,0,562,249,0,0,8,0,263,104,4,0,0,0,110,18,6,3,0,0,30,0,3,7,0,0,6,89,0,0,6,0,93,93,0,0,13,0,111,0,0,0,0,0,3,310,19,3,20,0,348,174,5,0,3,0,180,76,20,4,20,0,121,1332,50,12,81,3,1474,466,0,0,16,7,487,208,0,0,9,9,227,67,0,7,0,0,70,20,6,0,0,0,34,0,3,0,0,0,7,79,0,0,4,0,81,54,6,0,7,3,68,0,0,0,0,0,0,229,14,7,11,6,263,186,0,0,0,6,189,188,0,0,17,80,286,1274,16,7,46,107,1453,528,0,0,31,17,583,217,0,0,3,4,226,69,0,3,0,0,71,15,3,3,0,0,23,3,0,0,0,0,3,105,0,0,3,3,115,99,4,3,15,5,120,4,0,0,0,0,6,303,5,7,20,4,342,285,0
511021276,400,16,4,571,9,999,408,17,0,18,4,444,88,19,10,0,0,125,207,43,28,0,0,277,8,4,5,0,0,18,98,10,0,12,0,132,111,10,6,50,0,175,3,0,0,0,0,3,520,97,51,69,12,739,75,4,0,20,3,104,174,41,9,132,0,362,1571,169,68,807,28,2646,418,6,4,496,14,942,379,9,8,12,11,407,113,18,14,0,0,137,201,52,3,0,4,260,14,13,0,0,0,26,123,13,5,5,3,142,76,16,6,39,0,138,3,0,0,0,0,4,520,115,29,45,6,717,54,14,0,14,0,81,268,38,7,161,7,485,1644,179,47,737,31,2635,427,30,0,438,22,911,359,6,0,15,0,383,78,35,8,0,0,118,129,61,6,0,4,198,36,15,25,0,0,74,123,39,0,6,4,181,119,25,5,74,11,232,3,0,4,0,0,8,491,170,48,86,19,814,50,6
511021277,274,3,14,1474,35,1803,270,0,6,72,0,345,152,23,33,12,0,220,102,34,41,0,0,174,9,0,3,0,0,8,83,5,6,40,0,135,66,0,0,189,7,267,0,0,0,4,0,3,407,62,85,245,9,814,104,3,0,68,6,176,97,9,11,214,0,330,1150,85,120,2062,53,3474,304,11,3,1335,41,1687,328,8,0,79,9,414,188,20,11,10,0,224,135,8,0,0,0,146,3,0,0,0,0,8,79,11,3,22,0,119,83,10,7,123,6,225,0,0,0,0,0,0,489,47,22,154,11,723,94,5,5,84,6,195,172,39,0,357,68,636,1382,108,27,2016,131,3655,345,10,9,1534,54,1947,373,11,0,127,5,512,175,15,12,7,0,214,118,8,7,7,0,145,21,10,26,24,0,78,145,14,0,75,7,235,112,12,16,451,19,615,0,3,0,9,0,9,568,63,67,571,33,1298,94,6
511031278,381,11,15,105,8,518,999,74,21,6,3,1094,266,77,59,3,0,409,83,35,5,0,0,123,3,0,0,0,0,3,147,15,8,3,0,171,24,6,0,54,0,89,3,0,0,0,0,5,522,137,84,58,0,803,32,4,0,0,0,44,293,49,37,46,0,417,2233,274,147,224,13,2885,395,22,0,43,10,475,951,64,5,5,8,1025,262,126,4,0,0,395,52,64,3,0,0,121,0,0,0,0,0,4,183,29,0,0,0,207,22,6,0,33,5,68,3,0,0,0,0,3,530,217,7,35,4,797,31,11,0,3,0,41,240,67,5,140,6,455,2145,379,19,228,28,2795,461,25,0,58,5,546,922,49,0,6,0,980,299,141,0,5,0,440,41,38,0,0,0,81,0,3,0,0,0,3,178,29,0,3,0,213,19,5,0,56,0,83,0,5,0,0,0,5,539,214,0,60,3,822,34,4
511031279,594,41,12,79,8,727,1641,82,45,7,4,1782,448,159,157,4,8,770,153,106,49,0,0,307,3,34,3,0,0,45,218,27,37,6,0,283,124,38,44,86,3,297,5,6,0,5,0,24,953,371,292,92,14,1723,72,10,5,7,4,94,417,129,66,68,0,678,3676,628,420,251,24,5009,684,42,0,59,24,814,1704,137,8,4,0,1847,449,340,84,0,4,881,147,144,24,0,0,319,3,16,19,0,0,44,220,61,16,0,0,294,109,54,11,59,3,240,8,4,0,0,0,12,936,618,153,64,15,1785,41,9,0,3,0,55,367,138,27,93,19,642,3732,939,192,226,54,5144,706,60,10,39,3,808,1710,145,10,3,0,1870,501,356,74,0,0,937,129,140,12,0,0,283,3,19,0,0,0,26,239,55,9,0,0,307,112,49,11,77,6,258,8,6,0,3,0,11,997,627,107,84,7,1819,68,17
511031280,448,16,13,0,0,474,1204,36,27,0,0,1265,411,60,57,0,0,525,142,15,33,0,0,195,14,0,0,0,0,11,133,12,10,0,0,154,134,24,30,0,0,189,3,0,0,0,0,3,840,112,131,0,0,1088,38,10,9,0,0,58,252,51,29,4,0,336,2776,232,204,6,0,3217,449,26,0,0,4,482,1247,52,4,0,0,1300,419,147,3,0,0,573,113,60,3,0,0,178,0,8,0,0,0,15,143,30,0,0,0,177,106,37,0,0,0,152,0,0,0,0,0,3,790,287,8,0,3,1089,26,16,0,0,4,50,184,65,5,0,0,256,2692,451,21,3,10,3173,505,38,0,0,0,546,1264,47,0,0,0,1315,434,161,4,0,0,598,113,59,0,0,3,175,6,34,0,0,0,35,167,34,0,0,0,205,119,68,0,0,3,182,4,7,0,0,0,8,839,363,3,0,3,1211,27,25
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,355,3,3,98,22,483,521,8,5,7,0,545,185,31,29,4,0,249,44,11,6,0,0,51,36,0,0,0,0,44,121,0,4,0,0,128,68,4,7,16,0,93,12,0,0,0,0,11,470,51,44,13,0,574,79,9,0,16,12,111,192,17,16,41,6,270,1611,74,68,184,43,1984,353,9,4,46,9,423,484,14,0,8,0,504,211,43,12,0,0,270,27,12,3,0,0,44,19,0,4,0,0,27,114,0,0,0,0,124,43,3,0,4,0,54,3,0,0,0,0,7,423,63,22,12,0,520,49,0,0,10,4,64,177,17,9,136,67,411,1489,98,33,213,82,1917,421,5,0,36,26,489,392,10,0,0,0,404,183,62,11,0,0,259,21,0,0,0,0,33,22,0,5,0,0,32,120,3,0,0,5,131,42,4,0,8,15,72,9,0,0,0,0,9,398,72,19,9,26,524,46,0
511031283,75,8,0,86,25,197,39,0,0,4,4,46,5,3,0,0,0,6,216,4,4,0,0,231,136,0,5,8,0,149,31,0,6,4,0,44,51,4,4,10,0,64,3,0,3,0,0,4,441,11,21,24,0,496,282,17,17,23,9,343,104,8,12,52,6,179,940,43,45,185,44,1263,58,0,0,85,11,155,41,0,0,9,0,50,0,0,0,0,0,0,295,0,3,0,0,302,41,0,0,0,0,46,43,0,0,3,0,52,57,9,3,9,3,81,0,0,0,0,0,0,442,8,6,12,11,485,194,14,8,8,6,232,177,9,18,45,12,257,904,35,31,156,39,1172,80,4,0,62,25,176,37,0,3,0,0,40,3,0,0,0,0,6,255,9,4,0,5,272,95,3,3,0,3,104,31,3,6,7,3,54,133,25,4,21,26,213,8,0,0,0,0,10,523,46,15,32,48,656,148,20
