SA2_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
505031104,279,1687,47,2595,0,0,0,23,0,29,372,11,14,16,0,408,52,3,6,19,0,88,58,15,9,36,3,116,970,312,215,1159,57,2718,180,0,16,0,0,197,28,4,4,9,0,41,83,20,21,71,0,194,70,20,9,32,3,130,30,0,0,0,0,37,163,11,3,11,0,186,205,65,17,311,7,597,329,98,31,175,38,670,15,0,3,0,0,15,31,3,4,3,0,46,380,47,23,39,5,497,15,5,0,3,0,27,112,11,5,5,3,137,73,21,3,0,0,94,63,3,3,14,0,83,15,0,0,8,0,20,12,0,0,0,0,13,234,75,53,264,11,645,75,3,0,3,0,88,51,5,6,0,0,62,64,0,4,10,0,84,18,0,0,0,0,18,1175,16,16,12,10,1230,37,0,0,17,0,56,1556,87,70,86,20,1817,78,10,12,21,503,621,5767,750,508,2872,693,10587,289,367,269,1544
505031105,642,2953,58,4577,0,0,0,21,0,26,186,3,10,17,4,217,51,9,3,22,0,88,247,33,19,47,0,349,6137,628,584,2131,99,9584,68,4,14,0,6,87,105,6,11,14,0,147,327,55,39,161,3,586,47,18,0,25,0,85,31,0,4,5,0,40,124,7,5,9,3,145,1163,119,107,589,15,1994,228,59,42,261,8,596,4,0,0,0,0,4,6,5,0,0,0,13,16,9,3,20,0,45,23,3,3,14,0,47,206,21,0,6,0,239,187,50,25,4,0,268,103,9,13,24,0,147,47,0,0,0,0,49,17,0,0,0,0,17,1281,139,98,495,21,2032,20,6,0,0,0,21,790,13,13,0,6,828,66,3,3,19,0,87,7,6,0,0,0,11,39,0,0,0,0,40,266,17,16,22,0,317,1145,92,95,91,9,1430,68,0,13,35,875,994,10583,1192,1030,4907,1066,18780,309,887,781,3002
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0
505031107,466,2239,21,3515,0,0,0,0,0,3,223,8,6,10,0,252,38,7,0,26,0,69,175,27,33,31,0,262,3508,545,451,1519,46,6071,105,3,11,3,0,124,49,6,0,16,0,72,138,34,28,120,0,318,31,12,5,31,0,82,21,5,0,8,0,29,635,6,8,8,3,670,686,111,79,378,13,1270,164,85,54,215,3,512,0,0,3,0,0,6,13,3,0,0,0,17,13,3,3,3,0,24,3,5,0,15,0,29,93,19,3,0,0,112,156,37,21,5,9,218,73,12,7,21,0,115,25,0,6,8,0,39,6,5,0,0,0,10,869,82,92,315,10,1370,10,8,0,3,0,23,354,11,6,6,0,378,34,4,0,3,0,49,9,0,0,0,0,9,97,7,8,0,5,114,129,9,13,18,0,167,940,88,72,57,7,1166,55,3,4,33,459,556,7253,1022,800,3638,558,13263,206,622,530,2310
505031255,301,1151,24,1931,0,0,0,8,0,8,90,4,9,8,0,111,27,5,0,12,0,39,87,15,12,18,0,140,2383,323,292,786,51,3827,95,0,7,0,0,106,21,0,3,4,0,35,125,13,18,61,6,221,19,0,0,12,0,35,13,0,4,0,0,17,156,5,3,3,0,165,480,56,37,206,9,781,93,36,14,103,0,253,16,0,0,0,0,16,6,0,3,3,0,12,7,10,0,4,0,21,6,0,4,3,0,7,132,5,4,7,7,155,121,22,22,9,4,168,43,0,3,18,0,65,18,0,0,0,0,15,27,0,0,0,0,31,478,51,46,153,13,731,9,0,0,0,0,9,266,14,6,3,3,284,22,4,0,13,0,39,3,0,0,0,0,6,4,0,0,0,0,4,104,6,0,8,0,125,582,50,54,40,15,735,47,6,4,28,602,688,4387,551,483,1831,693,7946,236,651,675,1939
505031256,40,172,7,240,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,9,0,3,3,0,10,114,14,22,111,0,265,3,0,0,0,0,5,0,0,0,0,0,4,11,0,7,4,0,26,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,5,31,0,51,19,13,4,28,0,58,3,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,17,0,0,0,0,0,0,13,0,0,0,0,13,14,0,10,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,3,6,27,0,51,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,37,0,0,0,0,40,8,0,0,0,0,4,17,5,0,5,0,29,0,0,0,0,78,83,265,35,56,292,87,729,8,32,47,162
505031257,139,789,18,1162,0,0,0,15,0,15,17,0,5,0,0,26,5,0,0,4,0,13,33,11,0,12,0,57,613,121,124,456,28,1346,10,4,0,0,0,7,20,0,0,4,0,25,41,9,0,63,0,113,3,3,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,12,123,20,28,113,10,295,29,20,8,34,6,82,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,10,23,7,0,0,0,31,21,12,0,0,0,32,14,0,0,3,0,23,0,0,0,0,0,3,0,0,0,0,0,0,102,25,23,125,0,282,0,0,0,0,0,0,16,0,0,0,0,21,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,4,0,26,93,18,25,12,0,143,3,9,3,22,263,294,986,256,216,1224,312,2991,39,201,190,854
505031258,327,1780,85,2679,0,3,0,19,0,28,55,0,7,3,0,65,8,5,6,6,0,29,84,21,19,34,0,156,2500,334,287,1055,111,4285,28,0,0,4,0,33,27,0,3,11,0,46,132,21,21,103,4,284,16,0,0,14,0,27,4,0,0,3,0,14,43,3,0,4,0,52,337,53,53,311,13,764,79,14,15,102,0,219,10,0,0,0,0,10,5,0,0,0,0,8,5,0,3,4,0,14,6,3,0,5,0,17,192,23,6,12,9,230,112,18,22,6,4,167,55,6,9,13,0,89,12,0,0,11,0,21,8,0,0,0,0,8,465,53,65,210,12,801,4,0,0,0,0,5,163,5,8,6,0,179,23,8,0,0,0,28,3,0,0,4,0,11,6,0,0,0,3,4,102,17,12,17,0,145,428,53,59,52,9,598,32,8,9,22,768,830,4012,611,530,2730,976,8862,129,496,468,2062
505031303,412,2394,37,3568,0,0,0,16,0,11,294,3,11,9,4,318,71,17,4,44,0,145,192,30,21,40,5,280,1967,471,364,1507,43,4348,164,8,3,0,3,179,76,3,5,14,0,101,126,38,19,119,0,294,38,20,3,32,0,91,22,5,0,0,0,29,328,14,9,8,0,362,454,65,53,387,7,968,329,158,80,345,10,920,34,0,3,0,0,38,8,0,0,0,0,8,65,17,0,19,0,100,17,10,4,12,0,47,94,9,6,5,0,117,130,47,13,6,4,207,71,13,4,18,3,107,17,0,0,4,0,26,3,0,0,0,0,3,429,85,74,370,11,966,18,0,0,4,0,19,224,20,6,7,0,257,37,10,0,11,0,54,13,4,0,0,0,21,253,0,9,0,0,259,92,17,3,27,3,144,860,85,82,87,9,1115,33,8,0,22,434,490,5324,1014,694,3932,532,11490,199,665,540,2512
505031304,366,1870,24,2965,0,0,0,0,0,0,446,9,26,21,3,501,81,10,7,53,0,152,110,29,11,31,0,182,1377,363,330,1367,17,3459,137,4,8,0,0,156,66,0,6,6,0,78,102,21,24,119,0,263,34,22,18,53,0,130,31,4,0,0,0,38,863,35,13,8,8,926,263,56,60,354,7,733,388,150,72,422,3,1036,29,0,0,0,0,36,20,4,0,7,0,37,212,32,29,46,0,323,20,3,3,18,0,39,107,17,3,0,0,128,92,28,20,5,0,138,82,6,10,17,0,114,20,4,6,3,0,25,10,0,0,0,0,10,271,61,58,293,0,686,101,0,0,13,0,116,234,12,9,4,0,265,75,6,0,10,0,93,43,8,0,0,0,61,576,18,12,13,3,622,40,0,4,12,0,53,1831,113,123,99,17,2186,76,6,3,22,442,548,6645,916,734,3390,519,12196,386,620,450,2098
505031305,383,2115,46,3280,13,0,0,3,0,19,562,10,18,11,6,598,107,22,7,41,0,179,156,24,15,40,0,240,1499,448,324,1415,38,3725,128,5,11,4,0,143,57,3,7,16,0,85,116,27,14,112,0,269,64,17,14,39,0,137,24,7,0,3,0,37,926,9,11,6,0,958,289,52,47,328,6,722,386,158,66,420,10,1039,8,4,0,0,0,14,32,0,7,3,0,39,383,44,32,65,9,535,15,9,0,6,0,34,76,14,4,3,0,94,83,37,15,9,0,142,96,17,11,25,0,151,21,0,0,0,0,30,15,7,0,0,0,22,347,74,64,313,3,796,102,8,0,11,0,119,365,7,10,0,0,389,63,0,3,4,0,76,23,0,11,0,0,30,552,5,18,3,0,587,58,9,6,30,0,110,1655,131,102,111,15,2020,85,3,3,24,480,596,7128,1047,718,3711,610,13207,258,596,394,2145
505031306,561,2710,53,4194,4,4,0,36,0,41,275,3,7,7,0,293,43,7,5,41,4,100,159,43,16,47,6,270,3101,614,535,1906,68,6220,148,7,6,3,10,169,52,3,7,19,0,76,204,54,34,155,10,450,50,7,3,28,0,87,17,0,0,6,0,26,363,16,5,13,0,400,667,124,84,545,17,1438,205,100,56,253,0,616,15,0,0,0,0,15,0,0,0,4,0,7,31,3,3,19,0,58,13,5,0,12,0,23,196,6,5,3,6,222,174,53,32,10,5,279,84,9,9,11,0,115,10,0,5,8,0,25,12,0,3,0,0,15,608,119,116,430,10,1281,21,4,0,5,0,23,221,4,13,0,0,235,39,8,0,3,0,46,18,0,5,0,0,23,140,0,5,5,0,152,131,13,10,17,3,170,1093,102,81,78,16,1365,77,13,6,42,647,787,6680,1151,922,4563,817,14129,212,713,599,2825
506011110,722,4358,135,6383,0,13,17,147,9,175,227,3,19,19,0,268,26,9,7,8,0,53,393,106,66,169,3,741,2682,814,698,3214,146,7544,360,4,34,3,6,406,48,20,0,20,0,86,170,57,36,244,10,517,18,11,3,20,0,50,38,6,3,3,0,52,622,23,14,7,0,669,393,136,120,677,30,1351,139,59,27,221,9,454,25,0,0,0,0,25,19,0,0,0,0,17,3,0,0,0,0,11,11,4,0,8,0,29,269,17,20,9,0,321,152,58,32,19,4,268,65,6,6,18,0,102,24,4,0,19,0,44,41,0,0,3,0,45,523,158,135,667,25,1507,14,0,0,0,0,14,112,33,9,9,0,164,72,0,5,14,0,89,53,0,0,0,0,55,29,0,0,0,0,29,84,14,15,32,3,144,1742,131,118,123,33,2140,106,10,4,110,1539,1773,7164,1526,1214,7288,1857,19046,360,1162,890,4761
506011111,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,5,18,0,0,0,0
506011112,201,1300,32,1897,0,0,0,17,0,19,80,0,9,8,0,95,5,3,0,0,0,3,92,24,20,50,0,193,828,266,236,914,37,2280,116,0,8,0,6,132,13,0,4,3,0,17,60,11,12,65,0,149,0,3,0,10,0,11,5,0,0,7,0,6,154,5,3,0,4,164,135,41,39,218,3,441,48,30,4,59,0,143,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,0,7,109,14,14,0,3,134,61,12,4,6,0,82,19,0,0,4,0,25,8,0,5,5,0,21,8,5,0,0,0,20,192,53,42,178,9,467,6,4,0,0,0,8,19,0,4,0,0,27,17,0,0,8,0,23,15,0,0,0,0,12,7,0,0,0,0,7,32,9,3,10,0,52,594,34,34,51,0,725,24,0,0,19,285,334,2241,460,377,2097,359,5532,94,249,242,1210
506011114,406,2106,63,3195,0,0,0,34,0,35,106,3,13,11,0,132,19,6,0,13,0,33,171,47,34,65,8,317,1941,508,402,1723,68,4638,133,5,17,4,3,161,43,5,4,18,0,70,108,23,23,142,0,303,6,7,0,9,0,20,18,4,0,0,0,25,246,8,0,7,0,269,326,88,58,456,11,947,166,54,23,139,12,391,17,0,4,0,0,20,0,0,0,0,0,0,0,0,0,4,0,3,10,0,0,4,4,18,151,8,6,6,0,172,106,27,14,8,7,158,51,11,0,12,0,81,14,3,3,0,0,21,12,0,0,0,0,15,363,101,83,396,15,960,5,0,0,0,0,4,41,0,0,5,0,51,27,0,0,6,0,34,39,6,0,0,0,44,15,0,0,0,0,18,81,14,4,23,0,123,842,58,61,87,15,1074,46,7,8,50,785,885,4237,880,686,3732,941,10479,164,588,455,2174
506011115,334,1528,19,2434,0,0,0,19,0,14,68,0,3,7,0,79,14,9,0,17,0,43,269,65,44,101,3,482,1871,397,335,1324,43,3970,43,0,10,0,0,54,37,0,4,9,0,52,110,18,12,85,0,236,9,7,3,23,0,40,8,0,0,0,0,9,72,11,8,8,0,94,277,86,57,385,3,802,143,58,26,117,0,347,0,0,0,0,0,0,3,0,0,0,0,10,0,6,0,4,0,12,3,0,0,5,0,11,36,3,0,4,0,41,55,24,21,4,0,100,39,9,6,26,0,77,15,3,0,0,0,18,4,0,0,0,0,5,377,88,61,332,7,867,3,0,0,0,0,4,66,17,6,0,3,95,17,4,5,3,0,31,11,0,0,0,0,12,8,0,0,0,0,9,86,10,8,13,0,114,380,65,48,61,4,552,10,0,3,23,428,457,3291,772,575,2821,497,7959,100,477,399,1627
506011116,322,1647,36,2450,0,0,0,0,0,3,41,11,9,6,0,69,6,7,8,14,0,34,137,44,14,52,4,251,1587,360,295,1289,39,3575,8,0,0,0,0,15,29,6,4,12,0,55,99,21,16,91,4,227,5,10,0,15,0,22,13,4,0,0,0,19,41,4,4,0,0,56,272,57,42,300,6,679,180,55,35,167,3,443,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,13,18,7,3,4,0,22,59,21,8,6,0,100,44,6,5,12,0,71,5,0,0,3,0,13,3,0,0,0,0,3,266,60,45,326,13,714,0,0,0,3,0,5,75,3,10,4,0,90,12,0,3,6,0,26,4,0,0,0,0,4,5,0,3,0,0,6,61,10,4,15,0,86,292,59,51,48,5,459,11,0,5,25,307,348,2655,655,523,2808,393,7033,75,466,348,1624
506011117,391,2285,48,3401,0,0,4,38,0,51,150,3,10,12,0,176,9,3,4,0,0,21,183,70,37,129,0,418,1344,506,383,1610,38,3878,313,0,4,0,5,321,22,0,0,3,0,28,117,21,23,136,0,292,4,3,3,5,0,18,6,0,0,0,0,13,497,7,4,8,0,514,204,82,38,374,10,707,54,36,29,143,0,258,15,0,0,0,0,17,25,4,0,0,0,36,0,0,0,0,0,5,13,4,3,5,0,25,204,3,6,0,0,220,92,26,21,9,3,146,20,5,4,14,4,44,9,0,0,3,0,13,61,0,0,0,0,57,280,87,65,317,7,764,7,0,0,4,0,8,69,11,0,3,0,81,48,0,3,9,0,56,55,0,0,0,0,56,24,4,3,0,0,37,58,16,12,14,3,103,1283,81,69,94,16,1534,46,10,8,36,522,617,4407,876,661,3702,627,10273,259,589,406,2258
506011307,281,1364,15,2213,3,0,0,6,0,6,905,15,16,14,0,950,14,0,4,15,0,33,89,27,18,36,0,165,1160,316,234,901,19,2628,228,5,13,0,0,250,32,3,0,3,0,39,71,11,4,64,0,153,8,0,0,10,0,20,15,0,0,5,0,24,1173,15,6,4,8,1204,217,39,35,219,3,511,96,43,24,127,0,286,64,0,0,0,0,64,7,3,0,4,0,19,4,0,0,6,0,12,7,0,0,3,0,10,96,17,5,0,3,118,74,33,8,0,0,115,29,9,5,5,0,43,19,0,5,0,0,29,20,0,0,0,0,20,270,79,48,221,3,616,21,4,0,0,0,20,229,19,8,0,0,258,27,4,0,8,0,36,136,0,0,0,0,140,11,0,0,0,0,11,44,3,6,15,0,65,1245,82,58,66,8,1465,36,11,0,7,264,321,5469,656,445,2197,310,9075,221,438,284,1307
506011308,311,1564,17,2387,0,0,0,19,0,19,961,7,17,18,9,1003,15,6,5,17,0,40,88,35,20,42,3,186,1264,286,294,1048,20,2920,194,0,7,0,0,198,43,0,0,8,0,56,68,19,21,112,6,220,7,3,6,11,0,23,6,0,0,4,0,14,1338,9,11,7,6,1365,251,45,34,257,10,594,122,73,47,196,6,446,45,0,0,0,3,46,12,0,0,5,0,13,5,0,0,6,0,10,6,0,0,4,0,13,130,15,5,7,4,161,66,20,7,7,0,97,22,10,10,14,0,45,10,4,0,5,0,22,25,3,0,0,0,31,284,45,49,215,3,593,15,0,0,3,0,17,270,4,11,0,5,293,49,4,0,5,0,58,152,0,0,4,0,158,41,0,0,0,0,41,52,6,0,15,0,75,1496,75,68,78,7,1730,61,5,3,23,308,396,6116,597,523,2577,377,10189,381,548,460,1920
506021118,393,2550,75,3719,0,3,5,42,0,53,928,6,18,31,4,989,36,12,3,15,0,64,127,23,23,49,5,224,1498,478,323,1831,83,4212,301,6,8,3,5,321,55,11,5,12,0,87,139,35,12,167,0,359,28,7,0,21,0,62,14,0,0,0,0,25,495,15,16,25,0,553,519,114,76,653,18,1378,251,65,37,215,17,586,82,0,0,0,0,85,46,0,3,9,0,59,6,0,3,0,0,16,16,6,4,7,0,25,183,25,5,0,13,224,113,29,17,5,0,164,111,10,9,27,0,154,31,0,6,7,0,41,47,0,0,4,0,55,410,113,76,478,12,1088,18,6,0,4,0,33,72,9,0,0,0,84,66,0,0,13,0,82,94,0,5,0,0,99,155,4,4,0,3,165,44,15,0,24,0,86,1865,100,95,91,22,2172,58,4,7,43,1374,1487,6641,952,678,4470,1582,14324,254,534,411,2403
506021119,533,2761,68,4153,0,8,0,49,0,55,1098,27,38,29,14,1208,35,13,6,34,0,89,118,56,30,83,0,286,1868,641,464,2214,68,5260,214,5,11,0,0,234,95,6,11,27,0,134,189,52,33,220,8,503,32,21,9,23,0,88,13,7,5,4,6,42,639,14,15,12,7,688,683,166,119,742,20,1731,400,89,52,243,10,799,180,3,3,0,3,189,19,0,0,3,0,25,5,0,0,5,0,11,12,3,4,5,0,29,66,6,12,9,0,90,125,36,23,14,0,190,116,15,14,34,0,179,43,3,3,4,0,49,4,0,0,0,0,4,458,141,117,611,9,1334,20,5,0,0,0,23,68,19,11,0,4,101,72,3,3,11,0,87,50,4,4,0,0,59,148,3,5,0,0,152,64,9,11,39,3,120,2141,105,147,137,22,2557,88,0,3,50,1495,1640,7622,1197,951,5083,1684,16550,186,782,665,3112
506021120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,27,27,0,0,0,0
