SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
507011152,13,55,20,58,26,5,15,204,0,0,0,6,0,4,8,0,4,6,0,3,32,0,0,0,0,0,4,5,4,7,0,0,5,26,0,0,0,0,0,0,4,0,0,4,0,3,19,0,0,0,5,4,8,12,3,5,4,0,13,66,0,0,0,0,0,0,0,0,0,0,0,113,111,6,0,0,6,23,56,200,128,175,188,86,208,1082,0,0,0,4,7,16,22,10,8,3,0,19,92,0,0,0,9,9,10,6,0,0,0,0,3,42,0,0,4,0,0,0,3,0,5,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,7,24,9,16,9,3,3,0,0,9,77,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,12,35,23,44,45,9,13,4,0,45,234,14,3,42,168,107,221,395,225,239,263,112,334,2125,0,0,0,0,0,0,23,34,43,60
507011153,37,71,9,37,0,0,12,183,0,0,0,3,3,11,7,0,0,0,0,6,34,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,4,13,0,0,0,0,12,14,17,4,4,0,0,14,56,0,0,0,0,0,0,0,0,0,0,0,72,75,0,0,0,4,22,97,208,103,100,114,40,159,856,0,0,0,6,7,25,36,10,11,6,5,14,115,0,0,12,20,27,30,9,3,3,0,0,10,106,0,0,0,4,3,5,5,0,0,0,0,4,14,0,0,8,0,0,0,5,0,0,0,0,0,17,3,3,22,27,18,29,16,5,0,3,0,9,127,0,0,3,0,0,0,0,0,0,0,0,3,8,3,4,40,54,49,80,65,17,19,7,5,46,393,18,5,58,185,127,302,423,211,176,185,58,297,2054,0,0,0,0,0,3,25,37,41,46
507011154,56,57,13,33,12,3,11,195,0,0,0,0,5,8,7,9,0,0,0,4,38,0,0,0,0,5,5,5,4,0,0,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,16,20,33,12,4,4,0,0,16,101,0,0,0,0,0,4,0,0,0,0,0,96,97,3,5,5,32,29,132,201,109,105,100,29,172,911,0,0,0,4,8,41,40,5,5,5,3,23,128,0,0,12,31,25,40,25,3,11,0,0,17,157,0,0,0,3,3,4,6,0,0,0,0,8,24,0,0,7,12,0,4,4,0,0,0,0,0,27,5,4,47,61,24,46,22,7,7,5,0,32,246,0,0,0,0,5,0,0,0,0,0,0,3,11,9,5,74,105,65,136,89,20,19,5,3,73,601,22,10,101,341,192,383,466,227,176,179,64,372,2528,0,0,0,0,0,5,19,47,35,66
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,8,0,3,5,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,10,3,18,22,9,20,85,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,14,0,0,0,0,5,11,5,9,37,30,31,34,158,0,0,0,0,0,0,0,12,9,26
507011159,51,99,18,60,20,9,21,290,0,0,0,3,0,12,17,0,9,0,0,3,50,0,0,0,0,0,9,3,0,7,0,0,5,28,0,0,0,0,0,3,6,8,4,0,0,6,29,0,0,6,16,4,9,17,0,5,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,111,113,5,0,11,26,20,118,335,199,206,157,64,217,1365,0,0,3,4,11,49,55,13,12,4,0,21,171,0,0,11,28,22,28,17,3,0,4,0,11,128,0,0,0,0,0,8,9,0,0,3,0,0,26,0,0,7,0,3,0,0,0,0,0,0,6,22,12,7,29,43,27,27,14,5,0,0,0,20,186,0,0,0,0,0,0,0,0,0,0,0,7,7,11,12,54,73,62,117,91,28,14,10,6,62,541,23,14,86,244,147,372,638,396,321,249,92,397,2989,0,0,0,0,0,4,36,100,66,69
507011160,40,83,17,31,11,4,14,228,0,0,0,3,5,17,5,10,4,3,0,4,49,0,0,0,0,0,4,8,0,0,0,0,0,17,0,0,0,0,0,0,7,3,4,0,0,10,24,5,0,3,12,12,17,30,9,3,5,0,23,112,0,0,0,0,0,0,4,0,0,0,0,90,98,3,0,4,20,32,120,271,121,111,104,35,209,1041,0,0,0,0,7,26,36,11,5,6,0,15,108,0,0,16,27,25,21,13,0,0,0,0,11,117,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,4,7,0,4,0,0,0,0,0,0,22,0,4,25,38,15,35,17,8,6,0,0,24,168,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,42,77,53,92,70,14,16,5,0,64,443,19,9,97,306,178,374,502,248,174,188,59,363,2510,0,0,0,0,0,5,34,56,43,52
507011161,51,137,23,129,22,7,10,398,0,0,3,4,0,10,12,3,3,0,0,0,39,0,0,0,0,0,0,4,0,4,0,0,4,25,0,0,0,0,0,0,3,4,3,4,0,0,17,3,0,0,0,3,3,10,3,5,0,3,4,40,0,0,0,0,0,0,0,0,0,0,0,155,163,7,3,4,17,22,109,348,259,283,228,96,235,1615,0,0,0,5,10,36,36,8,17,5,0,20,134,0,0,11,18,20,24,6,0,0,0,0,5,93,0,0,0,0,0,5,0,0,0,0,0,3,13,4,0,7,6,3,4,0,0,0,0,0,0,20,0,7,6,18,12,6,3,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,30,50,43,73,52,11,17,5,0,31,330,41,9,46,135,100,274,593,467,437,389,149,376,3021,0,0,0,0,0,3,44,100,103,135
507011163,49,83,12,36,11,0,11,219,0,0,0,0,4,12,6,5,5,0,0,3,39,0,0,0,0,0,4,9,0,0,0,0,6,20,0,0,0,0,0,0,0,0,7,0,0,6,18,0,0,0,8,5,12,12,3,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,85,94,6,0,3,11,20,120,252,121,127,98,37,166,949,0,0,0,0,8,35,32,12,8,9,0,18,126,0,0,5,25,17,12,5,0,0,0,0,13,78,0,0,0,3,0,5,0,0,0,0,0,0,15,0,0,7,3,0,0,4,0,0,0,0,3,18,0,4,20,30,11,18,10,0,0,0,4,10,114,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,31,59,41,75,67,16,8,5,0,42,354,11,4,40,133,87,269,438,234,198,177,54,275,1917,0,0,0,0,0,0,29,56,45,40
507011259,39,87,21,54,7,3,18,245,0,0,0,3,0,3,8,3,5,0,0,0,35,0,0,0,0,0,3,4,0,5,0,0,4,19,0,0,0,0,0,0,0,0,0,4,4,0,20,0,0,0,4,3,4,11,9,0,0,5,5,43,0,0,0,0,0,0,0,0,0,0,0,85,86,11,0,4,10,12,88,256,143,136,127,50,163,988,0,0,0,7,6,20,22,3,6,3,0,8,64,0,0,9,11,9,19,8,0,0,0,0,5,59,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,23,13,3,13,11,0,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,0,5,9,4,4,30,32,14,55,41,4,9,0,0,31,229,23,3,49,94,56,196,400,228,196,206,64,246,1761,0,0,0,0,0,3,18,50,73,70
507011260,0,22,0,30,6,13,4,80,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,28,5,0,0,0,7,17,60,37,70,67,54,59,377,0,0,0,0,0,5,8,5,0,7,0,3,34,0,4,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,10,4,17,16,7,3,4,0,9,74,11,3,14,27,23,59,129,74,98,116,74,97,730,0,0,0,0,0,0,0,10,7,13
507021164,9,23,8,72,22,12,8,162,0,0,0,3,0,3,0,0,0,6,0,11,27,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,4,8,0,4,0,0,0,0,9,0,3,4,3,7,31,0,0,0,0,0,0,0,0,0,0,0,70,70,5,4,0,5,4,34,88,74,170,202,150,144,882,0,0,0,0,4,10,22,3,12,4,0,15,67,0,0,4,11,12,11,11,9,3,0,0,11,66,0,0,0,3,0,6,0,0,0,0,0,4,12,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,4,7,3,13,11,0,0,7,0,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,23,18,31,45,12,18,10,0,34,210,12,10,31,79,65,165,241,149,253,317,213,250,1789,0,0,0,0,0,0,13,12,24,45
507021165,17,39,14,105,14,14,11,218,0,0,5,3,7,8,8,0,4,7,0,3,45,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,0,3,4,3,6,0,5,19,0,0,0,9,0,16,8,7,4,0,0,8,56,0,0,0,0,0,0,3,0,0,0,0,81,85,4,0,6,21,14,66,153,122,194,215,114,164,1070,0,0,0,3,10,27,44,10,24,4,0,19,150,0,5,6,20,19,37,20,4,9,0,0,20,141,0,0,0,0,0,9,5,0,0,0,0,4,19,0,0,5,5,0,0,5,0,0,0,0,0,14,3,4,37,30,16,25,18,9,8,9,0,20,168,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,49,53,50,96,85,27,42,10,0,62,490,19,17,89,199,140,335,458,311,400,476,268,417,3127,0,0,0,0,6,3,37,70,70,121
507021166,31,62,17,84,33,6,12,254,0,0,0,8,11,12,11,12,0,0,4,6,69,0,0,0,0,4,0,3,0,5,0,0,5,20,0,0,0,0,0,0,3,0,0,5,3,3,13,5,3,3,14,13,26,29,8,4,3,5,16,132,0,0,0,0,0,0,0,0,0,0,0,145,145,8,7,4,32,38,111,230,169,222,225,103,256,1408,0,0,3,4,7,28,58,15,13,10,0,22,171,0,0,3,35,41,39,29,4,3,0,0,18,175,0,0,4,3,0,3,0,0,0,0,0,0,18,5,0,8,10,5,3,5,0,0,0,0,0,35,6,0,54,50,30,45,21,11,0,3,0,36,264,0,0,0,0,0,0,0,0,0,0,0,6,11,14,3,77,106,87,116,115,26,21,12,0,89,676,34,16,129,371,221,422,551,331,351,388,179,512,3500,0,0,0,0,0,0,21,57,43,90
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,56,106,18,56,9,3,18,268,0,0,0,0,4,3,7,0,3,0,0,0,22,0,0,0,0,0,5,5,0,0,4,0,0,18,0,0,0,0,0,0,6,0,3,0,0,0,13,3,0,4,7,4,3,9,4,5,0,0,3,41,0,0,0,0,0,0,4,0,0,0,0,135,134,7,0,5,13,11,122,300,174,138,106,30,202,1106,0,0,0,3,14,31,44,10,10,4,0,12,120,0,0,5,9,14,11,11,0,0,0,0,8,57,0,0,0,4,0,4,4,0,0,0,0,0,14,3,0,3,10,3,0,0,0,0,0,0,0,23,0,0,21,30,17,10,8,0,4,0,0,11,97,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,30,50,41,59,67,10,8,4,0,34,314,23,3,42,108,80,252,533,335,218,184,45,324,2150,0,0,0,0,0,9,68,126,91,76
507031170,60,85,14,18,7,0,16,215,0,0,0,0,11,6,8,0,0,0,0,6,32,0,0,0,0,0,7,3,0,3,0,0,5,20,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,0,16,12,14,9,0,4,0,0,9,70,0,0,0,0,0,0,0,0,0,0,0,70,71,0,0,0,26,36,122,212,85,75,45,3,135,733,0,0,0,11,7,27,26,9,5,0,0,13,92,0,0,12,24,19,21,5,0,3,0,0,8,91,0,0,3,3,0,0,0,0,0,0,0,3,14,0,4,8,0,7,0,4,0,0,0,0,5,32,3,3,39,46,30,31,17,3,0,0,0,22,199,0,0,0,0,0,0,0,0,0,0,0,13,13,5,4,67,89,61,74,50,13,8,3,0,59,432,16,7,84,244,158,302,369,166,100,72,14,264,1785,0,0,0,0,0,3,21,35,25,18
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,3,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507031174,89,111,16,37,4,4,13,294,0,0,4,5,12,19,14,5,3,0,0,5,70,0,0,0,0,0,12,18,4,6,0,0,5,46,0,0,0,0,0,0,3,3,3,0,0,3,13,0,0,11,21,15,21,28,6,3,0,0,24,127,0,0,0,0,0,0,6,0,0,0,0,122,129,3,0,16,31,45,195,347,136,111,51,12,222,1166,0,0,0,8,14,44,48,12,14,0,0,25,170,0,0,13,35,34,30,10,5,0,0,0,9,132,0,0,0,0,4,3,0,0,0,0,0,3,17,3,0,14,15,7,4,0,0,0,0,0,0,39,7,5,46,92,37,49,26,5,3,5,0,29,304,0,0,0,0,0,0,0,0,0,0,0,16,19,8,11,72,144,96,129,91,18,22,9,0,77,674,28,16,109,361,230,495,656,246,185,98,18,416,2860,0,0,0,0,0,7,35,47,26,19
507031261,5,16,5,21,6,5,5,69,0,0,0,0,0,5,4,0,3,4,0,7,19,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0,0,4,28,65,42,55,64,32,72,375,0,0,0,0,0,0,3,0,7,0,0,6,16,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,8,3,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,9,3,7,4,0,4,53,0,0,5,34,23,74,135,74,78,95,46,103,674,0,0,0,0,0,6,30,66,54,46
507041175,16,42,14,137,36,35,24,316,0,0,3,4,0,7,7,0,12,9,9,5,56,0,0,0,0,0,0,0,0,3,0,3,5,18,0,0,0,0,0,0,0,0,0,7,4,0,10,3,0,7,5,4,7,8,7,9,11,7,13,73,0,0,0,0,0,0,0,0,0,0,0,137,141,8,0,12,9,17,47,114,101,266,269,257,241,1341,0,0,3,5,3,15,36,0,26,5,0,19,117,0,0,5,7,11,23,16,6,3,0,0,6,77,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,13,5,14,12,8,32,20,5,8,0,0,12,124,0,0,0,0,0,0,0,0,0,0,0,3,9,11,11,20,30,21,70,76,12,37,7,3,40,347,35,12,46,102,93,287,382,211,432,425,417,390,2828,0,0,0,0,0,0,23,24,30,43
507041176,9,26,3,40,13,0,0,97,0,0,0,0,4,8,7,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,4,0,5,3,0,6,3,0,3,38,0,0,0,0,0,0,0,0,0,0,0,51,55,4,0,3,7,5,28,68,56,93,126,67,93,552,0,0,0,0,4,3,13,0,3,5,0,5,37,0,0,0,6,0,7,10,4,0,3,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,5,6,3,7,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,7,23,21,5,11,3,3,15,114,9,6,18,55,43,116,148,100,131,167,84,133,1003,0,0,0,0,0,0,8,9,11,19
507041177,26,79,12,110,20,12,16,288,0,0,0,4,7,9,9,3,0,13,3,8,45,0,0,0,0,0,3,8,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,4,3,5,20,0,0,0,3,0,9,11,5,3,3,3,11,55,0,0,0,0,0,0,0,0,0,0,0,116,123,0,4,0,10,16,81,216,152,257,281,121,215,1364,0,0,3,4,9,50,72,17,29,7,0,30,218,0,0,3,26,32,31,23,4,10,0,0,14,145,0,0,0,3,5,0,5,0,3,0,0,0,16,0,0,4,6,0,4,0,0,0,0,0,3,23,12,6,12,34,15,28,24,5,3,0,3,18,154,0,0,0,0,0,0,0,0,0,0,0,8,10,9,12,18,69,68,110,125,24,43,6,5,68,565,31,16,41,230,155,398,559,344,463,471,231,432,3378,0,0,0,0,0,0,23,69,68,88
507041178,22,62,20,163,45,28,32,378,0,0,5,4,3,16,19,7,6,11,4,0,65,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,6,6,8,14,21,12,6,8,4,12,101,0,0,0,0,0,0,0,0,0,0,0,160,164,6,6,6,14,18,88,192,162,308,322,301,275,1698,0,0,3,0,4,26,46,13,14,14,4,18,151,0,0,7,16,13,25,16,7,4,4,3,11,106,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,3,3,5,0,0,3,0,0,0,0,15,10,4,23,31,14,43,29,6,10,6,0,8,178,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,33,56,40,88,99,28,30,28,5,40,455,40,9,73,205,175,438,538,335,473,553,446,452,3733,0,0,0,0,0,3,28,35,37,75
507041179,20,58,13,84,21,7,18,226,0,0,0,9,4,9,11,5,8,5,0,5,44,0,0,0,0,0,0,4,0,0,0,4,4,20,0,0,0,0,0,0,0,6,0,0,3,3,15,0,0,6,7,3,5,15,6,4,3,0,10,62,0,0,0,0,0,0,0,0,0,0,0,79,81,5,3,3,9,14,53,162,115,182,200,117,163,1026,0,0,0,0,3,13,28,5,14,10,0,9,85,0,0,6,0,8,17,15,6,0,0,0,10,60,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,13,8,3,4,6,9,12,15,5,0,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,4,5,9,3,12,14,16,52,51,22,14,13,0,25,244,21,4,43,115,107,248,349,205,260,287,151,258,2053,0,0,0,0,0,0,8,14,16,31
