SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
504031056,284,79,34,1295,948,755,936,451,306,3399,21,6,5,6,12,42,1531,1129,1233,534,350,4781,0,0,0,0,0,0,8,0,0,0,0,8,35,7,0,0,0,40,59,30,18,4,4,114,0,0,0,0,0,7,0,0,0,0,0,0,105,35,19,4,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1636,1161,1251,540,352,4946,0,0,0,0,0,0,3,3,0,0,0,13,20,14,4,0,3,46,565,321,278,102,24,1298,1099,787,807,414,284,3395,13,16,7,3,12,47,1702,1137,1100,525
504031057,285,98,36,1361,634,538,721,354,307,2554,21,4,12,0,19,58,1301,887,1025,455,370,4038,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,31,133,65,34,16,0,250,25,14,33,10,5,94,3,3,0,0,0,3,181,96,69,23,4,384,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,0,4,0,0,11,1504,984,1092,481,376,4442,0,0,5,0,0,6,6,0,0,0,0,6,43,16,3,4,0,66,806,494,391,118,59,1873,801,725,902,433,343,3205,9,11,18,8,4,52,1670,1243,1319,558
504031058,67,15,7,371,298,172,222,120,56,870,5,6,0,4,0,16,531,289,294,140,63,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,12,5,0,0,0,0,5,540,288,301,148,63,1335,0,0,0,0,0,4,8,0,0,0,0,7,48,8,0,0,0,55,210,99,63,9,12,391,365,197,248,136,68,1018,9,0,0,0,0,12,634,314,314,154
504031060,38,15,0,190,159,93,143,52,31,478,3,3,3,0,0,14,306,138,196,71,33,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,4,312,139,196,71,37,754,3,3,0,0,0,8,11,3,0,0,0,13,20,10,4,0,0,41,113,31,25,13,0,183,201,101,136,59,37,531,0,5,0,0,0,4,350,149,171,74
504031061,65,3,6,331,232,141,176,76,28,657,3,5,4,0,0,15,471,234,253,87,34,1079,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,9,5,0,0,31,5,0,0,0,0,7,0,0,0,0,0,0,22,9,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,516,243,261,88,36,1137,0,0,0,0,0,0,3,0,0,0,0,10,51,9,0,0,0,54,251,124,64,12,5,452,301,244,231,105,34,918,5,0,4,4,0,11,618,374,295,118
504031062,158,55,26,913,468,373,410,173,108,1533,14,10,5,0,5,35,951,631,579,235,132,2535,0,0,0,0,0,0,3,0,0,0,0,3,31,7,0,0,0,40,57,41,31,7,9,137,5,3,0,3,0,12,3,0,0,0,0,3,97,48,30,9,9,198,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,19,0,0,0,0,0,0,3,0,0,0,0,7,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,24,0,3,3,0,0,9,1080,692,614,244,145,2776,0,0,0,0,0,0,0,0,0,0,0,0,24,8,5,0,0,33,476,266,201,57,28,1026,590,464,523,241,174,1991,11,3,4,0,3,26,1100,737,734,300
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,111,19,11,551,220,122,146,91,46,625,12,0,4,0,0,14,526,268,263,115,63,1238,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,47,29,15,3,0,91,5,3,6,5,0,15,0,0,0,0,0,0,55,31,17,6,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,17,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,4,0,0,0,26,4,0,0,0,0,7,608,303,285,130,65,1384,0,0,0,0,0,0,0,0,0,0,0,3,34,8,4,0,0,46,289,117,88,24,11,527,262,167,188,98,61,773,9,5,3,5,0,21,599,297,282,125
504031066,140,26,22,745,139,122,126,74,34,496,9,7,0,0,0,20,675,336,284,109,56,1459,0,0,0,0,0,0,14,3,0,0,0,18,153,45,13,0,0,216,241,165,95,28,9,529,9,9,16,4,0,33,11,7,3,0,0,19,425,231,122,31,9,821,0,0,0,0,0,0,6,0,0,0,0,11,59,12,8,0,0,74,13,5,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,78,24,14,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,4,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,16,8,0,0,0,0,12,1188,597,419,144,69,2420,4,0,0,0,0,3,7,0,0,0,0,7,126,38,16,0,0,177,477,181,152,29,11,859,161,127,136,59,35,523,3,5,0,0,0,10,782,351,305,88
504031067,99,28,11,499,400,293,370,139,78,1277,9,4,6,0,0,16,632,438,476,168,96,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,644,438,481,168,95,1826,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,251,125,102,26,10,510,443,347,362,138,85,1372,4,0,4,0,0,12,702,472,469,164
504031068,91,27,7,580,625,361,542,237,137,1907,11,9,3,0,4,27,1002,510,642,268,155,2578,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,33,62,22,15,0,0,94,6,3,4,0,5,19,0,0,0,0,0,0,91,24,24,0,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,4,1100,533,665,272,156,2727,0,0,0,0,0,0,3,0,0,0,0,8,43,14,10,4,3,69,405,170,147,36,12,772,730,452,644,324,193,2356,9,0,8,3,3,29,1197,634,817,369
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,123,11,7,668,538,451,682,289,136,2100,10,7,5,0,0,26,925,633,809,306,144,2822,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,32,138,59,36,6,3,243,41,26,35,18,6,127,0,0,0,0,0,3,208,94,69,25,10,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1135,729,879,333,154,3235,0,0,0,0,0,0,0,0,0,0,0,0,29,13,7,0,3,51,575,303,200,53,13,1139,698,657,868,359,207,2787,8,16,6,4,3,35,1306,989,1081,411
504031299,50,3,4,354,343,229,279,115,63,1033,0,5,0,4,9,16,549,346,326,127,75,1417,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,48,39,15,0,0,109,27,22,17,4,3,71,0,0,0,0,0,0,80,59,35,5,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,634,400,365,136,80,1609,0,0,0,0,0,0,0,0,0,0,0,3,23,12,4,0,0,40,434,292,218,60,16,1018,465,450,535,249,164,1859,8,3,4,0,3,28,932,755,764,313
504031300,222,61,11,1087,680,690,960,478,247,3061,10,8,11,3,0,35,1210,1024,1195,548,272,4247,0,0,0,0,0,0,3,0,0,0,0,3,168,15,4,0,0,193,93,39,18,9,3,166,8,14,8,4,4,42,6,0,0,0,0,6,288,75,32,13,7,414,0,0,0,0,0,0,0,0,0,0,0,0,30,14,4,0,0,51,4,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,39,19,9,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1112,1231,562,278,4720,0,0,0,0,0,0,4,0,0,0,0,6,54,11,3,3,0,69,558,311,246,82,17,1215,764,690,961,469,288,3173,15,9,8,9,3,41,1391,1024,1222,560
505011070,248,62,11,1318,391,263,295,163,54,1164,15,3,5,0,0,22,1115,586,551,227,67,2540,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,85,29,8,0,5,136,3,3,3,0,0,11,0,0,0,0,0,0,106,35,9,0,5,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1228,622,561,224,70,2707,0,0,0,0,0,0,3,0,0,0,0,5,29,6,5,0,0,36,732,358,280,50,11,1433,471,325,348,132,57,1327,10,4,0,0,0,15,1246,698,625,179
505011071,76,4,4,391,862,733,1005,424,122,3143,18,9,0,0,0,29,1104,842,1089,436,133,3601,0,0,0,0,0,0,4,0,0,0,0,4,15,5,0,0,0,13,66,42,11,5,0,119,5,0,8,3,0,17,0,0,0,0,0,3,85,49,19,3,0,151,0,0,0,0,0,0,7,0,0,0,0,10,25,0,0,0,0,30,23,9,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,59,13,10,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,902,1113,441,126,3832,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,16,246,119,82,14,4,467,1108,750,942,378,95,3274,11,9,8,0,0,29,1379,880,1026,393
505011072,208,31,4,932,1025,620,1016,403,96,3165,26,0,0,0,0,26,1544,849,1232,438,101,4165,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,29,53,18,7,0,0,82,3,4,4,3,0,17,0,0,0,0,0,0,84,28,16,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1625,877,1247,445,101,4299,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,20,480,211,215,39,4,954,1102,637,1090,405,110,3336,16,0,4,0,3,19,1611,848,1310,449
505011073,283,40,15,1464,824,420,490,252,95,2085,19,9,3,0,0,35,1642,799,783,294,105,3627,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,0,0,22,72,25,23,0,4,119,8,8,10,7,0,24,0,0,0,0,0,0,94,35,31,10,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,839,811,302,108,3805,0,0,0,0,0,0,7,0,0,0,0,8,30,9,0,0,0,42,734,346,280,60,17,1434,819,476,571,256,72,2194,8,4,0,0,0,15,1603,830,854,316
505011074,192,40,6,1028,555,363,426,192,81,1623,11,10,3,0,0,24,1104,651,630,237,91,2706,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,9,93,28,14,6,0,138,10,7,4,0,0,21,5,0,0,0,0,6,115,39,24,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,686,654,243,91,2892,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,24,555,264,218,31,17,1085,646,349,446,171,71,1676,3,9,7,0,0,14,1227,619,666,207
505011075,96,17,4,578,708,405,681,321,88,2207,4,7,4,0,0,17,1075,548,788,338,92,2839,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,15,98,39,23,0,0,165,14,12,17,0,4,50,0,0,0,0,0,0,135,51,42,5,3,237,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1230,607,835,341,91,3101,0,0,0,0,0,0,4,0,0,0,0,4,24,0,0,0,0,27,361,138,110,17,3,627,880,455,735,267,73,2407,6,0,0,3,0,12,1262,596,846,292
505011076,36,0,0,227,562,429,794,263,91,2130,10,3,4,0,0,17,714,480,831,270,91,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,13,12,15,24,9,0,55,0,0,0,0,0,0,18,16,20,9,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,17,0,3,0,0,18,0,6,0,0,0,6,752,502,860,280,91,2482,0,0,0,0,0,0,3,0,0,0,0,3,24,3,4,0,0,31,176,51,35,7,0,270,780,522,774,287,108,2472,5,3,3,0,3,16,986,580,820,293
505011077,136,21,9,772,670,435,555,197,81,1944,10,3,3,0,0,15,1140,642,692,224,88,2780,0,0,0,0,0,0,17,5,0,0,0,29,40,14,0,0,0,59,142,59,19,7,0,222,46,35,22,10,7,109,4,0,0,0,0,12,255,108,45,18,10,433,0,0,0,0,0,0,25,4,3,0,0,28,150,31,5,4,0,190,50,13,11,5,0,78,10,3,0,5,0,13,9,0,0,0,0,7,241,51,19,3,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4,6,3,0,0,6,4,4,5,0,0,9,1636,812,761,246,97,3553,0,0,0,0,0,0,3,0,6,0,0,6,30,13,7,0,0,45,463,191,130,22,6,810,781,465,499,213,76,2032,6,0,0,0,0,12,1289,665,632,242
505011078,127,21,7,683,917,549,752,286,92,2592,17,6,0,0,0,27,1346,705,882,308,103,3347,0,0,0,0,0,0,3,0,0,0,0,3,16,3,0,0,0,24,127,28,30,6,0,183,6,4,4,0,0,17,0,0,0,0,0,0,157,33,36,8,0,229,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,23,0,0,0,0,0,0,1549,741,919,313,100,3621,0,0,0,0,0,0,5,0,0,0,0,6,21,3,0,0,0,24,392,133,143,20,8,697,961,555,755,282,98,2647,4,5,0,0,0,7,1381,701,900,302
