SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
505011078,595,1365,793,953,312,102,4123,154,126,25,10,6,0,323,0,8,3,0,0,0,23,158,131,27,4,7,4,342,62,38,4,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,4,0,0,0,0,5,64,40,4,0,0,0,107,64,30,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,30,0,0,0,0,95,0,0,0,0,0,0,0,878,1573,827,962,319,104,4671,617,1389,720,883,314,103,4022,191,155,34,33,3,0,411,6,13,6,0,0,0,24,191,161,39,36,8,0,433,60,23,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,58,23,0,0,0,0,79,58,26,0,0,0,0,85,0,0,0,0,0,0,5,0,0,0,0
505011079,514,1248,651,789,341,86,3636,51,47,12,7,0,0,121,4,7,4,0,0,0,12,54,56,21,8,0,0,132,28,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,25,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,1307,666,799,347,84,3806,446,1200,625,809,320,83,3477,105,79,24,9,4,0,223,8,11,5,4,0,4,40,119,83,29,15,3,4,258,46,11,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,46,11,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011080,238,760,472,661,267,99,2498,4,17,3,4,0,0,27,0,6,0,0,0,0,15,7,24,3,4,0,0,42,35,6,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,0,0,0,0,0,5,36,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,793,475,662,264,99,2590,271,812,452,607,253,87,2475,19,21,9,3,0,0,48,0,8,4,4,0,0,18,15,31,4,7,4,0,65,21,10,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,23,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011081,575,992,578,532,196,64,2928,61,54,25,9,0,0,144,0,0,0,0,0,0,4,61,54,25,11,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,1047,601,543,196,64,3075,520,1002,512,536,197,46,2808,102,73,24,18,0,0,216,0,0,0,0,0,0,0,102,73,24,18,3,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011082,376,1038,503,705,252,69,2954,33,18,9,0,0,0,63,0,3,0,5,0,0,8,37,22,8,7,0,0,69,164,79,19,12,11,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,164,79,19,12,11,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,1145,530,719,267,73,3305,324,973,461,662,262,60,2756,73,72,27,12,3,0,189,57,133,43,38,5,0,274,129,205,62,53,12,4,464,133,38,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,133,38,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011083,287,826,554,783,298,87,2828,33,28,13,15,0,0,88,0,0,0,0,0,0,0,33,27,13,15,0,0,88,90,30,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,90,30,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,878,567,795,298,88,3034,300,853,573,770,281,71,2851,136,89,27,12,4,0,276,0,3,0,4,0,0,6,136,96,31,13,4,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021084,883,1592,693,627,255,101,4158,794,537,203,93,31,13,1665,46,74,33,26,3,6,187,836,609,235,115,33,22,1854,31,19,8,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,31,19,8,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,2221,934,749,296,123,6067,829,1405,651,639,234,95,3860,856,641,287,144,54,17,1997,54,57,35,21,6,9,177,906,701,321,163,66,21,2180,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021085,1063,1388,794,732,400,433,4814,333,231,97,72,27,24,784,46,48,20,6,0,4,122,376,278,120,80,30,29,906,148,104,38,19,9,10,329,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,5,0,0,0,0,0,5,149,106,41,19,9,10,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,1770,952,835,439,472,6056,818,1199,785,658,369,403,4233,845,650,402,241,106,59,2309,42,57,27,14,0,3,152,889,712,427,259,116,64,2459,48,32,13,3,5,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,52,37,13,3,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,769,1181,583,528,179,56,3297,804,757,272,136,24,9,2000,146,258,133,84,20,7,659,952,1020,411,214,41,21,2655,182,106,27,15,7,0,329,0,0,0,0,0,0,0,3,11,0,0,0,0,18,..,..,..,..,..,..,..,0,0,0,0,0,0,0,187,118,29,15,7,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1908,2317,1022,756,227,78,6308,804,1253,621,611,186,48,3521,885,770,316,130,25,4,2132,192,373,178,107,25,4,875,1075,1145,497,235,48,9,3012,175,56,12,5,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,175,56,12,5,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021089,777,2059,1057,1386,441,116,5844,169,133,45,25,3,0,381,11,30,31,35,5,3,130,184,163,79,64,8,0,506,51,3,0,0,0,0,60,0,0,0,0,0,0,0,61,6,0,0,0,0,70,..,..,..,..,..,..,..,3,0,0,0,0,0,3,115,8,0,0,0,0,125,87,19,3,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,19,3,0,0,0,108,0,0,0,0,0,0,4,1166,2260,1140,1446,455,123,6590,774,1973,992,1466,499,126,5823,296,268,96,67,14,4,743,54,67,43,48,19,0,237,353,341,140,120,31,5,982,9,0,0,0,0,0,8,0,0,0,0,0,0,0,54,0,0,0,0,0,56,..,..,..,..,..,..,..,0,0,0,0,0,0,0,61,3,0,0,0,0,66,15,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
505021090,774,983,474,338,160,117,2847,938,961,402,203,78,37,2621,81,114,66,30,10,8,312,1019,1075,465,238,91,45,2936,117,145,46,29,9,9,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,121,145,46,29,9,9,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,2198,994,598,264,171,6144,714,894,416,313,140,100,2581,1287,1289,651,441,140,74,3881,120,180,94,48,18,16,463,1406,1462,744,491,160,84,4346,21,27,3,0,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,21,27,3,0,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,529,838,380,322,108,26,2200,524,488,157,71,13,0,1246,246,375,151,62,20,10,863,770,868,305,130,30,6,2106,715,591,158,54,8,0,1529,66,41,6,0,0,0,117,43,68,13,11,8,0,144,..,..,..,..,..,..,..,0,0,0,0,0,0,0,826,703,177,65,18,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,2135,2399,864,519,151,32,6102,519,850,457,419,123,24,2396,902,809,209,91,22,8,2039,345,527,230,149,38,7,1297,1247,1336,445,239,54,15,3335,263,175,20,9,0,0,472,94,50,11,0,0,0,156,80,121,22,10,10,4,246,..,..,..,..,..,..,..,0,0,0,0,0,0,0,434,351,63,10,9,4,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021093,482,1100,594,679,256,86,3190,447,302,106,75,16,10,951,58,89,28,16,5,0,195,507,394,131,88,17,11,1147,382,203,73,31,8,0,698,32,19,4,3,0,0,62,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,423,224,76,32,5,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,1714,805,801,275,101,5100,489,1071,569,706,254,74,3161,598,482,184,111,27,17,1417,54,73,34,26,10,3,203,650,554,220,137,42,22,1619,198,93,30,12,6,0,331,62,39,22,5,3,0,131,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,263,127,47,16,7,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021094,324,641,312,354,129,30,1794,195,168,44,27,11,0,437,47,91,23,29,10,0,206,241,258,69,59,19,4,647,115,68,18,5,3,0,207,73,7,0,0,0,0,81,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,183,73,21,5,3,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,756,968,405,416,153,32,2736,354,712,328,445,173,36,2044,180,158,39,23,8,4,409,107,103,34,28,4,0,275,286,268,73,47,14,3,681,21,6,0,0,0,0,35,79,17,5,0,0,0,93,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,96,25,7,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021095,582,631,250,207,68,33,1773,958,739,229,120,25,9,2080,146,133,56,26,8,6,375,1106,869,280,147,37,13,2454,384,243,90,49,10,8,784,25,27,3,3,4,0,57,21,0,0,0,0,0,21,..,..,..,..,..,..,..,94,42,9,6,0,0,151,527,309,95,50,16,8,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2213,1815,634,414,118,53,5246,385,529,233,213,67,42,1460,1274,942,341,170,42,14,2789,189,173,90,62,14,4,532,1466,1119,430,234,56,21,3326,254,154,49,30,4,8,497,43,28,8,0,0,0,85,18,0,0,0,0,0,20,..,..,..,..,..,..,..,0,0,0,0,0,0,0,316,184,57,31,4,9,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021096,524,1143,538,775,338,88,3403,278,191,70,49,16,0,613,93,62,22,25,7,4,217,374,252,94,77,23,6,829,152,125,51,35,3,0,363,39,27,8,0,0,0,70,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,193,144,55,36,3,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1547,685,888,368,95,4667,469,1076,571,840,355,107,3415,240,245,103,90,19,6,707,60,96,58,77,14,3,298,300,345,154,165,33,10,1006,265,130,30,18,0,0,447,42,35,3,5,0,0,93,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,308,168,29,22,5,6,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021097,692,1054,506,523,229,77,3077,672,491,173,86,8,7,1446,130,128,56,54,14,9,382,805,620,231,131,28,18,1825,660,359,111,55,8,0,1191,86,36,3,0,0,0,131,9,16,0,0,0,0,25,..,..,..,..,..,..,..,0,0,0,0,0,0,0,763,406,114,53,12,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,2085,838,714,259,96,6252,564,982,481,578,220,75,2907,796,619,184,93,22,8,1721,157,213,102,117,23,7,616,953,831,287,208,43,13,2338,529,315,81,33,3,5,973,54,14,8,0,0,0,78,40,40,0,0,0,0,80,..,..,..,..,..,..,..,0,0,0,0,0,0,0,629,377,83,40,5,3,1134,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
505021301,544,1072,627,804,368,137,3549,133,54,9,7,6,0,202,30,8,0,0,0,0,41,163,61,9,7,6,0,242,78,41,8,5,3,0,129,32,0,0,0,0,0,33,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,107,40,8,4,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1176,648,812,374,137,3960,453,1058,608,724,345,161,3339,205,144,45,33,11,9,449,27,8,0,14,0,5,60,237,157,48,44,16,12,509,98,31,0,0,0,0,131,23,6,0,0,0,0,26,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,123,37,0,0,0,0,159,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
505021302,740,1104,436,449,158,66,2946,660,450,186,82,37,5,1421,36,45,21,20,12,5,136,698,493,211,102,45,13,1561,305,137,34,21,3,3,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,305,137,34,21,3,3,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,1727,682,572,209,80,5018,744,1078,469,496,177,85,3048,813,542,223,127,40,12,1759,47,53,26,20,10,3,162,854,601,250,149,52,15,1926,106,50,19,3,0,0,178,0,0,0,0,0,0,8,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,109,51,17,3,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031098,535,1049,647,667,320,248,3467,173,68,25,12,11,3,289,8,0,0,0,0,4,15,177,73,30,12,13,8,309,22,12,6,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,22,12,6,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,1134,685,679,335,257,3825,498,957,697,673,323,268,3420,201,100,36,31,9,0,379,15,14,4,0,0,0,30,214,111,43,31,9,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031099,702,1683,974,1249,527,289,5429,323,364,27,26,7,3,739,6,3,3,0,0,0,15,324,367,27,26,5,3,756,33,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,33,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,2060,1007,1269,538,289,6231,1121,1957,1282,1400,632,331,6726,326,382,59,39,7,9,824,19,8,4,0,0,0,36,352,393,66,35,7,3,860,23,15,8,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,23,15,8,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031100,340,945,689,868,349,160,3354,30,52,20,33,14,0,144,0,0,0,0,0,0,0,30,51,20,33,14,0,144,4,9,0,0,0,0,15,0,0,0,0,0,0,0,3,6,0,0,0,0,10,..,..,..,..,..,..,..,0,0,0,0,0,0,0,7,9,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1009,718,903,360,161,3528,508,1370,1050,1204,503,236,4867,131,105,43,23,7,5,322,3,9,0,0,0,0,16,136,117,48,21,7,5,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
