SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
505021085,5,3,0,3,17,8,0,0,0,15,30,19,8,4,57,42,16,6,4,67,53,45,16,7,124,48,12,4,0,67,71,27,31,9,139,60,33,7,8,104,117,43,14,12,181,36,19,5,10,68,25,17,4,0,42,4,8,0,0,17,5,4,0,0,11,0,3,0,0,0,29,35,15,14,97,22,23,20,13,77,557,304,133,89,1087,15,5,4,0,21,3,7,0,0,13,23,5,9,0,44,28,18,9,9,59,43,25,3,4,75,55,43,11,13,130,69,27,7,8,112,74,30,12,8,116,132,61,21,11,222,62,34,8,11,111,28,17,5,0,54,8,8,6,0,15,3,3,4,5,18,0,3,0,0,9,40,27,7,11,92,18,11,12,0,36,606,318,112,88,1126,5,10,3,0,21,10,0,0,0,15,9,5,0,0,20,23,7,5,0,42,37,23,0,7,72,55,30,15,8,104
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,8,0,0,0,11,4,0,0,0,3,17,8,4,0,27,22,14,4,0,34,34,22,8,0,56,20,8,0,0,31,44,20,4,4,64,39,17,0,3,61,83,32,8,0,120,44,28,4,4,72,21,9,0,0,29,23,11,0,0,37,10,5,0,0,19,6,0,0,0,3,48,26,13,0,92,12,3,5,0,12,427,188,45,10,680,0,8,0,0,8,3,3,0,0,7,12,6,0,0,22,18,4,4,0,27,25,4,0,0,37,19,8,3,5,34,28,11,4,7,43,39,11,6,5,61,106,40,3,0,151,56,21,3,0,83,34,12,8,0,53,10,3,0,0,20,25,14,3,0,47,14,3,0,0,17,30,20,16,0,70,9,3,0,0,6,433,181,46,11,680,7,0,0,0,12,3,0,0,0,3,6,0,0,0,9,17,4,4,0,28,20,9,0,0,29,24,8,6,0,39
505021089,6,3,5,0,11,4,0,0,0,8,10,8,0,0,13,9,12,0,0,25,20,13,0,5,34,9,3,0,0,11,35,13,4,0,51,33,14,5,0,57,64,26,7,0,99,34,22,3,0,60,29,7,0,0,38,35,17,8,0,59,5,18,0,0,27,3,0,0,0,6,28,25,5,0,65,0,0,0,0,0,326,182,51,7,570,3,3,0,0,6,4,0,0,0,7,3,4,0,0,8,3,0,0,0,5,12,0,0,0,16,20,15,7,0,40,29,11,0,4,40,16,15,7,5,38,66,34,3,4,108,48,18,6,0,74,36,18,4,0,62,10,11,0,0,13,16,11,4,0,29,10,6,0,0,14,28,19,5,5,54,3,3,0,0,9,314,163,36,16,532,4,0,0,0,8,0,0,0,0,0,5,3,0,0,5,3,0,0,0,4,13,6,0,0,22,16,11,0,0,31
505021090,10,0,0,0,14,9,0,0,0,10,15,18,3,3,39,24,17,11,0,51,48,23,15,0,89,21,7,8,3,38,73,29,6,4,111,38,26,3,0,69,98,27,6,0,129,37,13,3,0,56,26,9,0,0,39,6,10,4,0,16,4,8,0,0,13,0,0,0,0,0,28,21,7,6,65,12,12,6,5,27,453,220,69,33,769,14,8,0,0,19,5,0,0,0,3,17,7,0,0,27,18,16,4,0,40,30,14,3,0,51,37,23,8,0,68,60,17,7,3,87,65,19,10,0,94,111,28,10,0,152,60,15,9,0,90,39,15,6,0,58,17,5,0,0,20,10,7,0,0,13,5,0,0,0,5,41,18,5,4,71,14,10,0,0,22,532,209,71,16,817,16,8,0,0,26,0,4,0,0,3,3,3,0,0,10,21,8,0,4,38,36,22,0,0,59,58,18,4,0,76
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,0,8,4,0,0,0,6,15,0,0,0,18,17,4,0,0,33,31,11,0,0,40,12,0,0,0,14,36,9,3,0,46,32,16,0,0,47,66,25,0,0,93,41,16,0,0,60,16,6,0,0,27,21,14,0,0,40,3,3,0,0,9,0,4,0,0,3,27,14,3,0,47,7,3,0,0,13,336,138,16,3,493,0,6,0,0,9,6,0,0,0,3,9,5,0,0,11,9,6,0,0,16,17,6,0,0,20,36,8,0,5,48,32,19,0,0,48,28,17,0,0,48,63,23,3,0,90,37,30,4,0,73,46,5,0,0,54,12,5,3,0,20,12,3,4,0,18,9,6,5,0,17,20,24,3,0,51,7,0,0,0,7,353,157,28,5,542,4,4,0,0,16,5,0,0,0,6,0,0,0,0,5,10,3,0,0,12,18,5,0,0,24,22,10,0,0,32
505021093,14,0,0,0,14,0,0,5,0,3,11,0,3,0,15,20,4,3,0,19,21,12,0,0,27,11,3,0,0,22,21,8,3,0,32,29,5,0,0,37,46,20,4,0,74,26,17,0,0,43,9,5,0,0,23,3,5,0,0,19,8,4,0,0,18,0,0,0,0,0,14,16,6,0,38,0,3,0,0,11,245,99,33,7,389,4,8,0,0,13,4,3,0,0,3,10,4,0,0,9,8,0,3,0,11,15,5,0,0,21,18,4,4,0,24,20,6,3,0,28,22,8,3,0,32,51,14,8,0,70,32,14,0,0,49,13,18,3,0,32,8,4,0,0,17,3,4,0,0,14,4,5,0,0,13,20,16,4,3,43,0,0,0,0,7,241,109,29,3,392,8,6,0,0,10,0,0,0,0,0,0,0,0,0,6,8,3,0,0,5,11,6,0,0,13,17,10,3,0,30
505021094,0,0,0,0,0,0,0,0,0,5,9,6,0,0,9,9,4,3,0,12,12,5,0,0,27,7,0,0,0,9,16,0,0,0,19,9,3,4,0,18,27,7,0,0,33,11,6,0,0,19,13,0,0,0,14,10,5,0,0,19,11,3,0,0,13,3,0,5,0,6,11,10,3,0,23,0,0,0,0,5,142,70,19,0,226,4,0,0,0,5,0,0,0,0,0,3,0,0,0,10,3,3,0,0,8,5,5,0,0,11,11,0,3,0,17,5,7,4,0,16,12,7,0,0,15,23,19,4,0,46,14,3,0,0,18,12,13,0,0,24,3,3,0,0,9,3,7,0,0,8,8,0,0,0,6,10,8,7,0,25,4,0,0,0,4,126,79,16,4,227,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,6
505021095,8,0,0,0,10,7,5,0,0,6,13,4,0,0,18,24,3,0,0,28,43,12,0,0,55,18,7,0,0,28,30,16,0,0,55,36,4,0,0,43,75,9,0,0,88,35,11,0,0,46,20,0,0,0,16,10,8,0,0,21,4,0,0,0,7,0,0,0,0,0,14,12,8,0,33,8,5,0,0,10,348,95,16,4,466,9,0,0,0,11,0,4,0,0,10,7,3,0,0,12,15,8,0,0,23,24,4,0,0,33,28,9,0,0,40,21,7,0,0,28,27,11,4,0,41,57,29,4,0,93,46,15,0,0,60,28,8,0,0,36,7,5,0,0,10,9,4,0,0,8,4,4,0,0,13,31,13,0,0,42,3,0,0,0,5,315,119,24,5,467,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,4,5,0,0,9,23,6,0,0,29,21,11,0,0,37
505021096,3,0,0,0,9,10,0,0,0,9,4,6,5,0,6,15,0,0,0,12,17,12,3,0,28,5,3,0,0,14,23,8,6,4,30,34,9,0,0,40,44,31,7,0,82,21,22,7,5,43,4,0,7,0,14,19,12,0,0,40,8,0,0,0,12,6,0,0,0,5,16,23,8,0,48,0,4,0,0,5,221,126,47,7,401,12,10,0,0,18,5,5,0,0,11,7,7,0,0,12,7,0,0,0,10,11,4,4,0,15,17,8,0,0,29,21,9,3,0,33,16,7,6,0,27,45,22,8,0,77,39,22,3,0,65,32,9,5,3,50,13,12,3,0,25,14,9,4,0,29,11,3,5,0,19,12,25,8,7,51,5,0,0,0,5,256,150,50,22,474,8,3,0,0,13,4,0,0,0,4,3,3,0,0,7,3,4,0,0,10,12,7,0,0,21,16,11,0,0,21
505021097,6,0,0,0,10,5,3,0,0,12,16,0,0,0,20,8,3,0,0,18,23,16,3,0,44,11,0,0,0,16,41,9,4,0,53,32,10,0,0,48,52,20,4,3,80,36,17,0,0,59,14,4,4,0,22,22,10,0,0,32,0,8,0,0,6,0,0,0,0,7,25,20,3,0,50,4,0,0,0,6,300,140,27,12,478,3,4,0,0,13,3,0,0,0,10,9,6,0,0,9,9,3,0,0,11,23,3,0,0,28,36,8,0,0,49,38,16,0,0,48,19,12,0,0,36,65,21,4,0,90,37,14,3,0,58,20,13,0,0,32,18,4,0,0,21,18,6,0,0,27,6,3,0,0,9,31,16,3,0,50,5,0,0,0,9,334,122,30,4,492,8,0,0,0,8,0,0,0,0,0,5,5,0,0,7,8,0,0,0,12,12,7,3,0,18,18,14,3,0,34
505021301,3,6,0,0,13,3,0,0,0,5,8,0,0,0,8,8,8,0,0,16,14,13,5,0,29,9,3,0,0,13,16,9,8,6,34,19,9,0,0,27,41,16,5,0,66,21,14,8,0,42,21,12,3,0,32,10,16,5,0,25,10,5,0,0,18,0,0,0,0,0,25,14,4,3,47,5,5,5,0,8,215,115,40,8,381,8,0,0,0,10,4,3,0,0,0,5,0,0,0,6,5,3,0,0,9,18,0,0,0,21,19,18,3,0,34,15,9,3,0,23,20,7,0,0,28,41,31,4,0,75,27,13,3,0,41,16,8,0,0,35,11,3,0,0,13,11,10,0,0,22,6,0,0,0,8,17,17,3,0,40,0,0,0,0,0,215,118,32,6,368,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,15,16,9,3,0,29
505021302,3,0,0,0,4,4,0,0,0,8,3,5,0,0,12,22,7,0,0,29,19,13,0,0,37,8,0,0,0,14,39,14,0,4,59,42,12,0,4,63,77,23,3,0,97,41,18,0,0,61,15,12,0,0,25,6,12,0,0,19,9,3,0,0,8,0,0,0,0,0,22,10,5,0,43,3,5,0,0,9,315,131,24,19,485,0,0,0,0,8,5,4,0,0,4,15,4,0,0,21,10,7,0,0,17,18,5,0,0,19,29,18,3,0,53,29,12,0,0,41,39,14,5,0,54,74,40,0,0,115,37,19,3,5,65,27,9,0,0,42,15,6,0,0,22,16,4,4,0,26,3,0,0,0,9,31,20,4,4,53,5,4,0,0,9,358,162,32,6,560,4,0,0,0,7,0,0,0,0,0,3,6,0,0,10,4,4,0,0,7,12,5,0,0,23,33,16,3,0,48
505031098,3,0,0,4,7,9,0,0,0,6,14,4,0,3,23,17,15,3,3,44,22,19,10,9,56,17,6,4,3,27,39,21,7,10,78,32,21,6,0,62,74,25,4,4,115,39,17,7,0,59,24,12,0,4,41,9,6,0,0,21,7,0,0,0,11,0,0,0,0,7,19,18,9,3,54,10,3,0,0,13,335,163,57,45,604,9,10,0,0,15,5,0,3,5,9,12,6,0,6,28,8,7,7,3,22,16,13,3,0,37,30,10,7,8,54,32,13,4,3,52,37,18,3,6,59,69,27,10,0,115,40,18,4,8,64,23,17,0,3,45,8,3,0,0,14,9,9,0,0,18,0,0,0,0,0,26,23,5,9,51,3,0,3,0,8,322,181,58,39,601,11,7,0,0,19,0,0,0,0,0,12,0,0,0,11,7,7,0,0,22,18,10,0,0,32,31,12,4,0,49
505031099,8,0,3,0,17,10,0,4,0,14,14,4,5,3,33,34,11,11,6,58,66,40,26,6,141,22,8,3,3,31,61,32,13,12,115,46,21,6,6,87,75,38,14,9,145,30,24,4,3,54,13,10,5,0,28,7,8,8,0,13,0,0,0,0,7,0,0,0,0,4,28,25,16,13,80,10,10,3,4,23,425,238,122,63,856,14,15,0,3,29,6,3,5,0,11,31,5,3,6,50,25,26,12,3,66,47,23,7,11,81,78,54,17,10,161,69,44,23,5,143,49,52,11,16,122,124,61,28,14,230,68,38,15,5,127,35,33,10,3,73,14,11,0,0,26,4,8,0,5,12,0,3,0,0,3,47,40,20,20,122,10,7,8,4,32,605,412,160,107,1283,16,12,7,0,32,4,0,0,0,5,11,0,0,0,15,14,11,3,0,39,31,31,9,3,67,75,39,19,5,139
505031100,3,3,0,0,5,0,0,0,0,8,8,5,0,0,12,14,15,0,3,31,31,29,3,0,62,9,5,0,0,21,15,25,12,3,56,26,18,4,4,61,39,30,4,3,80,25,19,8,0,54,11,3,0,0,15,16,8,0,0,23,3,7,0,0,7,0,0,0,0,0,9,16,8,5,35,5,5,4,6,13,229,178,61,32,493,4,5,0,0,14,0,0,3,0,6,13,3,0,0,15,9,6,3,0,26,16,13,0,4,33,34,23,4,6,62,30,30,6,8,73,35,29,11,4,80,65,43,14,13,136,53,32,11,6,97,29,22,10,3,59,16,7,5,0,33,11,6,3,0,14,0,0,0,0,5,25,16,9,8,56,6,3,0,0,6,353,246,83,44,726,7,0,5,0,14,0,3,0,0,4,10,3,0,0,10,4,5,0,5,10,22,17,0,6,40,28,17,5,0,54
505031101,0,0,0,0,8,3,3,0,4,9,11,10,0,0,18,30,12,0,6,53,47,30,15,3,92,14,7,0,0,23,35,34,20,3,87,29,20,5,6,59,64,32,6,3,116,27,14,7,6,51,14,7,0,0,19,14,3,0,0,14,4,5,0,0,10,0,0,0,0,0,19,18,0,0,36,12,6,3,0,16,320,198,64,38,616,7,3,3,0,13,3,0,3,0,7,16,8,3,0,25,14,7,5,6,26,25,20,5,0,49,38,39,14,10,95,26,28,13,5,74,44,28,4,5,76,82,52,14,8,158,57,19,9,0,87,33,17,0,0,58,16,5,0,0,20,4,3,0,0,10,0,0,0,0,8,26,26,14,0,67,13,0,0,0,20,411,250,88,32,785,14,3,0,4,16,0,0,3,0,3,3,3,0,0,8,15,7,0,0,23,20,13,6,5,41,34,21,9,3,68
505031102,4,0,0,4,9,4,0,0,0,4,19,4,4,4,31,21,10,0,3,32,29,12,11,7,56,11,8,0,0,28,46,20,5,8,74,31,9,4,3,60,50,27,7,11,94,26,14,0,4,41,11,3,3,0,21,5,0,0,0,8,9,7,0,0,9,0,0,0,0,5,16,17,5,12,50,10,0,0,0,17,297,137,52,54,538,7,4,3,4,17,0,3,0,0,3,15,11,0,0,31,19,9,5,0,28,17,13,0,0,45,30,16,7,4,49,27,15,10,3,58,39,13,10,0,69,68,33,8,3,108,34,20,0,3,59,18,12,8,3,33,3,5,0,0,14,0,0,5,0,14,0,0,0,0,6,18,15,7,3,44,7,5,0,0,15,309,173,67,34,580,8,5,3,5,18,5,0,0,0,6,8,3,0,0,12,13,0,4,0,17,19,12,6,3,38,28,16,6,0,51
505031104,7,0,0,0,13,5,0,0,0,13,17,6,0,0,28,26,12,5,0,34,33,16,3,5,53,9,4,9,0,20,32,24,5,0,63,22,18,6,5,55,64,35,9,3,109,23,13,3,3,45,10,11,0,0,25,10,3,0,0,12,0,0,0,0,6,0,0,0,0,3,17,19,3,7,54,8,4,0,4,15,289,162,55,35,542,8,6,0,0,15,3,3,0,0,10,14,6,0,0,16,12,6,0,0,21,15,10,0,0,27,24,7,8,6,45,25,11,10,4,49,24,10,5,0,43,57,27,11,4,100,36,16,7,4,58,25,18,3,3,50,7,7,0,0,16,4,3,0,0,12,0,3,0,0,3,15,11,7,3,41,6,0,0,3,5,271,147,59,25,501,6,0,0,0,11,6,0,0,0,5,9,7,0,0,9,6,3,5,0,11,5,3,5,0,17,28,10,6,0,36
505031105,7,10,0,0,18,3,6,0,0,4,10,5,5,0,22,19,4,4,0,27,25,21,7,0,60,4,6,0,0,9,36,23,14,8,81,31,29,5,4,67,59,31,12,0,97,17,16,9,0,40,16,9,3,0,21,22,10,6,0,32,3,3,0,0,10,0,0,0,0,0,13,18,10,3,43,5,11,0,0,18,279,198,77,17,569,12,7,0,0,21,0,0,0,0,4,10,5,3,0,13,9,8,0,3,22,11,14,6,0,28,24,16,13,5,65,21,28,4,0,54,33,25,4,4,64,55,47,12,0,117,44,35,3,0,78,23,16,0,0,38,4,10,3,0,20,5,3,0,0,10,3,3,4,0,11,28,23,9,0,58,4,4,0,6,11,286,238,73,30,620,6,4,0,0,9,0,0,0,0,5,4,0,4,0,7,9,4,0,0,15,16,4,3,0,21,28,11,0,5,46
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,8,0,0,0,9,4,3,0,0,6,4,7,0,0,6,11,5,4,0,13,10,14,0,0,29,5,0,0,0,3,17,17,3,3,41,13,14,4,0,35,33,26,7,5,71,18,15,4,0,39,10,0,0,0,15,6,3,0,0,9,3,6,0,0,6,0,0,0,0,5,14,12,6,4,39,5,0,0,0,4,151,123,29,15,323,5,3,0,0,12,0,3,0,0,6,8,0,0,0,7,0,3,0,0,7,14,3,0,0,21,14,17,0,0,27,16,14,7,3,36,26,11,4,3,44,39,27,13,0,81,31,24,4,0,59,20,14,6,0,37,10,11,0,0,22,7,4,0,0,15,5,4,0,0,6,16,12,5,0,30,0,5,0,0,3,210,154,46,14,413,3,6,5,0,10,0,0,0,0,0,0,3,0,0,3,5,6,0,0,15,8,0,0,0,11,13,14,0,5,29
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,5,4,0,0,8,10,3,0,0,13,15,11,0,0,27,26,13,3,0,40,21,9,0,0,36,12,10,4,0,28,36,18,4,0,61,22,5,0,0,28,9,4,0,0,20,0,5,0,0,3,0,0,0,0,3,4,0,0,0,0,9,9,4,0,22,0,0,0,0,3,170,97,21,10,307,10,4,0,0,9,0,0,0,0,0,0,3,0,0,3,6,3,0,0,9,13,9,5,0,22,37,22,0,6,59
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,9,15,11,0,0,21,0,0,0,0,7,13,3,4,0,20,4,7,0,0,8,8,0,0,0,17,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,0,0,0,0,0,61,31,6,7,108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,4,3,0,0,0,12,8,4,4,0,21,5,4,0,0,10,5,0,5,0,10,15,9,0,0,20,4,3,0,0,7,3,0,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,7,0,0,0,11,0,0,0,0,3,56,40,7,8,111,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,5,3,4,0,0,8,8,3,3,0,18
505031258,3,0,0,0,3,0,3,0,0,3,3,0,0,0,8,12,4,0,0,13,19,19,0,0,35,9,0,0,0,7,12,8,7,0,29,13,3,7,0,16,14,4,0,0,18,6,0,3,0,10,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,11,3,3,7,23,4,0,0,0,4,108,45,20,4,185,9,6,0,0,11,3,0,0,0,7,5,4,3,0,12,11,4,6,0,17,19,10,6,5,31,29,13,4,0,53,20,11,3,5,37,15,9,6,3,31,35,25,6,5,71,18,12,4,0,34,12,3,0,0,17,3,0,0,0,6,4,3,0,0,8,0,4,0,0,4,15,11,0,3,33,6,0,0,0,8,196,119,42,24,382,6,0,3,0,15,0,3,0,0,3,5,4,0,0,7,5,8,3,0,17,15,11,0,0,27,12,18,9,4,44
