SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
504031058,8,5,4,0,0,27,0,0,0,0,0,6,25,17,15,17,12,0,86,0,0,0,0,0,4,3,3,7,3,8,0,31,0,0,0,0,4,9,19,9,4,5,6,5,66,0,0,0,5,3,14,13,4,0,0,3,4,44,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,5,8,7,3,19,38,30,26,3,3,0,0,3,149,0,0,0,0,3,0,0,0,0,0,0,64,63,12,7,3,27,42,64,116,85,57,65,47,74,608,0,0,0,0,0,5,9,20,20,47,44,10,154,0,0,0,0,0,3,0,0,3,5,0,3,19,0,0,0,0,0,3,33,36,30,41,36,19,194,0,0,0,0,0,0,4,8,8,9,8,6,31,0,0,0,0,0,10,33,26,12,8,8,10,105,0,0,0,3,0,7,10,7,0,0,0,5
504031060,0,0,4,3,0,20,0,0,0,0,0,0,7,6,14,9,8,0,55,0,0,0,0,0,0,0,3,0,7,4,0,16,0,0,0,0,0,11,7,14,0,6,10,5,55,0,0,0,0,4,12,10,5,0,0,4,4,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,25,17,19,8,0,9,5,3,99,0,0,0,0,0,0,0,0,0,0,0,33,33,0,5,0,6,37,44,65,44,31,60,48,44,388,0,0,0,0,0,0,4,4,10,17,31,11,81,0,0,0,0,0,4,3,0,0,0,5,0,10,0,0,0,0,0,4,19,13,13,26,46,15,124,0,0,0,0,0,0,0,0,0,4,8,0,18,0,0,0,0,0,0,10,9,12,13,24,9,73,0,0,0,0,0,0,3,3,0,4,3,0
504031061,3,5,0,0,0,25,0,0,0,0,0,7,21,27,17,22,14,0,98,0,0,0,0,0,0,3,3,3,5,8,0,18,0,0,0,0,0,7,22,12,0,3,9,0,56,0,0,0,5,4,8,16,4,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,5,15,38,33,36,5,0,5,4,3,151,0,0,0,0,0,0,0,0,0,0,0,56,60,9,5,5,23,39,59,110,68,58,95,82,61,626,0,0,0,0,0,0,4,16,23,39,76,7,166,0,0,0,0,0,4,5,7,4,4,4,0,30,0,0,0,0,0,3,17,26,37,48,51,6,197,0,0,0,0,0,0,3,9,10,17,11,0,61,0,0,0,0,0,5,22,27,7,14,20,9,107,0,0,0,4,0,11,11,8,0,0,0,3
504031062,7,8,3,5,0,46,0,0,0,0,0,0,56,42,32,17,3,0,158,0,0,0,0,0,0,4,3,8,14,7,0,46,0,0,0,0,6,27,41,12,5,6,8,0,113,0,0,0,7,10,25,11,9,0,0,0,0,59,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,10,30,0,5,39,101,61,34,6,0,0,5,5,284,0,0,0,0,0,0,0,0,0,0,0,90,89,30,0,10,50,124,127,199,120,117,137,75,100,1088,0,0,0,0,0,0,22,49,65,130,80,17,360,0,0,0,0,0,0,19,15,5,14,12,6,67,0,0,0,0,0,11,87,101,121,114,53,12,499,0,0,0,0,0,4,18,17,18,25,20,12,111,0,0,0,0,8,31,96,63,19,31,39,13,298,0,0,0,4,8,21,18,16,7,3,3,4
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,7,0,0,0,0,29,0,0,0,0,0,4,20,20,8,5,4,0,68,0,0,0,0,0,0,0,5,0,3,3,6,17,0,0,0,0,0,14,20,5,10,0,5,0,66,0,0,0,7,12,16,7,3,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,14,8,3,12,56,56,25,6,3,3,0,9,195,0,0,0,0,0,0,4,0,0,0,0,43,47,15,13,9,22,74,94,100,66,63,51,31,58,593,0,0,0,0,0,6,7,12,22,31,30,14,118,0,0,0,0,0,3,8,3,6,0,8,0,34,0,0,0,0,0,0,27,40,41,34,32,3,175,0,0,0,0,0,0,9,11,8,7,11,0,34,0,0,0,0,0,11,34,29,10,9,10,7,107,0,0,4,0,3,4,11,5,0,3,0,3
504031066,7,3,4,7,0,56,0,0,0,0,0,5,53,43,25,26,19,0,159,0,0,0,0,0,0,0,0,3,7,6,0,21,0,0,0,3,5,23,34,18,7,10,12,0,116,0,0,0,10,5,31,13,0,4,3,3,0,72,0,0,0,0,0,6,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,4,0,5,14,0,3,19,77,85,44,3,0,4,4,13,271,0,0,0,0,0,0,0,0,0,0,0,85,89,15,3,4,46,89,157,195,141,92,105,69,100,1014,0,0,0,0,0,0,3,14,18,40,60,7,138,0,0,0,0,0,4,9,6,0,0,3,6,26,0,0,0,0,0,4,50,48,44,45,62,6,262,0,0,0,0,0,0,11,6,0,11,11,5,44,0,0,0,4,4,22,49,26,6,9,24,7,149,0,0,0,0,4,11,12,5,5,5,3,0
504031067,3,5,0,4,0,18,0,0,0,0,0,6,38,35,13,20,10,6,117,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,14,26,9,0,8,0,0,62,0,0,0,3,6,16,4,3,0,0,0,0,33,0,0,0,0,0,7,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,0,10,9,0,0,14,52,43,16,4,3,0,5,0,153,0,0,0,0,0,0,0,0,0,0,0,53,54,10,4,0,14,66,81,109,75,54,84,44,61,608,0,0,0,0,0,0,10,20,37,60,67,16,210,0,0,0,0,0,0,4,3,0,3,3,0,24,0,0,0,0,0,3,63,60,59,46,53,7,300,0,0,0,0,0,0,6,13,7,8,17,4,49,0,0,0,0,4,12,54,31,13,18,14,7,150,0,0,0,0,0,10,6,4,0,0,0,3
504031068,8,4,0,10,0,46,0,0,0,3,0,13,31,40,27,29,30,0,178,0,0,0,0,0,0,6,10,0,10,4,0,38,0,0,0,0,4,18,39,33,11,10,30,4,134,0,0,4,6,3,20,25,10,6,7,0,0,86,0,0,0,0,4,3,0,3,0,0,5,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,21,7,11,30,66,74,77,22,7,11,8,8,336,0,0,0,0,0,0,0,0,0,0,0,107,112,22,5,14,41,82,137,204,170,113,149,166,123,1223,0,0,0,0,0,4,15,38,52,111,191,28,434,0,0,0,0,0,3,12,7,7,5,8,0,46,0,0,0,0,0,0,70,85,90,118,131,14,515,0,0,0,0,0,3,8,12,11,20,25,5,79,4,0,4,0,0,30,67,71,21,46,62,9,316,0,0,0,0,4,9,17,12,6,7,8,4
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,9,7,0,3,0,40,5,0,0,0,0,5,45,76,50,30,17,3,220,0,0,0,0,0,0,4,13,4,8,7,0,42,0,0,0,0,3,14,41,30,3,15,12,6,118,0,0,0,4,11,8,16,3,0,0,0,0,46,0,0,0,0,3,0,4,5,0,0,0,0,15,0,0,0,0,0,0,0,4,4,4,3,3,15,24,7,0,23,74,70,35,10,4,0,0,10,253,0,0,0,0,0,0,0,0,0,0,0,111,111,25,3,3,30,88,109,192,239,153,179,104,134,1265,0,0,0,0,0,0,19,78,111,179,138,18,547,0,0,0,0,0,5,22,14,12,12,4,4,65,0,0,0,0,0,6,137,179,156,158,98,20,743,0,0,0,0,0,4,28,25,22,31,17,0,139,0,0,0,0,0,35,154,81,30,50,40,14,400,0,0,0,3,3,10,27,11,0,4,3,0
504031299,11,3,0,0,0,38,0,0,0,0,0,0,39,43,33,22,8,3,154,0,0,0,0,0,0,6,7,6,9,4,0,34,0,0,0,0,5,21,26,11,6,6,5,4,84,0,0,0,3,6,12,11,4,0,0,3,0,47,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,8,16,0,5,16,29,29,16,0,0,5,0,3,124,0,0,0,0,0,0,0,0,0,0,0,69,73,21,0,3,22,44,70,144,180,135,139,59,84,910,0,0,0,0,0,0,30,63,87,86,78,14,355,0,0,0,0,0,6,29,8,18,11,3,0,71,0,0,0,0,3,10,130,120,104,102,38,13,526,0,0,0,0,0,9,17,25,20,21,11,3,104,0,0,0,6,0,39,143,86,26,25,33,15,373,0,0,4,6,4,10,16,0,4,0,0,4
504031300,11,0,3,3,0,52,0,0,0,0,0,8,72,51,30,22,16,3,194,0,0,0,0,0,0,4,6,10,6,0,0,30,0,0,0,0,0,27,51,41,0,9,12,0,145,0,0,5,5,4,26,15,0,0,5,0,0,70,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,4,0,4,0,0,13,22,11,6,39,152,128,68,10,3,4,4,5,450,0,0,0,0,0,0,0,0,0,0,0,104,112,26,11,12,56,168,201,269,196,129,145,73,122,1412,0,0,0,0,0,0,32,96,100,174,158,40,607,0,0,0,0,0,9,28,11,9,8,5,4,78,0,0,0,0,0,13,146,160,170,143,80,30,741,0,0,0,0,0,4,21,14,18,34,25,7,120,0,0,0,4,5,42,158,88,30,53,35,10,429,0,0,4,3,0,22,27,19,13,5,8,7
505011070,10,6,5,0,0,52,0,0,0,0,0,6,45,44,32,42,13,0,179,0,0,0,0,0,5,5,5,5,9,7,0,39,0,0,0,0,3,19,37,13,4,12,3,0,96,3,3,3,11,7,15,12,3,4,0,0,0,59,0,0,0,4,0,3,11,0,0,0,0,0,22,0,0,0,0,0,0,4,3,0,0,0,0,11,11,4,4,36,86,82,39,3,3,4,0,5,278,0,0,0,0,0,0,3,0,0,0,0,94,99,14,4,10,51,101,136,202,140,137,166,93,111,1151,0,0,0,0,0,0,12,22,44,67,39,5,194,0,0,0,0,0,5,16,10,5,7,8,3,60,0,0,0,0,0,6,62,91,86,125,49,12,440,0,0,0,0,0,8,13,27,25,25,16,4,111,0,0,0,0,5,12,62,51,27,21,20,9,210,0,0,0,0,6,10,20,10,7,5,0,3
505011071,17,0,4,3,0,62,0,0,0,0,0,7,48,52,39,44,30,3,224,0,0,0,0,0,0,7,4,3,9,11,0,47,0,0,0,0,5,19,44,41,8,7,17,0,141,0,0,3,8,14,29,22,4,0,5,0,0,92,0,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,12,19,8,20,37,107,109,60,8,3,3,0,5,384,0,0,0,0,0,0,0,0,0,0,0,95,99,24,12,20,52,130,182,238,182,150,159,139,103,1377,0,0,0,0,0,0,18,39,58,141,202,30,490,0,0,0,0,0,9,18,16,9,13,7,7,79,0,0,0,0,0,0,63,106,133,204,162,34,710,0,0,0,0,0,0,8,17,6,26,30,11,100,0,0,0,0,4,14,64,65,22,49,71,22,310,0,0,0,0,6,15,23,6,9,8,4,9
505011072,7,11,13,13,0,78,0,0,0,0,0,4,28,29,27,38,38,0,158,0,0,0,0,0,0,4,0,4,8,4,0,28,0,0,0,0,6,14,37,27,17,25,18,0,138,0,0,6,12,11,27,47,19,7,8,5,0,134,0,0,0,0,0,5,6,0,0,5,0,0,22,0,0,0,0,0,0,0,3,0,0,5,0,10,40,11,18,55,99,193,213,30,28,20,17,17,736,0,0,0,0,0,3,3,0,0,0,0,76,87,40,13,23,67,121,252,354,143,132,184,192,101,1627,0,0,0,0,0,0,8,23,36,137,300,22,527,0,0,0,0,0,0,8,20,13,19,21,0,82,0,0,0,0,4,0,39,80,133,299,382,37,978,0,0,0,0,0,0,3,9,12,39,65,5,126,0,0,0,0,0,10,36,56,19,57,115,14,319,0,0,0,0,5,10,13,8,12,15,15,3
505011073,9,14,9,0,0,65,0,0,0,3,3,10,44,36,54,24,21,3,198,0,0,0,0,0,0,4,3,8,8,3,3,32,0,0,0,0,3,17,31,25,8,12,13,0,110,3,0,0,4,15,38,48,8,3,5,4,0,134,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,3,0,12,20,5,13,57,135,190,128,25,12,13,4,7,595,0,0,0,0,0,0,0,0,0,0,0,98,101,22,8,16,68,152,273,292,155,155,157,140,110,1565,0,0,0,0,0,0,4,24,52,116,143,14,362,0,0,0,0,0,9,20,13,11,10,7,0,73,0,0,0,0,0,13,49,90,120,208,111,26,608,0,0,0,0,0,3,9,16,23,38,23,10,117,0,0,0,0,3,13,77,56,17,34,47,12,261,0,0,0,4,0,11,18,3,4,9,4,0
505011074,5,6,4,3,0,53,0,0,0,0,0,5,43,33,33,38,17,0,166,0,0,0,0,0,4,4,5,9,4,7,0,39,0,0,0,0,0,10,39,28,7,12,13,0,108,0,0,0,7,13,31,38,15,0,0,0,4,111,0,0,0,0,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,3,7,15,15,0,10,33,74,94,74,18,5,4,3,12,343,0,0,0,0,0,0,0,0,0,0,0,74,77,16,4,10,34,94,162,230,164,123,140,112,94,1184,0,0,0,0,0,0,6,24,36,106,106,24,306,0,0,0,0,4,3,15,7,0,9,3,3,49,0,0,0,0,0,5,56,71,80,129,90,23,458,0,0,0,0,0,0,3,7,16,16,21,3,81,0,0,0,0,0,8,47,43,10,30,35,11,185,0,0,0,0,0,12,9,0,4,5,6,0
505011075,15,7,20,18,4,82,0,0,0,0,0,8,28,26,28,39,51,0,172,0,0,0,0,0,0,0,4,0,5,4,0,14,0,0,0,3,0,11,27,29,12,12,27,0,117,0,0,10,12,3,22,36,11,10,3,9,3,120,0,0,0,0,4,0,3,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,8,0,8,27,17,16,41,76,142,134,41,14,17,19,11,556,0,0,0,0,0,3,0,0,0,3,0,66,69,32,17,21,55,87,183,252,139,107,158,202,85,1345,0,0,0,0,0,0,0,13,34,59,258,23,391,0,0,0,0,0,3,13,4,8,14,29,7,71,0,0,0,0,0,5,22,47,73,161,285,28,618,0,0,0,0,0,0,5,3,8,17,28,8,73,0,0,0,0,0,7,28,26,12,16,124,14,222,0,0,4,0,6,5,10,14,6,10,5,7
505011076,11,3,7,0,5,52,0,0,0,0,0,3,22,28,32,37,45,0,162,0,0,0,0,0,0,0,9,7,4,10,0,28,0,0,0,0,0,8,25,25,9,12,48,0,122,0,0,4,6,0,18,18,7,0,7,13,3,82,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,6,0,7,0,11,28,3,14,30,48,91,70,13,11,9,10,6,328,0,0,0,0,0,0,0,0,0,0,0,60,59,32,9,16,37,52,128,159,100,77,127,249,80,1058,0,0,0,0,0,0,0,6,24,93,268,33,431,0,0,0,0,0,6,9,3,3,17,19,6,56,0,0,0,0,0,3,22,39,71,157,279,42,611,0,0,0,0,0,0,0,3,15,21,31,4,74,0,0,0,0,0,7,22,27,21,29,116,14,237,0,0,0,0,0,5,10,6,4,6,9,0
505011077,6,7,5,9,0,82,0,0,0,0,0,4,75,47,46,55,20,0,249,0,0,0,0,4,6,8,11,17,15,12,0,66,5,0,0,0,9,31,59,25,16,16,16,3,176,0,0,8,9,13,22,33,14,0,0,8,0,105,0,0,6,0,0,4,0,8,0,0,6,3,18,0,0,0,0,0,0,3,0,0,3,3,0,16,17,11,3,42,111,144,97,15,8,6,8,8,468,0,0,0,0,0,0,0,0,0,0,0,119,122,24,18,13,52,138,234,331,193,165,205,140,137,1640,0,0,0,0,0,0,7,29,30,96,138,22,327,0,0,0,0,0,6,12,14,9,14,3,5,71,0,0,0,0,0,8,43,66,90,126,123,17,473,0,0,0,0,0,0,7,12,10,17,13,0,67,0,0,0,0,3,21,52,36,28,30,42,7,222,0,0,0,6,3,12,22,7,9,6,5,8
505011078,9,4,12,3,0,71,0,0,0,0,0,9,29,41,41,37,14,0,166,0,0,0,0,0,0,5,6,6,7,6,0,34,0,0,0,0,3,17,42,31,8,10,20,0,131,0,0,3,10,11,36,50,12,6,0,0,4,128,0,0,0,0,0,9,6,3,0,0,5,0,29,0,0,0,0,0,0,0,3,0,0,0,0,12,19,15,6,43,134,178,137,21,9,7,3,17,597,0,0,0,0,3,0,0,0,0,0,0,68,75,23,12,12,65,158,266,296,158,124,154,123,95,1478,0,0,0,0,0,3,3,18,43,120,212,15,416,0,0,0,0,0,3,16,17,9,17,13,8,91,0,0,0,0,0,3,40,87,122,192,181,18,639,0,0,0,0,0,0,5,19,9,23,33,8,98,0,0,0,0,6,10,49,45,28,42,46,7,234,0,0,0,3,0,8,12,9,7,9,7,3
505011079,0,4,9,6,4,66,0,0,0,0,0,3,29,28,41,40,38,0,178,0,0,0,0,0,0,5,0,10,10,12,0,34,0,0,0,0,0,6,25,22,8,10,27,3,114,0,0,5,5,10,45,29,15,0,3,8,3,115,0,0,0,0,0,0,4,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,20,9,10,44,89,170,116,22,7,11,9,12,525,0,0,0,0,0,0,3,0,0,0,0,96,100,25,8,14,50,105,243,244,123,102,152,168,108,1348,0,0,0,0,0,0,13,8,34,83,235,24,399,0,0,0,0,0,0,6,14,9,12,10,9,64,0,0,0,0,0,6,44,52,83,177,216,28,605,0,0,0,0,0,0,6,10,9,25,26,4,80,0,0,0,0,0,11,40,36,14,34,88,12,236,0,0,0,0,0,10,13,4,9,0,9,6
505011080,5,9,0,10,0,46,0,0,0,0,0,4,23,15,20,16,26,0,103,0,0,0,0,0,0,7,3,4,5,4,0,21,0,0,0,0,3,5,42,28,8,6,17,0,113,0,0,4,4,5,24,20,8,0,0,0,0,77,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,10,18,3,13,25,62,80,80,21,9,10,7,4,331,0,0,0,0,0,4,0,0,0,0,0,54,57,18,6,18,30,72,125,184,94,73,95,128,61,904,0,0,0,0,0,0,8,12,22,70,144,20,270,0,0,0,0,3,0,7,7,9,14,9,0,51,0,0,0,0,0,0,16,43,58,104,166,24,414,0,0,0,0,0,0,0,3,3,20,29,7,65,0,0,0,0,0,8,23,18,14,29,69,13,176,0,0,0,0,0,3,9,5,6,9,12,5
505011081,4,4,4,4,0,43,0,0,0,0,0,4,27,24,20,23,18,0,126,0,0,0,0,0,0,7,4,7,3,5,4,27,0,0,0,0,4,9,25,15,12,12,7,0,81,0,0,0,7,7,36,23,0,0,0,0,0,72,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,28,77,92,59,12,0,0,3,5,297,0,0,0,0,0,0,0,0,0,0,0,57,57,5,5,8,42,93,148,151,95,104,119,84,69,929,0,0,0,0,0,0,9,16,21,84,84,12,232,0,0,0,0,0,0,6,10,7,5,9,0,43,0,0,0,0,0,5,43,68,75,109,106,16,420,0,0,0,0,0,0,6,15,12,35,17,7,94,0,0,0,0,0,6,35,29,18,25,35,5,165,0,0,0,7,0,0,6,9,3,4,3,3
