SA2_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,4,0,0,0,3,5,3,5,0,0,11,9,24,11,0,48,20,31,12,0,64,17,27,10,0,52,18,21,15,4,57,17,21,9,3,52,10,23,3,0,42,18,31,11,5,64,0,0,0,0,3,123,189,76,18,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,6,5,0,0,9,5,0,0,0,12,10,7,4,0,23,52,48,12,9,115,63,51,19,10,141,59,55,18,6,139,42,44,12,0,97,54,38,19,0,111,25,26,12,0,60,38,40,14,4,98,0,8,0,0,12,360,326,106,34,826,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,8,0,0,10
504031300,0,3,0,0,9,0,0,0,0,5,0,5,0,0,10,6,0,0,0,10,0,4,3,0,4,0,6,3,10,19,12,12,0,3,33,19,31,9,7,68,111,134,67,20,327,140,196,78,25,431,128,142,46,14,331,99,156,56,5,320,64,91,51,10,211,17,32,5,7,67,86,137,50,39,310,9,5,3,0,22,687,956,372,146,2165,4,5,0,0,12,6,0,0,0,5,0,4,0,0,3,0,0,0,0,0,5,0,3,6,11,11,11,0,5,24,22,11,5,4,38,26,39,15,4,80,121,131,46,21,316,140,189,81,28,437,162,214,85,25,489,105,131,47,14,300,87,141,53,15,294,40,63,37,7,148,98,159,72,27,364,3,7,3,5,15,826,1102,449,150,2532,3,3,0,0,6,0,3,0,0,3,0,3,0,0,7,3,0,0,0,3,3,0,0,4,9,7,3,0,0,16
505011070,0,0,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,6,3,0,0,12,10,11,0,0,25,18,17,5,0,41,71,88,23,5,194,87,86,32,6,203,89,55,16,3,163,55,63,20,4,142,39,42,16,6,97,12,6,5,0,32,70,72,28,7,175,0,6,7,0,12,469,463,148,38,1118,0,3,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,0,0,5,0,5,0,3,9,16,9,0,4,28,6,11,4,0,23,67,58,13,4,141,70,94,21,5,185,105,91,25,8,234,55,75,23,8,163,56,50,20,4,131,28,42,10,3,82,57,59,26,0,145,0,4,5,0,8,471,512,149,43,1171,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,5,0,0,3
505011071,4,0,0,0,4,0,0,0,0,0,0,4,0,0,10,5,0,0,0,3,0,0,0,0,0,4,3,4,5,15,15,9,4,0,26,24,13,8,6,49,81,86,39,5,210,93,172,60,21,341,101,190,53,10,350,107,205,64,15,392,101,207,72,10,391,50,53,28,3,136,96,177,80,18,366,7,8,0,0,13,682,1131,408,98,2320,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,8,3,0,0,11,8,5,6,0,15,17,8,4,0,33,51,60,28,6,147,84,120,38,5,248,104,157,49,8,327,85,168,56,15,323,127,181,62,7,378,85,158,54,12,309,110,136,68,17,328,13,3,3,0,24,700,1010,375,78,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
505011072,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,5,0,0,9,9,5,3,0,16,14,14,0,0,30,50,68,28,10,157,95,117,41,8,262,94,127,35,4,265,124,232,70,14,439,154,237,71,7,469,87,127,35,7,261,116,160,68,22,363,7,6,0,0,13,760,1110,355,85,2310,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,0,0,13,0,4,0,0,9,8,8,0,0,14,10,10,4,4,24,46,48,11,6,108,62,92,32,5,191,90,168,66,16,331,92,160,44,6,309,132,253,67,7,462,132,303,103,15,555,91,148,50,13,298,3,10,0,0,20,686,1206,377,73,2336,0,3,0,0,3,3,0,0,0,7,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
505011073,0,3,0,0,7,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,8,11,0,0,0,12,15,3,4,0,28,21,11,3,3,36,81,80,28,8,195,130,126,36,11,299,101,126,38,8,279,100,122,58,6,279,102,121,35,10,269,32,42,10,3,85,99,93,45,16,247,10,6,0,3,18,699,735,256,71,1767,5,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,0,5,4,4,0,0,11,7,4,0,0,19,19,12,3,0,33,73,59,25,4,156,87,105,24,9,236,93,116,38,9,252,90,116,26,11,250,108,138,50,9,307,50,89,37,3,178,93,99,50,11,254,10,6,0,0,9,645,752,257,69,1725,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
505011074,0,4,0,0,6,0,0,0,0,4,4,0,0,0,4,0,3,0,0,3,0,4,0,0,4,9,4,0,0,14,8,10,0,0,19,21,20,0,5,40,57,72,21,13,166,86,96,31,16,224,80,89,25,6,199,58,83,29,17,182,63,88,31,5,192,34,42,12,3,86,81,89,47,12,226,10,7,5,0,23,501,609,209,72,1382,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,10,5,0,0,9,9,8,0,0,12,19,14,0,3,35,60,42,7,3,111,65,75,23,8,176,88,81,38,7,206,72,83,26,7,187,87,93,31,6,221,61,79,27,14,178,77,80,35,4,200,9,12,0,0,20,545,579,193,56,1370,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,6
505011075,0,3,0,0,5,0,0,0,0,0,3,0,0,0,9,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,4,0,0,0,3,7,16,3,0,22,32,35,15,0,85,51,78,21,7,153,61,80,21,0,161,78,167,68,17,330,99,185,66,12,366,68,107,49,10,228,73,117,62,13,269,6,4,0,0,7,490,794,305,69,1649,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,10,5,6,0,0,10,6,0,0,0,14,39,33,9,5,79,41,44,15,0,102,54,90,27,0,166,47,76,31,6,156,88,169,68,12,335,110,260,107,19,496,83,115,50,11,257,10,3,0,0,13,496,795,304,59,1649,0,0,0,0,6,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
505011076,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,4,5,5,0,3,14,17,33,10,3,60,24,57,19,7,108,31,63,23,0,122,66,128,37,4,245,71,146,46,4,274,46,72,27,3,144,54,93,46,13,203,3,4,0,0,7,331,609,212,45,1191,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,4,0,0,10,26,13,6,0,41,22,40,23,4,95,45,83,23,9,161,40,100,26,5,174,98,187,48,12,342,130,256,75,13,480,81,141,41,16,277,7,10,0,0,13,456,833,255,62,1613,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
505011077,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,8,7,4,3,15,9,9,0,0,22,22,13,0,5,43,68,77,19,7,167,99,93,33,12,243,85,105,29,7,228,81,126,36,6,242,88,109,30,3,232,29,39,28,11,106,109,113,52,13,275,4,5,3,0,13,616,691,228,61,1597,13,0,0,4,14,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,5,0,0,11,5,4,0,0,12,10,0,0,0,12,13,6,3,5,31,72,57,13,6,143,74,88,18,4,186,88,95,29,3,219,91,87,22,14,211,92,110,29,6,237,74,103,28,6,207,81,104,34,10,230,0,0,0,0,5,610,679,183,59,1528,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,0,0,0,0,3,6,8,0,0,11
505011078,5,0,0,0,8,0,4,0,0,6,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,5,0,0,8,4,3,3,0,15,12,14,4,0,27,53,58,20,0,140,97,126,39,5,262,90,140,37,11,274,103,165,61,15,349,119,168,45,3,333,50,69,24,14,151,110,132,46,21,307,4,7,6,0,16,658,898,282,76,1918,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,11,0,3,0,0,8,5,0,0,0,4,15,4,0,0,19,45,48,16,7,118,69,96,23,11,202,88,132,48,12,279,83,122,38,3,254,114,172,68,5,362,97,146,48,7,296,83,120,31,10,242,0,0,0,0,4,610,846,286,58,1802,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0
505011079,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,10,3,0,14,3,12,9,0,21,48,54,18,5,126,70,91,34,0,200,58,81,33,3,184,86,139,58,10,297,105,145,47,10,306,42,80,26,10,154,95,132,64,10,303,3,3,0,0,15,533,749,299,56,1636,0,0,0,0,5,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,6,0,0,15,7,7,0,0,19,48,35,16,0,100,62,67,22,3,161,80,102,36,8,219,51,83,30,3,172,81,150,55,13,295,96,184,64,23,370,91,110,42,14,252,3,12,5,0,15,535,768,274,64,1643,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
505011080,3,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,5,3,6,0,0,8,14,6,3,7,26,30,37,14,5,89,45,72,17,11,144,45,60,20,7,133,56,136,52,13,263,78,109,45,3,240,31,56,30,9,129,64,116,42,10,242,3,3,4,0,15,377,624,232,71,1303,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,0,0,7,4,0,0,0,6,0,10,0,0,11,4,0,0,0,9,10,4,4,3,20,25,20,10,5,58,33,30,21,11,83,57,63,23,6,153,40,71,18,6,137,77,122,34,7,243,73,144,63,16,292,65,90,46,13,213,4,8,6,0,13,391,571,230,60,1243,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0
505011081,0,0,0,0,3,5,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,12,18,4,5,0,28,18,9,6,0,36,59,48,17,6,136,68,72,25,6,168,66,65,15,5,156,62,91,33,3,184,53,75,23,0,145,25,33,11,0,69,47,77,26,10,153,5,4,4,0,12,437,490,160,33,1117,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,3,3,0,10,4,10,0,0,14,10,11,0,0,18,40,42,14,3,98,45,63,21,6,141,55,98,28,8,191,69,63,14,0,146,59,90,33,7,191,45,56,19,6,123,44,70,17,0,141,3,3,0,0,4,390,510,156,29,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
505011082,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,3,0,3,6,0,0,0,8,6,5,3,0,11,36,35,10,3,81,30,48,13,4,95,36,65,11,3,117,68,133,42,9,253,91,150,66,12,316,71,117,29,5,225,75,111,63,9,255,0,5,3,0,7,425,670,249,45,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,3,0,0,0,3,4,0,0,0,7,23,14,11,0,53,36,34,7,0,74,37,61,20,3,127,52,78,24,3,160,94,128,42,8,269,123,258,94,27,497,69,99,41,7,216,0,5,7,0,12,447,683,247,50,1426,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,7,3,0,20,6,8,4,0,22,47,37,14,4,101,45,87,27,3,163,78,91,38,15,213,57,152,50,8,261,95,164,49,9,319,36,65,26,5,135,75,114,49,16,257,0,9,3,0,13,452,745,257,63,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,10,10,0,0,0,3,6,8,6,0,18,29,27,8,5,67,53,54,22,0,130,60,95,28,7,192,56,115,41,4,221,99,156,33,4,292,89,176,57,14,339,82,96,51,6,233,0,6,0,0,5,485,735,250,51,1521,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0
505021084,0,5,0,0,11,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,8,0,0,0,11,20,8,6,0,30,19,18,3,0,39,31,20,0,3,63,107,87,23,12,234,105,101,50,6,262,89,95,27,10,220,64,97,36,13,204,72,89,36,5,204,26,31,13,4,72,69,78,28,6,185,13,12,3,0,29,629,640,232,66,1562,3,0,0,0,3,0,0,0,0,6,4,4,0,0,4,0,0,0,0,0,4,0,0,0,10,11,9,0,0,14,20,12,5,4,35,27,23,6,0,59,124,72,29,10,226,107,95,35,5,248,112,113,38,6,265,91,77,28,0,193,69,118,36,11,228,48,97,22,0,181,74,71,31,8,183,4,4,0,0,11,695,701,233,49,1675,4,0,0,0,9,0,0,0,0,0,3,3,0,0,8,4,0,0,0,4,4,0,0,0,3,5,4,0,0,9
505021085,4,4,0,3,19,0,0,0,4,7,11,10,8,9,36,10,9,4,3,22,8,10,3,3,26,24,31,16,33,109,26,41,20,21,103,64,68,30,31,190,150,161,63,47,425,101,111,50,26,278,75,55,19,18,164,28,30,11,3,81,34,30,5,3,69,6,10,0,7,23,88,96,53,50,286,26,16,13,15,66,651,671,307,274,1905,8,10,10,11,36,0,5,0,0,9,9,3,0,3,21,6,14,0,0,17,22,17,14,12,72,24,32,21,16,94,36,46,36,17,126,67,50,35,24,180,197,151,56,42,442,160,133,35,25,351,84,90,30,14,224,54,44,15,9,128,34,35,11,5,85,15,13,11,7,48,75,74,43,47,239,10,12,9,5,29,819,728,326,235,2106,8,4,9,5,26,0,0,0,4,3,4,7,4,0,19,3,4,0,0,4,7,11,9,3,33,13,18,6,6,46
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,4,0,0,0,0,0,6,3,0,0,10,3,3,0,0,3,3,0,0,0,3,4,4,3,0,6,12,7,7,5,22,14,12,0,3,31,62,54,12,4,137,79,83,16,4,185,91,50,18,0,160,106,138,34,8,291,109,120,45,12,290,46,59,20,5,132,78,77,19,13,190,8,3,0,0,10,620,620,177,56,1477,4,3,0,0,9,0,0,0,0,3,0,5,0,0,3,3,0,0,0,6,4,5,0,0,6,3,0,0,0,9,9,5,3,0,18,15,5,5,0,28,50,36,12,0,90,74,79,20,0,170,95,96,24,3,219,95,85,12,3,194,130,123,30,0,286,145,163,56,14,372,85,94,27,4,210,11,4,0,0,13,723,707,182,29,1644,6,4,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,3,0,0,0,7,5,0,4,0,9
505021089,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,3,5,0,0,6,3,3,0,0,15,17,18,6,0,42,74,78,18,4,172,105,122,40,7,275,97,135,40,11,286,143,319,83,17,563,200,303,111,11,624,101,178,37,10,325,122,191,59,16,390,5,16,4,4,28,883,1381,405,77,2749,4,7,0,0,6,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,9,0,0,16,9,3,6,0,21,11,6,3,0,22,66,50,11,3,126,79,87,33,4,206,124,199,65,13,396,98,161,65,12,329,155,327,101,15,601,253,438,152,22,863,99,203,47,11,363,7,5,3,0,15,917,1506,475,81,2982,4,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3
505021090,7,7,5,0,19,0,0,4,0,5,11,4,0,4,19,7,8,0,4,19,8,9,0,5,25,20,18,3,4,54,40,21,16,4,81,36,34,11,8,91,139,92,34,16,279,122,79,27,11,244,70,50,13,6,139,45,35,14,7,97,48,29,11,0,85,17,11,3,0,26,67,44,19,11,138,9,13,0,6,29,648,451,163,93,1359,7,6,9,0,24,0,7,3,0,12,4,8,0,0,11,0,0,0,0,4,22,10,3,4,39,15,11,8,3,42,40,28,7,0,76,49,39,11,8,107,168,111,33,15,326,154,105,29,10,297,135,99,22,0,256,64,45,11,0,119,73,38,15,0,118,27,25,5,5,52,78,61,20,11,170,7,5,9,4,22,854,586,178,73,1693,8,0,0,0,11,4,0,0,0,3,5,3,0,0,8,3,6,0,0,5,6,13,3,0,25,16,11,3,11,43
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,7,0,0,0,8,8,3,0,0,10,19,8,6,0,27,51,36,5,3,106,54,44,22,3,121,43,63,8,0,112,83,101,13,5,204,82,68,22,4,176,56,39,15,0,112,74,57,18,0,160,6,6,0,0,7,480,439,118,21,1064,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,4,9,5,0,0,18,6,10,0,0,18,33,30,11,0,77,58,48,3,0,104,80,73,18,7,176,76,49,15,9,147,107,128,22,5,263,116,142,39,7,305,72,77,27,0,172,8,6,0,0,12,578,569,148,22,1321,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,5
505021093,8,5,0,0,12,3,0,0,0,0,0,3,4,0,11,0,0,0,0,9,3,3,0,0,7,14,6,4,0,28,20,9,4,0,32,22,18,0,4,47,70,74,23,6,178,80,90,36,0,203,87,78,21,3,193,84,132,35,3,254,90,112,30,13,240,58,86,21,8,173,70,93,42,12,221,14,12,0,0,21,618,731,229,51,1630,8,9,0,0,13,3,9,0,0,6,5,4,0,0,6,0,0,0,0,0,3,0,4,3,12,3,6,4,0,10,18,9,3,0,29,17,8,4,0,25,91,54,18,3,160,80,78,18,5,183,74,92,28,0,197,69,84,24,6,186,74,125,36,5,244,124,183,60,8,377,106,98,26,5,237,8,7,8,0,22,680,759,235,37,1709,4,5,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,7,4,4,0,0,4,0,0,0,0,8
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,6,8,4,3,0,16,21,17,7,0,42,29,31,15,0,78,31,34,12,0,75,35,82,22,4,151,56,96,27,5,182,50,58,24,0,131,48,66,31,4,145,5,0,0,0,3,284,395,133,20,837,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,4,6,6,0,8,22,11,3,0,38,23,30,9,0,62,40,40,12,3,94,27,40,8,0,77,52,89,35,4,181,77,155,60,10,307,43,67,25,6,142,0,0,0,0,5,298,452,162,25,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,3,0,0,0,4,0,4,0,0,5
505021095,3,3,0,0,7,3,0,0,0,5,0,4,0,0,8,3,0,0,0,9,8,5,0,0,8,15,5,3,0,23,8,12,3,0,30,27,18,9,3,49,79,56,12,3,150,60,44,11,0,115,51,35,10,6,96,40,62,14,3,118,55,38,3,0,95,22,19,6,0,48,49,31,10,3,94,6,4,4,0,9,418,333,86,25,861,4,3,0,0,6,3,3,0,0,3,0,3,0,0,5,0,4,0,0,7,4,0,0,0,5,4,6,0,0,10,8,7,3,0,21,20,12,3,0,34,92,45,18,0,154,65,42,8,0,120,61,49,9,0,120,41,56,12,0,106,79,55,11,0,142,55,66,8,0,133,57,47,9,6,114,0,0,0,0,0,496,404,80,19,994,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,6,0,0,0,10
