SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
505011071,3,0,77,0,0,0,0,0,0,0,24,30,10,3,4,70,0,0,0,0,0,0,0,9,13,8,5,0,34,0,0,0,0,0,3,4,51,34,10,0,0,92,0,0,3,0,0,0,0,3,0,0,0,0,10,5,0,24,14,17,18,60,447,277,58,27,18,975,0,0,0,0,0,0,0,3,3,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,9,0,0,0,0,14,0,0,7,3,0,0,8,11,0,0,0,3,26,0,0,0,4,0,0,9,16,4,0,0,0,40,0,0,0,0,0,0,12,28,12,0,0,0,55,0,0,0,0,0,4,10,25,5,0,0,0,54,0,0,4,3,0,3,13,39,10,0,0,4,68,0,0,0,3,0,7,4,39,12,0,0,3,77,0,0
505011072,4,3,43,0,0,0,0,0,0,0,9,25,8,16,3,73,0,0,0,0,0,0,0,0,11,6,11,0,30,0,0,0,0,0,0,0,12,17,18,7,0,58,0,0,0,0,0,0,0,0,0,0,0,6,9,0,5,16,12,6,11,27,156,197,75,61,22,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,3,3,0,0,0,18,0,0,3,0,0,0,6,8,0,0,0,0,22,0,0,0,0,0,0,7,11,5,0,0,0,33,0,0,0,0,4,0,0,4,4,0,0,0,14,0,0,0,0,0,3,0,9,4,0,0,0,29,0,0,0,0,0,0,6,10,16,6,0,5,41,0,0,0,0,0,4,3,10,11,0,4,0,32,0,0
505011073,0,3,58,0,0,0,0,0,0,0,20,20,3,5,0,58,0,0,0,0,0,0,3,0,6,7,0,0,18,0,0,0,0,0,3,4,33,25,6,0,0,77,0,0,0,0,0,0,0,4,0,0,0,4,13,7,0,20,39,16,27,77,333,204,33,6,21,782,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,3,4,9,0,0,0,0,30,0,0,0,4,4,3,4,9,3,0,0,0,28,0,0,0,6,0,6,13,8,4,0,0,0,35,0,0,0,0,0,0,8,14,3,0,0,0,30,0,0,0,0,0,4,8,18,6,3,0,4,48,0,0,0,0,0,0,14,33,11,0,0,0,66,0,0,0,0,0,0,15,32,14,0,0,0,68,0,0
505011074,0,0,45,0,0,0,0,0,0,3,14,13,9,3,0,45,0,0,0,0,0,0,0,8,4,0,3,0,16,0,0,0,4,4,0,3,26,8,0,0,0,50,0,0,0,3,0,0,0,7,0,0,0,0,15,4,6,12,23,19,25,87,389,126,29,14,22,752,0,0,3,0,0,0,0,7,0,4,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,9,4,0,0,0,0,17,0,0,3,3,0,0,3,8,4,0,0,0,29,0,0,0,5,0,8,10,12,0,0,0,4,39,0,0,0,0,0,0,10,27,6,0,0,0,49,0,0,0,3,3,3,13,29,3,0,0,0,54,0,0,4,0,0,3,17,33,4,0,0,0,61,0,0,0,0,0,4,8,46,7,3,0,0,78,0,0
505011075,11,0,49,0,0,0,0,0,0,0,11,14,26,32,0,88,0,0,0,0,0,0,0,0,16,11,35,0,62,0,0,6,0,0,0,0,13,18,8,17,0,62,0,0,3,0,0,0,0,0,0,0,5,0,10,0,3,12,6,3,3,25,137,127,93,131,15,558,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,5,0,4,0,0,15,0,0,3,0,0,0,5,8,0,0,0,5,19,0,0,7,0,0,0,4,9,0,3,0,0,18,0,0,0,0,0,3,6,5,0,3,0,5,17,0,0,0,0,0,0,4,6,8,3,0,0,22,0,0,0,0,0,0,0,13,14,0,5,5,34,0,0,0,0,0,0,0,17,10,9,6,0,44,0,0
505011076,8,0,19,0,0,0,0,0,0,0,0,8,11,22,0,38,0,0,0,0,0,0,0,0,0,6,31,0,43,0,0,0,0,0,0,0,0,0,6,19,0,27,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,8,3,4,9,22,58,111,4,224,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0
505011077,0,0,83,0,0,0,3,0,5,8,53,28,12,4,0,108,0,0,0,0,0,0,0,14,23,8,8,0,53,0,0,0,0,0,0,6,47,35,6,5,0,108,0,0,0,3,0,0,3,11,0,0,0,10,28,12,18,74,69,33,44,202,735,288,74,36,37,1617,0,0,0,4,0,3,10,10,3,0,0,3,33,0,0,0,0,0,0,0,3,0,0,0,0,16,0,4,0,4,0,0,0,5,3,0,0,0,26,0,0,14,6,6,3,14,13,0,0,0,0,62,0,0,19,10,3,11,10,15,5,0,4,3,83,0,4,3,8,7,13,38,30,3,0,0,5,114,0,0,3,9,6,12,23,34,6,0,0,4,87,0,0,5,0,4,13,46,50,11,0,0,4,130,0,0,4,6,3,13,40,67,19,0,3,0,150,0,0,0,6,5,9,38,75,12,0,0,0,144,0,0
505011078,4,0,49,0,0,0,0,0,0,0,4,19,12,4,0,47,0,0,0,0,0,0,0,0,14,9,3,0,20,0,0,0,0,0,0,6,17,18,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,12,29,10,16,30,190,175,50,12,10,548,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,12,0,0,4,3,0,0,6,3,0,0,0,0,18,0,0,0,6,3,0,10,11,3,0,0,0,32,0,0,0,0,4,5,4,14,6,0,0,4,39,0,0,0,0,0,8,7,16,9,0,0,0,37,0,0,0,0,0,0,15,22,10,0,0,4,42,0,0,0,0,0,0,0,21,11,4,0,0,42,0,0
505011079,6,0,29,0,0,0,0,0,0,0,4,14,11,21,0,52,0,0,0,0,0,0,0,3,3,11,25,0,39,0,0,0,0,0,0,0,16,22,9,7,0,50,0,0,0,0,0,0,0,0,3,0,0,6,9,3,4,0,4,11,11,40,184,140,61,91,11,553,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,7,4,0,0,0,14,0,0,0,0,0,4,4,7,0,0,0,0,25,0,0,0,0,0,0,9,10,3,5,0,0,26,0,0,0,0,0,6,4,7,5,0,6,0,22,0,0,0,0,0,0,11,20,5,6,4,0,41,0,0,0,0,0,0,8,17,5,4,0,0,36,0,0
505011080,5,0,29,0,0,0,0,0,0,0,0,14,19,18,0,45,0,0,0,0,0,0,0,0,4,13,17,3,38,0,0,0,0,0,0,0,3,12,8,9,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8,63,101,80,68,5,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,8,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0
505011081,0,0,42,0,0,0,0,0,0,0,19,12,0,0,0,40,0,0,0,0,0,0,0,5,7,5,0,0,26,0,0,0,0,0,0,0,29,11,0,0,0,55,0,0,0,0,0,0,0,3,0,0,0,0,9,4,0,9,14,12,11,60,307,114,18,11,7,562,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,0,14,0,0,0,0,3,3,3,0,0,0,0,0,14,0,0,0,0,4,4,6,8,0,0,0,0,16,0,0,4,3,0,0,8,21,0,0,0,0,36,0,0,0,0,0,0,0,17,3,0,0,0,34,0,0,0,0,0,0,10,29,3,0,0,3,49,0,0,0,0,0,0,10,24,3,0,0,0,43,0,0
505011082,13,0,34,0,0,0,0,0,0,0,9,10,13,32,3,61,0,0,0,0,0,0,0,0,3,0,37,0,47,0,0,0,0,0,0,4,3,10,9,15,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,18,10,18,38,62,83,52,130,7,435,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,18,0,0,0,9,0,4,11,4,0,0,0,0,37,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,3,0,0,3,0,0,0,0,0,16,0,0,0,0,4,0,10,7,0,0,0,0,20,0,0,0,0,4,0,4,9,3,5,4,0,22,0,0
505011083,0,0,16,0,0,0,0,0,0,5,4,15,18,0,0,41,0,0,0,0,0,0,0,0,8,11,0,0,21,0,0,0,0,0,0,0,0,21,13,5,0,42,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,4,3,19,67,126,74,16,7,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,15,0,0,0,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,8,9,7,0,0,0,20,0,0,0,0,0,0,0,19,13,5,0,3,27,0,0
505021084,3,0,101,0,0,6,0,3,4,8,31,14,3,0,0,65,0,0,0,0,0,0,5,16,13,5,0,0,38,0,0,3,3,0,0,23,64,29,0,0,6,135,0,3,3,4,4,4,4,10,0,0,0,5,34,19,21,123,63,38,67,269,708,224,30,17,52,1637,4,0,7,3,0,4,7,8,3,0,0,10,31,0,0,0,3,0,0,0,0,0,0,0,4,8,3,9,5,5,0,7,6,0,0,0,0,0,42,0,5,29,5,0,4,11,6,3,0,0,5,68,3,0,65,14,0,4,18,13,3,0,0,6,118,0,3,15,13,0,12,22,19,3,0,0,3,96,0,3,7,4,0,11,38,20,3,0,0,3,85,0,0,0,8,3,9,39,30,9,0,0,0,110,0,0,8,0,0,12,59,47,8,4,0,3,149,0,0,0,5,0,6,59,81,14,0,0,4,174,0,0
505021085,0,0,67,0,0,0,0,0,0,7,37,8,0,0,0,60,0,0,0,0,0,0,11,20,0,0,0,4,31,0,3,7,4,5,14,49,90,10,0,4,9,196,4,3,18,4,4,3,14,21,0,0,0,22,92,39,47,287,169,86,118,715,1103,74,8,15,101,2762,0,4,14,5,0,4,21,11,0,0,0,12,69,0,0,3,0,0,0,4,3,0,0,0,0,19,10,17,15,11,9,10,21,4,0,0,0,6,96,10,14,52,7,7,14,25,10,0,0,0,10,140,3,3,125,29,11,18,49,21,0,0,3,6,272,0,0,27,22,12,28,84,37,9,0,0,3,226,4,0,14,19,24,38,91,45,0,0,0,3,242,0,0,14,16,5,31,120,71,3,0,0,0,271,0,0,7,12,9,48,130,70,4,0,0,5,277,4,0,6,10,5,32,152,96,7,0,0,8,326,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,12,0,170,3,0,4,5,0,0,5,54,92,46,27,0,231,0,0,4,0,0,0,0,25,42,45,34,7,157,0,0,12,16,3,8,16,69,89,20,11,0,253,0,5,9,7,5,0,6,4,4,0,0,12,46,35,52,316,135,88,78,166,562,609,213,118,79,2451,0,0,8,8,3,0,3,8,4,5,0,8,53,0,0,6,0,0,0,0,0,0,0,0,0,12,8,10,27,11,4,3,7,7,3,0,0,6,73,11,16,84,13,5,6,6,7,5,0,0,6,154,3,9,125,21,7,6,10,4,5,0,0,6,192,0,3,30,17,9,9,22,17,3,0,0,4,126,0,0,13,20,13,8,13,32,7,3,0,3,112,0,0,16,11,7,10,16,30,17,10,3,6,121,0,0,5,9,8,11,25,63,27,13,0,6,171,0,0,6,4,3,4,25,81,27,4,0,3,156,0,0
505021089,14,0,65,0,0,3,0,0,0,6,10,18,27,38,0,106,0,0,0,0,0,0,0,5,6,31,47,3,98,0,0,0,0,3,0,8,25,18,17,26,3,98,0,0,8,0,3,0,0,0,0,0,0,4,13,8,12,62,32,29,31,68,221,167,150,187,26,996,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,3,0,0,0,0,16,0,0,11,15,0,0,8,3,0,6,0,0,48,0,0,11,9,0,3,10,9,4,0,0,4,47,0,0,8,0,0,6,3,10,4,0,0,0,37,0,0,0,5,0,4,11,13,5,9,0,0,47,0,0,0,3,0,4,7,13,11,3,3,0,41,0,0,0,0,7,3,6,21,6,0,6,4,59,0,0
505021090,0,4,164,0,0,0,3,0,0,11,69,25,0,0,6,119,0,0,0,3,0,6,3,33,6,0,0,3,52,0,0,11,8,8,9,47,96,27,0,0,11,220,4,3,5,5,3,8,9,8,0,0,0,13,61,33,37,239,148,77,96,529,1552,206,16,13,96,3034,3,0,11,10,0,10,20,16,0,0,0,17,83,3,0,0,0,0,0,0,3,0,0,0,3,15,3,10,18,11,4,3,11,5,0,0,0,0,70,4,13,47,15,10,11,20,28,0,0,0,0,148,4,0,81,40,12,22,39,33,0,6,0,5,241,3,3,35,21,5,14,67,46,6,0,0,4,207,3,0,9,18,11,14,68,74,5,0,3,7,210,0,3,8,13,11,22,113,96,9,0,3,12,288,0,4,6,15,9,30,129,114,8,0,4,9,325,0,0,5,8,3,17,147,148,6,3,0,4,339,0,4
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0
505021092,17,0,199,0,0,5,0,0,4,15,49,70,43,61,0,254,0,0,0,0,0,0,7,18,35,54,67,0,183,0,0,5,4,0,6,25,82,71,44,52,5,308,0,0,5,3,0,0,7,12,3,0,0,14,42,13,12,62,66,52,136,423,792,508,280,284,63,2689,0,0,0,5,0,6,8,9,6,0,3,4,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,3,5,10,0,0,0,0,4,28,0,4,13,8,5,6,13,7,0,3,0,4,63,0,0,30,9,3,11,15,6,3,0,0,0,84,0,0,0,4,13,14,39,25,9,3,0,3,120,0,0,3,5,0,18,33,25,13,0,5,4,104,0,0,4,6,3,14,43,32,15,5,3,7,132,0,0,0,0,3,12,54,64,19,10,9,9,183,0,0,0,10,4,21,54,82,34,4,3,5,222,0,0
505021093,8,0,85,0,0,0,0,0,6,4,22,20,18,10,3,78,0,0,0,0,0,0,0,10,13,12,29,0,66,0,0,5,0,0,3,20,40,21,11,13,3,115,0,0,6,0,0,0,10,7,0,0,0,8,30,12,5,73,55,55,146,422,356,167,60,80,31,1468,0,0,0,0,0,4,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,0,3,3,0,0,0,0,25,0,0,10,12,7,11,9,7,0,0,0,0,60,0,0,23,7,8,9,14,8,0,3,0,0,77,0,0,3,9,11,13,34,12,4,0,3,0,90,0,0,3,13,10,13,26,13,5,5,0,0,92,0,0,0,9,13,25,39,13,4,0,0,3,110,0,0,3,8,8,33,44,37,5,0,0,3,152,0,0,4,4,16,37,62,26,14,0,0,0,175,0,0
505021094,6,0,42,0,0,0,0,4,0,0,16,24,13,27,0,87,0,0,0,0,0,0,0,0,11,9,28,3,57,0,0,0,0,0,0,0,16,20,10,14,0,62,3,0,8,3,0,0,7,3,0,0,0,0,20,15,10,108,44,13,25,65,161,125,64,101,19,755,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,3,4,9,4,0,0,0,0,0,0,0,0,19,0,8,16,3,0,0,0,4,0,0,0,0,28,0,0,31,9,0,5,0,6,0,0,0,0,46,0,0,4,10,0,0,4,7,0,0,0,4,34,0,0,4,0,0,0,9,3,5,0,0,0,27,0,0,4,4,0,0,10,7,0,0,0,0,32,0,0,0,0,3,0,9,11,0,0,4,0,28,0,0,0,0,0,0,4,20,4,0,0,3,40,0,0
505021095,0,0,121,0,0,0,0,0,5,17,50,43,10,5,0,147,0,0,0,3,0,0,9,22,17,14,11,0,71,0,0,0,0,0,9,29,64,25,9,4,8,147,0,0,0,8,0,6,3,7,0,0,0,15,38,27,16,109,117,56,181,647,751,237,59,40,65,2315,3,0,3,0,0,8,5,8,0,0,0,14,48,0,0,0,5,0,4,0,0,0,0,0,0,7,0,7,6,6,0,9,0,6,0,0,0,3,39,0,6,16,16,17,12,14,11,0,0,0,6,93,0,0,43,24,5,17,34,6,0,0,0,4,142,0,0,4,13,16,33,66,28,3,0,0,0,178,0,0,4,11,11,26,45,15,3,3,4,0,120,0,0,3,12,13,36,63,39,8,3,0,0,178,0,0,3,3,14,46,115,74,17,4,0,4,280,0,0,7,8,12,28,91,70,12,0,0,3,243,0,0
505021096,15,0,70,0,0,0,0,0,0,3,11,14,15,48,3,98,0,0,0,0,0,0,0,6,11,15,64,0,89,0,0,0,0,0,6,9,22,21,8,20,3,85,0,0,0,0,0,0,8,3,6,0,0,4,19,8,0,13,22,19,35,154,216,143,83,201,23,926,0,0,0,0,0,0,0,0,6,0,3,4,13,0,0,0,0,0,0,6,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,5,0,0,0,0,19,0,0,11,0,0,0,8,3,0,0,3,3,37,0,0,0,0,0,9,12,3,0,0,0,4,30,0,0,0,5,4,6,12,13,3,0,0,0,39,0,0,0,0,3,3,16,16,7,0,0,0,48,0,0,0,0,0,8,19,21,8,0,4,0,53,0,0,0,0,0,6,25,21,15,0,4,0,71,0,0
505021097,4,0,100,0,0,0,0,0,3,10,32,29,13,13,0,108,0,0,0,4,5,0,4,19,16,17,20,0,82,0,0,0,5,4,8,21,48,35,16,9,4,140,0,5,9,4,0,5,10,3,0,0,0,11,43,14,16,86,100,52,220,466,553,260,98,73,65,2006,0,0,5,0,3,4,13,9,6,0,0,3,39,0,0,0,0,4,0,3,0,0,0,0,0,15,0,0,7,4,3,9,8,5,0,0,0,5,35,0,0,8,7,12,17,15,4,0,0,0,0,66,0,9,21,18,17,12,20,7,7,0,0,6,118,0,0,9,26,29,44,45,18,0,0,3,4,175,0,0,6,8,9,34,34,27,7,3,0,9,130,0,0,3,9,14,29,44,42,7,5,0,4,159,0,0,5,8,7,47,73,53,13,0,4,4,217,0,0,9,3,12,54,77,61,14,3,0,0,229,4,0
505021301,4,0,30,0,0,0,0,0,0,0,7,10,5,9,0,30,0,0,0,0,0,0,0,4,3,3,6,0,16,0,0,4,3,3,0,5,13,9,8,8,3,49,0,0,7,0,0,0,4,0,0,0,0,3,15,18,20,103,43,25,16,98,167,81,38,27,29,662,0,0,3,5,0,0,4,4,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,10,4,6,5,4,0,0,0,0,4,29,4,3,23,7,3,3,3,0,0,0,0,5,49,0,0,45,14,6,3,19,8,0,0,0,6,98,0,0,14,11,0,4,11,15,6,0,0,4,70,0,0,4,3,10,0,12,11,5,0,0,0,47,0,0,3,10,0,8,7,14,4,0,0,4,53,0,0,0,0,0,3,20,11,3,4,0,5,38,0,0,4,3,0,8,15,17,4,3,0,3,47,0,0
505021302,0,3,68,0,0,0,0,0,0,8,24,24,11,8,0,75,0,0,0,0,0,0,0,7,10,12,10,4,49,0,5,0,0,3,5,20,34,20,15,8,5,115,0,0,0,3,0,0,5,4,0,0,0,0,25,11,8,53,60,33,75,368,566,198,57,36,47,1511,0,0,0,5,3,3,7,6,5,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,4,6,0,0,0,0,20,3,0,9,4,4,13,14,7,0,0,0,5,60,0,0,13,16,8,19,14,7,0,0,0,0,81,0,0,6,11,10,23,55,25,3,0,6,8,133,0,0,3,3,7,15,40,26,0,0,0,0,101,0,0,0,3,6,18,36,42,10,0,0,0,114,0,0,4,0,0,21,60,54,14,0,0,6,154,0,0,4,4,7,12,63,45,10,3,4,0,152,0,0
