SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
503011034,142,110,189,111,154,138,143,86,58,1136,1818,1452,1308,1187,1525,1258,1085,546,218,10396,32,14,78,55,35,19,14,7,0,251,246,222,61,151,283,288,303,245,90,1893,0,0,0,0,0,0,0,0,0,0,6,7,10,8,9,15,12,6,0,72,0,0,0,0,0,0,0,0,0,0,278,288,159,188,294,283,232,127,54,1909,0,5,0,0,4,4,0,0,0,23,18,16,9,12,17,32,14,3,4,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,5,6,8,3,3,5,32,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,6,0,6,0,26,12,3,3,10,5,5,0,0,0,46,22,5,6,14,24,39,32,32,11,175,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,9,20,9,12,33,39,55,30,10,219
503011035,230,366,234,160,173,172,144,65,55,1590,3052,4190,2135,1932,2178,2027,1734,854,428,18531,60,73,67,86,57,38,56,21,4,464,339,343,94,195,364,355,447,378,168,2670,0,0,0,0,0,0,0,0,0,0,30,40,21,30,11,11,30,15,9,197,0,0,0,0,0,0,0,0,0,0,570,610,232,320,472,391,370,212,92,3278,8,5,8,11,3,9,9,5,0,52,36,42,12,26,34,28,36,14,10,239,6,6,0,9,4,4,3,7,0,33,0,0,0,0,0,0,0,0,0,3,3,3,0,7,11,8,9,0,3,49,3,4,4,3,0,0,0,0,0,11,19,22,6,17,4,14,8,7,3,107,11,20,7,13,13,7,7,4,0,80,14,30,16,13,30,46,44,30,11,235,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,3,0,0,9,66,66,32,47,67,95,109,75,43,601
503011036,168,106,79,127,131,93,68,45,28,838,1743,1234,702,1016,1294,1119,858,474,236,8676,18,7,11,16,21,13,20,11,4,119,224,158,73,125,284,246,252,184,94,1638,0,0,0,0,0,0,0,0,0,0,6,5,3,7,10,7,16,3,3,69,0,0,0,0,0,0,0,0,0,0,464,325,134,208,331,240,186,117,32,2040,10,7,0,3,11,8,4,12,0,52,29,13,10,17,17,14,13,9,0,127,4,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,0,0,4,0,0,6,3,7,6,0,27,6,4,0,3,3,0,0,0,0,20,3,3,0,4,5,6,9,8,3,38,18,3,0,7,9,0,0,0,0,50,13,7,9,10,12,25,28,18,10,129,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,27,11,19,43,50,43,33,16,295
503021037,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,8,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,168,145,197,154,111,77,54,17,10,938,2115,1154,2054,1837,1494,1026,579,280,165,10702,24,21,30,47,40,24,33,7,5,232,94,60,70,105,155,168,101,67,31,845,0,0,0,0,0,0,0,0,0,0,20,5,15,13,12,11,7,0,3,92,0,0,0,0,0,0,0,0,0,0,482,292,334,401,453,327,224,150,104,2763,5,0,0,9,0,3,0,0,0,16,61,15,27,47,53,43,31,32,25,333,3,0,0,6,5,9,0,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,3,4,7,5,8,0,0,0,21,9,4,7,9,8,3,0,7,0,46,5,0,8,7,17,18,15,3,5,78,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,16,4,8,21,29,28,23,6,12,145
503021039,195,240,400,252,222,183,119,61,50,1708,2393,2163,3156,2373,2278,1971,1206,591,381,16516,18,22,69,65,63,41,33,18,3,330,161,133,68,138,244,281,271,135,64,1497,0,0,0,0,0,0,0,0,0,0,15,11,19,23,21,10,15,16,4,127,0,0,0,0,0,0,0,0,0,0,607,467,406,470,518,563,363,205,157,3761,0,0,3,5,0,3,0,0,0,18,50,43,40,41,56,68,51,28,26,400,0,0,5,9,5,10,5,3,0,33,0,0,0,0,0,0,3,0,0,11,5,10,0,0,7,11,9,0,0,36,0,0,0,0,0,0,0,0,0,3,4,6,4,17,6,9,9,4,5,55,6,10,19,10,10,8,5,7,0,81,0,5,11,9,18,17,20,5,3,90,4,3,0,0,3,0,3,0,0,13,3,5,6,4,5,0,0,0,0,25,25,14,11,20,25,65,39,27,11,240
503021040,137,82,182,135,151,131,73,50,40,983,1398,908,1686,1364,1278,960,540,429,259,8825,21,16,33,35,30,37,41,8,0,227,70,30,61,78,113,114,87,65,24,643,0,0,0,0,0,0,0,0,0,0,11,0,7,9,9,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,348,209,276,335,342,311,201,175,136,2332,0,0,0,0,0,6,0,0,0,12,45,25,33,45,43,64,37,47,48,385,0,4,0,3,4,11,4,0,0,27,0,0,0,0,0,0,0,0,0,5,3,5,0,3,12,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,0,5,4,0,29,4,3,8,0,6,5,6,0,0,33,5,0,3,7,5,11,9,7,0,56,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,7,11,4,8,16,17,19,18,5,4,93
503021042,286,160,322,265,200,237,190,119,67,1840,2598,1710,2764,2269,2110,1982,1670,931,416,16463,49,25,65,98,68,47,46,14,3,416,186,144,98,169,273,285,430,308,137,2036,0,0,0,0,0,0,0,0,0,0,17,16,17,30,15,18,11,10,0,136,0,0,0,0,0,0,0,0,0,0,437,275,386,368,390,395,340,233,95,2919,31,9,9,19,20,15,13,4,0,118,48,18,28,37,30,34,20,23,13,248,5,0,0,8,10,7,9,0,0,34,0,0,0,0,0,0,0,0,0,0,13,0,5,0,10,11,4,6,6,61,0,0,0,0,0,0,0,0,0,0,11,11,6,9,8,16,10,6,3,80,11,6,7,12,5,0,8,0,3,63,18,11,17,22,27,32,43,14,9,198,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,21,17,21,22,47,64,78,73,21,362
503021043,279,196,451,295,170,176,123,96,50,1843,3146,1869,3800,2904,1993,1718,1191,729,490,17848,236,127,606,493,91,45,32,6,7,1651,208,99,91,166,267,235,269,163,102,1606,0,0,0,0,0,0,0,0,0,0,6,17,16,18,15,8,11,4,7,103,0,0,0,0,0,0,0,0,0,0,622,341,427,441,442,396,330,273,293,3563,21,14,0,15,7,4,5,12,0,75,68,13,33,44,35,27,36,8,18,295,5,0,3,3,7,3,5,3,0,35,0,3,0,0,3,0,0,0,0,8,4,6,0,10,5,9,4,4,0,43,4,4,4,3,0,0,0,0,0,22,7,10,16,10,17,15,9,3,7,85,18,13,24,23,8,7,14,3,4,111,22,15,15,16,36,18,30,25,11,184,0,0,0,3,3,0,8,8,0,29,5,3,3,0,0,0,0,0,0,10,24,12,10,27,42,53,58,25,20,265
503021295,96,249,720,269,187,189,98,48,8,1851,636,1447,3826,1528,1106,1115,707,279,71,10720,25,61,194,117,73,49,44,19,3,581,31,30,75,67,107,178,170,64,15,727,0,0,0,0,0,0,0,0,0,0,0,18,25,26,17,16,5,5,4,118,0,0,0,0,0,0,0,0,0,0,157,175,511,316,230,283,212,73,32,1990,0,0,4,0,0,0,0,0,0,11,23,16,18,26,22,24,16,5,0,147,0,0,0,0,6,6,0,7,0,18,0,0,3,0,3,0,0,0,0,10,0,0,3,8,3,8,0,0,0,25,0,0,0,4,0,0,0,0,0,8,3,3,25,5,16,10,8,5,0,85,11,11,29,15,13,12,4,4,3,94,10,6,22,23,10,22,22,6,4,119,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,14,7,4,18,11,10,24,19,12,7,110
503021296,126,187,605,270,169,142,75,58,62,1698,867,1275,4045,1762,1034,896,498,261,174,10809,18,47,112,81,48,40,43,12,4,412,23,29,72,79,79,97,77,27,11,489,0,0,0,0,0,0,0,0,0,0,9,12,25,12,8,4,11,0,0,77,0,0,0,0,0,0,0,0,0,0,143,139,437,315,186,189,135,77,43,1670,0,0,0,3,0,0,0,0,0,15,16,10,26,29,23,20,19,20,10,170,4,4,7,7,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,4,0,17,0,0,3,0,0,0,0,0,0,14,10,6,16,12,3,10,5,0,0,52,6,11,24,10,10,0,6,4,0,76,0,4,24,7,3,6,17,0,0,68,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,9,8,8,25,16,13,11,11,0,3,91
503021297,118,309,805,351,237,157,119,54,14,2154,489,1390,3846,1540,951,746,530,219,57,9769,27,73,185,138,54,23,26,13,0,543,10,33,69,56,77,118,90,60,22,536,0,0,0,0,0,0,0,0,0,0,7,17,24,24,10,14,10,0,0,112,0,0,0,0,0,0,0,0,0,0,103,182,553,348,164,173,157,65,29,1787,0,0,4,3,6,0,3,0,0,16,9,5,38,26,14,10,17,4,3,137,0,4,10,6,3,0,0,0,0,20,0,3,4,0,0,5,0,0,0,15,0,0,7,3,0,0,0,4,0,22,7,0,6,3,0,0,0,0,0,15,3,9,24,12,9,11,3,0,0,71,10,14,17,18,12,7,5,0,0,82,8,7,23,31,9,11,13,9,0,121,0,0,0,0,0,0,0,0,0,3,0,0,12,4,0,0,3,0,0,23,5,3,8,10,24,15,13,12,3,96
504011044,216,127,227,217,218,170,114,78,33,1397,2699,1637,2254,2243,2090,1792,1277,766,329,15093,27,24,38,63,59,35,34,7,0,303,118,97,81,121,225,272,299,195,93,1499,0,0,0,0,0,0,0,0,0,0,27,12,17,25,22,27,16,5,4,148,0,0,0,0,0,0,0,0,0,0,594,339,321,437,465,461,379,251,115,3352,7,7,0,7,5,6,22,9,0,69,21,19,20,25,27,16,28,16,0,172,7,6,0,7,8,11,6,3,0,53,0,0,3,0,0,3,4,0,0,21,6,5,4,7,3,7,9,10,0,56,6,0,3,0,3,0,0,0,0,14,7,9,13,7,9,6,9,11,3,84,17,10,17,11,13,21,13,7,0,95,7,0,5,10,13,32,30,23,11,135,0,4,4,0,0,6,12,3,3,35,5,0,0,0,0,5,4,0,0,13,18,10,16,17,31,31,51,17,10,201
504011045,327,203,320,308,290,237,132,127,96,2040,3977,2466,3749,3663,3135,2537,1633,1121,680,22955,57,57,112,134,132,105,71,31,14,715,153,89,113,185,292,312,277,240,133,1792,0,0,0,0,0,0,0,0,0,0,33,18,33,31,19,21,30,15,9,208,0,0,0,0,0,0,0,0,0,0,1189,666,588,821,808,749,566,341,210,5953,3,0,6,3,8,8,11,6,6,57,75,32,33,62,63,31,33,29,20,368,12,10,0,7,14,9,6,6,5,64,0,0,0,4,0,4,10,0,3,19,4,0,5,10,7,4,6,10,5,42,11,4,4,3,3,6,0,0,0,34,18,7,19,15,11,16,19,13,14,124,25,10,19,22,14,12,18,4,3,130,14,18,15,18,24,32,31,30,14,204,0,0,0,3,0,6,7,8,4,26,5,5,3,6,3,0,0,0,4,30,19,13,12,42,39,50,75,48,19,316
504011046,130,134,417,245,165,161,95,72,75,1494,1641,1284,3543,2177,1418,1271,840,347,195,12714,17,29,109,71,58,42,39,13,0,374,64,54,79,95,130,143,172,95,24,849,0,0,0,0,0,0,0,0,0,0,16,14,26,23,16,15,10,3,0,124,0,0,0,0,0,0,0,0,0,0,312,198,394,366,303,287,235,144,49,2295,0,0,0,3,6,7,3,0,0,22,29,7,22,32,25,17,18,14,5,168,9,3,8,4,6,4,4,0,0,29,3,0,4,3,8,4,0,0,0,23,0,3,3,7,6,10,9,4,0,36,20,0,0,14,0,0,0,0,0,39,8,4,14,9,8,11,8,0,0,59,9,10,22,10,12,15,9,0,0,87,3,5,14,13,9,21,24,9,4,99,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0,0,16,15,8,13,18,22,25,25,23,0,149
504011047,271,235,349,287,231,183,195,106,55,1916,3493,2721,3753,2934,2721,2363,2046,1253,424,21712,104,114,209,191,175,197,131,47,23,1185,94,75,66,105,158,287,332,322,102,1545,0,0,0,0,0,0,0,0,0,0,37,26,33,24,24,34,41,21,6,249,0,0,0,0,0,0,0,0,0,0,979,717,776,781,820,788,735,549,194,6334,7,4,13,8,6,4,13,7,8,74,98,68,52,91,85,84,77,49,19,625,6,0,14,9,9,12,13,3,7,70,5,8,0,4,7,6,6,3,0,38,0,3,0,4,4,10,8,5,4,41,10,0,5,8,0,0,0,0,0,31,7,12,23,21,28,22,15,13,6,146,31,16,21,22,20,22,18,15,3,164,18,11,12,18,28,30,52,26,12,204,4,0,0,3,3,4,3,8,4,34,4,7,13,0,0,10,5,5,5,51,9,3,10,17,17,29,64,56,20,228
504011048,93,67,84,62,77,82,69,41,18,598,1232,987,907,895,1031,1262,985,501,182,7978,30,38,45,51,62,81,59,27,8,397,47,48,20,44,81,102,169,106,41,649,0,0,0,0,0,0,0,0,0,0,19,11,12,11,6,8,7,0,5,92,0,0,0,0,0,0,0,0,0,0,452,318,246,277,357,383,412,226,78,2746,6,4,0,4,0,4,12,9,0,28,52,39,30,43,47,59,58,33,20,377,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,7,0,4,3,5,13,4,4,3,43,15,4,11,5,9,12,10,3,0,58,0,0,4,5,6,12,25,9,6,78,0,0,0,4,0,0,3,4,0,14,0,0,0,0,3,0,4,0,0,8,5,6,4,8,13,19,30,20,11,119
504021049,50,300,686,576,321,136,70,22,5,2161,549,608,922,882,779,534,312,103,25,4715,0,4,5,0,7,0,3,0,0,20,39,32,20,33,69,89,69,39,9,390,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,6,6,0,0,31,0,0,0,0,0,0,0,0,0,0,36,28,23,25,49,62,39,11,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,3,3,5,4,0,33,5,0,0,4,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,9,0,31,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,3,3,4,4,10,7,0,0,32
504021050,104,74,49,77,104,93,55,22,10,590,1377,839,486,872,1199,1051,835,314,85,7055,8,7,3,8,18,17,4,3,0,66,82,51,35,54,146,179,208,133,32,914,0,0,0,0,0,0,0,0,0,0,23,21,12,12,21,22,21,9,0,141,6,6,10,4,0,0,3,0,0,30,111,91,48,81,137,129,123,49,9,768,6,5,0,6,4,5,0,0,0,34,3,3,0,0,12,8,5,0,0,37,9,7,0,7,6,3,7,9,5,49,8,5,0,3,3,0,4,8,0,27,6,0,0,0,7,3,6,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,13,7,0,0,37,0,3,3,0,6,5,0,0,0,15,4,4,0,8,15,11,24,9,0,77,0,0,0,0,0,0,0,0,0,3,5,0,0,3,3,5,3,0,0,21,17,0,3,6,15,20,32,25,4,121
504021051,81,56,61,58,63,41,43,13,9,420,971,680,685,649,804,662,551,264,52,5315,11,5,8,10,4,13,5,0,0,59,45,53,44,41,107,155,181,125,30,783,0,0,0,0,0,0,0,0,0,0,26,7,20,4,25,7,10,9,0,105,3,0,0,0,0,0,0,0,0,8,195,151,93,119,152,147,115,72,16,1055,0,0,0,0,0,0,3,11,0,15,0,0,0,3,3,0,0,0,0,12,0,3,0,4,0,6,4,0,0,21,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,5,0,0,39,18,8,5,3,10,4,3,0,0,64,3,5,5,10,9,23,30,15,7,94,0,0,0,0,0,0,4,0,0,12,3,8,0,0,3,0,3,6,0,23,5,4,8,3,6,22,16,21,4,94
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,240,136,129,149,212,197,144,44,21,1273,2452,1569,1146,1565,2132,1877,1358,550,213,12866,18,10,10,27,24,25,8,0,0,121,135,126,56,101,271,382,342,237,86,1743,0,0,0,0,0,0,0,0,0,0,76,44,23,40,57,54,35,20,4,355,19,20,23,5,15,6,0,0,0,88,281,162,117,182,281,269,223,121,30,1656,11,3,4,7,9,7,17,5,0,64,6,5,4,3,6,8,10,0,5,45,9,3,6,10,14,15,21,12,7,104,7,0,0,3,4,0,9,0,0,20,0,0,0,0,10,8,9,5,5,31,4,0,0,0,0,0,0,0,0,4,0,3,3,3,6,14,11,0,7,54,22,8,13,11,6,11,3,4,0,67,5,5,0,7,13,30,34,25,8,127,0,0,0,0,0,0,0,0,0,3,6,0,3,6,0,6,0,4,0,21,22,6,6,13,33,55,46,28,7,211
504021054,155,108,147,127,166,143,148,84,54,1121,2036,1446,1534,1415,1672,1618,1326,720,303,12073,16,8,9,26,30,21,10,6,0,126,92,77,51,95,170,267,282,237,71,1336,0,0,0,0,0,0,0,0,0,0,38,12,15,24,23,21,31,14,8,182,5,12,18,3,0,0,0,0,0,44,407,272,218,300,339,403,420,218,89,2660,6,8,4,3,8,3,0,9,0,43,0,0,3,8,6,6,9,3,0,41,11,5,6,8,14,11,19,9,9,94,18,13,5,8,9,12,4,0,0,75,0,6,0,6,5,0,0,5,0,21,5,0,0,3,0,0,0,0,0,10,6,16,15,18,16,9,19,9,4,109,20,14,8,18,19,16,12,4,0,108,15,8,8,11,19,23,37,20,9,140,0,0,0,4,3,3,7,9,7,39,13,14,7,3,13,5,7,12,3,75,15,10,5,20,17,16,34,31,16,161
504031055,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,268,248,184,163,226,159,94,37,10,1381,3734,3058,2411,2288,3078,2375,1125,520,162,18746,124,124,98,162,175,156,109,39,13,998,98,145,82,82,234,382,219,153,41,1443,0,0,0,0,0,0,0,0,0,0,124,46,62,58,51,56,34,15,11,454,0,0,0,0,0,0,0,3,0,3,705,588,440,467,588,730,436,162,56,4175,4,5,0,4,7,16,12,4,0,52,53,49,39,42,57,69,46,24,3,383,4,5,7,3,7,14,11,7,0,62,8,4,10,6,3,9,7,4,0,54,6,0,0,0,5,5,7,0,0,25,11,5,6,4,7,4,0,0,0,34,15,20,3,11,20,20,13,7,0,116,44,24,30,26,19,26,21,7,5,199,0,9,6,5,21,33,22,16,3,119,3,0,9,0,0,10,3,0,0,31,10,12,7,0,3,3,0,0,0,40,6,5,10,10,26,56,37,11,4,168
504031057,302,248,443,345,218,155,91,38,13,1854,3819,2511,3199,2753,2380,1905,1031,372,126,18093,157,91,129,220,155,166,105,25,3,1059,130,93,81,122,188,258,220,111,39,1240,0,0,0,0,0,0,0,0,0,0,103,44,62,71,56,43,30,10,0,418,0,0,0,0,0,0,0,0,0,3,840,562,558,645,579,538,422,156,49,4347,12,17,10,3,18,8,3,0,0,74,57,38,31,44,40,25,21,10,0,273,13,3,10,8,15,12,16,5,0,84,9,3,3,6,3,3,0,0,0,28,0,0,3,3,3,3,7,0,0,21,12,13,3,10,10,4,0,0,0,56,36,16,18,36,24,21,20,8,0,182,76,35,32,54,31,39,29,7,0,299,12,3,13,14,22,28,22,16,8,139,3,4,3,5,7,7,7,3,4,42,12,11,3,10,10,3,5,0,0,51,27,36,19,27,21,19,29,8,0,196
