SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
505011071,0,0,0,0,0,0,5,10,0,0,0,0,14,0,0,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,4,4,0,0,0,0,19,0,6,0,0,0,0,3,10,0,0,0,0,27,0,4,0,4,0,4,9,16,7,0,0,0,45,0,0,3,0,0,3,6,3,3,0,0,3,24,0,0,0,0,0,0,12,25,0,0,0,0,48,0,0,0,0,5,0,17,43,3,0,0,0,74,0,0,0,0,0,5,17,53,3,0,0,0,85,0,0,0,0,0,0,13,63,4,0,5,0,93,0,0,0,0,4,4,21,82,23,0,0,0,144,0,0,0,0,0,4,11,70,12,0,0,0,100,0,0,0,0,0,3,5,62,21,4,0,0,99,0,0,0,0,0,0,3,33,18,5,5,0,64,0,0,0,0,0,0,0,8,4,0,0,5,21,0,0,0,0,3
505011072,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,14,4,4,0,0,0,3,0,5,0,0,0,3,24,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,4,0,0,0,5,8,0,0,0,0,16,0,0,4,0,0,4,10,11,6,0,0,0,31,0,0,0,0,0,0,12,15,5,0,0,0,33,0,0,3,0,6,0,15,21,0,0,0,3,49,0,0,0,0,0,0,11,27,8,0,0,0,53,0,0,0,5,4,0,16,42,23,6,0,3,99,0,0,0,0,0,3,10,30,17,0,0,0,56,0,0,0,0,0,0,13,24,11,14,9,0,69,0,0,0,0,0,0,6,16,17,10,6,0,49,0,0,0,0,0,0,0,12,9,4,4,0,29,0,0,3,0,4
505011073,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,9,7,0,0,0,0,0,9,0,0,0,0,0,16,10,4,5,0,0,3,3,4,0,0,0,5,37,0,4,0,0,0,6,13,14,0,0,0,0,44,0,0,0,0,0,4,9,0,0,0,0,0,15,6,4,0,3,0,9,27,19,4,0,0,0,68,0,0,0,9,0,5,16,17,0,0,0,3,53,0,0,0,7,0,3,19,37,3,6,0,0,69,0,0,5,0,4,5,13,44,10,0,0,0,83,0,0,0,0,0,4,29,63,9,3,0,0,111,0,0,0,0,0,0,18,48,10,0,0,0,86,0,0,0,0,0,4,14,31,10,0,0,0,58,0,0,0,0,0,0,5,18,14,0,0,0,36,0,0,0,0,0,0,3,13,5,0,0,0,25,4,0,3,0,5
505011074,0,0,0,0,0,0,3,4,0,0,0,4,14,0,0,0,0,0,0,3,5,0,0,0,0,9,4,4,6,3,0,0,0,4,0,0,0,0,20,0,3,5,0,0,0,6,4,0,0,0,3,28,0,0,0,0,0,9,22,13,0,0,0,0,46,0,0,3,0,0,0,11,5,0,0,0,0,30,0,0,0,0,0,3,19,15,4,0,0,3,56,0,0,0,7,5,6,23,15,0,0,0,0,56,0,0,0,3,0,11,36,32,4,0,0,0,90,0,0,0,0,0,3,20,35,3,6,0,0,68,0,0,0,0,0,8,35,63,3,0,0,0,113,0,0,0,0,0,3,24,39,9,4,4,0,82,0,0,0,0,0,0,6,23,10,0,8,3,49,0,0,0,0,0,3,0,14,0,4,0,0,27,0,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0
505011075,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,0,5,0,0,0,0,0,5,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,10,7,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,12,0,0,0,0,28,0,0,0,0,0,0,9,11,3,0,0,0,23,0,0,0,0,0,4,5,11,5,6,0,0,30,0,0,0,0,0,0,8,18,4,0,8,0,38,0,0,0,0,0,5,15,32,21,5,11,0,88,0,0,0,0,0,0,6,37,19,4,3,7,66,0,0,0,0,4,0,0,27,27,19,32,0,111,0,0,0,0,0,0,3,10,20,12,18,0,60,0,0,0,0,0,0,0,4,9,6,12,0,34,0,0,0,0,3
505011076,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,5,0,3,39,0,47,0,0,0,0,0,0,0,0,3,7,16,0,31,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
505011077,0,0,0,0,0,3,5,14,5,0,0,3,34,0,0,0,0,0,0,4,4,3,0,0,0,14,4,7,9,3,0,3,0,11,0,0,0,4,50,5,26,9,4,4,4,11,13,0,0,0,0,80,0,11,9,7,7,4,19,20,8,0,0,4,80,0,0,4,11,4,0,12,11,0,4,0,4,54,0,0,10,15,6,11,49,34,8,0,4,0,123,4,0,7,0,3,11,47,64,10,4,0,0,145,0,0,0,0,0,11,25,75,4,0,5,0,136,0,0,0,0,3,6,38,87,12,3,0,6,156,3,0,0,0,3,11,46,143,28,5,6,0,249,0,0,4,0,3,4,22,85,17,8,0,0,145,0,0,0,0,0,3,17,63,32,3,4,4,125,0,0,0,0,0,4,11,28,13,5,0,0,66,0,0,0,0,0,0,0,13,3,4,3,0,27,0,3,5,0,0
505011078,0,0,0,0,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,4,4,3,0,0,0,0,22,0,4,10,0,0,0,5,3,0,0,0,0,23,0,0,12,0,8,0,11,7,0,0,0,0,44,0,0,3,0,0,0,0,4,0,0,0,0,14,0,0,4,0,0,3,12,21,0,0,0,0,42,0,0,8,0,0,0,7,12,4,0,0,0,39,0,0,0,0,0,5,7,27,10,0,0,0,57,0,0,0,0,0,0,5,25,3,0,0,0,40,0,0,0,4,0,4,16,45,13,0,3,0,84,0,0,0,0,0,0,6,32,11,0,0,0,56,0,0,3,0,0,6,0,15,23,6,0,0,48,0,0,0,0,0,0,0,12,14,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0
505011079,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,6,0,0,3,3,3,0,0,0,0,19,0,0,0,6,4,0,10,11,0,0,0,0,31,0,0,0,0,0,0,3,4,4,0,0,0,16,0,0,0,0,0,0,4,16,3,0,0,0,30,0,0,0,0,0,4,6,11,3,3,0,0,39,0,0,0,0,3,0,11,28,6,5,0,0,51,0,0,0,0,0,0,7,20,4,0,0,0,42,0,0,0,3,4,0,12,38,9,10,5,0,78,0,0,0,0,0,3,10,39,16,9,4,0,71,0,0,0,4,0,0,0,27,23,16,18,0,88,0,0,0,0,0,0,0,9,14,7,8,0,45,0,0,0,0,0,0,4,3,4,4,0,0,15,0,0,0,0,0
505011080,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,8,3,0,3,0,16,0,0,0,0,0,3,4,5,3,4,0,0,24,0,0,0,0,0,0,3,10,4,4,0,0,20,0,0,0,0,0,0,0,9,4,5,0,0,18,0,0,0,0,0,0,0,14,18,8,9,0,51,0,0,0,0,0,0,0,7,3,5,3,0,27,0,0,0,0,0,0,4,14,17,23,12,0,66,0,0,0,0,0,0,0,10,15,3,3,0,36,0,0,0,0,0,0,0,3,8,6,3,0,18,0,0,0,0,0
505011081,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,3,0,0,0,0,11,0,5,0,0,0,4,0,12,0,0,0,0,17,0,0,0,0,0,4,12,7,0,0,0,0,35,0,0,3,0,0,3,0,8,0,0,0,0,19,0,0,3,0,0,3,12,20,5,0,0,0,52,0,0,5,0,0,5,16,23,5,0,0,0,52,0,0,0,0,0,4,20,27,0,0,0,0,53,0,0,0,0,3,0,22,28,0,0,0,0,59,0,0,0,0,0,5,29,42,7,0,0,0,97,0,0,0,0,0,5,8,34,3,0,0,0,54,0,0,0,0,0,3,11,19,10,3,0,0,47,0,0,0,0,0,0,3,6,4,0,0,5,22,0,0,0,0,0,0,3,5,3,0,0,0,9,0,0,0,0,0
505011082,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,4,0,9,11,0,0,0,0,0,16,0,0,4,11,5,0,6,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,6,3,0,0,0,0,21,0,0,0,3,0,0,5,10,0,0,0,0,22,0,0,0,0,0,3,5,10,3,0,0,3,33,0,0,0,0,0,0,7,10,5,0,0,3,21,0,0,0,0,5,0,7,15,10,8,3,0,52,0,0,0,0,0,0,8,13,6,9,5,0,38,0,0,0,0,0,0,0,11,13,17,19,0,62,0,0,0,0,0,0,0,7,13,8,10,0,40,0,0,0,0,0,0,0,0,5,8,8,0,26,0,0,0,0,0
505011083,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,4,10,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,6,7,0,0,0,17,0,0,0,0,0,0,5,13,5,6,0,0,29,0,0,0,0,0,0,7,6,0,0,0,0,21,0,0,0,0,0,0,6,15,4,0,0,4,32,0,0,0,0,0,0,0,11,13,4,0,0,36,0,0,0,0,0,0,4,8,11,3,0,0,32,0,0,0,0,0,0,0,5,6,3,0,0,22,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0
505021084,0,0,0,0,3,0,4,3,0,0,0,3,23,6,0,0,6,0,0,0,9,0,0,0,0,22,16,35,13,5,4,0,10,3,0,0,0,0,91,20,42,12,8,4,3,13,7,4,0,0,9,122,4,5,12,9,4,13,25,24,0,0,0,0,97,0,0,9,4,4,0,12,6,7,0,0,0,43,0,5,4,18,7,18,41,31,0,0,0,0,134,5,0,6,7,8,13,57,35,6,0,0,5,147,0,0,7,6,7,21,44,46,8,0,4,6,141,0,5,9,0,5,10,50,35,4,0,0,7,127,0,0,3,7,5,18,53,85,15,3,0,0,200,0,0,5,5,0,6,47,68,7,0,4,3,147,0,0,3,0,0,6,18,56,17,0,4,0,100,0,0,0,0,0,0,19,31,11,6,0,0,75,0,0,0,0,0,0,0,8,3,0,3,0,14,0,3,5,3,8
505021085,8,3,0,4,0,3,9,12,0,0,0,0,39,4,9,5,0,0,0,4,7,0,0,0,0,28,34,44,35,12,3,8,35,19,0,0,0,11,192,52,107,33,15,6,10,28,12,0,0,0,5,263,3,21,31,14,12,16,45,20,0,0,0,4,175,0,9,44,20,9,15,48,18,0,0,0,4,169,3,6,21,16,10,28,89,32,0,0,0,9,222,0,0,20,17,16,28,113,44,0,0,0,7,251,4,3,6,6,9,31,97,50,3,0,0,7,217,0,0,9,10,3,19,79,46,0,0,0,0,166,4,0,4,5,3,21,85,69,6,0,0,5,199,0,0,0,6,0,6,54,49,0,0,0,0,114,0,0,0,0,0,6,17,10,0,0,0,4,42,0,0,5,0,0,0,13,23,0,0,0,0,33,0,0,0,0,0,0,5,3,0,0,0,0,10,4,10,5,12,11
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,4,0,4,0,0,0,0,13,3,0,3,3,29,9,13,9,0,0,0,0,0,0,0,0,0,32,36,65,25,9,7,3,3,9,0,0,0,14,167,52,103,25,20,4,6,3,7,0,0,0,7,224,6,23,33,11,4,16,21,10,4,5,0,9,136,0,3,35,13,0,6,0,6,0,0,0,3,73,4,8,7,23,8,17,27,21,5,4,8,4,127,0,6,13,6,3,16,18,40,17,0,0,3,122,0,0,8,8,11,5,34,47,14,6,0,3,132,0,0,5,7,0,8,30,48,16,4,0,3,136,0,4,4,8,7,15,40,101,31,4,8,4,235,0,0,0,3,0,10,39,88,29,7,0,6,188,0,4,0,5,6,7,20,79,51,19,11,3,202,0,0,0,0,0,0,17,65,49,15,11,0,165,0,0,0,0,0,0,0,25,35,16,7,0,86,0,0,4,12,5
505021089,0,0,0,0,0,0,0,3,3,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,0,10,0,7,6,3,3,0,0,0,0,0,0,4,35,8,20,16,7,0,5,3,11,0,0,0,0,80,0,6,16,0,7,3,9,6,0,0,0,0,46,0,0,10,0,4,0,4,0,0,0,0,0,16,0,0,7,3,5,5,21,25,3,0,0,5,72,0,0,3,0,0,11,22,16,3,0,0,3,68,0,0,0,9,0,8,6,23,12,0,0,0,68,0,0,0,7,4,9,24,26,9,7,0,4,89,0,0,0,6,8,4,25,40,17,10,5,3,113,0,0,0,0,0,3,20,46,9,11,3,4,98,0,0,0,0,0,6,10,35,26,27,32,0,139,0,0,0,3,0,0,6,20,19,11,17,5,85,0,0,0,0,0,4,3,9,8,11,9,0,42,0,0,0,0,3
505021090,0,3,3,3,3,4,11,20,4,0,0,5,62,6,6,4,5,0,0,4,3,0,0,0,0,35,30,42,24,4,10,4,19,26,0,0,3,9,175,30,79,30,9,7,10,25,23,0,0,5,5,215,6,11,17,16,13,19,50,37,4,0,0,9,188,0,3,33,15,6,12,22,26,0,0,0,3,115,4,11,11,24,10,26,68,56,0,0,5,8,221,0,3,12,14,8,31,78,70,3,0,0,3,224,0,0,4,14,12,24,92,104,4,0,4,6,263,0,0,3,11,8,11,82,92,6,0,3,4,220,5,0,5,6,3,15,101,149,7,0,0,0,297,0,0,3,4,0,9,56,98,12,0,0,0,175,0,0,0,4,4,5,21,59,4,0,0,0,104,0,0,0,4,0,3,17,59,8,0,0,0,91,0,0,0,0,0,0,5,20,6,0,0,0,36,7,3,11,8,10
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,3,3,0,15,11,0,4,5,4,37,3,0,0,0,6,0,0,7,0,0,0,0,21,7,6,5,8,5,8,17,9,0,6,0,3,71,7,15,8,9,8,9,19,7,0,4,0,8,102,0,0,11,3,16,17,34,16,0,0,6,0,110,0,3,6,0,0,4,4,4,4,0,0,3,32,0,0,3,11,15,15,43,36,3,3,3,0,145,0,3,4,10,12,41,84,32,14,0,0,0,208,0,0,6,4,4,32,76,53,18,5,3,4,201,0,0,0,8,4,15,80,64,15,14,5,0,209,0,0,3,0,9,22,95,118,36,13,12,5,309,0,0,0,0,4,14,72,98,35,9,6,0,243,0,0,0,3,7,14,34,105,50,29,40,9,284,4,0,0,3,3,6,27,63,42,18,27,0,197,0,0,0,0,0,0,3,26,35,18,26,4,111,0,0,5,3,4
505021093,0,0,0,6,6,4,7,3,0,3,0,0,21,4,0,0,5,0,0,4,6,0,0,0,0,17,7,11,3,12,5,12,10,0,0,0,0,0,58,16,14,10,9,4,4,3,7,0,0,0,0,75,0,0,11,13,13,23,18,4,0,0,0,0,91,0,0,12,0,0,3,13,0,0,0,0,3,38,0,3,7,9,9,32,36,14,3,0,0,4,110,0,0,3,11,18,47,41,19,7,6,0,0,149,0,0,0,5,14,34,54,24,12,0,0,4,151,0,0,0,7,7,22,51,27,5,0,0,0,115,0,0,4,3,4,23,66,42,15,10,8,3,181,0,0,0,5,6,18,33,30,13,4,7,6,116,0,0,0,3,0,5,15,23,18,6,18,0,85,0,0,0,0,0,3,10,14,9,6,16,0,67,0,0,0,0,0,0,3,4,7,0,8,0,29,0,0,0,3,4
505021094,0,0,0,0,0,5,0,3,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,10,5,23,3,0,0,0,0,3,0,0,0,0,42,20,29,14,5,0,3,8,0,0,0,0,0,79,4,4,9,8,3,5,7,13,0,0,0,3,59,0,0,8,3,0,0,4,0,4,0,0,0,20,0,4,10,10,4,7,15,11,8,0,4,0,59,0,0,5,4,5,9,24,12,0,0,0,0,59,0,0,4,9,0,7,17,16,0,0,0,5,54,0,0,4,3,0,4,16,21,5,3,0,0,59,0,0,0,0,0,4,22,31,12,7,4,0,87,0,0,0,0,3,3,9,22,6,10,3,0,61,0,0,0,0,0,3,6,20,13,8,21,0,68,0,0,0,0,0,0,6,12,13,6,9,0,58,0,0,0,0,0,0,3,3,8,4,8,0,23,0,0,3,4,0
505021095,0,0,7,0,9,8,14,5,0,0,0,0,34,4,0,3,0,0,0,9,8,0,0,0,3,28,12,18,19,11,7,12,14,6,3,0,0,0,94,14,22,24,13,6,14,19,4,0,0,0,3,120,0,3,26,21,13,42,46,20,0,0,0,13,179,0,4,16,7,4,8,27,9,0,0,0,5,74,4,0,8,19,11,39,69,25,0,0,0,8,180,4,0,9,14,9,34,70,31,3,5,5,9,188,0,0,3,9,17,40,107,49,7,0,0,4,237,0,0,4,0,7,25,89,58,10,5,0,6,200,0,0,0,7,15,35,103,84,13,3,0,5,264,0,0,0,3,7,18,60,70,13,0,0,0,173,0,0,0,0,0,10,42,59,24,5,3,4,151,0,0,0,0,4,4,22,26,15,4,10,3,87,0,0,0,0,0,0,5,7,4,3,0,0,22,0,0,0,0,6
505021096,0,0,0,0,0,0,6,0,0,0,5,0,12,0,0,0,0,0,0,4,3,0,0,0,0,11,8,0,0,4,5,0,5,0,0,3,0,0,28,0,6,0,7,5,6,7,0,0,0,0,0,29,3,0,6,5,0,14,17,10,0,0,0,0,60,0,0,4,0,0,3,8,3,0,4,0,0,18,0,0,5,9,0,11,26,9,0,0,0,3,61,0,0,0,9,0,10,30,15,0,0,0,5,69,0,0,0,3,3,9,33,23,3,0,0,3,82,0,0,0,0,8,10,29,31,6,0,0,0,99,0,0,0,0,3,8,39,42,11,0,4,3,124,0,0,0,0,0,9,19,26,10,0,4,0,67,0,0,0,0,0,5,14,26,16,10,39,4,112,0,0,0,3,0,0,8,14,17,15,17,3,72,0,0,0,0,0,0,0,7,10,4,18,0,55,0,0,6,4,0
505021097,0,0,4,0,6,9,9,4,6,6,0,0,45,0,0,4,3,0,0,0,4,0,0,0,0,19,7,6,17,14,11,19,15,8,0,0,0,0,89,17,13,20,18,18,13,25,0,0,0,0,5,127,5,7,21,20,36,34,37,11,4,0,5,9,182,0,0,3,4,15,0,13,10,0,0,0,3,48,8,0,6,10,21,42,71,33,6,0,0,3,194,3,6,7,11,20,36,86,38,6,4,0,0,206,0,0,6,12,17,38,74,52,6,4,0,3,214,0,0,0,5,11,21,71,50,11,0,3,0,171,0,0,4,4,12,22,73,75,16,6,4,0,221,0,0,5,4,9,15,47,67,20,3,0,9,166,0,0,6,4,3,9,26,39,24,7,3,0,118,0,0,0,0,0,5,19,31,19,5,3,3,89,0,0,0,0,0,4,0,9,14,0,0,5,39,0,0,0,3,5
505021301,0,0,0,0,0,0,3,0,0,0,0,3,10,4,4,0,0,0,0,0,3,0,0,0,4,14,9,25,6,0,4,0,8,3,3,0,0,0,48,19,33,0,3,0,5,3,0,0,0,0,4,68,3,6,3,0,4,9,13,5,0,0,0,0,45,0,0,10,3,0,3,4,0,0,0,0,0,30,0,7,5,4,0,8,13,10,0,3,0,5,50,0,0,5,5,3,7,12,9,0,0,0,6,50,0,0,0,0,0,0,12,18,0,0,0,0,35,0,0,0,3,0,0,18,19,0,0,0,0,44,0,0,0,0,3,5,24,20,12,0,0,0,65,0,0,0,0,3,3,10,13,0,3,0,0,46,0,0,0,0,0,0,5,15,7,0,4,0,27,0,0,0,0,3,0,0,11,3,7,0,0,21,0,0,0,0,0,0,0,3,7,0,0,0,12,4,0,5,0,0
505021302,0,0,0,0,0,4,4,6,0,0,0,0,20,5,0,0,4,0,0,0,0,0,0,0,0,6,15,5,6,8,5,0,7,3,5,0,0,4,57,14,16,11,9,5,22,8,8,3,0,0,5,100,0,0,15,12,9,19,34,13,0,0,0,4,111,0,0,7,0,0,9,15,5,0,0,0,0,43,0,3,9,6,9,19,52,20,5,0,3,3,127,0,0,4,7,9,23,57,38,5,0,3,5,152,0,0,3,4,9,22,62,47,4,0,3,0,170,0,0,5,3,0,8,44,24,10,5,0,3,111,0,0,0,0,6,18,64,60,13,3,0,5,171,0,0,0,0,0,4,35,48,8,0,0,0,110,0,0,0,5,0,4,18,40,12,0,0,0,78,0,0,0,0,0,7,9,15,6,0,5,0,51,0,0,0,0,0,0,3,8,6,0,0,0,23,0,0,0,4,0
