SA2_CODE_2021,UOL_Pe_ex_Da_C11_P,UOL_Pe_ex_Da_C16_M,UOL_Pe_ex_Da_C16_F,UOL_Pe_ex_Da_C16_P,UOL_Pe_ex_Da_C21_M,UOL_Pe_ex_Da_C21_F,UOL_Pe_ex_Da_C21_P,UOL_Portuguese_C11_M,UOL_Portuguese_C11_F,UOL_Portuguese_C11_P,UOL_Portuguese_C16_M,UOL_Portuguese_C16_F,UOL_Portuguese_C16_P,UOL_Portuguese_C21_M,UOL_Portuguese_C21_F,UOL_Portuguese_C21_P,UOL_Punjabi_C11_M,UOL_Punjabi_C11_F,UOL_Punjabi_C11_P,UOL_Punjabi_C16_M,UOL_Punjabi_C16_F,UOL_Punjabi_C16_P,UOL_Punjabi_C21_M,UOL_Punjabi_C21_F,UOL_Punjabi_C21_P,UOL_Russian_C11_M,UOL_Russian_C11_F,UOL_Russian_C11_P,UOL_Russian_C16_M,UOL_Russian_C16_F,UOL_Russian_C16_P,UOL_Russian_C21_M,UOL_Russian_C21_F,UOL_Russian_C21_P,UOL_Serbian_C11_M,UOL_Serbian_C11_F,UOL_Serbian_C11_P,UOL_Serbian_C16_M,UOL_Serbian_C16_F,UOL_Serbian_C16_P,UOL_Serbian_C21_M,UOL_Serbian_C21_F,UOL_Serbian_C21_P,UOL_Sinhalese_C11_M,UOL_Sinhalese_C11_F,UOL_Sinhalese_C11_P,UOL_Sinhalese_C16_M,UOL_Sinhalese_C16_F,UOL_Sinhalese_C16_P,UOL_Sinhalese_C21_M,UOL_Sinhalese_C21_F,UOL_Sinhalese_C21_P,UOL_Spanish_C11_M,UOL_Spanish_C11_F,UOL_Spanish_C11_P,UOL_Spanish_C16_M,UOL_Spanish_C16_F,UOL_Spanish_C16_P,UOL_Spanish_C21_M,UOL_Spanish_C21_F,UOL_Spanish_C21_P,UOL_Tagalog_C11_M,UOL_Tagalog_C11_F,UOL_Tagalog_C11_P,UOL_Tagalog_C16_M,UOL_Tagalog_C16_F,UOL_Tagalog_C16_P,UOL_Tagalog_C21_M,UOL_Tagalog_C21_F,UOL_Tagalog_C21_P,UOL_Tamil_C11_M,UOL_Tamil_C11_F,UOL_Tamil_C11_P,UOL_Tamil_C16_M,UOL_Tamil_C16_F,UOL_Tamil_C16_P,UOL_Tamil_C21_M,UOL_Tamil_C21_F,UOL_Tamil_C21_P,UOL_Thai_C11_M,UOL_Thai_C11_F,UOL_Thai_C11_P,UOL_Thai_C16_M,UOL_Thai_C16_F,UOL_Thai_C16_P,UOL_Thai_C21_M,UOL_Thai_C21_F,UOL_Thai_C21_P,UOL_Turkish_C11_M,UOL_Turkish_C11_F,UOL_Turkish_C11_P,UOL_Turkish_C16_M,UOL_Turkish_C16_F,UOL_Turkish_C16_P,UOL_Turkish_C21_M,UOL_Turkish_C21_F,UOL_Turkish_C21_P,UOL_Urdu_C11_M,UOL_Urdu_C11_F,UOL_Urdu_C11_P,UOL_Urdu_C16_M,UOL_Urdu_C16_F,UOL_Urdu_C16_P,UOL_Urdu_C21_M,UOL_Urdu_C21_F,UOL_Urdu_C21_P,UOL_Viet_C11_M,UOL_Viet_C11_F,UOL_Viet_C11_P,UOL_Viet_C16_M,UOL_Viet_C16_F,UOL_Viet_C16_P,UOL_Viet_C21_M,UOL_Viet_C21_F,UOL_Viet_C21_P,UOL_Other_C11_M,UOL_Other_C11_F,UOL_Other_C11_P,UOL_Other_C16_M,UOL_Other_C16_F,UOL_Other_C16_P,UOL_Other_C21_M,UOL_Other_C21_F,UOL_Other_C21_P,Lang_used_home_NS_C11_M,Lang_used_home_NS_C11_F,Lang_used_home_NS_C11_P,Lang_used_home_NS_C16_M,Lang_used_home_NS_C16_F,Lang_used_home_NS_C16_P,Lang_used_home_NS_C21_M,Lang_used_home_NS_C21_F,Lang_used_home_NS_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
506051138,29,19,18,39,14,16,32,0,0,0,5,3,6,8,6,15,11,10,18,67,57,122,123,107,233,0,0,4,5,11,17,13,14,24,5,3,9,3,8,13,9,3,9,7,12,20,36,35,72,36,49,87,19,17,40,32,25,62,30,32,62,40,48,88,94,127,221,113,123,238,20,18,32,70,67,134,69,74,147,9,20,31,10,39,50,18,51,73,12,10,17,6,10,17,8,13,22,0,0,5,18,14,33,39,35,81,8,10,23,11,12,21,15,17,33,349,342,689,588,594,1179,654,732,1379,446,380,826,505,490,993,560,464,1020,7874,8059,15935,9241,9421,18666,9801,9925,19729
506051139,0,0,0,0,3,0,6,7,8,17,4,7,11,13,6,19,0,3,0,7,15,23,13,11,23,3,10,8,0,11,11,4,6,10,5,3,15,11,10,19,9,5,19,0,0,0,12,13,21,13,6,25,9,6,15,11,16,24,11,9,16,27,22,51,48,53,101,50,56,112,0,0,0,3,0,4,3,8,11,7,20,31,5,22,22,8,30,38,0,4,6,0,6,6,0,0,0,3,0,6,0,3,3,3,3,5,3,3,9,12,20,36,10,18,26,121,152,277,160,191,347,164,197,361,397,313,711,455,415,870,317,244,558,5911,5867,11781,6119,6188,12307,6029,6169,12198
506051140,6,0,5,5,3,6,5,3,0,0,4,6,9,7,10,19,6,4,8,0,8,6,5,11,16,0,3,4,6,16,21,3,18,18,10,11,22,16,10,28,14,7,20,0,0,0,8,7,12,7,7,13,8,9,13,12,9,15,11,15,28,0,8,3,3,9,18,7,9,16,0,0,0,4,6,9,13,8,13,14,23,35,11,27,37,8,34,48,6,3,6,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,0,0,9,4,6,7,105,127,236,146,162,308,129,142,275,275,268,543,368,346,708,258,244,501,7147,7374,14523,7312,7580,14891,7442,7693,15136
506051141,0,0,0,0,0,0,0,0,0,0,0,4,8,7,12,12,0,0,0,5,8,15,3,8,14,0,5,4,12,12,20,7,10,18,10,5,12,6,0,8,5,4,6,0,0,0,0,0,0,0,5,3,4,12,18,8,3,12,12,0,11,0,8,3,7,12,16,3,6,11,0,6,9,3,3,4,3,0,5,4,9,11,8,18,21,6,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,5,4,9,5,11,14,90,104,194,124,121,239,98,111,212,289,221,505,336,275,612,243,171,412,5596,5726,11323,5787,5803,11591,5832,5866,11698
506061142,5,8,9,16,23,20,48,3,7,4,11,9,17,5,12,15,4,0,4,160,136,300,271,274,546,0,0,0,0,0,4,6,4,5,0,0,0,0,3,7,4,4,9,0,0,0,13,15,27,16,20,34,7,6,14,10,10,18,9,23,35,4,7,13,19,32,48,67,63,135,0,0,5,32,27,55,49,43,92,0,7,7,7,18,26,10,21,28,0,0,0,3,0,3,3,0,4,3,0,4,31,24,56,41,43,80,0,0,0,7,6,14,4,15,17,96,120,217,400,425,826,520,596,1115,186,144,329,484,406,887,450,383,829,4052,4110,8158,7978,8133,16108,9986,10481,20471
506061143,0,0,0,0,0,0,0,0,3,3,0,5,8,6,9,5,0,0,0,6,5,14,4,10,14,0,0,0,0,0,4,0,0,0,0,0,0,4,4,12,15,5,14,0,0,0,0,0,0,0,0,0,7,8,17,12,5,20,11,14,23,7,6,4,12,9,23,11,7,15,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,8,3,11,7,12,18,33,44,73,59,68,121,77,76,151,116,86,201,190,155,343,196,124,324,2866,2820,5686,3248,3101,6350,3610,3559,7165
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,5,0,4,6,4,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,28,50,25,34,59,32,36,64,323,85,408,507,179,686,514,124,643,2130,1825,3955,2407,2008,4416,2506,2093,4607
506071145,127,76,82,153,73,74,148,7,15,24,25,35,65,19,26,51,16,10,25,22,14,36,13,18,32,17,26,45,11,18,26,9,18,20,4,10,11,0,5,7,3,4,10,23,17,37,22,29,56,24,30,59,35,34,73,63,55,119,67,63,132,9,17,30,11,32,40,13,25,35,14,10,29,13,15,27,21,19,36,20,38,54,23,53,77,17,47,64,0,3,4,9,14,29,7,11,20,17,15,29,13,5,24,25,12,40,19,25,47,21,26,50,23,37,62,218,247,468,241,268,511,245,301,550,396,352,758,470,521,990,362,367,735,6252,7151,13401,6541,7469,14014,6809,7765,14575
506071146,89,62,59,120,50,49,97,12,11,25,4,10,18,12,8,20,17,9,33,9,13,22,15,10,26,8,4,7,3,3,8,5,6,5,7,9,14,14,3,14,9,9,12,17,12,30,9,9,17,15,13,32,33,26,58,37,28,66,24,26,48,3,16,17,10,20,25,3,8,10,12,15,23,16,18,36,22,25,44,7,18,29,19,28,54,13,22,27,18,12,30,12,14,21,11,14,26,20,6,24,15,6,28,57,15,72,29,35,60,34,39,73,37,35,73,285,265,555,264,321,583,212,262,471,319,294,612,297,316,614,304,283,584,5475,5502,10975,5728,5724,11453,5893,5763,11653
506071147,77,78,79,157,40,50,95,31,35,65,27,31,61,26,33,66,18,16,31,22,12,31,20,25,40,10,10,20,26,31,52,14,28,43,17,7,22,17,16,25,20,17,31,3,0,10,16,20,33,13,12,28,60,72,123,79,75,151,97,91,190,15,26,37,3,18,25,13,34,50,19,6,30,17,13,36,30,23,50,22,34,53,15,28,40,24,45,70,14,16,24,7,11,18,5,7,13,17,11,29,17,17,33,12,8,25,34,45,80,60,83,138,61,75,132,257,261,520,248,260,502,251,289,538,606,510,1120,619,589,1209,452,436,883,8217,8222,16439,8310,8269,16576,8571,8653,17226
507011148,29,43,47,93,58,72,126,31,39,68,42,50,87,56,54,110,20,11,35,52,31,82,89,70,153,6,15,14,13,23,32,15,26,44,26,27,47,23,28,51,28,30,58,28,24,48,40,44,82,50,62,115,55,57,109,64,69,133,90,93,187,27,31,53,44,48,90,69,94,166,28,19,45,34,33,69,54,45,102,6,11,13,8,21,33,15,35,47,0,0,3,3,6,8,3,5,7,0,3,3,25,17,44,47,42,87,8,15,25,16,23,38,26,34,59,199,215,415,274,287,561,379,417,794,297,264,561,366,346,711,362,286,641,7055,7140,14197,8656,8878,17533,10664,11086,21746
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,3,11,6,16,4,5,7,14,4,21
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,4,8,3,8,3,5,6,90,105,199,96,122,218,91,105,199,5,0,5,0,0,5,3,0,4,0,4,4,6,5,16,11,15,24,27,31,66,34,44,79,45,54,93,0,0,0,0,0,0,0,0,0,22,20,45,14,25,39,20,33,54,34,15,55,63,36,99,59,53,111,0,0,0,0,0,0,0,4,4,0,3,3,0,7,13,6,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,11,9,21,5,13,19,5,10,20,68,84,157,104,113,219,84,108,193,167,114,281,198,192,391,277,230,506,3722,3806,7523,4308,4458,8768,4844,4979,9816
507011153,14,7,5,15,19,14,31,44,42,93,50,36,87,50,50,100,8,0,8,4,3,12,11,9,23,11,14,29,11,18,27,13,15,25,16,5,28,19,15,34,18,20,41,0,4,4,3,4,7,6,4,10,38,48,87,46,45,91,49,60,108,22,25,50,39,28,68,23,32,52,0,0,0,0,3,4,10,4,16,5,9,9,5,12,14,5,9,17,4,8,13,7,6,12,8,7,15,0,0,6,5,5,4,3,0,5,9,3,14,4,7,17,9,22,30,97,121,217,98,137,238,111,133,243,178,155,335,275,256,536,239,192,426,3811,3941,7746,3962,4184,8145,4155,4347,8503
507011154,6,4,5,9,14,9,24,113,118,232,101,109,206,86,93,178,8,7,16,8,4,17,11,8,19,0,7,6,0,9,11,7,10,14,62,50,109,29,43,76,44,45,95,0,0,5,10,11,14,3,3,4,55,52,101,59,47,102,49,60,110,45,38,83,81,64,138,29,51,81,11,0,11,9,10,15,10,10,22,6,18,24,14,22,35,9,30,39,9,3,9,3,3,9,8,4,8,3,0,8,6,0,4,13,3,14,6,14,23,11,23,34,14,25,42,175,198,377,203,226,432,165,235,406,297,227,523,450,459,908,441,385,827,4875,4978,9856,5094,5292,10385,5500,5826,11327
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,0,0,3,9,4,10,11,6,18,4,4,10
507011158,0,0,0,0,0,3,3,0,0,0,10,15,25,20,35,54,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,5,10,6,6,5,3,5,6,13,10,10,17,0,0,0,0,0,5,3,0,0,0,0,0,9,3,9,15,17,28,0,0,0,0,5,4,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,4,5,3,7,8,4,17,35,37,75,44,63,106,29,22,50,115,124,241,88,76,160,291,292,578,1148,1239,2382,1832,1905,3741
507011159,10,10,11,21,28,19,46,62,61,131,54,71,125,53,64,117,18,4,25,26,20,40,24,21,48,4,9,11,12,12,25,17,13,30,46,41,84,35,31,63,33,25,59,12,7,26,6,6,11,11,10,19,46,59,106,45,54,100,45,62,106,76,53,123,74,58,137,47,53,93,9,13,22,18,14,33,16,13,25,8,27,43,12,38,48,20,37,56,4,4,8,0,6,8,5,0,6,0,3,4,12,12,30,37,29,66,23,15,41,21,29,47,23,28,49,166,190,352,206,215,423,204,226,430,204,161,366,352,319,667,334,285,618,5486,5564,11044,5744,5727,11466,5875,5851,11723
507011160,4,9,14,21,7,5,19,136,142,279,131,133,260,124,150,280,4,0,0,18,16,35,6,4,9,0,7,7,7,4,14,10,10,19,63,61,123,75,76,155,79,84,160,3,7,11,3,8,11,5,4,13,20,27,46,27,32,58,43,45,95,84,71,155,160,146,310,89,100,181,9,8,13,3,0,6,0,5,6,4,8,12,7,16,21,12,14,29,0,0,0,0,6,7,3,0,7,5,0,4,3,0,7,0,8,6,12,8,19,11,12,22,8,18,32,156,174,322,173,173,349,188,202,391,180,166,349,361,411,771,271,195,462,4479,4610,9090,4891,5211,10106,5485,5779,11268
507011161,16,44,37,84,69,58,130,50,56,101,65,70,128,68,81,145,22,20,40,42,34,79,60,57,113,11,8,21,18,27,48,22,34,57,32,51,89,37,37,81,51,60,113,23,21,37,26,28,58,33,38,77,67,73,142,88,103,186,77,95,175,44,48,84,98,108,201,152,158,316,9,10,26,37,30,69,40,59,95,10,18,25,14,22,33,12,39,49,7,3,4,3,4,4,0,0,0,9,11,18,30,22,53,52,46,92,35,27,61,16,25,43,30,40,65,211,206,412,330,339,664,395,446,841,265,260,525,431,415,846,343,294,643,5467,5479,10947,7341,7563,14909,8632,8827,17454
507011163,8,4,0,9,3,3,5,72,83,153,76,77,158,71,75,145,0,0,0,6,5,10,0,0,7,4,0,4,9,15,24,9,19,23,46,38,88,37,33,68,39,49,85,0,0,0,0,3,0,6,4,10,23,32,55,32,44,74,37,39,73,43,34,70,73,78,149,48,58,108,0,0,4,0,0,0,4,4,4,6,14,20,13,22,33,11,22,29,0,6,8,0,4,7,3,10,11,0,0,0,3,0,3,0,0,0,6,0,3,4,7,9,9,11,17,102,102,201,139,130,269,115,128,244,224,192,413,245,254,502,185,157,344,3612,3512,7125,3734,3746,7476,3781,3851,7631
507011259,0,5,3,7,11,7,19,68,74,151,63,72,128,61,73,128,0,0,0,11,12,20,14,5,20,4,6,11,5,14,18,14,15,31,45,36,84,45,53,99,46,55,100,5,3,10,5,5,4,9,4,7,49,55,102,31,45,76,40,55,92,29,10,38,80,74,145,142,163,303,0,0,0,0,6,3,8,0,10,0,3,5,9,16,19,6,21,25,0,0,0,0,0,3,4,3,9,0,0,0,0,0,0,3,4,15,6,6,6,4,8,13,9,5,16,91,120,209,123,134,257,182,218,404,144,146,285,229,230,457,224,194,420,3272,3262,6534,4084,4147,8234,5014,5116,10128
507011260,28,17,11,26,17,13,31,5,4,6,0,0,3,0,0,0,14,11,23,8,5,13,3,6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7,5,3,3,12,9,5,16,10,10,15,4,0,3,9,3,8,0,0,0,0,0,0,4,5,10,6,11,17,7,8,15,8,4,5,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,8,11,0,9,13,24,29,48,30,31,58,34,33,67,88,34,119,69,52,123,45,19,64,1469,1266,2740,1357,1233,2596,1249,1198,2446
507021164,9,3,3,8,9,5,12,9,18,24,13,18,36,11,21,36,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,4,4,4,0,5,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,21,17,27,12,14,24,23,14,39,0,8,11,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,8,8,4,6,4,3,4,7,0,3,4,0,6,10,5,4,6,3,0,3,0,0,0,0,0,0,3,7,8,6,8,14,0,5,5,44,57,93,36,59,95,32,59,95,178,149,328,248,248,489,163,169,335,3351,3577,6931,3540,3835,7375,3721,4102,7819
507021165,11,11,8,17,6,12,21,46,61,105,41,59,97,35,68,100,0,3,6,4,4,15,3,0,5,10,9,16,4,7,17,12,24,32,15,14,34,4,15,16,15,10,22,6,3,4,3,6,7,0,4,4,52,52,100,58,57,114,75,98,167,10,10,19,18,24,41,16,24,43,9,0,15,3,5,7,0,4,8,0,19,21,7,19,29,0,23,20,0,0,0,4,4,10,4,0,4,4,0,9,6,0,5,0,0,0,6,14,19,12,7,19,11,14,21,167,159,329,150,183,330,159,210,367,507,408,909,862,824,1683,654,468,1118,6573,6677,13250,7214,7630,14844,8140,8579,16720
507021166,18,15,13,28,12,13,21,68,93,157,81,93,168,65,67,138,3,0,5,6,5,11,3,4,11,0,4,4,6,12,19,4,13,19,41,34,78,26,22,47,27,28,58,0,0,0,3,3,8,4,0,5,53,55,105,58,54,106,75,81,151,13,17,25,15,23,34,7,16,24,0,3,4,3,12,17,0,0,0,13,14,21,12,26,38,7,23,29,5,5,10,3,3,10,6,6,18,0,0,0,4,0,8,3,0,3,10,10,12,6,10,16,12,15,24,174,200,369,183,187,370,171,187,366,324,278,604,492,519,1010,435,444,878,6495,6950,13450,6924,7449,14370,7460,7911,15372
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,4,14,0,17,4,3,5
507031169,6,17,11,30,16,14,27,11,23,33,35,38,75,36,26,58,5,8,13,227,183,410,452,388,836,0,0,8,8,10,21,11,11,23,22,19,40,32,29,59,42,33,76,9,6,13,31,29,58,36,30,73,23,17,39,51,40,91,48,53,95,31,30,60,245,261,505,389,499,888,10,6,14,35,30,67,41,44,89,9,17,24,10,32,38,12,46,56,0,0,0,0,0,0,0,0,0,6,4,13,36,33,71,45,32,73,5,4,15,12,8,21,8,15,21,175,189,370,487,510,998,563,647,1209,242,195,435,412,336,745,476,353,826,3863,3965,7829,7005,7002,14015,8907,9045,17953
507031170,9,4,3,5,3,0,9,4,5,13,19,10,26,11,11,26,0,0,4,10,11,18,14,10,19,0,0,0,0,3,9,3,0,6,5,0,5,12,3,15,13,6,14,7,5,10,3,5,12,3,9,11,29,28,56,11,19,35,14,14,24,32,33,68,57,66,125,58,52,102,0,0,0,0,0,0,0,0,5,5,19,17,0,15,19,7,20,30,0,0,0,0,0,0,0,0,0,6,0,4,10,6,16,9,10,18,8,11,19,14,13,34,14,22,33,92,121,213,131,167,298,114,135,252,396,381,774,350,304,658,270,228,497,3596,3772,7368,3800,3867,7670,3729,3705,7434
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,5,7,10,18,6,0,5,3,5,7,46,61,113,31,33,66,39,40,75
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,3,12,0,14,16,12,26,15,10,24
507031174,10,6,3,11,9,3,10,17,14,31,17,19,37,18,16,33,18,9,27,29,20,40,26,26,48,0,8,8,5,12,20,7,17,27,23,20,51,21,24,48,21,23,40,4,4,7,15,15,28,14,15,31,35,33,66,37,37,78,32,40,73,46,45,92,89,99,188,130,149,287,3,4,6,11,9,20,15,12,27,5,22,32,4,26,27,12,37,49,0,0,0,0,0,0,0,0,0,3,0,3,10,11,16,11,8,18,12,10,20,17,20,30,11,20,30,150,155,302,181,193,375,177,203,379,448,335,783,529,495,1027,436,356,797,5447,5402,10842,5490,5472,10963,5700,5591,11286
507031261,0,7,4,10,11,3,14,0,6,6,12,8,23,23,22,46,0,0,0,26,21,44,83,75,159,0,0,0,4,3,8,4,9,8,0,0,0,10,5,11,6,10,18,0,0,0,3,9,11,6,10,21,4,4,4,21,20,38,32,32,68,0,0,0,32,27,62,56,67,122,0,0,0,20,21,37,19,25,43,0,0,0,0,4,6,3,11,16,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,18,18,38,7,5,11,7,8,14,9,16,26,6,18,30,88,88,178,180,197,378,653,55,710,1099,146,1245,1364,109,1473,1914,1148,3066,3624,2559,6185,5094,3992,9084
507041175,99,70,67,136,87,97,181,10,9,18,10,17,27,18,18,38,4,0,7,16,10,23,14,15,32,0,5,5,6,13,23,3,11,19,3,0,9,11,18,24,16,21,35,13,15,28,27,21,42,22,23,52,24,21,43,35,32,62,26,27,54,15,19,38,5,17,22,5,10,13,18,13,26,14,14,25,25,22,45,0,9,9,8,19,32,10,20,30,0,0,9,5,0,5,7,4,8,0,0,5,3,4,4,0,6,11,14,6,19,13,22,39,21,30,51,143,169,313,136,176,312,159,187,345,402,282,680,253,250,505,188,188,379,5108,5517,10622,5300,5732,11037,5600,6123,11725
507041176,7,11,7,13,5,3,14,7,5,7,0,0,4,0,3,0,9,0,9,7,4,10,3,3,10,3,5,10,6,7,5,3,9,10,0,0,3,0,0,0,0,0,0,14,10,27,14,13,26,12,18,30,10,15,28,11,9,18,11,13,24,0,3,0,0,4,5,3,8,6,8,9,16,15,15,34,22,23,44,0,7,6,0,7,5,11,18,25,3,0,4,0,0,3,0,0,8,3,6,5,0,3,3,0,10,7,9,6,14,4,5,10,6,11,18,63,66,119,50,55,102,47,48,97,61,53,111,63,75,139,62,58,113,1851,1886,3740,1817,1899,3717,1867,1969,3832
507041177,32,16,17,26,12,12,27,14,21,35,20,23,42,27,35,62,7,0,6,9,10,13,4,6,12,5,13,11,6,14,18,6,25,33,8,3,9,7,5,13,7,6,14,0,4,3,4,4,6,3,0,3,34,34,69,42,48,91,48,61,110,11,13,32,16,28,38,5,18,20,3,4,7,3,4,15,0,4,5,8,11,17,15,18,30,8,33,43,3,0,3,0,4,3,3,3,5,0,3,6,0,0,0,0,0,0,5,14,19,3,11,22,0,5,13,115,113,229,136,152,281,105,159,263,304,277,578,392,416,807,313,305,614,6071,6891,12955,6449,7235,13681,6939,7836,14778
507041178,124,90,98,187,93,101,196,11,15,27,19,30,47,15,20,32,13,8,18,18,15,36,19,23,44,8,14,25,16,28,42,15,19,37,7,3,18,12,12,24,16,14,30,4,19,17,28,20,47,25,22,44,39,36,74,44,52,95,37,56,95,10,11,23,14,24,40,9,17,22,19,17,37,23,17,44,19,26,44,17,33,46,12,17,31,23,31,52,6,4,4,3,6,10,11,5,15,5,6,12,18,12,31,15,7,27,16,16,32,21,25,45,15,32,53,138,175,317,149,197,347,173,202,375,318,287,606,345,344,685,250,232,481,6612,7265,13872,6974,7475,14448,7492,7988,15476
507041179,13,9,9,20,15,15,30,6,7,18,11,16,31,15,11,23,19,15,28,15,15,35,17,20,32,0,4,4,4,13,14,6,9,18,9,3,8,3,7,9,5,3,9,22,29,49,27,22,52,31,37,61,11,7,21,16,24,36,10,11,24,5,9,15,0,8,14,7,9,14,42,44,90,43,53,98,52,53,108,0,4,8,0,9,12,11,16,22,0,0,0,0,0,0,3,0,3,7,13,17,5,0,5,36,26,65,9,4,10,8,10,20,6,18,22,80,90,171,115,115,229,111,119,232,125,161,283,102,128,234,151,135,285,3631,3910,7542,3762,3984,7743,3883,4148,8030
507041180,30,21,25,42,31,37,67,10,16,26,13,11,23,15,27,43,28,30,56,30,34,69,45,35,77,5,10,13,3,7,13,8,15,22,4,0,3,6,3,10,0,0,3,6,5,18,15,10,28,18,14,29,23,25,43,21,34,48,22,30,46,0,3,11,0,10,14,4,14,17,24,24,47,24,28,52,33,35,66,13,14,24,0,11,15,4,22,26,0,0,7,6,3,10,0,0,0,6,0,4,3,0,5,7,0,9,8,13,15,11,16,30,15,23,42,116,119,236,101,123,229,111,128,239,137,88,226,147,124,275,114,92,206,5548,5547,11095,5326,5399,10729,5366,5512,10883
