SA2_CODE_2021,C16_M_Health_15_19,C16_M_Health_20_24,C16_M_Health_25_34,C16_M_Health_35_44,C16_M_Health_45_54,C16_M_Health_55_64,C16_M_Health_65_74,C16_M_Health_75_84,C16_M_Health_85over,C16_M_Health_Tot,C16_M_Educ_15_19,C16_M_Educ_20_24,C16_M_Educ_25_34,C16_M_Educ_35_44,C16_M_Educ_45_54,C16_M_Educ_55_64,C16_M_Educ_65_74,C16_M_Educ_75_84,C16_M_Educ_85over,C16_M_Educ_Tot,C16_M_MngtCom_15_19,C16_M_MngtCom_20_24,C16_M_MngtCom_25_34,C16_M_MngtCom_35_44,C16_M_MngtCom_45_54,C16_M_MngtCom_55_64,C16_M_MngtCom_65_74,C16_M_MngtCom_75_84,C16_M_MngtCom_85over,C16_M_MngtCom_Tot,C16_M_Soc_cult_15_19,C16_M_Soc_cult_20_24,C16_M_Soc_cult_25_34,C16_M_Soc_cult_35_44,C16_M_Soc_cult_45_54,C16_M_Soc_cult_55_64,C16_M_Soc_cult_65_74,C16_M_Soc_cult_75_84,C16_M_Soc_cult_85over,C16_M_Soc_cult_Tot,C16_M_Creative_art_15_19,C16_M_Creative_art_20_24,C16_M_Creative_art_25_34,C16_M_Creative_art_35_44,C16_M_Creative_art_45_54,C16_M_Creative_art_55_64,C16_M_Creative_art_65_74,C16_M_Creative_art_75_84,C16_M_Creative_art_85over,C16_M_Creative_art_Tot,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85over,C16_M_Foodhos_PS_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85overer,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85over,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85over,C16_M_FldStu_NS_Tot,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85over,C16_M_Tot_Tot,C21_M_NatPhy_sci_15_19,C21_M_NatPhy_sci_20_24,C21_M_NatPhy_sci_25_34,C21_M_NatPhy_sci_35_44,C21_M_NatPhy_sci_45_54,C21_M_NatPhy_sci_55_64,C21_M_NatPhy_sci_65_74,C21_M_NatPhy_sci_75_84,C21_M_NatPhy_sci_85over,C21_M_NatPhy_sci_Tot,C21_M_InfTec_15_19,C21_M_InfTec_20_24,C21_M_InfTec_25_34,C21_M_InfTec_35_44,C21_M_InfTec_45_54,C21_M_InfTec_55_64,C21_M_InfTec_65_74,C21_M_InfTec_75_84,C21_M_InfTec_85over,C21_M_InfTec_Tot,C21_M_EngRT_15_19,C21_M_EngRT_20_24,C21_M_EngRT_25_34,C21_M_EngRT_35_44,C21_M_EngRT_45_54,C21_M_EngRT_55_64,C21_M_EngRT_65_74,C21_M_EngRT_75_84,C21_M_EngRT_85over,C21_M_EngRT_Tot,C21_M_ArchBuild_15_19,C21_M_ArchBuild_20_24,C21_M_ArchBuild_25_34,C21_M_ArchBuild_35_44,C21_M_ArchBuild_45_54,C21_M_ArchBuild_55_64,C21_M_ArchBuild_65_74,C21_M_ArchBuild_75_84,C21_M_ArchBuild_85over,C21_M_ArchBuild_Tot,C21_M_AgEnv_RS_15_19,C21_M_AgEnv_RS_20_24,C21_M_AgEnv_RS_25_34,C21_M_AgEnv_RS_35_44,C21_M_AgEnv_RS_45_54,C21_M_AgEnv_RS_55_64,C21_M_AgEnv_RS_65_74,C21_M_AgEnv_RS_75_84,C21_M_AgEnv_RS_85over,C21_M_AgEnv_RS_Tot,C21_M_Health_15_19,C21_M_Health_20_24,C21_M_Health_25_34,C21_M_Health_35_44,C21_M_Health_45_54,C21_M_Health_55_64,C21_M_Health_65_74,C21_M_Health_75_84,C21_M_Health_85over,C21_M_Health_Tot,C21_M_Educ_15_19,C21_M_Educ_20_24,C21_M_Educ_25_34,C21_M_Educ_35_44,C21_M_Educ_45_54,C21_M_Educ_55_64,C21_M_Educ_65_74,C21_M_Educ_75_84,C21_M_Educ_85over,C21_M_Educ_Tot,C21_M_MngtCom_15_19,C21_M_MngtCom_20_24,C21_M_MngtCom_25_34,C21_M_MngtCom_35_44,C21_M_MngtCom_45_54,C21_M_MngtCom_55_64,C21_M_MngtCom_65_74,C21_M_MngtCom_75_84,C21_M_MngtCom_85over,C21_M_MngtCom_Tot,C21_M_Soc_cult_15_19,C21_M_Soc_cult_20_24,C21_M_Soc_cult_25_34,C21_M_Soc_cult_35_44,C21_M_Soc_cult_45_54,C21_M_Soc_cult_55_64,C21_M_Soc_cult_65_74,C21_M_Soc_cult_75_84,C21_M_Soc_cult_85over,C21_M_Soc_cult_Tot,C21_M_Creative_art_15_19,C21_M_Creative_art_20_24,C21_M_Creative_art_25_34,C21_M_Creative_art_35_44,C21_M_Creative_art_45_54,C21_M_Creative_art_55_64,C21_M_Creative_art_65_74,C21_M_Creative_art_75_84,C21_M_Creative_art_85over,C21_M_Creative_art_Tot
506031129,0,12,37,49,40,30,17,15,0,197,0,5,12,18,26,38,26,16,3,142,8,45,108,124,176,117,85,26,8,691,4,16,23,27,45,43,26,12,11,203,0,7,8,11,3,8,3,0,0,48,6,4,17,17,14,13,11,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,6,5,0,0,38,29,11,27,34,46,36,30,47,26,279,53,222,471,644,812,607,445,248,96,3600,0,19,17,36,46,54,32,18,3,237,4,15,25,75,60,29,8,5,0,218,5,49,125,251,310,254,194,112,40,1339,0,16,29,43,40,33,29,26,18,240,0,9,4,7,10,14,8,8,4,66,0,18,45,80,62,28,23,16,5,277,0,0,20,7,25,36,40,23,12,160,15,52,81,185,179,146,89,47,13,797,9,25,35,30,44,42,26,25,0,245,3,10,15,18,11,6,3,3,0,80
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,25,33,62,51,38,29,10,0,243,0,9,14,23,33,42,46,15,4,191,0,52,125,193,221,132,96,31,3,855,12,23,46,54,52,54,38,19,0,302,8,20,16,24,14,7,4,4,0,93,4,9,28,27,32,13,12,0,0,122,0,4,3,0,0,0,0,0,0,7,0,0,8,17,18,11,6,0,0,70,24,23,38,49,49,44,40,20,14,296,71,314,605,1026,1041,803,582,192,44,4669,0,25,30,50,67,46,54,9,0,292,0,19,40,113,97,31,18,0,0,325,6,72,186,416,447,270,246,98,20,1766,3,25,38,51,50,61,42,19,4,286,4,4,6,14,21,15,18,8,0,92,0,25,44,90,71,33,23,13,0,314,9,3,11,18,34,32,43,27,4,176,14,53,109,235,260,141,117,40,11,960,19,31,41,49,70,42,51,29,0,326,5,15,18,27,33,5,6,8,0,109
506041132,0,9,54,26,20,13,11,0,0,139,0,6,18,19,12,15,11,4,0,84,5,56,217,156,65,40,23,19,6,575,3,19,73,57,44,33,16,3,4,249,9,21,43,22,7,7,8,4,3,109,0,16,118,55,32,17,12,8,0,265,0,0,0,3,0,0,4,0,0,13,0,3,19,12,10,7,3,0,0,54,40,54,164,113,90,65,59,38,14,635,95,336,1329,951,646,485,352,168,53,4412,0,13,33,45,29,9,11,5,0,150,0,28,88,112,43,8,9,0,0,291,15,102,343,367,260,215,169,69,23,1563,5,30,100,72,43,35,39,17,8,342,0,4,16,18,21,13,8,6,0,80,6,18,45,50,25,16,10,3,0,167,0,9,9,19,19,11,17,9,6,96,11,66,185,224,99,53,36,16,4,697,10,31,73,71,55,40,18,13,0,295,8,15,34,34,9,6,3,4,0,118
506041133,0,14,60,61,54,36,12,0,0,239,0,13,13,29,30,22,17,8,0,129,8,80,255,291,215,100,46,18,0,1008,14,25,70,69,53,45,20,4,3,300,3,18,31,22,9,0,3,4,0,88,3,6,66,35,31,15,6,6,0,181,0,0,0,0,0,0,6,0,0,11,0,4,16,21,17,8,5,0,0,66,78,219,453,356,168,71,28,25,22,1423,145,570,1552,1643,1249,658,331,122,37,6302,0,17,33,43,47,32,24,6,5,213,5,28,62,155,55,43,8,0,0,364,19,87,311,544,450,309,217,61,13,2003,8,19,62,57,51,65,36,14,3,315,4,0,13,10,15,15,10,0,0,63,0,27,64,88,58,45,19,6,0,314,0,11,14,18,29,23,27,12,0,131,17,82,191,319,255,147,76,12,4,1113,17,30,64,79,65,41,41,13,0,352,3,23,37,39,20,4,0,4,0,132
506041134,0,5,17,18,12,23,8,6,3,88,0,4,22,13,16,17,18,8,0,96,13,20,132,102,55,38,21,19,5,408,10,26,61,39,31,30,18,12,0,227,4,6,10,12,7,3,8,4,0,64,0,13,51,52,34,28,13,7,5,201,6,3,0,3,0,4,9,4,0,20,0,6,11,16,12,14,0,3,0,65,57,84,165,153,100,104,101,67,34,862,115,324,971,848,654,587,428,282,91,4293,0,0,15,22,21,16,4,3,0,84,5,20,45,68,26,15,4,0,0,181,21,85,215,302,270,232,208,115,19,1463,13,30,82,74,64,57,40,31,6,393,0,3,13,21,26,17,8,6,0,89,0,14,29,24,18,25,16,3,0,129,0,10,16,20,25,16,26,13,0,118,16,40,94,139,69,42,39,20,4,463,3,23,48,69,40,30,35,24,5,282,7,14,28,16,16,5,4,0,0,91
506041135,0,13,46,50,36,16,8,0,0,173,0,0,13,25,23,23,16,5,0,98,10,38,166,187,119,61,25,10,0,608,12,18,53,59,32,27,16,4,0,221,8,11,22,26,4,0,3,0,0,73,3,10,59,56,40,17,9,3,0,193,0,0,0,0,0,0,0,0,0,4,0,0,13,15,16,0,0,0,0,50,36,19,84,92,73,50,37,22,0,418,104,285,1059,1138,822,531,284,106,18,4334,0,18,22,41,30,18,7,6,0,145,8,24,63,137,62,15,11,0,0,320,20,83,315,488,395,282,165,49,7,1795,9,30,96,87,67,35,46,24,0,380,0,5,8,16,12,12,10,0,0,63,0,16,56,64,53,31,9,4,0,227,0,3,21,14,35,29,23,0,3,124,15,58,138,251,176,94,46,16,4,801,15,33,49,67,47,31,26,9,0,272,7,23,22,27,10,0,4,0,0,102
506041136,0,8,19,18,9,3,11,3,0,69,0,3,12,5,13,15,11,4,0,59,3,25,95,63,57,42,20,12,0,314,0,14,45,44,22,26,19,3,0,175,0,10,22,11,9,3,3,0,0,50,5,15,48,27,24,18,13,0,4,150,3,3,0,5,0,6,0,0,0,14,0,3,14,6,9,7,4,3,0,38,40,40,79,87,81,82,64,62,23,564,78,237,715,625,504,441,298,169,52,3120,0,8,16,19,13,9,6,4,0,67,10,19,48,51,23,6,4,0,0,153,16,51,199,279,229,196,131,63,14,1180,5,22,67,58,34,35,29,26,8,274,0,3,7,16,3,11,3,0,0,53,5,14,27,33,11,8,3,3,0,102,0,0,6,7,13,10,15,3,0,63,9,23,86,107,68,52,30,16,0,395,6,15,35,69,41,23,24,9,6,217,0,11,19,9,14,4,3,5,0,58
506041137,0,12,44,36,36,21,12,7,0,172,0,5,24,15,31,41,11,5,0,135,8,34,182,159,126,103,74,26,3,715,13,28,73,68,60,31,34,16,0,311,10,13,30,18,12,10,7,0,0,106,3,17,57,37,36,24,18,7,0,204,0,4,0,0,0,3,8,3,0,22,0,3,9,20,13,10,5,5,0,71,50,41,115,89,123,85,67,52,26,662,128,368,1146,1054,985,843,600,271,69,5464,0,9,28,34,27,28,17,7,0,160,12,25,56,91,55,19,9,0,0,263,18,78,319,378,390,344,289,157,21,2009,6,38,101,88,66,79,79,43,14,500,3,9,15,14,19,10,8,3,0,85,0,14,55,47,31,36,21,7,0,208,3,7,17,28,29,34,27,13,0,153,18,42,127,190,131,116,90,32,3,757,11,28,69,77,72,44,34,18,3,355,14,26,22,38,11,6,6,7,0,125
506051138,0,10,35,25,24,17,10,4,0,128,0,4,19,32,16,17,14,3,0,99,9,23,142,132,76,58,20,9,4,478,3,21,54,46,38,25,22,8,0,211,9,12,31,21,9,0,5,0,0,82,0,13,71,48,28,17,14,3,0,192,0,4,7,3,0,0,0,0,0,15,0,9,3,19,20,10,7,4,0,70,29,27,118,101,67,67,56,37,23,540,88,293,1040,1000,739,599,353,165,48,4340,0,9,13,28,20,17,7,8,4,99,3,12,48,85,41,13,10,0,0,210,12,92,343,418,344,279,229,75,23,1822,11,23,85,96,59,58,54,22,3,407,0,3,24,27,12,11,9,3,0,94,0,18,43,49,20,19,13,3,8,168,0,6,25,21,26,17,18,7,3,123,17,24,84,200,114,65,30,10,3,551,11,18,49,56,41,36,15,9,5,239,3,16,30,26,13,3,3,4,0,96
506051139,0,0,17,20,15,8,5,4,0,78,0,4,12,18,21,33,15,8,0,99,7,17,41,65,41,35,21,4,4,224,3,15,21,19,14,14,12,6,0,98,5,13,20,9,7,5,6,0,0,56,0,8,21,23,24,14,10,0,0,102,0,0,0,0,0,0,0,0,0,0,5,4,7,6,7,12,0,4,0,46,37,38,90,77,81,71,44,38,6,476,76,224,610,573,479,391,258,159,33,2806,0,4,8,15,14,6,6,6,0,60,0,8,20,29,17,10,4,0,0,79,24,68,264,227,182,195,122,62,14,1160,6,21,60,63,33,26,26,14,3,260,4,3,10,6,13,9,6,3,0,53,0,9,8,23,22,13,8,5,0,81,0,0,14,9,17,19,24,11,0,90,5,17,41,70,60,40,32,9,0,273,5,12,30,24,21,17,8,9,4,128,0,13,22,20,9,0,8,3,0,67
506051140,0,7,12,32,34,25,19,13,8,145,0,0,10,27,37,43,41,22,4,181,3,17,45,66,88,109,81,20,13,442,5,17,20,38,52,41,54,10,0,234,0,12,23,14,11,5,3,3,7,76,0,7,13,23,12,15,7,5,0,84,0,0,0,0,0,0,0,0,0,4,0,0,6,6,17,7,5,0,0,51,32,24,54,52,49,69,54,52,19,427,57,208,462,626,781,751,695,309,89,3983,0,14,13,29,49,31,42,28,6,203,3,12,20,35,28,22,6,0,0,129,10,49,152,226,278,305,277,168,31,1512,0,14,65,53,75,76,82,40,12,420,0,3,7,16,19,29,19,9,8,117,4,0,21,31,34,39,24,13,5,172,0,3,11,25,35,41,52,28,5,199,14,19,32,68,116,87,94,48,10,485,10,14,27,33,56,49,45,42,6,291,7,22,18,19,19,14,8,3,7,113
506051141,0,0,10,18,33,27,10,4,6,104,0,6,8,23,24,28,36,16,0,143,0,13,29,41,79,72,51,17,4,291,0,18,7,23,36,35,26,17,0,160,4,11,16,18,17,5,10,0,0,75,0,8,11,15,14,8,9,6,0,62,4,0,0,0,0,0,0,0,0,5,0,0,0,4,6,11,5,0,0,31,28,24,26,38,58,64,59,46,21,363,59,165,320,490,643,549,452,241,59,2960,0,14,13,19,38,29,27,11,5,157,5,18,17,21,33,13,12,0,0,104,17,39,122,202,235,214,198,112,32,1173,3,18,47,47,50,45,47,24,9,288,6,9,9,13,22,14,12,9,0,83,0,3,4,12,32,24,23,8,5,111,0,6,13,18,26,27,40,14,4,147,11,13,30,62,88,66,75,26,0,370,0,21,15,16,36,30,37,17,4,184,8,8,11,15,16,10,8,6,0,78
506061142,0,3,26,29,25,18,3,0,0,103,0,0,20,24,18,14,9,0,0,91,4,20,135,100,62,30,17,3,0,369,9,12,52,38,26,17,3,0,0,165,6,10,11,10,11,7,3,0,0,56,0,5,66,32,22,6,3,3,0,145,0,0,0,0,0,0,0,0,0,5,0,0,17,6,11,4,0,0,0,42,42,34,125,81,76,42,17,13,7,432,92,297,1170,764,585,367,204,58,18,3557,0,3,17,25,16,12,3,0,0,79,0,16,44,63,19,0,0,0,0,143,17,99,502,471,314,229,135,49,8,1832,16,34,163,104,65,50,29,8,0,463,0,9,16,25,26,10,7,3,0,96,4,6,37,39,22,27,4,5,0,150,5,0,30,29,10,23,16,0,0,120,10,27,87,136,84,61,27,11,0,450,14,15,46,71,37,18,20,4,0,215,5,17,12,14,12,5,6,0,0,77
506061143,0,0,0,7,12,10,4,0,0,38,0,0,9,5,12,5,9,4,0,36,3,3,8,26,39,13,7,4,0,104,3,0,8,11,11,7,3,3,0,55,0,0,5,0,0,0,0,0,0,12,0,3,9,0,19,9,4,3,0,41,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,6,0,0,0,20,24,13,24,28,39,36,18,12,8,200,64,112,197,249,369,260,141,51,12,1455,0,5,3,4,0,9,3,0,0,28,0,4,11,9,4,0,0,0,0,31,5,61,131,134,139,163,82,33,5,763,3,11,44,30,30,27,23,5,5,180,0,3,8,12,12,9,4,4,0,67,6,4,9,13,16,6,13,3,0,58,0,7,3,4,11,6,9,6,0,46,3,11,10,23,48,35,7,0,0,154,5,5,9,11,14,13,10,0,0,63,7,9,7,6,0,7,4,0,0,28
506061144,0,0,6,5,11,10,4,0,0,37,0,0,3,8,6,5,5,0,0,27,0,3,4,12,22,10,10,6,0,65,0,3,3,12,10,11,6,4,0,41,0,0,5,5,0,3,0,0,0,9,0,0,0,6,6,0,6,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,17,23,99,134,122,73,39,23,4,532,21,71,221,280,338,233,150,60,9,1384,0,0,3,3,3,0,9,5,0,20,0,0,6,6,3,3,0,0,0,24,7,19,57,72,103,92,51,20,3,428,0,12,23,19,18,17,15,6,0,109,0,0,0,6,15,8,7,0,3,47,0,0,3,4,10,12,8,4,0,38,0,0,0,0,11,10,5,4,0,30,0,0,6,16,17,17,15,8,4,88,0,3,0,9,7,13,3,8,0,45,0,0,3,3,3,0,0,0,0,14
506071145,0,18,115,54,33,27,20,9,0,276,0,4,27,22,14,30,19,11,3,137,6,55,216,169,151,139,62,23,14,832,0,29,89,65,52,42,30,7,4,325,0,15,44,27,9,6,7,0,4,120,0,9,33,19,18,9,9,0,3,106,0,0,0,0,0,0,0,0,0,5,0,0,8,3,6,8,5,7,4,44,21,52,105,86,63,50,42,29,23,470,40,344,1196,816,586,569,366,163,84,4174,3,21,69,49,45,20,36,12,0,263,3,14,57,63,35,18,9,0,0,202,7,40,262,244,138,150,140,55,19,1049,0,13,78,51,36,37,29,24,10,269,0,7,19,15,11,9,8,6,0,86,0,14,105,67,30,31,23,22,3,295,0,3,34,27,14,27,30,7,5,164,7,56,251,176,155,126,102,31,12,920,15,32,80,62,56,40,45,20,6,342,3,24,53,40,11,9,11,4,0,159
506071146,0,12,53,22,35,32,15,9,4,180,0,0,11,19,24,17,25,8,5,107,6,57,131,125,132,89,69,16,5,634,5,23,45,31,46,41,27,8,7,223,5,11,16,8,7,11,4,8,0,60,4,4,19,22,0,8,6,0,0,67,5,0,0,0,0,0,0,0,0,8,0,4,12,0,7,11,3,4,0,36,23,29,46,43,39,33,36,38,41,335,61,263,607,493,527,492,342,166,80,3031,0,17,24,24,37,44,34,11,3,194,7,24,30,42,36,19,9,0,0,156,11,54,163,144,161,142,136,65,23,903,0,20,54,39,27,33,33,8,9,216,0,0,7,10,11,7,11,0,0,44,4,16,63,41,37,26,22,9,6,231,0,8,20,18,20,20,20,19,7,131,24,58,104,152,152,112,95,42,10,741,10,26,36,44,35,51,36,18,10,257,5,13,19,12,11,11,8,0,0,83
506071147,0,15,74,69,66,46,40,9,4,328,0,6,23,12,18,54,30,14,5,158,0,70,212,230,238,180,125,32,9,1090,11,33,109,70,65,63,33,5,6,389,4,12,36,31,16,14,8,4,0,125,0,17,30,16,12,14,11,3,0,98,0,4,0,0,0,0,0,0,4,10,0,0,3,14,5,7,8,0,0,48,37,37,169,109,100,82,79,42,28,669,68,313,1176,993,911,806,591,198,77,5133,0,20,83,51,57,60,45,26,3,352,4,11,61,57,42,24,17,0,0,221,4,59,262,234,210,237,195,84,33,1314,0,17,61,67,52,45,62,13,0,326,4,5,28,13,15,19,11,16,0,101,0,16,100,99,71,62,35,27,9,412,0,4,30,29,31,32,49,19,4,195,14,63,174,230,267,209,199,54,8,1224,13,38,109,93,75,60,61,25,0,479,7,27,49,33,15,9,8,3,0,152
507011148,0,8,46,79,42,17,8,0,0,200,5,0,25,31,31,17,16,0,0,121,6,31,166,196,128,49,24,4,0,608,10,24,57,63,40,27,11,5,0,232,11,6,21,25,8,3,3,0,0,75,3,12,32,56,24,4,11,0,0,144,3,0,0,0,0,0,0,0,0,6,0,0,11,22,9,5,0,0,4,56,34,17,84,84,69,40,20,19,7,379,94,245,1010,1299,843,393,204,82,19,4193,0,12,36,51,34,21,18,5,0,170,9,21,74,165,59,13,5,0,0,349,16,86,427,519,418,265,132,56,10,1933,8,25,100,107,91,53,33,24,3,445,0,5,18,16,23,12,10,4,0,90,0,20,74,70,84,22,28,3,0,308,0,10,33,50,34,23,21,10,0,183,21,45,187,285,203,94,48,15,3,890,20,30,77,84,58,36,20,3,0,338,8,20,30,25,16,3,3,0,0,108
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,4,18,30,19,17,0,3,0,90,0,4,3,5,11,15,3,5,0,56,3,11,45,54,62,43,20,4,0,246,4,9,20,10,27,16,9,4,3,94,4,3,6,4,5,3,7,3,0,31,0,0,10,11,20,5,11,5,0,69,0,0,0,0,0,3,7,3,0,6,0,0,3,8,4,4,0,0,0,22,16,14,22,39,44,35,40,33,10,244,41,129,318,451,494,382,243,115,26,2207,0,4,9,13,0,15,4,3,0,57,0,0,8,22,7,7,4,0,0,54,13,38,158,192,216,206,144,56,13,1025,4,23,51,55,47,47,35,19,5,275,0,0,6,8,12,15,11,0,0,55,0,11,21,31,21,17,8,0,0,110,5,5,6,8,15,16,11,4,0,80,0,16,62,73,78,70,44,7,0,354,0,17,27,24,18,23,14,4,0,131,5,7,0,15,3,6,3,4,0,52
507011153,0,9,24,17,20,10,3,0,0,74,0,3,7,18,19,6,10,6,0,61,0,13,60,51,43,26,13,3,0,211,0,3,32,32,21,25,13,0,0,128,0,8,22,16,14,7,3,0,0,60,0,6,10,15,8,9,3,3,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,13,7,3,0,0,0,28,27,25,50,49,51,35,37,30,5,313,38,128,453,444,380,291,175,101,11,2022,0,11,24,25,14,10,6,5,0,95,0,9,11,25,19,12,0,0,0,79,9,34,142,132,122,141,71,44,15,702,0,14,50,42,28,24,20,19,4,201,0,5,20,20,11,17,11,3,0,84,0,9,36,21,15,11,15,0,0,110,0,6,18,12,23,13,9,4,0,93,5,20,62,63,51,36,17,9,0,260,0,17,30,26,22,27,18,9,0,145,6,12,26,19,16,9,4,0,0,78
507011154,0,3,32,26,24,13,10,0,0,109,0,0,16,23,17,24,8,11,0,98,0,14,43,51,37,31,12,6,0,193,4,5,38,50,43,24,8,0,0,175,3,0,37,24,16,14,3,0,3,107,0,3,38,27,24,8,6,4,0,117,0,0,3,0,0,0,0,0,0,15,0,0,7,3,5,6,5,0,0,31,39,33,93,74,74,70,57,61,31,539,59,118,627,567,519,350,252,147,56,2706,0,12,35,31,21,13,13,0,0,128,4,9,22,21,20,6,4,0,0,77,12,37,173,186,130,118,85,42,13,788,5,12,82,64,61,37,35,17,0,315,0,4,11,21,12,12,10,0,0,86,0,13,36,43,29,18,4,0,0,149,0,4,13,16,14,31,17,9,0,99,4,17,61,65,54,33,25,0,0,267,0,20,51,41,53,37,24,10,0,228,0,18,36,33,24,19,13,4,0,148
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
