SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
504031056,43,47,83,31,21,11,14,303,15,10,5,14,18,63,45,53,35,19,9,17,297,50,29,30,40,71,234,269,509,228,127,66,64,1717,3,4,0,0,3,11,5,8,0,0,0,5,46,7,0,0,4,7,29,32,31,13,16,4,7,151,6,3,7,8,9,17,18,17,0,0,0,4,84,14,4,3,8,13,20,21,20,6,9,6,6,132,33,7,11,21,32,75,83,82,24,23,6,25,420,128,53,54,91,128,396,443,757,346,211,87,113,2814,46,20,14,21,26,108,140,162,63,43,10,53,707,4,4,0,6,8,32,59,60,21,21,10,13,231,23,0,3,18,7,107,198,276,86,46,25,42,831,22,9,9,9,9,43,45,55,29,12,4,12,250,17,6,4,13,18,46,61,62,37,23,12,32,322,62,18,21,36,42,228,359,456,170,94,51,104,1634,0,0,0,0,5,7,5,5,4,0
504031057,21,27,41,26,21,3,13,180,11,3,7,7,13,36,27,61,21,11,5,5,214,56,7,10,30,55,164,222,529,263,127,55,62,1585,0,0,0,0,3,3,3,4,0,5,0,0,29,0,0,0,3,4,12,24,33,7,3,3,4,104,7,6,4,0,0,12,15,15,3,0,0,3,66,6,9,9,8,5,25,27,28,5,3,3,5,128,18,6,9,14,20,46,71,80,23,18,12,13,316,113,34,30,75,99,278,382,830,419,191,84,106,2647,24,22,7,31,28,97,194,236,78,39,36,43,831,11,0,4,0,9,36,59,76,24,12,10,10,261,24,5,8,11,19,115,307,462,145,55,54,61,1261,17,3,6,11,12,29,56,66,25,13,7,14,257,16,3,3,11,13,28,38,67,24,25,9,17,267,74,19,16,34,49,205,459,673,218,109,75,111,2044,0,0,0,4,4,5,8,12,4,0
504031058,7,10,17,9,8,7,5,66,0,0,0,0,3,11,7,20,12,10,3,4,81,9,7,0,9,9,49,76,134,84,58,29,24,486,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,8,3,7,6,8,0,5,31,5,0,0,3,0,0,0,4,0,0,0,0,12,0,0,0,0,0,3,0,9,3,0,0,0,16,3,3,5,3,4,14,8,22,6,8,6,3,78,26,9,14,20,19,102,125,215,136,92,47,42,830,9,9,7,3,16,48,39,76,42,21,11,13,285,0,0,0,0,0,5,10,17,7,13,7,4,66,5,0,0,0,4,35,53,99,39,26,12,11,284,0,0,0,0,3,8,5,15,13,8,3,9,74,3,0,0,0,0,18,12,23,10,11,11,3,93,12,0,3,6,7,66,82,157,67,59,31,21,509,0,0,0,0,0,0,4,0,0,0
504031060,12,8,14,4,6,7,0,57,7,0,0,0,0,5,3,19,9,7,11,0,59,0,3,3,3,8,28,32,57,29,54,35,10,271,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,3,8,4,5,0,5,0,31,18,9,3,6,13,47,56,85,48,74,53,26,440,3,7,5,3,5,19,20,30,29,30,24,14,180,0,0,0,0,0,5,4,11,4,5,4,0,34,0,0,0,0,7,8,9,32,20,32,21,4,122,0,0,0,0,0,7,9,5,9,13,3,10,48,5,0,0,0,0,6,4,6,4,10,4,3,53,9,3,0,4,4,22,20,54,38,54,34,15,264,0,0,0,0,0,0,0,0,0,0
504031061,0,3,10,3,6,0,3,35,3,0,0,0,0,4,6,6,4,0,0,0,29,10,3,0,8,8,33,53,101,57,52,18,8,355,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,10,4,12,4,4,0,0,28,3,0,0,4,0,8,3,4,4,0,0,0,19,4,0,0,0,0,5,5,6,6,0,0,0,24,11,0,0,4,5,14,18,15,14,5,0,0,82,26,4,3,21,23,70,91,181,101,84,32,20,651,8,4,0,0,8,18,61,101,40,33,16,12,304,0,0,0,0,0,0,6,9,4,10,0,5,38,0,0,0,3,4,20,64,127,72,51,24,12,367,4,0,0,0,0,9,9,10,10,3,4,0,48,0,0,0,0,6,7,10,8,4,11,5,0,59,3,6,3,5,12,39,87,156,94,75,32,18,516,0,0,0,0,0,6,0,0,4,0
504031062,20,8,24,20,8,0,6,105,7,0,0,3,5,21,24,25,12,19,3,5,120,23,4,9,18,39,121,125,262,179,79,28,40,932,0,0,0,0,6,0,3,0,0,0,0,0,13,4,4,0,3,3,15,15,12,16,4,0,3,82,0,0,0,0,8,3,3,7,0,5,0,3,32,12,8,5,4,3,11,20,10,5,0,0,6,91,17,7,3,14,14,33,42,35,22,7,5,14,218,60,22,20,34,73,199,232,460,316,126,51,71,1675,27,7,3,14,14,75,108,163,58,44,18,34,558,3,0,0,0,3,12,20,33,18,7,9,4,121,18,0,3,8,16,86,165,293,131,64,36,48,881,4,0,0,0,13,14,21,34,18,13,11,13,132,14,0,0,7,4,27,16,41,7,3,3,10,135,38,4,6,12,38,140,227,404,175,83,60,66,1266,0,0,0,0,0,0,6,9,0,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,10,8,5,4,0,5,0,44,0,0,0,0,4,8,8,13,8,0,4,3,59,9,5,5,0,12,37,70,87,42,31,20,17,325,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,3,9,7,13,9,0,4,0,0,47,0,0,0,0,0,4,4,0,0,0,0,0,15,0,3,4,0,6,8,6,13,0,0,0,0,47,5,3,4,3,17,15,28,28,3,3,4,4,113,16,11,18,10,28,74,122,156,68,48,32,34,618,14,3,0,5,11,29,43,34,22,14,11,22,211,0,4,0,0,0,10,11,12,0,7,9,5,50,6,0,0,0,5,41,54,55,14,23,16,21,231,0,0,0,0,3,0,6,12,5,3,5,0,45,5,3,0,3,0,13,11,8,5,5,8,9,61,10,9,0,6,8,62,81,89,25,33,29,29,393,0,0,0,0,0,3,5,0,0,0
504031066,8,6,16,4,4,11,6,62,0,4,4,5,6,5,11,10,5,8,8,4,68,18,10,4,12,7,54,71,110,45,51,34,17,429,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,5,3,7,9,7,0,0,0,42,0,0,0,7,4,6,0,0,0,5,0,0,24,0,4,4,5,8,13,0,14,0,0,0,5,68,6,3,7,12,15,29,14,26,9,5,4,3,137,42,22,16,28,34,120,135,201,76,80,53,36,843,6,4,9,8,12,53,65,48,25,20,14,14,282,5,0,0,0,0,4,12,13,3,3,10,3,51,4,0,3,5,5,47,53,54,41,34,17,11,270,5,4,0,0,0,7,10,9,3,8,4,0,53,4,3,3,0,0,6,10,10,10,6,9,0,60,15,3,6,8,5,64,84,87,59,49,37,16,433,0,0,0,0,0,0,4,0,0,0
504031067,13,17,26,7,5,5,0,84,3,0,0,10,6,17,20,25,14,7,9,0,110,13,7,5,20,24,79,128,174,106,51,35,22,663,4,0,0,0,0,6,6,3,0,0,0,0,23,0,0,0,5,9,12,15,22,3,5,4,0,67,0,0,0,3,0,0,3,10,0,0,0,5,26,0,0,0,7,3,7,13,9,7,7,0,4,60,6,0,6,12,11,25,35,42,13,9,4,12,174,34,14,19,45,42,150,208,302,162,73,48,37,1128,7,5,6,12,17,57,66,66,30,13,15,10,306,0,0,0,0,0,6,10,27,9,10,3,9,78,7,0,4,0,8,51,82,108,45,28,14,15,368,5,0,0,0,4,15,10,27,3,15,7,3,95,10,0,0,6,10,24,18,30,8,3,5,9,119,25,4,10,12,24,101,123,191,60,55,24,31,664,0,0,0,0,0,3,3,8,0,0
504031068,10,14,29,28,16,18,7,129,5,3,0,3,4,18,12,19,25,16,22,6,135,24,10,0,17,20,63,94,249,247,208,93,46,1081,0,0,0,0,0,0,3,4,6,0,0,0,15,3,0,0,0,0,13,15,19,18,6,8,3,92,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,8,9,11,16,5,0,0,45,8,0,0,7,0,23,20,41,36,15,14,4,175,60,18,8,32,27,141,177,437,421,304,157,67,1844,27,7,5,18,15,60,83,134,92,90,59,28,627,0,0,4,0,3,8,15,61,36,42,22,7,199,7,4,0,0,9,60,114,262,186,109,59,37,854,6,0,0,0,7,17,21,37,28,40,16,9,178,4,0,0,3,6,14,15,36,26,22,21,10,170,17,5,5,6,28,105,167,386,274,212,119,68,1398,0,0,0,0,0,0,5,8,0,6
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,8,20,39,25,14,3,8,130,3,0,0,0,3,8,14,21,26,14,4,3,97,19,6,3,6,15,81,157,507,360,118,49,42,1361,0,0,0,0,0,0,6,6,6,0,0,0,19,4,0,0,0,3,12,14,38,24,11,4,3,120,0,0,0,0,0,8,10,7,6,4,4,0,37,9,0,0,0,0,7,19,19,7,3,0,3,67,9,3,4,6,9,22,43,71,38,18,4,8,239,46,16,15,20,27,144,276,843,565,200,75,69,2295,21,10,5,4,19,88,167,251,91,61,32,36,774,7,0,0,0,0,17,52,82,42,15,8,6,222,19,8,4,8,12,90,281,500,180,73,52,49,1274,8,0,0,0,5,16,27,49,28,18,6,17,181,6,0,0,0,0,12,40,56,28,21,13,9,181,31,8,6,15,22,131,403,690,278,124,77,81,1851,3,0,0,0,5,4,9,14,0,4
504031299,3,8,19,11,7,9,3,68,0,0,4,0,0,11,3,20,10,10,4,0,61,10,3,6,4,3,42,65,251,167,69,44,17,684,0,0,0,0,0,0,4,0,5,0,0,0,11,0,0,0,0,0,6,9,18,5,0,3,0,43,0,0,0,5,0,0,3,8,3,0,0,0,18,0,0,0,0,0,0,4,5,11,3,0,0,30,0,0,0,0,3,9,21,33,17,3,3,0,100,22,6,5,10,8,76,143,451,294,110,68,30,1224,8,6,9,5,5,45,154,237,81,33,23,17,623,3,0,0,0,3,12,21,54,27,15,9,8,144,16,7,7,3,13,94,272,434,152,62,45,49,1141,0,4,0,0,0,13,14,46,16,11,3,4,116,3,0,0,0,0,10,22,24,21,15,3,13,109,23,7,11,6,15,124,330,560,215,98,63,70,1502,0,0,0,0,0,0,3,9,6,0
504031300,10,32,58,37,19,8,4,184,8,0,4,4,12,18,31,45,31,21,9,8,176,28,6,13,14,39,143,287,721,376,175,59,52,1919,0,0,0,0,4,5,6,16,10,4,0,0,52,4,0,0,0,8,22,43,45,23,10,7,6,173,5,0,0,6,4,16,14,16,12,0,0,5,62,0,0,5,3,5,13,26,26,6,3,0,3,94,8,0,4,13,17,53,91,107,48,20,7,14,389,56,14,26,43,76,239,469,1092,569,259,99,83,3037,19,10,11,11,24,94,151,181,78,43,24,48,700,3,0,0,0,4,26,55,77,31,25,13,11,248,20,7,3,0,16,110,310,386,136,64,43,46,1149,3,0,0,4,11,29,41,68,33,19,13,10,234,6,3,6,0,12,29,43,80,30,19,16,14,266,37,10,9,11,37,192,450,618,228,119,86,85,1891,0,0,0,0,0,14,14,15,5,4
505011070,14,16,15,9,10,4,0,76,11,4,3,6,8,20,23,20,5,5,5,7,113,32,9,12,16,29,88,136,239,136,59,19,25,798,0,0,0,0,0,0,0,3,0,0,0,0,7,5,4,0,5,3,10,16,18,11,0,0,9,78,0,0,0,0,0,9,7,11,0,0,0,0,34,5,4,0,5,10,14,14,7,4,5,0,4,67,12,6,3,10,17,33,33,39,15,5,0,16,183,55,25,26,44,54,168,239,421,230,115,41,55,1469,23,6,6,9,25,44,132,159,47,30,17,24,527,0,0,0,0,6,13,14,31,8,0,0,4,78,10,3,0,8,17,71,139,257,81,46,26,27,679,5,0,0,4,3,9,9,32,10,4,0,3,77,11,0,0,0,5,15,15,15,11,4,6,7,96,24,6,0,17,29,104,180,330,106,54,31,45,931,0,0,0,0,0,0,3,3,4,0
505011071,40,57,82,40,38,18,7,319,12,7,11,7,16,39,38,55,37,26,10,8,267,36,21,24,33,54,150,204,378,294,191,63,50,1502,0,0,0,3,0,10,0,3,0,0,0,4,30,0,0,0,0,4,11,9,25,13,4,7,4,77,4,5,4,0,0,11,11,18,10,5,3,3,64,4,0,0,4,7,17,19,14,8,8,0,5,81,8,3,4,12,14,44,39,61,30,17,5,13,249,76,42,42,61,91,255,319,540,407,273,84,76,2260,47,19,10,17,22,83,116,182,66,26,27,31,645,3,5,0,4,4,23,25,54,27,18,11,9,189,6,4,3,6,14,44,115,271,123,61,31,32,707,12,6,3,5,11,29,29,70,43,29,19,18,272,17,5,12,11,12,22,39,71,36,25,16,15,277,38,24,13,21,35,116,214,463,229,129,72,86,1444,0,0,0,0,0,3,4,4,0,0
505011072,22,13,46,34,44,22,9,241,14,9,5,3,12,19,18,28,19,17,12,9,163,66,27,11,37,46,124,131,304,272,331,140,61,1553,0,0,0,0,0,4,8,3,3,5,0,0,21,3,5,0,6,3,10,4,5,6,11,0,0,48,3,0,0,0,0,7,11,8,7,5,0,4,48,5,4,0,3,0,5,8,4,7,0,4,3,41,12,8,3,10,7,28,23,24,22,21,4,7,159,127,45,30,65,68,198,195,392,337,426,171,80,2135,41,14,9,21,12,43,60,73,49,60,31,19,426,9,0,5,0,6,15,19,57,45,31,23,12,222,16,3,3,8,8,55,86,277,251,206,97,43,1058,8,5,3,3,7,21,24,51,30,45,32,16,248,10,0,6,0,7,19,17,18,10,19,13,14,134,41,12,15,18,37,107,149,402,342,299,171,79,1664,0,3,0,6,0,0,0,10,5,9
505011073,14,26,24,25,12,7,3,141,20,0,7,8,8,25,20,19,16,14,6,5,146,50,13,24,26,35,114,168,277,221,157,43,33,1164,0,0,0,0,0,0,5,5,4,0,0,5,17,0,0,0,0,5,6,13,17,13,5,0,3,77,0,0,0,3,4,12,3,5,3,7,0,3,36,0,3,0,3,3,12,12,15,4,12,3,5,60,8,4,0,8,8,28,31,41,24,22,3,17,194,86,35,35,43,62,192,245,430,335,248,71,66,1843,35,9,8,10,12,50,89,171,55,33,28,23,509,8,0,0,3,5,15,29,32,16,13,6,3,128,19,3,6,7,10,61,114,272,164,74,30,30,800,7,5,0,0,6,23,27,42,13,14,8,11,169,10,0,4,4,8,19,14,23,11,13,6,12,126,36,11,10,23,29,113,190,376,215,121,57,58,1223,0,0,0,0,0,0,5,3,0,0
505011074,25,28,16,11,18,4,3,147,5,10,7,4,12,22,16,28,13,11,15,10,154,28,27,9,22,34,105,114,229,172,114,48,44,936,0,5,0,0,0,3,5,3,0,3,0,0,29,0,0,0,0,4,7,3,14,0,0,0,4,45,0,0,0,0,0,0,5,6,4,0,0,0,26,0,3,3,10,6,17,10,10,5,4,0,3,66,5,5,4,8,9,34,26,29,10,7,5,8,161,60,40,21,45,62,193,203,360,263,172,72,70,1569,23,10,5,16,12,51,91,133,40,39,18,21,468,5,0,0,3,0,15,5,24,11,17,9,3,88,9,4,4,6,9,46,107,224,76,63,25,25,601,4,0,0,0,4,8,17,43,15,15,8,3,127,8,4,4,4,6,11,18,22,13,16,8,10,125,32,14,10,13,18,73,152,308,119,109,48,44,943,0,0,0,0,0,0,3,3,6,0
505011075,30,11,41,24,31,28,12,219,17,4,8,5,7,6,9,16,12,17,17,9,124,49,14,11,26,28,77,68,162,120,202,175,46,978,0,0,0,5,0,0,0,3,0,0,0,0,13,0,0,0,0,0,4,4,14,9,5,3,0,47,0,0,0,5,0,0,3,8,0,3,4,0,33,3,0,0,0,0,3,7,0,3,5,3,3,29,8,0,4,5,5,5,13,24,18,15,12,4,117,75,33,21,42,44,124,104,234,168,268,233,61,1415,32,9,4,8,9,41,39,64,45,45,39,28,355,13,0,0,0,0,6,11,23,26,31,36,3,153,10,0,3,3,6,16,33,90,122,129,98,21,534,8,6,3,3,4,5,10,33,16,39,36,16,172,10,4,5,8,0,11,22,16,10,16,17,6,128,39,12,13,11,15,44,71,163,177,212,187,51,989,0,0,0,0,0,0,4,0,0,3
505011076,22,16,37,37,40,52,8,236,5,4,3,0,4,14,23,41,38,50,33,11,234,29,11,14,12,20,61,83,196,185,319,258,48,1228,0,0,0,0,0,0,0,4,0,5,0,0,10,0,0,0,0,0,0,0,6,5,7,8,0,32,0,0,0,0,0,4,4,5,0,0,0,0,12,4,0,0,0,0,0,5,5,6,0,0,0,22,3,0,0,3,0,4,11,17,12,10,12,0,80,55,14,25,19,31,93,122,265,240,411,337,55,1659,23,8,8,7,7,37,33,64,72,94,74,35,458,7,0,3,0,0,7,13,31,29,46,45,10,191,3,0,0,0,3,28,28,81,116,164,103,21,553,12,3,4,4,4,11,26,26,38,67,52,11,256,15,0,0,4,3,10,14,33,24,40,44,23,223,36,3,8,11,20,55,78,169,209,316,247,72,1225,0,0,0,0,0,0,4,0,0,0
505011077,17,21,35,23,22,14,7,172,16,8,3,8,14,23,17,29,22,21,6,5,177,29,16,7,15,35,108,122,213,192,147,48,40,975,0,0,0,0,0,4,4,3,0,0,0,0,19,0,0,0,0,0,10,18,11,3,5,0,0,47,3,0,0,0,5,6,9,6,0,3,0,0,41,4,0,0,3,9,14,10,13,4,0,0,3,68,10,0,9,7,8,38,38,39,13,11,0,5,176,69,38,22,43,80,196,224,380,268,205,73,62,1656,38,15,9,16,24,68,101,120,57,35,30,29,535,4,3,4,0,4,10,6,26,21,12,3,0,94,8,4,9,10,9,54,77,187,92,62,30,22,557,4,0,0,0,3,16,10,54,14,10,7,7,129,8,6,6,5,8,20,30,35,20,18,9,7,163,24,12,17,14,19,91,126,297,141,100,54,37,944,0,0,0,0,0,3,6,5,3,0
