SA2_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
501011001,35,7,19,24,18,34,29,8,0,187,0,0,0,4,0,0,0,0,0,4,179,72,92,165,254,418,430,274,100,1981,0,0,0,3,5,0,0,0,0,10,0,0,0,6,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,4,4,4,0,0,15,0,0,0,9,4,3,4,0,0,23,887,281,357,651,512,491,399,107,37,3726,165,39,64,129,119,95,93,36,9,758,1250,396,523,990,908,1025,936,422,148,6595
501011003,60,16,22,44,21,39,33,11,0,258,0,0,0,0,0,0,4,0,0,6,631,257,207,483,651,738,821,469,93,4342,7,0,5,3,7,0,5,0,0,31,0,0,3,6,4,4,0,0,0,12,5,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,8,0,9,4,7,4,0,0,0,25,6,0,12,0,7,4,0,0,0,35,1544,567,704,1025,851,726,607,172,35,6224,204,86,126,167,169,145,139,72,16,1113,2403,916,1084,1713,1712,1630,1587,708,143,11900
501011004,27,9,23,25,23,25,15,9,0,152,0,0,0,0,0,0,0,0,0,3,296,184,178,297,411,444,409,183,86,2482,11,0,3,4,9,0,0,0,0,29,9,0,7,4,5,3,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,13,3,0,3,11,4,5,3,0,0,30,6,3,11,14,4,5,5,0,0,50,1628,589,846,1165,947,617,452,124,25,6394,208,90,148,168,197,101,96,16,25,1058,2170,877,1208,1684,1608,1194,989,327,139,10193
501011293,37,20,22,30,25,49,22,17,8,215,0,0,0,0,0,3,0,0,0,12,508,287,204,347,551,643,808,497,133,3985,8,0,4,7,4,0,0,0,0,22,20,4,15,16,17,4,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,8,0,0,0,0,0,28,0,0,5,6,0,3,0,0,0,23,12,0,15,15,0,3,0,0,0,53,932,539,600,556,627,528,447,162,37,4431,103,64,88,88,96,105,83,61,10,698,1594,904,931,1047,1318,1300,1350,723,184,9359
501011294,164,67,63,91,93,50,72,23,18,637,6,0,0,0,3,0,3,0,0,12,1040,533,388,739,1025,1199,1487,1045,520,7977,16,9,24,16,3,5,3,3,0,75,27,16,22,7,10,16,4,0,0,96,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,6,16,3,0,3,0,0,0,34,7,9,7,7,4,0,4,0,0,40,14,8,26,13,5,6,4,0,0,78,2284,1171,1157,1380,1221,1002,881,345,129,9556,199,94,150,190,165,169,162,130,67,1325,3599,1831,1795,2383,2463,2412,2563,1529,715,19292
501021005,185,72,70,95,86,90,61,29,3,695,0,0,0,6,7,4,0,0,0,25,1311,639,548,955,1069,1323,1182,634,139,7813,28,8,23,36,14,5,0,0,0,109,33,19,15,23,10,3,4,0,0,115,3,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,7,9,0,0,0,0,0,24,5,10,5,8,9,10,12,0,0,55,11,10,14,9,8,8,12,0,0,80,2727,1324,1453,1448,1145,899,583,190,36,9807,215,132,157,174,163,175,113,58,15,1199,4346,2133,2233,2670,2443,2432,1913,890,200,19256
501021007,21,13,18,14,24,29,18,11,0,143,7,0,0,0,0,0,0,3,0,11,288,167,125,188,320,416,377,193,42,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,5,3,0,5,0,0,0,20,0,0,5,9,0,5,0,0,0,24,670,314,300,393,389,366,257,75,15,2790,83,61,40,45,72,78,71,31,10,487,1054,546,469,649,796,873,703,305,62,5457
501021008,37,24,18,36,26,15,16,4,3,181,0,0,0,0,0,0,0,0,0,7,324,180,200,253,315,442,413,258,134,2515,0,4,3,6,0,0,0,0,0,13,25,0,10,16,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,5,9,12,4,8,0,4,0,38,0,5,16,12,4,8,0,4,0,46,672,512,538,401,381,329,208,88,37,3167,127,119,269,244,163,104,59,26,15,1125,1158,816,1043,935,884,892,683,375,190,6976
501021009,31,9,12,18,20,23,27,12,0,145,0,0,0,0,0,0,0,0,0,10,353,204,188,306,429,622,723,363,92,3262,0,0,3,0,0,0,0,0,0,8,0,7,6,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,6,7,10,4,3,0,0,34,5,0,6,7,11,4,3,0,0,39,1052,635,624,561,570,570,398,137,36,4574,158,103,99,99,105,96,93,67,53,873,1571,947,920,976,1120,1301,1220,568,183,8812
501021010,30,17,8,14,18,21,8,4,0,119,0,3,0,0,0,3,0,0,0,7,200,120,76,136,242,286,221,131,38,1451,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,10,341,175,156,213,217,187,146,24,4,1470,52,25,24,31,56,55,50,31,0,331,604,325,265,382,525,539,417,186,44,3286
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,8
501021012,83,40,31,48,48,36,34,22,0,343,0,0,0,0,0,6,0,0,0,8,805,396,404,620,699,712,765,552,186,5150,17,6,11,20,6,0,0,0,0,46,31,13,15,31,6,19,0,0,0,122,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,0,11,14,0,0,0,0,0,35,5,0,6,9,0,4,3,0,0,35,16,0,20,19,0,4,6,0,0,65,1529,813,1052,821,614,584,384,161,50,6003,109,58,115,106,97,90,89,92,72,835,2525,1285,1640,1646,1439,1428,1248,807,315,12327
501021014,82,33,48,36,31,45,41,12,3,330,3,0,0,4,0,0,0,0,0,8,684,416,369,498,662,730,696,404,133,4582,0,0,3,3,0,0,0,0,0,11,6,0,17,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,9,5,0,0,0,25,0,3,4,0,9,5,0,0,0,27,810,507,519,481,513,506,360,113,42,3841,117,84,79,93,113,107,83,60,30,763,1619,1010,1000,1094,1307,1357,1152,577,202,9309
501021015,50,16,33,16,34,30,19,11,8,216,0,0,4,0,0,0,0,0,0,4,383,230,236,299,419,538,508,360,124,3092,16,3,19,11,3,0,0,0,0,55,5,4,11,9,3,10,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,15,4,0,0,0,0,40,3,5,8,4,9,4,0,0,0,32,18,0,21,17,7,5,0,0,0,71,759,491,614,441,367,337,227,99,31,3370,85,50,82,66,64,64,46,16,13,482,1279,773,992,861,887,962,795,481,169,7195
501021016,24,5,5,7,17,13,13,8,0,96,0,0,0,0,0,0,0,0,0,0,261,155,98,165,267,335,374,216,56,1937,0,0,0,0,0,0,0,0,0,4,3,0,0,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,14,5,4,0,8,0,5,0,0,0,18,397,219,229,258,226,254,195,50,17,1843,36,40,35,44,71,58,53,32,25,397,697,417,369,482,578,660,627,305,106,4234
501021251,112,63,62,69,73,37,24,5,0,432,10,7,8,5,7,8,0,0,0,48,878,510,346,608,757,534,386,208,33,4256,26,5,4,20,6,0,3,0,0,70,57,8,21,42,5,5,8,0,0,141,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,8,10,8,10,6,7,0,0,0,41,8,10,7,7,9,7,0,0,0,51,1362,748,731,666,539,345,168,53,5,4628,113,75,72,91,95,57,41,20,4,559,2442,1355,1186,1460,1421,955,608,293,48,9770
501021252,31,23,12,19,26,22,20,0,0,141,0,0,0,0,5,0,0,0,0,6,237,151,73,142,249,293,231,73,16,1458,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,11,3,0,3,0,3,0,0,0,0,11,304,220,108,181,232,186,135,27,11,1405,14,19,10,12,34,32,21,0,3,140,557,393,194,335,521,511,392,108,32,3042
501021253,70,34,55,50,44,36,40,13,3,351,8,0,5,0,0,0,0,3,0,19,663,390,379,551,755,924,1020,664,377,5722,26,9,31,39,14,0,0,0,0,118,33,6,25,15,9,0,0,0,0,90,3,0,0,4,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,3,10,3,23,10,0,0,0,0,0,35,6,3,5,11,9,3,4,0,0,42,13,7,23,18,9,5,4,0,0,79,1067,745,834,735,788,702,493,198,86,5656,108,80,140,117,134,115,120,68,84,961,1921,1234,1460,1507,1728,1770,1656,944,543,12760
501021254,41,17,26,25,25,13,17,7,0,168,0,0,0,0,0,0,0,0,0,11,229,141,124,203,276,301,351,163,36,1823,9,0,8,4,0,0,0,0,0,15,6,5,10,4,6,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,4,4,5,0,0,0,25,3,8,6,4,4,5,0,0,0,25,621,419,421,352,294,277,169,83,10,2643,93,63,77,78,77,62,39,15,7,519,957,634,651,653,676,655,576,264,57,5119
501031017,48,11,15,31,34,41,43,15,5,252,0,0,0,0,0,0,0,0,0,5,350,136,127,226,357,510,604,340,91,2752,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,5,9,0,4,0,34,6,0,0,8,5,9,0,4,0,37,732,370,315,415,461,527,432,162,30,3445,134,52,53,102,106,122,111,65,13,760,1227,557,508,758,944,1188,1163,582,135,7068
501031018,42,15,18,28,31,29,26,13,9,205,0,0,0,0,0,0,0,0,0,3,339,142,119,217,335,470,489,292,96,2498,4,0,0,0,0,0,0,0,0,6,10,0,8,3,3,9,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,3,8,12,5,8,0,0,38,0,3,5,4,12,5,7,0,0,39,618,337,318,389,424,428,387,127,23,3055,58,49,41,60,73,83,85,34,8,489,1024,537,502,684,847,1009,978,460,127,6155
501031019,12,7,11,5,16,26,12,4,3,103,3,0,0,0,0,0,3,0,0,11,261,141,128,191,258,416,388,268,98,2142,4,0,3,0,6,0,0,0,0,8,28,4,15,12,4,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,8,4,0,0,0,23,0,0,5,0,8,4,0,0,0,27,630,423,390,335,314,325,196,68,18,2707,76,55,36,57,83,67,65,26,12,471,1002,624,587,599,672,822,651,358,128,5447
501031020,21,7,4,13,12,18,15,0,4,87,0,0,0,0,0,0,0,0,0,0,189,106,77,134,249,377,405,244,85,1871,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,16,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,11,0,0,0,25,0,0,5,4,6,11,0,0,0,20,400,216,249,303,380,455,385,130,22,2538,86,54,73,76,111,121,98,62,17,688,686,377,415,534,758,970,896,442,123,5198
502011021,37,18,20,30,34,42,22,7,0,208,0,0,0,0,0,0,0,3,0,3,490,269,214,320,460,596,816,410,52,3627,5,3,5,9,0,3,0,0,0,27,8,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,4,0,24,0,0,5,5,0,5,0,4,0,24,1019,485,502,579,519,464,457,175,17,4227,66,60,49,76,101,80,46,33,9,515,1606,816,786,1003,1102,1156,1335,615,80,8498
502011022,66,20,24,52,27,33,31,19,0,255,0,0,4,0,0,0,0,0,0,8,467,337,202,350,494,782,1013,534,120,4292,0,0,0,0,3,0,0,0,0,7,5,3,4,4,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,3,0,0,5,0,10,0,0,0,26,3,4,6,5,0,10,0,0,0,35,924,547,559,560,621,637,544,177,48,4627,67,58,66,64,94,88,98,48,9,586,1477,958,853,999,1235,1530,1670,760,184,9664
502011023,65,48,32,34,45,62,36,25,6,348,0,0,0,0,0,5,0,5,0,11,418,300,235,289,475,626,708,756,307,4113,8,5,4,10,3,0,0,0,0,34,8,0,4,3,3,3,0,5,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12,16,9,21,12,9,11,3,0,0,78,19,9,30,12,8,11,3,0,0,96,1081,652,640,535,508,507,391,239,86,4635,153,75,81,85,86,79,78,102,108,850,1701,1054,996,959,1104,1255,1192,1106,506,9869
502011024,122,73,50,71,68,67,83,40,8,579,5,0,0,3,8,0,0,6,0,18,987,692,448,679,1103,1524,1946,1424,379,9194,10,10,13,19,5,4,0,0,0,69,17,0,8,12,7,12,7,0,0,67,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,0,0,0,0,17,6,3,8,11,0,9,9,5,0,56,13,6,13,19,6,9,9,5,0,79,2018,1189,1068,1108,1120,1053,914,451,126,9051,147,98,135,170,157,166,164,149,77,1256,3225,2014,1701,2037,2450,2792,3074,2036,580,19905
502011025,42,29,33,37,41,37,39,20,6,282,0,0,0,0,0,0,0,0,0,3,320,252,241,334,479,677,952,605,242,4101,24,11,31,32,12,0,0,0,0,108,28,4,24,17,8,4,0,0,0,88,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,7,31,7,0,0,0,0,0,59,0,4,16,5,12,7,3,0,0,57,14,14,44,13,12,11,5,0,0,114,703,663,641,462,569,629,502,175,63,4414,160,132,167,151,165,171,120,139,97,1309,1256,1079,1162,1048,1274,1508,1596,931,399,10256
502011026,24,16,7,19,24,13,17,6,0,121,0,0,0,0,0,0,3,0,0,3,272,210,130,194,302,474,623,415,86,2704,3,0,0,0,4,0,0,0,0,6,0,3,0,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,3,5,0,0,23,3,0,6,4,9,3,5,0,0,31,667,395,429,355,403,421,350,153,25,3202,66,56,75,64,77,75,109,46,18,588,1015,672,639,634,811,988,1099,611,126,6599
502011027,205,103,112,135,120,72,66,26,7,838,8,0,11,3,0,9,0,0,3,35,1600,986,774,1088,1255,1222,1128,804,318,9169,64,19,46,64,20,8,3,3,0,229,28,7,13,28,12,6,6,0,0,99,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,18,7,3,0,0,0,0,41,10,9,21,30,12,9,5,0,0,97,21,12,35,34,12,6,6,0,0,139,2827,1305,1653,1472,1057,801,575,241,93,10023,270,143,182,210,213,160,108,82,48,1421,4833,2493,2728,2936,2594,2228,1844,1140,463,21261
502011028,60,30,28,29,44,51,49,19,12,315,0,0,0,0,4,3,0,6,0,10,537,356,275,365,552,807,1166,879,303,5244,10,10,8,3,0,3,0,0,0,37,5,3,0,5,7,5,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,3,0,0,0,0,0,23,11,3,5,3,12,4,6,0,0,59,19,6,18,16,12,9,6,0,0,82,938,635,592,512,601,630,544,295,111,4868,133,92,90,111,133,98,115,90,87,947,1648,1116,997,1035,1322,1575,1852,1275,507,11323
502011029,56,32,30,36,32,32,33,10,0,261,4,0,0,5,3,0,0,0,0,6,588,331,260,397,544,639,733,534,165,4195,5,0,9,0,0,0,0,0,0,15,6,0,3,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,4,3,8,0,0,0,31,5,3,9,4,3,8,0,0,0,31,1268,651,665,703,579,527,407,166,49,5009,186,105,81,122,115,108,97,71,40,938,2058,1093,1032,1248,1258,1299,1245,774,254,10263
503011030,18,12,5,13,18,20,21,10,3,126,0,0,0,0,0,3,0,0,0,0,578,481,134,244,592,539,370,410,234,3592,5,14,0,9,12,7,9,0,0,66,0,4,0,3,7,7,0,0,0,25,0,8,0,0,8,7,6,3,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,6,0,0,5,0,0,17,4,6,0,6,7,0,9,0,0,31,550,421,215,286,433,378,208,114,69,2677,52,37,26,26,52,36,36,33,12,308,1205,973,382,582,1121,998,646,575,319,6805
503011031,22,18,30,22,23,30,26,11,0,176,0,0,0,0,0,0,0,0,0,3,472,434,304,352,528,569,572,654,320,4194,21,15,8,15,13,9,4,4,0,87,17,12,11,16,7,4,6,0,0,73,3,10,10,0,9,7,6,7,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,8,10,10,10,9,9,4,0,0,54,7,10,9,15,10,9,3,0,0,63,705,667,661,485,477,367,347,175,77,3974,74,76,114,64,78,70,76,72,47,664,1311,1228,1123,970,1150,1061,1032,916,452,9248
503011032,13,17,5,7,11,17,29,9,6,113,0,0,0,0,0,0,0,0,0,5,479,411,239,308,496,542,510,356,112,3454,7,4,5,4,7,3,0,0,0,32,3,4,0,6,5,0,0,0,0,12,5,0,0,0,5,4,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,4,0,6,0,0,19,3,0,0,10,4,0,6,0,0,27,670,530,565,439,502,449,342,142,52,3696,50,41,72,67,41,65,45,41,45,466,1216,989,895,824,1063,1082,919,550,210,7750
503011033,44,18,7,30,29,23,30,11,0,187,0,0,0,0,0,0,0,0,0,4,806,536,163,407,725,656,459,297,113,4162,15,10,5,17,13,11,4,0,5,67,7,6,4,7,10,9,0,0,0,51,0,4,0,0,8,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,9,5,0,0,3,8,6,3,0,0,24,7,3,3,8,7,8,3,0,0,34,988,559,326,524,594,481,269,85,42,3858,56,38,29,38,56,39,31,14,14,311,1885,1166,533,1032,1435,1219,767,408,172,8621
503011034,23,17,21,19,29,23,28,15,3,172,0,0,0,0,0,0,0,4,0,6,631,596,281,420,706,733,695,472,167,4709,26,16,12,22,16,10,8,0,0,104,28,22,15,20,25,8,3,0,0,115,0,3,3,5,10,7,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,10,4,13,13,3,5,0,3,71,20,10,3,14,13,3,6,0,3,75,920,772,649,641,667,498,379,161,45,4723,149,78,85,90,82,84,78,62,39,749,1812,1513,1125,1257,1555,1362,1180,710,254,10764
503011035,119,83,55,82,65,45,36,12,5,505,0,0,0,0,4,3,0,0,4,13,1225,1267,492,761,1087,1022,1122,765,355,8092,69,102,86,73,68,24,23,16,3,474,115,69,89,109,40,17,3,6,0,445,20,13,6,14,16,13,15,14,7,113,0,0,0,0,0,0,0,0,0,0,7,13,11,12,4,3,5,3,0,54,14,9,12,17,13,5,3,5,0,86,23,26,27,23,19,16,11,4,0,144,1382,2188,1130,834,853,725,607,312,81,8112,161,255,118,126,92,104,131,82,31,1100,3049,3983,2009,2034,2221,1959,1962,1225,493,18936
503011036,30,23,11,17,30,20,17,9,0,161,0,0,0,4,0,0,3,5,0,11,863,583,255,436,768,623,579,404,162,4669,11,8,6,7,22,13,0,0,0,75,3,0,8,6,4,3,4,0,0,35,9,5,3,6,6,6,8,0,3,46,0,3,0,0,0,0,0,0,0,3,3,0,5,5,3,0,0,0,0,11,0,3,3,0,4,12,6,0,0,30,3,4,7,5,6,12,6,0,0,39,942,647,473,495,541,464,334,135,53,4084,84,62,60,53,65,69,64,44,54,552,1927,1321,822,1023,1426,1198,1016,596,282,9612
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,0,5,0,0,0,6,0,4,0,13,0,7,0,0,4,12,13,8,4,48
503021038,52,27,39,40,33,26,8,5,5,227,3,0,0,0,3,0,0,0,0,8,746,424,511,667,772,635,422,271,189,4633,18,12,33,29,3,3,0,0,0,108,7,14,18,13,17,5,5,3,0,86,21,7,15,10,14,12,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,13,7,10,8,3,0,0,47,3,5,17,8,10,8,3,0,0,51,1374,683,1195,1115,838,504,254,66,32,6060,92,73,157,96,86,53,39,10,18,628,2290,1232,1975,1973,1776,1247,768,363,243,11872
503021039,38,41,48,51,34,45,35,17,9,329,0,0,0,0,0,0,0,0,0,6,907,752,642,800,961,1091,836,448,281,6726,30,26,108,37,10,11,0,0,0,217,29,21,49,37,18,7,6,0,0,179,28,16,15,15,16,24,24,6,4,142,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,0,0,0,18,0,13,22,10,5,10,3,3,0,67,3,17,31,17,5,10,3,3,0,90,1334,1131,1795,1478,1012,778,578,148,42,8297,91,96,180,135,121,113,87,67,60,953,2440,2081,2895,2585,2210,2073,1561,690,392,16934
503021040,19,7,20,24,17,17,19,11,0,134,0,0,0,0,0,0,0,0,0,0,529,302,419,527,580,565,402,311,219,3844,18,5,17,14,0,5,0,0,0,59,13,5,16,15,10,0,4,0,0,65,14,5,14,23,9,15,9,7,0,95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,5,7,4,3,0,0,0,28,4,5,5,8,4,9,0,0,0,32,841,631,1122,865,588,487,249,62,18,4858,83,39,112,105,50,55,53,21,7,526,1517,1006,1745,1586,1265,1174,758,406,246,9707
