SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,3,0,0,0,0,0,3,6,0,0,10,4,0,20,260,20,0,135,41,4,453,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,7,0,8,0,0,15,0,0,0,3,10,0,12,0,0,0,6,14,0,26,4,7,0,9,4,0,27,34,0,0,14,5,0,56,118,0,0,42,0,0,165,62,0,0,20,0,0,82,55,0,0,8,0,0,62,18,0,0,0,0,0,21,9,0,0,0,5,0,8,0,0,0,0,4,0,6,0,0,0,0,4,0,4,6,4,0,12,4,0,23,304,22,0,122,49,3,499
507011153,0,0,0,0,0,0,0,0,0,0,4,17,3,4,3,0,34,378,251,56,251,25,7,963,0,12,5,0,0,0,14,0,21,3,0,0,0,28,3,106,12,9,0,0,134,6,58,26,21,4,0,114,10,16,0,5,3,0,35,39,15,6,21,0,0,78,164,11,0,75,6,0,260,202,4,0,69,3,0,272,80,0,0,10,0,0,93,14,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,11,3,3,32,529,243,62,235,18,4,1087
507011154,0,0,0,0,0,0,3,0,0,0,4,26,0,13,3,3,50,608,355,38,408,35,11,1448,0,10,0,5,0,0,17,0,23,5,0,0,0,28,5,123,4,9,4,0,143,6,63,30,22,3,5,130,38,25,10,34,0,0,107,73,32,10,61,13,0,188,206,29,0,107,10,6,363,330,12,3,150,6,0,512,122,4,0,33,5,0,160,17,0,0,9,0,0,33,6,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,28,3,13,3,4,64,829,346,66,454,49,16,1750
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,3
507011158,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,6,178,0,0,29,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,31,0,0,0,0,0,35,102,0,0,13,0,0,115,70,0,0,12,0,0,87,47,0,0,7,0,0,54,17,0,0,8,0,0,21,19,0,0,3,0,0,24,16,0,0,0,0,0,17,18,0,0,5,0,0,19,0,0,0,0,0,0,10,322,0,0,59,5,0,387
507011159,0,0,0,0,0,0,0,0,0,0,13,10,0,5,0,0,26,629,165,0,285,27,4,1107,0,10,0,0,0,0,10,0,5,0,0,0,0,8,0,44,0,10,0,0,64,4,25,0,13,0,0,39,20,13,4,7,0,0,49,23,16,6,23,0,0,74,159,20,0,60,5,0,242,489,10,0,81,13,0,592,102,0,0,24,3,0,131,13,0,0,12,0,0,27,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,10,4,0,19,4,3,45,834,145,12,254,30,10,1284
507011160,0,0,0,0,0,0,0,0,0,4,3,3,0,11,3,0,26,612,103,9,321,53,11,1112,0,8,0,0,0,0,11,0,9,0,0,0,0,7,0,30,0,9,0,0,43,4,25,6,17,0,0,62,22,10,0,25,0,0,58,57,9,3,46,15,0,135,235,4,3,84,7,0,336,366,6,0,102,13,3,491,97,0,0,28,0,0,127,16,0,0,4,0,0,16,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,3,3,33,812,95,17,339,43,10,1314
507011161,0,0,3,7,0,0,0,0,0,7,12,3,0,17,3,0,43,940,44,9,254,25,7,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,21,5,10,3,19,0,0,39,25,4,0,7,0,0,39,40,5,3,18,0,0,67,183,0,0,39,3,0,230,585,0,0,112,13,3,714,341,0,0,62,6,0,418,50,0,0,10,0,0,60,10,0,0,0,0,0,10,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,15,0,0,39,1262,50,11,290,30,4,1649
507011163,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,0,24,222,134,4,134,20,6,517,0,4,0,0,0,0,3,0,5,0,0,0,0,5,0,52,0,0,0,0,54,0,37,0,6,0,0,45,0,9,0,7,0,0,21,9,9,0,7,0,0,23,47,19,0,45,0,0,110,148,3,0,54,3,0,209,44,0,0,16,0,0,55,3,0,0,0,0,0,3,4,0,0,3,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,10,0,0,19,271,140,4,148,7,0,570
507011259,0,0,0,0,0,0,0,0,0,0,8,0,0,5,3,4,18,338,95,0,134,17,6,595,5,3,0,0,0,0,9,0,0,0,0,0,0,3,3,27,0,5,0,0,35,0,19,3,7,0,0,31,9,9,4,3,0,0,23,15,18,3,5,13,0,48,56,12,0,38,0,0,110,248,5,0,68,6,0,321,128,0,0,28,0,0,159,40,0,0,6,0,0,48,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,13,4,0,39,532,103,11,169,23,0,843
507011260,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,65,4,0,35,7,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,9,17,0,0,12,0,0,34,18,0,0,6,0,0,27,10,0,0,0,0,0,16,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,59,8,0,38,6,0,115
507021164,0,0,10,14,0,0,3,0,0,20,4,0,3,8,0,0,14,358,51,3,156,14,7,590,0,6,0,0,0,0,6,0,4,0,0,0,0,10,0,11,0,3,0,0,20,4,7,0,7,0,0,19,0,0,0,3,0,0,17,34,3,0,19,0,0,52,45,4,0,28,3,0,81,101,0,0,53,0,0,152,79,0,0,34,0,0,115,61,0,0,12,0,0,73,41,0,0,11,0,0,55,14,0,0,6,0,0,20,18,0,0,0,0,0,16,21,0,0,3,0,0,26,0,0,0,6,0,3,15,418,42,4,186,9,5,663
507021165,0,0,30,30,0,0,15,7,0,51,16,33,0,27,6,8,88,1077,542,24,542,55,19,2268,10,35,0,5,4,0,47,6,42,5,0,3,0,62,7,266,24,14,5,0,307,15,48,24,21,4,0,114,20,19,8,28,0,0,76,106,19,13,51,10,0,196,172,10,4,75,13,0,279,318,12,4,150,9,0,488,309,5,0,114,7,0,434,191,0,0,71,0,0,267,97,5,0,39,0,0,146,60,0,0,14,5,0,87,34,0,0,18,5,0,54,47,10,0,21,21,0,99,13,31,3,40,23,4,117,1404,502,80,660,110,13,2769
507021166,0,0,15,8,0,0,8,0,0,12,6,28,0,17,3,3,63,549,446,43,469,76,18,1588,0,13,3,3,0,0,19,0,15,3,0,0,0,21,0,138,10,12,4,0,167,7,65,16,14,0,0,108,12,36,3,17,8,0,81,3,31,3,39,20,0,94,99,23,3,78,34,0,236,200,8,0,121,15,0,346,144,0,0,74,8,0,226,92,0,0,41,0,0,130,40,0,0,14,0,0,55,27,0,0,0,0,0,30,8,0,0,4,0,0,11,13,3,0,8,0,0,20,15,23,9,16,4,0,72,654,353,57,438,99,8,1614
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507031169,0,0,0,0,0,0,0,0,0,0,6,6,0,7,10,0,27,759,95,7,195,38,4,1092,0,9,0,5,0,0,11,0,6,3,0,0,0,7,8,28,4,7,0,0,49,39,30,15,0,0,0,88,8,3,5,11,0,0,25,22,32,6,14,41,0,118,316,6,5,75,9,0,412,640,0,0,120,9,0,774,67,0,0,20,0,0,95,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,8,7,0,42,1126,125,42,265,74,3,1641
507031170,0,0,0,0,0,0,0,0,0,0,8,13,0,8,0,4,27,384,180,16,242,20,7,854,0,3,0,0,0,0,11,0,5,0,0,0,0,5,5,42,13,8,0,4,70,8,39,26,14,0,0,95,25,11,0,29,3,0,64,105,17,5,53,10,0,189,199,10,0,91,8,0,303,81,7,0,38,9,0,125,6,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,11,0,8,39,436,143,51,250,18,8,916
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
507031174,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,4,25,533,227,37,338,23,11,1166,0,10,0,0,0,0,14,0,15,0,0,0,0,19,8,73,15,11,3,0,115,20,40,5,22,0,0,95,85,15,4,33,0,0,144,155,23,7,70,4,0,258,277,19,0,101,12,0,398,134,0,5,64,5,0,202,7,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,3,19,10,5,65,699,214,43,335,29,9,1329
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,200,0,0,69,3,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,10,0,0,4,0,0,12,3,0,0,0,4,0,10,11,0,0,7,0,0,16,32,0,0,9,0,0,38,219,0,0,40,5,0,264,58,0,0,15,0,0,79,13,0,0,0,0,0,17,4,0,0,3,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,15,358,0,0,98,8,4,467
507041175,0,0,35,58,0,0,12,0,0,72,17,0,0,7,3,0,23,681,0,0,274,19,6,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,14,0,0,0,10,0,0,12,5,0,0,11,0,0,17,35,0,0,26,0,0,57,81,0,7,35,3,0,129,163,0,0,51,5,0,226,153,0,0,56,3,0,216,116,0,0,24,0,0,142,72,0,0,19,0,0,88,50,0,0,14,0,0,60,40,0,0,7,0,0,48,56,0,0,10,0,0,60,13,0,0,14,0,5,39,783,4,6,296,20,12,1111
507041176,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,5,166,20,0,86,4,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,14,0,8,0,4,0,0,12,0,0,0,0,0,0,4,0,0,0,4,0,0,4,18,0,0,22,0,0,39,55,0,0,29,0,0,83,58,0,0,15,0,0,69,18,0,0,7,0,0,26,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,19,0,85,5,0,267
507041177,0,0,7,6,0,0,5,0,0,14,5,19,0,20,0,0,41,789,230,15,422,14,5,1477,0,14,4,0,0,0,14,0,8,0,3,0,0,15,0,101,5,8,0,0,106,5,39,8,28,0,0,89,38,7,0,25,0,0,71,31,17,0,21,0,0,73,176,10,4,82,4,0,271,317,3,0,132,4,0,463,146,0,0,44,6,0,200,68,0,0,13,0,0,84,36,0,0,9,0,0,46,9,0,0,3,0,0,14,11,0,0,0,0,0,16,5,0,0,0,0,0,7,10,11,3,20,3,6,46,850,207,24,398,26,7,1505
507041178,0,0,18,26,0,0,11,5,0,39,8,8,0,13,0,0,25,749,126,10,370,18,3,1278,3,0,0,0,0,0,8,0,4,0,0,0,0,6,0,42,7,10,0,0,61,0,36,5,10,0,0,51,7,9,0,13,0,0,32,28,15,8,20,3,0,68,122,12,3,51,0,0,185,278,6,0,89,4,0,374,225,0,0,46,5,0,274,117,0,0,17,0,0,138,67,0,0,5,0,0,79,30,0,0,11,0,0,42,23,0,0,4,0,0,27,33,0,0,12,0,0,43,15,6,0,18,0,0,47,946,129,19,305,16,4,1427
507041179,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,18,291,21,25,142,16,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,4,4,0,21,0,0,5,9,6,0,15,0,6,0,5,0,0,9,0,0,3,4,0,0,5,23,0,7,28,6,0,63,124,0,0,36,0,0,161,124,0,0,21,5,0,149,38,0,0,5,0,0,45,12,0,0,3,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,3,20,335,15,18,119,18,3,514
507041180,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,289,3,0,157,5,0,458,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,3,3,0,11,0,0,0,3,0,0,8,3,0,0,4,0,0,7,20,0,0,15,0,0,39,101,0,0,53,4,0,151,112,0,0,25,0,0,133,47,0,0,12,0,0,59,13,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,13,305,5,0,138,12,0,453
507041181,0,0,17,30,0,0,3,0,0,35,10,0,0,22,0,3,28,650,18,6,386,31,7,1108,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,10,0,6,0,0,16,3,0,0,19,0,0,24,3,0,0,11,0,0,14,39,4,4,26,0,0,69,70,0,0,57,3,0,135,200,0,0,99,6,0,309,184,0,0,53,0,0,238,102,0,0,15,0,0,115,34,0,0,12,0,0,50,18,0,0,12,0,0,27,16,0,0,0,0,0,25,32,0,0,3,0,0,34,7,3,0,16,3,0,28,704,26,6,337,13,4,1095
507041182,0,0,0,0,0,0,3,0,0,3,7,0,0,14,0,0,24,481,23,11,286,27,4,828,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,4,11,9,0,30,10,4,6,21,0,0,39,0,0,5,7,0,0,16,3,5,0,20,0,0,37,74,3,0,53,0,0,132,221,0,0,71,12,0,301,144,0,4,46,4,0,197,73,0,0,15,0,0,88,9,0,0,5,0,0,15,9,0,0,7,0,0,15,4,0,0,0,0,0,5,3,0,0,5,0,0,6,7,0,3,10,0,0,29,568,21,17,265,28,5,908
507041183,0,0,5,0,0,0,0,0,0,0,8,24,0,4,0,0,31,195,350,13,109,17,9,688,0,9,0,3,0,0,10,0,12,3,0,0,0,20,0,156,5,6,0,0,165,0,62,0,0,0,0,71,0,20,0,5,0,0,21,6,36,5,10,5,0,63,36,22,5,26,4,0,92,109,12,6,37,5,0,170,62,0,0,12,0,0,71,20,0,0,5,0,0,31,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,6,0,0,38,245,349,28,114,14,5,753
507041184,0,0,3,0,0,0,0,0,0,7,3,0,0,7,0,0,11,120,0,0,54,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,14,0,0,6,0,0,13,51,0,0,12,0,0,63,49,0,0,8,0,0,65,20,0,0,3,0,0,26,8,0,0,0,0,0,8,4,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,9,0,0,9,149,0,0,58,5,0,211
507051186,0,0,0,0,0,0,0,0,0,0,7,13,0,10,3,0,30,378,116,5,277,21,4,806,0,0,0,0,0,0,4,0,4,5,0,0,0,3,0,35,4,4,0,0,46,4,20,10,17,0,0,58,5,9,0,32,0,0,51,68,8,0,58,4,0,139,227,9,0,111,7,0,350,98,0,0,40,4,0,139,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,14,0,0,28,404,105,21,287,19,3,837
507051187,0,0,0,4,0,0,0,0,0,4,6,3,5,13,5,4,31,589,75,12,267,60,3,1007,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,20,0,5,0,0,31,3,9,0,7,0,0,25,3,6,0,3,0,0,12,14,6,0,19,15,0,56,180,11,0,90,4,0,285,353,0,0,113,4,0,472,62,0,0,18,0,0,77,4,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,3,0,5,32,648,63,3,266,25,3,1009
507051188,0,0,0,5,0,0,3,0,0,13,21,12,0,20,12,0,69,1169,214,39,604,157,21,2209,4,0,0,0,5,0,10,5,13,0,0,0,0,14,5,90,8,24,4,0,130,44,56,28,29,9,0,160,110,4,9,61,6,0,201,298,14,13,155,49,0,523,498,9,6,188,48,0,743,437,3,5,118,15,0,589,104,0,0,18,3,0,130,23,0,0,5,0,0,26,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,8,0,0,10,24,16,3,33,13,3,94,1550,212,62,641,164,15,2645
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,5,0,0,5,11,3,6,12,0,0,30,666,96,7,377,44,7,1200,3,6,0,6,0,0,19,0,10,0,0,0,0,15,4,50,0,5,0,0,64,30,12,4,23,0,0,64,58,5,0,27,3,0,95,136,3,4,67,28,0,243,215,8,0,106,12,0,339,184,0,0,79,4,0,271,39,0,0,5,0,0,44,13,0,0,4,0,0,18,3,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,5,0,19,8,3,47,699,102,10,354,54,7,1226
507051191,0,0,4,0,0,0,0,0,0,0,6,3,0,13,3,0,27,910,11,0,289,74,0,1297,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,11,0,4,0,0,17,0,4,0,10,0,0,16,0,10,0,19,3,0,32,15,11,0,21,28,0,81,241,10,0,105,9,0,364,559,0,0,129,9,0,697,144,0,0,27,0,0,173,40,0,0,10,0,0,50,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,14,4,0,35,1032,51,3,343,60,5,1491
507051192,0,0,0,5,0,0,0,0,0,5,5,12,0,3,6,0,20,541,139,3,295,59,4,1033,0,0,0,3,0,0,9,0,8,0,0,0,0,4,4,21,0,7,0,0,34,7,30,0,9,0,0,53,3,18,4,7,0,0,31,43,23,0,34,16,0,123,243,14,4,103,13,0,379,242,0,0,81,15,3,339,35,0,0,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,14,4,4,45,590,129,10,271,53,3,1048
507051193,0,0,0,5,0,0,5,0,0,3,13,11,3,13,0,0,35,509,143,13,301,24,3,989,0,4,0,0,0,0,5,0,3,4,0,0,0,5,3,33,9,3,0,0,48,4,25,18,13,3,0,60,6,12,3,19,0,0,36,52,16,4,49,5,0,118,251,17,0,119,9,0,397,209,6,0,80,5,0,302,14,0,0,6,0,0,18,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,22,7,3,43,549,116,34,305,33,3,1042
507051312,0,0,0,3,0,0,0,0,0,7,0,0,0,8,4,0,12,455,3,0,130,91,4,684,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,3,0,10,3,8,0,4,7,0,30,14,0,4,3,6,0,33,20,6,0,18,40,0,85,152,0,0,53,20,0,228,343,0,0,72,4,0,427,52,0,0,10,3,0,67,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,10,10,4,39,616,22,8,190,95,10,932
507051313,0,0,0,4,0,0,3,0,0,5,15,0,0,8,4,5,34,1167,7,10,329,100,9,1615,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,3,0,13,23,3,0,14,4,0,44,8,0,0,18,4,0,25,20,0,0,20,41,0,86,272,0,0,106,11,0,392,734,0,0,195,12,0,939,193,0,0,36,8,0,238,30,0,0,4,0,0,40,7,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,9,5,4,36,1314,11,8,407,93,5,1834
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,26,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,12,3,0,32,51,0,0,10,4,0,58,13,0,0,8,0,0,17,4,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,34,13,0,134
