SA2_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
501011001,35,0,0,0,0,0,0,3,9,0,4,0,0,12,0,0,0,0,0,0,3,6,0,0,5,0,11,4,4,6,0,3,9,9,6,0,0,0,9,43,0,0,0,0,0,0,0,0,0,0,0,87,89,3,4,4,3,12,45,139,89,77,103,58,137,677,0,0,0,0,0,12,17,6,0,0,0,6,48,0,0,0,9,11,20,16,6,3,0,0,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,12,5,0,3,8,5,4,7,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,11,20,24,38,40,16,3,0,0,21,172,17,10,18,72,131,241,390,204,137,160,104,242,1727
501011003,46,0,0,0,0,0,0,3,3,7,0,6,3,27,3,0,0,0,0,0,9,6,0,0,4,8,22,4,0,0,0,5,11,5,5,3,0,9,9,51,0,0,0,0,0,0,0,0,0,0,0,182,187,8,0,0,0,15,54,184,185,193,200,249,281,1381,0,0,0,0,0,30,21,14,0,5,5,19,90,0,0,0,18,27,38,33,3,3,7,0,9,134,0,0,0,0,0,3,0,0,0,0,3,3,16,0,0,0,0,3,0,0,0,0,0,0,0,3,7,4,4,14,7,18,10,0,3,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,33,37,89,66,21,10,10,5,37,320,33,16,22,89,150,374,573,387,310,344,426,454,3181
501011004,60,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,3,4,3,3,3,0,19,0,0,0,0,0,9,6,0,0,5,0,4,31,0,0,0,0,0,0,0,0,0,0,0,144,147,3,0,0,5,5,59,238,182,148,190,116,209,1149,0,0,0,5,4,30,48,16,7,3,8,20,133,0,0,6,24,19,63,27,3,8,0,0,19,167,0,0,0,3,0,3,4,0,5,0,0,3,24,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,5,18,15,17,12,4,0,0,3,12,90,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,17,52,40,112,87,27,18,9,10,50,418,13,7,26,102,96,301,558,356,253,291,195,358,2549
501011293,56,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,0,8,15,6,5,3,0,4,50,0,0,0,0,0,0,0,0,0,0,0,124,120,6,0,0,8,4,26,152,133,104,163,139,186,917,0,0,0,0,11,21,31,19,10,4,6,17,117,0,0,6,15,20,36,23,6,3,0,0,9,116,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,0,0,0,11,3,0,8,29,16,44,18,7,3,0,0,14,140,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,17,47,54,107,72,37,20,4,0,41,394,35,13,33,102,215,362,489,309,222,249,222,342,2591
501011294,93,0,0,0,0,0,0,3,4,3,3,3,5,25,0,0,0,0,0,0,4,0,0,6,3,3,18,0,0,0,8,3,18,29,4,0,0,0,9,86,0,0,0,0,0,0,0,0,0,0,0,245,245,7,0,5,23,21,96,355,272,246,354,273,359,2004,0,0,0,0,9,48,85,35,6,14,4,34,240,0,0,10,33,42,93,43,14,6,4,7,13,271,0,0,0,6,3,3,6,3,0,0,3,6,25,0,0,0,4,4,0,4,0,0,0,0,3,19,9,0,14,53,25,57,28,5,0,0,0,15,218,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,21,99,90,205,168,63,15,17,14,74,777,43,22,58,253,430,746,1009,585,436,545,410,648,5186
501021005,76,0,0,0,0,0,0,9,9,4,3,9,3,39,0,0,0,0,0,0,0,4,5,6,5,4,22,0,0,0,4,9,26,26,5,5,3,7,12,94,0,0,0,0,0,0,0,0,0,0,0,299,298,5,0,0,15,11,68,357,388,304,474,403,418,2451,0,0,0,3,14,37,85,49,19,18,9,32,261,0,3,11,27,35,67,45,9,0,3,0,15,218,0,0,0,3,0,8,6,3,0,0,0,5,29,3,0,8,14,5,6,0,0,0,3,0,0,34,9,0,5,58,32,45,33,9,9,3,0,24,219,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,17,101,85,164,172,68,31,30,10,77,767,55,14,57,207,328,569,905,717,539,753,549,696,5390
501021007,23,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,6,4,3,4,3,6,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,80,82,0,0,0,9,3,29,76,103,73,99,78,127,606,0,0,0,0,3,9,20,9,5,0,0,11,56,0,0,0,9,4,26,17,3,0,0,0,10,72,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,10,12,7,12,13,5,0,0,0,13,75,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,25,15,43,53,16,3,6,0,28,220,17,8,18,80,114,178,278,199,126,166,128,241,1551
501021008,30,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,9,11,3,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,4,4,49,101,77,67,74,35,79,492,0,0,0,0,0,23,31,8,5,3,0,9,99,0,0,9,11,11,26,25,0,3,0,0,9,97,0,0,0,3,3,5,4,4,0,0,0,4,20,0,0,4,7,0,3,3,0,0,0,0,0,17,7,0,22,55,27,48,22,7,4,0,0,17,210,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,33,75,44,108,86,19,10,8,0,40,446,20,7,35,111,141,275,326,193,128,121,56,169,1583
501021009,46,0,0,0,0,0,3,4,5,0,0,3,5,24,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,4,15,21,18,0,5,7,0,12,86,0,0,0,0,0,0,0,0,0,0,0,85,92,4,0,5,5,23,62,135,102,108,143,105,141,831,0,0,0,0,4,8,15,13,9,7,6,12,79,0,0,0,11,13,27,16,5,3,5,0,7,85,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,4,7,0,8,3,0,0,0,0,4,30,0,0,11,53,17,40,25,11,5,0,0,10,185,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,22,76,29,83,67,32,19,10,8,40,390,24,5,40,157,233,302,411,220,194,246,159,268,2265
501021010,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,13,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,42,47,0,0,0,3,0,7,54,56,45,84,65,79,393,0,0,0,0,0,10,10,3,0,4,0,5,31,0,0,0,5,0,10,4,4,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,3,4,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,5,23,17,13,0,3,0,14,90,9,10,6,35,55,94,136,120,85,143,113,135,935
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,60,0,0,0,0,0,0,7,4,4,6,0,3,25,0,0,0,0,0,0,4,3,0,8,0,0,16,0,0,0,3,3,19,19,9,3,3,0,9,64,0,0,0,0,0,0,0,0,0,0,0,156,160,0,3,0,4,14,64,226,222,210,275,222,222,1465,0,0,0,0,8,47,52,30,9,11,5,17,178,0,0,3,11,25,56,24,3,0,3,3,11,139,0,0,0,4,0,3,3,5,0,5,0,6,19,0,0,3,4,3,0,4,4,0,0,0,5,24,0,0,12,29,18,30,16,3,0,6,0,13,132,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,14,53,50,138,99,46,14,14,12,47,497,26,7,25,126,247,418,585,460,348,427,317,392,3372
501021014,40,0,0,0,0,0,0,0,0,0,4,6,5,13,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,0,3,5,14,26,8,0,5,0,16,80,0,0,0,0,0,0,0,0,0,0,0,104,108,0,0,0,9,10,54,169,149,120,153,142,195,1005,0,0,0,0,3,18,27,19,7,8,3,5,98,0,0,0,9,17,25,15,5,0,0,0,9,85,0,0,0,0,0,0,4,0,0,0,0,3,9,0,0,0,4,0,6,0,0,0,0,0,4,15,3,5,9,29,17,35,21,8,6,0,0,21,146,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,16,48,37,88,62,30,17,7,6,42,363,42,22,32,123,189,318,440,300,226,267,239,333,2528
501021015,30,0,0,0,0,5,0,7,3,0,3,0,0,20,0,0,0,0,0,0,0,4,0,5,0,0,10,0,0,0,7,3,8,13,3,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,3,7,11,42,147,112,81,111,78,113,699,0,0,0,3,0,22,33,20,4,3,0,9,102,0,0,0,21,15,32,27,0,0,0,0,4,105,0,0,0,5,3,4,3,0,0,0,0,0,14,0,0,4,6,4,0,0,0,0,0,0,0,21,3,0,10,36,20,30,19,3,0,4,0,12,142,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,10,69,40,97,82,33,13,7,7,34,391,19,4,23,117,163,267,427,237,149,207,119,212,1945
501021016,19,0,0,0,0,0,0,5,0,4,0,3,0,17,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,10,6,4,6,6,0,8,42,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,3,4,21,65,53,48,67,67,105,434,0,0,0,0,0,10,8,0,0,4,0,9,32,0,0,0,4,9,8,9,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,11,0,3,7,9,0,18,4,0,4,0,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,22,9,30,25,7,3,9,3,28,144,20,15,17,50,102,146,174,110,88,109,105,178,1118
501021251,32,0,0,0,0,0,0,4,6,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,5,3,9,11,4,3,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,150,156,0,3,0,8,6,29,193,210,189,263,234,233,1368,0,0,0,4,0,17,65,36,13,8,3,20,170,0,0,3,19,17,36,24,7,3,0,0,3,125,0,0,0,0,0,6,5,3,4,0,0,4,21,0,0,5,6,4,4,4,3,0,0,0,0,23,4,3,13,28,11,27,27,3,3,4,0,12,131,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,15,64,36,93,121,50,20,18,7,40,470,16,10,29,88,130,224,446,376,295,373,327,340,2659
501021252,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,4,0,6,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,44,45,0,0,4,0,3,14,35,48,50,91,96,88,430,0,0,0,0,0,0,0,5,4,3,0,4,31,0,0,0,0,0,5,7,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,5,9,5,5,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,13,13,4,4,6,13,76,10,9,14,31,34,76,103,96,93,133,148,133,876
501021253,50,0,0,0,0,0,0,4,0,4,0,0,3,17,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,6,8,11,11,5,3,4,0,10,53,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,3,15,44,154,112,143,231,245,160,1115,0,0,0,4,6,42,45,33,15,12,11,24,188,0,0,4,18,27,41,29,4,5,5,0,10,142,0,0,0,0,0,3,6,4,0,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,0,19,0,0,15,29,13,44,31,12,9,0,5,14,162,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,20,65,45,126,109,52,29,21,16,48,528,28,15,35,130,218,413,559,341,312,420,450,324,3238
501021254,36,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,16,9,0,0,3,0,3,49,0,0,0,0,0,0,0,0,0,0,0,31,36,0,0,0,8,14,38,97,70,51,67,18,50,424,0,0,0,0,0,16,25,17,7,4,0,14,81,0,0,9,9,15,30,21,5,0,0,0,4,87,0,0,0,0,0,9,3,0,0,0,0,0,14,0,0,0,14,4,0,0,3,0,0,0,4,26,0,0,8,41,16,43,29,7,0,0,3,14,165,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,59,46,100,74,34,8,6,3,34,384,15,4,26,99,150,217,278,147,95,108,35,119,1299
501031017,30,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,5,4,7,3,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,71,68,8,0,6,4,9,38,114,102,82,103,67,130,660,0,0,5,0,3,16,18,9,3,0,0,3,53,0,0,0,15,8,15,9,0,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3,17,14,25,9,0,0,0,0,13,83,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,6,33,26,50,39,6,0,4,0,29,207,32,13,31,118,167,281,349,228,147,191,116,246,1922
501031018,21,0,0,0,0,0,0,3,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,5,6,14,0,0,0,0,3,0,10,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,3,9,39,99,82,81,89,87,109,603,0,0,0,0,0,3,13,6,0,0,0,8,32,0,0,0,13,7,8,9,0,0,0,0,5,56,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,9,16,8,20,13,5,0,0,0,11,91,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,31,19,39,30,16,3,3,0,25,195,26,18,21,94,145,245,302,176,144,180,152,214,1710
501031019,28,0,0,0,0,0,3,4,0,0,0,6,0,10,0,0,0,0,3,0,3,0,0,0,0,4,12,0,0,0,3,8,10,10,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,7,10,60,118,89,69,62,32,67,515,0,0,0,0,0,18,19,8,0,5,0,6,56,0,0,0,6,9,15,11,0,0,0,0,5,57,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,6,20,16,21,8,4,3,0,0,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,21,55,40,16,5,6,0,19,210,11,9,16,75,109,207,296,190,144,123,66,144,1382
501031020,13,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,0,8,4,48,89,57,50,60,31,90,426,0,0,0,0,6,10,17,3,0,0,3,3,44,0,0,0,4,11,8,13,0,0,0,0,4,41,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,3,0,7,12,9,3,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,22,26,29,4,0,8,4,16,137,22,14,23,77,142,218,263,142,83,108,65,185,1332
502011021,34,0,0,0,0,0,0,7,11,0,3,3,4,32,0,0,0,0,0,0,0,3,0,0,8,0,14,4,0,0,8,7,13,23,0,0,3,0,10,62,0,0,0,0,0,0,0,0,0,0,0,163,163,8,0,0,13,7,34,108,113,105,173,160,225,949,0,0,0,4,0,16,25,11,5,6,7,11,81,0,0,0,6,12,29,12,4,0,0,3,9,87,0,0,0,0,0,4,0,0,0,0,0,0,10,5,0,7,9,4,4,3,0,0,0,0,0,31,4,0,13,21,15,23,12,4,3,0,4,7,117,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,19,35,27,79,59,23,14,11,16,33,320,44,21,35,136,238,320,398,230,185,255,254,371,2470
502011022,48,0,0,0,0,0,0,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,7,0,4,10,6,0,3,5,14,9,16,7,6,3,4,11,70,0,0,0,0,0,0,0,0,0,0,0,130,130,6,0,5,5,13,44,113,99,101,169,177,186,923,0,0,0,0,7,30,25,21,16,3,8,15,119,0,0,0,21,13,30,26,9,4,4,0,4,119,0,0,0,3,0,3,4,3,3,0,0,0,15,0,0,5,11,6,4,0,0,0,0,0,3,26,4,0,0,26,27,35,29,7,3,5,4,19,152,0,0,0,0,0,0,0,0,0,0,0,7,7,9,4,4,63,47,102,83,35,16,13,7,51,426,57,17,29,143,264,448,440,258,203,295,282,389,2813
502011023,55,0,0,0,0,0,0,5,7,0,0,5,0,21,0,0,0,0,0,5,0,0,0,3,0,0,16,3,0,3,8,13,27,36,0,3,3,0,9,113,0,0,0,0,0,0,0,0,0,0,0,116,116,3,0,3,11,21,67,187,126,85,103,82,164,857,0,0,0,0,0,20,32,21,12,5,3,9,109,0,0,5,33,27,37,22,0,4,0,0,10,149,0,0,0,5,6,0,3,5,0,0,0,6,25,0,0,0,17,4,11,6,0,0,0,0,4,38,9,3,23,60,37,64,42,6,6,0,0,17,263,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,30,111,70,129,104,30,19,12,7,43,585,40,13,45,203,323,441,499,261,174,175,137,312,2626
502011024,93,0,0,0,0,0,0,10,11,3,6,6,4,42,0,0,0,0,0,0,3,4,0,0,9,5,23,4,0,0,6,5,29,31,8,3,6,7,13,121,0,0,0,0,0,0,0,0,0,0,0,317,320,5,5,3,10,13,82,241,242,213,353,406,440,2011,0,0,0,0,7,21,82,40,16,29,18,22,243,0,0,11,35,42,62,44,11,3,0,4,21,227,0,0,0,3,0,8,7,8,0,0,5,0,36,4,4,4,21,6,11,4,0,0,0,0,6,45,9,3,17,55,16,86,49,15,4,0,4,26,285,0,0,0,0,0,0,0,0,0,0,0,6,11,11,0,32,112,76,181,184,75,31,30,33,82,849,76,24,65,246,482,865,909,570,399,625,659,791,5720
502011025,42,0,0,0,0,4,6,3,6,0,5,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,8,19,23,3,0,3,3,9,78,0,0,0,0,0,3,0,0,0,0,0,71,73,0,0,0,13,14,56,112,75,48,56,79,104,569,0,0,0,3,3,27,45,24,7,4,3,13,131,0,0,7,25,18,37,13,3,0,0,0,9,122,0,0,0,0,0,0,4,4,4,0,0,0,20,0,0,12,15,10,5,4,0,0,0,0,8,61,3,0,13,86,33,66,36,0,5,3,4,20,273,0,0,0,0,0,0,0,0,0,0,0,5,4,12,4,34,127,72,134,99,35,14,8,8,54,610,43,21,57,194,267,448,446,221,127,139,152,285,2397
502011026,36,0,0,0,0,0,4,3,5,0,0,8,0,29,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,9,4,9,0,0,0,13,41,0,0,0,0,0,0,0,3,0,0,0,100,102,0,0,0,5,8,27,69,72,69,93,124,142,614,0,0,0,0,4,14,22,12,10,7,3,6,74,0,0,4,11,10,22,7,5,3,0,0,7,62,0,0,0,0,5,5,0,5,0,0,0,0,16,0,0,4,8,0,0,0,0,0,0,0,0,15,9,0,0,23,16,27,21,3,5,0,0,6,107,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,47,27,69,45,30,12,8,10,25,287,32,10,24,100,191,251,283,176,147,166,199,276,1844
502011027,101,0,0,0,0,0,3,16,7,8,8,7,6,50,0,0,0,0,0,0,0,4,6,0,3,3,25,3,4,0,7,16,17,29,12,5,10,3,6,109,0,0,0,0,0,0,0,0,0,0,0,433,436,7,4,0,14,25,109,355,362,329,526,487,551,2778,0,0,0,6,11,48,105,58,17,21,8,24,294,0,0,11,35,34,75,50,16,3,3,0,13,246,0,0,0,3,4,0,6,6,0,0,0,4,31,0,5,3,12,4,5,0,0,0,4,0,3,41,9,7,12,59,27,71,49,19,9,8,5,27,292,0,0,0,0,0,0,0,0,0,0,0,5,9,9,7,26,110,71,208,212,104,32,33,19,76,912,45,28,53,235,340,682,958,699,530,780,684,861,5898
502011028,52,0,0,0,0,0,0,8,6,3,0,6,4,16,0,0,0,0,0,0,0,0,0,3,3,5,14,3,0,0,15,11,36,37,12,6,5,4,8,128,0,0,0,0,0,0,0,0,0,0,0,110,110,3,0,0,14,17,71,173,117,67,122,125,162,871,0,0,3,0,8,19,39,12,11,16,4,11,126,0,3,3,20,15,45,24,3,6,0,0,9,129,0,0,0,0,0,0,3,0,0,0,0,3,15,5,0,5,18,4,5,5,0,0,0,0,4,48,4,4,18,69,39,56,32,7,6,0,5,23,271,0,0,0,0,0,0,3,0,0,0,0,12,17,10,10,29,109,70,123,110,34,25,18,8,64,611,46,16,45,222,363,495,547,278,188,233,222,376,3028
502011029,50,0,0,0,0,0,5,9,10,0,5,0,6,29,0,0,0,0,0,0,0,0,4,0,0,7,13,0,0,4,6,9,23,17,3,3,8,0,10,88,0,0,0,0,0,0,0,0,0,0,0,170,165,8,0,5,11,20,63,160,134,126,182,154,241,1093,0,0,0,0,0,24,46,11,5,12,5,14,122,0,0,3,22,23,34,11,3,0,7,3,10,110,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,7,6,5,4,3,0,0,0,0,5,25,3,0,8,35,21,44,29,5,3,0,0,16,178,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,18,68,54,103,94,25,12,17,9,44,455,37,11,41,142,267,369,462,276,228,287,225,429,2789
