SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
504031056,5,0,0,0,0,8,0,0,0,0,0,5,23,12,6,0,0,44,613,323,285,82,36,1339,845,737,1050,509,319,3459,8,5,10,5,10,39,1496,1078,1354,601,368,4890,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,24,25,15,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,48,20,5,0,0,74,0,0,0,0,0,0,4,0,0,0,0,5,16,0,0,0,0,16,19,10,7,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,30,10,4,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1106,1363,606,368,5020,0,0,0,0,0,3,3,3,0,0,0,13,19,11,4,0,0,29,536,356
504031057,0,0,0,0,0,4,0,3,0,0,0,3,30,8,5,0,0,40,565,362,289,80,34,1337,588,494,656,322,230,2300,24,7,13,3,9,61,1209,876,966,416,275,3745,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,27,8,12,4,4,51,5,0,3,0,0,9,3,0,0,0,0,3,39,9,13,6,3,69,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,14,13,5,5,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,25,12,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,9,0,0,0,0,12,4,0,0,0,0,4,1279,900,984,418,285,3868,0,0,0,0,0,0,0,0,6,3,0,9,26,5,4,0,3,45,612,332
504031058,0,0,0,0,0,0,11,5,0,0,0,12,47,15,8,0,0,71,196,78,68,21,3,370,228,164,195,90,54,735,0,7,0,0,0,6,485,268,273,105,61,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,483,268,273,105,61,1197,0,0,0,0,0,0,5,0,0,0,0,17,39,6,0,0,0,50,177,105
504031060,0,0,0,0,0,0,15,0,0,0,0,17,31,7,4,3,0,44,95,30,44,10,5,180,161,78,120,52,29,444,0,0,0,0,0,5,305,125,164,70,32,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,302,128,170,70,32,697,0,0,0,0,0,4,10,0,0,0,0,10,30,7,6,0,0,48,105,35
504031061,0,0,0,0,0,0,3,0,0,0,0,3,33,11,7,0,0,56,171,78,41,14,0,311,172,145,149,62,21,545,7,0,0,0,0,12,386,233,205,75,21,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,12,0,6,5,0,0,6,0,0,0,0,0,0,10,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,26,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,3,0,0,0,0,5,443,242,206,80,21,993,0,0,0,0,0,0,4,0,0,0,0,5,53,8,3,0,0,68,178,79
504031062,0,0,0,0,0,0,0,0,0,0,0,3,26,0,4,0,0,37,364,210,155,34,25,788,280,230,294,143,86,1031,11,0,4,0,0,21,684,442,460,179,115,1882,0,0,0,0,0,0,6,0,0,0,0,9,20,4,0,0,0,28,46,29,14,3,0,91,0,0,0,3,0,6,0,0,0,0,0,0,70,33,15,8,3,133,0,0,0,0,0,0,5,0,0,0,0,5,13,6,0,0,0,17,16,14,10,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,34,16,10,0,0,60,0,0,0,0,0,0,8,0,0,0,0,8,10,3,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,32,0,0,0,0,0,0,816,499,486,182,122,2103,0,0,0,0,0,0,3,3,0,3,0,11,24,6,3,0,0,40,444,234
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,4,0,0,0,0,4,5,0,0,0,0,7,29,14,0,4,0,46,265,129,103,27,14,541,194,127,140,81,44,595,6,3,0,0,0,20,503,282,248,116,64,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,34,10,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,46,10,6,0,0,67,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,574,305,258,116,64,1313,0,0,0,0,0,4,3,0,0,0,0,8,30,5,3,0,0,35,263,134
504031066,0,0,0,0,0,0,10,0,0,0,0,18,140,41,19,4,0,218,420,193,133,29,17,794,133,109,117,62,30,450,10,8,0,3,0,18,714,352,275,104,50,1498,0,0,0,0,0,0,3,0,0,0,0,3,67,24,9,3,0,95,169,99,45,15,3,336,12,6,7,0,0,28,4,0,0,0,0,5,255,131,64,12,4,466,0,0,0,0,0,0,14,0,0,0,0,21,63,16,3,0,0,76,78,37,17,9,3,140,0,0,4,0,0,10,6,0,0,0,0,11,156,57,24,7,3,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,541,363,125,59,2221,0,0,0,0,0,0,10,0,0,0,0,10,142,27,19,6,0,192,379,177
504031067,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,230,123,108,36,9,501,344,283,373,164,71,1233,8,4,0,0,0,9,593,409,482,199,86,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,415,482,199,86,1780,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,13,218,137
504031068,0,0,0,0,0,0,0,0,0,0,0,5,27,4,5,0,0,31,196,56,52,9,5,317,375,228,322,156,56,1132,3,9,0,0,0,12,606,290,374,166,60,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,6,0,0,31,0,5,3,4,0,9,0,0,0,0,0,0,17,16,6,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,636,303,388,170,60,1557,0,0,0,0,0,0,11,0,0,3,0,12,31,10,4,4,0,46,324,130
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,129,53,42,12,0,234,340,255,424,156,85,1258,4,0,3,0,0,10,474,311,471,165,89,1507,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,17,4,0,0,41,9,7,0,0,0,17,0,0,0,0,0,0,37,24,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,0,11,0,0,0,0,0,0,15,5,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,336,485,170,84,1596,3,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,25,361,170
504031299,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,14,62,32,23,0,3,118,169,119,180,85,33,573,4,0,0,0,0,4,239,156,197,85,36,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,153,201,83,38,720,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,13,193,103
504031300,0,0,0,0,0,0,0,0,0,0,0,0,67,0,7,3,6,84,493,282,176,42,15,1011,718,575,849,396,189,2727,6,7,3,4,5,28,1284,869,1037,450,216,3857,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,39,36,16,5,0,0,61,12,7,10,9,3,29,0,0,0,0,0,4,87,22,20,11,3,137,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,16,0,0,0,0,16,0,0,3,0,0,6,0,0,0,0,0,0,56,0,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,893,1060,458,218,4058,4,0,0,0,0,3,4,0,0,0,0,4,31,13,6,0,4,55,479,312
505011070,3,0,0,0,0,3,0,5,0,0,0,7,18,9,9,0,0,36,751,335,246,41,9,1383,394,265,281,144,51,1137,13,0,6,5,0,25,1182,617,535,185,60,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,15,3,0,0,63,0,0,3,0,0,3,0,0,0,0,0,0,45,18,7,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,639,547,191,60,2683,0,0,0,0,0,0,0,3,0,0,0,8,27,6,0,0,0,36,687,314
505011071,0,0,0,0,0,5,6,0,0,0,0,5,12,0,6,0,0,13,220,104,45,7,0,377,844,706,1143,440,154,3288,4,4,3,3,0,10,1088,813,1189,449,158,3701,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,39,14,6,0,0,58,3,0,0,0,0,6,0,0,0,0,0,0,47,13,0,0,0,71,0,0,0,0,0,0,8,0,0,0,0,9,15,0,0,0,0,20,34,18,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,3,61,20,9,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,849,1198,454,159,3865,0,0,0,0,0,0,7,0,0,0,0,8,12,3,10,0,0,25,204,99
505011072,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,29,518,246,224,29,4,1029,1095,673,950,356,113,3184,12,3,0,0,0,24,1656,925,1178,392,115,4264,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,26,13,7,0,0,50,0,0,0,0,0,4,0,0,0,0,0,0,50,14,12,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,940,1193,389,115,4357,0,0,0,0,0,0,3,0,0,0,0,5,28,0,0,0,0,36,466,229
505011073,4,0,0,0,0,0,0,0,0,0,0,9,19,7,0,0,0,33,812,377,287,52,15,1547,778,478,502,253,88,2095,15,4,6,3,0,34,1635,870,792,307,104,3717,0,0,0,0,0,0,3,0,0,0,0,3,12,8,0,0,0,19,58,17,10,0,0,87,4,4,0,0,0,15,0,0,0,0,0,0,81,22,9,7,0,126,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,894,808,317,109,3852,0,0,0,0,0,0,3,0,0,0,0,7,29,10,0,0,0,39,763,359
505011074,0,0,0,0,0,0,0,0,0,0,0,3,27,4,0,0,0,32,575,253,197,46,19,1087,527,352,446,210,83,1622,6,5,6,0,0,18,1136,617,657,259,101,2765,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,22,68,27,13,0,0,110,10,3,4,0,0,23,0,0,0,0,0,0,100,34,16,7,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,647,672,262,101,2936,0,0,0,0,0,0,5,0,0,5,0,3,18,6,0,0,0,28,514,270
505011075,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,32,373,134,117,16,3,646,657,400,695,310,91,2144,7,0,0,0,0,10,1064,541,807,323,95,2831,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,19,88,24,16,0,0,138,18,3,7,3,0,36,0,0,0,0,0,8,130,38,28,5,0,200,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,582,835,327,95,3043,0,0,0,0,0,0,4,0,0,0,0,4,25,6,3,0,0,34,333,132
505011076,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,0,0,17,56,29,20,5,0,106,374,309,604,223,64,1577,0,0,0,0,0,9,450,343,625,224,64,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,467,343,625,224,64,1718,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,18,140,53
505011077,0,0,0,0,0,3,0,0,0,0,0,6,23,4,0,0,0,30,484,209,132,22,0,850,612,440,596,253,86,1982,10,0,0,7,0,16,1137,652,733,285,92,2891,0,0,0,0,0,4,5,0,0,0,0,3,22,0,0,0,0,27,120,56,28,4,0,202,35,16,17,9,3,81,0,5,0,0,0,5,181,75,46,13,3,314,0,0,0,0,0,0,40,4,0,0,0,39,158,31,18,3,0,210,60,29,13,7,0,109,6,3,0,0,0,12,4,0,0,0,0,0,264,72,28,12,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1584,800,807,302,98,3585,0,0,0,0,0,0,5,0,0,0,0,10,29,12,0,0,0,42,421,190
505011078,0,0,0,0,0,0,0,0,0,0,0,3,31,3,0,0,0,34,412,174,139,20,6,755,861,597,807,287,94,2639,11,3,0,0,0,20,1313,785,952,309,102,3458,0,0,0,0,0,0,5,0,0,0,0,5,26,3,0,0,0,28,86,21,5,0,0,117,5,3,7,4,4,22,0,0,0,0,0,0,128,28,4,7,4,168,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,21,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,46,0,0,0,0,0,0,7,0,0,0,0,7,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33,0,0,0,0,0,0,1514,813,961,313,104,3705,0,0,0,0,0,0,0,0,0,0,0,6,34,0,4,0,0,39,375,154
