SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
506031130,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,1616,1465,848,1223,1612,1697,879,400,163,9909,222,144,81,186,149,46,22,8,0,855,128,68,46,80,53,17,15,0,0,413,0,0,0,4,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30,33,27,18,24,9,3,4,4,153,6,13,13,4,5,13,8,4,0,65,37,42,37,25,27,18,14,5,4,218,830,847,570,550,550,417,151,59,8,3984,198,173,99,113,156,137,72,39,16,1011,3205,2941,1794,2318,2738,2488,1184,532,196,17390,200,181,103,189,199,139,84,24,7,1120,192,151,56,167,303,416,375,148,77,1878,0,0,0,0,0,0,0,0,0,0,73,57,19,61,47,71,43,15,7,391,14,10,11,9,7,0,10,0,0,64,699,485,258,442,487,489,361,163,44,3434,0,8,0,0,6,15,20,0,0,39,19,18,3,18,13,18,12,0,3,96,7,0,0,7,3,3,3,0,0,27
506041132,1631,1110,1246,1237,1190,1322,887,360,88,9078,61,33,108,47,16,8,0,0,0,274,425,221,254,179,120,43,27,6,0,1276,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,29,62,12,7,0,0,0,0,126,4,15,17,15,14,5,9,4,0,89,27,48,75,29,21,8,11,4,0,220,947,727,837,633,391,307,141,44,11,4041,372,323,314,292,185,177,109,51,16,1839,3626,2576,3047,2566,2009,1979,1211,476,117,17616,157,102,240,170,108,94,70,17,3,968,175,175,136,178,244,268,302,161,50,1684,0,0,0,0,0,0,0,0,0,0,129,75,94,81,59,46,44,19,4,541,0,0,0,0,0,0,0,0,0,0,619,498,566,555,496,423,360,181,49,3746,13,8,14,4,9,3,5,0,0,57,21,15,13,15,14,16,11,4,4,114,8,14,16,16,10,20,20,6,6,121
506041133,2476,1543,1391,1913,1647,1150,527,212,74,10936,196,81,180,165,84,22,12,3,0,742,378,215,167,181,99,40,12,3,0,1101,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,50,35,24,9,14,4,0,216,15,9,13,21,13,9,3,0,0,82,60,55,61,49,37,13,16,4,0,298,1085,689,750,700,418,196,74,35,9,3944,373,482,561,422,241,155,54,17,6,2316,4786,3250,3367,3638,2690,1682,722,275,92,20510,212,179,245,279,192,122,45,18,0,1291,275,222,124,299,415,365,287,116,42,2150,0,0,0,0,0,0,0,0,0,0,84,66,48,50,56,37,25,14,3,375,8,6,9,0,0,4,0,0,0,29,967,654,471,713,659,482,248,113,23,4330,13,4,0,0,4,8,6,0,0,30,25,7,11,26,9,9,0,6,0,98,9,6,0,3,12,5,0,0,0,42
506041134,1541,1197,1271,1197,1453,1477,1125,773,278,10317,58,21,86,36,4,6,0,0,0,206,210,135,126,77,54,28,6,7,0,641,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,13,58,16,4,0,0,0,0,98,8,7,30,13,9,8,11,0,0,86,29,23,86,30,13,9,8,0,0,193,1293,871,969,682,498,316,166,88,26,4907,616,393,419,316,287,229,146,141,120,2667,3784,2668,3008,2378,2332,2099,1469,1008,427,19172,65,42,79,82,50,32,26,11,0,389,274,214,205,269,409,439,472,354,167,2792,0,0,0,0,0,0,0,0,0,0,93,81,83,56,54,52,48,41,15,531,0,0,0,0,0,0,0,0,0,0,744,410,497,524,452,408,303,236,68,3639,8,8,4,9,7,6,8,5,0,53,7,8,16,8,10,7,3,3,4,67,21,8,12,15,11,12,26,8,6,117
506041135,1834,1087,1134,1408,1218,970,469,156,46,8324,41,25,54,38,20,12,8,0,0,196,207,120,93,86,72,37,10,0,0,614,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,7,23,5,10,3,0,0,0,61,5,3,11,10,10,9,0,0,0,44,14,17,40,14,16,11,0,0,0,104,1154,596,787,610,352,195,61,17,7,3776,270,187,208,175,136,121,37,13,0,1149,3581,2076,2390,2415,1845,1370,600,196,57,14529,88,73,112,136,83,44,31,5,0,577,336,181,184,337,391,377,282,108,23,2223,0,3,0,0,0,0,0,0,0,3,123,54,54,58,91,39,32,9,3,463,0,3,0,0,0,0,0,0,0,6,890,473,565,599,507,368,186,74,17,3692,7,5,5,8,14,11,0,0,0,43,7,3,3,4,6,8,3,0,0,37,0,8,0,9,5,5,0,0,0,28
506041136,1055,757,800,818,925,1017,675,457,152,6648,43,18,89,27,8,4,0,0,0,192,191,128,90,83,58,24,4,3,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,33,4,3,6,0,0,0,64,3,0,4,18,9,3,3,3,0,47,19,21,38,19,9,8,3,3,0,115,607,520,536,347,340,206,102,38,19,2712,287,189,222,188,148,146,80,39,12,1321,2233,1653,1840,1524,1528,1416,880,535,183,11798,57,39,66,65,51,32,16,7,3,329,156,118,120,153,251,293,284,199,83,1655,0,0,0,0,0,0,0,0,0,0,107,75,54,59,57,38,21,12,4,432,5,0,0,0,0,0,0,0,0,4,554,320,353,431,323,332,278,182,61,2831,8,0,0,6,0,0,6,0,3,18,0,11,10,5,9,3,4,6,0,51,9,10,4,10,10,13,4,3,0,67
506041137,2182,1671,1367,1750,1996,2077,1287,602,139,13060,47,25,78,41,13,20,5,0,0,235,493,239,221,172,157,72,26,10,0,1396,0,0,0,0,0,0,5,0,0,9,4,0,3,3,0,0,0,0,0,6,12,23,37,13,11,3,0,0,0,107,3,14,17,15,16,13,3,4,0,86,24,47,53,30,31,17,3,4,0,203,1313,953,971,820,551,429,200,60,20,5320,419,317,276,283,217,149,100,56,10,1820,4586,3425,3130,3217,3105,2894,1674,764,175,22967,126,105,189,161,144,137,75,27,8,969,256,222,173,279,462,610,520,266,94,2880,0,0,0,0,0,0,0,0,0,0,85,65,60,46,63,54,44,29,9,453,0,0,0,0,0,0,0,3,0,7,853,625,542,589,663,678,512,226,63,4743,21,4,12,13,10,13,14,9,3,94,18,8,19,17,9,16,10,4,5,108,14,4,10,12,13,11,16,7,0,97
506051138,1593,1046,1128,1246,1421,1410,752,461,144,9198,27,9,51,32,6,9,5,0,0,134,150,98,78,88,32,17,5,3,0,482,0,0,0,3,0,0,0,0,0,9,6,0,4,0,0,0,0,0,0,3,0,5,4,0,4,0,0,0,0,15,0,6,14,9,12,5,0,0,0,50,6,15,20,12,15,5,0,0,0,76,1137,809,889,640,447,314,118,52,11,4420,350,198,245,230,164,134,69,41,25,1457,3288,2194,2450,2272,2107,1921,956,558,191,15935,71,37,70,78,45,28,10,0,0,354,303,215,205,293,382,471,354,225,54,2504,0,0,0,0,0,0,0,0,0,0,89,48,35,65,55,33,34,24,9,391,0,8,7,3,4,0,0,0,0,18,778,469,542,577,515,403,296,140,30,3748,3,0,6,0,11,5,14,13,6,61,10,0,14,10,6,8,5,4,0,61,12,5,13,22,13,13,18,4,3,94
506051139,1225,883,886,1015,1027,864,644,316,81,6934,6,6,4,5,6,0,0,0,0,25,40,6,15,17,11,6,5,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,9,14,8,5,0,0,48,7,4,10,16,11,8,5,0,0,54,881,629,649,490,332,158,82,33,0,3258,301,194,236,234,150,94,47,24,3,1285,2480,1736,1818,1801,1549,1141,783,378,84,11781,26,17,30,28,21,12,7,4,0,139,208,200,152,213,348,336,302,186,43,1988,0,0,0,0,0,0,0,0,0,0,21,22,24,27,22,28,28,14,8,185,11,9,11,6,3,0,0,0,3,42,597,316,377,383,341,265,200,86,25,2602,0,4,3,0,7,6,9,0,0,33,21,0,5,14,7,6,0,0,0,56,3,3,4,12,11,4,4,7,0,40
506051140,1424,1025,595,1141,1424,1585,1177,674,192,9239,0,0,5,4,5,5,0,0,0,22,17,6,10,13,5,0,0,0,0,48,4,0,3,3,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,4,6,10,10,13,10,6,0,0,55,7,13,10,10,16,13,6,0,0,67,806,622,414,554,523,505,258,114,38,3842,249,170,113,155,160,152,96,63,16,1182,2522,1837,1158,1895,2162,2289,1549,856,258,14523,18,12,16,22,25,24,9,4,0,127,279,219,108,243,447,499,573,321,100,2793,0,0,0,0,0,0,0,0,0,0,31,36,17,24,37,26,43,23,6,230,23,20,19,12,11,11,0,0,0,95,611,416,259,380,524,442,377,231,87,3323,5,12,3,0,13,12,12,10,0,73,12,12,4,15,17,9,6,0,0,72,0,0,0,8,8,10,6,10,7,39
506051141,1441,965,458,973,1112,1144,866,408,175,7537,4,0,0,5,0,4,0,0,0,12,5,6,0,3,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,8,3,6,0,0,37,5,3,8,9,8,3,6,0,0,38,663,492,279,389,372,310,142,57,20,2720,176,128,65,103,148,115,73,46,49,900,2295,1609,824,1492,1672,1588,1087,520,243,11323,6,9,10,12,22,23,8,4,0,98,206,190,57,185,321,277,318,195,76,1832,0,0,0,0,0,0,0,0,0,0,45,32,15,32,39,32,36,26,5,257,20,10,12,3,4,0,0,0,0,52,653,458,199,340,455,364,297,154,59,2979,12,9,4,0,9,13,17,3,0,76,7,3,4,9,10,9,5,0,0,54,0,0,4,0,4,6,6,4,3,37
506061142,1058,646,597,712,659,593,296,133,41,4733,0,0,4,0,3,0,0,0,0,5,25,0,12,4,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,4,6,0,4,0,3,0,0,26,7,3,6,3,3,0,3,0,0,39,769,425,462,341,235,152,49,34,33,2491,187,118,127,127,93,49,34,9,0,747,2076,1205,1231,1209,999,808,379,174,76,8158,34,13,37,57,16,10,4,0,0,170,453,239,314,325,374,326,232,103,37,2399,0,0,0,0,0,0,0,0,0,0,71,41,53,31,29,25,19,7,5,279,0,0,0,0,0,0,0,0,0,0,663,338,522,385,306,202,135,47,18,2612,4,0,0,4,0,3,0,0,0,15,3,0,6,9,0,4,0,0,0,31,26,9,12,10,3,4,6,0,0,76
506061143,705,433,218,582,634,499,238,87,22,3416,0,0,0,0,3,0,0,0,0,3,8,6,3,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,17,5,0,0,0,7,0,0,0,0,17,490,281,194,282,249,130,58,12,5,1702,92,79,41,75,94,66,16,8,3,475,1302,808,468,955,988,708,319,116,30,5686,9,9,6,9,10,4,9,0,0,56,136,140,58,124,276,239,161,63,18,1219,0,0,0,0,0,0,0,0,0,0,50,30,16,18,26,19,11,0,0,168,0,0,0,0,0,0,0,0,0,0,207,140,80,149,200,153,86,17,6,1054,0,0,0,0,0,0,0,0,0,5,11,3,0,5,5,0,0,0,0,27,7,0,0,3,5,0,0,0,0,21
506061144,390,209,134,354,356,344,282,113,16,2197,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,0,3,3,0,0,30,6,0,9,8,0,3,3,0,0,30,332,134,117,164,176,111,59,8,0,1101,84,56,100,132,98,66,35,3,0,580,809,405,365,677,642,532,378,126,22,3955,4,0,4,17,12,0,10,0,0,51,108,84,34,96,202,154,158,92,22,942,0,0,0,0,0,0,0,0,0,0,8,9,3,6,8,6,7,8,0,59,0,0,0,0,0,0,0,0,0,0,110,55,51,87,118,81,52,28,6,591,0,0,5,0,3,0,4,4,0,13,0,3,0,4,0,5,0,0,0,5,7,0,4,5,3,0,0,0,0,17
506071145,816,1074,1199,899,959,1073,639,515,306,7482,23,29,71,27,13,5,6,0,0,169,101,57,115,66,39,9,6,6,0,392,0,0,4,3,3,5,0,5,3,21,0,3,0,0,0,0,0,0,0,0,3,4,12,0,5,4,0,0,0,33,5,20,18,11,10,4,0,0,0,67,5,24,33,14,11,8,0,0,0,104,425,810,944,479,343,280,100,69,36,3496,130,194,318,157,146,123,91,80,69,1317,1546,2250,2796,1726,1575,1558,855,683,420,13401,52,42,105,81,55,58,19,6,3,427,147,139,168,181,216,333,267,176,136,1761,0,0,0,0,0,0,0,0,0,0,16,23,29,35,18,20,17,13,7,171,0,0,3,0,0,0,0,0,0,6,415,407,546,371,364,340,263,171,74,2951,0,0,3,5,5,14,6,9,6,43,14,16,17,26,22,23,15,14,3,158,0,3,5,5,4,9,7,6,5,38
506071146,1045,1092,574,712,935,894,512,399,288,6437,12,37,30,10,21,10,0,0,0,132,152,118,96,72,29,21,9,0,0,500,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,5,0,0,29,9,21,17,10,19,13,6,6,0,103,9,32,22,10,23,12,12,6,3,131,398,619,327,261,258,228,111,60,25,2295,198,226,141,108,104,90,64,37,39,1000,1861,2258,1277,1226,1434,1309,729,521,366,10975,30,118,90,72,56,65,40,6,4,482,103,113,73,112,154,199,219,124,108,1200,0,0,0,0,0,0,0,0,0,0,21,28,14,23,21,22,15,18,16,183,5,0,6,0,0,0,0,0,0,10,621,629,279,322,424,368,270,150,74,3131,4,0,3,4,4,10,10,4,0,35,13,10,11,5,10,11,12,11,0,77,0,4,3,0,0,12,12,11,0,48
506071147,1339,1159,1171,1282,1411,1345,769,393,244,9109,36,38,109,43,17,3,3,4,0,258,65,78,104,50,27,14,6,0,0,355,3,0,6,4,3,16,7,0,3,56,0,0,0,0,0,0,0,0,0,0,0,9,20,6,0,0,0,0,0,38,21,12,27,11,18,8,6,0,3,105,28,20,50,18,12,12,6,0,3,147,730,833,898,629,523,488,168,56,20,4341,223,287,330,224,225,235,107,54,45,1731,2459,2495,2773,2346,2280,2160,1084,526,322,16439,41,36,85,79,50,39,31,14,0,376,204,186,158,206,362,363,386,158,101,2128,0,0,0,0,0,0,0,0,0,0,17,28,22,19,33,23,15,8,0,169,6,0,0,0,4,4,4,0,3,17,618,406,471,455,500,505,330,134,69,3491,11,9,3,10,0,8,4,0,3,45,46,26,26,39,27,28,24,12,0,243,3,3,6,4,5,11,8,0,0,43
507011148,2186,940,1418,1780,1097,681,326,91,20,8535,34,9,44,32,11,0,0,0,0,140,35,9,26,20,10,3,0,0,0,99,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,5,14,4,4,5,4,0,0,0,28,11,9,12,16,11,6,3,0,0,64,18,21,10,21,19,10,3,0,0,99,1278,536,898,731,304,161,40,15,6,3967,319,120,219,204,98,69,23,13,0,1063,3921,1659,2692,2861,1567,949,405,126,21,14197,69,43,72,96,49,33,16,0,0,384,420,226,158,437,419,242,194,91,31,2205,0,0,0,0,0,0,0,0,0,0,103,38,34,72,47,33,12,5,0,353,0,0,0,0,0,0,0,7,0,7,1088,538,589,753,575,308,177,64,26,4112,4,0,3,0,9,4,0,0,0,26,29,20,12,18,21,11,11,4,5,121,18,3,8,12,7,0,8,0,0,54
507011150,0,0,0,4,3,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,972,743,472,813,976,782,560,288,60,5668,0,0,5,0,0,6,0,0,0,7,15,4,0,10,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,3,0,0,21,0,0,7,9,0,0,3,0,0,21,277,220,161,186,176,116,56,18,3,1216,103,79,61,75,76,56,46,21,8,532,1359,1064,718,1098,1249,971,665,329,74,7523,10,12,13,14,15,4,0,4,0,65,99,84,78,122,203,218,159,100,26,1084,0,0,0,0,0,0,0,0,0,0,19,12,6,20,13,15,7,8,5,96,0,0,0,3,0,0,0,0,0,9,714,550,401,485,630,475,351,213,39,3873,0,0,0,0,0,0,3,0,0,5,21,10,27,23,22,14,7,4,5,129,0,0,0,0,0,3,6,0,0,3
507011153,735,539,499,649,683,565,517,267,58,4515,6,7,12,0,3,0,0,0,0,28,14,18,15,18,9,11,4,0,0,87,5,0,0,0,0,6,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,4,6,6,11,8,11,0,0,0,44,4,9,10,8,5,12,6,0,0,56,487,346,460,373,251,151,113,40,8,2225,150,112,121,98,89,72,41,23,7,710,1408,1042,1144,1168,1061,823,688,331,79,7746,21,13,28,23,23,13,8,0,0,140,92,67,73,96,153,171,189,112,36,1003,0,0,0,0,0,0,0,0,0,0,25,16,22,12,22,28,8,11,0,147,7,0,0,3,0,0,0,0,0,10,396,236,226,315,286,226,187,108,27,2001,4,0,0,0,3,0,0,0,0,13,14,6,10,20,16,7,0,7,0,84,4,0,0,9,5,5,7,0,0,46
507011154,817,571,640,804,742,804,648,534,219,5780,13,3,26,12,0,0,0,0,0,50,18,23,25,16,12,11,10,3,0,112,5,0,0,3,0,7,0,0,0,17,4,0,0,0,0,0,0,0,0,8,0,4,8,0,0,0,0,0,0,12,7,6,8,13,13,7,4,0,0,59,19,16,16,11,17,7,4,0,0,87,553,384,509,487,330,203,84,42,15,2592,213,153,156,159,127,93,69,51,15,1028,1653,1161,1410,1534,1261,1151,816,636,247,9856,21,19,32,41,35,33,15,0,0,205,64,62,52,77,152,140,179,95,53,894,0,0,0,0,0,0,0,0,0,0,16,10,11,17,14,8,15,9,0,97,0,0,0,0,0,0,0,4,0,4,387,259,366,384,369,355,364,300,108,2893,0,0,0,5,0,4,3,0,0,13,11,11,10,15,13,18,19,9,5,101,17,12,4,8,4,8,4,9,0,70
507011155,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,88,47,28,71,64,59,19,4,0,378,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,22,15,28,21,15,3,0,0,117,18,17,7,20,11,0,0,0,0,73,112,86,55,120,100,80,23,4,0,578,0,0,9,7,4,0,5,0,0,24,26,12,22,40,64,67,48,14,0,294,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,155,106,103,105,144,117,60,10,4,809,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
