SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,512,1207,737,886,333,154,3830,750,1409,1001,1087,411,225,4884,90,93,54,47,12,3,310,7,13,12,8,4,0,37,96,102,70,53,17,3,348,15,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1527,1072,1142,430,230,5260
504031299,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,245,671,407,367,136,80,1901,509,995,769,767,313,182,3535,19,12,13,11,6,3,61,12,3,0,0,0,0,12,31,13,13,7,6,3,78,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,553,1013,780,774,319,184,3623
504031300,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,931,1652,1129,1237,562,278,5794,894,1492,1035,1225,565,307,5517,213,175,33,16,3,3,445,53,50,14,3,0,0,120,270,227,41,18,3,3,564,4,3,0,0,0,0,12,46,29,14,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,54,37,11,4,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1221,1754,1087,1247,571,313,6199
505011070,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,860,1338,648,566,224,68,3705,830,1346,716,630,182,68,3786,166,110,47,25,0,0,348,3,0,0,0,0,0,4,165,115,47,25,0,0,353,11,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,16,9,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1472,772,655,187,70,4169
505011071,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,607,1306,921,1115,441,126,4525,533,1431,890,1032,393,103,4378,116,77,17,9,3,0,218,0,0,0,0,0,0,5,116,75,17,11,3,0,222,30,20,3,4,0,0,61,54,31,13,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,87,52,18,9,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,739,1560,929,1049,398,103,4778
505011072,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,812,1689,891,1250,445,102,5186,682,1663,863,1315,449,111,5087,161,87,36,16,0,0,309,15,15,8,7,0,0,45,178,107,40,22,0,0,349,42,27,6,0,0,0,71,11,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,10,57,35,3,0,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,919,1804,915,1346,453,118,5543
505011073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,1853,870,819,307,113,4916,925,1685,845,864,316,95,4734,159,120,54,23,7,0,360,20,10,8,4,0,0,41,181,131,63,25,7,0,404,11,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,15,5,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1123,1824,909,885,332,95,5168
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,743,1313,708,657,237,99,3759,672,1293,638,674,211,86,3571,117,75,28,18,8,0,247,68,44,14,6,5,0,141,185,125,47,25,11,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,1422,681,698,222,87,3966
505011075,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,508,1265,619,836,343,91,3670,391,1303,604,852,291,81,3523,105,87,10,13,0,0,217,43,39,15,11,0,0,115,145,123,25,25,7,0,323,43,17,3,3,0,0,61,9,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,24,4,3,0,0,82,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,4,604,1452,634,876,298,84,3941
505011076,0,0,0,36,17,0,3,0,0,52,0,0,6,0,0,0,4,182,759,503,860,283,91,2669,235,998,584,824,293,112,3041,0,8,3,3,0,0,19,0,8,5,5,3,0,18,0,14,7,4,3,0,31,0,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,24,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,243,1036,589,827,299,112,3102
505011077,0,0,7,0,3,3,3,0,0,15,7,6,4,5,0,0,21,1096,1801,876,788,261,108,4925,671,1369,684,638,239,84,3687,146,87,24,14,0,0,278,154,172,68,52,8,16,472,298,260,92,68,11,16,750,17,17,6,0,0,0,44,171,127,25,10,4,0,335,222,183,46,10,0,0,469,0,0,0,0,0,0,0,4,4,0,0,0,0,9,415,329,87,23,9,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,16,3,9,0,6,0,0,16,5,3,0,0,0,0,11,1395,1970,858,729,260,102,5312
505011078,0,0,0,62,29,0,0,0,0,88,0,0,0,0,0,0,0,928,1600,755,917,316,100,4623,622,1414,703,902,301,104,4051,294,194,49,25,9,0,580,54,19,7,4,0,0,85,355,213,57,29,10,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,59,23,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,24,0,0,0,0,85,0,4,0,0,0,0,4,1038,1662,762,930,314,109,4808
505011079,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,603,1297,656,829,326,84,3797,529,1327,668,837,302,75,3736,95,83,37,31,0,0,249,52,23,12,3,0,3,90,145,105,42,31,0,3,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,1439,711,868,305,79,4088
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,852,462,609,259,89,2576,272,910,477,587,256,81,2589,51,27,7,4,4,0,91,0,15,3,4,3,0,18,52,38,8,4,4,0,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,950,482,588,258,81,2703
505011081,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,623,1071,537,555,200,52,3027,540,1056,532,584,207,53,2967,108,79,38,16,4,0,239,0,0,0,0,0,0,0,108,79,38,16,4,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,1139,567,591,212,49,3215
505011082,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,584,1216,530,721,278,69,3393,335,1061,443,726,284,67,2913,102,88,31,17,6,0,249,62,119,38,28,3,0,257,163,203,74,44,10,0,500,133,28,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,135,28,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,1296,520,771,292,67,3584
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,441,954,602,787,284,75,3143,367,1111,593,742,263,66,3134,131,83,12,16,0,0,240,0,0,0,0,0,0,0,136,83,12,12,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,507,1192,602,756,263,67,3386
505021084,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,1750,2111,973,807,294,115,6057,937,1499,724,727,235,104,4235,1005,620,270,150,37,11,2095,84,58,31,34,0,3,218,1094,682,304,182,44,18,2318,7,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,14,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2045,2195,1026,913,276,120,6580
505021085,0,0,0,0,0,0,0,0,0,0,3,5,8,4,3,0,19,1763,1953,1222,926,491,470,6821,1294,1592,1016,805,419,391,5520,734,440,222,161,56,37,1651,41,41,26,15,10,0,140,776,480,248,179,67,34,1788,97,50,14,10,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98,47,14,14,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,2175,2126,1288,992,483,428,7496
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,2052,2457,1131,852,236,57,6783,943,1339,759,719,194,63,4016,1000,822,317,172,21,7,2334,335,389,215,132,27,5,1110,1336,1209,536,306,44,9,3442,171,73,11,0,0,0,256,7,4,0,0,0,0,11,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,80,13,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,2627,1306,1027,239,71,7740
505021089,0,0,0,18,12,0,0,0,0,27,5,0,0,0,0,0,11,1205,2323,1133,1584,523,127,6909,929,2123,1094,1786,544,140,6617,273,202,77,42,14,3,614,53,68,18,31,7,3,183,330,270,94,75,25,6,801,34,16,0,0,0,0,56,0,0,0,0,0,0,0,95,58,0,0,0,0,152,0,0,0,0,0,0,0,3,0,0,0,0,0,4,131,80,0,0,0,0,213,20,22,3,0,3,0,49,0,6,0,0,0,0,6,0,0,0,0,0,0,0,25,22,3,0,3,0,52,0,3,0,0,0,0,3,1415,2503,1193,1860,569,145,7684
505021090,0,0,4,0,0,0,0,0,0,4,9,11,5,4,0,0,28,2151,2393,1173,811,304,186,7019,1303,1417,754,497,202,109,4284,1209,1051,562,351,118,50,3338,168,171,76,41,19,4,476,1374,1217,635,398,132,53,3813,25,20,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,2714,2661,1397,893,339,166,8165
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,5,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,5,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,5,0,0,0,112
505021092,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,0,18,2214,2542,960,675,181,45,6620,591,951,511,521,156,23,2752,987,787,238,160,20,7,2193,415,590,246,146,37,3,1434,1404,1376,485,305,51,15,3627,302,182,33,8,0,0,529,132,82,12,0,0,0,224,134,135,27,14,4,0,314,60,70,22,4,0,0,159,0,0,0,0,0,0,0,632,472,87,25,7,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,8,2628,2812,1083,853,212,37,7622
505021093,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1406,1756,834,855,299,95,5249,575,1204,628,752,256,92,3512,685,483,193,105,24,10,1508,41,58,33,21,8,4,166,729,539,228,124,30,15,1668,202,133,38,19,7,0,393,76,57,18,5,0,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,279,192,54,21,7,4,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1581,1935,909,903,294,117,5741
505021094,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,5,737,1011,404,488,186,40,2865,344,815,350,446,185,37,2177,209,172,35,38,13,4,473,105,109,22,21,6,0,262,311,285,57,57,17,5,737,16,5,0,0,0,0,22,82,26,0,0,0,0,108,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,38,6,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,755,1141,421,507,204,41,3061
505021095,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,2169,1838,724,479,125,69,5401,563,737,320,308,87,35,2055,1338,863,312,165,32,17,2724,230,195,80,42,4,0,546,1562,1056,393,202,36,17,3267,316,198,56,15,6,0,595,76,35,8,6,0,0,121,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,232,67,20,6,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,2520,2030,783,530,130,52,6041
505021096,0,0,4,0,0,0,0,0,0,3,0,5,0,7,0,0,12,1084,1594,761,1030,389,123,4978,535,1160,619,979,343,91,3735,240,228,106,109,24,4,706,74,78,51,62,11,0,289,317,308,152,170,36,8,995,276,122,27,27,0,0,456,45,41,12,5,0,0,95,29,31,12,9,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,4,355,198,51,38,3,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1662,829,1187,373,103,5370
505021097,0,0,3,7,0,0,0,0,0,7,6,3,7,8,0,0,22,2156,2192,855,834,270,97,6406,712,1091,567,644,229,93,3331,789,610,188,113,19,3,1729,185,241,139,98,21,5,692,979,854,327,210,41,14,2422,728,340,111,51,10,0,1239,30,20,0,0,0,0,54,56,48,7,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,818,407,116,52,10,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,5,2506,2354,1010,905,281,108,7163
505021301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,806,1246,660,762,359,175,4014,552,1172,665,715,325,162,3585,217,150,48,30,6,0,450,96,15,0,5,0,0,121,317,165,48,24,12,0,569,89,21,0,3,0,0,115,0,0,0,0,0,0,0,11,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,26,0,3,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,969,1363,711,745,331,164,4278
505021302,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,1717,1735,740,653,235,102,5171,890,1163,563,533,183,72,3408,825,502,213,136,36,13,1718,42,53,31,16,5,0,145,862,556,241,151,43,11,1858,183,85,7,5,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,85,7,5,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,1803,815,685,229,81,5551
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1067,739,709,335,273,3830,604,1088,670,608,321,239,3533,193,106,32,19,23,7,381,10,13,0,6,0,0,28,205,120,37,25,23,5,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,817,1209,706,638,344,250,3949
505031099,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,1502,2372,1354,1439,634,333,7646,1504,2266,1386,1394,658,347,7558,341,250,13,10,5,0,622,50,15,11,0,0,0,74,391,267,19,10,5,0,694,21,11,3,0,0,0,38,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,8,29,16,3,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1931,2552,1415,1408,664,353,8312
505031100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,640,1490,1099,1227,512,250,5208,796,1601,1254,1385,548,282,5861,84,46,19,14,3,6,171,6,15,4,0,0,0,23,86,55,23,16,3,6,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,892,1659,1277,1405,554,286,6070
505031101,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,830,1471,925,751,308,171,4458,867,1461,914,764,340,153,4500,169,127,56,13,5,4,376,64,37,12,4,3,0,118,228,166,64,20,9,0,494,0,3,0,0,0,0,8,21,13,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1648,981,788,348,158,5039
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,857,516,439,208,210,3036,612,745,424,379,182,172,2510,262,170,69,37,15,10,555,78,43,26,23,8,3,178,347,209,96,53,19,13,733,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,971,954,518,435,202,187,3269
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,974,638,629,301,215,3415,589,970,609,581,279,177,3205,163,85,27,23,9,7,305,8,5,0,0,0,0,11,166,91,27,23,9,7,319,4,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,1066,634,602,294,185,3543
505031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1839,1166,1451,566,222,6003,835,2140,1307,1497,564,218,6552,119,136,31,10,7,0,304,26,38,4,0,0,0,67,148,168,39,14,7,0,370,0,0,0,0,0,0,6,35,24,4,0,0,0,64,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,8,43,32,6,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,2341,1349,1509,567,221,7016
