POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA6061,0,0,0,0,5,14,89,100,3,12,14,16,14,0,3,280,0,0,0,4,3,7,18,25,0,0,0,0,3,0,0,58,0,0,3,5,0,5,11,11,0,0,3,0,0,0,0,35,0,0,0,10,28,29,173,97,11,19,20,27,7,0,4,430,0,4,24,11,5,42,35,6,0,0,0,0,0,0,5,127,3,0,5,3,3,7,26,14,4,3,0,3,0,0,3,94,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,14,14,21,11,8,12,17,14,16,0,4,4,0,4,0,0,131,9,22,45,12,4,0,6,20,0,0,0,0,0,0,0,124,0,0,0,7,20,30,34,22,5,5,7,0,9,0,7,139,4,0,48,34,50,40,650,608,175,153,239,306,90,11,42,2460,0,0,0,4,17,25,70,35,10,8,10,4,10,0,5,213,0,0,0,0,22,43,79,91
POA6062,0,0,0,0,5,5,23,12,0,0,0,0,0,0,0,47,0,0,0,4,5,4,9,6,4,3,0,0,0,0,0,31,0,0,4,9,3,7,10,3,4,3,0,0,0,0,0,53,0,0,4,10,73,79,367,203,47,37,27,39,14,0,29,912,3,9,34,16,8,31,3,3,0,0,0,0,0,0,7,107,6,3,12,3,6,0,12,3,0,0,0,0,0,0,0,42,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,10,34,32,7,13,21,11,14,9,5,0,0,0,0,0,0,150,7,44,54,12,8,0,8,12,0,0,0,0,0,0,0,151,0,0,6,9,31,49,48,38,0,0,6,3,3,0,4,198,11,3,126,123,78,62,351,252,63,44,61,62,19,9,26,1278,0,3,0,5,17,32,48,34,3,4,10,3,12,0,0,175,0,0,0,0,26,30,43,60
POA6063,0,0,0,0,3,45,120,61,7,8,8,10,9,3,0,263,0,0,0,3,5,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,21,80,33,10,0,0,3,0,0,0,169,0,0,3,5,4,19,14,0,0,0,0,0,0,0,3,48,0,0,0,5,0,0,7,5,0,0,0,0,0,0,0,24,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,12,7,7,5,8,0,15,0,0,0,0,0,0,0,0,0,45,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,13,20,11,6,0,0,0,0,0,0,0,60,0,0,30,46,45,80,347,126,30,12,24,13,20,0,7,783,0,0,3,0,6,11,17,11,0,0,0,3,0,6,0,58,0,0,0,0,0,11,44,25
POA6064,0,0,0,0,0,22,95,136,7,9,15,29,6,12,12,344,0,0,0,6,7,0,17,0,0,0,0,0,0,0,0,35,0,0,0,3,6,3,7,3,0,0,0,0,5,0,0,30,0,0,0,4,11,28,49,27,3,0,6,9,3,0,8,156,0,9,9,5,0,47,33,0,0,0,0,0,0,0,0,109,0,0,12,8,0,11,19,9,0,0,0,0,0,0,0,59,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,12,8,3,11,14,7,16,3,0,0,0,0,0,0,3,86,0,8,22,4,3,0,0,4,0,0,0,0,0,0,0,53,0,0,0,4,16,20,8,9,0,4,0,0,0,0,0,70,4,5,73,82,49,26,153,82,22,17,21,26,9,0,16,571,0,5,4,3,15,18,30,22,0,5,8,0,0,0,0,100,0,0,0,0,16,20,37,31
POA6065,0,0,0,0,32,53,111,48,4,7,13,0,0,6,0,282,0,0,0,6,0,4,14,12,0,0,0,5,0,0,0,42,0,0,4,11,11,16,27,20,4,3,0,3,0,0,0,96,0,0,0,0,15,35,210,112,21,12,16,30,12,0,5,466,0,20,31,15,8,41,27,8,0,0,0,0,0,0,0,156,0,3,5,9,4,14,48,65,5,4,0,0,3,4,0,164,0,0,0,0,9,6,16,5,0,0,0,0,0,0,0,37,28,18,16,20,36,30,38,22,0,0,0,3,0,0,4,221,5,16,14,13,4,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4,29,32,33,19,0,0,0,7,0,3,0,131,5,3,64,63,48,119,1089,573,99,47,53,110,35,10,41,2361,0,4,0,7,26,38,60,32,6,6,0,3,7,0,3,195,0,0,0,0,22,39,75,85
POA6066,0,0,0,0,11,24,63,86,7,13,12,7,13,4,11,241,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,23,58,27,5,0,0,8,4,0,6,160,0,5,5,0,3,17,13,0,0,0,0,0,0,0,0,50,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,6,12,9,0,0,0,0,0,0,0,0,44,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,3,6,14,15,9,0,0,0,0,0,0,0,51,3,5,41,29,44,55,84,47,7,8,3,7,0,0,0,342,0,0,0,0,5,15,17,8,6,4,0,0,0,0,6,66,0,0,0,0,6,8,27,51
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,0,0,3,36,34,12,4,0,3,7,0,3,99,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,34,0,0,6,15,4,10,30,8,0,0,0,0,0,0,0,72,0,0,0,0,5,6,38,33,3,0,3,6,0,0,0,102,0,0,7,3,0,11,3,0,0,0,0,0,0,0,0,38,0,3,0,0,0,7,22,13,0,0,0,4,0,0,5,50,0,0,0,0,8,5,10,9,0,5,0,0,0,0,0,27,7,12,17,15,32,23,39,11,0,0,4,0,0,0,3,159,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,15,7,0,0,4,0,0,0,0,39,4,0,41,37,31,48,739,451,70,46,63,73,32,4,20,1673,0,6,0,3,5,26,40,23,3,0,0,5,0,0,3,108,0,0,0,0,4,10,15,22
POA6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,3,3,7,0,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,0,0,4,3,5,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,5,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,6,18,17,3,0,0,0,0,0,0,0,67,6,0,0,0,0,0,23,9,0,3,6,0,0,0,0,44,0,3,9,9,6,0,0,0,0,0,0,0,0,0,0,25,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,16,31,17,20,29,8,30,3,0,3,0,0,0,0,6,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,6,12,11,9,36,24,13,4,15,11,0,0,0,4,0,0,5,133,0,8,0,4,4,3,11,4,5,5,0,0,0,0,0,36,0,0,0,0,0,0,7,0
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,3,4,4,9,4,0,0,0,0,0,0,5,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
POA6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,5,4,5,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,5,11,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
POA6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,9,8,8,3,9,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,0,3,3,6,8,0,0,0,4,0,0,0,23,0,0,0,0,0,0,11,13,6,10,11,10,6,6,0,57,0,0,6,0,4,12,15,0,4,0,5,3,0,0,0,49,0,0,0,3,18,29,109,85,21,24,17,31,7,3,3,338,0,3,10,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,0,4,3,0,0,3,0,7,0,4,29,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,15,7,9,12,0,6,0,13,0,3,0,0,4,5,0,0,67,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,11,0,0,4,4,12,10,19,6,4,5,8,3,4,0,0,82,4,4,23,21,13,18,106,118,57,57,74,80,32,7,9,612,0,0,0,7,12,32,57,29,10,12,23,31,7,4,9,222,0,0,0,0,10,8,8,27
POA6101,0,0,0,0,4,6,7,23,4,9,0,0,0,0,0,51,0,0,4,0,0,0,0,12,0,3,0,0,0,0,0,25,0,0,3,7,8,12,18,10,0,0,4,0,0,4,0,61,0,0,0,0,9,24,99,82,20,25,15,25,8,0,4,317,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,3,3,0,0,6,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,10,4,4,7,3,12,18,11,0,0,0,3,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,13,8,8,10,0,0,7,3,3,0,0,57,3,4,20,31,24,25,116,68,33,32,45,54,21,0,16,491,0,0,0,4,13,24,67,27,5,5,4,14,8,0,7,178,0,0,0,0,4,4,19,22
POA6102,0,0,0,0,3,5,12,12,0,0,0,8,0,0,0,43,0,0,0,0,0,0,6,5,6,4,12,5,8,0,3,52,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,22,0,0,0,0,3,14,80,124,32,33,44,55,11,0,13,406,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,4,0,4,11,7,0,0,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,11,17,23,7,21,17,8,12,0,3,127,3,3,11,8,6,9,95,111,60,53,81,111,74,4,38,680,0,4,0,10,18,51,68,55,7,19,26,31,12,3,3,300,0,0,0,3,0,11,5,18
POA6103,0,0,0,0,0,5,10,18,0,4,0,0,0,0,0,39,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,19,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,18,40,99,72,21,22,18,31,3,0,8,323,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,11,0,4,0,4,8,6,0,0,0,0,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,17,10,14,11,0,0,0,7,0,0,0,67,3,0,13,10,6,12,81,76,27,22,35,35,14,5,0,329,0,0,0,5,6,21,27,22,4,6,4,5,5,0,7,107,0,0,0,0,0,4,11,25
POA6104,0,0,0,0,0,5,16,17,0,0,0,0,0,0,0,43,0,0,0,0,0,0,14,10,0,3,0,0,0,0,0,36,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,19,0,0,3,4,26,26,139,61,17,10,7,19,10,0,12,328,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,5,0,8,0,0,0,0,0,0,3,26,0,0,0,0,7,0,6,0,0,3,0,0,0,0,0,17,17,8,4,13,5,3,12,3,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,9,15,20,19,7,3,5,3,5,0,0,84,0,0,29,15,21,31,113,102,24,34,27,49,16,0,13,473,0,0,0,0,6,30,41,12,3,0,7,0,11,0,4,121,0,0,0,0,0,7,6,20
