POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6074,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,8,0,15,0,0,0,5,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,5,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,9,6,0,0,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,3,0,0
POA6076,0,0,0,0,0,0,0,0,0,53,0,56,0,0,0,0,0,3,0,0,0,28,0,37,0,0,0,0,0,0,0,3,0,22,0,29,0,0,0,0,0,0,0,7,0,5,0,10,0,0,0,0,0,0,0,5,0,62,0,76,0,3,0,0,0,0,0,15,3,37,0,58,0,4,0,0,0,4,0,21,3,224,7,271,0,7,0,6,0,0,0,34,5,164,0,223,3,14,0,7,0,22,0,40,0,183,3,276,13,30,0,15,0,15,0,27,3,172,0,285,5,6,0,14,0,23,0,24,0,50,0,115,14,14,0,29,6,16,0,12,6,63,0,163,48,21,0,45,3,47,3,15,7,64,4,259,65,16,0,45,8,16,6,10,6,17,0,186,53,7,6,45,3,22,3,8,0,16,0,175,55,0,5,24,4,3,0,0,4,12,0,117,134,14,4,53,4,53,6,14
POA6077,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,19,0,26,0,4,0,0,0,0,0,5,0,16,0,25,4,3,0,0,0,7,0,3,0,11,0,28,0,5,0,0,0,3,0,5,0,21,0,36,0,0,0,4,0,3,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,3,0,13,5,0,0,4,0,0,0,3,0,0,0,14,12,0,0,3,0,0,0,0,0,3,0,25,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0
POA6078,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0,0,0,0,9,0,10,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,3,0,0,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,5,0,52,0,59,0,0,0,0,0,5,0,4,0,30,0,37,0,4,0,3,0,4,0,10,0,25,0,50,0,0,0,5,0,3,0,6,0,22,0,36,0,0,0,3,0,5,0,3,0,3,0,20,9,0,0,11,0,9,0,0,0,11,0,38,8,4,0,14,0,9,0,0,3,6,0,59,27,0,0,12,3,4,0,0,0,6,0,52,16,5,0,14,0,9,0,0,0,0,0,47,15,0,0,3,0,0,0,0,0,0,0,20,24,0,0,4,4,6,0,0
POA6082,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,35,0,39,0,0,0,0,0,0,0,8,0,24,0,34,0,3,0,0,0,7,0,6,0,26,0,40,0,0,0,9,0,3,0,9,0,15,0,32,0,0,0,4,0,8,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,4,0,14,10,0,0,7,0,8,0,0,0,4,0,40,16,0,0,8,0,0,0,0,0,5,0,34,13,0,0,6,0,0,0,0,0,0,0,28,12,0,0,8,0,0,0,0,0,0,0,20,21,0,0,12,0,0,0,0
POA6083,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41,0,53,0,0,0,0,0,0,0,13,0,12,0,29,0,4,0,0,0,8,0,7,0,11,0,30,0,5,0,3,0,3,0,8,0,19,0,41,0,5,0,5,0,3,0,0,0,3,0,21,5,0,0,3,0,3,0,0,0,4,0,27,9,0,0,7,0,16,0,5,0,8,0,55,8,3,0,17,0,8,0,0,0,0,0,41,22,4,0,9,5,7,0,0,0,4,0,46,9,0,0,0,9,5,4,0,0,3,0,31,21,3,0,12,0,10,0,4
POA6084,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,5,0,12,0,18,0,3,0,4,0,4,0,9,0,68,3,83,0,0,0,0,0,11,3,11,0,29,0,52,0,3,0,6,0,6,0,8,0,30,0,57,6,9,0,9,0,11,0,12,0,28,0,78,0,3,0,13,0,12,6,3,0,8,0,45,6,3,0,17,3,11,0,5,5,12,0,61,40,8,0,29,0,22,6,6,6,5,0,128,34,3,7,22,3,8,4,8,0,3,0,87,35,5,0,18,0,8,3,4,0,0,0,73,32,4,0,11,0,0,0,0,0,0,0,54,38,0,0,18,5,20,0,3
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,0,0,0,0,0,0,32,0,37,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,4,0,9,0,15,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,16,0,26,0,4,0,0,0,0,0,9,0,16,0,24,0,6,0,3,0,4,0,16,0,49,3,83,0,10,0,6,0,8,0,13,0,34,0,79,0,21,0,7,0,11,0,9,0,37,0,94,7,26,3,34,4,12,6,15,0,48,0,157,8,13,0,37,0,23,0,9,4,10,0,105,17,10,0,32,0,23,5,17,0,11,0,119,96,13,3,69,6,38,5,13,0,22,0,266,94,11,0,58,4,16,0,9,0,15,0,220,91,7,0,48,7,13,0,0,0,4,0,161,72,3,0,17,9,5,0,4,0,7,0,117,228,9,5,61,10,38,3,11
POA6101,0,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,14,0,22,0,0,0,0,0,0,0,11,0,13,0,26,0,9,0,0,0,4,0,6,0,69,0,86,0,3,0,0,0,9,3,15,0,43,0,70,6,16,0,9,0,18,0,10,0,34,0,98,3,18,0,23,0,21,0,16,3,29,0,114,9,6,0,28,0,22,0,0,0,7,0,76,14,13,0,45,0,17,0,9,3,12,0,110,82,18,0,70,6,23,0,8,6,8,0,222,112,11,3,64,3,15,5,3,0,0,0,211,92,4,0,46,0,8,0,0,3,8,0,161,105,5,8,18,0,6,0,3,0,0,0,140,230,5,0,48,11,43,0,7
POA6102,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,10,0,18,0,6,0,0,0,0,0,6,0,4,0,17,0,3,0,0,0,3,0,10,0,88,0,114,0,10,0,4,0,9,0,12,0,38,0,69,3,15,0,8,0,12,0,9,3,32,0,88,4,21,0,24,0,14,0,8,0,28,0,106,0,8,0,31,0,12,0,5,0,5,0,66,18,5,0,20,0,14,0,5,0,3,0,72,70,14,3,64,0,26,0,0,0,5,0,193,60,3,0,31,3,0,0,0,0,3,0,111,45,0,0,25,0,3,0,0,0,0,0,76,23,0,0,6,0,4,0,0,0,0,0,38,49,3,0,23,9,8,0,0
POA6103,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,9,0,8,0,15,0,4,0,0,0,3,0,5,0,49,0,67,0,4,0,0,0,3,0,13,0,29,0,53,0,9,0,8,0,20,0,13,0,19,0,70,5,10,0,19,0,11,0,7,0,15,5,82,3,15,0,18,0,23,0,8,0,9,0,69,20,17,0,25,0,19,0,0,0,5,0,82,98,14,0,51,6,21,6,6,0,11,0,217,73,3,0,38,3,13,5,7,0,5,0,148,78,0,0,17,0,9,0,0,0,3,0,112,56,0,0,15,3,0,3,0,0,0,0,84,95,0,6,19,7,19,0,6
POA6104,0,0,0,0,0,0,0,0,0,35,0,37,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,6,0,24,0,32,0,0,0,0,0,3,0,12,0,12,0,24,0,3,0,0,0,0,0,10,0,94,0,108,0,7,0,0,0,6,0,11,0,60,0,89,0,10,0,4,0,14,0,18,0,38,0,85,9,12,0,25,3,21,0,14,0,38,0,120,7,10,0,28,0,15,0,4,0,8,0,75,15,5,0,32,0,14,4,5,6,13,0,97,98,11,0,59,5,31,4,9,0,14,0,234,81,0,4,42,0,14,0,3,3,5,0,162,73,7,0,23,0,17,0,3,0,0,0,117,48,0,0,21,0,4,0,0,0,3,0,80,97,5,0,26,3,18,0,4
POA6105,0,0,0,0,0,0,0,4,0,34,3,34,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,21,0,26,0,0,0,3,0,0,0,8,0,10,0,18,0,7,0,0,0,8,0,10,0,126,10,151,0,4,0,0,0,18,0,19,0,49,0,90,0,16,0,4,0,20,0,16,0,38,0,95,8,15,3,26,0,22,7,5,3,41,0,133,9,12,0,30,0,27,0,5,5,5,0,88,14,9,5,40,3,17,0,7,0,11,0,106,86,12,4,66,4,28,0,4,7,5,0,217,80,8,0,44,11,9,0,0,0,3,0,156,66,3,3,19,4,6,0,0,0,3,0,105,51,0,6,7,3,0,0,0,5,0,0,63,61,0,0,6,5,4,0,4
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,0,0,0,0,0,0,0,101,4,114,0,0,0,0,0,0,0,9,0,30,0,33,0,6,0,0,0,0,0,8,0,21,0,32,0,0,0,0,0,0,0,6,0,13,0,17,0,3,0,0,0,0,0,11,0,68,0,87,0,5,0,0,0,3,0,24,3,43,0,86,0,18,0,7,0,15,0,36,4,299,8,391,0,28,0,11,0,35,0,34,0,133,3,246,9,46,0,26,0,64,0,38,4,98,9,296,17,46,3,77,5,75,0,35,0,67,0,339,17,28,4,91,0,62,8,7,3,28,0,251,53,28,3,94,7,50,0,7,6,24,0,270,223,32,9,171,13,74,8,11,6,10,0,558,189,16,5,116,10,37,0,9,8,7,0,410,150,12,6,51,15,25,5,11,0,6,6,270,75,10,3,19,3,3,5,0,0,0,0,123,161,5,5,42,11,22,0,0
POA6108,0,0,0,0,0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,7,0,19,0,19,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,4,0,13,0,13,0,0,0,0,0,0,0,10,0,54,0,63,0,0,0,0,0,3,0,17,0,34,0,55,0,3,0,4,0,5,0,22,5,263,5,308,0,10,0,4,0,20,0,45,4,140,3,222,0,15,0,8,3,44,0,25,3,124,0,226,7,14,0,29,0,49,0,20,0,76,5,208,11,13,0,29,0,32,0,12,3,24,0,121,21,10,0,32,5,26,0,13,4,14,0,133,96,7,0,89,3,43,5,10,5,22,3,286,93,0,0,51,8,7,4,7,0,0,0,172,70,0,5,29,6,13,0,6,0,4,0,131,40,0,0,12,4,4,0,0,0,0,0,76,57,4,0,16,5,9,0,0
POA6109,0,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,4,0,8,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,23,0,26,0,0,0,0,0,0,0,4,0,19,0,25,0,3,0,0,0,3,0,12,0,120,0,144,0,0,0,0,0,14,0,16,0,43,0,84,0,6,0,11,0,16,0,5,0,45,0,89,3,10,0,25,0,26,0,7,0,23,0,88,9,0,0,18,0,21,0,9,0,5,0,63,10,0,0,16,5,21,0,5,0,5,0,63,46,3,0,25,9,15,3,3,0,10,0,115,29,0,0,6,7,5,4,0,0,3,0,62,35,0,3,6,6,8,0,0,0,5,0,55,13,0,0,0,0,0,0,0,0,0,0,17,15,0,0,8,0,0,0,0
POA6110,3,0,0,0,0,3,0,4,3,97,0,105,0,0,0,0,0,0,0,4,0,21,0,24,0,0,0,0,0,0,0,4,0,10,0,16,0,0,0,0,0,0,0,3,0,12,0,22,0,0,0,0,0,0,0,12,0,60,3,84,0,3,0,0,0,3,3,13,0,35,0,61,0,7,0,0,0,11,0,36,0,365,3,423,3,13,0,3,0,35,0,37,0,160,3,266,0,24,0,14,0,53,0,33,3,116,7,248,16,24,3,51,5,61,4,19,9,109,5,301,15,19,5,65,3,70,3,17,5,24,0,218,47,19,0,58,3,51,7,15,0,27,0,229,177,18,3,133,11,77,0,14,5,9,5,453,160,8,4,83,9,17,9,4,0,8,0,297,110,5,3,52,3,17,0,0,0,9,0,205,72,0,5,23,6,0,6,0,0,3,0,118,91,3,3,27,6,13,0,4
POA6111,0,0,0,0,0,0,0,0,0,37,0,40,0,0,0,0,0,0,0,4,0,19,0,21,0,0,0,0,0,0,0,0,3,15,0,21,0,0,0,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,0,15,4,54,0,75,0,0,0,0,0,0,0,8,0,37,0,47,0,0,0,0,0,7,0,30,0,244,3,293,5,14,0,3,0,17,0,30,6,139,0,207,0,13,0,12,0,38,0,23,0,116,0,202,13,26,0,26,4,29,3,26,3,103,4,236,11,15,0,30,0,28,0,11,3,29,0,128,28,20,0,44,4,35,5,8,3,27,0,163,83,10,0,73,10,58,4,18,5,29,0,289,76,5,0,72,8,16,3,12,0,10,0,204,86,4,7,48,3,24,0,6,0,10,0,192,62,4,0,18,10,4,0,0,0,4,0,102,82,9,0,26,0,21,5,11
POA6112,0,0,0,0,0,0,0,3,0,143,4,156,0,0,0,0,0,0,0,5,0,37,0,39,0,0,0,0,0,0,0,8,0,21,0,29,0,0,0,0,0,0,0,5,0,26,0,34,0,3,0,0,0,3,0,16,0,95,0,120,0,0,0,0,0,0,0,25,5,56,0,91,0,5,0,5,0,20,0,38,0,427,4,510,3,9,0,14,0,23,0,65,3,195,0,316,8,33,0,19,4,107,0,47,7,167,0,395,27,31,6,76,6,87,6,39,7,133,3,414,44,20,0,87,11,78,3,33,0,17,0,288,72,12,6,105,10,64,4,19,6,32,0,345,348,28,8,214,23,127,5,20,5,31,0,812,304,20,13,158,25,35,8,10,0,19,0,598,247,5,6,87,21,34,8,4,6,7,0,413,170,5,6,40,10,6,0,3,0,0,0,242,237,10,8,62,22,39,8,5
POA6121,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,32,0,37,0,4,0,0,0,0,0,4,0,13,0,16,0,0,0,4,0,0,0,0,0,12,0,25,3,5,0,6,0,3,0,3,0,10,0,28,0,0,0,3,0,8,0,4,0,3,0,20,3,0,0,4,0,4,0,3,3,0,0,21,5,0,0,10,0,7,0,3,0,0,0,34,7,0,0,12,0,0,0,0,0,0,0,26,3,0,0,3,0,0,0,5,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,14,21,0,0,5,5,5,0,0
POA6122,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,33,0,32,0,0,0,0,0,4,0,17,0,10,0,33,0,3,0,0,0,0,0,9,0,105,0,120,0,3,0,0,0,3,0,19,0,67,0,97,0,7,0,4,0,17,0,17,0,46,0,91,3,12,0,28,0,31,0,13,3,34,0,119,10,4,0,12,0,17,0,7,3,8,0,72,19,3,0,46,0,16,0,3,0,8,0,97,119,9,4,74,6,46,0,11,7,12,0,287,112,10,5,63,5,3,3,4,0,4,0,216,90,6,0,32,4,11,5,4,4,7,0,159,62,0,0,15,3,0,0,0,0,0,0,84,85,0,3,22,9,15,3,4
POA6123,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,5,0,0,0,7,0,21,0,0,0,0,0,3,0,3,0,3,0,18,0,0,0,5,0,0,0,0,0,4,0,7,0,0,0,7,0,4,0,0,0,3,0,16,19,4,0,11,0,5,0,0,0,0,0,38,13,0,0,7,0,3,0,0,0,4,0,35,15,0,0,3,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,5,0,8,0,4,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,10,8,4,0,7,0,0,0,0,0,0,0,21,8,0,0,6,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,6,0,7,0,0
