POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6152,..,17,405,962,839,806,797,397,99,4317,..,85,466,197,120,97,68,18,3,1062,..,0,4,19,54,33,20,9,10,150,1823,..,..,..,..,..,..,..,..,1823,..,649,..,..,..,..,..,..,..,649,..,292,228,72,41,23,0,0,0,655,..,152,90,16,13,19,5,10,5,317,..,50,58,8,10,5,5,0,0,139,..,308,307,64,33,23,28,11,4,777,..,90,243,184,171,201,218,111,66,1274,10,42,41,13,26,13,13,5,0,164,1836,1680,1839,1551,1301,1216,1153,564,188,11329,..,20,607,1042,921,837,706,278,63,4476,..,131,513,199,112,89,56,14,0,1118,..,8,54,164,210,140,44,39,32,694,1723,..,..,..,..,..,..,..,..,1723,..,548,..,..,..,..,..,..,..,548,..,202,150,33,23,18,5,0,0,436,..,176,75,20,23,34,45,53,26,444,..,50,43,11,10,8,0,0,0,114
POA6153,..,4,263,904,953,900,867,492,128,4507,..,43,195,123,81,86,45,20,8,594,..,3,5,26,39,30,17,9,8,135,1863,..,..,..,..,..,..,..,..,1863,..,693,..,..,..,..,..,..,..,693,..,291,229,66,37,15,8,0,0,651,..,48,40,3,7,11,11,5,6,139,..,19,28,7,4,6,0,0,0,71,..,71,112,30,23,10,13,3,0,261,..,38,97,98,100,136,114,69,46,701,17,23,15,7,7,13,6,3,0,94,1879,1222,982,1270,1264,1209,1083,595,201,9719,..,7,387,1063,1012,923,833,337,64,4627,..,69,218,130,83,75,32,11,5,620,..,4,30,133,195,116,46,28,28,576,1748,..,..,..,..,..,..,..,..,1748,..,693,..,..,..,..,..,..,..,693,..,238,162,38,25,15,7,0,0,484,..,63,42,17,7,28,37,29,18,242,..,24,34,4,3,0,0,0,0,65
POA6154,..,0,118,441,487,381,305,212,72,2018,..,10,109,58,57,52,24,7,0,314,..,0,0,19,25,22,10,5,11,86,971,..,..,..,..,..,..,..,..,971,..,377,..,..,..,..,..,..,..,377,..,195,89,36,20,18,3,0,0,362,..,22,14,0,0,0,3,4,6,57,..,11,14,5,4,3,4,0,0,41,..,47,55,9,17,9,6,4,0,138,..,18,53,45,42,53,61,57,35,361,13,4,11,9,3,9,10,5,5,58,980,682,463,617,653,537,411,299,125,4769,..,6,166,528,512,363,312,164,41,2091,..,17,125,57,63,40,21,4,5,323,..,0,9,73,97,53,20,12,24,294,932,..,..,..,..,..,..,..,..,932,..,340,..,..,..,..,..,..,..,340,..,120,54,22,9,9,10,0,0,226,..,28,8,0,5,11,15,10,12,97,..,10,15,0,0,3,5,0,0,28
POA6155,..,18,740,2737,2937,2190,1785,708,143,11253,..,64,279,200,176,145,67,15,0,947,..,6,17,67,115,71,25,14,8,320,5412,..,..,..,..,..,..,..,..,5412,..,2231,..,..,..,..,..,..,..,2231,..,1080,809,195,90,23,5,0,0,2193,..,148,158,56,36,41,49,29,13,521,..,74,151,53,42,25,7,0,0,348,..,88,128,70,35,41,29,11,0,397,..,37,121,125,128,167,160,86,49,867,33,40,30,34,20,26,13,14,4,220,5444,3777,2445,3524,3566,2728,2145,877,213,24716,..,41,1200,3338,2880,2198,1501,465,68,11689,..,105,315,216,199,132,40,6,3,1023,..,22,120,357,455,242,86,56,33,1371,5257,..,..,..,..,..,..,..,..,5257,..,2219,..,..,..,..,..,..,..,2219,..,756,574,96,45,36,10,0,0,1523,..,148,120,39,39,111,171,97,61,780,..,49,84,21,14,6,4,0,0,190
POA6156,..,0,197,675,835,595,459,292,111,3168,..,28,262,133,123,75,35,11,0,659,..,0,6,21,59,32,11,7,9,142,1637,..,..,..,..,..,..,..,..,1637,..,554,..,..,..,..,..,..,..,554,..,333,149,35,30,21,13,0,0,581,..,44,34,9,3,8,15,12,3,127,..,13,20,7,10,5,0,0,0,56,..,48,82,18,18,26,15,3,3,207,..,16,73,76,120,133,94,81,64,661,15,28,16,22,14,10,7,5,0,114,1659,1067,838,986,1208,918,645,408,191,7922,..,3,317,808,855,609,425,230,63,3306,..,57,294,143,109,77,29,10,0,715,..,6,42,128,212,110,25,32,46,598,1642,..,..,..,..,..,..,..,..,1642,..,573,..,..,..,..,..,..,..,573,..,241,119,29,18,22,13,0,0,439,..,62,24,5,13,12,25,30,15,181,..,15,18,6,0,0,0,0,0,39
POA6157,..,0,174,512,524,448,393,220,79,2349,..,36,269,129,98,83,40,16,5,678,..,0,4,19,50,27,8,6,4,117,1223,..,..,..,..,..,..,..,..,1223,..,355,..,..,..,..,..,..,..,355,..,213,96,36,18,21,3,0,0,391,..,21,19,5,10,4,3,7,5,77,..,8,12,4,7,0,6,5,0,40,..,34,68,21,7,9,17,7,0,172,..,22,85,93,124,146,143,79,48,742,15,17,19,23,10,20,5,5,5,118,1239,713,748,840,853,759,618,336,143,6256,..,5,264,608,561,455,366,169,40,2468,..,51,295,147,107,68,32,11,4,717,..,4,27,106,171,96,34,18,18,476,1125,..,..,..,..,..,..,..,..,1125,..,423,..,..,..,..,..,..,..,423,..,147,83,21,8,4,0,0,0,265,..,38,25,0,8,12,24,13,14,135,..,8,5,4,0,0,0,0,0,21
POA6158,..,0,56,224,344,303,280,120,35,1365,..,17,94,55,72,64,36,8,0,342,..,0,0,7,28,11,5,6,4,60,635,..,..,..,..,..,..,..,..,635,..,250,..,..,..,..,..,..,..,250,..,105,55,16,17,9,0,0,0,207,..,16,9,0,0,3,0,3,0,42,..,4,9,8,0,0,0,0,0,25,..,19,35,7,3,11,10,3,0,96,..,12,46,40,51,58,47,34,22,300,4,13,4,7,10,3,5,0,0,56,646,439,310,359,527,474,390,172,58,3378,..,0,74,307,371,324,236,105,8,1427,..,16,107,67,77,62,26,7,0,358,..,0,11,41,83,38,9,11,8,200,672,..,..,..,..,..,..,..,..,672,..,272,..,..,..,..,..,..,..,272,..,81,36,11,8,6,0,0,0,140,..,12,8,0,5,0,3,0,9,38,..,8,12,5,7,3,0,0,0,26
POA6159,..,0,29,110,86,168,140,82,17,639,..,3,74,48,24,45,33,8,4,240,..,0,0,3,13,6,3,0,0,25,213,..,..,..,..,..,..,..,..,213,..,76,..,..,..,..,..,..,..,76,..,44,10,9,4,0,0,0,0,71,..,8,0,0,0,0,0,0,0,16,..,4,3,3,0,0,0,0,0,8,..,10,34,8,7,0,0,0,0,61,..,5,23,33,50,56,50,29,3,242,3,5,3,3,0,4,3,4,0,29,215,159,184,222,184,280,231,126,28,1625,..,3,46,115,116,160,133,64,9,649,..,12,87,47,36,49,21,5,0,259,..,0,0,16,31,16,8,6,4,86,207,..,..,..,..,..,..,..,..,207,..,87,..,..,..,..,..,..,..,87,..,29,27,4,0,0,0,0,0,59,..,10,3,0,0,0,0,5,0,21,..,0,7,4,0,0,0,0,0,11
POA6160,..,0,76,204,216,250,202,131,25,1105,..,32,213,148,83,76,37,4,0,601,..,0,0,17,31,14,0,0,9,71,451,..,..,..,..,..,..,..,..,451,..,144,..,..,..,..,..,..,..,144,..,80,39,17,20,10,0,0,0,161,..,28,8,4,0,3,3,3,0,61,..,4,16,3,4,5,7,0,0,41,..,56,124,36,16,21,27,14,0,291,..,25,131,126,146,158,141,54,24,802,3,16,25,20,17,15,13,5,0,111,457,380,638,584,526,542,438,217,56,3836,..,0,113,227,244,260,214,79,12,1145,..,49,254,133,89,61,35,10,0,624,..,0,10,52,102,41,16,20,18,260,470,..,..,..,..,..,..,..,..,470,..,163,..,..,..,..,..,..,..,163,..,64,26,10,4,12,0,0,0,123,..,17,11,7,3,12,7,8,3,67,..,10,14,3,0,4,0,0,0,30
POA6161,..,0,4,0,8,4,0,0,0,21,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,9,0,0,0,0,0,0,10,..,0,7,3,0,0,0,0,0,13,0,0,6,3,0,0,0,0,0,3,11,0,14,13,8,8,0,0,0,62,..,0,0,3,4,3,0,0,0,16,..,0,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6162,..,0,102,346,411,393,321,192,59,1813,..,20,184,161,123,104,62,22,0,667,..,0,10,21,41,34,13,9,3,127,932,..,..,..,..,..,..,..,..,932,..,243,..,..,..,..,..,..,..,243,..,153,89,42,29,21,6,0,0,338,..,19,15,0,7,11,9,0,3,72,..,10,33,17,5,5,0,0,0,68,..,41,114,44,16,26,20,9,4,282,..,18,49,77,113,159,148,65,31,665,18,25,22,10,18,14,11,4,4,116,948,522,625,720,758,750,603,303,106,5320,..,7,152,423,442,390,308,135,23,1873,..,37,232,164,151,90,58,11,0,741,..,0,30,89,108,85,36,28,25,393,901,..,..,..,..,..,..,..,..,901,..,255,..,..,..,..,..,..,..,255,..,126,47,21,28,13,0,0,0,241,..,21,17,3,8,15,20,5,17,101,..,14,29,12,3,3,0,0,0,67
POA6163,..,17,749,1642,1669,1832,1636,999,271,8811,..,163,950,605,404,265,158,37,10,2591,..,4,40,102,165,144,63,32,17,563,4136,..,..,..,..,..,..,..,..,4136,..,1068,..,..,..,..,..,..,..,1068,..,976,610,255,200,76,13,0,0,2139,..,167,119,39,45,69,38,22,13,509,..,65,102,47,35,25,17,3,0,293,..,283,413,153,123,111,79,19,0,1182,..,107,396,428,465,522,461,286,124,2781,52,77,83,68,54,44,22,20,15,433,4184,2919,3467,3341,3160,3083,2487,1419,442,24507,..,38,1150,1854,1787,1909,1574,744,102,9154,..,264,1116,605,411,295,92,14,5,2800,..,31,217,476,617,378,186,134,71,2105,3873,..,..,..,..,..,..,..,..,3873,..,1188,..,..,..,..,..,..,..,1188,..,671,386,104,73,51,13,0,0,1289,..,133,80,34,43,88,109,71,65,621,..,83,89,25,16,7,9,4,0,240
POA6164,..,29,1511,3420,2846,1959,1292,520,93,11675,..,271,1282,635,380,212,91,28,3,2895,..,9,43,141,166,86,45,18,13,522,7285,..,..,..,..,..,..,..,..,7285,..,1640,..,..,..,..,..,..,..,1640,..,1341,738,186,95,33,0,0,0,2395,..,191,182,78,53,48,54,26,9,644,..,103,134,57,43,20,7,3,0,372,..,182,352,141,76,60,35,18,0,863,..,109,477,430,338,286,205,88,42,1980,60,68,88,55,42,22,17,10,0,367,7342,3939,4794,5155,4040,2740,1760,711,160,30644,..,68,2246,3779,2855,1869,1088,320,48,12279,..,447,1393,660,377,190,72,12,0,3148,..,51,325,636,616,310,94,61,25,2118,6865,..,..,..,..,..,..,..,..,6865,..,1735,..,..,..,..,..,..,..,1735,..,950,452,93,48,26,11,0,0,1563,..,157,113,34,49,130,134,89,53,751,..,123,101,22,18,10,7,0,0,278
POA6165,..,0,0,0,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,5,3,7,7,4,3,0,32,..,0,0,0,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3
POA6166,..,0,138,422,452,496,398,227,49,2184,..,13,140,110,63,54,33,7,0,422,..,0,6,12,24,8,6,0,3,61,910,..,..,..,..,..,..,..,..,910,..,247,..,..,..,..,..,..,..,247,..,215,143,30,32,10,3,0,0,439,..,29,21,11,3,9,5,0,5,81,..,10,8,8,15,3,5,0,0,45,..,14,29,10,19,3,4,4,0,88,..,9,40,46,61,76,68,48,25,380,0,19,13,13,12,8,8,3,0,70,916,554,534,666,671,676,529,293,82,4930,..,4,224,460,528,481,378,153,20,2248,..,27,174,107,71,40,20,3,0,448,..,0,39,71,63,55,21,20,9,276,913,..,..,..,..,..,..,..,..,913,..,290,..,..,..,..,..,..,..,290,..,180,79,24,16,15,0,0,0,300,..,22,7,3,7,24,26,13,8,103,..,11,7,3,8,4,0,0,0,37
POA6167,..,14,507,1022,849,645,524,282,65,3903,..,135,409,283,212,122,59,4,0,1231,..,6,25,62,102,50,25,19,4,291,2900,..,..,..,..,..,..,..,..,2900,..,557,..,..,..,..,..,..,..,557,..,595,281,119,75,29,6,0,0,1104,..,98,76,36,27,28,27,18,8,313,..,62,65,35,17,18,7,0,0,209,..,61,119,70,74,56,42,7,0,430,..,57,211,245,269,272,190,98,42,1377,26,45,67,26,23,23,5,7,0,213,2926,1627,1740,1892,1648,1254,883,438,121,12520,..,35,759,1170,825,647,490,197,28,4154,..,191,461,317,205,102,42,6,0,1329,..,61,251,320,286,172,76,44,31,1233,2658,..,..,..,..,..,..,..,..,2658,..,545,..,..,..,..,..,..,..,545,..,385,168,48,45,12,5,0,0,662,..,75,53,18,28,68,66,31,10,350,..,48,30,10,10,3,0,0,0,95
POA6168,..,12,233,416,589,812,810,555,130,3555,..,127,300,194,162,150,69,18,4,1029,..,6,18,49,85,63,32,19,7,280,1628,..,..,..,..,..,..,..,..,1628,..,367,..,..,..,..,..,..,..,367,..,446,279,106,86,37,13,0,0,965,..,59,48,30,24,44,29,16,3,251,..,30,35,21,21,8,3,0,0,127,..,53,84,35,45,58,48,19,3,337,..,56,208,202,284,394,337,223,91,1797,36,33,37,29,15,17,16,11,4,198,1662,1187,1253,1081,1318,1587,1351,860,240,10536,..,26,331,573,681,829,827,407,67,3746,..,180,346,211,176,147,60,12,4,1136,..,38,181,254,261,133,77,57,41,1039,1567,..,..,..,..,..,..,..,..,1567,..,377,..,..,..,..,..,..,..,377,..,269,126,39,33,22,11,0,0,498,..,55,21,13,23,41,52,35,17,246,..,30,13,5,13,13,6,0,0,94
POA6169,..,7,406,857,1093,1398,1063,612,156,5589,..,154,489,315,278,201,86,28,0,1555,..,8,35,75,107,71,32,21,14,363,3283,..,..,..,..,..,..,..,..,3283,..,704,..,..,..,..,..,..,..,704,..,724,407,141,96,47,6,0,0,1420,..,92,78,20,33,38,26,11,9,309,..,46,44,30,22,13,7,3,0,163,..,85,98,41,51,62,36,18,6,389,..,71,197,248,275,345,262,181,88,1665,59,56,38,42,28,29,30,10,0,295,3342,1948,1800,1769,1969,2209,1548,876,274,15733,..,13,644,1109,1231,1439,992,475,77,5978,..,245,555,358,310,179,78,17,0,1748,..,46,265,392,391,180,83,59,49,1455,3038,..,..,..,..,..,..,..,..,3038,..,735,..,..,..,..,..,..,..,735,..,498,203,53,40,41,10,0,0,840,..,97,26,13,33,66,72,51,41,398,..,43,16,13,11,7,4,0,0,99
POA6170,..,10,476,928,592,351,205,87,15,2662,..,112,371,212,102,45,14,5,0,861,..,4,18,29,38,26,13,5,3,129,2194,..,..,..,..,..,..,..,..,2194,..,372,..,..,..,..,..,..,..,372,..,326,149,40,18,3,0,0,0,539,..,65,81,13,23,24,18,11,6,226,..,26,45,31,14,5,0,0,0,121,..,57,85,41,17,15,8,0,0,229,..,34,133,121,72,69,34,19,5,486,24,22,23,14,13,3,7,0,0,111,2221,1023,1377,1425,879,547,294,132,23,7930,..,26,737,953,599,340,169,52,0,2885,..,172,431,173,98,36,10,0,0,928,..,30,144,195,141,72,41,6,4,634,2084,..,..,..,..,..,..,..,..,2084,..,357,..,..,..,..,..,..,..,357,..,245,117,15,12,7,0,0,0,396,..,66,35,15,21,48,49,23,7,257,..,34,26,11,5,4,0,0,0,75
POA6171,..,28,948,1644,1287,875,594,364,48,5787,..,194,812,416,219,109,38,20,5,1810,..,6,41,79,75,31,22,4,5,265,4918,..,..,..,..,..,..,..,..,4918,..,895,..,..,..,..,..,..,..,895,..,645,250,73,37,11,0,0,0,1012,..,84,79,50,28,25,18,12,9,296,..,50,63,22,14,13,4,0,0,166,..,71,141,50,41,31,20,3,0,365,..,60,232,176,170,133,109,64,14,959,56,33,27,30,24,18,10,6,0,199,4976,2058,2586,2530,1895,1259,822,477,73,16677,..,74,1401,1877,1365,845,573,264,26,6433,..,323,976,413,230,102,32,20,0,2094,..,50,328,457,284,125,36,31,10,1323,4702,..,..,..,..,..,..,..,..,4702,..,944,..,..,..,..,..,..,..,944,..,549,150,29,16,13,4,0,0,764,..,80,59,21,24,73,69,20,14,357,..,57,35,8,7,6,3,3,0,119
POA6172,..,12,188,341,543,506,309,167,34,2096,..,62,198,111,117,69,24,9,0,594,..,0,16,32,35,28,9,8,5,123,1458,..,..,..,..,..,..,..,..,1458,..,343,..,..,..,..,..,..,..,343,..,367,168,40,24,4,0,0,0,603,..,38,24,14,10,13,13,4,3,117,..,26,25,8,6,3,0,0,0,74,..,32,35,11,16,17,6,4,0,126,..,19,38,64,80,72,42,36,20,371,20,29,21,22,12,9,9,3,0,122,1478,924,722,649,841,717,405,228,59,6025,..,14,272,455,630,504,288,113,18,2296,..,88,222,142,117,71,10,3,0,656,..,13,116,165,164,65,30,11,6,577,1329,..,..,..,..,..,..,..,..,1329,..,397,..,..,..,..,..,..,..,397,..,247,76,19,9,4,0,0,0,355,..,30,17,8,12,42,24,19,9,166,..,14,25,9,0,4,0,0,0,51
POA6173,..,7,165,531,673,478,174,77,14,2118,..,27,137,129,104,37,18,4,0,466,..,3,7,33,34,10,0,0,3,99,1562,..,..,..,..,..,..,..,..,1562,..,420,..,..,..,..,..,..,..,420,..,405,101,26,7,5,0,0,0,548,..,23,25,10,9,7,8,3,4,85,..,17,10,11,0,0,0,0,0,48,..,7,22,8,7,5,9,0,0,51,..,13,45,55,53,31,22,11,0,227,24,20,18,13,12,7,6,0,0,95,1582,947,532,815,906,582,235,99,22,5717,..,19,260,671,772,386,166,54,4,2326,..,52,188,151,104,39,11,4,0,542,..,13,71,142,125,37,9,4,7,411,1452,..,..,..,..,..,..,..,..,1452,..,428,..,..,..,..,..,..,..,428,..,243,49,7,7,5,0,0,0,307,..,28,8,0,5,13,22,16,10,95,..,26,12,3,0,0,0,0,0,38
POA6174,..,11,91,193,183,133,74,47,6,737,..,35,133,74,34,12,3,5,0,297,..,4,5,24,22,4,4,0,0,64,722,..,..,..,..,..,..,..,..,722,..,148,..,..,..,..,..,..,..,148,..,157,35,15,4,4,0,0,0,214,..,12,13,11,6,8,6,0,0,53,..,9,4,3,0,0,7,0,0,16,..,27,26,11,3,8,4,0,0,74,..,14,57,29,33,31,30,3,0,194,9,13,12,0,0,0,0,0,0,45,730,419,373,354,287,206,118,56,9,2554,..,17,154,226,197,131,67,26,0,816,..,61,142,78,41,11,0,0,5,332,..,6,69,97,94,16,9,3,4,298,627,..,..,..,..,..,..,..,..,627,..,143,..,..,..,..,..,..,..,143,..,100,25,5,0,4,0,0,0,132,..,22,5,5,4,10,7,8,3,67,..,4,3,0,0,0,0,0,0,15
POA6175,..,4,58,154,186,130,86,37,8,662,..,19,52,42,28,21,4,3,0,171,..,0,5,10,9,6,0,0,0,32,479,..,..,..,..,..,..,..,..,479,..,103,..,..,..,..,..,..,..,103,..,107,25,9,9,0,0,0,0,146,..,13,10,0,0,5,7,0,0,33,..,7,9,3,0,4,0,0,0,19,..,0,3,3,0,0,0,0,0,10,..,10,23,14,19,24,10,7,5,108,5,5,4,6,0,4,0,0,0,32,488,260,187,242,253,192,108,51,9,1800,..,10,96,201,186,130,74,26,4,728,..,32,76,47,32,17,10,0,0,201,..,3,35,37,45,20,5,0,9,149,459,..,..,..,..,..,..,..,..,459,..,93,..,..,..,..,..,..,..,93,..,80,12,5,0,3,0,0,0,101,..,17,7,0,6,0,4,3,4,37,..,4,0,0,0,0,0,0,0,5
POA6176,..,0,72,60,62,63,46,19,0,323,..,14,58,22,10,10,0,4,0,124,..,0,3,0,4,4,3,0,0,12,251,..,..,..,..,..,..,..,..,251,..,43,..,..,..,..,..,..,..,43,..,44,10,5,11,0,0,0,0,66,..,5,5,3,7,0,0,0,4,25,..,3,6,5,0,0,0,0,0,16,..,0,0,0,0,3,0,0,0,0,..,3,15,10,10,5,8,3,3,51,0,3,0,0,0,0,0,0,0,7,249,118,178,102,92,86,62,29,8,918,..,4,102,62,76,59,51,9,0,363,..,26,62,30,13,7,5,0,0,139,..,3,25,24,12,8,5,0,0,72,275,..,..,..,..,..,..,..,..,275,..,42,..,..,..,..,..,..,..,42,..,22,11,0,0,0,0,0,0,40,..,7,0,0,3,4,3,0,0,20,..,3,0,0,0,0,0,0,0,13
POA6180,..,0,131,255,199,160,143,131,16,1037,..,40,119,78,44,22,6,6,0,317,..,0,8,14,17,10,9,0,0,58,834,..,..,..,..,..,..,..,..,834,..,166,..,..,..,..,..,..,..,166,..,120,33,11,13,0,0,0,0,186,..,17,19,4,5,6,0,0,0,51,..,10,18,8,8,3,0,0,0,42,..,14,32,11,4,4,7,4,0,75,..,13,36,31,29,21,24,20,10,178,5,12,8,10,4,3,0,0,0,40,837,397,400,426,324,223,195,158,27,2989,..,8,222,290,207,168,152,98,0,1162,..,60,155,81,39,13,6,8,0,364,..,13,68,80,72,23,18,5,4,280,831,..,..,..,..,..,..,..,..,831,..,154,..,..,..,..,..,..,..,154,..,91,28,7,5,0,0,0,0,130,..,13,5,9,6,16,11,7,5,65,..,7,13,10,0,0,0,0,0,35
POA6181,..,0,6,10,37,24,20,6,0,103,..,0,3,9,9,4,0,0,0,23,..,0,3,0,0,0,0,0,0,5,28,..,..,..,..,..,..,..,..,28,..,17,..,..,..,..,..,..,..,17,..,12,5,9,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,28,32,14,28,44,38,22,4,0,211,..,0,5,19,41,29,10,3,0,113,..,0,3,11,5,4,0,0,0,19,..,0,0,0,0,0,0,0,0,6,43,..,..,..,..,..,..,..,..,43,..,14,..,..,..,..,..,..,..,14,..,9,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,5,6,6,..,0,0,0,0,0,0,0,0,5
