POA_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6209,0,0,0,0,5,0,4,0,0,12,0,7,12,16,21,17,0,0,0,72,3,3,4,10,18,21,4,0,0,57,0,0,0,9,3,0,0,0,0,10,9,16,13,12,23,13,5,0,0,83,0,0,4,0,0,0,0,0,0,6,8,8,3,3,0,8,4,0,0,27,6,0,0,0,0,0,0,0,0,15,0,0,3,5,6,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,6,0,0,0,10,6,5,0,5,4,0,0,0,0,18,0,0,4,0,6,5,5,0,0,20,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,4,0,3,0,6,7,0,0,0,14,5,7,0,6,0,4,0,0,0,15
POA6210,5,12,30,20,25,25,21,8,0,152,25,129,525,645,673,513,92,0,0,2606,42,117,273,325,425,437,49,8,0,1664,0,16,58,83,102,62,13,0,0,334,116,259,507,505,536,520,119,10,0,2557,10,21,39,58,69,78,25,0,0,304,206,212,215,142,154,148,58,8,0,1141,337,131,131,100,74,71,21,3,0,872,14,35,83,126,195,212,98,21,0,787,5,6,16,13,20,11,6,0,0,79,0,8,10,22,32,30,15,3,0,120,0,8,24,24,42,43,34,6,0,178,7,38,102,106,112,136,50,0,0,555,13,36,75,87,79,93,49,4,0,438,9,31,108,136,202,170,49,3,0,714,8,34,72,86,109,157,46,8,0,519,7,46,93,131,112,139,48,12,0,589,24,27,29,17,19,24,13,8,0,156,44,53,113,74,101,85,34,7,0,510,53,74,157,137,162,126,55,15,6,780
POA6211,0,0,0,7,0,3,0,0,0,20,4,21,73,114,111,72,5,0,0,409,10,10,30,45,56,34,11,0,0,200,0,0,12,12,11,7,0,0,0,43,14,25,70,72,100,63,23,0,0,365,3,0,4,4,3,11,0,0,0,29,24,16,9,14,20,14,5,0,0,103,47,4,7,9,10,13,9,0,0,90,0,8,5,3,13,12,8,0,0,54,0,0,0,0,0,4,0,0,0,9,0,0,5,0,0,3,3,0,0,13,0,0,0,3,3,3,0,0,0,15,5,5,10,13,19,13,9,0,0,69,3,0,6,8,15,17,4,0,0,53,0,0,7,11,19,19,8,0,0,66,0,3,6,10,8,16,10,0,0,51,0,6,3,10,8,12,6,6,0,50,6,5,0,7,5,5,0,0,0,23,7,6,12,11,17,12,9,0,0,69,4,7,14,17,22,6,10,0,0,84
POA6213,0,0,0,0,5,4,0,0,0,17,0,0,8,7,10,6,0,0,0,39,0,0,0,11,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,8,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,8,0,0,5,0,6,0,0,0,0,12,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9
POA6214,0,5,0,3,5,3,12,4,0,27,0,5,7,16,3,7,0,0,0,40,4,3,0,8,15,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,5,4,4,4,5,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,7,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10
POA6215,3,4,12,15,17,13,18,5,0,91,5,16,34,43,52,41,10,0,0,200,10,15,15,31,49,47,11,0,0,175,0,4,0,9,6,0,0,0,0,20,13,17,32,29,47,41,14,0,0,196,0,0,3,6,0,5,0,0,0,15,7,0,3,0,3,0,4,6,0,33,3,0,3,0,0,6,0,0,0,18,0,0,3,3,6,11,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,4,3,5,0,0,0,0,0,14,0,3,0,7,5,7,0,0,0,23,0,0,3,6,8,15,0,0,0,34,0,0,0,3,8,8,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,4,7,6,9,0,0,0,26,6,5,5,8,6,6,6,3,0,50
POA6218,0,3,3,4,5,3,3,0,0,23,0,0,0,4,5,5,0,0,0,16,0,0,10,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,5,6,4,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7
POA6219,0,0,9,0,7,11,6,0,0,26,0,0,0,3,6,4,0,0,0,19,0,4,5,0,7,3,0,0,0,24,0,0,0,4,5,0,0,0,0,7,5,0,4,7,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,9
POA6220,3,7,37,29,18,19,22,14,4,155,4,3,22,30,32,17,0,0,0,108,18,29,105,84,56,49,10,0,0,362,0,0,3,0,4,4,0,0,0,16,9,11,15,21,31,27,4,3,0,127,0,0,4,0,11,3,4,0,0,20,8,8,8,10,8,10,0,0,0,47,6,0,3,3,5,0,0,0,0,21,0,0,3,8,4,12,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,18,0,0,0,0,9,4,3,0,0,18,0,0,6,10,15,16,4,0,0,50,0,0,0,3,11,7,5,5,0,24,0,0,0,0,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,11,4,0,0,4,3,6,0,0,0,31,6,3,10,13,9,5,3,0,0,54
POA6221,0,0,0,5,7,7,9,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
POA6223,0,0,0,3,0,5,3,0,0,12,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3
POA6224,0,0,6,3,0,12,10,5,0,35,3,0,8,9,7,9,0,0,0,31,4,3,4,8,9,3,0,0,0,31,0,0,0,0,4,0,0,0,0,13,9,8,5,12,13,11,3,0,0,55,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,3,4,0,3,4,0,0,0,17,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,7,5,5,0,0,0,0,17,3,0,0,0,7,6,0,0,0,16
POA6225,0,3,11,5,19,17,14,8,5,78,9,37,98,103,142,126,22,0,0,539,9,15,40,55,53,26,5,0,0,195,9,19,24,46,44,35,8,0,0,183,23,14,52,44,42,42,8,0,0,225,0,3,0,4,3,0,0,0,0,17,11,19,14,11,9,9,0,0,0,82,37,10,16,6,4,3,6,0,0,86,0,4,3,10,11,19,13,0,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,6,0,5,9,12,3,5,5,0,0,31,0,4,11,6,10,10,4,0,0,49,0,3,11,16,19,27,9,0,0,86,0,0,5,7,4,14,4,0,0,38,0,4,6,7,5,10,0,0,0,37,0,0,0,0,5,5,0,0,0,8,9,15,17,15,25,10,7,0,0,88,3,12,15,19,12,11,6,5,0,84
POA6226,0,0,0,3,0,7,5,0,0,15,0,7,8,19,3,6,0,0,0,51,0,6,5,11,18,6,0,0,0,48,0,0,4,3,0,5,3,0,0,13,4,6,8,6,19,9,0,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,0,0,0,19,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,8,0,3,0,0,5,0,0,0,0,14
POA6227,3,0,0,0,9,8,0,0,0,16,0,4,4,11,4,4,0,0,0,28,5,7,6,15,13,5,0,0,0,35,0,0,0,0,0,0,0,0,0,9,0,3,13,9,8,5,0,0,0,43,0,0,0,3,3,0,0,0,0,6,0,0,4,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7
POA6228,0,0,0,0,6,6,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6230,17,19,35,31,28,41,20,8,0,192,11,70,218,279,329,204,38,0,0,1149,50,123,255,316,328,227,46,4,0,1342,3,17,45,67,72,86,12,0,0,299,79,204,393,412,374,322,97,3,0,1883,10,24,38,69,57,45,16,0,0,255,131,90,169,122,110,95,39,7,0,769,235,60,97,64,47,39,4,0,0,553,6,41,90,105,155,173,58,9,0,633,9,7,23,17,11,10,3,0,0,86,3,10,13,13,34,26,10,0,0,108,0,4,15,17,21,23,14,4,0,99,10,16,80,72,80,71,41,4,0,378,7,24,45,48,60,53,21,0,0,257,6,24,89,91,131,109,25,3,0,477,7,16,64,63,102,103,37,0,0,394,15,41,139,152,145,135,41,6,0,680,17,5,18,10,15,15,8,0,0,85,24,52,82,82,84,76,23,4,0,425,32,35,108,92,92,73,31,6,0,471
POA6232,0,0,10,10,8,6,4,0,0,47,5,23,98,120,77,65,11,0,0,398,17,33,109,115,85,66,9,0,0,438,0,8,26,17,24,24,3,0,0,102,18,50,130,136,89,75,14,6,0,516,0,9,21,12,23,13,0,0,0,70,34,33,49,27,26,21,3,0,0,200,60,15,20,19,3,3,0,0,0,117,0,6,35,35,38,50,8,0,0,175,0,0,3,0,0,0,0,0,0,11,0,4,0,7,10,3,0,0,0,20,0,0,4,4,8,8,4,0,0,26,0,4,25,27,14,12,5,0,0,86,0,3,3,18,10,10,3,0,0,51,0,9,16,27,31,25,8,0,0,119,0,0,13,20,8,10,5,0,0,62,0,3,32,24,23,16,0,0,0,104,9,0,0,0,0,0,0,0,0,9,5,17,36,29,18,15,5,0,0,117,6,14,32,32,22,26,7,0,0,132
POA6233,3,8,29,23,32,20,18,9,0,133,10,32,173,248,202,141,15,0,0,810,32,56,163,228,204,124,22,0,0,832,3,3,31,50,50,28,9,0,0,178,49,86,204,206,185,159,40,4,0,927,7,10,28,32,29,21,0,0,0,128,71,43,48,53,38,38,11,0,0,299,107,21,21,21,12,14,4,0,0,193,3,18,31,66,73,65,25,0,0,271,4,0,5,0,5,5,0,0,0,19,0,0,11,5,12,0,0,0,0,37,0,4,10,3,15,11,3,0,0,41,0,11,28,41,38,24,13,0,0,163,4,5,15,15,10,17,4,0,0,69,4,6,34,49,49,70,13,0,0,230,3,8,17,32,33,40,25,0,0,152,4,12,26,34,31,46,8,0,0,152,7,0,8,9,7,3,0,0,0,32,15,22,29,33,37,28,7,0,0,171,21,25,51,53,36,29,11,0,0,219
POA6236,3,0,15,12,9,18,15,7,0,87,0,6,8,17,30,16,0,0,0,76,0,10,17,14,20,13,3,0,0,78,0,0,3,3,3,9,0,0,0,20,4,8,12,13,27,18,3,0,0,90,0,0,3,5,10,6,0,0,0,24,7,3,0,4,6,3,0,0,0,28,16,3,0,0,0,0,0,0,0,27,0,0,8,5,11,11,9,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,3,0,0,0,9,0,0,0,0,6,10,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,6,4,6,6,0,0,0,19,0,0,0,3,4,7,0,0,0,13,0,0,3,4,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,4,5,3,0,4,0,0,0,23,4,0,4,0,9,6,4,0,0,30
POA6237,3,5,8,10,13,17,22,4,0,79,0,5,10,30,28,31,8,0,0,107,0,12,14,14,17,13,0,0,0,76,0,4,0,4,7,4,0,0,0,19,3,8,13,26,31,25,12,0,0,116,0,0,0,0,5,6,0,0,0,19,5,0,0,0,0,8,6,0,0,16,11,3,0,0,4,0,0,0,0,19,3,6,4,11,14,16,7,0,0,57,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,7,5,3,0,0,16,0,0,0,0,3,6,0,0,0,17,0,0,0,4,11,4,0,0,0,28,0,0,0,0,6,5,4,0,0,20,0,0,5,4,7,3,0,0,0,19,0,0,0,0,0,3,0,0,0,11,0,4,0,9,5,6,0,0,0,24,4,3,0,16,8,11,0,4,0,40
POA6239,9,6,15,32,28,34,26,8,0,153,0,6,41,39,57,25,11,0,0,178,4,7,9,24,17,15,4,0,0,83,0,0,0,6,9,8,5,0,0,27,13,9,25,39,30,43,13,0,0,178,4,0,0,0,3,4,3,0,0,16,17,6,11,6,13,8,3,0,0,61,7,4,0,6,6,4,0,0,0,25,0,0,11,10,24,19,5,0,0,68,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,13,0,0,0,8,6,5,3,0,0,24,0,7,6,6,4,9,0,0,0,39,0,0,6,8,17,22,3,0,0,60,0,0,0,4,7,5,3,0,0,25,5,0,4,0,8,14,4,0,0,29,0,0,0,0,0,0,0,0,0,7,3,3,7,3,12,3,0,0,0,37,4,4,8,15,12,14,4,4,0,69
POA6240,0,0,0,6,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6243,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6244,4,12,22,41,43,44,24,18,0,208,0,7,4,15,8,9,0,0,0,37,0,0,0,3,4,5,0,0,0,12,0,0,0,3,0,3,0,0,0,3,0,3,3,0,5,12,0,0,0,22,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,14,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,4,0,4,3,7,0,0,16
POA6251,0,0,0,4,4,8,3,7,0,32,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
