POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA6101,0,0,0,3,16,8,65,54,11,6,7,13,6,0,10,202,0,0,0,4,10,9,7,9,4,0,0,3,0,0,0,38,0,0,5,12,18,24,33,14,5,0,6,6,0,0,0,119,0,0,0,12,21,24,47,14,0,3,0,0,0,0,0,126,0,0,0,3,3,4,25,3,0,7,4,16,4,0,0,75,0,0,0,0,0,4,8,28,4,8,0,0,0,0,4,63,0,0,0,3,6,15,29,12,4,0,5,14,0,0,3,90,7,30,200,171,176,123,252,101,14,12,5,16,3,3,30,1141,0,0,6,4,4,14,20,12,0,4,7,7,0,3,0,81,0,0,0,11,20,13,17,30,4,3,0,3,3,0,0,110,3,11,46,71,71,132,233,192,37,47,49,99,37,9,18,1053,42,121,389,448,624,626,1411,1027,221,233,281,380,153,25,141,6125
POA6102,0,0,0,0,11,18,80,63,15,6,18,18,6,0,7,240,5,0,0,4,17,4,6,0,0,0,0,0,0,0,3,44,0,0,4,13,16,31,23,18,5,13,9,23,17,0,7,183,0,0,0,9,6,11,46,8,5,0,0,5,0,0,0,92,0,0,0,0,6,5,22,23,6,7,12,23,17,0,3,120,0,0,0,0,0,0,7,32,3,5,10,14,0,0,0,72,0,0,0,0,7,10,21,21,11,4,7,11,0,0,0,86,26,45,147,107,89,32,85,49,0,3,4,8,7,0,62,677,0,0,0,7,0,7,7,7,3,4,0,4,0,0,0,42,0,0,0,0,10,11,23,42,15,19,15,16,4,4,17,172,4,6,32,32,70,124,244,246,83,90,156,230,94,7,41,1454,56,146,265,264,391,463,1159,1198,349,412,605,786,352,35,294,6761
POA6103,0,0,0,3,21,9,51,48,7,15,5,20,6,0,8,196,4,0,3,5,20,6,4,0,0,0,0,0,0,0,0,39,0,0,0,12,24,28,37,12,0,0,5,3,0,0,3,130,0,0,0,0,19,11,55,10,4,0,0,5,0,0,0,113,0,0,0,5,4,3,19,10,6,0,4,16,7,0,3,85,0,0,0,0,0,5,10,30,4,0,4,7,0,0,3,74,0,0,0,0,9,11,18,14,7,0,4,0,3,0,4,68,10,20,125,102,67,39,78,71,9,4,7,13,6,0,6,570,0,0,0,0,3,5,9,6,0,0,5,4,0,0,4,35,0,0,0,12,7,5,29,20,3,6,0,8,0,0,8,100,4,7,41,40,55,79,203,176,64,55,68,57,28,18,17,922,26,66,230,259,415,404,1015,931,197,206,210,299,113,38,85,4499
POA6104,0,0,0,4,27,16,83,108,20,13,3,21,0,0,4,310,0,0,8,4,13,0,4,0,0,0,0,0,0,0,6,34,0,0,6,18,32,21,36,17,0,6,7,7,3,0,0,157,0,0,3,6,18,23,58,23,4,0,4,5,0,0,0,147,0,0,0,6,12,15,38,14,0,3,9,8,4,0,0,115,0,0,0,0,0,11,8,34,6,4,4,8,0,0,0,67,0,0,0,0,7,10,24,23,10,0,3,3,4,0,0,88,16,43,262,154,113,71,89,71,4,0,7,5,4,0,36,873,0,0,0,5,3,7,12,3,5,0,0,0,0,0,0,45,0,0,0,20,30,25,27,18,4,0,3,7,0,0,3,145,8,22,53,64,69,109,262,124,38,38,43,63,15,6,16,930,53,147,449,408,542,550,1329,1057,196,180,188,279,93,12,142,5631
POA6105,0,0,0,6,20,19,121,272,48,33,43,48,8,4,22,647,5,6,4,7,27,6,6,0,0,0,0,0,0,0,0,61,4,0,3,26,17,7,20,22,4,6,4,3,4,0,0,123,0,0,4,5,17,8,42,24,0,0,0,7,0,0,3,104,0,0,0,4,3,6,31,32,7,0,8,14,15,0,3,132,0,0,0,0,0,0,17,16,6,5,6,0,0,0,0,58,0,0,0,5,12,15,39,19,3,8,6,4,4,3,0,106,7,45,257,122,82,55,99,50,10,9,8,12,5,0,21,780,0,0,0,5,3,0,9,11,0,0,3,3,0,0,0,48,0,0,0,14,23,11,40,21,8,0,9,0,0,0,10,148,8,12,67,77,83,119,363,216,82,59,60,95,37,7,21,1311,54,162,487,399,521,501,1805,1558,359,270,333,365,156,36,147,7162
POA6106,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
POA6107,0,0,0,3,90,65,685,620,101,67,64,113,34,8,24,1879,6,0,7,13,35,19,8,3,0,0,0,0,0,0,4,85,0,0,8,33,41,75,153,59,20,11,26,26,7,6,7,471,0,0,10,11,32,34,107,40,4,9,0,5,0,0,6,258,0,0,4,5,14,37,177,106,19,15,27,58,27,3,10,486,0,0,0,0,5,21,39,89,16,12,17,25,0,0,7,225,0,0,0,9,37,27,104,32,4,12,14,9,0,0,5,242,35,86,495,364,281,113,208,92,10,12,7,16,9,0,32,1756,0,0,3,13,13,19,33,19,4,6,3,3,5,0,0,117,0,0,0,31,61,35,57,61,24,14,19,12,16,0,17,336,10,20,154,156,339,495,1169,762,235,162,225,273,79,18,70,4179,104,348,947,941,1576,1804,7024,4958,1278,1029,1494,1745,589,113,448,24395
POA6108,0,0,0,3,40,21,135,155,35,20,17,6,7,3,4,454,0,0,0,5,5,5,4,9,0,0,0,0,0,0,0,34,0,0,5,44,75,54,123,35,5,3,5,0,0,0,7,369,0,0,4,24,31,26,90,61,6,0,0,0,0,0,0,249,0,0,3,4,5,10,49,35,0,7,16,10,6,7,0,147,0,0,0,0,0,4,14,16,0,3,0,0,0,0,5,50,0,0,0,4,18,16,61,24,5,3,9,6,0,0,0,139,14,73,554,390,388,144,180,84,11,0,6,4,12,0,27,1896,0,0,4,6,8,10,10,16,0,0,0,0,0,0,0,61,0,0,0,7,34,21,28,23,5,3,4,13,3,0,9,132,8,14,92,118,154,177,373,182,70,27,24,29,23,3,13,1323,54,220,829,906,1349,991,2506,1610,282,213,263,322,124,19,172,9859
POA6109,0,0,0,4,18,26,252,396,42,41,28,45,4,6,16,864,0,4,4,0,10,4,3,0,0,0,0,0,0,0,0,27,0,0,5,7,8,4,24,3,0,9,0,0,0,0,0,62,0,0,0,9,14,6,14,14,0,0,0,7,0,0,3,67,0,0,0,4,4,3,33,46,5,10,8,9,5,0,3,123,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,14,0,0,0,0,10,4,38,37,14,5,4,3,0,6,0,113,9,46,265,137,104,34,34,17,3,4,0,6,0,0,22,679,0,0,5,0,0,6,11,3,0,0,0,0,0,0,0,26,0,0,0,0,11,0,7,11,0,0,0,3,0,0,4,43,0,9,42,41,63,98,291,171,37,27,17,38,8,17,32,897,31,132,415,283,381,361,1604,1374,202,183,177,298,73,57,119,5683
POA6110,0,0,0,8,46,56,488,430,69,56,37,53,24,4,13,1280,0,0,0,3,17,10,8,0,0,0,5,0,0,0,0,51,0,0,3,35,79,42,155,59,5,13,3,7,4,0,7,406,0,0,5,45,38,66,310,120,6,8,7,16,0,5,5,631,0,0,6,15,27,29,127,177,9,15,16,23,17,3,4,461,0,0,0,0,4,4,9,19,0,0,0,8,5,0,0,56,0,0,0,8,26,14,143,56,9,14,7,6,0,0,5,295,41,117,894,665,496,230,350,137,7,12,9,7,10,0,94,3069,0,0,14,17,13,8,33,10,3,0,4,0,0,0,0,107,0,0,0,3,20,9,37,26,4,10,9,4,0,0,3,130,11,22,138,131,205,316,973,459,101,77,68,77,33,6,61,2673,98,321,1281,1198,1563,1561,5540,3533,454,436,350,561,226,59,367,17555
POA6111,0,0,0,5,18,13,69,92,16,7,5,0,10,0,9,246,3,0,0,0,23,0,6,6,0,0,0,0,0,0,0,33,0,0,7,7,7,6,24,11,0,7,0,0,0,0,3,73,0,0,8,23,32,29,125,28,0,3,4,3,0,0,5,259,0,0,0,0,4,10,20,71,3,0,0,0,0,0,3,110,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,13,0,0,0,4,9,11,60,30,15,10,3,3,3,3,0,147,30,120,801,608,552,264,378,127,4,7,9,15,0,0,60,2973,0,8,4,13,11,12,20,12,3,3,0,0,0,0,0,96,0,0,0,4,10,5,7,4,3,3,0,3,0,0,3,46,12,15,82,68,98,63,287,158,22,18,20,7,11,7,19,887,85,278,1079,942,1059,637,1464,893,127,85,74,89,53,22,147,7033
POA6112,0,0,3,19,73,56,644,698,133,68,64,47,26,3,25,1858,3,0,0,4,29,9,14,9,0,4,0,0,0,0,0,70,0,0,8,33,64,77,280,128,35,22,29,24,10,0,11,731,0,0,5,37,75,94,649,320,12,24,19,41,8,10,14,1311,0,5,0,0,5,27,285,275,17,29,7,18,15,0,3,687,0,0,0,0,3,9,27,36,5,3,9,9,0,0,3,110,0,0,0,9,19,33,149,77,12,15,20,14,6,0,12,353,41,159,1307,983,901,475,841,381,36,27,35,21,15,16,114,5338,0,3,11,20,21,21,36,31,5,3,3,7,7,0,3,180,0,0,0,7,16,17,31,28,0,0,5,3,4,3,0,111,6,28,144,133,257,277,1658,771,120,96,96,105,29,27,61,3803,96,449,1742,1595,2243,1905,9021,6234,801,661,683,703,282,127,420,26964
POA6121,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,0,0,0,4,3,11,19,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,106,74,42,35,35,8,0,0,0,0,0,0,4,317,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,10,0,0,9,9,14,6,15,11,0,0,0,0,0,0,0,66,7,33,142,115,106,88,95,35,4,0,9,0,3,0,15,651
POA6122,0,0,0,0,12,6,101,94,12,8,11,6,3,5,7,263,0,0,0,0,9,3,4,3,0,0,0,0,0,0,0,14,0,0,0,5,9,3,35,20,0,3,5,0,3,0,0,82,0,0,0,7,20,41,236,112,7,10,6,6,6,5,10,459,0,0,0,0,8,3,14,8,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,18,6,6,0,3,0,0,0,6,36,8,42,351,294,329,210,388,147,9,11,4,8,3,0,47,1851,0,0,3,0,7,5,16,3,0,0,3,0,6,0,0,48,0,0,0,0,3,5,5,7,0,0,3,0,0,0,0,22,4,4,22,32,50,58,403,155,16,20,15,16,10,0,25,834,25,109,431,430,659,534,2003,1103,108,72,85,108,66,21,129,5897
POA6123,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,48,51,25,27,26,17,0,0,0,0,0,0,4,211,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,6,0,0,0,3,0,0,0,56,7,5,59,70,49,60,94,64,0,3,5,13,0,0,15,450
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,32,15,16,39,12,0,0,5,0,0,0,10,157,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,4,4,0,0,0,0,0,0,0,21,0,9,38,46,43,33,63,25,0,0,7,0,0,0,16,274
POA6125,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,5,16,3,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,118,101,49,32,73,21,0,0,0,0,0,0,28,442,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,12,9,11,9,0,0,0,0,0,0,9,73,6,35,137,134,100,79,134,48,5,4,7,6,0,0,79,773
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,7,10,8,7,3,19,13,0,0,0,0,0,0,4,69
POA6147,0,0,0,5,17,12,94,110,6,8,13,14,8,0,0,288,0,0,0,4,16,3,0,0,0,0,0,0,0,0,0,26,0,0,7,61,63,30,97,13,6,3,5,4,0,0,0,294,0,0,0,18,33,21,50,14,9,3,0,0,0,0,0,148,0,0,0,0,9,20,53,69,3,3,7,11,8,0,0,186,0,0,0,0,0,3,14,20,0,5,3,0,4,0,0,44,0,0,3,6,13,15,43,7,11,7,0,0,0,0,3,111,16,46,276,222,180,67,125,35,5,0,0,3,0,0,12,998,0,0,0,3,6,6,5,0,4,0,0,0,0,0,0,34,0,0,0,21,22,11,20,11,5,3,0,9,0,0,0,105,0,8,63,98,123,164,237,119,59,26,48,53,14,0,18,1041,38,104,472,626,1005,756,1982,1232,267,201,208,263,100,9,105,7375
POA6148,0,0,0,5,15,11,52,49,0,6,6,0,8,0,0,158,5,3,0,0,18,0,7,8,0,0,0,0,0,0,0,46,0,0,3,26,60,69,102,55,23,16,5,16,14,0,0,392,0,0,5,15,50,37,58,33,6,0,10,0,8,6,5,232,3,0,4,5,21,49,163,123,18,8,13,28,9,0,0,450,0,0,0,0,3,20,6,17,0,0,0,0,3,0,0,55,0,0,0,4,11,17,18,12,0,6,0,0,0,0,0,65,37,76,321,243,257,110,227,84,20,6,19,24,15,0,40,1468,0,0,3,9,4,13,19,14,5,0,4,6,0,0,0,88,0,0,0,11,28,17,15,16,11,0,4,6,0,0,5,115,18,11,62,71,125,97,182,152,31,24,19,38,11,9,13,859,101,214,563,576,1118,940,2304,1561,288,186,246,291,150,48,151,8735
POA6149,0,0,0,3,14,0,24,11,5,0,4,0,0,0,0,66,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,4,33,76,80,136,69,10,14,4,5,6,4,3,449,0,0,5,16,51,51,121,45,8,0,0,4,6,6,0,317,0,3,6,3,34,35,40,21,0,4,0,3,5,0,0,164,0,0,0,0,13,14,11,13,0,0,7,4,0,0,0,65,0,0,0,0,11,3,15,4,4,4,6,0,0,0,0,46,26,79,281,248,323,131,295,163,17,11,11,7,0,0,27,1618,0,0,10,13,7,17,17,15,3,0,0,0,5,0,9,95,0,0,0,20,18,9,7,9,4,0,3,0,0,0,4,69,6,8,66,85,117,101,173,82,17,21,18,20,11,0,11,745,68,178,499,653,1399,986,1923,1060,177,162,154,142,94,9,118,7616
POA6150,0,0,0,5,19,8,22,26,8,4,3,10,0,0,11,124,4,0,0,3,9,3,0,0,0,0,0,0,0,0,0,18,0,0,4,30,113,91,111,38,12,3,4,15,6,3,3,446,0,0,7,18,20,30,94,24,6,0,3,7,4,4,0,202,0,0,0,9,34,38,30,9,0,0,0,0,5,0,0,126,0,0,0,0,16,12,4,14,0,4,0,0,3,0,3,59,0,0,0,0,3,7,15,10,5,3,0,0,0,0,0,54,12,47,171,124,139,71,144,71,3,5,7,10,0,0,17,822,0,0,5,6,5,8,17,7,0,3,3,0,4,6,3,63,0,0,0,16,23,3,8,8,6,9,3,0,0,0,0,73,5,11,41,69,108,98,123,57,5,14,20,19,18,0,6,601,41,138,353,470,1232,964,1277,602,107,119,122,169,132,21,106,5849
POA6151,0,0,0,0,7,11,21,25,9,7,9,19,0,0,4,113,0,0,0,6,10,4,4,4,0,0,3,0,0,0,0,36,0,5,9,29,24,38,41,17,7,4,6,10,0,0,3,192,0,0,6,29,46,51,93,40,14,7,5,4,0,0,6,312,0,0,0,5,9,3,14,4,5,0,0,7,0,0,0,49,0,0,0,0,3,4,8,4,0,0,0,0,0,0,0,25,0,0,3,4,6,9,24,13,0,8,4,4,6,5,0,78,23,61,277,227,233,156,253,121,19,15,16,30,17,5,18,1473,0,0,8,7,15,12,21,15,0,4,10,8,8,0,5,113,0,0,0,18,31,20,6,7,0,0,0,0,6,4,0,89,12,16,46,62,88,105,199,165,42,33,45,76,43,8,11,951,68,172,476,575,816,683,1118,803,173,172,205,296,141,42,85,5839
POA6152,0,0,0,7,29,18,42,30,10,10,10,8,0,0,6,166,4,0,4,3,42,16,4,7,0,10,0,0,0,0,4,95,0,0,8,38,78,70,108,33,9,7,10,0,7,3,6,378,0,3,9,22,43,61,132,56,4,17,11,10,12,0,0,393,3,0,7,10,19,9,22,25,0,3,8,20,0,0,0,127,0,0,0,0,9,10,11,13,0,0,3,4,0,0,0,60,0,0,0,4,9,20,30,18,3,3,3,4,0,0,4,112,33,93,318,254,272,184,298,134,22,23,24,18,15,4,60,1759,0,0,10,11,10,12,39,27,8,4,6,6,5,0,10,149,0,0,0,16,29,14,17,15,19,3,10,12,10,0,0,139,18,17,106,102,164,176,320,208,58,48,65,119,59,12,36,1506,112,236,635,739,1337,1140,1984,1339,256,254,314,410,232,43,216,9239
POA6153,0,0,0,3,12,7,15,29,0,3,3,4,3,0,0,78,3,0,0,3,21,4,4,3,0,0,0,0,0,0,0,45,0,5,13,33,79,62,103,43,5,11,15,20,6,0,4,408,0,0,10,45,59,76,145,53,7,13,9,15,16,0,3,459,0,0,0,3,30,41,41,17,0,0,3,0,0,0,0,135,0,0,0,0,10,4,11,16,3,3,3,0,0,0,0,55,0,0,0,6,10,13,33,16,0,0,0,0,4,0,0,85,18,74,329,302,313,181,291,163,12,19,21,18,18,14,23,1787,0,5,4,15,17,12,27,21,0,3,5,3,5,6,0,127,0,0,0,21,14,10,14,5,0,0,0,0,0,0,6,74,19,20,82,93,129,144,209,172,15,30,25,40,36,5,10,1034,73,220,627,779,1401,1162,1736,1103,169,178,157,212,183,52,106,8161
POA6154,0,0,0,0,15,5,24,20,3,3,5,0,0,3,0,81,4,4,0,3,7,0,0,4,0,0,0,0,0,0,0,21,0,4,0,11,37,20,31,10,0,0,0,3,0,3,0,130,0,0,0,14,36,32,72,15,0,0,4,0,8,0,0,190,0,0,0,4,9,7,6,6,0,0,0,0,0,0,0,21,0,0,0,0,0,3,3,3,0,0,0,4,0,0,0,20,0,0,0,0,7,7,14,3,0,0,0,0,4,0,0,32,22,29,176,129,167,101,179,106,16,3,16,3,6,4,17,990,0,0,0,9,12,12,14,10,0,5,0,4,0,0,4,68,0,0,0,6,6,8,5,0,0,0,4,0,0,5,4,40,12,11,23,41,62,45,102,71,21,8,7,8,7,0,6,439,61,143,309,325,620,453,812,458,85,75,72,89,40,19,70,3636
POA6155,0,0,0,6,52,49,101,104,13,30,19,12,11,0,8,410,6,0,0,5,42,22,12,7,0,0,0,0,0,0,0,94,0,5,12,72,170,207,647,238,31,28,48,34,22,0,32,1554,0,0,13,40,109,157,484,147,17,14,19,24,7,7,25,1057,0,3,4,15,59,137,295,236,34,35,16,40,16,0,5,895,0,0,0,0,5,36,53,45,6,6,18,24,5,3,0,205,0,0,0,6,25,13,51,23,8,3,3,10,0,0,8,151,34,105,606,544,637,300,596,301,28,28,28,19,18,0,79,3319,0,0,4,16,21,22,41,28,4,8,3,4,0,4,0,156,0,0,0,31,67,38,38,37,11,21,14,13,0,0,23,292,10,16,143,187,315,329,773,466,77,85,48,76,26,14,75,2622,96,306,1047,1406,3041,2879,9025,5371,795,806,716,829,365,104,582,27364
POA6156,0,0,0,4,7,3,14,36,4,0,0,3,7,0,4,92,0,0,0,6,22,11,4,0,3,0,0,0,0,0,3,54,0,0,5,12,20,13,23,11,0,3,0,0,0,0,4,97,0,0,5,20,38,53,96,15,3,0,8,0,4,0,4,254,0,0,0,4,13,3,7,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,17,0,0,0,0,3,5,19,15,0,0,0,0,0,0,3,51,24,67,260,225,268,177,291,132,28,16,10,13,3,5,27,1555,0,0,9,5,8,9,21,14,0,0,3,4,6,0,3,83,0,0,0,4,9,0,7,0,0,4,0,0,0,0,0,32,15,10,76,60,77,77,180,94,15,13,14,10,11,0,13,671,81,208,496,470,712,534,999,578,90,78,68,83,55,14,104,4565
POA6157,0,0,0,0,14,3,20,12,0,0,5,3,3,0,4,62,0,0,0,8,11,3,3,0,0,0,0,0,0,0,0,26,0,3,5,4,10,10,13,3,0,3,0,3,0,0,0,61,0,0,4,14,26,24,61,21,3,4,3,0,7,3,0,175,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,6,3,11,10,4,10,0,0,7,0,0,60,31,60,249,203,218,148,323,154,12,27,15,16,9,4,23,1480,0,0,6,4,9,12,17,15,0,0,0,0,0,0,0,72,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,13,3,16,53,37,76,71,130,82,14,9,6,19,10,0,11,549,59,165,418,394,544,407,779,441,50,78,55,79,42,13,69,3578
POA6158,0,0,0,0,0,6,5,0,0,5,0,0,0,0,3,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3,7,4,0,0,0,0,0,0,21,0,0,0,6,12,19,17,0,0,5,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,8,11,28,113,129,119,82,185,96,11,6,9,5,4,0,17,821,0,0,7,4,14,11,8,11,0,0,0,0,0,0,6,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,9,32,30,33,28,47,43,7,5,0,11,6,0,13,275,32,113,225,228,293,197,368,233,28,33,35,22,22,8,53,1890
