POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,10,4,4,3,30,0,5,4,25,26,41,48,17,4,174
POA6230,3,14,0,41,0,5,4,0,0,75,0,6,5,10,10,9,5,0,0,33,8,75,118,321,157,49,27,3,0,761,0,0,0,9,7,12,16,4,10,65,0,0,0,3,0,0,0,0,0,6,0,9,14,43,46,80,68,33,14,304,0,0,3,22,10,12,9,5,0,65,3,69,133,271,208,148,64,31,5,937,0,4,0,31,8,3,4,0,0,56,0,0,4,87,0,0,4,0,0,92,0,6,13,29,28,14,6,0,3,100,0,0,0,3,0,0,0,0,0,3,0,7,8,25,19,19,25,8,0,116,0,4,4,34,19,11,7,0,0,86,0,0,3,11,18,17,17,10,6,83,0,17,26,77,52,54,41,10,5,274,13,53,37,235,125,125,76,45,15,722,107,250,250,703,355,306,259,146,94,2465,2462,5827,5202,11284,6102,5778,4749,2530,1030,44972
POA6232,0,3,0,7,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,12,18,36,20,5,6,0,0,105,0,0,0,12,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,13,13,9,3,48,0,0,7,7,0,7,5,0,0,30,0,9,29,42,47,22,8,4,6,170,0,0,0,4,3,5,0,0,0,7,0,0,0,12,0,0,0,0,0,18,0,0,0,8,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,5,0,0,29,0,0,0,13,0,4,3,0,0,22,0,0,0,0,0,9,4,5,0,23,0,4,7,24,19,6,3,0,0,67,0,9,4,37,19,16,10,11,5,116,15,59,32,152,69,68,52,75,72,597,800,1587,1203,3123,1326,1262,1072,720,303,11402
POA6233,0,4,7,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,12,0,8,14,59,15,20,3,0,0,119,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,13,18,28,32,15,6,118,0,8,5,4,7,0,4,0,0,32,0,19,46,102,83,50,36,15,0,352,0,0,0,0,0,0,6,0,0,6,0,0,0,38,0,0,0,0,0,42,0,14,0,18,8,5,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,5,0,8,7,0,17,7,0,43,0,0,4,7,0,0,0,0,0,14,0,0,0,4,6,9,7,4,0,25,0,3,17,25,23,28,11,0,0,114,0,12,4,80,37,39,35,12,4,234,38,92,76,236,118,145,102,55,24,886,1320,3204,2256,5152,2607,2628,2107,946,208,20432
POA6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,3,0,0,24,0,15,8,33,32,28,25,8,6,163,99,275,229,412,368,391,286,119,32,2213
POA6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,5,9,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,12,0,0,3,12,9,12,8,5,0,43,3,20,13,42,27,31,32,8,7,179,109,399,260,521,379,472,368,124,29,2656
POA6239,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,6,8,3,0,0,0,0,16,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,10,11,0,39,0,0,0,0,0,0,6,0,0,4,0,0,6,12,9,8,6,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,7,0,3,0,0,0,15,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,4,4,11,0,11,9,3,0,50,11,34,31,65,52,45,52,28,5,326,250,575,438,934,632,713,675,334,106,4657
POA6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,9,13,11,28,22,34,30,21,0,165
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,15,6,5,20,14,8,13,19,5,4,84
POA6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,4,6,0,17,10,27,8,40,30,38,24,22,3,190,96,207,114,305,211,274,208,141,33,1580
POA6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,14,12,35,23,53,53,56,51,14,0,310
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,7,7,13,6,30,19,36,22,16,0,149
POA6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,0,0,3,6,7,10,13,5,0,47,21,57,36,99,79,122,162,56,16,655
POA6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,9,0,16,12,12,3,5,0,52,12,70,45,109,73,108,70,42,12,541
POA6255,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,9,7,5,0,0,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,8,0,38,0,0,0,0,0,3,0,0,0,5,0,0,0,6,9,11,9,3,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,5,6,0,0,33,0,0,0,5,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,8,0,0,0,4,3,3,4,0,0,19,0,0,3,9,4,19,19,5,0,61,6,34,29,64,52,59,69,32,7,353,192,544,349,753,582,722,812,365,86,4403
POA6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,3,9,4,3,0,3,3,46,25,66,36,79,65,78,54,29,4,434
POA6258,0,5,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,0,0,5,12,11,4,6,0,0,40,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,8,3,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,4,3,8,43,9,12,18,13,0,106,14,51,50,82,91,73,54,37,14,454,331,795,732,1368,845,1029,808,431,146,6483
POA6260,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,9,3,0,0,0,42,0,22,17,36,24,34,18,8,5,168,48,150,132,315,211,225,179,91,43,1396
POA6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,0,4,6,23,14,24,12,4,0,82,32,78,37,115,118,151,123,55,19,733
POA6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,8,3,4,0,0,0,10,0,0,0,7,3,9,0,0,0,27,4,20,26,39,34,31,37,10,6,215,179,494,361,710,525,511,433,197,49,3461
POA6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,3,0,9,5,3,3,0,0,20,8,27,6,34,28,22,36,32,3,205,51,151,77,258,182,268,335,152,30,1506
POA6280,0,3,5,6,5,0,0,0,0,23,0,0,0,0,0,5,0,0,0,9,0,10,28,67,18,19,9,0,0,148,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,12,30,27,49,60,36,10,224,0,0,0,9,9,9,9,3,0,33,0,21,34,89,85,49,47,7,9,344,0,4,3,12,8,0,0,4,0,30,0,0,0,12,0,0,0,0,0,18,0,6,7,35,17,11,3,0,0,78,0,0,0,0,0,0,0,0,0,4,0,10,6,30,8,11,20,6,0,98,0,7,8,22,13,3,3,0,0,60,0,0,0,4,10,13,15,7,3,64,0,0,0,15,27,26,5,0,0,72,5,13,13,94,64,67,53,49,26,382,48,167,121,420,222,217,222,181,75,1671,1486,4074,2925,6592,4061,4030,4150,2334,925,30585
POA6281,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,0,0,0,6,0,0,0,0,0,14,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,20,7,3,46,0,0,0,7,0,0,0,0,0,16,0,3,5,35,25,14,17,5,11,110,0,5,0,9,0,0,0,0,0,13,0,0,0,27,0,0,0,0,0,25,0,0,0,6,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,11,4,0,42,0,0,0,5,0,0,0,0,0,5,0,0,0,9,0,6,3,4,0,22,0,0,0,5,0,0,9,0,0,14,0,15,6,49,16,24,22,10,5,150,26,64,42,208,90,81,63,52,11,635,479,1299,636,2099,1180,1058,1115,560,112,8543
POA6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,9,6,5,6,0,0,30,4,9,7,25,23,20,21,6,5,121,70,210,105,292,261,264,243,64,16,1522
POA6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,4,0,0,0,4,0,0,0,10,8,3,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6,0,8,0,0,30,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,0,6,0,0,3,19,7,6,5,0,0,54,16,65,17,90,52,33,22,9,3,313,201,530,194,797,436,349,233,95,32,2875
POA6285,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,6,14,31,18,7,0,0,0,76,0,0,0,4,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,23,17,13,18,5,0,77,0,4,0,4,3,5,0,0,0,17,0,8,4,32,33,19,11,10,0,123,0,0,0,4,0,0,0,0,0,6,3,0,0,19,0,0,0,0,0,23,3,0,0,10,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,4,25,11,14,17,4,0,75,0,0,0,6,0,3,0,0,0,17,0,0,0,3,3,10,7,3,0,30,0,0,0,6,6,5,5,3,0,31,3,9,24,153,37,29,18,5,0,281,46,126,65,264,186,81,85,19,24,894,640,1615,896,2993,1658,1275,1061,357,139,10633
POA6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,4,0,22,4,4,7,24,8,13,4,0,0,65,55,107,47,241,102,149,97,34,5,841
POA6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,8,0,6,4,14,10,10,6,3,0,49,18,75,56,127,106,95,85,37,3,603
POA6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,4,5,4,3,0,20,7,13,10,25,23,30,35,24,10,169,68,110,80,237,210,353,442,235,106,1837
POA6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,17,6,0,37,0,0,0,0,0,3,0,0,0,0,0,0,4,6,5,10,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,5,0,0,0,3,0,3,0,0,0,7,0,0,0,7,5,8,11,7,0,42,6,24,22,57,53,58,62,46,18,356,106,390,221,578,391,634,686,371,108,3485
