POA_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6396,0,4,10,23,19,13,8,0,0,79,0,0,0,4,0,6,4,5,0,32,0,0,0,0,0,4,4,3,0,16,3,4,16,28,25,26,17,8,0,129,0,10,22,30,32,25,11,3,0,137,5,0,7,10,13,7,7,0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,0,0,6,4,15,29,43,51,38,22,3,0,205,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,15,29,43,51,44,22,3,0,208,0,0,3,3,5,18,13,12,4,64,0,0,3,0,5,8,3,4,0,30,3,17,32,52,59,69,35,19,3,297
POA6397,0,0,0,0,4,0,3,0,0,17,0,0,0,5,4,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,9,4,0,35,3,0,0,3,9,4,4,0,0,24,0,0,0,0,0,5,5,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,6,6,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,13,8,6,6,0,42,0,0,4,5,3,7,10,3,0,29,0,0,0,0,4,0,0,0,0,7,3,3,4,7,24,11,17,4,0,79
POA6398,0,0,16,19,25,40,10,0,0,110,6,0,0,3,10,20,36,30,5,119,0,0,0,0,4,6,0,0,0,13,9,0,17,21,37,67,52,32,5,242,3,0,11,18,32,27,15,3,0,101,4,5,14,10,18,37,10,3,0,99,0,0,5,0,3,11,0,0,0,16,0,0,5,0,0,0,0,0,0,3,6,5,23,26,54,73,26,4,0,221,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,6,6,3,25,26,58,74,23,4,0,229,13,0,0,10,18,34,86,67,11,241,0,0,5,5,7,7,5,3,0,28,21,8,29,38,80,121,115,76,13,499
POA6401,120,140,251,326,392,364,111,10,0,1706,91,28,126,90,95,196,356,215,111,1308,18,23,34,45,55,49,34,44,16,318,231,193,404,459,540,607,496,267,126,3324,71,194,344,378,443,447,125,5,0,2013,123,62,138,178,211,240,103,16,0,1067,11,10,23,26,28,36,13,0,0,148,9,6,12,13,8,7,4,0,0,55,215,279,511,594,691,725,245,22,0,3280,18,7,32,32,24,18,3,0,0,138,16,6,14,10,17,6,3,0,0,76,39,17,45,39,38,23,7,0,0,209,255,292,552,634,728,753,253,20,0,3490,206,87,295,238,198,329,673,416,173,2610,45,55,86,96,118,108,78,64,32,673,502,430,932,966,1045,1187,1000,506,203,6775
POA6403,6,3,0,12,10,10,0,0,0,40,4,0,0,0,0,0,5,6,0,21,0,0,0,0,0,5,0,0,0,9,10,5,5,12,8,18,12,5,0,70,0,3,5,7,10,10,0,0,0,33,6,0,5,4,6,9,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,8,16,11,26,4,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,6,6,8,16,19,26,4,0,0,82,3,0,0,0,0,3,19,15,0,52,0,0,0,0,0,10,0,0,0,9,11,10,11,21,18,36,23,17,0,142
POA6405,6,3,9,20,10,13,6,0,0,65,0,0,0,5,0,15,12,3,0,44,4,0,0,0,0,0,3,0,0,13,14,5,14,32,8,27,27,5,0,125,5,8,16,29,12,17,6,0,0,88,6,0,3,15,7,6,5,0,0,50,0,0,5,0,0,4,0,0,0,7,0,0,0,0,0,4,0,0,0,4,8,9,21,37,23,30,12,6,0,147,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,13,9,21,37,23,30,16,6,0,147,3,0,0,5,3,20,24,11,5,79,3,0,0,9,5,5,9,0,0,35,16,10,32,56,27,52,51,17,5,264
POA6407,18,19,33,34,38,25,12,4,0,190,33,10,16,7,12,13,27,18,12,152,0,0,3,8,3,0,3,0,3,28,47,26,57,57,56,47,48,22,10,365,13,31,72,49,51,46,19,3,0,275,18,8,12,30,24,25,9,0,0,127,3,0,5,0,0,4,12,0,0,27,0,0,3,0,0,0,0,0,0,9,33,36,93,80,78,70,42,3,0,437,0,5,4,0,3,0,0,0,0,20,3,0,0,0,0,0,0,0,0,6,10,5,7,0,3,5,0,0,0,24,45,42,103,82,84,73,42,3,0,460,76,10,16,10,16,29,57,41,21,268,4,4,7,14,5,3,8,0,3,49,123,47,120,98,111,106,101,44,26,776
POA6409,6,3,12,15,22,12,3,0,0,68,3,0,3,7,0,3,14,9,0,49,0,4,0,0,5,4,0,4,0,26,4,4,15,23,33,24,21,10,5,140,3,5,20,10,25,27,4,0,0,97,0,0,7,14,12,14,0,4,0,50,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,5,8,34,23,39,37,11,4,0,161,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,14,9,15,34,28,47,36,11,4,0,169,9,0,3,7,8,11,23,20,3,94,0,4,8,0,12,9,3,4,4,44,20,12,45,37,64,69,40,25,6,315
POA6410,21,3,22,36,47,42,12,3,0,183,13,5,10,10,8,28,45,43,31,192,4,0,0,6,8,9,3,6,5,38,32,11,36,55,65,76,58,55,32,410,5,10,37,36,54,59,10,0,0,218,20,0,14,25,28,31,8,7,0,129,0,0,0,0,0,4,0,0,0,17,0,0,0,3,0,0,0,0,0,9,28,14,58,66,81,96,19,7,0,372,3,0,6,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,3,0,6,4,3,3,0,0,0,20,29,11,56,73,87,101,21,7,0,390,25,10,17,21,18,48,100,78,42,347,6,4,7,10,17,14,7,13,5,84,61,24,79,103,121,161,126,101,46,825
POA6411,0,5,0,3,5,6,3,5,0,35,0,0,0,0,0,5,6,0,0,15,0,0,0,0,4,0,0,0,0,9,0,5,5,4,11,15,9,6,0,58,0,8,3,4,7,10,5,0,0,46,0,0,0,4,4,5,6,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,9,5,9,14,20,10,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,14,20,10,5,0,72,0,0,0,0,5,3,6,5,0,22,0,0,4,4,4,5,0,5,0,19,9,8,15,11,24,27,20,11,0,120
POA6412,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,4,0,3,5,8,0,0,0,19,0,0,0,3,4,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,0,0,0,25,0,0,0,0,0,0,6,0,0,7,0,0,4,0,4,3,5,0,0,18,4,4,3,7,9,13,4,0,0,50
POA6413,4,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,25,0,0,3,0,0,3,3,0,0,11,4,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,7,0,7,9,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,10,7,4,0,0,29,0,0,0,0,0,4,6,4,0,21,0,0,0,6,0,0,0,0,0,7,6,0,7,12,10,14,13,4,0,57
POA6414,0,0,4,5,3,3,0,0,0,17,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,6,5,3,5,9,0,0,29,0,0,4,3,3,3,5,0,0,14,3,0,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,4,5,5,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,5,3,4,0,0,36,0,0,0,0,0,9,6,0,0,15,0,0,5,0,4,0,0,4,0,19,3,0,13,4,9,14,14,3,0,59
POA6415,45,50,112,117,118,124,28,0,0,597,28,14,31,26,23,46,100,60,34,372,16,3,22,19,12,25,15,6,0,120,82,64,165,171,152,196,147,69,40,1088,24,71,152,154,167,143,46,3,0,765,52,26,67,63,55,89,31,11,0,391,0,4,17,10,13,13,4,0,0,69,3,0,4,4,5,4,0,3,0,28,81,111,242,233,236,250,85,17,3,1253,0,9,14,9,3,3,0,0,0,37,0,6,3,0,6,0,0,0,0,18,0,13,17,5,12,8,0,0,0,52,83,121,257,244,251,255,81,17,3,1311,58,21,38,43,56,87,190,115,56,672,24,14,52,42,30,44,31,17,7,260,162,153,348,325,334,394,307,146,69,2241
POA6418,3,6,20,33,32,26,12,0,0,133,6,4,7,7,7,11,43,32,8,120,0,0,0,0,0,6,5,11,6,34,9,6,31,41,42,45,61,39,12,291,3,15,38,48,46,34,17,5,0,206,3,7,12,16,13,18,7,0,0,76,0,0,0,0,0,3,8,0,0,6,0,0,0,3,0,0,0,0,0,5,9,21,45,73,60,59,29,10,0,298,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,14,9,23,48,69,63,60,31,10,0,310,19,6,8,12,7,24,74,45,14,209,5,4,4,5,11,13,21,14,9,77,29,29,65,85,79,93,130,69,24,599
POA6419,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,5,0,19,0,3,4,0,6,7,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,9,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,9,8,0,0,0,29,0,0,0,0,0,3,0,5,0,6,0,0,0,0,3,0,0,0,0,4,0,4,9,0,15,11,0,5,0,46
POA6420,0,0,0,5,6,6,0,4,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,7,0,0,0,26,0,0,11,5,3,3,0,0,0,33,3,0,0,5,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,8,12,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,8,12,7,0,0,0,50,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,4,0,16,8,12,12,9,6,3,67
POA6421,4,0,5,9,13,8,3,0,0,33,4,0,0,0,0,3,11,0,0,16,0,0,0,3,0,5,0,0,0,13,11,0,10,13,14,11,14,0,0,63,3,0,3,11,15,8,3,0,0,40,4,0,0,9,3,4,0,0,0,22,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,7,13,20,15,5,0,0,66,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,5,7,13,20,9,5,0,0,70,3,0,0,3,0,7,22,0,0,35,4,6,4,6,3,5,0,0,0,26,12,7,14,26,25,20,25,4,3,137
POA6422,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,6,5,3,5,0,0,0,22,0,0,3,9,0,3,0,0,0,19,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,8,0,0,0,31,0,0,0,0,0,0,0,5,0,9,0,0,5,0,0,0,0,0,0,5,4,0,7,9,10,9,0,5,0,44
POA6423,0,0,6,7,4,8,0,0,0,24,0,0,3,0,0,5,8,10,6,28,0,0,7,0,0,0,0,0,0,9,0,0,11,7,4,17,12,3,4,63,0,0,4,8,10,17,0,0,0,45,0,0,0,5,3,7,4,0,0,16,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,13,14,26,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,13,14,26,7,0,0,69,0,0,3,0,0,9,21,9,7,51,0,0,3,3,0,0,3,0,0,14,5,0,13,12,14,36,29,18,8,131
POA6424,0,0,0,0,5,8,0,0,0,17,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,10,3,0,0,29,0,0,8,0,6,11,0,0,0,28,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,16,4,0,0,44,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,5,0,7,17,4,0,0,47,0,0,6,0,0,0,0,0,0,9,0,0,4,0,0,3,3,0,0,10,0,6,8,8,11,22,7,0,0,59
POA6425,0,0,4,5,3,12,0,0,0,19,0,0,3,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,8,0,0,12,4,7,15,3,0,0,35,0,0,9,4,9,13,0,0,0,35,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,19,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,19,0,0,0,44,0,0,3,0,0,3,6,3,0,14,0,0,4,0,0,0,0,0,0,3,3,0,18,9,11,20,8,3,0,75
POA6426,0,16,32,33,54,33,11,3,0,182,0,0,11,5,13,12,28,20,7,89,0,0,10,8,10,6,0,0,3,30,6,15,47,49,73,45,42,16,9,302,3,19,60,77,84,70,18,0,0,339,4,5,10,20,29,15,8,3,0,88,0,0,6,3,5,5,3,0,0,26,0,3,6,4,0,0,0,0,0,19,4,29,80,101,118,94,35,3,0,472,0,5,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,5,6,0,7,0,0,0,0,18,7,32,85,104,125,96,36,3,0,486,4,0,10,5,17,29,58,31,12,180,0,6,26,32,32,23,9,5,5,139,11,42,125,139,174,155,105,45,15,804
POA6427,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,3,4,3,0,0,0,0,16,0,0,17,0,15,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,16,6,19,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,19,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,4,10,3,10,6,4,0,0,45,0,6,32,7,32,14,6,0,0,93
POA6428,3,0,4,4,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,0,3,4,6,4,0,0,0,24,0,3,5,4,6,0,3,0,0,17,0,0,0,4,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,13,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,13,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,3,3,6,6,19,9,3,0,0,45
POA6429,11,5,20,24,51,36,9,0,0,149,10,8,13,14,8,22,29,8,0,106,6,4,7,15,11,15,9,5,0,75,31,18,43,48,72,71,46,14,0,330,5,11,49,37,68,58,19,0,0,241,3,3,9,10,21,25,13,3,0,88,0,0,5,3,4,6,0,0,0,17,0,0,0,6,0,9,0,0,0,15,8,18,59,53,102,96,31,3,0,359,0,0,0,3,0,5,0,0,0,11,3,0,5,0,5,0,0,0,0,9,6,3,4,3,3,6,0,0,0,27,14,20,64,58,105,98,31,3,0,388,19,10,22,18,21,40,78,24,6,234,14,9,29,39,37,35,20,9,0,195,46,42,109,112,167,174,121,34,4,812
POA6430,366,554,1344,1237,1116,804,167,14,0,5604,177,104,286,273,175,259,358,219,98,1941,35,65,149,128,93,80,51,20,23,647,579,720,1782,1632,1384,1143,574,252,119,8191,283,843,2139,1950,1834,1314,267,11,0,8644,379,199,535,551,375,373,143,20,0,2570,25,38,150,90,100,105,25,4,0,543,11,41,60,41,32,25,7,3,0,211,698,1121,2882,2634,2343,1817,437,37,0,11967,26,43,45,39,58,29,0,0,0,240,49,15,22,23,9,15,0,0,0,137,75,54,63,66,64,52,6,0,0,377,766,1178,2951,2705,2408,1865,438,37,0,12347,381,161,373,340,258,420,706,439,142,3214,67,137,321,265,237,189,128,50,30,1429,1215,1478,3641,3310,2905,2477,1276,521,173,16995
POA6431,6,14,19,19,15,14,4,0,0,99,15,17,35,38,23,25,7,4,0,169,0,6,7,5,4,0,4,0,0,34,24,48,64,56,43,44,17,6,0,301,3,27,59,66,55,33,5,0,0,260,0,3,4,10,3,0,0,0,0,28,0,0,6,3,0,0,0,0,0,14,0,4,0,0,0,3,0,0,0,8,11,39,72,81,60,39,12,0,0,304,5,9,10,7,3,3,0,0,0,37,0,0,0,0,0,0,0,0,0,3,5,11,16,8,3,3,0,0,0,43,12,47,86,83,59,43,12,0,0,349,40,36,65,60,49,35,17,9,0,311,5,21,47,34,23,11,4,0,0,148,54,108,193,183,133,90,32,12,0,806
POA6432,109,122,303,290,323,249,61,8,0,1461,48,41,136,91,68,86,118,51,18,664,38,30,88,67,60,61,34,6,0,374,191,194,525,453,449,386,209,65,18,2501,85,218,458,488,492,420,89,0,0,2250,100,61,156,136,128,122,51,8,0,756,3,13,21,21,27,35,3,0,0,124,0,6,24,12,18,12,10,0,0,77,189,290,653,649,669,588,151,12,0,3202,16,12,15,27,12,11,4,0,0,91,17,11,12,8,9,13,0,0,0,66,30,23,28,31,20,21,0,0,0,160,220,319,680,686,692,611,152,12,0,3359,110,91,247,186,158,165,261,114,26,1364,69,80,179,163,137,149,84,25,0,888,404,486,1105,1035,986,922,493,151,26,5607
POA6434,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,0,0,11,8,0,3,0,0,0,30,4,9,33,26,14,5,0,0,0,92,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,30,26,12,5,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,30,26,12,6,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,8,29,22,9,10,0,0,0,68,10,23,61,49,18,13,3,0,0,172
POA6436,0,6,7,0,8,7,0,0,0,23,3,0,0,0,0,3,4,0,0,9,0,3,4,0,0,4,0,0,0,10,3,4,5,0,11,14,5,0,0,44,0,9,0,5,8,7,8,3,0,42,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,13,9,8,3,0,57,0,0,4,5,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,6,0,4,4,5,0,0,0,0,0,17,0,8,6,11,14,10,11,3,0,66,3,3,0,6,0,4,5,0,0,23,0,7,9,11,7,9,7,0,0,49,3,17,17,29,20,29,25,3,0,140
POA6437,4,13,32,33,29,12,5,0,0,128,4,4,8,4,5,3,4,0,0,31,5,8,10,8,8,3,0,0,0,50,14,31,52,50,41,22,6,0,0,208,3,44,80,65,49,25,8,0,0,280,5,6,13,21,8,7,0,0,0,53,0,0,5,0,7,5,0,0,0,24,0,0,0,0,0,0,0,0,0,6,7,52,102,87,59,38,8,0,0,364,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,9,53,104,87,63,39,8,0,0,366,7,8,8,7,0,5,4,0,0,36,9,39,52,42,27,21,3,0,0,181,20,99,155,135,90,65,18,0,0,589
POA6438,3,4,26,23,31,27,9,3,0,129,8,4,8,11,8,15,18,7,0,78,3,7,12,15,9,14,0,0,0,65,21,20,55,51,47,47,26,11,0,270,8,16,66,38,49,50,7,5,0,233,0,5,12,10,8,6,7,0,0,40,0,0,5,3,0,0,0,0,0,17,0,0,5,4,4,5,0,0,0,13,10,17,82,52,61,63,13,4,0,307,0,0,4,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,0,3,0,0,13,10,17,88,53,67,63,15,4,0,319,16,5,13,16,20,20,39,12,3,142,7,30,93,54,36,31,6,8,0,272,32,55,193,125,120,117,65,26,3,732
POA6440,7,15,44,31,19,37,0,0,0,153,9,8,23,22,19,19,8,5,0,110,3,9,38,18,13,19,0,0,0,95,21,31,101,61,56,64,15,3,0,358,3,35,114,88,70,82,11,0,0,391,10,6,15,8,16,11,7,0,0,64,0,5,12,11,9,9,0,0,0,50,0,0,3,0,0,4,0,0,0,13,9,40,144,104,99,99,13,0,0,518,0,0,0,9,7,0,0,0,0,19,0,0,4,0,0,3,0,0,0,3,0,0,9,11,7,5,0,0,0,24,9,39,149,117,105,104,13,0,0,540,26,18,37,32,31,32,23,7,5,205,12,38,133,92,91,65,12,4,0,456,46,94,323,236,223,207,56,11,5,1197
POA6442,31,53,75,98,105,71,14,0,0,446,28,18,48,42,29,49,51,17,5,278,23,20,31,47,28,24,11,4,0,201,80,95,153,190,163,140,80,20,5,925,20,61,134,142,162,122,23,0,0,663,33,14,26,38,46,32,15,5,0,209,4,6,13,12,12,16,4,0,0,62,3,5,12,4,4,8,0,0,0,39,55,84,191,198,225,178,40,3,0,978,6,6,6,8,5,6,0,0,0,44,0,0,4,0,0,3,0,0,0,12,6,10,14,8,8,11,0,0,0,55,59,95,197,209,237,195,39,3,0,1039,66,28,57,55,46,83,99,28,9,459,38,42,87,93,79,55,37,12,3,434,154,166,338,352,361,328,173,52,12,1930
