POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA6102,0,7,20,55,10,7,0,0,0,104,0,0,0,6,0,0,3,0,0,14,0,0,14,10,0,0,0,0,0,27,6,39,74,312,42,26,20,13,14,535,4,33,68,137,37,31,36,81,142,573,308,478,1239,2336,541,487,468,515,507,6879,0,0,0,25,3,3,3,0,0,43,554,719,1295,1599,503,401,360,349,283,6063,0,0,8,40,0,0,0,0,0,52,0,0,0,4,0,0,0,0,0,9,0,4,0,33,3,4,0,0,0,38,0,0,6,5,12,3,0,0,0,28,0,0,6,8,0,0,0,0,4,22,0,0,0,0,5,10,0,0,0,15,0,12,82,223,44,25,14,7,4,406,0,0,0,5,5,0,0,3,0,14,0,0,0,4,0,0,4,0,0,16,0,6,28,101,60,71,71,126,76,537,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,4,0,14
POA6103,0,0,8,32,9,3,4,0,0,62,0,0,0,3,0,0,0,0,0,8,3,0,3,21,0,0,0,0,0,33,0,16,24,187,24,19,21,15,5,313,20,19,26,112,23,18,14,16,6,257,291,420,613,2203,528,545,382,212,82,5282,0,0,0,18,8,0,0,0,0,39,550,693,786,1966,603,572,387,163,58,5777,0,0,4,11,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,12,0,0,0,39,3,3,0,0,0,47,0,0,0,6,0,4,0,0,0,8,0,0,6,10,0,0,3,0,0,24,0,0,0,4,0,0,0,0,0,6,3,13,39,161,41,48,17,11,5,323,0,0,3,0,5,5,4,3,0,17,0,0,0,0,0,0,3,0,0,8,0,0,30,122,68,102,76,45,13,461,0,0,3,0,3,0,0,0,0,12,0,0,0,14,0,0,0,0,0,17
POA6104,0,0,7,35,12,10,18,3,5,89,0,0,0,4,0,0,0,0,0,10,0,0,0,10,6,0,4,0,0,25,3,19,29,158,42,37,25,19,3,331,29,44,46,170,64,58,41,47,72,559,429,714,766,2370,916,871,690,365,275,7405,0,0,3,25,7,3,0,0,0,43,753,1189,1104,2166,1000,847,663,332,181,8227,0,5,4,20,9,0,0,0,0,36,0,0,0,6,0,0,0,0,0,11,0,0,0,20,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,4,0,0,0,10,5,0,0,0,0,19,0,0,0,4,4,7,3,0,0,14,0,6,16,148,54,52,29,9,0,328,0,0,0,0,0,6,5,3,0,19,0,0,6,12,4,0,0,0,0,26,0,7,19,114,89,192,129,93,49,696,0,0,0,6,5,4,3,0,0,17,0,0,0,21,0,7,0,0,0,24
POA6105,0,5,10,37,11,7,11,3,0,86,0,0,0,5,0,0,0,4,0,9,0,0,5,16,7,0,0,0,0,34,0,52,57,200,55,19,20,10,7,424,30,51,55,173,37,45,28,20,16,467,516,934,988,2763,927,745,649,417,212,8161,0,14,32,110,19,7,0,0,0,181,946,1319,1154,2167,823,743,563,300,127,8137,4,29,21,109,26,3,0,0,0,195,0,0,4,7,5,3,5,0,0,23,0,5,0,31,6,0,0,0,0,42,0,0,0,6,3,0,0,0,0,15,0,0,0,18,0,3,0,6,4,26,0,0,0,0,4,0,6,3,0,11,0,12,41,180,93,60,22,7,4,404,0,0,0,3,0,3,10,3,4,26,0,5,8,7,6,3,3,3,0,33,0,11,32,114,82,149,102,91,52,634,0,0,0,0,5,3,0,0,0,11,0,3,0,4,0,0,0,9,0,24
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,5,26,89,23,28,13,10,4,197,0,0,0,0,11,6,3,5,3,24,0,3,21,36,19,11,0,0,0,84,8,98,154,585,144,92,62,29,15,1190,78,133,174,457,121,89,57,53,29,1192,1807,2869,3086,8673,2530,2167,1556,815,361,23875,7,19,88,278,53,23,12,4,0,486,3423,4378,3056,4918,1991,1745,1244,619,234,21608,0,7,20,119,58,5,9,5,0,218,0,0,0,16,0,7,7,4,0,27,0,0,6,36,0,5,0,0,0,42,0,8,8,30,13,22,11,5,0,94,4,6,3,20,4,7,0,0,0,45,0,0,0,16,11,16,5,6,0,59,9,42,176,999,219,174,86,20,8,1730,0,0,0,11,6,3,14,10,0,42,0,12,6,24,3,0,5,3,0,56,0,39,70,208,228,345,291,215,88,1485,0,0,0,4,0,4,4,0,0,11,0,3,0,21,3,10,3,0,0,42
POA6108,0,0,6,34,10,14,7,0,0,82,0,0,0,5,3,8,6,3,0,34,0,0,0,13,9,3,0,0,0,24,0,36,41,136,79,43,56,37,5,431,29,65,63,137,48,51,39,27,13,468,681,1587,1409,3175,1520,1463,1273,635,190,11935,0,23,21,115,21,22,8,6,0,217,1312,2532,1946,2898,1346,1152,1053,462,111,12815,0,14,10,72,19,5,5,0,0,118,0,0,0,0,0,5,0,0,0,6,0,0,0,13,0,0,0,0,0,16,0,0,0,16,6,3,7,0,0,32,0,0,0,3,10,4,0,0,0,25,0,0,0,0,3,8,9,0,0,24,4,22,71,248,142,71,32,10,0,603,0,0,0,3,3,3,0,6,0,16,0,4,9,4,0,3,4,4,0,32,4,17,23,171,231,394,361,267,86,1558,0,0,0,7,0,4,0,3,0,17,0,0,0,5,0,4,3,0,0,17
POA6109,0,0,0,10,8,0,4,4,0,29,0,0,0,0,0,0,8,0,0,8,0,0,0,4,0,0,0,0,0,12,6,17,26,100,28,23,22,12,4,242,28,58,36,120,41,37,35,25,27,414,472,852,806,1958,714,663,551,311,137,6475,0,31,94,280,64,30,10,0,0,519,851,1288,857,1518,653,612,480,227,62,6564,0,11,6,64,11,6,3,0,0,95,0,0,0,7,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,4,0,0,37,0,0,4,4,0,4,3,0,0,9,0,0,0,0,3,4,3,0,0,8,0,6,6,45,16,9,11,3,0,96,0,0,0,3,0,3,4,0,7,17,0,0,0,0,3,0,0,0,0,6,0,11,11,53,61,140,129,121,43,570,0,0,3,10,3,5,3,0,0,27,0,0,0,0,0,3,0,0,0,11
POA6110,0,8,9,37,16,10,5,0,0,82,0,7,0,9,6,4,5,4,0,30,0,9,23,50,23,9,6,0,0,120,5,46,100,308,120,86,47,26,6,753,62,150,95,296,111,83,112,108,113,1131,1593,3199,2803,6624,2846,2271,1784,1047,499,22664,3,60,140,478,104,42,19,6,3,847,3031,5384,3520,5926,2616,1917,1626,701,295,25015,0,13,10,64,22,12,7,0,0,133,0,0,0,18,6,6,4,0,0,38,0,0,0,6,0,0,0,0,0,13,0,0,0,24,13,4,6,0,0,49,0,3,6,13,11,6,3,0,0,42,0,0,5,7,14,5,8,4,0,40,0,30,68,302,125,62,38,5,4,636,0,0,0,9,9,3,6,5,3,32,0,15,21,22,11,8,6,6,0,81,7,44,98,313,362,692,491,496,153,2653,0,0,0,11,5,5,0,0,0,22,0,0,0,10,10,7,0,0,0,30
POA6111,0,0,4,15,7,6,0,0,0,29,0,0,0,0,5,16,8,6,0,36,0,0,9,18,16,9,4,3,0,53,0,6,25,85,55,41,35,18,8,273,24,85,67,155,95,76,50,45,37,634,608,1503,1346,2933,1600,1584,1409,640,206,11828,0,4,17,37,10,0,0,0,0,62,1205,2631,2184,3907,1811,1517,1375,501,146,15272,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,3,0,0,3,4,3,0,0,0,0,12,0,0,0,5,0,0,0,0,0,7,0,4,3,7,8,8,6,0,0,45,0,3,0,4,4,3,6,0,0,20,0,4,4,17,10,11,4,3,0,58,0,0,0,0,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,5,0,22,79,280,404,754,610,337,99,2584,0,0,0,4,3,0,3,0,0,14,0,0,3,13,10,6,3,3,0,35
POA6112,0,3,6,60,7,7,3,0,0,86,0,0,0,14,12,17,18,13,3,70,0,10,40,149,54,21,7,0,0,283,13,109,138,589,182,141,57,24,14,1261,123,223,195,516,153,119,104,71,42,1544,3053,5611,4018,12315,3875,3172,2300,1062,370,35768,0,5,26,110,16,12,0,0,0,175,5857,9158,5068,11106,3568,2627,1895,733,183,40206,0,11,6,48,15,5,5,0,0,88,0,0,3,4,4,3,0,0,0,21,0,0,0,18,9,5,0,0,0,34,0,0,0,25,4,4,3,0,0,43,0,9,21,39,18,17,12,6,0,117,0,6,5,21,10,20,9,0,4,68,0,28,28,353,98,45,44,9,7,619,0,0,0,9,0,6,5,10,3,42,0,15,11,22,3,3,3,0,0,57,11,116,206,794,737,1190,802,581,191,4621,0,0,0,28,11,4,4,0,0,41,3,0,8,16,8,15,4,9,3,55
POA6121,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,7,7,6,4,0,0,21,0,6,4,13,3,3,5,0,0,31,64,210,198,334,271,243,153,48,8,1521,0,0,0,0,0,0,0,0,0,0,128,436,382,478,349,332,176,46,15,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,8,19,56,101,58,29,3,276,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,12
POA6122,0,0,0,11,0,3,0,0,0,11,0,3,0,9,8,3,5,0,0,22,0,6,18,54,20,4,3,0,0,102,0,19,40,115,33,25,15,5,3,248,17,61,41,123,40,35,16,15,0,350,1094,1872,1271,3799,1219,969,593,227,91,11143,0,3,4,18,5,3,0,0,0,34,2123,3437,1861,4599,1376,900,575,176,72,15115,0,0,3,11,3,0,0,0,0,14,0,0,0,8,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,11,0,5,7,9,6,6,5,0,0,38,0,0,0,3,0,5,0,0,0,5,0,0,0,20,9,0,0,0,0,33,0,0,0,7,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,26,69,377,279,417,256,158,29,1608,0,4,7,24,0,5,0,0,0,37,0,0,0,9,3,0,4,0,0,12
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,10,0,0,3,7,0,0,0,0,0,19,3,6,3,20,9,12,4,5,0,65,106,158,146,351,133,124,69,30,11,1118,0,0,0,0,0,0,0,0,0,0,202,293,238,488,154,130,99,36,10,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,31,49,46,22,24,9,196,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,5,10,10,11,3,3,0,0,54,30,84,62,146,103,87,47,38,9,603,0,0,0,0,0,0,0,0,0,0,65,173,93,174,125,91,55,39,10,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,35,44,23,18,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,9,7,0,0,33,0,6,12,30,13,19,11,12,4,107,69,185,198,346,262,263,177,104,25,1630,0,0,0,0,0,0,0,0,0,0,164,361,375,637,426,322,220,91,18,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,35,80,103,75,64,18,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,3,12,12,19,21,22,18,4,0,115,0,0,0,0,0,0,0,0,0,0,6,25,22,32,27,25,24,10,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,8,18,5,8,10,0,0,55,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,3,0,0,12,0,29,34,127,46,48,27,26,5,343,21,39,36,88,45,25,23,19,5,303,443,915,780,2173,891,945,808,410,128,7494,0,0,18,35,14,3,6,0,0,79,864,1388,979,1690,624,640,579,202,54,7019,3,18,14,74,14,0,4,0,0,126,0,0,0,0,4,3,0,0,0,10,0,0,0,9,0,0,0,0,0,9,0,0,5,13,10,13,10,4,0,54,0,4,3,8,4,4,0,5,0,27,0,0,0,0,5,4,5,0,0,15,0,14,58,263,123,89,44,15,18,631,0,0,0,0,0,0,0,4,0,10,0,0,3,6,3,0,0,4,0,17,0,4,23,120,99,210,179,156,47,838,0,0,0,6,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,8
POA6148,0,0,7,23,18,5,5,3,0,68,0,0,4,8,0,6,4,8,0,26,0,0,0,13,9,9,3,5,0,37,5,42,27,115,42,30,36,27,14,335,4,18,20,58,22,34,35,49,34,274,418,1258,1201,2253,1320,1103,1084,778,348,9768,0,0,3,15,3,0,0,0,0,28,820,1898,1446,1709,990,953,920,660,284,9677,0,5,8,24,17,8,4,0,0,66,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,6,0,3,0,17,3,3,0,3,5,36,0,0,0,0,5,0,0,0,0,15,0,65,67,349,159,97,58,14,7,817,0,0,0,4,0,4,5,3,0,13,0,9,4,9,11,0,5,9,3,50,4,52,69,136,150,257,240,208,88,1210,0,0,0,0,0,0,0,3,0,8,0,0,0,11,4,0,0,3,3,22
POA6149,0,0,4,10,6,10,4,5,0,41,0,0,0,5,0,0,8,0,0,18,0,0,0,17,7,14,9,0,0,45,4,18,23,57,36,48,46,26,10,272,3,17,12,34,13,25,32,38,24,202,432,1248,1024,2121,1230,1320,1352,611,320,9660,0,0,0,0,6,0,0,0,0,9,837,2107,1488,2051,1077,1155,1305,547,269,10824,0,3,5,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,16,5,0,0,0,0,33,0,0,0,0,0,0,4,0,0,6,0,5,3,27,11,8,6,0,0,54,0,0,4,5,4,5,3,0,0,21,3,47,39,326,109,96,50,17,8,697,0,0,0,0,3,0,4,4,0,12,0,0,0,0,0,0,7,0,0,15,4,69,83,141,238,259,260,171,70,1285,0,0,0,5,0,0,0,0,0,4,0,0,0,12,3,0,3,3,0,22
POA6150,0,8,3,11,8,7,10,0,0,42,0,0,6,0,0,0,4,0,0,13,0,0,7,3,7,0,9,0,0,28,3,3,31,60,36,50,26,20,7,241,6,8,29,50,23,24,35,21,52,250,259,740,1035,1375,863,882,878,506,287,6820,0,0,0,3,0,0,0,0,0,4,492,1229,1381,1190,688,678,578,395,212,6844,0,0,4,26,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,5,9,7,0,0,0,0,31,0,0,0,0,0,0,4,0,0,10,0,5,23,151,71,74,41,26,22,418,0,0,0,3,0,0,8,10,3,23,0,0,0,0,0,0,0,0,4,5,0,30,53,81,96,130,115,102,38,650,0,0,0,0,0,0,0,0,0,7,0,3,4,9,3,0,6,0,0,25
POA6151,0,0,0,20,25,14,0,0,0,58,0,3,0,3,0,0,3,0,0,14,0,0,5,14,6,14,10,0,0,40,0,12,30,181,56,39,28,18,6,367,13,29,49,130,41,53,53,42,31,438,359,740,1088,2440,1171,1169,1035,482,172,8653,0,0,0,9,0,3,0,0,0,10,715,1373,1751,2498,1287,1156,1127,474,141,10517,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,0,7,0,46,0,4,0,0,0,56,0,0,5,0,4,3,0,0,0,11,0,0,5,27,9,13,10,4,0,71,0,0,0,9,6,0,6,0,0,23,0,10,38,104,32,48,22,10,0,247,0,0,0,0,5,7,3,0,0,19,0,5,0,14,0,3,0,0,0,27,5,26,53,204,206,303,231,129,43,1196,0,0,0,6,3,0,0,5,0,14,0,3,0,22,5,3,4,0,0,39
POA6152,0,6,10,31,11,19,9,3,0,83,0,0,4,4,3,5,3,0,0,20,0,0,7,21,6,10,4,3,0,54,0,22,60,227,82,64,55,35,13,558,17,32,42,139,57,60,66,78,106,605,626,1202,1749,3790,1566,1603,1473,897,615,13528,0,0,0,11,5,3,4,0,0,27,1157,2140,2773,3929,1625,1442,1449,772,474,15764,0,3,6,19,0,3,0,0,0,30,0,0,0,13,0,14,3,3,0,32,0,0,8,31,8,3,0,0,0,42,0,0,0,11,3,3,0,0,0,15,0,0,0,30,9,14,11,3,0,63,0,0,0,8,6,6,6,7,0,38,3,34,61,258,75,84,33,11,6,558,0,0,0,3,0,5,7,0,5,30,0,3,3,10,8,0,6,9,0,28,8,39,80,263,190,298,250,178,101,1409,0,0,0,0,4,0,0,0,0,10,0,3,0,37,0,3,5,0,0,53
POA6153,0,7,8,21,9,5,4,0,0,43,0,0,0,4,4,6,7,8,3,29,0,0,3,16,11,19,4,6,0,54,4,21,33,130,65,57,47,21,17,404,12,24,35,79,45,47,41,23,9,298,496,1309,1291,2682,1495,1487,1390,692,301,11143,0,0,0,0,0,0,0,6,0,8,923,2218,1884,2563,1385,1400,1283,666,298,12633,0,0,0,9,6,0,0,0,0,18,0,5,0,11,0,4,0,0,0,25,5,4,4,25,3,4,0,5,0,45,0,6,0,3,0,0,0,0,0,14,0,5,5,14,16,9,8,0,0,65,0,3,0,4,0,6,3,0,0,19,3,40,44,274,77,68,42,9,6,558,0,0,0,3,0,4,9,6,0,31,0,4,5,3,0,6,4,5,0,30,8,73,69,210,227,302,258,196,56,1398,0,0,0,3,0,4,0,0,0,18,0,4,0,21,4,8,3,0,0,49
POA6154,0,0,4,7,8,3,0,0,0,26,0,0,0,3,0,4,3,0,4,16,0,0,0,8,8,7,5,0,0,23,0,8,11,47,25,19,16,15,16,155,8,16,3,32,15,14,26,19,19,144,235,724,574,1223,781,611,555,432,383,5526,0,0,0,0,0,0,0,0,0,0,471,1229,979,1360,784,614,505,405,332,6692,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,12,0,0,4,16,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,8,3,0,0,27,0,0,0,9,3,0,4,0,0,18,0,17,18,102,33,35,21,8,9,244,0,0,0,3,3,6,4,0,3,21,0,5,0,7,0,0,4,3,3,20,3,41,48,110,144,157,121,100,52,773,0,0,0,0,0,0,0,0,0,4,0,4,4,11,6,5,3,0,0,32
POA6155,0,6,10,62,33,21,10,7,0,162,0,0,0,7,5,14,6,6,0,35,0,10,14,29,32,22,4,0,0,108,3,111,133,313,181,135,84,33,7,997,18,64,71,132,88,51,39,41,15,520,1303,4066,3614,7141,3948,3112,2295,977,389,26839,0,0,16,57,24,23,12,0,0,130,2497,6075,4314,4814,2622,2068,1765,746,255,25153,0,39,27,136,78,19,5,0,0,308,0,0,0,10,4,0,0,0,0,16,0,7,3,25,8,4,3,0,0,52,0,0,0,7,9,3,5,0,0,33,0,0,7,22,14,8,11,3,0,66,0,0,3,12,12,13,3,4,3,46,11,194,338,1373,610,326,202,29,23,3106,0,0,0,4,4,10,11,4,0,37,0,25,12,41,24,8,9,4,0,123,4,144,227,305,469,680,465,284,111,2680,0,0,0,12,12,7,3,0,0,34,0,0,3,16,3,5,3,0,0,34
POA6156,0,0,0,12,4,0,0,0,0,12,0,0,0,4,8,4,3,4,6,24,0,0,4,4,8,5,8,3,0,32,4,20,14,76,60,28,30,35,13,281,8,45,30,83,49,44,32,32,32,357,480,1277,1197,2313,1382,1139,844,608,408,9639,0,0,0,0,0,0,0,0,0,0,911,2253,1968,2905,1754,1298,884,562,386,12918,0,0,0,5,0,0,0,0,0,5,0,0,0,3,3,5,9,0,0,27,0,4,0,24,4,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,22,4,8,8,0,0,58,0,0,0,10,0,3,4,0,3,22,0,3,11,38,23,14,4,0,3,96,0,0,0,9,0,11,13,6,0,45,0,0,0,7,0,3,4,3,8,33,3,45,75,223,262,251,183,145,69,1261,0,0,0,0,3,0,0,0,0,5,0,0,0,18,10,0,0,0,0,42
POA6157,0,0,0,0,4,0,0,0,0,11,0,0,0,3,3,4,3,0,0,16,0,0,0,8,9,9,3,0,0,27,3,13,16,93,29,28,24,11,3,222,7,17,35,79,32,27,33,36,23,288,388,793,825,2084,1063,957,853,502,281,7746,0,0,0,0,0,0,0,0,0,0,790,1501,1325,2662,1332,1123,946,503,260,10435,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,0,0,16,0,0,0,15,8,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,4,16,11,9,5,0,0,57,0,0,0,3,3,0,0,0,0,13,0,3,0,21,5,13,7,0,0,48,0,0,0,7,0,3,8,8,0,26,0,0,0,4,0,0,0,0,0,9,5,39,72,268,218,220,203,126,60,1212,0,0,0,0,0,0,3,0,0,0,0,4,0,16,6,8,3,0,0,35
