POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA6507,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,33,0,0,0,0,34
POA6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6510,17,0,0,0,0,17,7,0,0,0,0,7,14,0,0,0,0,14,28,0,0,0,0,27,24,0,0,0,0,24,38,0,0,0,0,38,30,0,0,0,0,35,16,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,195,0,0,0,0,197
POA6511,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
POA6512,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6513,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12
POA6514,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,11,56,0,0,0,0,55
POA6515,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
POA6516,17,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,4,40,0,0,0,0,40,46,0,0,0,0,44,46,0,0,0,0,45,17,0,0,0,0,18,12,0,0,0,0,12,4,0,0,0,0,5,4,0,0,0,0,3,196,0,0,4,3,204
POA6517,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
POA6519,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34
POA6521,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28
POA6522,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,30
POA6525,14,4,0,0,0,22,4,0,0,0,0,9,3,0,0,0,0,6,14,0,0,0,0,16,17,3,0,0,0,21,65,0,0,0,0,68,59,3,0,0,0,63,79,0,0,0,0,79,20,0,0,0,0,24,17,0,0,0,0,17,14,0,0,0,0,8,31,0,0,0,0,31,338,11,5,5,0,355
POA6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,40,0,0,0,0,47
POA6530,151,11,0,0,0,164,95,0,0,0,0,94,73,6,0,0,0,77,203,15,6,0,0,224,284,15,0,0,0,306,792,40,3,0,0,837,789,32,3,0,0,825,788,29,0,0,0,819,230,3,0,0,0,238,191,13,0,0,0,201,119,7,0,0,0,128,209,6,4,0,0,217,3930,180,20,4,0,4137
POA6532,33,0,0,0,0,38,18,0,0,0,0,18,12,0,0,0,0,12,35,0,0,0,0,37,38,0,0,0,0,38,136,0,0,0,0,139,186,0,0,0,4,189,231,0,0,0,0,235,102,0,0,0,0,102,89,0,0,0,0,89,52,0,0,0,0,52,64,0,0,0,0,64,1001,0,0,11,7,1019
POA6535,12,0,0,0,0,12,6,0,0,0,0,6,6,0,0,0,0,9,12,0,0,0,0,12,5,0,0,0,0,5,19,0,0,0,0,24,15,0,0,0,0,15,10,0,0,0,0,10,9,0,0,0,0,9,6,0,0,0,0,6,3,0,0,0,4,5,16,0,0,0,0,16,125,3,0,0,4,128
POA6536,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,8,20,0,0,0,0,26,17,0,0,0,0,17,19,0,0,0,0,21,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,8,6,0,0,0,0,10,113,8,0,7,0,127
POA6537,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,12,0,0,0,0,11,8,0,0,0,0,6,4,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,37,7,0,5,0,47
POA6556,16,0,0,0,0,16,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,9,16,0,0,0,0,16,41,0,0,0,0,41,57,0,0,0,0,57,112,0,0,0,0,112,55,0,0,0,0,55,28,0,0,0,0,28,25,0,0,0,0,25,22,0,0,0,0,22,395,0,0,0,0,395
POA6558,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,15,0,0,0,0,15,28,0,0,0,0,28,25,0,0,0,0,25,16,0,0,0,0,16,5,0,0,0,0,9,11,0,0,0,0,11,15,0,0,0,0,15,150,0,0,0,0,150
POA6560,10,0,0,0,0,10,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,21,0,0,0,0,22,49,0,0,0,0,52,40,0,0,0,0,40,44,0,0,0,0,44,19,0,0,0,0,19,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,230,0,0,0,0,234
POA6562,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,5,6,0,0,0,0,6,34,0,0,0,0,34,45,0,0,0,0,45,55,0,0,0,0,55,28,0,0,0,0,28,18,0,0,0,0,14,12,0,0,0,0,12,15,0,0,0,0,15,239,0,0,0,0,245
POA6564,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,16,0,0,0,0,16,14,0,0,0,0,14,0,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,65,0,0,0,0,61
POA6566,20,0,0,0,0,20,12,0,0,0,0,14,21,0,0,0,0,21,27,0,0,0,0,27,34,0,0,0,0,37,76,0,0,0,0,77,91,0,0,0,0,97,83,0,0,0,0,82,34,0,0,0,0,34,19,0,0,0,0,19,18,0,0,0,0,18,30,0,0,0,0,30,466,3,0,0,4,475
POA6567,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,15,0,0,0,0,15,14,0,0,0,0,14,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,72,0,0,0,0,72
POA6568,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,23
POA6569,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6603,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,14,10,0,0,0,0,12,20,0,0,0,0,20,18,0,0,0,0,18,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,98,0,0,0,0,98
POA6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6606,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10
POA6608,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6609,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,13,0,0,0,0,13,22,0,0,0,0,24,7,0,0,0,0,7,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,76,0,0,5,0,86
POA6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6616,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6620,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,4,22
POA6623,6,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,32,0,0,0,6,33
POA6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6630,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6635,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6638,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,16
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6642,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,3,14
POA6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6701,18,0,0,4,0,21,13,0,0,0,0,13,16,0,0,0,0,16,24,0,0,0,0,23,27,0,0,0,0,29,70,0,0,0,0,74,46,0,0,0,0,46,49,0,0,0,0,52,26,0,0,0,0,26,16,0,0,0,0,19,15,0,0,0,6,21,34,0,0,0,0,34,359,6,0,7,6,373
POA6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
POA6707,13,0,0,3,0,11,8,0,0,0,0,8,5,0,0,3,0,6,9,0,0,0,0,7,8,0,0,0,0,8,29,0,0,5,0,36,47,0,0,0,0,45,82,0,0,6,0,90,43,0,0,3,0,44,36,0,0,4,0,39,19,0,0,4,0,22,16,0,0,4,0,18,311,0,0,29,0,346
POA6710,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,19
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,3,0,0,0,14,11,0,0,0,0,17,44,0,0,0,0,43,27,0,0,0,0,27,25,0,0,0,0,25,26,0,0,0,0,26,5,0,0,0,0,0,150,10,0,0,0,161
POA6714,31,7,0,0,0,31,3,4,0,0,0,12,9,4,0,0,0,10,23,4,0,0,0,32,26,6,0,0,0,32,137,28,0,0,0,167,219,16,0,0,0,240,275,31,0,0,0,308,127,12,0,0,0,140,119,7,0,0,0,127,119,0,0,0,0,122,60,5,0,0,0,67,1154,119,5,4,0,1285
POA6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6718,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,23
POA6720,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,41,4,0,7,0,48
POA6721,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,3,0,0,0,7,26,5,3,0,0,31,26,0,0,0,0,26,36,0,0,3,0,34,18,0,0,0,0,18,13,0,0,0,0,13,15,0,0,0,0,16,14,0,0,0,0,17,160,6,7,7,0,182
POA6722,20,0,0,0,0,24,14,4,0,0,0,19,11,5,0,0,0,20,39,8,0,0,0,48,57,11,0,0,0,74,111,16,0,0,0,122,84,8,0,0,0,96,74,12,0,5,0,87,40,4,0,0,0,38,55,0,0,0,0,55,38,4,0,0,4,46,34,0,0,0,0,40,581,74,3,4,0,670
POA6725,24,0,0,0,0,31,4,0,0,0,0,3,0,0,0,0,0,3,18,8,0,3,0,21,26,3,0,0,0,27,54,6,4,0,0,62,104,9,0,0,0,117,185,6,0,0,0,192,145,9,0,4,0,148,130,0,0,0,0,132,66,0,0,5,0,70,46,0,0,3,0,54,797,43,6,19,0,870
POA6726,9,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,7,7,0,0,0,0,10,9,3,3,4,0,12,47,6,0,0,0,53,52,3,0,0,0,58,103,10,0,0,0,114,58,3,0,0,0,58,83,0,0,0,0,81,42,4,0,0,0,43,27,0,0,0,0,26,435,32,9,6,0,479
POA6728,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,25,0,0,0,0,25,22,0,0,0,0,22,17,0,0,0,0,23,7,0,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,15,8,0,0,0,0,8,127,0,0,4,0,127
POA6740,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,20
POA6743,11,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,10,12,0,0,0,0,12,38,3,0,0,0,43,26,4,3,0,0,33,56,4,4,0,0,62,30,5,0,0,0,36,20,0,0,0,0,27,22,0,0,4,9,30,14,3,0,0,4,22,235,25,7,14,15,287
POA6751,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,8,0,0,0,3,0,3,21,0,0,3,4,30
POA6753,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,11,14,0,0,0,0,14,4,0,0,0,0,5,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,74,0,0,0,0,75
POA6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
