POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,3,0,0,30,0,4,3,41,28,36,17,7,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,23,0,0,0,7,0,4,6,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,13,13,11,4,72,0,0,0,9,0,0,3,0,0,16,0,0,3,9,17,12,6,5,0,53,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,3,8,0,4,0,0,0,23,0,0,0,3,0,0,0,0,0,6,0,7,8,24,10,7,4,4,0,59
POA6163,0,0,0,0,0,0,3,0,3,8,0,0,0,14,4,3,11,0,0,36,0,0,0,6,3,11,7,8,0,34,0,0,4,15,3,0,0,0,0,16,0,4,4,17,11,20,18,24,19,113,6,22,41,212,94,121,60,19,0,580,0,0,0,0,0,3,4,0,0,7,0,0,0,14,0,0,0,0,0,20,0,0,6,7,6,0,0,0,0,19,0,48,78,199,79,60,19,6,0,489,0,0,0,29,11,13,20,3,0,79,0,0,0,0,0,0,0,0,0,3,0,5,8,57,36,50,60,42,13,268,0,9,26,78,30,31,28,5,5,208,0,13,40,113,68,70,28,20,4,347,0,0,0,23,11,8,13,5,0,57,0,4,0,51,6,9,0,0,0,61,4,10,6,53,22,21,6,0,0,125,0,0,0,4,4,0,0,5,0,8,0,4,13,61,10,18,16,5,0,139
POA6164,0,0,0,0,0,0,0,0,0,4,0,4,3,38,7,4,10,0,0,64,0,4,0,18,8,11,3,0,3,46,0,3,11,52,0,0,0,0,0,73,0,0,3,13,11,5,8,11,11,61,13,69,122,376,162,110,58,16,0,921,0,0,0,0,0,0,0,0,0,4,4,12,5,53,6,9,0,0,0,90,0,0,0,0,4,7,0,0,0,10,6,89,189,416,191,85,35,9,0,1024,0,0,0,29,21,16,28,5,4,98,0,0,0,0,0,3,0,0,0,7,0,17,24,108,63,90,58,16,7,383,4,4,37,134,57,74,35,15,0,370,5,37,91,283,156,90,44,23,10,725,0,9,11,55,27,16,11,7,3,146,4,3,0,71,0,3,0,0,0,80,3,7,22,82,40,19,4,0,0,173,0,0,0,6,4,0,0,0,0,12,0,19,12,41,12,8,6,4,0,99
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,18,0,4,7,49,15,19,9,6,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,9,41,15,8,11,0,0,92,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,17,9,3,56,0,0,0,3,3,3,4,0,0,13,0,3,4,22,17,11,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,7,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,11
POA6167,0,0,0,0,0,0,0,3,0,3,0,0,3,14,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,11,0,0,0,10,0,0,0,0,0,7,0,0,4,0,5,5,16,7,5,38,8,37,47,224,101,82,36,11,0,538,0,0,0,3,0,0,0,0,0,0,0,0,4,12,0,0,3,0,0,23,0,0,0,5,0,3,0,0,0,11,0,82,133,264,126,41,30,10,0,688,0,0,0,3,4,5,6,0,0,21,0,0,0,5,0,3,0,5,0,13,0,3,3,17,12,26,24,26,12,129,0,4,9,21,16,9,7,0,0,59,0,19,22,81,46,29,12,9,4,215,0,4,9,17,10,4,0,0,0,45,0,0,0,15,0,0,0,0,0,16,0,3,10,35,31,9,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,4,4,16,3,4,4,5,0,40
POA6168,0,0,0,0,0,0,6,0,0,6,0,0,0,9,0,3,12,5,0,17,0,0,4,6,4,0,3,3,0,22,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,4,24,12,14,61,0,25,48,154,100,96,64,20,10,514,0,0,0,0,4,5,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,18,23,79,45,40,22,4,0,229,0,0,0,11,0,3,0,0,0,16,0,0,0,0,4,0,0,0,0,4,0,0,11,22,30,57,59,51,22,250,0,0,0,0,4,4,3,3,0,29,0,0,14,30,20,20,17,6,3,110,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,14,0,10,4,30,28,10,7,0,0,82,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,11,5,0,0,39
POA6169,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,14,0,0,0,4,0,0,7,0,0,16,0,0,0,4,0,0,0,0,0,3,0,5,6,7,7,10,21,14,5,72,0,51,78,228,145,147,67,23,0,747,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,23,29,91,47,41,29,3,0,262,0,0,0,7,0,3,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,18,32,50,71,46,37,12,273,0,0,0,6,8,8,4,4,0,30,0,6,27,69,54,47,25,6,0,236,0,0,0,5,0,0,4,0,0,6,0,0,0,4,0,0,0,0,0,12,0,8,14,60,41,18,7,0,0,142,0,0,0,0,0,0,0,0,0,0,0,8,7,19,11,6,7,6,0,61
POA6170,0,0,0,0,0,0,0,0,0,5,0,0,4,9,3,0,0,0,0,19,0,0,0,4,0,3,4,0,0,8,0,6,3,20,5,0,0,0,0,29,0,0,0,3,7,0,5,4,0,12,8,31,61,194,57,50,22,7,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,27,0,0,0,4,0,0,0,0,0,8,6,69,150,306,158,43,14,0,0,752,0,0,0,3,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,5,0,4,4,17,11,7,3,5,0,46,0,5,4,29,9,6,4,0,0,57,0,9,28,67,31,14,5,0,4,154,0,5,3,14,0,0,0,0,0,29,0,0,0,15,0,0,0,0,0,17,3,0,0,30,7,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12
POA6171,0,0,0,0,0,0,0,0,0,4,0,0,5,14,3,3,4,0,0,29,0,0,0,8,7,3,0,0,0,14,0,0,3,7,0,0,0,0,0,5,0,0,4,9,7,10,12,19,0,61,9,136,136,470,177,111,58,23,0,1131,0,0,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,16,3,27,50,120,42,27,7,0,0,274,0,0,0,9,5,0,3,0,0,16,0,0,0,5,0,5,0,0,0,7,0,11,21,74,50,50,28,17,0,248,0,4,4,28,6,9,8,0,0,53,4,36,72,197,133,53,22,9,0,515,0,0,0,8,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,5,0,9,4,52,7,6,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,9,8,22,6,5,6,0,0,56
POA6172,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,6,0,3,18,0,28,52,137,62,51,23,4,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,13,14,5,0,0,68,0,0,0,4,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,12,10,16,32,23,5,0,97,0,0,0,5,0,5,0,0,0,7,0,5,15,44,35,16,9,3,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,14,9,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,8,0,0,22
POA6173,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,5,5,3,10,0,0,18,0,23,33,93,51,31,10,8,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,14,10,4,0,0,0,35,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,16,36,49,20,6,4,0,152,0,0,0,0,0,0,0,0,0,8,0,21,20,55,37,8,6,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,3,0,0,0,19
POA6174,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6,8,48,32,17,7,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,4,0,0,0,17,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,12,7,11,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,11,20,10,9,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,8
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,4,7,31,22,12,6,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,6,4,0,24,0,0,0,0,5,0,0,0,0,6,0,3,0,9,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,14
POA6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,24,11,0,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,12,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,14,0,11,17,71,29,15,7,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,13,0,12,13,30,21,7,4,0,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,9,11,7,10,11,0,50,0,0,0,4,3,0,0,0,0,7,0,9,11,26,33,12,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6208,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,5,28,0,3,10,41,38,42,34,9,3,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,10,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,11,12,20,17,5,68,0,0,0,3,0,0,0,0,0,5,0,7,8,20,12,7,5,3,0,66,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,0,20
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,6,0,9,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10
POA6210,0,0,0,0,0,4,7,0,0,9,0,0,0,12,6,6,4,0,0,34,0,0,0,0,0,0,10,3,3,19,0,0,4,16,0,0,0,0,0,17,0,0,5,13,10,13,74,54,16,189,13,77,116,353,253,287,216,74,16,1398,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,21,0,5,9,7,10,4,0,0,0,29,6,48,77,252,117,82,43,14,0,632,0,0,0,12,0,4,13,5,8,40,0,0,0,0,0,0,0,0,0,4,3,15,30,55,59,115,104,78,27,485,0,0,5,13,14,15,15,3,4,65,0,35,92,174,161,91,59,23,14,641,0,7,8,15,9,5,5,4,0,45,0,0,0,10,3,7,0,0,0,15,7,17,17,100,53,40,17,0,0,250,0,0,0,0,0,0,0,0,0,0,0,4,10,32,17,17,28,7,4,115
POA6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,8,0,19,0,10,11,41,32,29,19,5,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,8,7,10,0,0,0,34,0,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,10,3,17,20,3,0,58,0,0,0,0,4,0,0,0,0,9,0,3,10,27,21,11,10,3,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,16
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,22,14,17,5,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
