POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,10,20,14,12,5,0,0,0,64,0,4,0,3,0,0,0,0,12,10,32,15,15,16,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,7,9,8,0,0,0,61,0,3,0,0,0,0,0,0,7,14,23,11,9,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,6,20,44,16,17,17,0,0,0,126,0,11,0,3,4,0,0,0,15,27,52,19,23,19,3,0,0,149
POA6162,0,9,8,0,0,0,0,0,27,6,0,0,5,0,0,0,0,13,0,7,19,33,36,49,29,14,191,3,20,26,39,40,49,29,14,226,524,631,722,760,757,567,292,113,4368,24,55,49,59,41,27,13,4,278,550,706,802,860,839,648,339,134,4877,0,5,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,5,0,6,5,4,8,0,3,3,35,5,13,8,12,8,0,3,3,49,576,696,819,866,840,658,337,183,4976,35,37,38,32,30,29,22,12,241,609,748,869,909,881,691,369,196,5263,0,21,7,3,0,0,0,0,32,3,0,0,7,0,0,0,0,13,0,13,21,42,45,54,34,17,227,7,33,30,54,46,54,34,17,275,1105,1326,1544,1622,1594,1228,632,299,9343,59,96,91,97,74,63,34,13,518,1159,1453,1667,1766,1713,1339,705,330,10137
POA6163,13,73,26,7,3,0,0,0,129,0,18,9,4,8,0,0,0,42,7,50,87,127,154,211,194,104,923,29,143,118,137,167,211,194,104,1097,2914,3425,3356,3128,3034,2348,1249,377,19838,151,273,246,202,156,119,113,91,1343,3089,3842,3722,3465,3356,2676,1560,565,22282,3,17,7,0,0,0,0,0,30,5,4,5,0,0,0,0,0,9,4,15,15,33,34,25,13,12,153,9,41,21,37,34,25,13,12,192,2937,3804,3581,3434,3569,2888,1645,731,22594,150,200,150,127,126,124,152,171,1208,3099,4047,3758,3597,3728,3037,1812,912,23993,25,89,30,11,7,0,0,0,154,8,25,11,5,8,0,0,0,52,10,66,101,162,188,233,208,113,1078,38,179,138,176,199,233,208,113,1288,5850,7234,6937,6560,6603,5240,2900,1106,42432,298,475,401,327,285,240,261,261,2556,6190,7888,7481,7066,7086,5715,3372,1479,46271
POA6164,8,48,21,9,4,0,0,0,96,7,18,21,16,3,0,0,0,60,10,74,140,180,161,187,95,31,862,19,138,177,204,168,187,95,31,1017,3932,4781,5172,3988,2699,1651,657,145,23019,175,268,295,198,112,57,42,14,1158,4131,5187,5644,4390,2976,1885,791,189,25196,3,8,6,3,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,17,31,45,39,23,8,9,167,5,22,43,54,43,23,8,9,195,3943,5296,5604,4276,3040,1927,785,332,25195,124,188,172,125,87,58,61,30,852,4073,5504,5816,4448,3168,2005,854,371,26241,10,57,31,20,5,0,0,0,118,7,18,21,16,4,0,0,0,63,11,85,171,223,196,207,102,34,1026,25,158,220,254,206,207,102,34,1213,7874,10076,10771,8261,5737,3576,1437,474,48212,299,459,470,323,204,112,98,52,2012,8205,10692,11468,8838,6148,3894,1637,560,51437
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,4,4,6,0,36,0,0,0,0,0,0,0,0,3,3,5,7,5,7,7,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,5,0,0,19,0,0,0,0,0,0,0,0,3,7,0,3,4,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,17,8,9,3,0,59,0,0,0,0,4,0,0,0,6,11,3,10,17,11,11,3,0,61
POA6166,4,16,7,4,4,0,0,0,30,3,0,7,3,0,0,0,0,14,0,8,20,33,44,60,27,15,211,10,29,33,42,45,60,27,15,253,551,533,654,662,660,487,265,57,3878,28,43,41,34,41,38,23,18,255,585,599,723,741,747,581,318,86,4386,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,0,31,3,4,3,4,6,5,7,0,42,562,589,707,739,722,571,266,81,4238,17,26,29,30,30,31,30,4,205,588,616,741,778,766,609,298,88,4483,10,17,5,4,4,0,0,0,41,3,5,5,3,5,0,0,0,16,4,8,25,41,51,69,36,22,244,11,25,39,46,50,69,36,22,299,1117,1117,1356,1407,1387,1062,532,137,8111,48,68,64,64,73,69,50,20,457,1177,1215,1462,1513,1513,1195,619,180,8873
POA6167,8,26,11,7,0,0,0,0,47,6,5,4,0,0,0,0,0,13,3,42,57,90,121,137,57,22,516,10,65,71,101,121,137,57,22,577,1608,1743,1874,1602,1160,782,398,122,9281,280,630,489,269,124,70,27,17,1901,1896,2437,2434,1966,1405,984,493,157,11763,0,7,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,6,14,25,17,18,9,0,92,0,16,19,25,22,18,9,0,105,1460,1987,2060,1601,1338,985,514,200,10148,97,121,94,80,66,53,30,16,550,1560,2114,2172,1705,1434,1053,557,214,10811,8,31,15,7,3,0,0,0,60,6,4,6,0,0,0,0,0,17,3,44,65,114,138,149,69,22,609,10,78,84,120,144,149,69,22,680,3064,3724,3936,3203,2506,1767,917,321,19430,373,748,583,345,195,125,58,29,2455,3453,4549,4603,3668,2837,2039,1043,373,22573
POA6168,198,207,95,49,21,0,0,0,560,4,0,3,0,14,0,0,0,21,3,45,62,133,244,230,118,58,892,197,251,163,177,276,230,118,58,1475,1150,1143,1009,1217,1408,1190,745,199,8058,258,237,169,128,118,92,78,64,1140,1612,1632,1344,1521,1804,1510,933,324,10684,94,58,19,3,0,0,0,0,176,0,4,4,0,0,0,0,0,5,0,6,23,42,54,31,21,12,185,93,65,48,43,53,31,21,12,368,1110,1192,1214,1418,1688,1592,956,406,9574,150,134,93,91,76,95,106,86,820,1350,1392,1351,1555,1818,1720,1083,501,10760,283,266,117,52,21,0,0,0,731,4,8,4,4,18,0,0,0,35,7,57,83,173,295,261,137,69,1080,291,318,208,228,331,261,137,69,1842,2257,2336,2227,2633,3097,2786,1701,605,17631,404,365,259,212,196,185,181,149,1964,2958,3019,2696,3077,3622,3229,2022,825,21438
POA6169,39,108,71,42,11,0,0,0,274,0,6,8,14,22,0,0,0,57,3,56,110,206,329,314,149,55,1227,41,178,189,259,363,314,149,55,1556,1918,1725,1669,1855,1979,1324,758,209,11432,96,182,193,170,161,70,81,57,998,2057,2086,2045,2280,2500,1707,990,321,13985,18,28,17,0,0,0,0,0,69,0,0,7,3,3,0,0,0,10,8,21,45,65,65,44,22,12,266,23,50,66,66,63,44,22,12,351,1826,1889,2061,2263,2348,1752,990,327,13454,98,120,111,93,96,72,96,105,784,1944,2060,2242,2421,2510,1870,1109,443,14591,59,142,91,43,19,0,0,0,345,0,12,15,16,23,0,0,0,67,12,77,149,273,389,358,171,65,1493,73,228,255,326,428,358,171,65,1905,3745,3610,3727,4115,4329,3074,1751,536,24888,189,301,303,260,255,145,171,158,1784,4003,4145,4285,4704,5012,3579,2096,762,28573
POA6170,40,60,19,16,4,0,0,0,131,3,3,5,0,4,0,0,0,16,3,21,28,40,54,40,22,0,212,49,87,44,56,62,40,22,0,364,977,1344,1445,864,525,257,107,19,5542,68,119,92,56,32,11,0,0,381,1092,1547,1580,979,614,314,134,23,6289,15,8,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,7,5,9,17,12,11,9,0,0,50,21,20,17,12,10,9,0,0,87,1022,1662,1440,954,634,338,121,20,6183,41,66,67,43,27,15,5,4,264,1084,1748,1520,1006,666,356,125,21,6534,54,73,23,16,4,0,0,0,168,3,3,6,0,4,0,0,0,18,11,30,36,53,63,51,23,0,266,71,107,66,71,68,51,23,0,448,1997,3004,2885,1821,1153,596,230,41,11720,113,186,155,100,61,27,8,4,653,2181,3297,3100,1990,1283,667,258,49,12824
POA6171,46,174,88,43,5,0,0,0,350,5,3,14,7,8,0,0,0,42,12,87,133,178,133,116,67,20,748,65,261,231,228,143,116,67,20,1144,2015,2474,2458,1800,1197,747,417,56,11175,109,230,225,164,99,46,32,0,900,2192,2968,2923,2193,1444,902,523,75,13217,20,47,19,6,4,0,0,0,95,0,4,12,4,0,0,0,0,16,0,30,46,47,38,14,11,0,191,30,78,74,54,41,14,11,0,306,2229,3209,2923,2061,1417,1023,507,93,13460,98,169,111,83,46,41,33,5,590,2355,3461,3112,2195,1506,1078,549,97,14355,70,215,106,45,8,0,0,0,450,3,12,22,10,10,0,0,0,59,21,117,177,226,173,131,80,20,944,91,344,308,286,190,131,80,20,1452,4245,5685,5385,3864,2615,1770,926,143,24635,208,395,337,246,148,86,68,7,1491,4544,6423,6035,4389,2955,1986,1073,169,27574
POA6172,19,48,24,17,12,0,0,0,117,0,0,5,9,4,0,0,0,20,8,26,60,102,120,82,32,19,435,25,73,87,128,138,82,32,19,577,893,668,599,773,620,351,203,60,4166,58,66,86,76,39,22,10,9,368,972,808,772,974,802,448,246,83,5116,8,21,3,3,0,0,0,0,37,0,0,0,3,0,0,0,0,8,0,7,15,36,22,12,3,5,102,10,30,28,39,24,12,3,5,147,873,746,826,955,796,459,237,100,4989,32,47,47,38,29,18,21,28,258,906,820,898,1039,850,492,258,128,5392,22,65,33,19,13,0,0,0,155,0,5,8,13,8,0,0,0,26,9,28,79,134,146,95,40,20,542,30,101,112,168,164,95,40,20,722,1767,1410,1419,1730,1419,810,439,158,9154,87,114,136,115,67,37,34,34,628,1883,1628,1672,2011,1646,944,510,216,10504
POA6173,20,47,42,26,14,0,0,0,150,0,4,5,12,5,0,0,0,37,4,21,45,79,64,31,11,6,267,30,76,97,114,86,31,11,6,447,935,502,790,859,532,216,90,16,3938,25,52,80,65,34,9,3,0,266,990,630,966,1034,645,260,104,23,4651,11,16,7,4,0,0,0,0,37,0,4,3,4,0,0,0,0,9,0,14,17,17,18,0,0,0,72,14,32,27,26,22,0,0,0,121,826,629,981,1043,538,264,121,26,4429,29,23,33,20,15,9,6,0,133,869,682,1034,1095,569,276,128,26,4679,35,64,51,26,14,0,0,0,185,4,9,12,12,7,0,0,0,40,7,39,64,97,87,34,11,6,339,39,112,128,141,104,34,11,6,566,1765,1131,1769,1906,1063,480,210,42,8368,53,75,107,89,49,14,6,0,398,1861,1315,2001,2136,1215,526,231,46,9331
POA6174,15,27,12,6,0,0,0,0,55,0,0,0,0,0,0,0,0,3,3,8,21,17,24,9,8,0,92,15,33,33,25,24,9,8,0,147,417,354,335,283,202,110,47,3,1762,32,35,29,27,14,0,3,0,138,465,420,394,335,235,122,61,9,2042,3,7,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,3,10,12,8,0,4,0,0,41,3,16,18,9,0,4,0,0,59,379,438,414,376,236,124,59,9,2033,26,16,27,21,0,6,3,0,102,416,479,457,400,235,127,67,10,2194,14,37,13,6,0,0,0,0,67,0,0,3,0,0,0,0,0,8,4,16,32,27,22,15,7,0,136,20,56,51,32,22,15,7,0,207,798,794,755,661,430,235,104,15,3796,59,50,52,43,12,3,11,0,239,877,899,853,742,473,253,125,15,4240
POA6175,3,10,9,0,0,0,0,0,24,0,0,0,4,0,0,0,0,4,0,7,22,26,21,23,7,0,102,0,13,27,32,21,23,7,0,129,253,188,238,245,195,101,46,8,1273,11,19,19,17,17,5,0,5,81,271,217,281,293,230,126,59,15,1488,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,9,10,3,5,0,0,28,4,10,10,10,3,5,0,0,35,246,248,281,297,212,120,58,18,1476,4,10,4,8,5,0,0,3,45,254,265,296,312,220,127,56,18,1557,4,14,7,0,0,0,0,0,28,0,0,0,4,0,0,0,0,9,0,5,32,32,21,27,9,0,128,4,22,39,40,24,27,9,0,166,499,437,515,545,403,222,105,27,2747,15,27,23,23,19,9,0,3,127,520,483,579,607,453,248,117,35,3042
POA6176,0,15,3,5,0,0,0,0,23,0,0,0,0,0,0,0,0,4,0,7,3,8,4,8,3,0,42,0,22,10,11,7,8,3,0,67,116,159,104,89,86,53,24,0,636,7,8,11,9,4,7,0,0,56,125,189,126,110,100,68,31,8,756,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,18,3,10,3,3,3,0,0,0,28,110,208,126,108,84,66,16,4,728,6,4,7,8,4,4,0,0,30,126,221,136,124,95,69,16,4,783,3,18,3,5,0,0,0,0,29,0,0,0,0,0,0,0,0,6,0,7,12,13,9,11,3,0,57,9,31,15,22,11,11,3,0,98,228,370,225,198,173,123,41,10,1364,16,12,17,14,7,10,0,0,86,251,413,258,233,187,140,48,15,1542
POA6180,3,11,9,0,0,0,0,0,25,0,0,0,4,0,0,0,0,4,0,6,22,19,18,23,31,8,137,3,15,35,24,21,23,31,8,168,396,414,417,317,217,191,134,17,2101,9,36,33,28,23,4,3,3,144,411,461,492,373,265,213,169,30,2410,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,9,4,5,9,4,0,24,0,7,7,8,5,9,4,0,35,383,526,490,370,270,292,155,15,2500,21,24,19,15,12,16,11,0,108,402,555,518,390,287,313,166,17,2649,3,13,9,3,0,0,0,0,34,0,0,0,3,0,0,0,0,11,0,7,32,25,25,29,32,8,161,9,23,45,27,30,29,32,8,204,776,934,910,693,488,478,290,34,4605,27,54,49,39,34,21,18,9,253,816,1019,1005,760,548,523,341,46,5063
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,13,0,0,3,7,3,4,0,0,13,32,17,24,48,39,16,4,0,179,0,0,0,0,7,0,0,0,8,32,12,28,49,39,22,4,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,32,14,29,48,45,19,4,6,193,0,0,0,0,0,0,0,0,5,32,14,31,46,44,25,4,6,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,14,0,0,3,8,3,4,0,0,20,64,29,54,94,80,40,10,6,368,0,0,0,4,7,0,0,0,8,64,28,55,102,83,45,10,6,394
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,3,0,26,0,0,0,12,6,4,3,0,26,51,45,72,82,74,51,22,6,395,7,7,16,15,11,6,0,0,52,53,53,88,102,85,60,23,6,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,6,3,0,0,0,0,11,53,75,76,83,86,48,20,5,437,8,8,11,11,10,5,0,0,47,64,77,91,93,92,51,20,5,490,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,10,4,3,0,28,0,5,8,11,10,4,3,0,33,102,113,148,164,157,100,36,7,825,13,14,25,23,20,10,0,0,103,121,129,175,194,183,115,39,7,959
POA6208,3,5,5,3,0,0,0,0,12,0,0,0,3,0,0,0,0,3,0,13,33,53,62,143,97,47,445,0,15,29,56,63,143,97,47,458,588,577,579,622,715,670,417,94,4258,49,62,67,67,61,57,39,20,417,641,653,679,741,839,866,558,163,5134,0,4,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7,7,11,16,5,4,51,0,4,13,7,11,16,5,4,65,635,626,685,717,813,867,501,121,4971,56,40,47,42,41,50,50,40,369,684,672,745,770,867,941,557,166,5400,3,4,5,3,0,0,0,0,15,0,0,3,3,0,0,0,0,7,0,13,36,59,73,156,105,51,501,0,17,42,67,74,156,105,51,522,1218,1203,1265,1340,1527,1542,920,218,9233,108,103,119,104,102,108,87,57,788,1322,1328,1423,1510,1701,1806,1117,325,10541
POA6209,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,16,4,70,0,0,3,0,16,27,16,4,75,106,72,78,117,138,131,80,10,730,10,8,18,16,12,24,9,5,102,114,79,92,140,165,184,108,29,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,8,110,77,85,123,136,141,77,21,769,13,11,0,8,10,12,11,0,68,123,87,89,134,148,158,96,23,847,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,7,16,30,17,4,74,0,0,7,5,16,30,17,4,80,213,144,158,243,268,274,159,37,1501,18,21,18,27,27,31,21,8,168,238,163,185,274,310,337,196,50,1757
POA6210,8,21,12,17,3,0,0,0,57,4,9,6,11,9,0,0,0,37,15,47,116,237,336,748,583,285,2364,25,70,130,262,349,748,583,285,2456,3646,3136,3255,3682,4132,4107,2473,608,25032,247,315,364,360,290,254,217,136,2179,3915,3531,3742,4305,4772,5100,3276,1028,29668,4,3,5,0,4,0,0,0,10,0,5,0,0,3,0,0,0,13,7,13,27,88,77,102,54,39,405,8,19,35,88,81,102,54,39,431,3678,3619,3950,4488,5186,5225,3267,1227,30630,227,212,231,244,211,232,305,287,1950,3918,3853,4214,4810,5477,5557,3623,1558,33012,8,19,16,17,7,0,0,0,64,6,10,7,14,10,0,0,0,46,19,64,145,318,410,846,643,321,2773,38,95,166,351,432,846,643,321,2885,7319,6757,7198,8173,9323,9330,5736,1838,55665,471,524,598,601,499,482,520,427,4123,7835,7379,7957,9115,10254,10654,6895,2584,62679
POA6211,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,4,18,32,40,74,55,19,243,0,9,19,30,41,74,55,19,251,394,323,429,468,476,568,281,29,2969,34,27,35,59,32,24,10,8,226,423,357,486,553,555,671,348,52,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,3,0,35,0,0,0,3,14,14,3,0,35,376,408,495,513,564,643,252,28,3277,17,16,23,22,22,11,14,5,123,397,424,517,543,600,667,264,31,3446,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,4,21,34,53,87,63,19,280,0,9,23,35,56,87,63,19,286,767,734,921,975,1043,1216,537,54,6247,49,45,55,81,53,33,20,9,353,816,786,1003,1102,1156,1335,615,80,6890
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,0,24,0,0,0,0,6,12,3,0,20,14,25,27,37,45,42,17,9,221,0,5,5,9,10,3,5,0,29,22,28,33,50,60,59,26,6,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,9,26,30,26,45,46,41,14,13,240,0,0,4,5,3,5,0,0,23,24,34,31,51,52,45,11,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,9,0,26,0,0,0,0,8,15,9,0,26,47,57,56,89,92,86,27,21,462,3,5,5,15,14,9,5,0,57,46,57,67,106,107,102,39,18,542
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,13,0,0,4,0,0,3,0,4,13,44,23,38,45,45,45,16,0,249,0,0,5,3,7,5,0,0,19,45,23,51,43,46,53,15,3,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,41,43,47,33,12,0,243,3,5,3,6,3,3,0,0,12,38,31,44,51,50,38,9,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,14,0,0,4,0,0,3,3,4,14,81,49,79,87,92,79,24,3,493,0,5,13,7,6,3,0,0,35,87,52,95,94,99,88,25,4,545
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,13,20,46,15,9,109,0,0,5,12,18,46,15,9,112,198,153,205,245,279,268,120,27,1490,14,17,35,35,29,23,17,10,172,216,172,240,293,322,329,152,47,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,26,0,0,6,0,7,4,0,0,26,180,179,219,261,310,273,122,42,1584,19,12,11,24,26,15,26,18,147,200,190,236,288,335,297,151,61,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,14,26,50,18,10,131,0,0,8,16,27,50,18,10,140,372,335,430,506,586,536,242,67,3071,38,34,43,58,43,36,39,27,322,417,369,482,578,660,627,305,106,3533
