POA_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA6351,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,3,0,10,7,10,9,0,0,47
POA6352,0,0,0,3,0,0,3,0,0,6,0,0,0,3,0,0,0,3,0,11,0,0,6,0,0,3,0,0,0,10,0,0,3,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,9,3,11,3,0,0,35,4,0,19,27,16,26,17,7,0,130
POA6353,0,4,6,4,11,7,6,4,5,46,0,8,8,12,7,11,11,4,0,63,3,12,16,14,11,21,3,4,0,82,0,9,10,4,12,7,4,5,0,50,0,3,12,6,10,13,0,0,0,48,0,0,7,9,6,9,0,0,0,34,0,0,8,6,14,3,6,0,0,44,0,0,0,0,0,3,4,0,0,11,0,0,0,5,0,4,0,0,0,10,5,3,3,3,5,12,8,4,6,56,38,48,98,90,100,116,74,52,9,633
POA6355,0,0,4,4,7,8,4,0,0,22,0,0,4,8,12,5,5,0,0,32,0,0,3,7,4,8,4,0,0,23,0,0,6,3,5,3,5,0,0,28,0,0,8,8,6,5,0,0,0,29,0,0,4,9,4,6,0,0,0,27,0,0,3,12,9,3,10,0,0,27,0,0,0,4,0,3,0,0,0,8,0,0,0,0,3,5,4,0,0,16,5,3,3,4,9,8,5,6,0,43,12,12,47,75,69,72,49,15,4,354
POA6356,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,3,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,13,7,3,5,24,26,16,8,0,0,97
POA6357,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,3,5,7,8,9,4,10,0,0,52
POA6358,4,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,6,0,16,7,4,12,10,21,13,9,11,5,79
POA6359,4,3,3,5,3,4,0,4,0,23,0,0,0,4,3,0,4,3,0,19,0,0,0,12,9,9,3,3,0,38,0,4,3,3,0,3,0,0,0,27,0,5,5,11,9,0,7,0,0,33,0,0,3,0,5,3,0,3,0,19,0,0,0,10,0,4,0,5,0,22,0,0,0,0,3,0,3,0,0,10,0,0,3,7,4,0,0,0,0,10,0,0,5,19,9,17,7,4,0,61,10,18,37,82,62,56,50,27,14,357
POA6361,0,0,0,3,0,0,4,0,0,9,0,4,0,0,0,0,0,0,0,7,0,6,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,3,4,0,0,21,0,13,11,13,16,21,9,6,0,85
POA6363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,9,0,0,3,4,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,3,3,7,11,21,7,6,5,0,73
POA6365,0,5,7,4,4,4,0,0,0,26,0,0,7,5,9,0,0,5,0,26,0,0,13,10,9,10,3,0,0,52,0,0,3,7,7,3,0,0,0,30,0,0,8,3,8,8,5,0,0,34,0,0,0,10,0,6,0,0,0,18,0,0,0,8,5,9,0,0,0,29,0,0,0,0,0,3,0,0,0,12,0,0,0,4,0,3,0,0,0,11,3,0,6,12,4,6,8,3,5,51,9,19,57,75,64,85,73,35,8,424
POA6367,0,7,7,0,10,9,8,3,0,31,0,0,0,3,6,6,6,0,0,28,0,3,6,0,3,3,6,0,0,24,0,0,6,0,7,5,0,0,0,25,0,0,0,4,4,8,5,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,3,5,3,5,4,0,31,12,9,31,33,49,66,50,18,6,285
POA6368,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,11,0,0,3,0,0,0,5,0,0,5,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,3,0,10,0,3,12,12,4,11,11,8,0,64
POA6369,4,3,11,0,4,5,10,9,0,33,0,5,6,0,15,15,10,0,0,54,0,5,13,9,8,13,9,3,3,61,0,0,10,3,7,5,3,3,0,34,0,0,3,0,9,10,6,0,0,34,0,0,3,3,3,3,4,0,0,17,0,0,5,12,9,12,0,4,0,34,0,0,0,0,6,3,0,0,0,8,0,0,0,4,3,0,0,0,0,9,4,4,12,8,16,20,13,13,12,104,16,23,81,55,89,99,78,61,37,542
POA6370,0,4,4,0,0,5,3,7,0,28,0,0,6,4,7,11,5,0,0,38,0,0,4,3,4,7,0,0,0,27,0,0,3,3,0,6,0,0,0,23,0,0,7,0,0,0,0,0,0,13,0,0,0,3,3,6,0,0,0,15,0,0,3,0,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,5,6,7,12,6,9,3,66,14,11,54,39,48,84,49,38,6,360
POA6372,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,15,5,0,7,11,13,19,16,13,7,87
POA6373,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,9,9,11,17,11,10,0,0,68
POA6375,5,9,8,8,3,7,4,4,0,48,0,6,12,5,13,12,13,0,0,71,0,3,12,15,11,9,7,3,0,66,3,8,11,9,8,10,9,3,0,62,0,0,14,7,11,5,5,0,0,51,0,0,10,4,3,8,8,0,0,25,0,0,6,7,9,13,10,0,0,46,0,0,0,3,4,5,0,0,0,9,0,0,0,3,4,0,0,0,0,11,4,0,8,0,9,12,9,6,7,55,33,40,87,101,95,114,142,66,42,731
POA6383,0,4,5,4,4,10,8,4,0,41,0,0,4,9,11,9,0,6,0,40,0,0,13,6,0,11,5,8,0,41,0,0,12,3,7,3,11,0,0,38,0,0,3,3,8,10,8,0,0,37,0,0,3,0,5,5,3,0,0,19,0,0,0,8,7,7,0,4,0,27,0,0,0,0,4,3,0,0,0,11,0,0,0,3,5,7,0,0,0,17,8,8,23,22,46,46,45,17,11,214,25,17,83,79,108,160,189,81,39,788
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,21
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,17
POA6386,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,12,4,8,0,8,8,0,0,39,6,12,8,16,15,20,12,0,0,94
POA6390,0,9,7,14,8,18,14,0,4,78,0,5,10,12,12,15,10,3,0,79,3,11,11,7,14,13,16,3,0,75,0,4,11,10,5,11,6,0,0,49,0,4,21,5,14,19,3,0,0,64,0,3,9,14,19,19,0,0,0,71,0,5,25,46,44,37,5,3,0,173,0,0,7,11,19,15,0,0,0,44,0,0,5,9,10,14,6,0,0,34,12,3,19,15,29,27,11,14,3,140,67,54,185,208,232,261,191,86,20,1302
POA6391,4,4,12,9,3,14,4,3,0,56,3,9,10,9,12,16,11,4,3,78,0,5,14,17,10,16,9,0,0,71,0,4,14,16,11,14,3,0,0,64,3,0,10,16,8,13,8,5,0,53,0,0,11,9,16,12,4,7,0,57,0,3,3,18,16,10,12,3,0,64,0,0,0,10,4,9,0,0,0,17,0,0,3,4,4,4,0,3,0,25,4,9,9,23,12,17,19,10,4,106,41,34,107,151,129,151,119,72,17,821
POA6392,0,0,0,0,0,6,6,0,0,18,0,0,0,12,0,6,3,0,0,21,0,4,6,3,19,12,5,0,0,50,0,0,0,4,0,6,0,0,0,24,0,0,7,5,3,9,3,0,0,25,0,0,0,0,3,3,0,0,0,10,0,0,3,4,8,5,0,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,6,0,0,10,0,0,5,15,3,9,0,4,5,49,15,12,32,51,59,79,55,35,15,358
POA6393,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,17,3,3,8,9,15,21,19,6,0,92
POA6394,3,3,0,3,8,10,8,6,0,39,0,4,0,3,7,8,6,6,0,39,0,3,7,5,3,5,0,0,0,30,0,4,0,0,4,8,4,0,0,21,0,0,5,7,3,3,6,0,0,23,0,0,0,4,6,4,0,0,0,18,0,0,0,0,13,7,6,0,0,24,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,12,0,3,5,9,7,11,10,6,0,49,14,19,29,49,87,83,75,42,8,404
POA6395,0,7,19,12,6,21,12,3,4,89,4,15,12,24,11,18,13,3,4,102,3,14,19,28,21,39,9,5,0,139,0,12,17,17,9,16,9,3,4,89,0,0,12,17,8,15,9,0,3,70,0,0,13,12,15,8,0,0,0,45,0,3,8,20,12,23,8,0,0,70,0,0,4,6,0,7,5,0,0,23,0,0,3,15,11,11,6,0,0,48,6,0,12,14,21,27,15,21,18,129,53,62,154,214,168,249,172,110,53,1232
POA6396,0,0,0,3,0,7,0,0,0,13,0,3,11,0,6,5,0,0,0,25,0,4,0,6,10,13,0,0,0,40,0,0,4,5,3,5,0,0,0,18,0,6,9,3,0,0,0,0,0,22,0,0,0,3,0,0,7,0,0,13,0,0,0,6,6,3,5,0,0,24,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,0,0,3,0,5,8,10,4,0,37,3,17,32,52,59,69,35,19,3,297
POA6397,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,3,4,7,24,11,17,4,0,79
POA6398,0,0,5,11,3,5,10,11,0,46,0,0,6,5,6,8,5,0,0,34,0,0,3,0,11,4,3,0,0,29,0,0,3,0,8,4,3,0,0,14,0,0,0,0,0,3,5,0,0,16,0,0,0,3,3,4,3,0,0,8,0,0,0,0,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,6,0,0,6,5,7,5,12,0,0,35,21,8,29,38,80,121,115,76,13,499
POA6401,17,41,53,55,68,50,54,41,22,406,7,57,79,65,89,90,45,14,3,454,9,54,98,112,104,122,60,5,0,556,4,27,80,62,89,69,31,5,0,370,3,21,58,46,63,68,27,5,0,288,0,8,32,59,53,51,20,0,0,228,0,8,51,93,110,104,28,0,0,397,0,5,7,16,25,26,3,0,0,73,0,4,8,14,23,22,7,3,0,81,60,79,210,197,166,140,103,72,52,1083,502,430,932,966,1045,1187,1000,506,203,6775
POA6403,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,3,0,3,3,0,0,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,11,10,11,21,18,36,23,17,0,142
POA6405,0,0,0,7,0,3,3,5,0,21,0,0,4,6,8,5,0,0,0,25,0,6,6,5,7,8,6,0,0,23,0,4,3,8,3,0,0,0,0,20,0,0,8,6,0,0,0,0,0,11,0,0,0,4,3,3,0,0,0,13,0,0,0,0,3,4,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,9,5,6,7,0,0,41,16,10,32,56,27,52,51,17,5,264
POA6407,3,0,8,12,3,0,6,3,5,42,3,4,7,10,15,6,12,5,0,60,4,9,10,10,12,9,9,5,0,68,0,7,8,11,5,10,4,0,0,48,0,5,16,4,3,8,6,0,0,40,0,0,14,5,8,9,0,0,0,34,0,3,13,11,8,10,4,0,0,57,0,0,0,0,5,4,0,0,0,11,0,0,0,0,7,0,0,0,0,17,11,6,4,14,17,6,7,6,10,75,123,47,120,98,111,106,101,44,26,776
POA6409,0,0,0,4,3,7,0,0,0,20,0,0,8,9,5,3,5,0,0,27,0,0,5,5,7,8,0,0,0,27,0,5,10,0,0,0,0,0,0,13,0,0,0,0,7,4,0,0,0,19,0,0,5,0,3,0,0,0,0,14,0,0,3,4,5,4,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,8,0,12,13,3,3,0,49,20,12,45,37,64,69,40,25,6,315
POA6410,3,7,3,6,8,16,5,0,0,48,0,3,11,7,19,9,0,0,0,50,0,0,13,5,16,17,0,0,3,60,0,0,4,9,9,10,0,0,0,44,0,0,7,3,6,13,0,4,0,33,0,0,3,8,3,10,0,0,0,27,0,0,4,8,5,8,3,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,3,6,4,0,0,0,0,12,13,4,7,13,19,20,10,14,9,100,61,24,79,103,121,161,126,101,46,825
POA6411,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,7,0,0,15,0,0,0,0,4,5,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,4,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,3,4,5,0,0,0,22,9,8,15,11,24,27,20,11,0,120
POA6412,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,3,5,0,0,22,4,4,3,7,9,13,4,0,0,50
POA6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,9,6,0,7,12,10,14,13,4,0,57
POA6414,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,3,0,16,3,0,13,4,9,14,14,3,0,59
POA6415,8,24,22,23,22,23,22,10,0,154,3,20,30,20,33,33,11,6,0,164,0,25,37,32,37,40,24,9,0,199,0,14,22,37,30,23,9,0,0,142,0,3,33,17,26,22,11,3,0,119,0,4,26,17,20,18,4,0,0,100,0,5,33,28,31,39,10,0,0,145,0,3,3,11,8,4,0,0,0,28,0,5,4,7,5,7,3,0,0,31,29,14,51,48,35,44,36,24,3,285,162,153,348,325,334,394,307,146,69,2241
POA6418,4,3,11,5,3,5,10,0,0,34,0,8,5,8,9,8,0,6,4,42,0,3,6,6,5,14,12,4,0,47,0,5,9,9,7,9,3,0,0,38,0,4,5,14,3,8,8,0,0,43,0,0,0,7,0,5,3,0,0,17,0,0,4,10,12,9,5,0,0,29,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,5,4,0,0,17,7,4,4,9,14,11,22,14,12,85,29,29,65,85,79,93,130,69,24,599
POA6419,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,9,0,15,11,0,5,0,46
POA6420,0,0,0,0,0,3,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,16,8,12,12,9,6,3,67
POA6421,0,0,0,3,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,4,6,3,5,0,0,0,26,12,7,14,26,25,20,25,4,3,137
POA6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,4,0,7,9,10,9,0,5,0,44
POA6423,0,0,0,0,0,5,4,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,18,5,0,13,12,14,36,29,18,8,131
POA6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,4,4,0,0,9,0,0,0,0,3,3,0,0,0,10,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,10,0,6,8,8,11,22,7,0,0,59
POA6425,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,8,0,0,0,11,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,18,9,11,20,8,3,0,75
POA6426,4,0,4,5,11,6,15,5,0,42,0,6,6,4,13,10,5,4,0,39,0,0,3,4,9,18,0,0,0,46,0,4,9,13,9,10,3,0,0,46,0,3,10,7,14,8,0,0,0,43,0,0,12,5,11,5,0,0,0,38,0,4,24,23,22,20,11,0,0,101,0,0,13,12,7,4,0,0,0,32,0,0,0,11,6,6,3,0,0,26,0,6,28,31,29,28,7,3,7,142,11,42,125,139,174,155,105,45,15,804
POA6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,5,5,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,16,3,10,6,4,0,0,48,0,6,32,7,32,14,6,0,0,93
POA6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,4,0,0,0,9,3,3,6,6,19,9,3,0,0,45
POA6429,0,6,3,4,6,8,4,4,0,34,0,0,7,6,9,15,3,0,0,47,0,0,9,11,19,17,5,0,0,56,0,4,10,4,16,10,0,0,0,38,0,0,9,11,10,6,8,0,0,41,0,6,10,0,8,5,0,0,0,28,0,0,13,12,19,12,3,0,0,66,0,0,0,6,0,6,0,0,0,13,0,0,0,3,3,3,0,0,0,14,11,15,34,41,46,43,20,10,0,209,46,42,109,112,167,174,121,34,4,812
